
[00:00:00.000 --> 00:00:02.000]  我上一節的聖經
[00:19:37.000 --> 00:19:40.000]  講述到登山補訓同一件事情的時候
[00:19:40.000 --> 00:19:42.000]  聖經用一個字眼就說
[00:19:42.000 --> 00:19:49.000]  他說「一個人蓋房子 深深地刮地」
[00:19:49.000 --> 00:19:53.000]  「把根基安在盤石上」
[00:19:53.000 --> 00:19:59.000]  也就意味著他不斷地去實行神給他的吩咐
[00:19:59.000 --> 00:20:03.000]  他在刮根基 是持續地去做
[00:20:03.000 --> 00:20:06.000]  以致他在建房屋的時候
[00:20:06.000 --> 00:20:08.000]  不是建在沙土上
[00:20:08.000 --> 00:20:10.000]  沒錯 你建在沙土上不用你根基
[00:20:10.000 --> 00:20:13.000]  可以很快就建到很漂亮的房屋
[00:20:13.000 --> 00:20:18.000]  但這些房屋很快就會倒塌
[00:20:18.000 --> 00:20:21.000]  但唯有當你真的實行神的道
[00:20:21.000 --> 00:20:23.000]  持續地去實行的時候
[00:20:23.000 --> 00:20:26.000]  你就深深地刮地
[00:20:26.000 --> 00:20:32.000]  而把神給你的生命建在盤石上
[00:20:32.000 --> 00:20:33.000]  當你這樣做的時候
[00:20:33.000 --> 00:20:37.000]  聖經說就算有很多衝擊來到
[00:20:37.000 --> 00:20:41.000]  就算有雨淋、水沖、風吹
[00:20:41.000 --> 00:20:45.000]  聖經特別強調有不同的衝擊
[00:20:45.000 --> 00:20:47.000]  但這些衝擊來到的時候
[00:20:47.000 --> 00:20:50.000]  都不能夠叫房屋倒塌
[00:20:50.000 --> 00:20:53.000]  都仍然可以站穩
[00:20:53.000 --> 00:20:54.000]  各位頂尖的知識
[00:20:54.000 --> 00:21:02.000]  今天這個世界有很多掛名的教徒
[00:21:02.000 --> 00:21:05.000]  很多很多的人
[00:21:05.000 --> 00:21:09.000]  他們的房屋在搖動
[00:21:09.000 --> 00:21:11.000]  如果不是倒塌了
[00:21:11.000 --> 00:21:13.000]  一個很真實的原因
[00:21:13.000 --> 00:21:19.000]  他們沒有真正將神的話行在生活上
[00:21:19.000 --> 00:21:21.000]  他們只會當你聽到
[00:21:21.000 --> 00:21:24.000]  聖經教導我們要彼此相愛
[00:21:24.000 --> 00:21:29.000]  教導我們要去使萬民作門徒
[00:21:29.000 --> 00:21:33.000]  教導我們去為主作見證
[00:21:33.000 --> 00:21:37.000]  當你聽到這些聖經的教導的時候
[00:21:37.000 --> 00:21:39.000]  你不要單單聽
[00:21:39.000 --> 00:21:42.000]  你要去問自己
[00:21:42.000 --> 00:21:46.000]  或許我未必能夠全部都做到
[00:21:46.000 --> 00:21:50.000]  但你所明白的、你所能夠做的
[00:21:50.000 --> 00:21:53.000]  你要留心去做出來
[00:21:53.000 --> 00:21:59.000]  幫自己將你的房屋蓋在盆石上
[00:21:59.000 --> 00:22:01.000]  我們一起來祈禱

