
[00:00:00.000 --> 00:00:04.160]  我們今天一起再打開聖經其中的哥羅西書
[00:18:12.800 --> 00:18:13.800]  她說 主啊
[00:18:13.800 --> 00:18:16.800]  祢讓我經歷這麼多苦難
[00:18:16.800 --> 00:18:20.800]  但如果祢還想我生存
[00:18:20.800 --> 00:18:25.800]  祢讓我有一種信靠祢的心
[00:18:25.800 --> 00:18:27.800]  突然間她就說
[00:18:27.800 --> 00:18:28.800]  在那段時間
[00:18:28.800 --> 00:18:31.800]  她很清楚感受到一股暖流
[00:18:31.800 --> 00:18:32.800]  不知從哪裡來
[00:18:32.800 --> 00:18:35.800]  當時她在大風雪的處境下
[00:18:35.800 --> 00:18:37.800]  是包圍著她
[00:18:37.800 --> 00:18:40.800]  好像一張大棉被包著她
[00:18:40.800 --> 00:18:41.800]  她說我不明白
[00:18:41.800 --> 00:18:44.800]  為什麼突然間那種溫暖湧入我的心頭
[00:18:44.800 --> 00:18:45.800]  她就說
[00:18:45.800 --> 00:18:47.800]  我知道是神告訴我
[00:18:47.800 --> 00:18:50.800]  你要繼續生存
[00:18:50.800 --> 00:18:53.800]  後來一位少年
[00:18:53.800 --> 00:18:55.800]  進了一間學校讀書
[00:18:55.800 --> 00:18:57.800]  是當時少有的機會
[00:18:57.800 --> 00:18:59.800]  但這間大學
[00:18:59.800 --> 00:19:01.800]  因為她英文成績好
[00:19:01.800 --> 00:19:02.800]  就收了她
[00:19:02.800 --> 00:19:04.800]  但她在讀的時候
[00:19:04.800 --> 00:19:06.800]  她很想能夠傳福音
[00:19:06.800 --> 00:19:08.800]  但學校不斷鼓勵她
[00:19:08.800 --> 00:19:10.800]  加入共青團
[00:19:10.800 --> 00:19:11.800]  但她拒絕
[00:19:11.800 --> 00:19:12.800]  在拒絕的過程當中
[00:19:12.800 --> 00:19:13.800]  後來有一次
[00:19:13.800 --> 00:19:15.800]  在公開的學生活動裡
[00:19:15.800 --> 00:19:17.800]  有老師直接邀請她
[00:19:17.800 --> 00:19:19.800]  你不如加入共青團吧
[00:19:19.800 --> 00:19:23.800]  一位姐妹當時站起來回答老師
[00:19:23.800 --> 00:19:25.800]  她公開的承認
[00:19:25.800 --> 00:19:27.800]  我是基督徒
[00:19:27.800 --> 00:19:30.800]  我不能夠加入共青團
[00:19:30.800 --> 00:19:31.800]  從此之後
[00:19:31.800 --> 00:19:33.800]  她在學校裡被針對
[00:19:33.800 --> 00:19:35.800]  當時她讀書很好
[00:19:35.800 --> 00:19:37.800]  但學校最終不讓她畢業
[00:19:37.800 --> 00:19:40.800]  但因為她公開了她的身份之後
[00:19:40.800 --> 00:19:42.800]  很多當時的一些同學
[00:19:42.800 --> 00:19:44.800]  在私下就走去問她
[00:19:44.800 --> 00:19:46.800]  她說為什麼你這麼艱難
[00:19:46.800 --> 00:19:47.800]  你都信耶穌
[00:19:47.800 --> 00:19:49.800]  耶穌是誰來的
[00:19:49.800 --> 00:19:52.800]  因此這位姐妹就有機會
[00:19:52.800 --> 00:19:55.800]  跟同學講述聖經裡的基督
[00:19:55.800 --> 00:19:56.800]  後來畢業之後
[00:19:56.800 --> 00:19:58.800]  她沒有機會去正式做工
[00:19:58.800 --> 00:20:00.800]  因為她不能夠正式畢業
[00:20:00.800 --> 00:20:02.800]  但她就有很多空間
[00:20:02.800 --> 00:20:06.800]  去到農村裡來教英文
[00:20:06.800 --> 00:20:08.800]  也有機會去傳主的福音
[00:20:08.800 --> 00:20:09.800]  但其中一樣
[00:20:09.800 --> 00:20:13.800]  她去找很多以前信主的同學
[00:20:13.800 --> 00:20:15.800]  去幫他們查聖經
[00:20:15.800 --> 00:20:17.800]  去到很多他們所身在的地方
[00:20:17.800 --> 00:20:20.800]  幫他們在老地去認識真理
[00:20:20.800 --> 00:20:22.800]  在過程當中她受了很多苦
[00:20:22.800 --> 00:20:25.800]  不過她仍然堅定
[00:20:25.800 --> 00:20:28.800]  今天我看到在中國內地
[00:20:28.800 --> 00:20:31.800]  很多的大學生
[00:20:31.800 --> 00:20:32.800]  是被要求
[00:20:32.800 --> 00:20:33.800]  基督徒大學生
[00:20:33.800 --> 00:20:39.800]  被要求簽署去否認信仰的一些承諾書
[00:20:39.800 --> 00:20:42.800]  今天他們面對很多的掙扎
[00:20:42.800 --> 00:20:44.800]  但仍然有不少的基督徒
[00:20:44.800 --> 00:20:46.800]  他們堅持
[00:20:46.800 --> 00:20:48.800]  就算付上代價
[00:20:48.800 --> 00:20:51.800]  他們仍然承認主耶穌
[00:20:51.800 --> 00:20:55.800]  但你會發覺今天有很多的地方
[00:20:55.800 --> 00:20:56.800]  不單止中國
[00:20:56.800 --> 00:20:58.800]  包括香港
[00:20:58.800 --> 00:21:00.800]  仍然有很大的需要
[00:21:00.800 --> 00:21:04.800]  就是人能夠真的堅守在真理裡面
[00:21:04.800 --> 00:21:06.800]  也都能夠教導別人真理
[00:21:06.800 --> 00:21:10.800]  最近有一個研究調查
[00:21:10.800 --> 00:21:11.800]  究竟香港有多少基督徒
[00:21:11.800 --> 00:21:13.800]  這個研究發現
[00:21:13.800 --> 00:21:20.800]  香港有112萬沒有教會的基督徒
[00:21:20.800 --> 00:21:21.800]  很多人曾經信主
[00:21:21.800 --> 00:21:23.800]  仍然承認自己是基督徒
[00:21:23.800 --> 00:21:27.800]  但已經和主耶穌的關係遠離
[00:21:27.800 --> 00:21:30.800]  他們需要真正認識耶穌
[00:21:30.800 --> 00:21:34.800]  而重新投入基督的生命裡
[00:21:34.800 --> 00:21:37.800]  也都需要有人幫助他們
[00:21:37.800 --> 00:21:39.800]  真正認識基督
[00:21:39.800 --> 00:21:42.800]  進入基督的豐富
[00:21:42.800 --> 00:21:43.800]  各位靈智朋友
[00:21:43.800 --> 00:21:46.800]  我們今天很簡單地看一段經文
[00:21:46.800 --> 00:21:48.800]  但你記得一件事情
[00:21:48.800 --> 00:21:53.800]  就是一個奧秘已經馳予在你生命裡
[00:21:53.800 --> 00:21:55.800]  你已經領受了
[00:21:55.800 --> 00:21:58.800]  然後你要小心保守自己
[00:21:58.800 --> 00:22:01.800]  不要被世界的風俗把你擄走
[00:22:01.800 --> 00:22:03.800]  你要去盡心認識聖經
[00:22:03.800 --> 00:22:06.800]  你讓自己去受栽培
[00:22:06.800 --> 00:22:09.800]  或者你讓自己有機會接受神學的訓練
[00:22:09.800 --> 00:22:12.800]  真正能夠認識主耶穌
[00:22:12.800 --> 00:22:15.800]  然後你去求神給你有恩典
[00:22:15.800 --> 00:22:18.800]  可以將這個豐盛的恩惠
[00:22:18.800 --> 00:22:20.800]  帶給你身邊很多的人
[00:22:20.800 --> 00:22:22.800]  讓他們能夠進入
[00:22:22.800 --> 00:22:24.800]  神要給我們的豐盛裡
[00:22:24.800 --> 00:22:26.800]  我們一起來祈禱
[00:22:26.800 --> 00:22:27.800]  拜拜!

