
[00:00:00.000 --> 00:00:02.000]  當我們說到崇拜的時候
[00:19:10.880 --> 00:19:14.160]  但反而更加知道向神誠實地尋求
[00:19:14.160 --> 00:19:17.360]  以領受神給我們的潔淨
[00:19:17.360 --> 00:19:20.720]  所以你見到當以蔡亞這樣說的時候
[00:19:20.720 --> 00:19:22.640]  「我有和了 我滅亡了」
[00:19:22.640 --> 00:19:26.960]  也都看到他住在嘴唇不潔的人群當中
[00:19:26.960 --> 00:19:29.520]  然後他向神尋求
[00:19:29.520 --> 00:19:30.480]  你再看下去的時候
[00:19:30.480 --> 00:19:33.200]  第六節聖經就說
[00:19:33.200 --> 00:19:35.520]  「有一個撒拉夫飛到我面前
[00:19:35.520 --> 00:19:37.680]  手裡拿著燒紅的炭
[00:19:37.680 --> 00:19:40.880]  是用火鉗從祭壇上取來的
[00:19:40.880 --> 00:19:42.880]  他用炭沾我的口說
[00:19:42.880 --> 00:19:45.280]  看那者炭沾了你的嘴唇
[00:19:45.280 --> 00:19:48.480]  你的罪孽就除掉
[00:19:48.480 --> 00:19:51.840]  你的罪惡就赦免」
[00:19:51.840 --> 00:19:55.520]  在那個時候對神一種真切的認罪
[00:19:55.520 --> 00:19:59.840]  他立時經歷神給他的赦罪
[00:19:59.840 --> 00:20:01.600]  祭壇是什麼地方
[00:20:01.600 --> 00:20:05.520]  祭壇是人獻祭贖罪的地方
[00:20:05.520 --> 00:20:08.800]  在那個地方有火炭沾他的嘴唇
[00:20:08.800 --> 00:20:10.560]  也都象徵著一個人
[00:20:10.560 --> 00:20:13.200]  他領受神給他的赦罪
[00:20:13.200 --> 00:20:16.560]  領受神給他的平安
[00:20:16.560 --> 00:20:20.400]  當以下領受這份恩惠的時候
[00:20:20.400 --> 00:20:23.280]  突然間他會發現一件事情
[00:20:23.280 --> 00:20:25.760]  神與他親近
[00:20:25.760 --> 00:20:28.720]  你再讀下去第八節
[00:20:28.720 --> 00:20:31.680]  這第八節我希望大家一起讀出來
[00:20:31.680 --> 00:20:34.960]  「我又聽見主的聲音說
[00:20:34.960 --> 00:20:37.600]  我可以猜念誰呢
[00:20:37.600 --> 00:20:40.160]  誰肯為我們去呢
[00:20:40.160 --> 00:20:45.280]  我說我在這裡請猜顯我」
[00:20:45.280 --> 00:20:48.960]  當以下領受神給他的赦罪之後
[00:20:48.960 --> 00:20:52.400]  本來見到神高高在天上在寶座上
[00:20:52.400 --> 00:20:57.360]  但突然間現在聽見他跟我說的話
[00:20:57.360 --> 00:20:59.360]  聽見主的聲音
[00:20:59.360 --> 00:21:04.160]  本來是一個要面對神審判的人
[00:21:04.160 --> 00:21:06.160]  要滅亡的人
[00:21:06.160 --> 00:21:08.960]  但現在神與他親近
[00:21:08.960 --> 00:21:12.080]  他聽見神跟他說的話
[00:21:12.080 --> 00:21:16.640]  是一個何等奇妙的生命經歷
[00:21:16.640 --> 00:21:18.480]  當你一路讀的時候
[00:21:18.480 --> 00:21:23.600]  你會發覺整個經歷有一個次序
[00:21:23.600 --> 00:21:25.040]  這個次序就是
[00:21:25.040 --> 00:21:28.960]  人來到神面前他見到神
[00:21:28.960 --> 00:21:32.160]  然後第二他見到自己
[00:21:32.160 --> 00:21:35.760]  他可以很真誠地認罪
[00:21:35.760 --> 00:21:39.280]  然後第三他領受神的赦罪
[00:21:39.280 --> 00:21:42.960]  第四神與人親近
[00:21:42.960 --> 00:21:48.400]  而第五神發出對人的猜顯
[00:21:48.400 --> 00:21:50.480]  這種猜顯大家留心聽的時候
[00:21:50.480 --> 00:21:52.560]  你會發覺神竟然跟人說
[00:21:52.560 --> 00:21:54.960]  我可以猜顯誰呢
[00:21:54.960 --> 00:21:58.240]  誰肯為我們去呢
[00:21:58.240 --> 00:22:00.400]  你有沒有聽過一個大老闆
[00:22:00.400 --> 00:22:02.640]  對著一個小職員
[00:22:02.640 --> 00:22:05.600]  「阿哥你可不可以幫幫忙
[00:22:05.600 --> 00:22:07.760]  我有份文件麻煩你
[00:22:07.760 --> 00:22:09.520]  幫我送去哪裏
[00:22:09.520 --> 00:22:13.200]  可不可以啊」
[00:22:13.200 --> 00:22:16.560]  因為上帝突然於尊降貴
[00:22:16.560 --> 00:22:18.800]  他竟然跟人說
[00:22:18.800 --> 00:22:21.680]  我可以猜顯誰
[00:22:21.680 --> 00:22:26.720]  一種很謙卑的表達
[00:22:26.720 --> 00:22:29.440]  而當以塞亞回應的時候
[00:22:29.440 --> 00:22:31.600]  「我在這裡請猜顯我」
[00:22:31.600 --> 00:22:35.600]  大家不要以為一個英雄式的
[00:22:35.600 --> 00:22:37.920]  上帝放膽包在我身上
[00:22:37.920 --> 00:22:39.760]  你放心
[00:22:39.760 --> 00:22:40.880]  不是
[00:22:40.880 --> 00:22:42.400]  他是很清楚表達出
[00:22:42.400 --> 00:22:44.400]  神啊
[00:22:44.400 --> 00:22:46.320]  是否真的可以
[00:22:46.320 --> 00:22:48.000]  請你用我
[00:22:48.000 --> 00:22:49.440]  請你猜顯我
[00:22:49.440 --> 00:22:51.440]  我在這裡
[00:22:51.440 --> 00:22:58.160]  一種很願意接受神給他的猜顯
[00:22:58.160 --> 00:23:00.400]  沒有任何的勉強
[00:23:00.400 --> 00:23:02.960]  但是人經歷神的恩惠
[00:23:02.960 --> 00:23:06.400]  見到神自己對自己的赦罪之恩
[00:23:06.400 --> 00:23:09.680]  亦都看到周圍的人的需要
[00:23:09.680 --> 00:23:13.440]  見到人都在嘴唇不潔的人民當中
[00:23:13.440 --> 00:23:15.280]  他內心一種對神的
[00:23:15.280 --> 00:23:18.480]  很自然的心靈的回應
[00:23:18.480 --> 00:23:19.200]  各位弟兄姊妹
[00:23:19.200 --> 00:23:20.800]  當我們來到崇拜的時候
[00:23:20.800 --> 00:23:24.080]  不單單是去休息一下
[00:23:24.080 --> 00:23:27.120]  或者心靈可以領受神給你的安慰
[00:23:27.120 --> 00:23:30.880]  重要的是你是留心神對你的說話
[00:23:30.880 --> 00:23:34.240]  而是誠實地去聽
[00:23:34.240 --> 00:23:40.000]  神給你的使命留心去回應
[00:23:40.000 --> 00:23:42.160]  去接受
[00:23:42.160 --> 00:23:43.680]  然後你發覺在崇拜裡面
[00:23:43.680 --> 00:23:45.680]  由開始到結尾
[00:23:45.680 --> 00:23:48.560]  是一個完整的整體
[00:23:48.560 --> 00:23:50.000]  在崇拜裡面開始的時候
[00:23:50.000 --> 00:23:51.680]  始禮重剛才我們說到
[00:23:51.680 --> 00:23:52.880]  將我們的目標
[00:23:52.880 --> 00:23:55.440]  我們就深思再次轉回向神
[00:23:55.440 --> 00:23:57.280]  不要單單看見眼前
[00:23:57.280 --> 00:23:59.840]  一些好像苦困的事情
[00:23:59.840 --> 00:24:01.520]  去到最後的時候
[00:24:01.520 --> 00:24:04.720]  一首的差遣曲
[00:24:04.720 --> 00:24:05.840]  領受祝福的時候
[00:24:05.840 --> 00:24:10.320]  都是同樣領受祝福和差遣
[00:24:10.320 --> 00:24:13.920]  你記不記得差遣曲說什麼
[00:24:13.920 --> 00:24:17.360]  都唱過很多次了
[00:24:17.360 --> 00:24:18.400]  差遣曲裡面
[00:24:18.400 --> 00:24:22.080]  很清楚表達出神對我們一種的差遣
[00:24:22.080 --> 00:24:23.600]  你一定記得最後說
[00:24:23.600 --> 00:24:27.400]  人愛廣施福音
[00:24:27.400 --> 00:24:34.160]  平存等候神榮耀的再來
[00:24:34.160 --> 00:24:38.480]  是願意在神面前接受神給你的差遣
[00:24:38.480 --> 00:24:42.560]  然後去到神給你不同的崗位裡面
[00:24:42.560 --> 00:24:44.560]  去作神的見證
[00:24:44.560 --> 00:24:48.240]  延續你那種崇拜的生命
[00:24:48.240 --> 00:24:49.040]  接著到第五次
[00:24:49.040 --> 00:24:50.480]  無論你到教會的時候
[00:24:50.480 --> 00:24:52.640]  當你去敬拜上帝
[00:24:52.640 --> 00:24:55.440]  不要浪費一段時間
[00:24:55.440 --> 00:24:57.840]  不要讓神跟你說
[00:24:57.840 --> 00:25:01.120]  我厭棄你的敬拜
[00:25:01.120 --> 00:25:06.080]  帶著那份渴求的心去見神
[00:25:06.080 --> 00:25:08.400]  去朝見一位大君王
[00:25:08.400 --> 00:25:12.720]  你都要留意在當中去認識自己
[00:25:12.720 --> 00:25:15.280]  尋求和神那種和好的關係
[00:25:15.280 --> 00:25:17.840]  讓祂可以親近你
[00:25:17.840 --> 00:25:20.160]  讓你的心靈可以貼近祂
[00:25:20.160 --> 00:25:23.440]  你更加知道去聽從
[00:25:23.440 --> 00:25:25.840]  領受祂的差遣
[00:25:25.840 --> 00:25:28.560]  以致你的生命真的進入神裡面
[00:25:28.560 --> 00:25:32.240]  得到神給你生命的真正的豐富
[00:25:32.240 --> 00:25:33.360]  各位靈姐妹
[00:25:33.360 --> 00:25:37.120]  尋求神閱立你的敬拜
[00:25:37.120 --> 00:25:40.560]  遠避神對你的責備
[00:25:40.560 --> 00:25:44.400]  一直尋求土神喜悅的敬拜
[00:25:44.400 --> 00:25:46.400]  我們一起來祈禱

