
[00:00:00.000 --> 00:00:02.000]  今天和大家思想的題目是
[00:18:34.000 --> 00:18:35.000]  大德生就想
[00:18:35.000 --> 00:18:39.000]  為什麼你不找個神父來幫你呢
[00:18:39.000 --> 00:18:41.000]  這位男士就說
[00:18:41.000 --> 00:18:42.000]  先生你知道吧
[00:18:42.000 --> 00:18:46.000]  要請他們來幫我家裡的病人
[00:18:46.000 --> 00:18:47.000]  要給他們錢
[00:18:47.000 --> 00:18:49.000]  我一毛錢都沒有
[00:18:49.000 --> 00:18:51.000]  終於經過很多掙扎之後
[00:18:51.000 --> 00:18:53.000]  大德生去到他家裡
[00:18:53.000 --> 00:18:55.000]  他一見到這位太太
[00:18:55.000 --> 00:18:57.000]  就知道大概是什麼病
[00:18:57.000 --> 00:18:58.000]  知道某種藥
[00:18:58.000 --> 00:19:00.000]  一吃就行了
[00:19:00.000 --> 00:19:01.000]  他跟著就跟她說
[00:19:01.000 --> 00:19:05.000]  先生你不如去那邊街口的藥房
[00:19:05.000 --> 00:19:06.000]  買一些藥給她
[00:19:06.000 --> 00:19:08.000]  一吃就行了
[00:19:08.000 --> 00:19:09.000]  一說完之後
[00:19:09.000 --> 00:19:11.000]  他就有很大的內疚
[00:19:11.000 --> 00:19:14.000]  因為他知道這個人一毛不拔
[00:19:14.000 --> 00:19:16.000]  是沒有錢的
[00:19:16.000 --> 00:19:20.000]  怎麼會有錢買藥呢
[00:19:20.000 --> 00:19:21.000]  在那個時候
[00:19:21.000 --> 00:19:26.000]  他心裡就想起口袋裡的半個罐子
[00:19:26.000 --> 00:19:29.000]  但那個時候他心裡很擔心
[00:19:29.000 --> 00:19:30.000]  沒了之後
[00:19:30.000 --> 00:19:33.000]  自己跟著那幾天就沒得吃了
[00:19:33.000 --> 00:19:35.000]  所以他就馬上說
[00:19:35.000 --> 00:19:39.000]  我幫你太太祈禱吧
[00:19:39.000 --> 00:19:44.000]  大家知道這時候祈禱是逃避
[00:19:44.000 --> 00:19:46.000]  他就說當我祈禱之後
[00:19:46.000 --> 00:19:51.000]  我從未試過我的祈禱是這麼軟弱的
[00:19:51.000 --> 00:19:52.000]  不要說上到天上
[00:19:52.000 --> 00:19:53.000]  好像上不到
[00:19:53.000 --> 00:19:56.000]  過不到屋頂那樣
[00:19:56.000 --> 00:19:57.000]  當我祈禱之後
[00:19:57.000 --> 00:19:58.000]  神就感動他的心
[00:19:58.000 --> 00:20:01.000]  你要付出
[00:20:01.000 --> 00:20:03.000]  因此他帶著信心
[00:20:03.000 --> 00:20:05.000]  他說先生你拿去吧
[00:20:05.000 --> 00:20:07.000]  街口買點藥
[00:20:07.000 --> 00:20:09.000]  你的太太會痊癒
[00:20:09.000 --> 00:20:11.000]  然後他就離開了
[00:20:11.000 --> 00:20:12.000]  在他見證當中
[00:20:12.000 --> 00:20:14.000]  他就說當我離開的時候
[00:20:14.000 --> 00:20:16.000]  我的心情很輕鬆
[00:20:16.000 --> 00:20:20.000]  好像我的口袋一樣
[00:20:20.000 --> 00:20:22.000]  他很輕鬆
[00:20:22.000 --> 00:20:25.000]  神給他出資憑信心付出了
[00:20:25.000 --> 00:20:27.000]  當我回到家之後
[00:20:27.000 --> 00:20:29.000]  吃完最後那一點點的食物
[00:20:29.000 --> 00:20:31.000]  他知道明天沒得吃了
[00:20:31.000 --> 00:20:33.000]  第二天早上一清早
[00:20:33.000 --> 00:20:37.000]  我想你會猜想發生什麼事情
[00:20:37.000 --> 00:20:43.000]  一清早有人寄了一個信封來
[00:20:43.000 --> 00:20:47.000]  打開信封有五個Crown
[00:20:47.000 --> 00:20:49.000]  原本半個Crown
[00:20:49.000 --> 00:20:52.000]  現在有十倍的增加
[00:20:52.000 --> 00:20:54.000]  他就說我突然間發覺
[00:20:54.000 --> 00:20:57.000]  天上銀行是不同計算方法
[00:20:57.000 --> 00:20:59.000]  不單止給你有原本的本金
[00:20:59.000 --> 00:21:03.000]  還加上十倍的利息給你
[00:21:03.000 --> 00:21:06.000]  這是大特生在他年少的時候的經歷
[00:21:06.000 --> 00:21:10.000]  從此之後開始了極其重要的宣教工作
[00:21:10.000 --> 00:21:13.000]  是憑著信心仰望神的恩惠
[00:21:13.000 --> 00:21:16.000]  作極重要的工作
[00:21:16.000 --> 00:21:17.000]  各位弟兄姊妹
[00:21:17.000 --> 00:21:20.000]  很多很多人經歷過
[00:21:20.000 --> 00:21:23.000]  當自己甘心樂意的擺上
[00:21:23.000 --> 00:21:25.000]  自己的生命時間
[00:21:25.000 --> 00:21:29.000]  而產生很重要的福事
[00:21:29.000 --> 00:21:30.000]  大家再看
[00:21:30.000 --> 00:21:33.000]  在接下來的經文
[00:21:33.000 --> 00:21:34.000]  聖經就說到
[00:21:34.000 --> 00:21:38.000]  不單止是馬其頓教會的榜樣
[00:21:38.000 --> 00:21:41.000]  更重要的是主耶穌自己的榜樣
[00:21:41.000 --> 00:21:47.000]  在第八章第九節
[00:21:47.000 --> 00:21:51.000]  聖經說你們知道我們主耶穌的恩典
[00:21:51.000 --> 00:21:52.000]  祂的恩典
[00:21:52.000 --> 00:21:54.000]  祂的Grace是怎樣的呢?
[00:21:54.000 --> 00:21:56.000]  祂本來富足
[00:21:56.000 --> 00:21:58.000]  卻為你們成了貧窮
[00:21:58.000 --> 00:22:00.000]  叫你們因祂的貧窮
[00:22:00.000 --> 00:22:03.000]  可以成為富足
[00:22:03.000 --> 00:22:05.000]  本來富足的主
[00:22:05.000 --> 00:22:07.000]  不是說祂有錢
[00:22:07.000 --> 00:22:11.000]  是說祂在天上極其榮耀的
[00:22:11.000 --> 00:22:14.000]  尊榮的一個身份
[00:22:14.000 --> 00:22:16.000]  但是祂成為貧窮
[00:22:16.000 --> 00:22:19.000]  降到世上為我們受死
[00:22:19.000 --> 00:22:22.000]  這是大家熟悉的福音的故事
[00:22:22.000 --> 00:22:24.000]  因為祂代替我們承受
[00:22:24.000 --> 00:22:26.000]  我們應該承受的審判
[00:22:26.000 --> 00:22:28.000]  因此我們得到永生
[00:22:28.000 --> 00:22:30.000]  得到富足
[00:22:30.000 --> 00:22:33.000]  這個富足不單止是永恆的
[00:22:33.000 --> 00:22:34.000]  更加是今天的
[00:22:34.000 --> 00:22:36.000]  同時是今天的
[00:22:36.000 --> 00:22:39.000]  以福瑟書一章三節
[00:22:39.000 --> 00:22:41.000]  神在基督耶穌裡面
[00:22:41.000 --> 00:22:47.000]  將天上各樣屬靈的福氣賜給我們
[00:22:47.000 --> 00:22:48.000]  各位電視節目的朋友
[00:22:48.000 --> 00:22:49.000]  你要記得
[00:22:49.000 --> 00:22:51.000]  就算你覺得自己沒什麼錢
[00:22:51.000 --> 00:22:53.000]  沒什麼健康
[00:22:53.000 --> 00:22:55.000]  沒什麼財學等等
[00:22:55.000 --> 00:22:57.000]  但是你要記得
[00:22:57.000 --> 00:23:02.000]  神將天上各樣屬靈的福氣
[00:23:02.000 --> 00:23:04.000]  已經賜了給你
[00:23:04.000 --> 00:23:08.000]  因此你是富足
[00:23:08.000 --> 00:23:10.000]  你是富足
[00:23:10.000 --> 00:23:12.000]  因此在你的心裡面知道
[00:23:12.000 --> 00:23:14.000]  因為主耶穌對甘願成為貧窮
[00:23:14.000 --> 00:23:19.000]  叫你和我今天成為富足
[00:23:19.000 --> 00:23:22.000]  我剛才說到菲律賓的情形
[00:23:22.000 --> 00:23:25.000]  我在菲律賓過去曾經參觀一個地方
[00:23:25.000 --> 00:23:27.000]  叫做垃圾山
[00:23:27.000 --> 00:23:29.000]  大家可能聽過
[00:23:29.000 --> 00:23:31.000]  是一個垃圾堆填區
[00:23:31.000 --> 00:23:32.000]  這次去到的時候
[00:23:32.000 --> 00:23:34.000]  當地的人也告訴我
[00:23:34.000 --> 00:23:38.000]  在垃圾山住了五萬人
[00:23:38.000 --> 00:23:41.000]  其中有一間教會
[00:23:41.000 --> 00:23:44.000]  裡面有一位牧師
[00:23:44.000 --> 00:23:46.000]  另外知道有一對夫婦
[00:23:46.000 --> 00:23:48.000]  很積極地投入服務
[00:23:48.000 --> 00:23:51.000]  這裡地區的貧窮人
[00:23:51.000 --> 00:23:52.000]  大家可以想像
[00:23:52.000 --> 00:23:55.000]  這個貧民區是很困難
[00:23:55.000 --> 00:23:57.000]  極大的惡臭
[00:23:57.000 --> 00:24:00.000]  垃圾裡面的人
[00:24:00.000 --> 00:24:02.000]  在當中挑選物品
[00:24:02.000 --> 00:24:03.000]  一個不小心
[00:24:03.000 --> 00:24:05.000]  垃圾倒嵌的時候
[00:24:05.000 --> 00:24:09.000]  就直落垃圾窿裡面
[00:24:09.000 --> 00:24:10.000]  但一對夫婦
[00:24:10.000 --> 00:24:12.000]  丈夫是醫生
[00:24:12.000 --> 00:24:14.000]  太太是律師
[00:24:14.000 --> 00:24:16.000]  他們放下自己的專業
[00:24:16.000 --> 00:24:18.000]  住在那個地方
[00:24:18.000 --> 00:24:21.000]  然後服侍當地的人
[00:24:21.000 --> 00:24:22.000]  又教他們如何能夠
[00:24:22.000 --> 00:24:24.000]  把撿到的東西
[00:24:24.000 --> 00:24:26.000]  如何適當地賣出去
[00:24:26.000 --> 00:24:29.000]  賺到一些錢來維生
[00:24:29.000 --> 00:24:31.000]  當我聽到這個故事的時候
[00:24:31.000 --> 00:24:33.000]  我立時想的問題就是
[00:24:33.000 --> 00:24:37.000]  他們放下了自己
[00:24:37.000 --> 00:24:38.000]  大家明白
[00:24:38.000 --> 00:24:41.000]  放下自己是什麼意思
[00:24:41.000 --> 00:24:43.000]  Self-surrender
[00:24:43.000 --> 00:24:45.000]  他不堅持他的專業
[00:24:45.000 --> 00:24:46.000]  他的財學
[00:24:46.000 --> 00:24:49.000]  他的財富是他自己
[00:24:49.000 --> 00:24:51.000]  放下自己在他們中間
[00:24:51.000 --> 00:24:53.000]  而能夠服侍人
[00:24:53.000 --> 00:24:55.000]  因為他的服侍
[00:24:55.000 --> 00:24:58.000]  要其他人都付足
[00:24:58.000 --> 00:25:00.000]  這個付足未必是大富大貴
[00:25:00.000 --> 00:25:02.000]  但是感受那種愛
[00:25:02.000 --> 00:25:06.000]  他們可以堅定地生活
[00:25:06.000 --> 00:25:07.000]  主耶穌留下的榜樣就是
[00:25:07.000 --> 00:25:09.000]  願意去付出
[00:25:09.000 --> 00:25:12.000]  願意去放下自己
[00:25:12.000 --> 00:25:14.000]  或者我們可以說
[00:25:14.000 --> 00:25:18.000]  在主裡面沒有了自己
[00:25:18.000 --> 00:25:22.000]  就領受神的恩惠
[00:25:22.000 --> 00:25:24.000]  因此可以出現一種
[00:25:24.000 --> 00:25:27.000]  施恩的能力
[00:25:27.000 --> 00:25:29.000]  放下了自己
[00:25:29.000 --> 00:25:31.000]  從上面領受恩惠
[00:25:31.000 --> 00:25:32.000]  因此產生一種
[00:25:32.000 --> 00:25:34.000]  能夠施出恩典
[00:25:34.000 --> 00:25:38.000]  一種gracious的一種生命
[00:25:38.000 --> 00:25:41.000]  可以叫別人付足
[00:25:41.000 --> 00:25:42.000]  各位弟兄姊妹
[00:25:42.000 --> 00:25:44.000]  當我們想起主耶穌的榜樣的時候
[00:25:44.000 --> 00:25:49.000]  我們領受那種向人施恩的心
[00:25:49.000 --> 00:25:52.000]  亦都求神賜恩給我們
[00:25:52.000 --> 00:25:54.000]  在我們的不足當中
[00:25:54.000 --> 00:25:56.000]  神給我們力量
[00:25:56.000 --> 00:25:57.000]  無論經濟的
[00:25:57.000 --> 00:25:58.000]  身體的
[00:25:58.000 --> 00:26:00.000]  生命的力量
[00:26:00.000 --> 00:26:03.000]  以致我們可以叫人付足
[00:26:03.000 --> 00:26:08.000]  而神的恩惠就臨到眾人
[00:26:08.000 --> 00:26:10.000]  各位弟兄姊妹
[00:26:10.000 --> 00:26:13.000]  當你聽完這篇信息之後
[00:26:13.000 --> 00:26:14.000]  你或者記得
[00:26:14.000 --> 00:26:16.000]  或者不記得
[00:26:16.000 --> 00:26:21.000]  但是你不要讓它停留在頭腦裡面
[00:26:21.000 --> 00:26:24.000]  你不要讓它單單是一種意念
[00:26:24.000 --> 00:26:26.000]  你去經歷
[00:26:26.000 --> 00:26:28.000]  讓神的恩惠
[00:26:28.000 --> 00:26:31.000]  在你生命當中真實地出現
[00:26:31.000 --> 00:26:34.000]  你去經歷那種真實
[00:26:34.000 --> 00:26:38.000]  因為神的恩賜是說不盡的
[00:26:38.000 --> 00:26:40.000]  我們同心祈禱

