
[00:00:00.000 --> 00:00:04.000]  我們今天思想的就是神使用禱告的人
[00:17:55.400 --> 00:17:57.400]  是俗而不潔淨
[00:17:57.400 --> 00:17:58.400]  有些時候
[00:17:58.400 --> 00:18:01.400]  我們其實都有些偏見
[00:18:01.400 --> 00:18:02.400]  有些事情看錯了
[00:18:02.400 --> 00:18:04.400]  但自己都不知道
[00:18:04.400 --> 00:18:06.400]  但往往是透過當中
[00:18:06.400 --> 00:18:08.400]  神調整我們的心思
[00:18:08.400 --> 00:18:10.400]  讓我們明白神的引導
[00:18:10.400 --> 00:18:11.400]  也引導我們去做
[00:18:11.400 --> 00:18:13.400]  祂要我們做的事情
[00:18:13.400 --> 00:18:15.400]  有人會問一個問題
[00:18:15.400 --> 00:18:16.400]  我們祈禱
[00:18:16.400 --> 00:18:19.400]  是否會見到異象?
[00:18:19.400 --> 00:18:20.400]  我可不可以祈禱神
[00:18:20.400 --> 00:18:22.400]  求祢讓我見到天使
[00:18:22.400 --> 00:18:25.400]  來跟我說話
[00:18:25.400 --> 00:18:27.400]  在當時彼得的例子來說
[00:18:27.400 --> 00:18:29.400]  的確神用天使
[00:18:29.400 --> 00:18:30.400]  但那件事情
[00:18:30.400 --> 00:18:31.400]  是一個極其重要的事情
[00:18:31.400 --> 00:18:32.400]  大家都知道
[00:18:32.400 --> 00:18:34.400]  是外邦蒙恩得救的
[00:18:34.400 --> 00:18:36.400]  一個重要的開始
[00:18:36.400 --> 00:18:37.400]  神很清晰
[00:18:37.400 --> 00:18:39.400]  讓他們知道這個訊息
[00:18:39.400 --> 00:18:42.400]  因此神選擇用異象
[00:18:42.400 --> 00:18:44.400]  但神不一定在各個情況下
[00:18:44.400 --> 00:18:45.400]  都用異象
[00:18:45.400 --> 00:18:48.400]  或者對你有不同的引導
[00:18:48.400 --> 00:18:49.400]  但你會放心
[00:18:49.400 --> 00:18:50.400]  當你祈禱的時候
[00:18:50.400 --> 00:18:52.400]  神會一直來引導你
[00:18:52.400 --> 00:18:54.400]  感動你
[00:18:54.400 --> 00:18:56.400]  我曾經聽到一班姐妹們
[00:18:56.400 --> 00:18:57.400]  他們分享
[00:18:57.400 --> 00:18:58.400]  他們都有子女
[00:18:58.400 --> 00:19:00.400]  在一間學校讀書
[00:19:00.400 --> 00:19:01.400]  他們認識了
[00:19:01.400 --> 00:19:02.400]  但他們都很掛心
[00:19:02.400 --> 00:19:03.400]  因為學校
[00:19:03.400 --> 00:19:05.400]  雖然是基督教學校
[00:19:05.400 --> 00:19:07.400]  但沒有什麼基督教的氣氛
[00:19:07.400 --> 00:19:09.400]  而且校長也不是基督教
[00:19:09.400 --> 00:19:11.400]  所以他們就自己組合在一起
[00:19:11.400 --> 00:19:13.400]  他們就這樣想
[00:19:13.400 --> 00:19:15.400]  他說不如我們祈禱
[00:19:15.400 --> 00:19:18.400]  這班姐妹們就定期為學校祈禱
[00:19:18.400 --> 00:19:20.400]  相信為學校
[00:19:20.400 --> 00:19:23.400]  能夠可以被神賜福祈禱
[00:19:23.400 --> 00:19:24.400]  一路祈禱的時候
[00:19:24.400 --> 00:19:26.400]  神將更大的感動給他們
[00:19:26.400 --> 00:19:27.400]  心裡很感動
[00:19:27.400 --> 00:19:29.400]  很願意繼續禱告
[00:19:29.400 --> 00:19:31.400]  雖然沒有即時的果後
[00:19:31.400 --> 00:19:33.400]  他們堅持
[00:19:33.400 --> 00:19:34.400]  一年之後
[00:19:34.400 --> 00:19:36.400]  突然間發生一件事情
[00:19:36.400 --> 00:19:38.400]  他們收到消息
[00:19:38.400 --> 00:19:41.400]  學校改了一個新校長
[00:19:41.400 --> 00:19:44.400]  大家不要以為
[00:19:44.400 --> 00:19:46.400]  這一定是一個先例
[00:19:46.400 --> 00:19:48.400]  我為我上司祈禱了一年
[00:19:48.400 --> 00:19:50.400]  他還在
[00:19:50.400 --> 00:19:54.400]  未必按照你所想的成全
[00:19:54.400 --> 00:19:56.400]  但在他們的經歷裡
[00:19:56.400 --> 00:19:57.400]  很奇妙的
[00:19:57.400 --> 00:19:59.400]  學校突然改了一個新校長
[00:19:59.400 --> 00:20:01.400]  那校長是教徒
[00:20:01.400 --> 00:20:02.400]  而這位教徒
[00:20:02.400 --> 00:20:05.400]  很用心學校的課程工作
[00:20:05.400 --> 00:20:07.400]  後來校長知道
[00:20:07.400 --> 00:20:08.400]  這班教徒家長
[00:20:08.400 --> 00:20:11.400]  邀請他們幫助學校裡的
[00:20:11.400 --> 00:20:13.400]  一個教徒團契的服侍
[00:20:13.400 --> 00:20:15.400]  幫助學生
[00:20:15.400 --> 00:20:16.400]  而這班姐妹們
[00:20:16.400 --> 00:20:18.400]  都想不到自己一路祈禱的時候
[00:20:18.400 --> 00:20:20.400]  現在直接有機會
[00:20:20.400 --> 00:20:23.400]  可以參與學校裡的福音工作
[00:20:23.400 --> 00:20:25.400]  有些時候你會發覺
[00:20:25.400 --> 00:20:27.400]  神未必給你意象
[00:20:27.400 --> 00:20:29.400]  但將一個很深的感動
[00:20:29.400 --> 00:20:31.400]  放在你的心裡
[00:20:31.400 --> 00:20:32.400]  為了某些人
[00:20:32.400 --> 00:20:34.400]  為了某些事情
[00:20:34.400 --> 00:20:37.400]  來不斷的禱告
[00:20:37.400 --> 00:20:38.400]  甚至慢慢地你會發覺
[00:20:38.400 --> 00:20:40.400]  神開路給你機會
[00:20:40.400 --> 00:20:43.400]  來服侍那些人
[00:20:43.400 --> 00:20:45.400]  為那些人來工作
[00:20:45.400 --> 00:20:47.400]  各位弟兄姊妹
[00:20:47.400 --> 00:20:48.400]  你要留心
[00:20:48.400 --> 00:20:50.400]  當你禱告的時候
[00:20:50.400 --> 00:20:52.400]  神會聽你的祈禱
[00:20:52.400 --> 00:20:54.400]  也會使用你的禱告
[00:20:54.400 --> 00:20:56.400]  使用你這個人
[00:20:56.400 --> 00:20:58.400]  成就奇妙的事情
[00:20:58.400 --> 00:21:00.400]  當然我們要小心
[00:21:00.400 --> 00:21:01.400]  在禱告的時候
[00:21:01.400 --> 00:21:02.400]  有些領袖
[00:21:02.400 --> 00:21:03.400]  不要太快
[00:21:03.400 --> 00:21:05.400]  就立刻下結論
[00:21:05.400 --> 00:21:07.400]  求神給我們印證
[00:21:07.400 --> 00:21:08.400]  知道是出於神的帶領
[00:21:08.400 --> 00:21:10.400]  我們就行上去
[00:21:10.400 --> 00:21:11.400]  大家再留心
[00:21:11.400 --> 00:21:14.400]  當時當彼得去到哥利留家的時候
[00:21:14.400 --> 00:21:16.400]  有哪些人和他一起呢?
[00:21:16.400 --> 00:21:17.400]  或者你看回
[00:21:17.400 --> 00:21:20.400]  二十三節剛才我們還沒讀的下半節
[00:21:20.400 --> 00:21:22.400]  二十三節中間
[00:21:22.400 --> 00:21:24.400]  「次日起身和他們同去
[00:21:24.400 --> 00:21:26.400]  還有約柏的幾位
[00:21:26.400 --> 00:21:29.400]  幾個弟兄同著他去」
[00:21:29.400 --> 00:21:30.400]  多少個?
[00:21:30.400 --> 00:21:32.400]  這裡聖經沒有說
[00:21:32.400 --> 00:21:35.400]  但十一章就說到有六個弟兄
[00:21:35.400 --> 00:21:38.400]  六個猶太的驕徒弟兄
[00:21:38.400 --> 00:21:40.400]  去到哥利留家的時候
[00:21:40.400 --> 00:21:41.400]  他們親眼看到
[00:21:41.400 --> 00:21:44.400]  當彼得講道的時候
[00:21:44.400 --> 00:21:46.400]  特別提到要信主
[00:21:46.400 --> 00:21:50.400]  然後領受神自己的拯救
[00:21:50.400 --> 00:21:52.400]  大家可以留意
[00:21:52.400 --> 00:21:55.400]  在聖經的四十三節
[00:21:55.400 --> 00:21:59.400]  第十章四十三節
[00:21:59.400 --> 00:22:01.400]  當時彼得講道說
[00:22:01.400 --> 00:22:03.400]  「凡信他的人
[00:22:03.400 --> 00:22:07.400]  必因他的名得蒙赦罪」
[00:22:07.400 --> 00:22:08.400]  當他講的時候
[00:22:08.400 --> 00:22:10.400]  聖靈降臨在他們身上
[00:22:10.400 --> 00:22:13.400]  也表現出他們本身心靈已經信主
[00:22:13.400 --> 00:22:16.400]  也願意得到神的赦免
[00:22:16.400 --> 00:22:17.400]  神已經赦免他們
[00:22:17.400 --> 00:22:20.400]  也讓聖靈降臨在他們中間
[00:22:20.400 --> 00:22:22.400]  有明顯的彰顯
[00:22:22.400 --> 00:22:24.400]  所以當時這班猶太的驕徒
[00:22:24.400 --> 00:22:26.400]  他們看到這樣的情況的時候
[00:22:26.400 --> 00:22:29.400]  也印證出是聖靈的工作
[00:22:29.400 --> 00:22:31.400]  他們就說神已經開始工作
[00:22:31.400 --> 00:22:34.400]  我怎麼可以攔阻神呢?
[00:22:34.400 --> 00:22:38.400]  他就為他們施洗
[00:22:38.400 --> 00:22:39.400]  在歷史當中
[00:22:39.400 --> 00:22:40.400]  第一批的外邦人
[00:22:40.400 --> 00:22:42.400]  奉主耶穌的名
[00:22:42.400 --> 00:22:43.400]  接受洗禮
[00:22:43.400 --> 00:22:46.400]  就在這個時候
[00:22:46.400 --> 00:22:47.400]  也清楚印證了
[00:22:47.400 --> 00:22:51.400]  是神自己的工作
[00:22:51.400 --> 00:22:52.400]  各位電視妹妹
[00:22:52.400 --> 00:22:54.400]  在我們的服事裡面
[00:22:54.400 --> 00:22:57.400]  我們要常常留心一件事
[00:22:57.400 --> 00:22:59.400]  每個人都很想為神工作
[00:22:59.400 --> 00:23:03.400]  但是記得是靠聖靈工作
[00:23:03.400 --> 00:23:04.400]  哥倫多前書第三章
[00:23:04.400 --> 00:23:06.400]  大家記得聖經提到
[00:23:06.400 --> 00:23:08.400]  有些人去服事神
[00:23:08.400 --> 00:23:10.400]  建立一些屬靈的工程
[00:23:10.400 --> 00:23:14.400]  有些工程是金銀寶石的工程
[00:23:14.400 --> 00:23:19.400]  有一些是草木和街的工程
[00:23:19.400 --> 00:23:23.400]  兩者之間的分別在哪裡?
[00:23:23.400 --> 00:23:24.400]  如果你看回聖經的時候
[00:23:24.400 --> 00:23:26.400]  你就會發覺聖經上下文所說的
[00:23:26.400 --> 00:23:30.400]  何時我們按照聖靈的引導
[00:23:30.400 --> 00:23:33.400]  靠著聖靈的能力去做的工作
[00:23:33.400 --> 00:23:37.400]  就是金銀寶石的工作
[00:23:37.400 --> 00:23:40.400]  如果何時我們依靠自己的智慧聰明
[00:23:40.400 --> 00:23:42.400]  以為很有果效
[00:23:42.400 --> 00:23:44.400]  但其實那些是草木和街
[00:23:44.400 --> 00:23:48.400]  將來會被燒毀的
[00:23:48.400 --> 00:23:49.400]  因此當我們去尋求
[00:23:49.400 --> 00:23:51.400]  我們很渴望我們的禱告
[00:23:51.400 --> 00:23:53.400]  能夠被神所垂聽
[00:23:53.400 --> 00:23:55.400]  希望我們能夠服事神
[00:23:55.400 --> 00:23:57.400]  在過程當中留心聖靈的帶領
[00:23:57.400 --> 00:23:59.400]  按祂給你的力量
[00:23:59.400 --> 00:24:01.400]  奉主耶穌的名字
[00:24:01.400 --> 00:24:03.400]  來做的工作
[00:24:03.400 --> 00:24:06.400]  是金銀寶石的建築
[00:24:06.400 --> 00:24:09.400]  很多弟兄姊妹是教書的
[00:24:09.400 --> 00:24:12.400]  他們明天開始新的學年
[00:24:12.400 --> 00:24:13.400]  很多老師說
[00:24:13.400 --> 00:24:16.400]  當他們開始教課的時候
[00:24:16.400 --> 00:24:17.400]  他們上上祈禱神下
[00:24:17.400 --> 00:24:20.400]  求你將學生賜給我
[00:24:20.400 --> 00:24:21.400]  讓我靠著你
[00:24:21.400 --> 00:24:24.400]  可以幫他們學習很多學科
[00:24:24.400 --> 00:24:27.400]  同時讓他們能夠認識主耶穌
[00:24:27.400 --> 00:24:28.400]  當他們很多時候
[00:24:28.400 --> 00:24:29.400]  這樣祈禱的時候
[00:24:29.400 --> 00:24:31.400]  神也很奇妙地工作
[00:24:31.400 --> 00:24:34.400]  讓學生來給他們吸引
[00:24:34.400 --> 00:24:38.400]  來產生重要的福音的作用
[00:24:38.400 --> 00:24:39.400]  各位弟兄姊妹
[00:24:39.400 --> 00:24:41.400]  在你祈禱的時候
[00:24:41.400 --> 00:24:42.400]  你去祈禱神下
[00:24:42.400 --> 00:24:44.400]  求你都用我
[00:24:44.400 --> 00:24:45.400]  求你用我
[00:24:45.400 --> 00:24:48.400]  可以將恩典帶給我身邊的人
[00:24:48.400 --> 00:24:50.400]  求你用我
[00:24:50.400 --> 00:24:53.400]  能夠成為一個賜福的人
[00:24:53.400 --> 00:24:56.400]  在禱告當中被神所使用
[00:24:56.400 --> 00:24:58.400]  我們一起祈禱

