
[00:00:00.000 --> 00:00:07.000]  今天我們繼續地查考《聖經》《新約》《七十路》的寶貴的信息
[00:18:05.000 --> 00:18:06.000]  自以爲有智慧
[00:18:06.000 --> 00:18:08.000]  自看爲通達
[00:18:08.000 --> 00:18:10.000]  事實上就是最愚蠢的
[00:18:10.000 --> 00:18:14.000]  受了撒旦的愚弄還不知道呢
[00:18:14.000 --> 00:18:16.000]  第六種的顛倒
[00:18:16.000 --> 00:18:18.000]  就是軟弱和強壯的顛倒
[00:18:18.000 --> 00:18:21.000]  這裏說有些人勇於飲酒
[00:18:21.000 --> 00:18:25.000]  他們喝起酒來像壯士一樣
[00:18:25.000 --> 00:18:27.000]  力量很大
[00:18:27.000 --> 00:18:31.000]  但是這樣的勇敢是害自己的勇敢
[00:18:31.000 --> 00:18:33.000]  結果被酒捆綁
[00:18:33.000 --> 00:18:36.000]  醉酒以後就成了一個最糊塗的人
[00:18:36.000 --> 00:18:38.000]  最無用的人
[00:18:38.000 --> 00:18:40.000]  是被顛倒的人
[00:18:40.000 --> 00:18:42.000]  第七種的顛倒
[00:18:42.000 --> 00:18:46.000]  就是強權和功利的顛倒
[00:18:46.000 --> 00:18:48.000]  這裏第二十三節有一個字
[00:18:48.000 --> 00:18:50.000]  就是奪 奪去
[00:18:50.000 --> 00:18:52.000]  把義人的義奪去
[00:18:52.000 --> 00:18:55.000]  用強權奪去義
[00:18:55.000 --> 00:18:58.000]  也就是用強權來代替功利
[00:18:58.000 --> 00:19:01.000]  今天世界上充滿了這樣的顛倒
[00:19:01.000 --> 00:19:06.000]  都是從魔鬼的作爲而演變成的
[00:19:06.000 --> 00:19:08.000]  所以每一個屬基督的人
[00:19:08.000 --> 00:19:11.000]  要十分小心魔鬼的作爲
[00:19:11.000 --> 00:19:14.000]  我們要靠着主勝過他
[00:19:14.000 --> 00:19:16.000]  魔鬼的第四個名字
[00:19:16.000 --> 00:19:18.000]  那就是魔鬼的
[00:19:18.000 --> 00:19:20.000]  魔鬼就是魔鬼的
[00:19:20.000 --> 00:19:24.000]  這也是在十二章第九節裏面
[00:19:24.000 --> 00:19:28.000]  魔鬼這個名字有一個兇惡的意思
[00:19:28.000 --> 00:19:30.000]  兇惡的意思
[00:19:30.000 --> 00:19:32.000]  那麼我們怎麼樣對待
[00:19:32.000 --> 00:19:35.000]  對付兇惡的魔鬼呢
[00:19:35.000 --> 00:19:37.000]  我們不可以向他讓步
[00:19:37.000 --> 00:19:38.000]  在雅各書
[00:19:38.000 --> 00:19:42.000]  新約雅各書第四章第七節
[00:19:42.000 --> 00:19:45.000]  雅各書四章第七節
[00:19:45.000 --> 00:19:47.000]  在那裏告訴我們說
[00:19:47.000 --> 00:19:49.000]  勿要抵擋魔鬼
[00:19:49.000 --> 00:19:52.000]  他就必離開你們逃跑了
[00:19:52.000 --> 00:19:54.000]  如果我們呢
[00:19:54.000 --> 00:19:56.000]  轉身就要躲避魔鬼
[00:19:56.000 --> 00:19:58.000]  我們避不開的
[00:19:58.000 --> 00:20:00.000]  因爲魔鬼會追着我們的
[00:20:00.000 --> 00:20:02.000]  所以我們必須抵擋他
[00:20:02.000 --> 00:20:05.000]  靠住有信心有勇敢
[00:20:05.000 --> 00:20:06.000]  用主的話
[00:20:06.000 --> 00:20:08.000]  用勝利的能力來抵擋他
[00:20:08.000 --> 00:20:10.000]  他就逃跑了
[00:20:10.000 --> 00:20:11.000]  我們要剛強
[00:20:11.000 --> 00:20:13.000]  要靠住剛強
[00:20:13.000 --> 00:20:15.000]  站穩我們的樹林的立場
[00:20:15.000 --> 00:20:17.000]  這個時候魔鬼就怕我們
[00:20:17.000 --> 00:20:19.000]  反而他逃跑了
[00:20:19.000 --> 00:20:24.000]  所以我們軟弱撒旦就一強七弱
[00:20:24.000 --> 00:20:27.000]  如果我們強撒旦就逃跑
[00:20:27.000 --> 00:20:32.000]  這是聖經給我們的一個戰術戰略
[00:20:32.000 --> 00:20:33.000]  我們要記得
[00:20:33.000 --> 00:20:38.000]  但是當魔鬼用情慾來迷惑我們的時候
[00:20:38.000 --> 00:20:39.000]  那我們就要不要抵擋了
[00:20:39.000 --> 00:20:43.000]  我們就要逃避撒旦的私慾了
[00:20:43.000 --> 00:20:47.000]  這是帝瑪泰後書二章二十二節說的
[00:20:47.000 --> 00:20:50.000]  帝瑪泰後書二章二十二節
[00:20:50.000 --> 00:20:52.000]  那裏說要逃避私慾
[00:20:52.000 --> 00:20:54.000]  當情慾面對我們
[00:20:54.000 --> 00:20:56.000]  環繞包圍我們的時候
[00:20:56.000 --> 00:20:58.000]  在我們面前的時候
[00:20:58.000 --> 00:21:01.000]  我們就不要去靠近他
[00:21:01.000 --> 00:21:02.000]  然後抵擋他
[00:21:02.000 --> 00:21:04.000]  因爲當我們靠近他的時候
[00:21:04.000 --> 00:21:07.000]  我們的理智就不清楚了
[00:21:07.000 --> 00:21:10.000]  我們會糊里糊塗的被情慾所擄去了
[00:21:10.000 --> 00:21:11.000]  所以我們一定要
[00:21:11.000 --> 00:21:18.000]  遠避情慾的事遠避鹽木的情慾遠避肉體的情慾
[00:21:18.000 --> 00:21:21.000]  這纔是孰靈的智慧
[00:21:21.000 --> 00:21:25.000]  魔鬼的第五個名字就是撒旦
[00:21:25.000 --> 00:21:27.000]  在同一節裏面
[00:21:27.000 --> 00:21:30.000]  就是十二章第九節裏面給我們看見
[00:21:30.000 --> 00:21:34.000]  撒旦的意思就是對敵
[00:21:34.000 --> 00:21:38.000]  表示魔鬼與神爲敵
[00:21:38.000 --> 00:21:43.000]  他攔阻神的作爲和旨意的成就
[00:21:43.000 --> 00:21:45.000]  他和基督徒也是爲敵
[00:21:45.000 --> 00:21:48.000]  他要控告基督徒
[00:21:48.000 --> 00:21:51.000]  我們要記得撒旦最後的目的
[00:21:51.000 --> 00:21:53.000]  是要與神爲敵
[00:21:53.000 --> 00:21:55.000]  破壞神的旨意
[00:21:55.000 --> 00:21:59.000]  所以當我們順從撒旦的誘惑的時候
[00:21:59.000 --> 00:22:03.000]  我們結果就站在與神爲敵的地位上
[00:22:03.000 --> 00:22:07.000]  那是何等的可惜可憐可怕
[00:22:07.000 --> 00:22:11.000]  魔鬼的第六個名字是控告者
[00:22:11.000 --> 00:22:14.000]  這是十二章第十節所說的
[00:22:14.000 --> 00:22:16.000]  我讀給大家聽
[00:22:16.000 --> 00:22:17.000]  十二章第十節
[00:22:17.000 --> 00:22:20.000]  我聽見在天上有大聲音說
[00:22:20.000 --> 00:22:23.000]  我神的救恩能力國度
[00:22:23.000 --> 00:22:26.000]  並祂基督的權柄現在都來到了
[00:22:26.000 --> 00:22:29.000]  因爲那在我們神面前
[00:22:29.000 --> 00:22:31.000]  晝夜控告我們弟兄的
[00:22:31.000 --> 00:22:33.000]  已經被摔下去了
[00:22:33.000 --> 00:22:34.000]  弟兄勝過他
[00:22:34.000 --> 00:22:37.000]  是以羔羊的血和自己所見證的道
[00:22:37.000 --> 00:22:41.000]  他們隨之於死也不礙惜性命
[00:22:41.000 --> 00:22:43.000]  在這裏我們看見
[00:22:43.000 --> 00:22:46.000]  我們被撒旦控告的時候
[00:22:46.000 --> 00:22:49.000]  有兩個方法我們可以得勝
[00:22:49.000 --> 00:22:51.000]  這兩個方法是兩個祕訣
[00:22:51.000 --> 00:22:53.000]  也是兩個條件
[00:22:53.000 --> 00:22:55.000]  第一 羔羊的血
[00:22:55.000 --> 00:22:59.000]  第二 是我們見證所信的道
[00:22:59.000 --> 00:23:03.000]  羔羊的血是最基本的條件
[00:23:03.000 --> 00:23:04.000]  我們是罪人
[00:23:04.000 --> 00:23:07.000]  但是羔羊爲我們流血
[00:23:07.000 --> 00:23:09.000]  捨命 洗盡我們的罪
[00:23:09.000 --> 00:23:12.000]  因此撒旦控告我們的罪的時候
[00:23:12.000 --> 00:23:15.000]  神能夠因爲羔羊的寶血
[00:23:15.000 --> 00:23:17.000]  而赦免我們的罪
[00:23:17.000 --> 00:23:18.000]  撒旦控告我們是罪人
[00:23:18.000 --> 00:23:20.000]  我們犯的什麼什麼罪
[00:23:20.000 --> 00:23:22.000]  都是真實的話
[00:23:22.000 --> 00:23:25.000]  但是另外有一樣更真實的事
[00:23:25.000 --> 00:23:27.000]  就是我們的主耶穌基督
[00:23:27.000 --> 00:23:30.000]  真真實實地爲我們捨命流血
[00:23:30.000 --> 00:23:33.000]  祂的寶血洗盡我們一切的罪
[00:23:33.000 --> 00:23:37.000]  因此我們能夠勝過撒旦的控告
[00:23:37.000 --> 00:23:40.000]  還有我們所見證的道
[00:23:40.000 --> 00:23:41.000]  我們不但信道
[00:23:41.000 --> 00:23:44.000]  還用我們的行爲把道見證出來
[00:23:44.000 --> 00:23:47.000]  這樣撒旦就不能夠控告我們
[00:23:47.000 --> 00:23:50.000]  最後魔鬼的第七個名字
[00:23:50.000 --> 00:23:55.000]  記載在第九章十一節那裏
[00:23:55.000 --> 00:23:56.000]  我讀給大家聽
[00:23:56.000 --> 00:23:57.000]  九章十一節
[00:23:57.000 --> 00:24:00.000]  有無底坑的使者做他們的王
[00:24:00.000 --> 00:24:02.000]  按照希伯來話
[00:24:02.000 --> 00:24:03.000]  名叫壓巴頓
[00:24:03.000 --> 00:24:06.000]  悉尼話名叫壓波倫
[00:24:06.000 --> 00:24:08.000]  一個是希伯來話
[00:24:08.000 --> 00:24:10.000]  一個是希臘話
[00:24:10.000 --> 00:24:12.000]  這兩個名字意思一樣
[00:24:12.000 --> 00:24:16.000]  就是滅亡沉淪的意思
[00:24:16.000 --> 00:24:20.000]  這是魔鬼最後的目的
[00:24:20.000 --> 00:24:23.000]  他要是每一個他所控制的人
[00:24:23.000 --> 00:24:25.000]  在他權柄之下的人
[00:24:25.000 --> 00:24:28.000]  最後滅亡沉淪
[00:24:28.000 --> 00:24:30.000]  所以當我們受魔鬼迷惑的時候
[00:24:30.000 --> 00:24:33.000]  我們要記得魔鬼最後的目的
[00:24:33.000 --> 00:24:35.000]  這樣我們就不會中他的計謀
[00:24:35.000 --> 00:24:37.000]  不會上他的當
[00:24:37.000 --> 00:24:38.000]  阿們
