
[00:00:00.000 --> 00:00:06.000]  我們今天思想當紀念主恩而專心的遵從
[00:20:30.000 --> 00:20:32.000]  包括你包括我
[00:20:32.000 --> 00:20:37.000]  而在當中能夠勝過這些試探
[00:20:37.000 --> 00:20:41.000]  當時約書亞告訴他們要小心
[00:20:41.000 --> 00:20:44.000]  不要被這些來影響
[00:20:44.000 --> 00:20:49.000]  要留心不要去拜這些假神這些偶像
[00:20:49.000 --> 00:20:54.000]  然後接著你見到聖經提及一個最關鍵的因素是什麼呢?
[00:20:54.000 --> 00:20:57.000]  大家看第十一節
[00:20:57.000 --> 00:20:59.000]  第十一節
[00:20:59.000 --> 00:21:01.000]  你們自己要十分謹慎
[00:21:01.000 --> 00:21:03.000]  愛耶和華你們的神
[00:21:03.000 --> 00:21:07.000]  十分謹慎去愛神
[00:21:07.000 --> 00:21:14.000]  原來愛神是救我們脫離這個世界的試探
[00:21:14.000 --> 00:21:18.000]  當你發覺有其他世界的吸引來到
[00:21:18.000 --> 00:21:23.000]  但是愛神的心強過愛這些一切的吸引
[00:21:23.000 --> 00:21:26.000]  你就不被這個世界所影響
[00:21:26.000 --> 00:21:29.000]  但是你被這些事情所吸引的時候
[00:21:29.000 --> 00:21:32.000]  你的心轉來了
[00:21:32.000 --> 00:21:35.000]  你就會落入危險當中
[00:21:35.000 --> 00:21:38.000]  所以你發覺第十二節就說
[00:21:38.000 --> 00:21:41.000]  如果你們轉來耶和華
[00:21:41.000 --> 00:21:45.000]  跟這些本地的人去通婚來往
[00:21:45.000 --> 00:21:47.000]  或者從我們今天的角度看
[00:21:47.000 --> 00:21:49.000]  我們轉來了神
[00:21:49.000 --> 00:21:52.000]  跟這個世界聯合了
[00:21:52.000 --> 00:21:54.000]  用他們的價值觀
[00:21:54.000 --> 00:21:58.000]  用他們的手段來得取利益等等
[00:21:58.000 --> 00:22:00.000]  這個時候第十三節就說
[00:22:00.000 --> 00:22:03.000]  你們就必知道
[00:22:03.000 --> 00:22:05.000]  耶和華你們的神
[00:22:05.000 --> 00:22:09.000]  必不再把這些國家從你們面前趕出去
[00:22:09.000 --> 00:22:14.000]  他們必要成為你們的網羅和陷阱
[00:22:14.000 --> 00:22:17.000]  那刻的邊和眼中的刺
[00:22:17.000 --> 00:22:23.000]  直至到在美地上滅亡
[00:22:23.000 --> 00:22:25.000]  其實在十二十三節
[00:22:25.000 --> 00:22:29.000]  這兩個動詞都是強調的字眼
[00:22:29.000 --> 00:22:33.000]  如果你轉來神
[00:22:33.000 --> 00:22:45.000]  就必知道神會趕逐你
[00:22:45.000 --> 00:22:48.000]  我們大家有少少祈禱好不好
[00:22:48.000 --> 00:22:52.000]  我們同心祈禱
[00:22:52.000 --> 00:22:54.000]  親愛的主我們敬拜你
[00:22:54.000 --> 00:22:57.000]  你是我們當中掌權的上帝
[00:22:57.000 --> 00:22:59.000]  是我們的保護者
[00:22:59.000 --> 00:23:01.000]  是我們的平安
[00:23:01.000 --> 00:23:03.000]  你配得上一切的尊崇
[00:23:03.000 --> 00:23:06.000]  求你救我們脫離一切的黑暗
[00:23:06.000 --> 00:23:09.000]  幫助我們站穩在你的裡面
[00:23:09.000 --> 00:23:11.000]  也要知道愛你
[00:23:11.000 --> 00:23:14.000]  求你施恩保守我們弟兄姊妹
[00:23:14.000 --> 00:23:16.000]  奉耶穌聖名祈禱
[00:23:16.000 --> 00:23:21.000]  我們再提
[00:23:21.000 --> 00:23:24.000]  在我們信仰的路上
[00:23:24.000 --> 00:23:29.000]  當你何時轉來上帝
[00:23:29.000 --> 00:23:37.000]  你就必被神放在一個滅亡的處境
[00:23:37.000 --> 00:23:40.000]  聖經就說到在這種情況下
[00:23:40.000 --> 00:23:43.000]  這個世界會成為你的網羅陷阱
[00:23:43.000 --> 00:23:46.000]  那刻的邊一個軟弱的地方
[00:23:46.000 --> 00:23:48.000]  受到很多的鞭傷
[00:23:48.000 --> 00:23:50.000]  然後聖經就再說
[00:23:50.000 --> 00:23:54.000]  這些會成為你眼中的刺
[00:23:54.000 --> 00:23:57.000]  意味著會受到不斷的奴役
[00:23:57.000 --> 00:24:04.000]  傷害和受到很多的困擾
[00:24:04.000 --> 00:24:07.000]  有時我聽到弟兄姊妹他們說
[00:24:07.000 --> 00:24:09.000]  離開了神一段時間
[00:24:09.000 --> 00:24:13.000]  後來回來之後他們就說
[00:24:13.000 --> 00:24:18.000]  他說外面風大雨大
[00:24:18.000 --> 00:24:20.000]  經過很多的艱難
[00:24:20.000 --> 00:24:24.000]  現在知道回到神的面前
[00:24:24.000 --> 00:24:27.000]  他們再次回到神的面前
[00:24:27.000 --> 00:24:31.000]  因此人的愛心轉移了
[00:24:31.000 --> 00:24:34.000]  就面對著很多的困難
[00:24:34.000 --> 00:24:38.000]  聖經就說在美地上滅亡
[00:24:38.000 --> 00:24:40.000]  這句話很奇怪
[00:24:40.000 --> 00:24:42.000]  在美地上
[00:24:42.000 --> 00:24:45.000]  在英女之地為什麼會滅亡呢
[00:24:45.000 --> 00:24:48.000]  但如果你小心看這段經文
[00:24:48.000 --> 00:24:50.000]  三次重複說
[00:24:50.000 --> 00:24:54.000]  在美地上可以滅亡
[00:24:54.000 --> 00:24:57.000]  而聖經就警惕我們的心
[00:24:57.000 --> 00:25:02.000]  我們不是因為神是很殘忍
[00:25:02.000 --> 00:25:05.000]  而是因為光明和黑暗
[00:25:05.000 --> 00:25:10.000]  彼此之間是不可以連在一起
[00:25:10.000 --> 00:25:15.000]  你在黑暗中你就離開光明
[00:25:15.000 --> 00:25:16.000]  兄弟弟兄姊妹
[00:25:16.000 --> 00:25:20.000]  當我們讀這段經文的時候
[00:25:20.000 --> 00:25:23.000]  我們可以有一個彼此的勉勵
[00:25:23.000 --> 00:25:28.000]  保守著自己的心愛神
[00:25:28.000 --> 00:25:33.000]  保守著自己不會侍奉世界的偶像
[00:25:33.000 --> 00:25:35.000]  世界的神
[00:25:35.000 --> 00:25:39.000]  然後放膽去盡得神給我們的英許
[00:25:39.000 --> 00:25:45.000]  在當中求神救我們脫離一切的試探
[00:25:45.000 --> 00:25:47.000]  能夠歡歡喜喜
[00:25:47.000 --> 00:25:52.000]  得到神給我們永恆的豐盛的英許
[00:25:52.000 --> 00:25:54.000]  我們大家一起祈禱
[00:25:54.000 --> 00:25:56.000]  (字幕製作/時間軸:秋月AutumnMoon)

