
[00:00:00.000 --> 00:00:06.120]  現在說到深層心理學和性靈的工作
[00:15:40.720 --> 00:15:43.960]  其實很多時候夢就代表了我們潛意識的世界
[00:15:43.960 --> 00:15:48.440]  我們遲些會再提多一點關於夢的問題
[00:15:48.440 --> 00:15:52.280]  潛意識可以透過夢來出現
[00:15:52.280 --> 00:15:55.920]  潛意識可以透過一些直覺的反應
[00:15:55.920 --> 00:15:58.160]  就是說未經思考
[00:15:58.160 --> 00:16:00.760]  一碰到這件事
[00:16:00.760 --> 00:16:02.600]  沒有預備的心情之下
[00:16:02.600 --> 00:16:03.680]  突然間的反應
[00:16:03.680 --> 00:16:07.160]  這就是很多時候在潛意識的世界裡面
[00:16:07.160 --> 00:16:08.280]  所出來的事情
[00:16:08.280 --> 00:16:09.880]  這些我遲些會再解釋
[00:16:09.880 --> 00:16:11.160]  第三
[00:16:11.160 --> 00:16:16.480]  是會透過一些靈感的方法
[00:16:16.480 --> 00:16:17.040]  就是說
[00:16:17.040 --> 00:16:19.640]  你不是自己想出來的
[00:16:19.640 --> 00:16:25.240]  而是你突然間在腦子裡面出現一些意念
[00:16:25.240 --> 00:16:27.440]  出現某一首歌
[00:16:27.440 --> 00:16:30.560]  你記得有時候無緣無故突然唱一首歌出來
[00:16:30.560 --> 00:16:32.840]  以及透過這個象徵
[00:16:32.840 --> 00:16:34.680]  其實這兩件事很多時候是有關的
[00:16:34.680 --> 00:16:35.560]  我舉個簡單的例子
[00:16:35.560 --> 00:16:36.440]  今早也是
[00:16:36.440 --> 00:16:40.960]  今早我去聖安德魯教堂
[00:16:40.960 --> 00:16:46.760]  去學生分團替他們講一個研討班
[00:16:46.760 --> 00:16:52.320]  我剛剛在左邊道沿著右邊道走上去的時候
[00:16:52.320 --> 00:16:53.440]  走著走著
[00:16:53.440 --> 00:16:55.720]  突然間腦子裡面就出現一首歌
[00:16:55.720 --> 00:16:58.120]  就是卡本達那首歌
[00:16:58.120 --> 00:17:00.520]  卡本達那首就是
[00:17:00.520 --> 00:17:01.520]  嗯
[00:17:01.520 --> 00:17:04.640]  那首懷舊的那首
[00:17:04.640 --> 00:17:07.240]  (笑聲)
[00:17:07.240 --> 00:17:09.240]  昨天再一次
[00:17:09.240 --> 00:17:12.520]  我連那首歌的名字都忘記了
[00:17:12.520 --> 00:17:14.160]  突然間哼了一首歌出來
[00:17:14.160 --> 00:17:15.560]  我一邊走就突然間哼了一首歌
[00:17:15.560 --> 00:17:16.880]  沒理由哼了這麼多首歌
[00:17:16.880 --> 00:17:18.360]  這是靈感
[00:17:18.360 --> 00:17:22.600]  你似乎發現不了任何理由會哼這首歌
[00:17:22.600 --> 00:17:24.120]  我一邊哼的時候
[00:17:24.120 --> 00:17:25.440]  突然間又出現一首歌
[00:17:25.440 --> 00:17:26.400]  我就覺得很有趣
[00:17:26.400 --> 00:17:27.480]  研究一下自己的潛意識
[00:17:27.480 --> 00:17:28.960]  為什麼會哼這首歌
[00:17:28.960 --> 00:17:29.720]  我一邊分析
[00:17:29.720 --> 00:17:30.600]  一邊走的時候
[00:17:30.600 --> 00:17:31.640]  我一邊分析
[00:17:31.640 --> 00:17:33.200]  沒理由突然間出現一首歌
[00:17:33.200 --> 00:17:35.040]  後來我想到為什麼
[00:17:35.040 --> 00:17:36.040]  為什麼呢
[00:17:36.040 --> 00:17:40.480]  就是我回想起我家裡的卡本達那首CD
[00:17:40.480 --> 00:17:42.800]  我很喜歡想找這首歌
[00:17:42.800 --> 00:17:44.200]  找了很久
[00:17:44.200 --> 00:17:45.440]  找不到
[00:17:45.440 --> 00:17:46.800]  最後是什麼時候呢
[00:17:46.800 --> 00:17:48.280]  在兩年前
[00:17:48.280 --> 00:17:53.760]  是在佐敦道轉上去的時候
[00:17:53.760 --> 00:17:55.200]  有一個商場
[00:17:55.200 --> 00:17:57.840]  舊倫敦戲院對面
[00:17:57.840 --> 00:17:59.680]  現在叫倫敦戲院嗎?
[00:17:59.680 --> 00:18:01.800]  倫敦戲院對面商場有一個地底
[00:18:01.800 --> 00:18:03.640]  商場有幾家CD店
[00:18:03.640 --> 00:18:06.640]  在那裡讓我找到那張唱片
[00:18:06.640 --> 00:18:08.240]  這樣也有的
[00:18:08.240 --> 00:18:10.880]  我走過那裡的時候
[00:18:10.880 --> 00:18:11.520]  你明白嗎?
[00:18:11.520 --> 00:18:12.960]  那個回憶出來了
[00:18:12.960 --> 00:18:14.440]  而我不自覺的
[00:18:14.440 --> 00:18:17.520]  那時候那首歌就出來了
[00:18:17.520 --> 00:18:18.800]  我發覺很有趣
[00:18:18.800 --> 00:18:20.960]  有時候不是我想想的
[00:18:20.960 --> 00:18:22.360]  不是說走到這裡
[00:18:22.360 --> 00:18:24.040]  我記起當日我曾經這樣
[00:18:24.040 --> 00:18:26.280]  所以現在哼一首卡本達的歌
[00:18:26.280 --> 00:18:26.760]  不是的
[00:18:26.760 --> 00:18:27.760]  這個意識就是這樣
[00:18:27.760 --> 00:18:29.920]  但是我潛意識裡面做了出來
[00:18:29.920 --> 00:18:32.000]  所以你發覺是symbol
[00:18:32.000 --> 00:18:35.680]  可能那家唱片店的街道
[00:18:35.680 --> 00:18:39.400]  某些回憶抽起我這些symbol
[00:18:39.400 --> 00:18:40.440]  這些象徵
[00:18:40.440 --> 00:18:41.760]  抽起我的回憶
[00:18:41.760 --> 00:18:43.480]  這個回憶帶了一首歌出來
[00:18:43.480 --> 00:18:44.280]  也未必
[00:18:44.280 --> 00:18:45.440]  有時候很有趣
[00:18:45.440 --> 00:18:46.720]  潛意識裡面這個世界
[00:18:46.720 --> 00:18:48.560]  你不知道為什麼它這樣出來了
[00:18:48.560 --> 00:18:52.440]  催眠
[00:18:52.440 --> 00:18:56.320]  催眠很多時候是幫我們找到潛意識
[00:18:56.320 --> 00:18:57.880]  不過待會我們也會提到催眠
[00:18:57.880 --> 00:19:00.440]  催眠比較人工化
[00:19:00.440 --> 00:19:02.880]  因為催眠的引導引導你去說的時候
[00:19:02.880 --> 00:19:06.080]  可能未必能夠說出你自己潛意識的東西
[00:19:06.080 --> 00:19:07.880]  或者神話
[00:19:07.880 --> 00:19:08.960]  神話是什麼呢?
[00:19:08.960 --> 00:19:10.680]  神話是集體的潛意識
[00:19:10.680 --> 00:19:12.560]  一個民族的神話
[00:19:12.560 --> 00:19:17.640]  又或者一些大家都喜歡的故事
[00:19:17.640 --> 00:19:20.560]  因為神話是透過幻想想出來的
[00:19:20.560 --> 00:19:22.280]  不會受現實支配
[00:19:22.280 --> 00:19:26.320]  變成了你擺脫了具體的世界
[00:19:26.320 --> 00:19:28.840]  進入一個聯想的世界
[00:19:28.840 --> 00:19:30.840]  而自由的聯想
[00:19:30.840 --> 00:19:33.800]  意識的活動比較弱
[00:19:33.800 --> 00:19:35.480]  潛意識的活動比較強
[00:19:35.480 --> 00:19:36.600]  大家聽清楚
[00:19:36.600 --> 00:19:39.480]  而自由的幻想想出來的神話
[00:19:39.480 --> 00:19:40.560]  一直傳流下來
[00:19:40.560 --> 00:19:41.640]  多人喜歡
[00:19:41.640 --> 00:19:45.960]  表示它代表了很多人內心世界裡面一些嚮往
[00:19:45.960 --> 00:19:47.480]  或者希望
[00:19:47.480 --> 00:19:50.000]  如果你從潛意識的分析來看
[00:19:50.000 --> 00:19:51.520]  很多時候很多戲
[00:19:51.520 --> 00:19:54.080]  很多神話
[00:19:54.080 --> 00:19:55.920]  很多很受歡迎的故事
[00:19:55.920 --> 00:19:58.320]  其實都有它自己反映了
[00:19:58.320 --> 00:19:59.480]  不僅是那個故事
[00:19:59.480 --> 00:20:02.160]  是那個故事背後的潛意識世界
[00:20:02.160 --> 00:20:04.000]  我不知道我這樣分析對不對
[00:20:04.000 --> 00:20:05.800]  比如《Beauty and the Beast》就是
[00:20:05.800 --> 00:20:07.520]  《美女與野獸》就是
[00:20:07.520 --> 00:20:10.200]  為什麼這麼多人喜歡看《美女與野獸》呢?
[00:20:10.200 --> 00:20:13.880]  其實代表了兩個人心裡面
[00:20:13.880 --> 00:20:17.280]  人裡面一種渴望和掙扎
[00:20:17.280 --> 00:20:25.280]  野獸是代表人心潛意識裡面那種人的原始性
[00:20:25.280 --> 00:20:26.280]  它不漂亮
[00:20:26.280 --> 00:20:27.000]  它是大
[00:20:27.000 --> 00:20:28.720]  粗暴
[00:20:28.720 --> 00:20:32.200]  那種不受控制
[00:20:32.200 --> 00:20:33.760]  不美麗的部分
[00:20:33.760 --> 00:20:35.160]  美女呢
[00:20:35.160 --> 00:20:40.520]  美女是代表了我們潛意識裡面對於那種絕對完美的嚮往
[00:20:40.520 --> 00:20:43.560]  這個故事之所以令我們醉心
[00:20:43.560 --> 00:20:47.200]  因為最後這個美女與野獸是合併的
[00:20:47.200 --> 00:20:51.800]  野獸終於會轉成美麗的英俊的王子
[00:20:51.800 --> 00:20:53.200]  與美女結婚
[00:20:53.200 --> 00:20:59.280]  就是說我們想將我們裡面那種原始性
[00:20:59.280 --> 00:21:02.120]  你知道你不可以擺脫
[00:21:02.120 --> 00:21:05.280]  於是你想將它轉化
[00:21:05.280 --> 00:21:07.840]  將原始性格
[00:21:07.840 --> 00:21:11.280]  最好就變成一個白馬的王子
[00:21:11.280 --> 00:21:18.400]  與你最嚮往的美麗公主結婚
[00:21:18.400 --> 00:21:19.760]  我們可以這麼看
[00:21:19.760 --> 00:21:20.840]  可以代表了
[00:21:20.840 --> 00:21:22.720]  傳流這麼多到不同的民族
[00:21:22.720 --> 00:21:24.400]  都這麼喜歡這個故事
[00:21:24.400 --> 00:21:29.920]  其實可能背後有這種潛意識的結合也不一定
[00:21:29.920 --> 00:21:32.400]  所以你有時候透過這些神話
[00:21:32.400 --> 00:21:35.840]  你可以看到整個民族背後的世界
[00:21:35.840 --> 00:21:38.840]  這是很多人都在做的功夫
[00:21:38.840 --> 00:21:39.800]  不過無論如何
[00:21:39.800 --> 00:21:42.480]  你發覺潛意識不是時時潛存的
[00:21:42.480 --> 00:21:43.960]  除了潛在後面
[00:21:43.960 --> 00:21:45.720]  推動你的意識做一些事情之外
[00:21:45.720 --> 00:21:48.760]  有時候甚至會打穿你的意識層出來
[00:21:48.760 --> 00:21:49.960]  不過不是時時
[00:21:49.960 --> 00:21:52.360]  是透過某些特殊的情況
[00:21:52.360 --> 00:21:55.520]  所以我們簡單來問
[00:21:55.520 --> 00:21:59.040]  在探索潛意識與意識的世界之間
[00:21:59.040 --> 00:22:01.440]  有三個問題我們要問的
[00:22:01.440 --> 00:22:04.280]  第一個問題
[00:22:04.280 --> 00:22:09.320]  第一個問題就是潛意識的世界究竟是怎樣的
[00:22:09.320 --> 00:22:12.320]  它的結構是怎樣的
[00:22:12.320 --> 00:22:13.720]  這個問題我都問了很久
[00:22:13.720 --> 00:22:14.640]  我看了很多書
[00:22:14.640 --> 00:22:18.280]  我希望今天比較有系統的來描述出來
[00:22:18.280 --> 00:22:22.800]  不過這個都不夠完全的
[00:22:22.800 --> 00:22:23.280]  我相信
[00:22:23.280 --> 00:22:25.760]  因為潛意識的世界就是因為一個潛意識
[00:22:25.760 --> 00:22:26.760]  所以沒那麼容易
[00:22:26.760 --> 00:22:28.280]  你看不到摸不到
[00:22:28.280 --> 00:22:31.320]  不是隨便喝一杯等著研究的
[00:22:31.320 --> 00:22:33.920]  要透過很多線索慢慢摸它
[00:22:33.920 --> 00:22:36.080]  可能只是摸到一個很小的部分
[00:22:36.080 --> 00:22:38.440]  但是我綜合了看這麼多書
[00:22:38.440 --> 00:22:41.040]  這麼多人從不同角度去研究的時候
[00:22:41.040 --> 00:22:44.280]  我試一下今天給一個我自己認為
[00:22:44.280 --> 00:22:49.040]  是習國家大臣整理出來的
[00:22:49.040 --> 00:22:51.360]  究竟潛意識的世界是怎樣的
[00:22:51.360 --> 00:22:53.840]  怎樣形成這個世界
[00:22:53.840 --> 00:22:56.120]  這是第一個問題
[00:22:56.120 --> 00:22:58.640]  第二和第三個問題就說到
[00:22:58.640 --> 00:23:01.000]  我們不僅是好奇想知道這個世界
[00:23:01.000 --> 00:23:05.480]  我們還要知道這個世界與意識的世界之間的關係
[00:23:05.480 --> 00:23:08.040]  起碼要問兩個關係
[00:23:08.040 --> 00:23:11.960]  第一就是我們究竟透過什麼方法
[00:23:11.960 --> 00:23:14.040]  可以發掘到我們的潛意識
[00:23:15.040 --> 00:23:17.960]  我現在想知道我的潛意識是怎樣的
[00:23:17.960 --> 00:23:19.160]  我的世界是怎樣的時候
[00:23:19.160 --> 00:23:21.680]  我有什麼進入去發現呢?
[00:23:21.680 --> 00:23:23.120]  有些人說夢
[00:23:23.120 --> 00:23:24.680]  夢的分析是最常見的
[00:23:24.680 --> 00:23:26.520]  但是不是只是靠夢的分析
[00:23:26.520 --> 00:23:28.360]  很多人都不是很多夢
[00:23:28.360 --> 00:23:30.040]  可能有很多夢
[00:23:30.040 --> 00:23:32.240]  時時都忘記你的夢是怎樣的
[00:23:32.240 --> 00:23:34.080]  還有沒有其他的方法呢?
[00:23:34.080 --> 00:23:37.320]  這個我就試一下跟大家說
[00:23:37.320 --> 00:23:40.400]  如何去發掘潛意識的世界蘊藏的東西
[00:23:40.400 --> 00:23:43.480]  由意識進入潛意識
[00:23:43.480 --> 00:23:44.520]  第二
[00:23:44.520 --> 00:23:47.360]  潛意識是如何帶動意識的活動
[00:23:47.360 --> 00:23:51.120]  究竟潛意識用什麼方法去推動意識
[00:23:51.120 --> 00:23:55.160]  這是潛意識帶動意識這兩件事
[00:23:55.160 --> 00:23:59.720]  所以我們今天主要處理這三個問題
[00:23:59.720 --> 00:24:01.640]  了解了這三個問題
[00:24:01.640 --> 00:24:04.080]  我們就可以將聖靈的工作
[00:24:04.080 --> 00:24:07.680]  在當中這幾個問題中定位
[00:24:07.680 --> 00:24:11.240]  目前不是很難
[00:24:11.240 --> 00:24:12.320]  知道是怎樣
[00:24:12.320 --> 00:24:16.000]  現在我們就花點時間
[00:24:16.000 --> 00:24:20.120]  說說潛意識世界的形成和結構
[00:24:20.120 --> 00:24:28.360]  我大概將潛意識的世界和它的形成分成四個部分
[00:24:28.360 --> 00:24:30.840]  四個點
[00:24:30.840 --> 00:24:33.080]  你看到我的筆記
[00:24:33.080 --> 00:24:33.800]  第一
[00:24:33.800 --> 00:24:37.800]  是在消極的意義形成潛意識
[00:24:37.800 --> 00:24:39.160]  就是說
[00:24:39.160 --> 00:24:40.800]  消極我不是說不好
[00:24:40.800 --> 00:24:42.360]  不過
[00:24:42.360 --> 00:24:43.520]  一會兒你說你就知道
[00:24:43.520 --> 00:24:45.880]  不是這麼想的
[00:24:45.880 --> 00:24:47.520]  不是這麼開心的
[00:24:47.520 --> 00:24:49.320]  通常我們所聽到的就是
[00:24:49.320 --> 00:24:50.600]  透過壓抑
[00:24:50.600 --> 00:24:54.600]  或者下意識去遺忘一些東西
[00:24:54.600 --> 00:24:56.120]  其實你沒有忘記
[00:24:56.120 --> 00:24:57.280]  因為這種感覺
[00:24:57.280 --> 00:24:58.720]  這種經驗太深刻了
[00:24:58.720 --> 00:25:00.160]  但是這種經驗太痛苦了
[00:25:00.160 --> 00:25:01.440]  所以你不想再理它
[00:25:01.440 --> 00:25:02.520]  你不想面對它
[00:25:02.520 --> 00:25:03.840]  你不想再見它
[00:25:03.840 --> 00:25:04.960]  你不想再想它
[00:25:04.960 --> 00:25:08.120]  於是你就告訴自己我忘記它
[00:25:08.120 --> 00:25:10.520]  這時候你真的能夠忘記
[00:25:10.520 --> 00:25:14.080]  不過在意識上忘記了它
[00:25:14.080 --> 00:25:15.440]  它去了哪裡呢?
[00:25:15.440 --> 00:25:16.960]  它就轉到另外一些格
[00:25:16.960 --> 00:25:18.160]  我們潛意識
[00:25:18.160 --> 00:25:20.920]  透過壓抑或者著意去遺忘一件事
[00:25:20.920 --> 00:25:24.920]  這是比較消極一點的
[00:25:24.920 --> 00:25:30.800]  例如Floyd經常說我們對性的壓抑就會產生我們潛意識中很複雜的complex
[00:25:30.800 --> 00:25:33.280]  這是比較消極的
[00:25:33.280 --> 00:25:36.000]  第二是中性的
[00:25:36.000 --> 00:25:38.200]  不一定是透過壓抑的
[00:25:38.200 --> 00:25:40.280]  潛意識的形成也不一定是壓抑的
[00:25:40.280 --> 00:25:43.240]  很多書經常說潛意識是壓抑出來的
[00:25:43.240 --> 00:25:44.720]  我覺得這是不公平的
[00:25:44.720 --> 00:25:50.680]  我們的潛意識世界不僅是透過我們逃避、壓抑而產生的
[00:25:50.680 --> 00:25:52.760]  有些是中性的
[00:25:52.760 --> 00:25:56.920]  中性是包含了我們很多經驗的累積
[00:25:56.920 --> 00:25:58.280]  我們童年經驗的累積
[00:25:58.280 --> 00:25:59.840]  經驗不一定不好
[00:25:59.840 --> 00:26:01.520]  可能是一些很普通的經驗
[00:26:01.520 --> 00:26:05.360]  或者有些是我們輕微到不自覺的
[00:26:05.360 --> 00:26:07.680]  但是吸了進去也說不定會記得的
[00:26:07.680 --> 00:26:08.840]  你說我不是吧
[00:26:08.840 --> 00:26:09.960]  那麼少的怎會記得
[00:26:09.960 --> 00:26:11.000]  我告訴你
[00:26:11.000 --> 00:26:15.920]  現在的科學研究發現我們的腦子所記憶到的東西
[00:26:15.920 --> 00:26:18.040]  可能遠比我們想象中多
[00:26:18.040 --> 00:26:19.400]  稍後我舉些例子你就知道
[00:26:19.400 --> 00:26:21.000]  很厲害
[00:26:21.000 --> 00:26:22.480]  然後
[00:26:22.480 --> 00:26:27.440]  或者是我們所謂的一個民族文化的集體潛意識
[00:26:27.440 --> 00:26:32.800]  作為中國人我們集體的歷史文化一直傳下來
[00:26:32.800 --> 00:26:36.840]  透過我們的父親的文化遺產一直傳下來
[00:26:36.840 --> 00:26:39.080]  我們中國人的歷史傳下來的時候
[00:26:39.080 --> 00:26:40.320]  我們多多少少
[00:26:40.320 --> 00:26:43.560]  雖然你和我是不同的家庭背景
[00:26:43.560 --> 00:26:47.240]  但是我們有一種文化的共通性
[00:26:47.240 --> 00:26:51.160]  我們產生了一種文化的深層結構
[00:26:51.160 --> 00:26:53.040]  會成為你生命的一部分
[00:26:53.040 --> 00:26:55.920]  所以我們說中國人時常都是這樣
[00:26:55.920 --> 00:26:57.320]  我們替他這麼說
[00:26:57.320 --> 00:26:59.880]  雖然中國人有幾百萬個不同
[00:26:59.880 --> 00:27:02.040]  但是只要他是中國人
[00:27:02.040 --> 00:27:03.840]  他有一些價值
[00:27:03.840 --> 00:27:05.760]  不自覺的價值取向
[00:27:05.760 --> 00:27:08.880]  是determine了的
[00:27:08.880 --> 00:27:10.600]  我們說是predetermine了的
[00:27:10.600 --> 00:27:13.640]  這些是較為中性的
[00:27:13.640 --> 00:27:16.440]  再加上比如翁所說的
[00:27:16.440 --> 00:27:18.280]  一些原始的衝動
[00:27:18.280 --> 00:27:20.080]  是每一個人都會有的
[00:27:20.080 --> 00:27:21.000]  這些是比較中性的
[00:27:21.000 --> 00:27:22.280]  沒有什麼好或者不好的
[00:27:22.280 --> 00:27:23.320]  它可以成為好
[00:27:23.320 --> 00:27:25.160]  也可以成為不好
[00:27:25.160 --> 00:27:27.720]  不好一定看成是消極的
[00:27:27.720 --> 00:27:29.240]  還有
[00:27:29.240 --> 00:27:30.600]  一些人的研究
[00:27:30.600 --> 00:27:31.560]  我們的潛意識
[00:27:31.560 --> 00:27:34.640]  我們世界裡面還有積極的一面
[00:27:34.640 --> 00:27:37.000]  特別是人民心理學者
[00:27:37.000 --> 00:27:42.800]  Marslow、Rogers、Royal May、Victor Franco
[00:27:42.800 --> 00:27:44.480]  這些人
[00:27:44.480 --> 00:27:47.720]  他們研究裡面發現我們潛意識
[00:27:47.720 --> 00:27:52.480]  不僅僅是消極的壓抑逃避
[00:27:52.480 --> 00:27:55.960]  甚至是一些中性的記憶
[00:27:55.960 --> 00:27:58.760]  甚至是有一種積極的意義
[00:27:58.760 --> 00:28:00.240]  是一種衝動
[00:28:00.240 --> 00:28:02.840]  那種衝動不一定是不好的衝動
[00:28:02.840 --> 00:28:06.760]  而是一種生命要發現的自己
[00:28:06.760 --> 00:28:08.000]  成全的自己
[00:28:08.000 --> 00:28:12.560]  所謂self-actualization的一種生命力
[00:28:12.560 --> 00:28:15.320]  中國人其實也發現這一點
[00:28:15.320 --> 00:28:16.120]  比如什麼呢?
[00:28:16.120 --> 00:28:17.080]  由儒家思想
[00:28:17.080 --> 00:28:18.640]  由孟子路到黃陽明
[00:28:18.640 --> 00:28:20.120]  講到良知就是了
[00:28:20.120 --> 00:28:23.640]  你怎麼知道生命有良知?
[00:28:23.640 --> 00:28:28.040]  因為良知是一種直覺的流露
[00:28:28.760 --> 00:28:30.400]  大家記得孟子所說的
[00:28:30.400 --> 00:28:32.560]  乍見如止將入於井
[00:28:32.560 --> 00:28:35.040]  留意他所說的乍見
[00:28:35.040 --> 00:28:35.720]  就是說
[00:28:35.720 --> 00:28:37.600]  突然間你沒有預備
[00:28:37.600 --> 00:28:39.720]  看到孩子爬到井裡的時候
[00:28:39.720 --> 00:28:40.600]  你會怎麼做呢?
[00:28:40.600 --> 00:28:42.440]  你沒有經過反省
[00:28:42.440 --> 00:28:43.920]  就衝去抱起他
[00:28:43.920 --> 00:28:46.080]  這裡有很多心理分析
[00:28:46.080 --> 00:28:48.000]  你衝去抱起他
[00:28:48.000 --> 00:28:49.560]  然後孟子就分析了
[00:28:49.560 --> 00:28:51.240]  他說你這樣抱起他的時候
[00:28:51.240 --> 00:28:52.840]  不是因為你要思考過
[00:28:52.840 --> 00:28:55.480]  你意識上想過我抱起他的時候
[00:28:55.480 --> 00:29:00.680]  親戚朋友看到我見義勇為救孩子的時候
[00:29:00.680 --> 00:29:01.680]  就讚我
[00:29:01.680 --> 00:29:02.920]  於是我們得到好處
[00:29:02.920 --> 00:29:04.080]  孟子說不是的
[00:29:04.080 --> 00:29:07.880]  是一種裡面直覺湧出來的
[00:29:07.880 --> 00:29:10.400]  就是說這是一個非意識的
[00:29:10.400 --> 00:29:12.560]  是意識背後的一種動力
[00:29:12.560 --> 00:29:15.880]  這種動力很明顯不是一種性的壓抑
[00:29:15.880 --> 00:29:19.280]  或者是負面的原始衝動
[00:29:19.280 --> 00:29:22.680]  而是一種很高貴的衝動
[00:29:22.680 --> 00:29:26.000]  這種衝動中國人稱之為良知
[00:29:26.000 --> 00:29:28.960]  其他心理學家認為
[00:29:28.960 --> 00:29:30.840]  這個衝動不僅僅是良知
[00:29:30.840 --> 00:29:32.400]  良知只是其中一部分
[00:29:32.400 --> 00:29:36.200]  還有其他生命裡面更加推動你成為
[00:29:36.200 --> 00:29:40.800]  希望自己可以完成生命的一個動力
[00:29:40.800 --> 00:29:42.560]  所以這是很正面的
[00:29:42.560 --> 00:29:43.840]  很積極的
[00:29:43.840 --> 00:29:46.920]  於是最後第四部分
[00:29:46.920 --> 00:29:49.000]  就是剛剛說到
[00:29:49.000 --> 00:29:51.400]  消極的、中性的、積極的
[00:29:51.400 --> 00:29:54.880]  都是來自我們與生俱來
[00:29:54.880 --> 00:30:02.320]  加上後天的經驗所累積的潛意識的活動
[00:30:02.320 --> 00:30:05.800]  但是有不少的心理學者
[00:30:05.800 --> 00:30:08.240]  當然包括宗教學家
[00:30:08.240 --> 00:30:10.600]  他的研究裡面發現潛意識
[00:30:10.600 --> 00:30:12.600]  還有一些部分的來源
[00:30:12.600 --> 00:30:14.800]  不是來自你的經驗
[00:30:14.800 --> 00:30:16.320]  甚至不是與生俱來
[00:30:16.320 --> 00:30:19.680]  是來自另外一些的資源
[00:30:19.680 --> 00:30:23.560]  另外一些超然的dimensional dimension
[00:30:23.560 --> 00:30:27.320]  就是說超越你以外的
[00:30:27.320 --> 00:30:29.960]  在你裡面推動你的
[00:30:29.960 --> 00:30:33.000]  這裡當然很接近關於聖靈的工作
[00:30:33.000 --> 00:30:34.920]  也接近到撒旦的工作那一點
[00:30:34.920 --> 00:30:39.000]  就是說我們潛意識其實是有一些的開創
[00:30:39.000 --> 00:30:47.320]  有一些門開給我們經驗具體的人以外
[00:30:47.320 --> 00:30:51.240]  是另外一些超然領域的接觸點
[00:30:51.240 --> 00:30:52.760]  潛意識是我們的接觸點
[00:30:52.760 --> 00:30:56.520]  這個我們不僅是基督徒這麼說
[00:30:56.520 --> 00:30:58.640]  是很多心理學者都有這樣的發現
[00:30:58.640 --> 00:31:00.760]  特別是所謂的parapsychology
[00:31:00.760 --> 00:31:03.960]  或者是transpersonal psychology
[00:31:03.960 --> 00:31:05.960]  這些研究裡面發現到的
[00:31:05.960 --> 00:31:07.280]  我們稍後會詳細提到
[00:31:07.280 --> 00:31:12.120]  所以這四樣東西
[00:31:12.120 --> 00:31:14.240]  好像這個打錯了
[00:31:14.240 --> 00:31:15.360]  那個是第四點
[00:31:15.360 --> 00:31:18.160]  來自超然領域注入的潛意識
[00:31:18.160 --> 00:31:19.560]  應該是第四點
[00:31:19.560 --> 00:31:26.520]  我稍微給了大家這四個潛意識的結構和來源的時候
[00:31:26.520 --> 00:31:29.320]  我稍微每樣解釋一下
[00:31:29.320 --> 00:31:31.320]  給大家一些觀念
[00:31:31.320 --> 00:31:33.640]  首先我們說大家最熟習的
[00:31:33.640 --> 00:31:34.960]  很多時候看書都說的
[00:31:34.960 --> 00:31:36.960]  潛意識來自什麼呢?
[00:31:36.960 --> 00:31:40.560]  來自消極的意義
[00:31:40.560 --> 00:31:44.720]  比較出名的就是Simon Freud
[00:31:44.720 --> 00:31:47.080]  和Carl Jung都有提到這方面
[00:31:47.080 --> 00:31:48.120]  尤其是Simon Freud
[00:31:48.120 --> 00:31:50.360]  差不多他將潛意識的世界
[00:31:50.360 --> 00:31:52.680]  是他第一天開的備註
[00:31:52.680 --> 00:31:59.360]  他真的是比較正式的、全面的探討我們意識背後的世界
[00:31:59.360 --> 00:32:01.040]  他一探討的時候
[00:32:01.040 --> 00:32:03.160]  就肯定了我們這個世界的形成
[00:32:03.160 --> 00:32:06.480]  是因為透過我們經驗上的一些壓抑
[00:32:06.480 --> 00:32:10.760]  和一些著意的逃避遺忘所產生的
[00:32:10.760 --> 00:32:12.640]  究竟是怎麼產生的呢?
[00:32:12.640 --> 00:32:18.440]  我相信大家都比較熟悉這方面的理解
[00:32:18.440 --> 00:32:20.960]  什麼叫做壓抑的Repression呢?
[00:32:20.960 --> 00:32:24.040]  可以從我的圖來看
[00:32:24.040 --> 00:32:25.840]  這是ABC這個圖
[00:32:25.840 --> 00:32:27.400]  就是說
[00:32:27.400 --> 00:32:29.200]  理論層面來說
[00:32:29.200 --> 00:32:31.840]  當我們突然間碰到一件事情
[00:32:31.840 --> 00:32:34.000]  想到一件事
[00:32:34.000 --> 00:32:35.720]  或者看到一件事
[00:32:35.720 --> 00:32:36.760]  經驗一件事
[00:32:36.760 --> 00:32:38.040]  是A的時候
[00:32:38.040 --> 00:32:44.920]  按照自然的律則
[00:32:44.920 --> 00:32:48.480]  應該讓我們想起B
[00:32:48.480 --> 00:32:51.640]  就是說我們裡面最自然的感情
[00:32:51.640 --> 00:32:53.640]  或者是我們人性的天性
[00:32:53.640 --> 00:32:57.240]  很自然應該想到B這個結果
[00:32:57.240 --> 00:32:58.560]  但是
[00:32:58.560 --> 00:32:59.960]  一想到B
[00:32:59.960 --> 00:33:01.800]  在你的意識裡面出現的時候
[00:33:01.800 --> 00:33:03.440]  因為B這件事
[00:33:03.920 --> 00:33:06.160]  或者在你的文化
[00:33:06.160 --> 00:33:07.680]  或者在你的傳統教育裡面
[00:33:07.680 --> 00:33:09.160]  這件事太難接受了
[00:33:09.160 --> 00:33:12.720]  我溫偉耀不應該想B這件壞事的吧?
[00:33:12.720 --> 00:33:14.280]  我沒有這麼賤吧?
[00:33:14.280 --> 00:33:15.280]  於是
[00:33:15.280 --> 00:33:16.600]  不想它
