
[00:00:00.000 --> 00:00:03.000]  在信教馴服當中的特性
[00:15:40.000 --> 00:15:42.000]  在天上面
[00:15:42.000 --> 00:15:44.000]  好像有一個特別的場景
[00:15:44.000 --> 00:15:47.000]  發現有十個天使在上面
[00:15:47.000 --> 00:15:50.000]  當時所傳頌的故事當中就描寫
[00:15:50.000 --> 00:15:52.000]  上面有十個天使
[00:15:52.000 --> 00:15:54.000]  一個槍手殺了一個教徒之後
[00:15:54.000 --> 00:15:56.000]  他的靈魂好像從一個暗中
[00:15:56.000 --> 00:15:58.000]  一路的升上去
[00:15:58.000 --> 00:16:00.000]  然後那個天使
[00:16:00.000 --> 00:16:03.000]  歡喜快樂地將他帶走
[00:16:03.000 --> 00:16:06.000]  然後第二個槍手殺了第二個教徒
[00:16:06.000 --> 00:16:07.000]  然後上去之後
[00:16:07.000 --> 00:16:09.000]  第二個天使就帶走了
[00:16:09.000 --> 00:16:11.000]  第二個教徒
[00:16:11.000 --> 00:16:14.000]  如是者去到第十個
[00:16:14.000 --> 00:16:16.000]  第十個的教徒
[00:16:16.000 --> 00:16:20.000]  聽到已經有九個弟兄已經死亡
[00:16:20.000 --> 00:16:22.000]  在那個時候他立刻大聲喊
[00:16:22.000 --> 00:16:23.000]  我不信了
[00:16:23.000 --> 00:16:25.000]  我放棄我的信仰
[00:16:25.000 --> 00:16:28.000]  然後就走回上前
[00:16:28.000 --> 00:16:31.000]  當他向前走的時候
[00:16:31.000 --> 00:16:35.000]  第十個槍手就放下了槍
[00:16:35.000 --> 00:16:37.000]  然後他就急步上前
[00:16:37.000 --> 00:16:39.000]  站在那個殉道者
[00:16:39.000 --> 00:16:41.000]  將要被殉道的教徒的位置上
[00:16:41.000 --> 00:16:43.000]  我願意死
[00:16:43.000 --> 00:16:44.000]  在那個時候
[00:16:44.000 --> 00:16:49.000]  其他的九個槍手就亂槍掃死這個槍手
[00:16:49.000 --> 00:16:50.000]  在傳說當中
[00:16:50.000 --> 00:16:53.000]  有人見到他的靈魂升上天
[00:16:53.000 --> 00:16:59.000]  第十個天使將他的靈魂帶走了
[00:16:59.000 --> 00:17:02.000]  我們不知道這個故事的真實性有多少
[00:17:02.000 --> 00:17:06.000]  但我相信背後的屬靈的意思是真實
[00:17:06.000 --> 00:17:08.000]  今天有一些人堅守到底
[00:17:08.000 --> 00:17:11.000]  不願意和罪妥協
[00:17:11.000 --> 00:17:14.000]  而始終他蒙受神的祝福
[00:17:14.000 --> 00:17:18.000]  那些和罪妥協的
[00:17:18.000 --> 00:17:22.000]  始終承受的是神給他們的審判
[00:17:22.000 --> 00:17:23.000]  聖經很清楚讓我們知道
[00:17:23.000 --> 00:17:25.000]  不要羨慕不要羨慕
[00:17:25.000 --> 00:17:28.000]  要知道神是要審判罪惡
[00:17:28.000 --> 00:17:30.000]  正如神要在以色列人當中
[00:17:30.000 --> 00:17:31.000]  顯明出他的能力
[00:17:31.000 --> 00:17:34.000]  將耶利哥城全部滅絕
[00:17:34.000 --> 00:17:38.000]  一切的牛羊生畜人群全部滅絕
[00:17:38.000 --> 00:17:41.000]  因此在這個了解之後
[00:17:41.000 --> 00:17:43.000]  我們再看另一方面
[00:17:43.000 --> 00:17:45.000]  就是原來信從神
[00:17:45.000 --> 00:17:48.000]  是真正能夠經歷特成
[00:17:48.000 --> 00:17:49.000]  在第六章
[00:17:49.000 --> 00:17:54.000]  我們回到前面的第六章第三節
[00:17:54.000 --> 00:17:56.000]  在第六章第三節說
[00:17:56.000 --> 00:17:58.000]  神就吩咐他們說
[00:17:58.000 --> 00:18:00.000]  你們的一切兵兵要圍繞這城
[00:18:00.000 --> 00:18:02.000]  一日要圍繞一次
[00:18:02.000 --> 00:18:03.000]  六日都要這樣行
[00:18:03.000 --> 00:18:05.000]  七個祭司要拿七個楊國
[00:18:05.000 --> 00:18:07.000]  走在約櫃前
[00:18:07.000 --> 00:18:09.000]  到第七日你們要繞城七次
[00:18:09.000 --> 00:18:11.000]  祭司也要吹國
[00:18:11.000 --> 00:18:13.000]  他們吹的國聲拖長
[00:18:13.000 --> 00:18:14.000]  你們聽見國聲
[00:18:14.000 --> 00:18:16.000]  眾百姓要大聲呼喊
[00:18:16.000 --> 00:18:19.000]  城牆就必塌陷
[00:18:19.000 --> 00:18:23.000]  各人都要往前直上
[00:18:23.000 --> 00:18:25.000]  當時神就指示他們
[00:18:25.000 --> 00:18:27.000]  這種攻城的方式
[00:18:27.000 --> 00:18:29.000]  如果你是第一次看這段聖經的話
[00:18:29.000 --> 00:18:30.000]  你一定會覺得
[00:18:30.000 --> 00:18:32.000]  有沒有搞錯
[00:18:32.000 --> 00:18:33.000]  這樣也可以嗎
[00:18:33.000 --> 00:18:36.000]  圍繞城牆走著走著
[00:18:36.000 --> 00:18:38.000]  最後一次走七個圈
[00:18:38.000 --> 00:18:39.000]  就會倒下來
[00:18:39.000 --> 00:18:42.000]  難道是紙牌嗎
[00:18:42.000 --> 00:18:44.000]  好像是不可能的事情
[00:18:44.000 --> 00:18:46.000]  但神這樣指示他們
[00:18:46.000 --> 00:18:47.000]  不單止這樣
[00:18:47.000 --> 00:18:48.000]  要他們不要出聲
[00:18:48.000 --> 00:18:50.000]  不要質問什麼
[00:18:50.000 --> 00:18:51.000]  不要懷疑什麼
[00:18:51.000 --> 00:18:54.000]  在後面的第十字
[00:18:54.000 --> 00:18:56.000]  約書亞吩咐百姓說
[00:18:56.000 --> 00:18:57.000]  你們不可呼喊
[00:18:57.000 --> 00:18:58.000]  不可出聲
[00:18:58.000 --> 00:19:01.000]  連一句話也不可出你們的口
[00:19:01.000 --> 00:19:03.000]  等到我吩咐你們呼喊的日子
[00:19:03.000 --> 00:19:08.000]  那時才可以呼喊安靜的
[00:19:08.000 --> 00:19:12.000]  順從神對你的指示
[00:19:12.000 --> 00:19:16.000]  不要懷疑神的吩咐
[00:19:16.000 --> 00:19:18.000]  在當時這個耶利哥城
[00:19:18.000 --> 00:19:20.000]  後來有些考古學的發掘
[00:19:20.000 --> 00:19:22.000]  發現一些廢墟
[00:19:22.000 --> 00:19:23.000]  這個耶利哥城
[00:19:23.000 --> 00:19:26.000]  大概佔地九英畝
[00:19:26.000 --> 00:19:28.000]  一般如果走一個九英畝的土地
[00:19:28.000 --> 00:19:31.000]  大概只要十五至二十分鐘
[00:19:31.000 --> 00:19:33.000]  就可以走一個圈
[00:19:33.000 --> 00:19:35.000]  雖然不是很長的時間
[00:19:35.000 --> 00:19:37.000]  但要這麼多人
[00:19:37.000 --> 00:19:38.000]  完全靜默
[00:19:38.000 --> 00:19:42.000]  一路這樣走
[00:19:42.000 --> 00:19:44.000]  是需要很大的
[00:19:44.000 --> 00:19:47.000]  一種順從的心
[00:19:47.000 --> 00:19:48.000]  神這樣吩咐
[00:19:48.000 --> 00:19:50.000]  我們就照樣做
[00:19:50.000 --> 00:19:52.000]  不要說不合理
[00:19:52.000 --> 00:19:53.000]  不要說不可能
[00:19:53.000 --> 00:19:55.000]  只要是神這樣的意思
[00:19:55.000 --> 00:19:58.000]  我們就追隨著神的意思
[00:19:58.000 --> 00:20:00.000]  頂智慧在歷史歷代當中
[00:20:00.000 --> 00:20:01.000]  很多的教徒
[00:20:01.000 --> 00:20:04.000]  他們沒有去懷疑神的說話
[00:20:04.000 --> 00:20:06.000]  按照聖經所給我們的指示
[00:20:06.000 --> 00:20:08.000]  來去遵行
[00:20:08.000 --> 00:20:10.000]  沒錯他們有些地方不明白
[00:20:10.000 --> 00:20:11.000]  沒有去探究
[00:20:11.000 --> 00:20:13.000]  但明白之後就接受
[00:20:13.000 --> 00:20:15.000]  是神的真理
[00:20:15.000 --> 00:20:17.000]  很多人都批評聖經所說
[00:20:17.000 --> 00:20:19.000]  什麼以善成惡
[00:20:19.000 --> 00:20:21.000]  什麼愛仇敵
[00:20:21.000 --> 00:20:23.000]  怎麼會有這麼吃虧的事情
[00:20:23.000 --> 00:20:26.000]  完全不肯接受這些教導
[00:20:26.000 --> 00:20:28.000]  但對於很多的教徒來說
[00:20:28.000 --> 00:20:29.000]  神的教導是說
[00:20:29.000 --> 00:20:33.000]  愛仇敵就愛仇敵
[00:20:33.000 --> 00:20:35.000]  我記得一次我去到韓國的地方
[00:20:35.000 --> 00:20:37.000]  去到韓國的地方的時候
[00:20:37.000 --> 00:20:40.000]  我就有機會聽到一班當地的弟兄
[00:20:40.000 --> 00:20:41.000]  告訴我們
[00:20:41.000 --> 00:20:44.000]  在那裡有一間教會是日本人建的
[00:20:44.000 --> 00:20:45.000]  我說日本人建的?
[00:20:45.000 --> 00:20:47.000]  他說是啊
[00:20:47.000 --> 00:20:49.000]  是有一次很久以前
[00:20:49.000 --> 00:20:50.000]  很多年之前
[00:20:50.000 --> 00:20:53.000]  有些日本的兵
[00:20:53.000 --> 00:20:55.000]  當時來到入侵韓國
[00:20:55.000 --> 00:21:00.000]  將這間教會燒毀了
[00:21:00.000 --> 00:21:03.000]  殺了很多當中的教徒
[00:21:03.000 --> 00:21:05.000]  一件事情後來被一些
[00:21:05.000 --> 00:21:06.000]  很多年之後的
[00:21:06.000 --> 00:21:09.000]  日本教會的教徒知道了之後
[00:21:09.000 --> 00:21:10.000]  他們很難過
[00:21:10.000 --> 00:21:11.000]  為什麼我們的同胞
[00:21:11.000 --> 00:21:13.000]  做這樣的事情呢
[00:21:13.000 --> 00:21:17.000]  因此他們組織了一隊和解團
[00:21:17.000 --> 00:21:19.000]  來訪問這個地方
[00:21:19.000 --> 00:21:21.000]  代表他們自己的祖先
[00:21:21.000 --> 00:21:25.000]  來向這些死了的韓國教徒的後人
[00:21:25.000 --> 00:21:27.000]  來道歉
[00:21:27.000 --> 00:21:29.000]  然後他們就很願意出資
[00:21:29.000 --> 00:21:32.000]  來重新建起一個禮拜堂
[00:21:32.000 --> 00:21:34.000]  這個禮拜堂建好之後
[00:21:34.000 --> 00:21:35.000]  他們大家就走在一起
[00:21:35.000 --> 00:21:37.000]  一起敬拜神
[00:21:37.000 --> 00:21:38.000]  彼此的原諒
[00:21:38.000 --> 00:21:40.000]  彼此的寬恕
[00:21:40.000 --> 00:21:43.000]  我聽到的時候心中很感動
[00:21:43.000 --> 00:21:45.000]  如果不是這班日本的教徒
[00:21:45.000 --> 00:21:47.000]  遵從神的吩咐
[00:21:47.000 --> 00:21:50.000]  承認自己的過失
[00:21:50.000 --> 00:21:52.000]  去做回當初的事情
[00:21:52.000 --> 00:21:53.000]  沒有人會肯做一些
[00:21:53.000 --> 00:21:55.000]  所謂的愚的事情
[00:21:55.000 --> 00:21:56.000]  這麼沒面子的事情
[00:21:56.000 --> 00:21:57.000]  將自己過去的錯失
[00:21:57.000 --> 00:21:59.000]  來揭開出來的事情
[00:21:59.000 --> 00:22:03.000]  但是他們遵行神的吩咐
[00:22:03.000 --> 00:22:06.000]  另一次我聽到一位的目者分享
[00:22:06.000 --> 00:22:07.000]  也都在韓國的地方
[00:22:07.000 --> 00:22:09.000]  在韓國內戰的時候
[00:22:09.000 --> 00:22:11.000]  有一個牧師
[00:22:11.000 --> 00:22:14.000]  他自己就是主辦一個孤兒院
[00:22:14.000 --> 00:22:15.000]  在戰爭的時候
[00:22:15.000 --> 00:22:17.000]  有一些少年軍
[00:22:17.000 --> 00:22:19.000]  來到大肆搗亂
[00:22:19.000 --> 00:22:21.000]  而且將這個牧師的兒子
[00:22:21.000 --> 00:22:24.000]  一個少年人殘殺了
[00:22:24.000 --> 00:22:26.000]  這個牧師很痛心
[00:22:26.000 --> 00:22:28.000]  不單止工作不能再做
[00:22:28.000 --> 00:22:30.000]  自己所親愛的兒子就死了
[00:22:30.000 --> 00:22:32.000]  在戰爭之後
[00:22:32.000 --> 00:22:34.000]  有人將這班少年軍抓回來
[00:22:34.000 --> 00:22:38.000]  抓到當時殺少年的少年軍
[00:22:38.000 --> 00:22:39.000]  法庭審問他
[00:22:39.000 --> 00:22:41.000]  他承認他以前所做的事情
[00:22:41.000 --> 00:22:42.000]  然後找一個爸爸
[00:22:42.000 --> 00:22:44.000]  這個牧師來做證人
[00:22:44.000 --> 00:22:47.000]  爸爸見到他就認得他
[00:22:47.000 --> 00:22:49.000]  經過一段長時間之後
[00:22:49.000 --> 00:22:50.000]  突然間有一次
[00:22:50.000 --> 00:22:51.000]  這位牧師就提出
[00:22:51.000 --> 00:22:52.000]  他說法官
[00:22:52.000 --> 00:22:57.000]  我可不可以領養這個年輕人呢
[00:22:57.000 --> 00:23:01.000]  法官想了一段時間
[00:23:01.000 --> 00:23:03.000]  你為什麼要領養他
[00:23:03.000 --> 00:23:05.000]  你是不是很憎恨他
[00:23:05.000 --> 00:23:07.000]  然後想將他領養回去之後
[00:23:07.000 --> 00:23:14.000]  將他欺凌他毒打他
[00:23:14.000 --> 00:23:16.000]  這位牧師清楚表明他的心聲
[00:23:16.000 --> 00:23:18.000]  他說不是
[00:23:18.000 --> 00:23:20.000]  他說我兒子已經死了
[00:23:20.000 --> 00:23:23.000]  我無需要再為他報仇
[00:23:23.000 --> 00:23:26.000]  這個少年人也是一個孤兒
[00:23:26.000 --> 00:23:27.000]  如果沒有人幫助他
[00:23:27.000 --> 00:23:30.000]  他將來會繼續殘害其他的人
[00:23:30.000 --> 00:23:33.000]  我願意承擔父親的職份
[00:23:33.000 --> 00:23:36.000]  教養他長大
[00:23:36.000 --> 00:23:38.000]  法官經過很多的考慮
[00:23:38.000 --> 00:23:39.000]  詢問過很多的意見
[00:23:39.000 --> 00:23:41.000]  最後將這個少年人
[00:23:41.000 --> 00:23:43.000]  判給這個牧師
[00:23:43.000 --> 00:23:45.000]  成為了他的兒子
[00:23:45.000 --> 00:23:48.000]  這個少年人深深感到不配
[00:23:48.000 --> 00:23:49.000]  但是經過了很多年
[00:23:49.000 --> 00:23:51.000]  他相信了主
[00:23:51.000 --> 00:23:56.000]  今天是韓國的一位牧師
[00:23:56.000 --> 00:23:58.000]  你不會明白
[00:23:58.000 --> 00:23:59.000]  很多人以為
[00:23:59.000 --> 00:24:00.000]  不可能的
[00:24:00.000 --> 00:24:01.000]  要這樣去接受一個
[00:24:01.000 --> 00:24:02.000]  殺害自己兒子的人
[00:24:02.000 --> 00:24:06.000]  但當人順從神的吩咐
[00:24:06.000 --> 00:24:08.000]  去愛受敵
[00:24:08.000 --> 00:24:11.000]  而當中產生美善的事情
[00:24:11.000 --> 00:24:14.000]  是過於我們不能夠明白
[00:24:14.000 --> 00:24:15.000]  神的說話
[00:24:15.000 --> 00:24:17.000]  神的路
[00:24:17.000 --> 00:24:19.000]  是超越我們的理性
[00:24:19.000 --> 00:24:21.000]  但是合乎理性
[00:24:21.000 --> 00:24:22.000]  在其中
[00:24:22.000 --> 00:24:24.000]  只要我們安心的順從他
[00:24:24.000 --> 00:24:25.000]  神的說話
[00:24:25.000 --> 00:24:28.000]  產生到重要的權柄
[00:24:28.000 --> 00:24:30.000]  得勝罪的能力
[00:24:30.000 --> 00:24:32.000]  聖經所說
[00:24:32.000 --> 00:24:33.000]  在很多事情上
[00:24:33.000 --> 00:24:35.000]  要留心
[00:24:35.000 --> 00:24:37.000]  要順從神給我們的說話
[00:24:37.000 --> 00:24:39.000]  去敬畏祂
[00:24:39.000 --> 00:24:40.000]  很多時候我們發覺
[00:24:40.000 --> 00:24:42.000]  人不能夠去順服
[00:24:42.000 --> 00:24:44.000]  有幾個很重要的原因
[00:24:44.000 --> 00:24:45.000]  第一個原因就是
[00:24:45.000 --> 00:24:46.000]  當人自以為是
[00:24:46.000 --> 00:24:47.000]  覺得這個方法不可能的
[00:24:47.000 --> 00:24:49.000]  我的方法才可以
[00:24:49.000 --> 00:24:52.000]  就會因此不能夠順從聖經
[00:24:52.000 --> 00:24:55.000]  但是當人何時願意去順從神的時候
[00:24:55.000 --> 00:24:58.000]  神的說話就得勝
[00:24:58.000 --> 00:24:59.000]  我們回到聖經
[00:24:59.000 --> 00:25:01.000]  剛才的第六章提到
[00:25:01.000 --> 00:25:03.000]  聖經描寫了這種方法
[00:25:03.000 --> 00:25:05.000]  然後聖經說到
[00:25:05.000 --> 00:25:08.000]  他們就順從在第十二節
[00:25:08.000 --> 00:25:09.000]  六章十二節
[00:25:09.000 --> 00:25:12.000]  約書亞清早就起來
[00:25:12.000 --> 00:25:14.000]  母猶兒一早起身
[00:25:14.000 --> 00:25:16.000]  祭司就立刻抬著耶和華的約櫃
[00:25:16.000 --> 00:25:18.000]  讓約櫃走在前面
[00:25:18.000 --> 00:25:19.000]  帶領著七個祭司
[00:25:19.000 --> 00:25:20.000]  拿七個羊角
[00:25:20.000 --> 00:25:22.000]  在耶和華的約櫃前
[00:25:22.000 --> 00:25:23.000]  時象行走吹角
[00:25:23.000 --> 00:25:24.000]  帶兵器的
[00:25:24.000 --> 00:25:26.000]  在貪玩前面走
[00:25:26.000 --> 00:25:28.000]  後隊隨著耶和華的約櫃
[00:25:28.000 --> 00:25:29.000]  有兩隊的兵
[00:25:29.000 --> 00:25:30.000]  一隊在約櫃前
[00:25:30.000 --> 00:25:32.000]  一隊在約櫃後
[00:25:32.000 --> 00:25:35.000]  然後有祭司一面走
[00:25:35.000 --> 00:25:36.000]  一面吹
[00:25:36.000 --> 00:25:37.000]  然後第二天
[00:25:37.000 --> 00:25:39.000]  眾人把繩繞了一次
[00:25:39.000 --> 00:25:40.000]  就回營去
[00:25:40.000 --> 00:25:43.000]  六日都是這樣行
[00:25:43.000 --> 00:25:46.000]  一路的順從著神
[00:25:46.000 --> 00:25:48.000]  一路順從著他的意思
[00:25:48.000 --> 00:25:49.000]  來到他走出來
[00:25:49.000 --> 00:25:51.000]  各位弟兄姊妹
[00:25:51.000 --> 00:25:54.000]  謙卑自己去順從神的吩咐
[00:25:54.000 --> 00:25:56.000]  這個是重要的
[00:25:56.000 --> 00:25:57.000]  在過程當中
[00:25:57.000 --> 00:25:58.000]  你記得
[00:25:58.000 --> 00:26:00.000]  就是神的話
[00:26:00.000 --> 00:26:04.000]  是可信可靠
[00:26:04.000 --> 00:26:05.000]  我記得第一次看到
[00:26:05.000 --> 00:26:06.000]  工業科學團契
[00:26:06.000 --> 00:26:07.000]  他們出了一本小冊子
[00:26:07.000 --> 00:26:08.000]  一本書
[00:26:08.000 --> 00:26:10.000]  講到很多基層人士順主經過
[00:26:10.000 --> 00:26:11.000]  其中有一個故事
[00:26:11.000 --> 00:26:13.000]  我想和大家分享
[00:26:13.000 --> 00:26:14.000]  這個故事描述一位姊妹
[00:26:14.000 --> 00:26:16.000]  這位姊妹在順主之前
[00:26:16.000 --> 00:26:19.000]  有很多很多人生的艱難
[00:26:19.000 --> 00:26:21.000]  自小父母離異
[00:26:21.000 --> 00:26:25.000]  媽媽經常都是好賭
[00:26:25.000 --> 00:26:28.000]  賭麻將賭到昏天暗地
[00:26:28.000 --> 00:26:29.000]  沒機會理她
[00:26:29.000 --> 00:26:32.000]  她自小就出去做點心妹
[00:26:32.000 --> 00:26:36.000]  所謂要負責在一些酒樓裡面賣點心
[00:26:36.000 --> 00:26:39.000]  自小自己就慢慢學會打麻將
[00:26:39.000 --> 00:26:41.000]  然後很快十幾歲就結婚
[00:26:41.000 --> 00:26:44.000]  希望有個家庭能夠保護到她
[00:26:44.000 --> 00:26:46.000]  但是家庭裡面充滿爭吵
[00:26:46.000 --> 00:26:49.000]  很快自己以為生了小孩出來之後
[00:26:49.000 --> 00:26:50.000]  丈夫會開心
[00:26:50.000 --> 00:26:51.000]  會解決問題
[00:26:51.000 --> 00:26:55.000]  但是帶來了更多更多的問題
[00:26:55.000 --> 00:26:57.000]  在過程當中有人幫助她
[00:26:57.000 --> 00:26:58.000]  接觸到她
[00:26:58.000 --> 00:27:00.000]  將福音帶給她
[00:27:00.000 --> 00:27:03.000]  這個太太順了主
[00:27:03.000 --> 00:27:04.000]  順了主之後
[00:27:04.000 --> 00:27:06.000]  整個生命有很明顯的改變
[00:27:06.000 --> 00:27:08.000]  雖然改變不是完全
[00:27:08.000 --> 00:27:09.000]  馬上就變了
[00:27:09.000 --> 00:27:10.000]  她就說
[00:27:10.000 --> 00:27:12.000]  有些時候和丈夫過去
[00:27:12.000 --> 00:27:14.000]  是經常吵鬧的
[00:27:14.000 --> 00:27:17.000]  而她通常比丈夫厲害
[00:27:17.000 --> 00:27:18.000]  丈夫罵她一句
[00:27:18.000 --> 00:27:19.000]  她罵他十句
[00:27:19.000 --> 00:27:23.000]  丈夫沒有聽出就走了
[00:27:23.000 --> 00:27:26.000]  有一次當她在廚房做家務
[00:27:26.000 --> 00:27:27.000]  順了主之後
[00:27:27.000 --> 00:27:28.000]  她就做家務
[00:27:28.000 --> 00:27:29.000]  就洗碗
[00:27:29.000 --> 00:27:30.000]  洗碗的時候
[00:27:30.000 --> 00:27:32.000]  丈夫走到她身邊就罵她
[00:27:32.000 --> 00:27:34.000]  罵呀罵呀這樣
[00:27:34.000 --> 00:27:35.000]  因為她的姐妹
[00:27:35.000 --> 00:27:37.000]  心裡就想回聖經所說的
[00:27:37.000 --> 00:27:40.000]  學習去包容
[00:27:40.000 --> 00:27:43.000]  學習去以善勝惡
[00:27:43.000 --> 00:27:45.000]  一邊洗碗的時候
[00:27:45.000 --> 00:27:46.000]  阿神呀求你幫我
[00:27:46.000 --> 00:27:48.000]  我就發脾氣了
[00:27:48.000 --> 00:27:50.000]  求你幫我
[00:27:50.000 --> 00:27:51.000]  求你清洗我的生命
[00:27:51.000 --> 00:27:54.000]  好像清洗杯盆那些髒東西一樣
[00:27:54.000 --> 00:27:56.000]  繼續洗呀洗呀
[00:27:56.000 --> 00:27:57.000]  在她內心裡
[00:27:57.000 --> 00:27:59.000]  她仰望神
[00:27:59.000 --> 00:28:01.000]  也知道神的話
[00:28:01.000 --> 00:28:02.000]  這樣吩咐她
[00:28:02.000 --> 00:28:05.000]  她就沒有罵丈夫
[00:28:05.000 --> 00:28:06.000]  丈夫很驚訝
[00:28:06.000 --> 00:28:08.000]  從未試過太太這樣做
[00:28:08.000 --> 00:28:09.000]  罵著罵著
[00:28:09.000 --> 00:28:10.000]  突然間沒有聲音就問她
[00:28:10.000 --> 00:28:14.000]  為什麼你不罵我
[00:28:14.000 --> 00:28:15.000]  然後太太告訴他
[00:28:15.000 --> 00:28:18.000]  當然了我相信耶穌
[00:28:18.000 --> 00:28:20.000]  丈夫很驚訝
[00:28:20.000 --> 00:28:21.000]  後來有一次
[00:28:21.000 --> 00:28:23.000]  太太邀請丈夫回教會
[00:28:23.000 --> 00:28:25.000]  以為他多數都不肯回
[00:28:25.000 --> 00:28:26.000]  誰知丈夫說
[00:28:26.000 --> 00:28:28.000]  好呀跟你回吧
[00:28:28.000 --> 00:28:29.000]  你肯跟我回
[00:28:29.000 --> 00:28:30.000]  當然了
[00:28:30.000 --> 00:28:31.000]  將來見到你上天堂
[00:28:31.000 --> 00:28:33.000]  我下地獄嗎
[00:28:33.000 --> 00:28:34.000]  這位姐妹就見證
[00:28:34.000 --> 00:28:36.000]  丈夫所說的話
[00:28:36.000 --> 00:28:38.000]  後來他們一家人順處
[00:28:38.000 --> 00:28:39.000]  女兒告訴媽媽
[00:28:39.000 --> 00:28:41.000]  媽媽
[00:28:41.000 --> 00:28:43.000]  為什麼你不早點信耶穌
[00:28:43.000 --> 00:28:44.000]  你早點信耶穌
[00:28:44.000 --> 00:28:48.000]  我就不用這麼久被你打了
[00:28:48.000 --> 00:28:49.000]  因為他信了主之後
[00:28:49.000 --> 00:28:50.000]  愛錫了女兒
[00:28:50.000 --> 00:28:52.000]  不再痛打她
[00:28:52.000 --> 00:28:54.000]  毒打她
[00:28:54.000 --> 00:28:57.000]  當人的心轉向神的時候
[00:28:57.000 --> 00:28:59.000]  神改變了他們的生命
[00:28:59.000 --> 00:29:00.000]  繼續順從
[00:29:00.000 --> 00:29:02.000]  聽從神對他們的吩咐
[00:29:02.000 --> 00:29:04.000]  他們就一步一步得勝
[00:29:04.000 --> 00:29:08.000]  很多過去的罪和習慣
[00:29:08.000 --> 00:29:09.000]  他們頂著告訴我
[00:29:09.000 --> 00:29:12.000]  施牧師我的脾氣很難受
[00:29:12.000 --> 00:29:16.000]  我自己也頂不住自己
[00:29:16.000 --> 00:29:17.000]  但我告訴他
[00:29:17.000 --> 00:29:22.000]  你的脾氣就像耶利哥城那麼難受
[00:29:22.000 --> 00:29:24.000]  好像不能攻陷一樣
[00:29:24.000 --> 00:29:25.000]  你放心
[00:29:25.000 --> 00:29:28.000]  順從聖經給你的說話
[00:29:28.000 --> 00:29:32.000]  順從聖靈在你心中的引導
[00:29:32.000 --> 00:29:35.000]  神給你力量去成果
[00:29:35.000 --> 00:29:39.000]  在聖經迦太書第四章第五章第十六節提到
[00:29:39.000 --> 00:29:43.000]  順著聖靈而行
[00:29:43.000 --> 00:29:47.000]  就不放縱肉體的情慾
[00:29:47.000 --> 00:29:51.000]  如果你順著聖靈的引導去行事
[00:29:51.000 --> 00:29:54.000]  就不放縱肉體的情慾
[00:29:54.000 --> 00:29:55.000]  有些時候
[00:29:55.000 --> 00:29:57.000]  當你會有自然的反應的時候
[00:29:57.000 --> 00:29:58.000]  你留心
[00:29:58.000 --> 00:30:02.000]  其實聖靈在當時有一種微聲提醒你
[00:30:02.000 --> 00:30:04.000]  一個弟兄
[00:30:04.000 --> 00:30:06.000]  他買了一輛新的跑車
[00:30:06.000 --> 00:30:08.000]  很漂亮很開心
[00:30:08.000 --> 00:30:10.000]  駕駛著跑車
[00:30:10.000 --> 00:30:11.000]  停在馬路邊
[00:30:11.000 --> 00:30:12.000]  回頭看
[00:30:12.000 --> 00:30:15.000]  我的跑車真的很漂亮
[00:30:15.000 --> 00:30:18.000]  然後看到後面有輛車停泊過來
[00:30:18.000 --> 00:30:20.000]  這輛車好像是新車
[00:30:20.000 --> 00:30:21.000]  停泊過來
[00:30:21.000 --> 00:30:22.000]  停泊得不太好
[00:30:22.000 --> 00:30:23.000]  停泊一下
[00:30:23.000 --> 00:30:24.000]  砰
[00:30:24.000 --> 00:30:26.000]  撞到他的漂亮車上
[00:30:26.000 --> 00:30:29.000]  他路從心中起就想罵
[00:30:29.000 --> 00:30:31.000]  但當他想罵的時候
[00:30:31.000 --> 00:30:33.000]  他就見證說
[00:30:33.000 --> 00:30:37.000]  當時心中有微聲告訴自己
[00:30:37.000 --> 00:30:40.000]  你原諒他
[00:30:40.000 --> 00:30:42.000]  然後他靠著神
[00:30:42.000 --> 00:30:45.000]  很奇妙的那種怒氣就收拾了
[00:30:45.000 --> 00:30:46.000]  他就過去
[00:30:46.000 --> 00:30:47.000]  喂先生
[00:30:47.000 --> 00:30:49.000]  你撞到我的車
[00:30:49.000 --> 00:30:53.000]  嘗試很冷靜地跟他談那些事情
[00:30:53.000 --> 00:30:54.000]  不是你來的
[00:30:54.000 --> 00:30:56.000]  當你順著聖靈而行
[00:30:56.000 --> 00:30:58.000]  就能夠不放縱肉體的情慾
[00:30:58.000 --> 00:31:00.000]  在聖經對你和對我的應許
[00:31:00.000 --> 00:31:02.000]  在當中找著應許
[00:31:02.000 --> 00:31:04.000]  去順從你心中的聖靈
[00:31:04.000 --> 00:31:07.000]  而聽從神對你的說話
[00:31:07.000 --> 00:31:10.000]  這是當時以色列人得聖耶利哥
[00:31:10.000 --> 00:31:13.000]  成為一個重要的秘訣
[00:31:13.000 --> 00:31:14.000]  當時他們一路行走
[00:31:14.000 --> 00:31:16.000]  然後我們再看
[00:31:16.000 --> 00:31:20.000]  當他們相信神有完全的能力的時候
[00:31:20.000 --> 00:31:22.000]  他們就攻陷耶利哥
[00:31:22.000 --> 00:31:25.000]  在跟著聖經提到第十五節
[00:31:25.000 --> 00:31:27.000]  第七日清早黎明的時候
[00:31:27.000 --> 00:31:30.000]  他們起來照樣繞城七次
