
[00:00:00.000 --> 00:00:03.000]  各位主內的弟兄姊妹 你們好
[00:20:13.000 --> 00:20:17.000]  一個不能不熱的人不會近視禱告
[00:20:17.000 --> 00:20:20.000]  我們侍奉的擔子挑在肩頭
[00:20:20.000 --> 00:20:22.000]  發現自己毫無所有
[00:20:22.000 --> 00:20:24.000]  不能供應需要的時候
[00:20:24.000 --> 00:20:28.000]  唯一可做的就是跪在主的面前
[00:20:28.000 --> 00:20:30.000]  向寶座支取能力
[00:20:30.000 --> 00:20:34.000]  只有從寶座上得到恩典和能力
[00:20:34.000 --> 00:20:39.000]  才能夠供應這個世代浩大的需要
[00:20:39.000 --> 00:20:42.000]  侍奉的第四個比喻
[00:20:42.000 --> 00:20:47.000]  就是一個侍奉的人好像一個要交賬的人
[00:20:47.000 --> 00:20:52.000]  這是希伯來書十三章十七節說的
[00:20:52.000 --> 00:20:57.000]  因他們爲你們的靈魂時刻警醒
[00:20:57.000 --> 00:21:00.000]  好像那將來交賬的人
[00:21:00.000 --> 00:21:03.000]  每一個侍奉主的人好像交賬的人
[00:21:03.000 --> 00:21:08.000]  如果有一個總經理侍奉董事長
[00:21:08.000 --> 00:21:10.000]  要他交出賬來
[00:21:10.000 --> 00:21:13.000]  而他交不出來那怎麼辦
[00:21:13.000 --> 00:21:15.000]  這件事很嚴重
[00:21:15.000 --> 00:21:18.000]  交不出賬是件可怕的事
[00:21:18.000 --> 00:21:22.000]  有一天你我要在主的審判臺前交賬
[00:21:22.000 --> 00:21:25.000]  我們是不是一筆糊塗賬
[00:21:25.000 --> 00:21:28.000]  如果是就太可怕了
[00:21:28.000 --> 00:21:32.000]  比起總經理面對董事長
[00:21:32.000 --> 00:21:35.000]  交不出賬來嚴重得多了
[00:21:35.000 --> 00:21:38.000]  總經理的形勢是暫時的
[00:21:38.000 --> 00:21:41.000]  我們的形勢是永遠的
[00:21:41.000 --> 00:21:43.000]  如果我們想通了
[00:21:43.000 --> 00:21:45.000]  我們立刻會震驚
[00:21:45.000 --> 00:21:49.000]  會發現這件事是多麼嚴重
[00:21:49.000 --> 00:21:53.000]  有一次我聽葛佩莉牧師這樣說
[00:21:53.000 --> 00:21:55.000]  我常常很怕
[00:21:55.000 --> 00:21:59.000]  知道撒旦要用各樣的方法來攻擊我
[00:21:59.000 --> 00:22:02.000]  我稍一疏忽就可能出事
[00:22:02.000 --> 00:22:06.000]  有許多人想辦法破壞她的工作
[00:22:06.000 --> 00:22:10.000]  再加上撒旦背後的推動更加危險
[00:22:10.000 --> 00:22:12.000]  有時她講一句話
[00:22:12.000 --> 00:22:15.000]  被一些人歪曲她原來的意思
[00:22:15.000 --> 00:22:18.000]  而砍登在報上
[00:22:18.000 --> 00:22:21.000]  就產生很大的影響
[00:22:21.000 --> 00:22:23.000]  所以她說怕得很
[00:22:23.000 --> 00:22:26.000]  怕人家給她另加一個意思
[00:22:26.000 --> 00:22:29.000]  一個意思就會羞辱主任民
[00:22:29.000 --> 00:22:33.000]  她知道撒旦不斷在背後做這件事
[00:22:33.000 --> 00:22:37.000]  要使基督的聖躬受虧殉
[00:22:37.000 --> 00:22:39.000]  不但撒旦這樣做
[00:22:39.000 --> 00:22:43.000]  人也是要常常這樣地做
[00:22:43.000 --> 00:22:46.000]  所以我們都要戰戰兢兢地
[00:22:46.000 --> 00:22:50.000]  在神的面前仰望祂的保守
[00:22:50.000 --> 00:22:52.000]  交賬是什麼意思
[00:22:52.000 --> 00:22:54.000]  最基本的意思就是
[00:22:54.000 --> 00:22:56.000]  學習在建築以前
[00:22:56.000 --> 00:23:01.000]  用主的眼光來看自己和自己的侍奉
[00:23:01.000 --> 00:23:03.000]  如果我們是這個樣子
[00:23:03.000 --> 00:23:05.000]  將來一定沒有問題
[00:23:05.000 --> 00:23:07.000]  我們每天把賬算好了
[00:23:07.000 --> 00:23:10.000]  以後交賬就很容易了
[00:23:10.000 --> 00:23:11.000]  主隨時來
[00:23:11.000 --> 00:23:13.000]  隨時可以交賬
[00:23:13.000 --> 00:23:17.000]  今天我們要學習這樣看自己的工作
[00:23:17.000 --> 00:23:18.000]  有時我們忙得
[00:23:18.000 --> 00:23:22.000]  不曉得自己工作的真正價值是什麼
[00:23:22.000 --> 00:23:24.000]  真正意義是什麼
[00:23:24.000 --> 00:23:26.000]  是不是何主的心意
[00:23:26.000 --> 00:23:28.000]  往往不先問清楚
[00:23:28.000 --> 00:23:31.000]  我當做什麼就先做了
[00:23:31.000 --> 00:23:33.000]  結果落空了
[00:23:33.000 --> 00:23:34.000]  我在印尼的時候
[00:23:34.000 --> 00:23:36.000]  有位弟兄告訴我
[00:23:36.000 --> 00:23:38.000]  二三十年來
[00:23:38.000 --> 00:23:43.000]  印尼的這個鈔票
[00:23:43.000 --> 00:23:45.000]  貶值了好多次
[00:23:45.000 --> 00:23:49.000]  有一次貶值減成一半
[00:23:49.000 --> 00:23:52.000]  還有一次減了十分之九
[00:23:52.000 --> 00:23:55.000]  所以自殺的人很多
[00:23:55.000 --> 00:23:58.000]  我記得在中日戰爭期間
[00:23:58.000 --> 00:24:00.000]  我在中國大後方
[00:24:00.000 --> 00:24:01.000]  一面讀大學
[00:24:01.000 --> 00:24:05.000]  一面去兼職教一點術
[00:24:05.000 --> 00:24:08.000]  你們知道我當時的薪水是多少嗎
[00:24:08.000 --> 00:24:10.000]  月薪十六萬
[00:24:10.000 --> 00:24:11.000]  好像是財主
[00:24:11.000 --> 00:24:17.000]  其實那個數字在當時是不值得多少錢
[00:24:17.000 --> 00:24:20.000]  因爲幣質減低了
[00:24:20.000 --> 00:24:21.000]  數目很大
[00:24:21.000 --> 00:24:22.000]  價值很小
[00:24:22.000 --> 00:24:25.000]  我們的侍奉如果數目很大
[00:24:25.000 --> 00:24:26.000]  價值很少
[00:24:26.000 --> 00:24:28.000]  交賬的時候
[00:24:28.000 --> 00:24:31.000]  主把我們的真相顯明
[00:24:31.000 --> 00:24:33.000]  我們就抬不起頭來
[00:24:33.000 --> 00:24:35.000]  我們慚愧
[00:24:35.000 --> 00:24:39.000]  所以我們爲了避免將來的慚愧
[00:24:39.000 --> 00:24:41.000]  應該早慚愧
[00:24:41.000 --> 00:24:48.000]  我們到了時候的慚愧就太遲了
[00:24:48.000 --> 00:24:51.000]  侍奉的第五個比喻
[00:24:51.000 --> 00:24:58.000]  就是好像身體上的肢體的互相的配搭
[00:24:58.000 --> 00:25:01.000]  一部手書四章十六節
[00:25:01.000 --> 00:25:04.000]  石頭堡羅這樣說
[00:25:04.000 --> 00:25:07.000]  全身都靠他聯絡得合適
[00:25:07.000 --> 00:25:10.000]  白節各按各指
[00:25:10.000 --> 00:25:12.000]  照着個體的功用
[00:25:12.000 --> 00:25:16.000]  彼此相度便叫身體漸漸增長
[00:25:16.000 --> 00:25:21.000]  我們的侍奉好像一個身體上肢體的配搭
[00:25:21.000 --> 00:25:27.000]  神所創造的人的身體真是奇妙
[00:25:27.000 --> 00:25:29.000]  香港建造神學院
[00:25:29.000 --> 00:25:33.000]  從前的院長柳福羣牧師
[00:25:33.000 --> 00:25:37.000]  他常常提到他的師母
[00:25:37.000 --> 00:25:42.000]  他說我是頭 師母是頸
[00:25:42.000 --> 00:25:44.000]  他的意思就是說
[00:25:44.000 --> 00:25:47.000]  頭往哪裏轉 要頸先轉
[00:25:47.000 --> 00:25:51.000]  頸怎麼樣轉 頭就跟着怎麼樣轉
[00:25:51.000 --> 00:25:56.000]  他說有事不要找我 先找師母
[00:25:56.000 --> 00:25:58.000]  如果他說好 我就說好
[00:25:58.000 --> 00:26:00.000]  他說不好 我就說不好
[00:26:00.000 --> 00:26:03.000]  當然他是幽默地這樣講
[00:26:03.000 --> 00:26:10.000]  但是裏面有個很寶貴的啓發
[00:26:10.000 --> 00:26:14.000]  主支配我們
[00:26:14.000 --> 00:26:17.000]  一切的思想行動侍奉
[00:26:17.000 --> 00:26:20.000]  神的創造配合得十全十美
[00:26:20.000 --> 00:26:23.000]  身體裏面藏着祂的智慧
[00:26:23.000 --> 00:26:25.000]  教會是記錄着身體
[00:26:25.000 --> 00:26:27.000]  身體上有很多的肢體
[00:26:27.000 --> 00:26:29.000]  肢體彼此配搭
[00:26:29.000 --> 00:26:32.000]  目的是要身體被建造起來
[00:26:32.000 --> 00:26:36.000]  讓教會成長 讓神的榮耀
[00:26:36.000 --> 00:26:39.000]  讓基督做真正的元首
[00:26:39.000 --> 00:26:42.000]  這個比喻實在是太奇妙了
[00:26:42.000 --> 00:26:46.000]  有的人個性很強 不會配搭
[00:26:46.000 --> 00:26:49.000]  要配搭的話 別人必須遷就他
[00:26:49.000 --> 00:26:50.000]  他成了頭
[00:26:50.000 --> 00:26:54.000]  這種人在侍奉中很難有果相
[00:26:54.000 --> 00:26:58.000]  我們應該學習讓主破碎我們的個性
[00:26:58.000 --> 00:27:01.000]  不要說我生來就是這個樣子
[00:27:01.000 --> 00:27:04.000]  雙親都沒有辦法我
[00:27:04.000 --> 00:27:07.000]  主有辦法 主有辦法來改變我們
[00:27:07.000 --> 00:27:10.000]  主會改變你的個性
[00:27:10.000 --> 00:27:12.000]  主會改變我的個性
[00:27:12.000 --> 00:27:17.000]  讓我們能夠會配搭 輔救別人
[00:27:17.000 --> 00:27:23.000]  我們這樣就會按照神的旨意來侍奉
[00:27:23.000 --> 00:27:27.000]  包羅說 道要輔救卑微的人
[00:27:27.000 --> 00:27:30.000]  有的人不會輔救卑微的人
[00:27:30.000 --> 00:27:36.000]  只會讓別人來高救他
[00:27:36.000 --> 00:27:41.000]  這樣的人 他的屬靈的性格有問題
[00:27:41.000 --> 00:27:44.000]  我們讓主做我們最高的主人
[00:27:44.000 --> 00:27:50.000]  如果你救人的時候覺得委屈
[00:27:50.000 --> 00:27:54.000]  那麼救主就應該覺得光榮了
[00:27:54.000 --> 00:27:56.000]  那麼讓我們來救主的旨意
[00:27:56.000 --> 00:28:00.000]  那個時候我們就會救別人了
[00:28:00.000 --> 00:28:03.000]  然後透過主看卑微的弟兄
[00:28:03.000 --> 00:28:06.000]  你就會願意輔救他了
[00:28:06.000 --> 00:28:09.000]  讓我們透過十字架來看一切
[00:28:09.000 --> 00:28:11.000]  透過十字架來看侍奉
[00:28:11.000 --> 00:28:16.000]  透過十字架來看我們生活的每一個細節
[00:28:16.000 --> 00:28:19.000]  主願納我們的侍奉 阿們
