
[00:00:00.000 --> 00:00:04.840]  今天我要和大家一同靈授的信息
[00:21:20.000 --> 00:21:23.560]  是恩賜的眺望
[00:21:23.560 --> 00:21:28.360]  那麼恩賜到底是指着什麼說的?
[00:21:28.360 --> 00:21:33.720]  這裏包羅不是指着工作性的恩賜講的
[00:21:33.720 --> 00:21:36.040]  我們會做什麼
[00:21:36.040 --> 00:21:43.000]  乃是指着靈性的品質講的
[00:21:43.000 --> 00:21:45.200]  所以在第七節
[00:21:45.200 --> 00:21:46.880]  他繼續地解釋
[00:21:46.880 --> 00:21:49.280]  他所說的恩賜是什麼
[00:21:49.280 --> 00:21:50.760]  我讀給大家聽
[00:21:50.760 --> 00:21:51.800]  第七節
[00:21:51.800 --> 00:21:54.560]  因爲神賜給我們
[00:21:54.560 --> 00:21:56.440]  不是膽怯的心
[00:21:56.440 --> 00:22:00.640]  乃是剛強仁愛謹守的心
[00:22:00.640 --> 00:22:03.160]  這裏包羅是講
[00:22:03.160 --> 00:22:05.640]  剛強仁愛謹守
[00:22:05.640 --> 00:22:09.920]  這些都是靈性的品質
[00:22:09.920 --> 00:22:12.320]  不是我們會做什麼
[00:22:12.320 --> 00:22:15.920]  不是工具性的恩賜
[00:22:15.920 --> 00:22:18.320]  乃是基本的恩賜
[00:22:18.320 --> 00:22:22.320]  就是我們熟靈品質的恩賜
[00:22:22.320 --> 00:22:26.520]  在這裏我們得到一個很重要的啓發
[00:22:26.520 --> 00:22:28.760]  平常我們講的恩賜的時候
[00:22:28.760 --> 00:22:35.280]  是單單講工作渠道性的恩賜
[00:22:35.280 --> 00:22:42.240]  會嘗試、會講道、會工作、會治理
[00:22:42.240 --> 00:22:45.400]  但是在這裏包羅要Timothy
[00:22:45.400 --> 00:22:50.200]  進一步地、更深入地瞭解
[00:22:50.200 --> 00:22:53.840]  還有一種更重要的恩賜
[00:22:53.840 --> 00:22:56.760]  是靈性的恩賜
[00:22:56.760 --> 00:23:00.600]  剛強仁愛謹守
[00:23:00.600 --> 00:23:02.560]  當工具性的恩賜
[00:23:02.560 --> 00:23:05.960]  和熟靈品質性的恩賜
[00:23:05.960 --> 00:23:07.920]  配合起來的時候
[00:23:07.920 --> 00:23:10.040]  聯繫在一起的時候
[00:23:10.040 --> 00:23:13.680]  就能發揮大的作用
[00:23:13.680 --> 00:23:16.400]  所以包羅在這裏
[00:23:16.400 --> 00:23:20.240]  用這兩節經文的話語
[00:23:20.240 --> 00:23:22.040]  提醒Timothy
[00:23:22.040 --> 00:23:25.920]  照樣今天提醒我們
[00:23:25.920 --> 00:23:29.280]  如果我們的靈性慢慢地消沉下去
[00:23:29.280 --> 00:23:32.480]  我們的活熱的心
[00:23:32.480 --> 00:23:35.760]  不管我們有多少恩賜
[00:23:35.760 --> 00:23:39.680]  也會漸漸地熄下去
[00:23:39.680 --> 00:23:43.560]  減少下去、弱下去
[00:23:43.560 --> 00:23:46.880]  甚至完全地失去活熱的心
[00:23:46.880 --> 00:23:49.920]  變成冰冷的心
[00:23:49.920 --> 00:23:52.040]  所以我們要注意
[00:23:52.040 --> 00:23:56.040]  恩賜的追求有兩條路線
[00:23:56.040 --> 00:23:57.920]  同時進行
[00:23:57.920 --> 00:24:00.040]  一條是基本的路線
[00:24:00.040 --> 00:24:04.240]  就是追求靈性品質的恩賜
[00:24:04.240 --> 00:24:05.800]  另外一條路線
[00:24:05.800 --> 00:24:11.760]  就是追求工作性的通道的恩賜
[00:24:11.760 --> 00:24:13.880]  這兩樣配合起來
[00:24:13.880 --> 00:24:17.760]  我們就能夠繼續地、有效地
[00:24:17.760 --> 00:24:21.040]  和神心意地侍奉
[00:24:21.040 --> 00:24:26.360]  而且能夠保持我們真正屬靈的熱心
[00:24:26.360 --> 00:24:30.600]  有的人單單地求工具性的恩賜
[00:24:30.600 --> 00:24:33.400]  結果跌倒了
[00:24:33.400 --> 00:24:35.480]  有很多有恩賜的人
[00:24:35.480 --> 00:24:39.280]  因爲忽略了靈性品質性的恩賜
[00:24:39.280 --> 00:24:41.800]  單求工作性的恩賜
[00:24:41.800 --> 00:24:45.120]  就靈性後退甚至跌倒
[00:24:45.120 --> 00:24:47.280]  這是非常可喜的事
[00:24:47.280 --> 00:24:50.800]  也是我們屢見不鮮的事
[00:24:50.800 --> 00:24:54.720]  有許多具體的例子在我們的周圍
[00:24:54.720 --> 00:24:58.080]  作爲我們的見解、警惕
[00:24:58.080 --> 00:25:03.920]  爲我們看見了一條正確的追求的路線
[00:25:03.920 --> 00:25:08.200]  我們願意靠着主來心裏火熱
[00:25:08.200 --> 00:25:10.280]  常常服侍主
[00:25:10.280 --> 00:25:12.280]  阿們
