
[00:00:00.000 --> 00:00:01.460]  我們今天思想的一個題目
[00:19:06.160 --> 00:19:08.160]  末底改沒有跟隨群眾
[00:19:08.160 --> 00:19:13.160]  堅持著自己一個重要的神的指紋原則
[00:19:13.160 --> 00:19:16.160]  為什麼末底改不去跪拜?
[00:19:16.160 --> 00:19:18.160]  準確的原則是什麼?
[00:19:18.160 --> 00:19:19.160]  聖經沒有交代
[00:19:19.160 --> 00:19:23.160]  但是你可以看看第三章第四節
[00:19:26.160 --> 00:19:28.160]  第三章第四節
[00:19:28.160 --> 00:19:30.160]  「當時的人就勸末底改
[00:19:30.160 --> 00:19:31.160]  他還是不聽
[00:19:31.160 --> 00:19:34.160]  他們就告訴哈曼
[00:19:34.160 --> 00:19:36.160]  要看末底改的話
[00:19:36.160 --> 00:19:38.160]  是不是堅持到底
[00:19:38.160 --> 00:19:41.160]  因為他已經告訴他們
[00:19:41.160 --> 00:19:44.160]  他自己是猶大人」
[00:19:44.160 --> 00:19:46.160]  是因為他自己是猶大人
[00:19:46.160 --> 00:19:48.160]  神的指紋的身份
[00:19:48.160 --> 00:19:49.160]  他有一些原因
[00:19:49.160 --> 00:19:53.160]  是不願意跪拜哈曼
[00:19:53.160 --> 00:19:55.160]  當他這樣做的時候
[00:19:55.160 --> 00:19:58.160]  哈曼就心生不忿
[00:19:58.160 --> 00:20:01.160]  就立了心意要殺了末底改
[00:20:01.160 --> 00:20:03.160]  當然他的心就會想
[00:20:03.160 --> 00:20:05.160]  以我這樣的權勢
[00:20:05.160 --> 00:20:07.160]  不單單殺一個
[00:20:07.160 --> 00:20:10.160]  要將他整個民族都滅絕
[00:20:10.160 --> 00:20:13.160]  才能夠表現出我自己那種權威
[00:20:13.160 --> 00:20:15.160]  在這個時候
[00:20:15.160 --> 00:20:19.160]  突然間出現一個很嚴重的危機
[00:20:19.160 --> 00:20:21.160]  也是神很清楚
[00:20:21.160 --> 00:20:23.160]  在他自己的預知當中
[00:20:23.160 --> 00:20:26.160]  知道會發生的事
[00:20:26.160 --> 00:20:50.160]  剛才我們說到
[00:20:50.160 --> 00:20:51.160]  大家會知道
[00:20:51.160 --> 00:20:55.160]  在這段時間將會有一個滅族的危機出現
[00:20:55.160 --> 00:20:56.160]  在這個時候
[00:20:56.160 --> 00:20:59.160]  突然間皇后以斯帖
[00:20:59.160 --> 00:21:03.160]  明白了原來自己有這個身份
[00:21:03.160 --> 00:21:06.160]  不只是為自己
[00:21:06.160 --> 00:21:09.160]  不是為了自己的名聲地位
[00:21:09.160 --> 00:21:12.160]  原來有一個重要的原因在背後
[00:21:12.160 --> 00:21:13.160]  是為了她
[00:21:13.160 --> 00:21:15.160]  能夠在這個時候做一些事情
[00:21:15.160 --> 00:21:19.160]  以挽回整個民族的命運
[00:21:19.160 --> 00:21:25.160]  我們剛才說到一位謝醫生
[00:21:25.160 --> 00:21:29.160]  當我們說到沙士期間2003年的時候
[00:21:29.160 --> 00:21:31.160]  有另一位大家一定會記得
[00:21:31.160 --> 00:21:33.160]  一位沈教授
[00:21:33.160 --> 00:21:38.160]  當他在加拿大完結了他的醫學博士學位
[00:21:38.160 --> 00:21:40.160]  回到中大任教
[00:21:40.160 --> 00:21:42.160]  一位教徒
[00:21:42.160 --> 00:21:45.160]  他都會問神對我的心意如何
[00:21:45.160 --> 00:21:47.160]  想不到六年之間
[00:21:47.160 --> 00:21:49.160]  從一個很一般的講師
[00:21:49.160 --> 00:21:53.160]  就晉升到講座教授
[00:21:53.160 --> 00:21:54.160]  很多人都驚訝
[00:21:54.160 --> 00:21:57.160]  為何這個人晉升得這麼快呢?
[00:21:57.160 --> 00:22:01.160]  他做的研究也都很受重視
[00:22:01.160 --> 00:22:05.160]  有些人知道他做那些叫做幽門螺旋菌的研究
[00:22:05.160 --> 00:22:08.160]  產生很重要的一個效果
[00:22:08.160 --> 00:22:11.160]  因此他同時成為了威爾斯醫院的
[00:22:11.160 --> 00:22:14.160]  內科部門的主管
[00:22:14.160 --> 00:22:16.160]  在沙士發生的時候
[00:22:16.160 --> 00:22:18.160]  這位弟兄
[00:22:18.160 --> 00:22:20.160]  他深深體會自己的無助
[00:22:20.160 --> 00:22:22.160]  是甚麼菌來的?
[00:22:22.160 --> 00:22:25.160]  為何我的同事
[00:22:25.160 --> 00:22:28.160]  幾十個都躺在病床上
[00:22:28.160 --> 00:22:31.160]  因此他召集教徒的同事
[00:22:31.160 --> 00:22:33.160]  每天早上在他的辦公室
[00:22:33.160 --> 00:22:35.160]  一定要先祈禱
[00:22:35.160 --> 00:22:39.160]  同心祈禱仰望神給他的大名
[00:22:39.160 --> 00:22:40.160]  在整個過程當中
[00:22:40.160 --> 00:22:44.160]  發揮一個重要的角色
[00:22:44.160 --> 00:22:47.160]  不單止是一位教授
[00:22:47.160 --> 00:22:50.160]  我們聽到有很多不同的朋友
[00:22:50.160 --> 00:22:52.160]  講述他們自己人生的經歷
[00:22:52.160 --> 00:22:54.160]  有一個回教的家庭
[00:22:54.160 --> 00:23:00.160]  在一些比較回教地區的一個回教的家庭
[00:23:00.160 --> 00:23:03.160]  他們的兒女都信了耶穌
[00:23:03.160 --> 00:23:06.160]  有人問為何他們會信耶穌?
[00:23:06.160 --> 00:23:12.160]  原來他們有一位傭工是教徒
[00:23:12.160 --> 00:23:14.160]  愛惜他們的家人
[00:23:14.160 --> 00:23:18.160]  也在過程當中見證出教徒的生命
[00:23:18.160 --> 00:23:23.160]  帶領了他們的子女信耶穌
[00:23:23.160 --> 00:23:24.160]  在我們人生的路上
[00:23:24.160 --> 00:23:26.160]  有些時候你不會想到
[00:23:26.160 --> 00:23:29.160]  突然意識到自己的身份
[00:23:29.160 --> 00:23:30.160]  一個的崗位
[00:23:30.160 --> 00:23:33.160]  是能夠發揮重要的見證
[00:23:33.160 --> 00:23:35.160]  在生命的軌跡裏
[00:23:35.160 --> 00:23:39.160]  突然察覺到有神自己的差異
[00:23:39.160 --> 00:23:42.160]  因此你看回《以斯帖》的時候
[00:23:42.160 --> 00:23:46.160]  去到第四章我們熟悉的第十三、十四節
[00:23:46.160 --> 00:23:49.160]  當然看到《以斯帖》有掙扎
[00:23:49.160 --> 00:23:52.160]  末弟改跟他說甚麼說話呢?
[00:23:52.160 --> 00:23:54.160]  第四章第十三節
[00:23:54.160 --> 00:23:57.160]  末弟改叫人回覆《以斯帖》說
[00:23:57.160 --> 00:24:00.160]  「你不要心裏想你在皇宮裏
[00:24:00.160 --> 00:24:03.160]  被所有的猶大人都安全
[00:24:03.160 --> 00:24:06.160]  這時你若是爭脈不言
[00:24:06.160 --> 00:24:10.160]  猶太人必會從別的地方得著解救
[00:24:10.160 --> 00:24:12.160]  神可以用其他方法去釋放他們
[00:24:12.160 --> 00:24:17.160]  但是那時你和你的父家就必滅亡」
[00:24:17.160 --> 00:24:19.160]  然後末弟改說
[00:24:19.160 --> 00:24:22.160]  「焉知你得了皇后的位份
[00:24:22.160 --> 00:24:27.160]  不是為了挽救現今的危機嗎?」
[00:24:27.160 --> 00:24:29.160]  神自己的計劃
[00:24:29.160 --> 00:24:32.160]  正是為了今天這個需要
[00:24:32.160 --> 00:24:37.160]  當時《以斯帖》清楚知道要冒險
[00:24:37.160 --> 00:24:42.160]  冒險入去請求皇官寬免禁令
[00:24:42.160 --> 00:24:45.160]  殺民族的命令
[00:24:45.160 --> 00:24:47.160]  但是如果他不去做
[00:24:47.160 --> 00:24:49.160]  不去冒這個險
[00:24:49.160 --> 00:24:53.160]  聖經就說他要面對著神的審判
[00:24:53.160 --> 00:24:56.160]  因為神計劃這一切
[00:24:56.160 --> 00:24:59.160]  給他這一切的尊榮身份
[00:24:59.160 --> 00:25:01.160]  是有一個目的
[00:25:01.160 --> 00:25:04.160]  但是他不願意去回應的時候
[00:25:04.160 --> 00:25:06.160]  他要面對神的查問
[00:25:06.160 --> 00:25:10.160]  但當他願意去回應神給他的猜拳的時候
[00:25:10.160 --> 00:25:12.160]  他會經歷到神的能力
[00:25:12.160 --> 00:25:15.160]  正如將來會讀的聖經
[00:25:15.160 --> 00:25:17.160]  就是他會經歷到神的能力
[00:25:17.160 --> 00:25:20.160]  如何釋放整個民族
[00:25:20.160 --> 00:25:24.160]  我們剛才說到謝宇文醫生
[00:25:24.160 --> 00:25:26.160]  有人問他
[00:25:26.160 --> 00:25:30.160]  「你入去ICU你不害怕嗎?」
[00:25:30.160 --> 00:25:33.160]  這位謝醫生當時說
[00:25:33.160 --> 00:25:36.160]  他說「我自己祈禱
[00:25:36.160 --> 00:25:39.160]  我將我自己的生命交託給神之後
[00:25:39.160 --> 00:25:41.160]  我就不害怕了
[00:25:41.160 --> 00:25:43.160]  我就可以進去了」
[00:25:43.160 --> 00:25:48.160]  當然不害怕不等於他不會有意外、有危險
[00:25:48.160 --> 00:25:51.160]  但他帶著一個很剛強、很平安的心
[00:25:51.160 --> 00:25:53.160]  做他要做的事情
[00:25:53.160 --> 00:25:56.160]  以之帖他也害怕
[00:25:56.160 --> 00:25:58.160]  但當時他心裏很清楚知道
[00:25:58.160 --> 00:26:00.160]  應該是神所託付給他的
[00:26:00.160 --> 00:26:06.160]  他就要求他的宮女和他自己禁食多少天
[00:26:06.160 --> 00:26:07.160]  禁食三天
[00:26:07.160 --> 00:26:09.160]  大家看到經文會知道
[00:26:09.160 --> 00:26:14.160]  當時他的奴僕、他的宮女都為他禁食
[00:26:14.160 --> 00:26:18.160]  可以見到他平時的見證都很好
[00:26:18.160 --> 00:26:23.160]  很多他身邊的人都很願意為他禁食、祈禱
[00:26:23.160 --> 00:26:27.160]  然後說「我進去死就死吧」
[00:26:27.160 --> 00:26:29.160]  他不再害怕死亡
[00:26:29.160 --> 00:26:34.160]  他面對神要他面對的挑戰
[00:26:34.160 --> 00:26:36.160]  當然當他去見王的時候
[00:26:36.160 --> 00:26:37.160]  王的反應是怎樣呢?
[00:26:37.160 --> 00:26:40.160]  大家看看後面經文第五章
[00:26:40.160 --> 00:26:42.160]  我們看第六節
[00:26:42.160 --> 00:26:48.160]  第五章第六節
[00:26:48.160 --> 00:26:51.160]  當他邀請了王和哈曼來到酒席當中
[00:26:51.160 --> 00:26:55.160]  在酒席中王問以斯帖
[00:26:55.160 --> 00:26:57.160]  「你要甚麼我必賜給你
[00:26:57.160 --> 00:27:02.160]  你求甚麼我就是一半江山也必為你成全」
[00:27:02.160 --> 00:27:04.160]  很吸引
[00:27:04.160 --> 00:27:06.160]  如果突然以斯帖一聽
[00:27:06.160 --> 00:27:09.160]  一半江山?
[00:27:09.160 --> 00:27:15.160]  王說「沒問題,我就要你一半江山」
[00:27:15.160 --> 00:27:18.160]  然後就不再提其他事情
[00:27:18.160 --> 00:27:22.160]  這是一個很大的試探
[00:27:22.160 --> 00:27:24.160]  但在當中我們見到
[00:27:24.160 --> 00:27:27.160]  似乎以斯帖是無慾無求
[00:27:27.160 --> 00:27:31.160]  他不是求這些物質、這些利益
[00:27:31.160 --> 00:27:33.160]  但他有沒有所求呢?
[00:27:33.160 --> 00:27:36.160]  你看看後面的五章第七節
[00:27:36.160 --> 00:27:39.160]  我很喜歡讀和合本
[00:27:39.160 --> 00:27:40.160]  五章第七節
[00:27:40.160 --> 00:27:42.160]  以斯帖回答說
[00:27:42.160 --> 00:27:46.160]  「我有所要,我有所求」
[00:27:46.160 --> 00:27:49.160]  這句說話
[00:27:49.160 --> 00:27:50.160]  各位弟兄姊妹
[00:27:50.160 --> 00:27:53.160]  放在你的心中
[00:27:53.160 --> 00:27:56.160]  你向神表達出你的心願
[00:27:56.160 --> 00:27:58.160]  我有所要的
[00:27:58.160 --> 00:28:00.160]  我有所求
[00:28:00.160 --> 00:28:03.160]  但他所要所求的是甚麼呢?
[00:28:03.160 --> 00:28:04.160]  你再看下去
[00:28:04.160 --> 00:28:07.160]  去到第七章的時候
[00:28:07.160 --> 00:28:09.160]  第二次在言籍裡
[00:28:09.160 --> 00:28:10.160]  王又再問他
[00:28:10.160 --> 00:28:13.160]  這時候以斯帖就說
[00:28:13.160 --> 00:28:15.160]  第七章第三節
[00:28:15.160 --> 00:28:17.160]  和合本說
[00:28:18.160 --> 00:28:20.160]  王后以斯帖回答說
[00:28:20.160 --> 00:28:22.160]  「我若在王眼前蒙恩
[00:28:22.160 --> 00:28:23.160]  王若以為美
[00:28:23.160 --> 00:28:29.160]  我所願的是願王將我的性命賜給我
[00:28:29.160 --> 00:28:35.160]  我所求的是求王將我的本族賜給我」
[00:28:35.160 --> 00:28:39.160]  這時候以斯帖表露出他民族的身份
[00:28:39.160 --> 00:28:41.160]  可能王帝第一次知道
[00:28:41.160 --> 00:28:45.160]  原來王后不是波斯人
[00:28:45.160 --> 00:28:52.160]  這時候以斯帖突然暴露在一個很大的危機當中
[00:28:52.160 --> 00:28:55.160]  王帝可以立誓說
[00:28:55.160 --> 00:28:56.160]  「你又是猶太人
[00:28:56.160 --> 00:28:58.160]  你和他們一起處死」
[00:28:58.160 --> 00:29:01.160]  但以斯帖已經將自己的生命
[00:29:01.160 --> 00:29:05.160]  連繫在自己的民族當中
[00:29:05.160 --> 00:29:09.160]  沒錯,他為自己的生命尋求保護
[00:29:09.160 --> 00:29:13.160]  求神,求王賜我生命
[00:29:13.160 --> 00:29:16.160]  但他更加要提出的
[00:29:16.160 --> 00:29:20.160]  就是求王賜給我的民族的性命
[00:29:20.160 --> 00:29:23.160]  我有所要,我有所求
[00:29:23.160 --> 00:29:27.160]  我渴望我的民族得到拯救
[00:29:27.160 --> 00:29:49.160]  當我們讀聖經的時候
[00:29:49.160 --> 00:29:58.160]  看到以斯帖已經不再介懷自己的生死
[00:29:58.160 --> 00:30:01.160]  而他心裏所想到的是
[00:30:01.160 --> 00:30:05.160]  如何能夠讓他的民族得到釋放
[00:30:05.160 --> 00:30:10.160]  在過程當中,他已經得到一種自由
[00:30:10.160 --> 00:30:17.160]  這種自由不再是為自己的利益著想的自由
[00:30:17.160 --> 00:30:21.160]  不再只是顧全自己的好處
[00:30:21.160 --> 00:30:23.160]  自己的利益的自由
[00:30:23.160 --> 00:30:25.160]  因此他向王求
[00:30:25.160 --> 00:30:31.160]  「王啊,請你將我民族的性命賜給我」
[00:30:31.160 --> 00:30:36.160]  在當中,當我們見到一個很特別的見證的時候
[00:30:36.160 --> 00:30:38.160]  我們就看到神透過這個人
[00:30:38.160 --> 00:30:42.160]  帶給他的民族一個很大的釋放
[00:30:42.160 --> 00:30:45.160]  和一種拯救
[00:30:45.160 --> 00:30:48.160]  各位靈姐妹,當我們讀聖經讀到這裏的時候
[00:30:48.160 --> 00:30:52.160]  你會看到神的掌權
[00:30:52.160 --> 00:30:57.160]  神在你的歷史當中是掌權的
[00:30:57.160 --> 00:30:59.160]  有些事情,神猜派你
[00:30:59.160 --> 00:31:02.160]  如果你去拒絕的時候
[00:31:02.160 --> 00:31:04.160]  你不會影響神的計劃
[00:31:04.160 --> 00:31:09.160]  神可以從別處叫人得到祝福
[00:31:09.160 --> 00:31:13.160]  但你將會失去你自己的祝福
[00:31:13.160 --> 00:31:17.160]  因此在你知道神對你的心意的時候
[00:31:17.160 --> 00:31:21.160]  你就在這個過程中學習去馴服
[00:31:21.160 --> 00:31:24.160]  有些時候甚至要冒一些險
[00:31:24.160 --> 00:31:27.160]  但你發覺當你這樣做的時候
[00:31:27.160 --> 00:31:32.160]  你經歷神的能力在你身上彰顯出來
[00:31:32.160 --> 00:31:33.160]  你會很驚訝
[00:31:33.160 --> 00:31:35.160]  竟然我這個這麼微小的人
[00:31:35.160 --> 00:31:39.160]  能夠可以承傳對別人的祝福
[00:31:39.160 --> 00:31:44.160]  甚至參與在神整個拯救計劃裏面的一部分
[00:31:44.160 --> 00:31:46.160]  你會心中充滿著感恩
[00:31:46.160 --> 00:31:50.160]  因為你能夠與神同工
[00:31:50.160 --> 00:31:54.160]  各位靈姐妹,讓我們的心快樂
[00:31:54.160 --> 00:31:56.160]  因為我們是屬於神的
[00:31:56.160 --> 00:31:58.160]  讓我們感謝神
[00:31:58.160 --> 00:32:01.160]  因為神願意猜險我們與祂同工
[00:32:01.160 --> 00:32:04.160]  因此你的心立定心志
[00:32:04.160 --> 00:32:08.160]  我有所求,我有所願
[00:32:08.160 --> 00:32:13.160]  願神使用我成為別人生命的祝福
[00:32:13.160 --> 00:32:15.160]  我們一起祈禱

