
[00:00:00.000 --> 00:00:03.520]  大家會留意到今天是十月的第一個主日
[00:17:05.000 --> 00:17:06.040]  但是正如師兄所說
[00:17:06.040 --> 00:17:08.400]  按照神榮耀的權能
[00:17:08.400 --> 00:17:12.080]  使你們在各樣的事上力上加力
[00:17:12.080 --> 00:17:14.200]  以致能夠在一切的處境
[00:17:14.200 --> 00:17:16.880]  一切的人事當中
[00:17:16.880 --> 00:17:20.320]  忍耐和寬容
[00:17:20.320 --> 00:17:22.640]  能夠實行神給我們的教導
[00:17:22.640 --> 00:17:25.400]  完全是神自己的工作
[00:17:25.400 --> 00:17:27.560]  所以你看到從第九節一直說
[00:17:27.560 --> 00:17:29.400]  其實是保羅的禱文
[00:17:29.400 --> 00:17:32.920]  亦都是你和我今天要禱告的方向
[00:17:32.920 --> 00:17:35.400]  一路禱告求神將這種力量
[00:17:35.400 --> 00:17:39.520]  這種恩典賜給我們
[00:17:39.520 --> 00:17:40.240]  各位靈姐妹
[00:17:40.240 --> 00:17:42.480]  當我們看完前一段的經文
[00:17:42.480 --> 00:17:45.400]  我們留心幾方面
[00:17:45.400 --> 00:17:48.680]  不要忘記神給你福音的盼望
[00:17:48.680 --> 00:17:52.240]  是何等奇妙的盼望
[00:17:52.240 --> 00:17:56.200]  帶著那種盼望堅持去行善
[00:17:56.200 --> 00:17:57.880]  在過程當中為自己祈禱
[00:17:57.880 --> 00:18:01.880]  求神給你智慧、悟性、明白神的真理
[00:18:01.880 --> 00:18:05.680]  求神給你力量能夠行真理
[00:18:05.680 --> 00:18:08.840]  在過程當中你會一步一步的認識神
[00:18:08.840 --> 00:18:15.360]  更進深的知道這一位是又真又活的神
[00:18:15.360 --> 00:18:18.560]  在當中領受祂給你的恩惠
[00:18:18.560 --> 00:18:20.360]  我們一起祈禱

