
[00:00:00.000 --> 00:00:06.000]  大家會記得這段時間我們一直在讀詩篇的祈禱詩
[00:18:14.000 --> 00:18:17.000]  有其他可以依靠的神
[00:18:17.000 --> 00:18:19.000]  可以依靠的對象
[00:18:19.000 --> 00:18:21.000]  但是在他心裡面知道
[00:18:21.000 --> 00:18:22.000]  唯獨你的神
[00:18:22.000 --> 00:18:24.000]  因此他在禱告裡面
[00:18:24.000 --> 00:18:26.000]  一路幫助自己來專心的
[00:18:26.000 --> 00:18:29.000]  來轉向神,去依靠神
[00:18:29.000 --> 00:18:30.000]  各位靈姐妹
[00:18:30.000 --> 00:18:32.000]  當我們很多時候讀到
[00:18:32.000 --> 00:18:34.000]  《熱忱亞書》第三十章的時候
[00:18:34.000 --> 00:18:36.000]  你一定記得我們上上講
[00:18:36.000 --> 00:18:43.000]  我們說:得力在乎平靜安穩
[00:18:43.000 --> 00:18:48.000]  然後得救在乎歸回安息
[00:18:48.000 --> 00:18:50.000]  為什麼聖經會講到
[00:18:50.000 --> 00:18:54.000]  得力是會在乎平靜安穩
[00:18:54.000 --> 00:18:58.000]  安穩翻譯就是平靜順靠
[00:18:58.000 --> 00:19:00.000]  因為很多時候你發覺
[00:19:00.000 --> 00:19:03.000]  當你面對不同的挑戰的時候
[00:19:03.000 --> 00:19:07.000]  突然間公司改組
[00:19:07.000 --> 00:19:10.000]  將很多的責任交給你
[00:19:10.000 --> 00:19:15.000]  在當時會很忙碌,很困擾
[00:19:15.000 --> 00:19:17.000]  在忙碌的時候
[00:19:17.000 --> 00:19:19.000]  最容易有的一種反應就是
[00:19:19.000 --> 00:19:21.000]  要怎樣解決問題
[00:19:21.000 --> 00:19:23.000]  自己的自己就會出來
[00:19:23.000 --> 00:19:26.000]  去回應環境的要求
[00:19:26.000 --> 00:19:27.000]  環境的需要
[00:19:27.000 --> 00:19:29.000]  因此匆忙過程裡面
[00:19:29.000 --> 00:19:33.000]  所能夠留意到的是環境和自己
[00:19:33.000 --> 00:19:36.000]  很多時候出現了很多躁動的情況
[00:19:36.000 --> 00:19:40.000]  甚至帶來一些適得其反的活動
[00:19:40.000 --> 00:19:41.000]  但是你發覺
[00:19:41.000 --> 00:19:44.000]  何時人懂得安靜
[00:19:44.000 --> 00:19:46.000]  在安靜的時候
[00:19:46.000 --> 00:19:47.000]  正如聖經所講
[00:19:47.000 --> 00:19:48.000]  你們要休息
[00:19:48.000 --> 00:19:49.000]  要知道我是神
[00:19:49.000 --> 00:19:52.000]  安靜的時候再想回這位上帝
[00:19:52.000 --> 00:19:54.000]  是一位怎樣的上帝
[00:19:54.000 --> 00:19:56.000]  在那時候的心裡面
[00:19:56.000 --> 00:19:58.000]  知道可以是依靠祂
[00:19:58.000 --> 00:20:00.000]  可以來到祂
[00:20:00.000 --> 00:20:01.000]  真的仰望祂
[00:20:01.000 --> 00:20:03.000]  以致能夠經歷到
[00:20:03.000 --> 00:20:04.000]  不是自己
[00:20:04.000 --> 00:20:08.000]  而是上帝的幫助和大靈
[00:20:08.000 --> 00:20:11.000]  我記得有一次看一篇文章
[00:20:11.000 --> 00:20:12.000]  一篇見證
[00:20:12.000 --> 00:20:14.000]  一位弟兄講述他自己的經過
[00:20:14.000 --> 00:20:19.000]  一位弟兄是一位開的士的司機
[00:20:19.000 --> 00:20:21.000]  一位弟兄信了主之後
[00:20:21.000 --> 00:20:23.000]  他寫一篇見證文章
[00:20:23.000 --> 00:20:26.000]  我記得標題很搶眼
[00:20:26.000 --> 00:20:27.000]  寫著什麼呢
[00:20:27.000 --> 00:20:30.000]  他說「給耶穌揸feet」
[00:20:31.000 --> 00:20:34.000]  feet就寫FIT
[00:20:34.000 --> 00:20:37.000]  我看的時候就發覺很特別
[00:20:37.000 --> 00:20:38.000]  一位弟兄就說
[00:20:38.000 --> 00:20:41.000]  他自己以前賭得很厲害
[00:20:41.000 --> 00:20:43.000]  但是怎樣戒賭都沒有用
[00:20:43.000 --> 00:20:45.000]  很快就賭回來
[00:20:45.000 --> 00:20:47.000]  因此失去了家庭
[00:20:47.000 --> 00:20:50.000]  因此自己陷在很大的
[00:20:50.000 --> 00:20:54.000]  一個賭博的債項上
[00:20:54.000 --> 00:20:56.000]  後來他信了主
[00:20:56.000 --> 00:20:57.000]  信了主之後
[00:20:57.000 --> 00:21:00.000]  很多問題沒有立刻解決
[00:21:00.000 --> 00:21:01.000]  但有人告訴他
[00:21:01.000 --> 00:21:02.000]  你信了耶穌
[00:21:02.000 --> 00:21:04.000]  你不要自己自作主張
[00:21:04.000 --> 00:21:07.000]  你讓耶穌幫你揸feet
[00:21:07.000 --> 00:21:09.000]  他心裡就想
[00:21:09.000 --> 00:21:11.000]  是耶穌揸feet
[00:21:11.000 --> 00:21:13.000]  他做主
[00:21:13.000 --> 00:21:15.000]  有什麼事情自己要去想
[00:21:15.000 --> 00:21:17.000]  就想主耶穌說
[00:21:17.000 --> 00:21:19.000]  你真的帶著我
[00:21:19.000 --> 00:21:22.000]  後來他又遇到一些弟兄
[00:21:22.000 --> 00:21:25.000]  幫他有些債務重組
[00:21:25.000 --> 00:21:28.000]  然後每次做一些決定的時候
[00:21:28.000 --> 00:21:30.000]  他就一路這樣看神
[00:21:30.000 --> 00:21:33.000]  然後心裡就向神祈禱
[00:21:33.000 --> 00:21:34.000]  你給我力量
[00:21:34.000 --> 00:21:36.000]  可以做得到
[00:21:36.000 --> 00:21:37.000]  然後他一路一路
[00:21:37.000 --> 00:21:39.000]  從這個債項裡面走出來
[00:21:39.000 --> 00:21:42.000]  然後他心裡就向神祈禱
[00:21:42.000 --> 00:21:43.000]  神啊
[00:21:43.000 --> 00:21:45.000]  你是偉大的上帝
[00:21:45.000 --> 00:21:48.000]  你能夠改變我
[00:21:48.000 --> 00:21:49.000]  給耶穌揸feet
[00:21:49.000 --> 00:21:51.000]  因為看到他是偉大的上帝
[00:21:51.000 --> 00:21:53.000]  心裡知道向他尋求
[00:21:53.000 --> 00:21:55.000]  在過程當中經歷
[00:21:55.000 --> 00:21:58.000]  這位神的幫助
[00:21:58.000 --> 00:22:00.000]  你在讀到的時候
[00:22:00.000 --> 00:22:02.000]  詩人裡面一方面他看見
[00:22:02.000 --> 00:22:05.000]  他需要來到中日向神求
[00:22:05.000 --> 00:22:07.000]  又看到上帝的偉大
[00:22:07.000 --> 00:22:09.000]  因此放膽向祂求
[00:22:09.000 --> 00:22:11.000]  然後你去到聖經的第十一節
[00:22:11.000 --> 00:22:14.000]  大家一起讀一讀第十一節
[00:22:14.000 --> 00:22:16.000]  耶和華啊
[00:22:16.000 --> 00:22:19.000]  求祢把祢的道路指教我
[00:22:19.000 --> 00:22:22.000]  使我行在祢的真理中
[00:22:22.000 --> 00:22:25.000]  專心敬畏祢的名
[00:22:25.000 --> 00:22:27.000]  你發覺詩人不單止求神
[00:22:27.000 --> 00:22:29.000]  讓他避開患難
[00:22:29.000 --> 00:22:31.000]  更加要留意求神
[00:22:31.000 --> 00:22:33.000]  讓他明白神的旨意
[00:22:33.000 --> 00:22:35.000]  可以行在真理裡面
[00:22:35.000 --> 00:22:37.000]  言下之意
[00:22:37.000 --> 00:22:40.000]  就算患難仍然存在
[00:22:40.000 --> 00:22:44.000]  他重要的是要仍然保守自己
[00:22:44.000 --> 00:22:46.000]  在神的裡面
[00:22:46.000 --> 00:22:49.000]  就算問題未必解決了
[00:22:49.000 --> 00:22:51.000]  但重要的是保守自己
[00:22:51.000 --> 00:22:53.000]  仍然行在真理當中
[00:22:53.000 --> 00:22:56.000]  仍然不會離開上帝
[00:22:56.000 --> 00:22:59.000]  因為他心裡面知道
[00:22:59.000 --> 00:23:01.000]  人在光明的裡面
[00:23:01.000 --> 00:23:03.000]  神一定幫助
[00:23:03.000 --> 00:23:05.000]  我想回到詩篇一節的經文
[00:23:05.000 --> 00:23:07.000]  很特別的
[00:23:07.000 --> 00:23:09.000]  三十九篇第一節裡面提到一件事情
[00:23:09.000 --> 00:23:12.000]  他說我要謹慎我的言語
[00:23:12.000 --> 00:23:15.000]  免得我的舌頭犯罪
[00:23:15.000 --> 00:23:17.000]  這句話大家都會很明白
[00:23:17.000 --> 00:23:19.000]  因為很多時候我們都會容易
[00:23:19.000 --> 00:23:21.000]  在舌頭裡面說一些不應該說
[00:23:21.000 --> 00:23:25.000]  說一些得罪人、得罪神的話
[00:23:25.000 --> 00:23:27.000]  但他立刻就說
[00:23:27.000 --> 00:23:30.000]  在惡人面前
[00:23:30.000 --> 00:23:34.000]  求你用爪環勒住我的口
[00:23:34.000 --> 00:23:36.000]  他體會到有些時候
[00:23:36.000 --> 00:23:37.000]  未必會有問題
[00:23:37.000 --> 00:23:39.000]  但面對惡人的時候
[00:23:39.000 --> 00:23:41.000]  有時候都會忍不住
[00:23:41.000 --> 00:23:46.000]  就會有一些說話犯罪、得罪神
[00:23:46.000 --> 00:23:48.000]  我想大家都會有經歷
[00:23:48.000 --> 00:23:51.000]  有些時候去到地鐵
[00:23:51.000 --> 00:23:53.000]  自己很小心排隊
[00:23:53.000 --> 00:23:55.000]  對方走過來
[00:23:55.000 --> 00:23:57.000]  不單沒有道歉一聲
[00:23:57.000 --> 00:23:59.000]  還說你為什麼會排在這裡
[00:23:59.000 --> 00:24:01.000]  一邊罵你,一邊阻止他
[00:24:01.000 --> 00:24:04.000]  可能有些時候你都會忍不住
[00:24:04.000 --> 00:24:07.000]  要來罵他一頓
[00:24:07.000 --> 00:24:09.000]  有些情況你會察覺到
[00:24:09.000 --> 00:24:12.000]  在一些惡的環境裡面
[00:24:12.000 --> 00:24:15.000]  很容易你會被惡所成
[00:24:15.000 --> 00:24:17.000]  但在聖經裡面
[00:24:17.000 --> 00:24:20.000]  使人向神求神拯救的時候
[00:24:20.000 --> 00:24:22.000]  他很重心的留意
[00:24:22.000 --> 00:24:26.000]  就是主啊,求祢使我行在真理當中
[00:24:26.000 --> 00:24:29.000]  讓我專心的敬畏祢的名
[00:24:29.000 --> 00:24:32.000]  然後你再讀下去
[00:24:32.000 --> 00:24:34.000]  在第十三節
[00:24:34.000 --> 00:24:36.000]  因為祢向我大師慈愛
[00:24:36.000 --> 00:24:38.000]  祢救了我的命
[00:24:38.000 --> 00:24:40.000]  免入陰間的深處
[00:24:40.000 --> 00:24:43.000]  他裡面不擔心
[00:24:43.000 --> 00:24:46.000]  但他心裡面回想神
[00:24:46.000 --> 00:24:50.000]  他很清楚的抓住神的應許
[00:24:50.000 --> 00:24:54.000]  因為祢是向我大師慈愛的神
[00:24:54.000 --> 00:24:58.000]  祢會救我的命脫離陰間
[00:24:58.000 --> 00:25:01.000]  過去怎樣,你今天都會怎樣
[00:25:01.000 --> 00:25:02.000]  然後十五節
[00:25:02.000 --> 00:25:06.000]  同樣的來表達那種信心
[00:25:06.000 --> 00:25:10.000]  但是主啊,祢是有憐憫有恩典的神
[00:25:10.000 --> 00:25:12.000]  祢不輕易發怒
[00:25:12.000 --> 00:25:17.000]  祢且有極大的慈愛和信神
[00:25:17.000 --> 00:25:18.000]  在過程裡面
[00:25:18.000 --> 00:25:21.000]  一路的留心就是神自己的應許
[00:25:21.000 --> 00:25:24.000]  神是怎樣的神
[00:25:24.000 --> 00:25:27.000]  因此祂可以一路在患難當中
[00:25:27.000 --> 00:25:30.000]  求神啊,保守我
[00:25:30.000 --> 00:25:32.000]  留在祢的真理裡面
[00:25:32.000 --> 00:25:34.000]  然後等候神
[00:25:34.000 --> 00:25:38.000]  祂的時候,祂的工作
[00:25:38.000 --> 00:25:41.000]  因此當祂這樣緊握著神的應許的時候
[00:25:41.000 --> 00:25:43.000]  在下面你就會看到
[00:25:43.000 --> 00:25:45.000]  祂一路這樣來向神的交託
[00:25:45.000 --> 00:25:47.000]  所以第十四節說
[00:25:47.000 --> 00:25:50.000]  沒錯,驚惶的人來攻擊我
[00:25:50.000 --> 00:25:53.000]  強暴的人尋索我的性命
[00:25:53.000 --> 00:25:55.000]  你會聽得出
[00:25:55.000 --> 00:25:58.000]  其實是祂面對一個很危急的情況
[00:25:58.000 --> 00:26:01.000]  可能祂的命危在旦夕
[00:26:01.000 --> 00:26:03.000]  但這個時候
[00:26:03.000 --> 00:26:06.000]  祂仍然是有一個事情緊握著
[00:26:06.000 --> 00:26:08.000]  就是剛才所說
[00:26:08.000 --> 00:26:11.000]  神啊,你是有憐憫有恩典的神
[00:26:11.000 --> 00:26:13.000]  因此十六節祂繼續放膽
[00:26:13.000 --> 00:26:15.000]  求你轉向我
[00:26:15.000 --> 00:26:17.000]  求你恩待我
[00:26:17.000 --> 00:26:18.000]  十七節
[00:26:18.000 --> 00:26:21.000]  求你向我顯出你恩待我的記號
[00:26:21.000 --> 00:26:26.000]  一路放膽地繼續向主尋求
[00:26:26.000 --> 00:26:28.000]  各位靈性姐妹
[00:26:28.000 --> 00:26:31.000]  斯人給我們一個很重要的榜樣
[00:26:31.000 --> 00:26:33.000]  在祂禱告當中
[00:26:33.000 --> 00:26:35.000]  祂知道各位上帝
[00:26:35.000 --> 00:26:37.000]  是不會背負自己的
[00:26:37.000 --> 00:26:40.000]  祂一定會按照祂自己的應許
[00:26:40.000 --> 00:26:42.000]  來聽人的禱告
[00:26:42.000 --> 00:26:45.000]  來幫助那些尋求的人
[00:26:45.000 --> 00:26:46.000]  因此在過程當中
[00:26:46.000 --> 00:26:48.000]  祂一路放膽地來向主
[00:26:48.000 --> 00:26:52.000]  來禱告尋求
[00:26:52.000 --> 00:26:54.000]  我想最後多說一節聖經
[00:26:54.000 --> 00:26:56.000]  大家會記得
[00:26:56.000 --> 00:26:59.000]  在聖經的歷代之下
[00:26:59.000 --> 00:27:01.000]  有一段經文特別說到
[00:27:01.000 --> 00:27:03.000]  一個叫做亞撒王
[00:27:03.000 --> 00:27:05.000]  歷代之下十六章所說
[00:27:05.000 --> 00:27:08.000]  這個亞撒王當時面對著
[00:27:08.000 --> 00:27:11.000]  亞蘭王的入侵
[00:27:11.000 --> 00:27:13.000]  過去其實這位亞撒王
[00:27:13.000 --> 00:27:15.000]  是一位好的君王
[00:27:15.000 --> 00:27:19.000]  倚靠上帝去敵對了很多的敵軍
[00:27:19.000 --> 00:27:21.000]  但是今天面對著亞蘭王的時候
[00:27:21.000 --> 00:27:23.000]  他心裡面突然間轉移了
[00:27:23.000 --> 00:27:25.000]  他覺得都是危險
[00:27:25.000 --> 00:27:27.000]  他就找亞蘭王幫助
[00:27:27.000 --> 00:27:30.000]  就不倚靠上帝
[00:27:30.000 --> 00:27:33.000]  在那個時候神就差遣先知去提醒他
[00:27:33.000 --> 00:27:35.000]  就跟他說一句話
[00:27:35.000 --> 00:27:37.000]  就告訴他
[00:27:37.000 --> 00:27:39.000]  你知不知道耶和華的
[00:27:39.000 --> 00:27:43.000]  「眼目遍察全地」十六章第八節
[00:27:43.000 --> 00:27:46.000]  要顯大能幫助那些
[00:27:46.000 --> 00:27:50.000]  向他心存誠實的人
[00:27:50.000 --> 00:27:52.000]  向他心存誠實
[00:27:52.000 --> 00:27:54.000]  就是意味著單一的
[00:27:54.000 --> 00:27:56.000]  來向準主的意思
[00:27:56.000 --> 00:27:58.000]  他說神的大能其實是
[00:27:58.000 --> 00:28:01.000]  周圍的顯露出來
[00:28:01.000 --> 00:28:04.000]  因為神是周圍主動尋找那些
[00:28:04.000 --> 00:28:08.000]  願意專心尋求神的人
[00:28:08.000 --> 00:28:10.000]  然後顯大能去幫助他們
[00:28:10.000 --> 00:28:14.000]  但是今天你行得愚昧
[00:28:14.000 --> 00:28:16.000]  倚靠亞蘭王
[00:28:16.000 --> 00:28:21.000]  因此你國家必出現征戰的事
[00:28:21.000 --> 00:28:23.000]  每次當我自己上《天主教經》的時候
[00:28:23.000 --> 00:28:26.000]  我就會再一次提醒自己
[00:28:26.000 --> 00:28:28.000]  也提醒弟兄姊妹
[00:28:28.000 --> 00:28:30.000]  在人生跟隨主的路上
[00:28:30.000 --> 00:28:33.000]  學習去專心的倚靠他
[00:28:33.000 --> 00:28:36.000]  去尋求他給你的幫助
[00:28:36.000 --> 00:28:39.000]  或者有時候會是要等候
[00:28:39.000 --> 00:28:41.000]  有時候可能有行動
[00:28:41.000 --> 00:28:43.000]  但你知道那個行動
[00:28:43.000 --> 00:28:45.000]  是出於神給你的引導
[00:28:45.000 --> 00:28:50.000]  而知道是他在當中的工作
[00:28:50.000 --> 00:28:51.000]  各位弟兄姊妹
[00:28:51.000 --> 00:28:53.000]  我再說
[00:28:53.000 --> 00:28:56.000]  你不可以沒有禱告
[00:28:56.000 --> 00:29:00.000]  你如果不能夠禱告上帝
[00:29:00.000 --> 00:29:02.000]  你永遠不會得著力量
[00:29:02.000 --> 00:29:05.000]  去勝過很多不同的試探
[00:29:05.000 --> 00:29:06.000]  也都不會經歷到
[00:29:06.000 --> 00:29:08.000]  各位上帝的真實
[00:29:08.000 --> 00:29:10.000]  因此你常常禱告
[00:29:10.000 --> 00:29:14.000]  不要灰心尋求神的恩惠
[00:29:14.000 --> 00:29:16.000]  我們一起來祈禱

