
[00:00:00.000 --> 00:00:11.000]  今天我和大家一同思想約翰福音裡面所記載的主耶穌所講的關於生命的信息
[00:26:01.000 --> 00:26:06.000]  就是聖經給我們的教訓
[00:26:06.000 --> 00:26:08.000]  好像一個人寫字一樣
[00:26:08.000 --> 00:26:13.000]  他必須摹帖或者是看帖
[00:26:13.000 --> 00:26:15.000]  常常把字帖
[00:26:15.000 --> 00:26:21.000]  那個字的形態神韻看在眼中
[00:26:21.000 --> 00:26:23.000]  留在心中
[00:26:23.000 --> 00:26:25.000]  心裡面去體會它
[00:26:25.000 --> 00:26:30.000]  然後用手把它寫出來
[00:26:30.000 --> 00:26:33.000]  當字的神韻存在心裡以後
[00:26:33.000 --> 00:26:36.000]  還要用手去寫
[00:26:36.000 --> 00:26:39.000]  把心裡面所存的神韻
[00:26:39.000 --> 00:26:42.000]  能夠真正的寫出來
[00:26:42.000 --> 00:26:44.000]  這個兩方面的學習合在一起
[00:26:44.000 --> 00:26:49.000]  就能夠使一個人寫字越來越好
[00:26:49.000 --> 00:26:54.000]  我們的書靈的生活和生命也是如此
[00:26:54.000 --> 00:26:57.000]  我們不能夠忽略任何的一方面
[00:26:57.000 --> 00:27:00.000]  如果忽略就是偏重
[00:27:00.000 --> 00:27:03.000]  就不是完全的聖經的真理了
[00:27:03.000 --> 00:27:05.000]  第五個比喻是記載在
[00:27:05.000 --> 00:27:11.000]  約翰福音第四章十三節十四節
[00:27:11.000 --> 00:27:17.000]  四章十三十四兩節
[00:27:17.000 --> 00:27:20.000]  耶穌回答說
[00:27:20.000 --> 00:27:23.000]  凡喝這水的,還要再渴
[00:27:23.000 --> 00:27:27.000]  人若喝我所賜的水,就永遠不渴
[00:27:27.000 --> 00:27:30.000]  我所賜的水,要在他裡頭成為泉源
[00:27:30.000 --> 00:27:33.000]  之永道永生
[00:27:33.000 --> 00:27:36.000]  這個比喻告訴我們
[00:27:36.000 --> 00:27:42.000]  生命的滿足和生命的滿衣
[00:27:42.000 --> 00:27:46.000]  當我們得到基督和他的真道的時候
[00:27:46.000 --> 00:27:50.000]  我們的內心就有滿足
[00:27:50.000 --> 00:27:53.000]  基督在我們裡面而成為泉源
[00:27:53.000 --> 00:27:56.000]  之永道永生
[00:27:56.000 --> 00:28:01.000]  我們得到基督以後就永遠不渴
[00:28:01.000 --> 00:28:05.000]  我們的心靈就得到最寶貴的
[00:28:05.000 --> 00:28:10.000]  因此得到永遠的滿足
[00:28:10.000 --> 00:28:12.000]  世界上沒有任何的事物
[00:28:12.000 --> 00:28:15.000]  能夠讓我們的心靈得到滿足
[00:28:15.000 --> 00:28:18.000]  因為我們除了入身之外
[00:28:18.000 --> 00:28:20.000]  還有心靈
[00:28:20.000 --> 00:28:21.000]  單單物質的事
[00:28:21.000 --> 00:28:24.000]  不能夠讓我們的心靈得到滿足
[00:28:24.000 --> 00:28:28.000]  只能使我們的入身的需要得到供應
[00:28:28.000 --> 00:28:32.000]  但是不能夠滿足我們內心的需要
[00:28:32.000 --> 00:28:35.000]  只有主自己
[00:28:35.000 --> 00:28:36.000]  主的愛
[00:28:36.000 --> 00:28:37.000]  主的真理
[00:28:37.000 --> 00:28:38.000]  主的統載
[00:28:38.000 --> 00:28:43.000]  才能夠滿足我們心靈的最深處的需要
[00:28:43.000 --> 00:28:44.000]  主說
[00:28:44.000 --> 00:28:46.000]  他所賜的水
[00:28:46.000 --> 00:28:51.000]  使我們永遠不可真正的滿足
[00:28:51.000 --> 00:28:55.000]  但是主耶穌的話並不停止在這
[00:28:55.000 --> 00:28:57.000]  他也說
[00:28:57.000 --> 00:28:59.000]  他所賜的水
[00:28:59.000 --> 00:29:01.000]  要在我們裡面成為泉源
[00:29:01.000 --> 00:29:04.000]  之永道永生
[00:29:04.000 --> 00:29:08.000]  這個泉源是永流的
[00:29:08.000 --> 00:29:10.000]  永流不止
[00:29:10.000 --> 00:29:12.000]  不但是我們自己的滿足
[00:29:12.000 --> 00:29:15.000]  而且永流出去
[00:29:15.000 --> 00:29:20.000]  成為一種遺留的情況
[00:29:20.000 --> 00:29:24.000]  滿了而且流出去
[00:29:24.000 --> 00:29:28.000]  生命的滿足是對我們自己的
[00:29:28.000 --> 00:29:30.000]  生命的滿移
[00:29:30.000 --> 00:29:33.000]  使基督的生命經過我們
[00:29:33.000 --> 00:29:35.000]  使別人也得到生命
[00:29:35.000 --> 00:29:38.000]  基督的福分經過我們
[00:29:38.000 --> 00:29:40.000]  使別人也滿福
[00:29:40.000 --> 00:29:43.000]  所以我們在生命的滿足以後
[00:29:43.000 --> 00:29:48.000]  還要追求生命的滿移
[00:29:48.000 --> 00:29:50.000]  使徒彼得講了一句話
[00:29:50.000 --> 00:29:52.000]  他說不要一惡報惡
[00:29:52.000 --> 00:29:54.000]  道要諸夫
[00:29:54.000 --> 00:29:58.000]  因為你們是為此蒙兆
[00:29:58.000 --> 00:30:00.000]  我們是為了使人
[00:30:00.000 --> 00:30:04.000]  從我們得到福分而蒙兆
[00:30:04.000 --> 00:30:06.000]  我們蒙兆有一個使命
[00:30:06.000 --> 00:30:08.000]  就是做賜福的器民
[00:30:08.000 --> 00:30:10.000]  我們自己蒙福
[00:30:10.000 --> 00:30:13.000]  也要讓別人蒙福
[00:30:13.000 --> 00:30:17.000]  我記得我剛剛信主不久的時候
[00:30:17.000 --> 00:30:20.000]  有一個傳道人講了一個故事
[00:30:20.000 --> 00:30:23.000]  在我心裡留下很深的印象
[00:30:23.000 --> 00:30:27.000]  對我一直有很大的幫助和提醒
[00:30:27.000 --> 00:30:29.000]  他說有一個農夫
[00:30:29.000 --> 00:30:32.000]  在他的田地裡面有一個泉源
[00:30:32.000 --> 00:30:36.000]  是常常有水流出來
[00:30:36.000 --> 00:30:38.000]  不會停止的
[00:30:38.000 --> 00:30:42.000]  連荒年的時候
[00:30:42.000 --> 00:30:45.000]  這個水泉水也不停止
[00:30:45.000 --> 00:30:48.000]  有一年旱災
[00:30:48.000 --> 00:30:52.000]  但是他的田裡面的水還是不缺少
[00:30:52.000 --> 00:30:54.000]  有一天他的鄰居
[00:30:54.000 --> 00:30:56.000]  也是一個農夫來見他
[00:30:56.000 --> 00:30:57.000]  對他說
[00:30:57.000 --> 00:31:01.000]  爸爸請你讓我挖一條溝
[00:31:01.000 --> 00:31:04.000]  就是把你的泉水
[00:31:04.000 --> 00:31:09.000]  引到我的泉水裡來
[00:31:09.000 --> 00:31:11.000]  這個人說
[00:31:11.000 --> 00:31:14.000]  如果你真想得到我的水的話
[00:31:14.000 --> 00:31:16.000]  挖一條溝是不行的
[00:31:16.000 --> 00:31:18.000]  你必須挖兩條溝
[00:31:18.000 --> 00:31:20.000]  如果你履行這個條件
[00:31:20.000 --> 00:31:22.000]  我就准你這樣做
[00:31:22.000 --> 00:31:25.000]  那個人說為什麼要挖兩條溝呢
[00:31:25.000 --> 00:31:28.000]  他說第一條溝是把我的水
[00:31:28.000 --> 00:31:30.000]  引到你的田地裡面
[00:31:30.000 --> 00:31:33.000]  第二條溝是把你得到我的泉水
[00:31:33.000 --> 00:31:40.000]  再引到你的鄰居的田地裡面
[00:31:40.000 --> 00:31:42.000]  這個傳道人講到這裡的時候
[00:31:42.000 --> 00:31:47.000]  他說這是很簡單的一個條件
[00:31:47.000 --> 00:31:50.000]  但是很多的基督徒做不到
[00:31:50.000 --> 00:31:51.000]  當我聽見的時候
[00:31:51.000 --> 00:31:53.000]  我心裡說
[00:31:53.000 --> 00:31:56.000]  我也是做不到
[00:31:56.000 --> 00:31:59.000]  這個比喻提醒我
[00:31:59.000 --> 00:32:00.000]  鼓勵我
[00:32:00.000 --> 00:32:02.000]  讓我去追求
[00:32:02.000 --> 00:32:04.000]  能夠做一個賜福的器皿
[00:32:04.000 --> 00:32:07.000]  不但自己領受了神的恩典之水
[00:32:07.000 --> 00:32:11.000]  而且能夠做一個賜福的通道
[00:32:11.000 --> 00:32:13.000]  讓主的恩典之水
[00:32:13.000 --> 00:32:16.000]  能夠流到別人的生命裡面去
[00:32:16.000 --> 00:32:19.000]  這是主在我們的人生裡面
[00:32:19.000 --> 00:32:21.000]  所定的旨意
[00:32:21.000 --> 00:32:24.000]  在我們得到生命的滿足以後
[00:32:24.000 --> 00:32:27.000]  能夠追求生命的滿意
[00:32:27.000 --> 00:32:30.000]  第六個比喻
[00:32:30.000 --> 00:32:38.000]  約翰福音十六章二十一節
[00:32:38.000 --> 00:32:40.000]  主耶穌在這兒說
[00:32:40.000 --> 00:32:43.000]  婦人生產的時候就憂愁
[00:32:43.000 --> 00:32:45.000]  因為她的時候到了
[00:32:45.000 --> 00:32:48.000]  一生的孩子就不再紀念那苦楚
[00:32:48.000 --> 00:32:52.000]  因為歡喜世上生了一個人
[00:32:52.000 --> 00:32:55.000]  第七個比喻
[00:32:55.000 --> 00:33:01.000]  講到生命的生產
[00:33:01.000 --> 00:33:03.000]  生命生產的代價
[00:33:03.000 --> 00:33:07.000]  和生命生產的喜樂
[00:33:07.000 --> 00:33:11.000]  當一個婦人快要生產的時候
[00:33:11.000 --> 00:33:12.000]  她就害怕
[00:33:12.000 --> 00:33:16.000]  因為她知道生產是很痛苦的
[00:33:16.000 --> 00:33:19.000]  生產要付代價
[00:33:19.000 --> 00:33:22.000]  可是小孩子生下來以後
[00:33:22.000 --> 00:33:25.000]  她的痛苦就變為喜樂
[00:33:25.000 --> 00:33:27.000]  生產的代價
[00:33:27.000 --> 00:33:31.000]  迎往生產的喜樂
[00:33:31.000 --> 00:33:34.000]  我們自己得了生命以後
[00:33:34.000 --> 00:33:38.000]  我們還要有婦人的生命的生產
[00:33:38.000 --> 00:33:42.000]  讓別人藉著我們得救
[00:33:42.000 --> 00:33:47.000]  如果我們的生命沒有生產力
[00:33:47.000 --> 00:33:50.000]  也就是說我們的生命是很薄弱的
[00:33:50.000 --> 00:33:52.000]  沒有什麼作用
[00:33:52.000 --> 00:33:56.000]  當我們願意我們的生命有生產作用的時候
[00:33:56.000 --> 00:34:01.000]  我們要準備好付代價
[00:34:01.000 --> 00:34:04.000]  這就是我們普通說的產難
[00:34:04.000 --> 00:34:06.000]  生產的痛苦
[00:34:06.000 --> 00:34:10.000]  保羅對加勒賽的弟兄怎麼說
[00:34:10.000 --> 00:34:13.000]  我願意為你們戰受生產之苦
[00:34:13.000 --> 00:34:17.000]  因為我們的生命是有生產作用
[00:34:17.000 --> 00:34:21.000]  因此他的生命是有果效
[00:34:21.000 --> 00:34:23.000]  有貢獻
[00:34:23.000 --> 00:34:24.000]  是豐富的
[00:34:24.000 --> 00:34:26.000]  是結果子的
[00:34:26.000 --> 00:34:30.000]  當我們付上生命生產的代價以後
[00:34:30.000 --> 00:34:34.000]  有一天我們就會享受生命的生產的喜樂
[00:34:34.000 --> 00:34:37.000]  當我們看見別人應我們得救的時候
[00:34:37.000 --> 00:34:39.000]  我們的喜樂是何等大
[00:34:39.000 --> 00:34:42.000]  保羅對菲律賓的弟兄怎麼說
[00:34:42.000 --> 00:34:45.000]  這是我的喜樂我的觀念
[00:34:45.000 --> 00:34:50.000]  菲律賓的弟兄姊妹是保羅在婚姻上所生的兒女
[00:34:50.000 --> 00:34:53.000]  他們是他心靈最大的喜樂
[00:34:53.000 --> 00:34:56.000]  是他的榮耀
[00:34:56.000 --> 00:35:01.000]  但願我們每一個人也能夠享受蘇領生產的喜樂
[00:35:01.000 --> 00:35:05.000]  但是在我們能夠享受這種喜樂以前
[00:35:05.000 --> 00:35:09.000]  我們必須要付代價的決心
[00:35:09.000 --> 00:35:12.000]  否則的話就沒有收穫
[00:35:12.000 --> 00:35:15.000]  沒有痛苦就沒有喜樂
[00:35:15.000 --> 00:35:23.000]  最後第七個比喻是在第三章第七節和第八節
[00:35:23.000 --> 00:35:28.000]  三章七節八節
[00:35:28.000 --> 00:35:32.000]  耶穌在這說
[00:35:32.000 --> 00:35:35.000]  我說你們必須重生
[00:35:35.000 --> 00:35:37.000]  你不要以為稀奇
[00:35:37.000 --> 00:35:39.000]  風隨著意思吹
[00:35:39.000 --> 00:35:41.000]  你聽見風的響聲
[00:35:41.000 --> 00:35:44.000]  卻不曉得從哪裡來往哪裡去
[00:35:44.000 --> 00:35:47.000]  凡從聖靈生的也是如此
[00:35:47.000 --> 00:35:54.000]  這個比喻告訴我們重生的奧弼和重生的真實
[00:35:54.000 --> 00:35:56.000]  重生是奧弼的一件事
[00:35:56.000 --> 00:35:57.000]  是聖靈的工作
[00:35:57.000 --> 00:36:00.000]  聖靈如何是一個人重生
[00:36:00.000 --> 00:36:04.000]  那是我們不能夠完全明白的
[00:36:04.000 --> 00:36:10.000]  但是我們知道重生是真正事實的一件事
[00:36:10.000 --> 00:36:12.000]  我們看見那些重生的人
[00:36:12.000 --> 00:36:17.000]  有了實在的新生命的表現
[00:36:17.000 --> 00:36:24.000]  主耶穌用風來形容這重生的事實
[00:36:24.000 --> 00:36:27.000]  他說風是我們看不見
[00:36:27.000 --> 00:36:30.000]  它往哪裡吹我們看不見
[00:36:30.000 --> 00:36:33.000]  它從哪裡來我們也看不見
[00:36:33.000 --> 00:36:37.000]  但是我們知道風是真實的一回事
[00:36:37.000 --> 00:36:44.000]  因為在風吹之下樹枝會搖動
[00:36:44.000 --> 00:36:47.000]  它有存在的證明
[00:36:47.000 --> 00:36:51.000]  所以它是真實的一件事
[00:36:51.000 --> 00:36:53.000]  重生也是如此
[00:36:53.000 --> 00:36:55.000]  聖靈如何是人重生
[00:36:55.000 --> 00:36:58.000]  我們不知道因為它是奧弼
[00:36:58.000 --> 00:37:02.000]  但是當我們看見重生所解的果實的時候
[00:37:02.000 --> 00:37:06.000]  我們就知道它是實實在在的一回事
[00:37:06.000 --> 00:37:07.000]  我們感謝主
[00:37:07.000 --> 00:37:11.000]  聖靈在每一個真正信主的人裡面
[00:37:11.000 --> 00:37:14.000]  做成重生的功夫
[00:37:14.000 --> 00:37:19.000]  而這個新生命在祂的裡面有具體的彰顯
[00:37:19.000 --> 00:37:21.000]  是別人所能夠看見的
[00:37:21.000 --> 00:37:28.000]  好像我們能夠藉著風的動作
[00:37:28.000 --> 00:37:34.000]  證明祂是實在存在一樣
[00:37:34.000 --> 00:37:37.000]  我們看到這七個關於生命的比喻
[00:37:37.000 --> 00:37:41.000]  叫我們得做提醒
[00:37:41.000 --> 00:37:45.000]  是我們也能夠有追求的路線
[00:37:45.000 --> 00:37:49.000]  我們知道我們的生命是從基督的死而來的
[00:37:49.000 --> 00:37:52.000]  我們也知道如果我們要生命發展
[00:37:52.000 --> 00:37:55.000]  就必須對付自己
[00:37:55.000 --> 00:37:59.000]  救自己和主耶穌同定十字架
[00:37:59.000 --> 00:38:02.000]  然後我們才能得到豐盛的生命
[00:38:02.000 --> 00:38:05.000]  我們要看見生命的交流
[00:38:05.000 --> 00:38:06.000]  就是能力的交流
[00:38:06.000 --> 00:38:07.000]  真理的交流
[00:38:07.000 --> 00:38:08.000]  愛的交流
[00:38:08.000 --> 00:38:09.000]  喜樂的交流
[00:38:09.000 --> 00:38:14.000]  使我們能夠裡面動起來
[00:38:14.000 --> 00:38:18.000]  使我們也能夠得到生命的解禁
[00:38:18.000 --> 00:38:20.000]  把雜質除去
[00:38:20.000 --> 00:38:24.000]  使我們的生命力集中在結果之上
[00:38:24.000 --> 00:38:26.000]  我們不但有了生命
[00:38:26.000 --> 00:38:28.000]  也要得到豐盛的生命
[00:38:28.000 --> 00:38:32.000]  我們的內在的生命有外在具體的表現
[00:38:32.000 --> 00:38:34.000]  我們得到生命的滿足以後
[00:38:34.000 --> 00:38:36.000]  我們要追求生命的滿意
[00:38:36.000 --> 00:38:41.000]  我們願意為生命的生產付代價
[00:38:41.000 --> 00:38:46.000]  這樣我們就會有一天享受生命生產的喜樂
[00:38:46.000 --> 00:38:48.000]  而這一切的成就
[00:38:48.000 --> 00:38:52.000]  是因為聖靈在我們裡面做了寵生的功夫
[00:38:52.000 --> 00:38:55.000]  這是真真實實的一件事
[00:38:55.000 --> 00:38:57.000]  願主賜賦他的話語

