
[00:00:00.000 --> 00:00:02.720]  在這段經文的上文
[00:15:15.600 --> 00:15:17.440]  當然我們去看
[00:15:17.440 --> 00:15:20.160]  有個爸爸有個兒子
[00:15:20.160 --> 00:15:21.080]  來到了
[00:15:21.080 --> 00:15:21.960]  求耶穌
[00:15:21.960 --> 00:15:23.320]  耶穌就憐憫他
[00:15:23.320 --> 00:15:26.000]  接著他就康復了
[00:15:26.000 --> 00:15:28.760]  康復後這個爸爸就經歷了這個神蹟
[00:15:28.760 --> 00:15:30.560]  所以他就信耶穌了
[00:15:30.560 --> 00:15:34.480]  我們表面上就看到一個這樣的事蹟
[00:15:34.480 --> 00:15:37.120]  但其實約翰是希望透過這個事蹟
[00:15:37.120 --> 00:15:40.440]  表達一個更深的道理
[00:15:40.440 --> 00:15:44.200]  耶穌憐憫人的心腸是代表什麼呢
[00:15:44.200 --> 00:15:47.080]  在經文這裡一開始
[00:15:47.080 --> 00:15:48.040]  在這裡說
[00:15:48.040 --> 00:15:49.760]  耶穌已經很清楚地說
[00:15:49.760 --> 00:15:51.440]  他自己已經宣告了
[00:15:51.440 --> 00:15:54.920]  先知在本地是沒有人尊敬的
[00:15:54.920 --> 00:15:58.040]  不同於他在撒瑪利亞這個地方的接待
[00:15:58.040 --> 00:15:59.680]  他明知是這樣的
[00:15:59.680 --> 00:16:00.840]  大家有沒有想過
[00:16:00.840 --> 00:16:03.320]  當你明知去一個地方
[00:16:03.320 --> 00:16:04.920]  這個地方是不受歡迎的
[00:16:04.920 --> 00:16:05.800]  這個地方
[00:16:05.800 --> 00:16:06.920]  我很受歡迎的
[00:16:06.920 --> 00:16:08.320]  你會去哪裡呢
[00:16:08.320 --> 00:16:10.480]  我當然是去受歡迎的地方
[00:16:10.480 --> 00:16:11.560]  如果我明知的
[00:16:11.560 --> 00:16:13.680]  我怎會去不受歡迎的地方呢
[00:16:13.680 --> 00:16:15.280]  但耶穌是明知的
[00:16:15.280 --> 00:16:16.720]  他明知來到
[00:16:16.720 --> 00:16:18.400]  他是不受歡迎的
[00:16:18.400 --> 00:16:20.560]  而且在
[00:16:20.560 --> 00:16:22.880]  這一群的加利利人
[00:16:22.880 --> 00:16:25.720]  可以說他們見過耶穌行很多神蹟
[00:16:25.720 --> 00:16:27.360]  所以他們的焦點就是放在
[00:16:27.360 --> 00:16:29.640]  耶穌有行神蹟的能力那裡
[00:16:29.640 --> 00:16:31.680]  所以他們跟從耶穌的信心
[00:16:31.680 --> 00:16:32.960]  就是這樣
[00:16:32.960 --> 00:16:35.400]  他們不是認識耶穌是誰
[00:16:35.400 --> 00:16:38.880]  也不是認識耶穌就是那個救主
[00:16:38.880 --> 00:16:40.960]  所以在整段的經文裡面
[00:16:40.960 --> 00:16:44.200]  我們可以見到這個方向
[00:16:44.200 --> 00:16:45.600]  所以耶穌在這裡
[00:16:45.600 --> 00:16:47.960]  他記載了耶穌在造訪迦納
[00:16:47.960 --> 00:16:49.080]  就是
[00:16:49.080 --> 00:16:50.160]  去到迦納的時候
[00:16:50.160 --> 00:16:53.320]  這個大神來到祂的面前去求祂
[00:16:53.320 --> 00:16:55.040]  去醫祂的兒子的時候
[00:16:55.040 --> 00:16:56.760]  耶穌當時已經知道
[00:16:56.760 --> 00:16:58.400]  祂是錯誤的態度
[00:16:58.400 --> 00:16:59.960]  耶穌也清楚知道
[00:16:59.960 --> 00:17:02.640]  祂就算去醫好祂的兒子
[00:17:02.640 --> 00:17:04.880]  祂也不會因為這件事
[00:17:04.880 --> 00:17:06.960]  去認識耶穌是誰
[00:17:06.960 --> 00:17:10.000]  以致對耶穌有一個真正跟從的
[00:17:10.000 --> 00:17:13.440]  一個信靠和決心
[00:17:13.440 --> 00:17:15.560]  在耶穌的眼中
[00:17:15.560 --> 00:17:17.880]  可以說這位大神的表現
[00:17:17.880 --> 00:17:20.840]  是跟整體加利利人
[00:17:20.840 --> 00:17:23.040]  對祂的錯誤態度
[00:17:23.040 --> 00:17:25.880]  其實都是一致的
[00:17:25.880 --> 00:17:27.920]  所以耶穌在這裡說
[00:17:27.920 --> 00:17:29.880]  你們沒有見過神蹟
[00:17:29.880 --> 00:17:32.240]  你們總是不相信祂的眾數
[00:17:32.240 --> 00:17:34.400]  這個大神真的反映了當時
[00:17:34.400 --> 00:17:38.320]  大部分人的一個錯誤的態度
[00:17:38.320 --> 00:17:39.640]  所以某程度
[00:17:39.640 --> 00:17:41.960]  約翰也是用一個少許諷刺的手法
[00:17:41.960 --> 00:17:45.200]  去寫這一段的經文
[00:17:45.200 --> 00:17:47.640]  如果這個理解是正確的話
[00:17:47.640 --> 00:17:49.520]  我們就可以更加了解
[00:17:49.520 --> 00:17:51.080]  究竟這一段聖經
[00:17:51.080 --> 00:17:54.440]  在整個第二章至第四章
[00:17:54.440 --> 00:17:56.000]  這一段的經文裡面
[00:17:56.000 --> 00:17:58.200]  它的位置是怎樣的
[00:17:58.200 --> 00:18:02.920]  在第二章和第四章
[00:18:02.920 --> 00:18:05.320]  都記載第一件神蹟在加利利
[00:18:05.320 --> 00:18:06.760]  第二件的神蹟
[00:18:06.760 --> 00:18:09.320]  中間就記載了
[00:18:09.320 --> 00:18:13.080]  耶穌和尼哥底姆論重生
[00:18:13.080 --> 00:18:15.280]  接著在第四章就去說
[00:18:15.280 --> 00:18:17.520]  這個撒瑪利亞的婦人
[00:18:17.520 --> 00:18:18.560]  這一件事
[00:18:18.560 --> 00:18:19.920]  可以說是一個插曲
[00:18:19.920 --> 00:18:21.280]  在這裡再提到
[00:18:21.280 --> 00:18:23.920]  在撒瑪利亞的婦人這件事裡面
[00:18:23.920 --> 00:18:25.280]  提到耶穌的身份
[00:18:25.280 --> 00:18:26.520]  祂就是尼塞亞
[00:18:26.520 --> 00:18:28.520]  祂是奉上帝的名
[00:18:28.520 --> 00:18:31.720]  來收割莊稼
[00:18:31.720 --> 00:18:34.080]  使人得到一個永恆的生命
[00:18:34.080 --> 00:18:37.040]  祂就是那個救世主
[00:18:37.040 --> 00:18:38.880]  相反來到這裡
[00:18:38.880 --> 00:18:41.840]  再凸顯出耶穌來到自己的地方
[00:18:41.840 --> 00:18:45.600]  自己的人對祂一種接待的態度
[00:18:45.600 --> 00:18:49.000]  某程度上是一種
[00:18:49.000 --> 00:18:51.400]  藐視的態度
[00:18:51.400 --> 00:18:52.840]  在外邦人裡面
[00:18:52.840 --> 00:18:56.240]  猶太人所厭惡的一群外邦人
[00:18:56.240 --> 00:18:57.240]  撒瑪利亞人
[00:18:57.240 --> 00:18:58.120]  其實很看不起的
[00:18:58.120 --> 00:19:00.000]  猶太人很看不起撒瑪利亞人
[00:19:00.000 --> 00:19:03.160]  但是這些人就去相信了耶穌
[00:19:03.160 --> 00:19:05.480]  歸向耶穌
[00:19:05.480 --> 00:19:06.840]  但在歷史上
[00:19:06.840 --> 00:19:08.880]  作為上帝的選民
[00:19:08.880 --> 00:19:13.760]  作為上帝要呼召跟隨的一群人
[00:19:13.760 --> 00:19:15.880]  而這群人 很多人
[00:19:15.880 --> 00:19:19.880]  卻是已經開始處心積慮反對祂
[00:19:19.880 --> 00:19:23.960]  最後更加將祂釘在十字架上
[00:19:23.960 --> 00:19:27.960]  可以說這群自己人
[00:19:27.960 --> 00:19:31.000]  他們都迷戀了兩個很重要的內容
[00:19:31.000 --> 00:19:32.200]  第一就是神蹟
[00:19:32.200 --> 00:19:34.360]  第二就是政治
[00:19:34.360 --> 00:19:36.480]  神蹟就是剛才所說
[00:19:36.480 --> 00:19:39.640]  這些人只希望看到更多的神蹟
[00:19:39.640 --> 00:19:42.480]  我只是好像一般人的好奇心
[00:19:42.480 --> 00:19:45.840]  我在說 如果我跟大家說
[00:19:45.840 --> 00:19:49.560]  在門口將會有人大顯神蹟
[00:19:49.560 --> 00:19:52.120]  我猜大家已經心動想出去看看
[00:19:52.120 --> 00:19:54.320]  起死回生能力也有
[00:19:54.320 --> 00:19:55.200]  很好奇
[00:19:55.200 --> 00:19:57.240]  很想知道是不是這樣
[00:19:57.240 --> 00:19:58.640]  是不是可以男人變女人
[00:19:58.640 --> 00:19:59.720]  女人變男人
[00:19:59.720 --> 00:20:01.600]  馬上變了 我知道
[00:20:01.600 --> 00:20:03.760]  是不是可以有這樣的神蹟
[00:20:03.760 --> 00:20:05.240]  馬上上去看看
[00:20:05.240 --> 00:20:07.600]  人的好奇心
[00:20:07.600 --> 00:20:09.280]  這群猶太人
[00:20:09.280 --> 00:20:11.160]  他們都是迷戀一個神蹟
[00:20:11.160 --> 00:20:12.800]  想看到更多的神蹟
[00:20:12.800 --> 00:20:16.040]  另一方面他們對政治的迷戀
[00:20:16.040 --> 00:20:20.000]  他們等待著的彌賽是一個政治上的救主
[00:20:20.000 --> 00:20:24.680]  希望上帝派一個很有能力的人來到
[00:20:24.680 --> 00:20:26.280]  帶領我們復國
[00:20:26.280 --> 00:20:28.000]  這是他們的等待
[00:20:28.000 --> 00:20:31.560]  所以在《讓方》第一章十一節說
[00:20:31.560 --> 00:20:33.120]  他到自己的地方來
[00:20:33.120 --> 00:20:35.960]  自己的人倒不接待他
[00:20:35.960 --> 00:20:37.520]  其實第二章第四節
[00:20:37.520 --> 00:20:43.120]  正正是這一句經文的解釋和延續
[00:20:43.120 --> 00:20:45.120]  在第二章和第四章
[00:20:45.120 --> 00:20:47.920]  同一個主題的表達
[00:20:47.920 --> 00:20:51.720]  就是第一個神蹟和第二個神蹟
[00:20:51.720 --> 00:20:54.200]  有很多連貫性
[00:20:54.200 --> 00:20:56.640]  同樣提到迦拿這個地方
[00:20:56.640 --> 00:20:58.240]  同樣提到在迦拿裡
[00:20:58.240 --> 00:21:01.280]  將水變為酒的神蹟
[00:21:01.280 --> 00:21:04.440]  也提到有一個加伯隆的地方
[00:21:04.440 --> 00:21:10.120]  也提到基於他們對神蹟的一個錯誤的理解
[00:21:10.120 --> 00:21:12.480]  所產生的錯誤的信心
[00:21:12.480 --> 00:21:16.200]  所以在第二章的二十三至二十五節
[00:21:16.200 --> 00:21:18.040]  耶穌很清楚地說
[00:21:18.040 --> 00:21:21.320]  有很多人看到耶穌行的神蹟
[00:21:21.320 --> 00:21:23.480]  就信了他的命
[00:21:23.480 --> 00:21:24.560]  很好啊
[00:21:24.560 --> 00:21:26.680]  看到耶穌行的神蹟就信了他的命
[00:21:26.680 --> 00:21:29.080]  但是接著作者就這麼說
[00:21:29.080 --> 00:21:33.320]  他說耶穌知道人心中所想的是什麼
[00:21:33.320 --> 00:21:35.840]  祂知道萬人的意念是什麼
[00:21:35.840 --> 00:21:39.160]  所以祂不會將自己交託給他們
[00:21:39.160 --> 00:21:41.000]  其實耶穌已經很清楚知道
[00:21:41.000 --> 00:21:44.720]  他們所謂的信心是一個什麼信心
[00:21:44.720 --> 00:21:48.360]  在這裡一群可以說是猶太人
[00:21:48.360 --> 00:21:53.160]  他們表面上相信耶穌
[00:21:53.160 --> 00:21:55.240]  很模糊地跟著耶穌
[00:21:55.240 --> 00:21:57.880]  但是這一段經文其實
[00:21:57.880 --> 00:21:59.000]  已經一開始說
[00:21:59.000 --> 00:22:01.000]  耶穌很清楚地說出
[00:22:01.000 --> 00:22:04.800]  先知在本地是無人去尊敬
[00:22:04.800 --> 00:22:06.640]  在這個格言裡面
[00:22:06.640 --> 00:22:10.960]  去對照這個神蹟的色彩
[00:22:10.960 --> 00:22:15.840]  可以說這個色彩相對來說是比較暗淡
[00:22:15.840 --> 00:22:17.880]  在這裡預示了一件事
[00:22:17.880 --> 00:22:20.040]  這一群猶太人
[00:22:20.040 --> 00:22:22.080]  表面上好像跟著耶穌
[00:22:22.080 --> 00:22:23.680]  但實際上
[00:22:23.680 --> 00:22:26.760]  他們是慢慢對耶穌有一個敵意
[00:22:26.760 --> 00:22:28.800]  當這個敵意越來越強的時候
[00:22:28.800 --> 00:22:33.120]  是將耶穌推向十字架上面
[00:22:33.120 --> 00:22:36.120]  耶穌在撒瑪利亞地方
[00:22:36.120 --> 00:22:38.400]  是相當受歡迎
[00:22:38.400 --> 00:22:41.320]  但祂偏偏來到自己的地方
[00:22:41.320 --> 00:22:42.800]  自己人的地方
[00:22:42.800 --> 00:22:45.240]  是為了要完成上帝給他的使命
[00:22:45.240 --> 00:22:47.360]  祂知道來到這個地方
[00:22:47.360 --> 00:22:49.720]  這些敵意是越來越強
[00:22:49.720 --> 00:22:52.640]  是會將祂推向釘十字架的路
[00:22:52.640 --> 00:22:55.880]  但是這就是祂為了完成上帝的使命
[00:22:55.880 --> 00:22:57.320]  祂是神的羔羊
[00:22:57.320 --> 00:22:59.960]  除去世人罪孽的那一位
[00:22:59.960 --> 00:23:04.560]  這也是約翰福音第一章很清楚講出的事實
[00:23:04.560 --> 00:23:05.680]  在這裡
[00:23:05.680 --> 00:23:10.240]  耶穌明知這個大神的態度是不正確的
[00:23:10.240 --> 00:23:11.680]  早就知道
[00:23:11.680 --> 00:23:14.360]  但是耶穌仍然依次他的兒子
[00:23:14.360 --> 00:23:18.240]  其實這才是更顯出耶穌憐憫人的心腸
[00:23:18.240 --> 00:23:20.840]  就是耶穌知道我們的態度是不正確的
[00:23:20.840 --> 00:23:24.160]  我們不是一個好的人
[00:23:24.160 --> 00:23:27.400]  不過他仍然的憐憫我們
[00:23:27.400 --> 00:23:31.600]  藉著不同的方式去讓我們去認識他
[00:23:31.600 --> 00:23:36.000]  這才是上帝憐憫心腸的真正意思
[00:23:36.000 --> 00:23:36.960]  第二方面
[00:23:36.960 --> 00:23:38.120]  在這裡講
[00:23:38.120 --> 00:23:42.040]  神跡有什麼功用呢?
[00:23:42.040 --> 00:23:44.000]  在這裡耶穌說你不見神跡
[00:23:44.000 --> 00:23:45.880]  你們總不相信
[00:23:45.880 --> 00:23:48.040]  但是見到神跡而相信的
[00:23:48.040 --> 00:23:51.120]  會是一回什麼事呢?
[00:23:51.120 --> 00:23:53.640]  信的只是神跡
[00:23:53.640 --> 00:23:56.040]  信的只是自己的利益
[00:23:56.040 --> 00:23:58.760]  而不是相信耶穌
[00:23:58.760 --> 00:24:00.760]  正如這個大神的心態
[00:24:00.760 --> 00:24:03.040]  耶穌你是誰我不關心
[00:24:03.040 --> 00:24:07.000]  你的神跡騎士有多少我都不關心
[00:24:07.000 --> 00:24:10.320]  你的行的神跡騎士能不能醫好其他人
[00:24:10.320 --> 00:24:11.160]  都不關心
[00:24:11.160 --> 00:24:12.440]  我是不關心的
[00:24:12.440 --> 00:24:15.640]  我最關心的就是我自己的兒子的健康
[00:24:15.640 --> 00:24:17.440]  是不是得著醫治
[00:24:17.440 --> 00:24:19.640]  大家聽完之後
[00:24:19.640 --> 00:24:22.640]  你發覺會不會和我們都很相似
[00:24:22.640 --> 00:24:26.360]  其實我們祈禱
[00:24:26.360 --> 00:24:28.360]  上帝你有沒有去聽其他人祈禱
[00:24:28.360 --> 00:24:29.760]  我不是很管的
[00:24:29.760 --> 00:24:32.360]  最重要是你聽我祈禱
[00:24:32.360 --> 00:24:34.160]  最重要是你幫到我
[00:24:34.160 --> 00:24:37.200]  最重要是你可以讓我有困難也好
[00:24:37.200 --> 00:24:38.160]  你幫我解決困難
[00:24:38.160 --> 00:24:39.560]  這才是最重要的
[00:24:39.560 --> 00:24:42.560]  你能不能幫到其他人我不管的
[00:24:42.560 --> 00:24:46.160]  這很多時候都是我們的心態
[00:24:46.160 --> 00:24:48.480]  再進一步就是
[00:24:48.480 --> 00:24:50.840]  可能就是在信仰裡面
[00:24:50.840 --> 00:24:53.560]  上帝最重要的是你能幫到我
[00:24:53.560 --> 00:24:55.040]  你是誰不重要
[00:24:55.040 --> 00:24:56.560]  耶穌是誰都不重要
[00:24:56.560 --> 00:24:59.360]  耶穌有沒有被釘十字架對我來說都不重要
[00:24:59.360 --> 00:25:01.360]  這些一點都不重要
[00:25:01.360 --> 00:25:03.560]  耶穌是不是你的兒子
[00:25:03.560 --> 00:25:05.560]  耶穌是不是真的救了世人
[00:25:05.560 --> 00:25:07.560]  耶穌是不是真的被釘十字架
[00:25:07.560 --> 00:25:09.560]  這些不是我的關懷
[00:25:09.560 --> 00:25:11.560]  我最關懷的就是我現在這一刻
[00:25:11.560 --> 00:25:14.560]  我有困難你能幫到我就行了
[00:25:14.560 --> 00:25:16.560]  所以很多時候
[00:25:16.560 --> 00:25:23.560]  我們看見神蹟不一定讓我們有產生信耶穌的決心
[00:25:23.560 --> 00:25:25.560]  無論這個神蹟我們見到也好
[00:25:25.560 --> 00:25:27.560]  或者你自己經歷也好
[00:25:27.560 --> 00:25:29.560]  你經歷過也好
[00:25:29.560 --> 00:25:32.560]  都不一定幫助你產生真正的信心
[00:25:32.560 --> 00:25:34.560]  因為如果我們一開始
[00:25:34.560 --> 00:25:36.560]  我們關心的就是我的利益
[00:25:36.560 --> 00:25:39.560]  我的利益是否能夠得到
[00:25:39.560 --> 00:25:41.560]  我沒有打算去跟從上帝
[00:25:41.560 --> 00:25:45.560]  我沒有打算真正去信耶穌
[00:25:45.560 --> 00:25:47.560]  我沒有打算怎樣去信
[00:25:47.560 --> 00:25:49.560]  最重要的是
[00:25:49.560 --> 00:25:51.560]  上帝你可以幫到我現在的生活
[00:25:51.560 --> 00:25:53.560]  我的困難你幫我解決
[00:25:53.560 --> 00:25:59.560]  很多時候我們都會有一個錯誤的態度
[00:25:59.560 --> 00:26:01.560]  其實神蹟的發生
[00:26:01.560 --> 00:26:03.560]  正如剛才所說
[00:26:03.560 --> 00:26:07.560]  是不能夠使人產生真正的信心
[00:26:07.560 --> 00:26:09.560]  神蹟的功用是什麼呢
[00:26:09.560 --> 00:26:11.560]  其實神蹟是有它的作用
[00:26:11.560 --> 00:26:14.560]  神蹟就是上帝的工作
[00:26:14.560 --> 00:26:17.560]  上帝的工作是有它的作用的
[00:26:17.560 --> 00:26:20.560]  我們怎樣去看上帝的工作呢
[00:26:20.560 --> 00:26:22.560]  其實在樣方裡面
[00:26:22.560 --> 00:26:24.560]  神蹟是用這個字去形容
[00:26:24.560 --> 00:26:25.560]  是一個印記
[00:26:25.560 --> 00:26:27.560]  神蹟只不過是印記
[00:26:27.560 --> 00:26:31.560]  是指向讓我們去見到另一些事情
[00:26:31.560 --> 00:26:33.560]  印記的意思是這樣
[00:26:33.560 --> 00:26:36.560]  就好像我們在這裡
[00:26:36.560 --> 00:26:39.560]  我們想去西貢
[00:26:39.560 --> 00:26:40.560]  我們怎樣去呢
[00:26:40.560 --> 00:26:42.560]  我們坐巴士
[00:26:42.560 --> 00:26:44.560]  坐什麼巴士呢
[00:26:44.560 --> 00:26:45.560]  那麼多巴士
[00:26:45.560 --> 00:26:46.560]  巴士就是幾號
[00:26:46.560 --> 00:26:48.560]  幾號就去西貢了
[00:26:48.560 --> 00:26:50.560]  我們就上車了
[00:26:50.560 --> 00:26:51.560]  我們在總站上車
[00:26:51.560 --> 00:26:52.560]  上完車之後
[00:26:52.560 --> 00:26:55.560]  你會不會說我已經到了西貢呢
[00:26:55.560 --> 00:26:56.560]  當然不會
[00:26:56.560 --> 00:26:58.560]  你仍然在巴士上面
[00:26:58.560 --> 00:27:02.560]  在巴士載你去到西貢的目的地
[00:27:02.560 --> 00:27:04.560]  所以神蹟也是一樣
[00:27:04.560 --> 00:27:05.560]  是這個意思
[00:27:05.560 --> 00:27:08.560]  焦點不是在神蹟那裡
[00:27:08.560 --> 00:27:11.560]  焦點也不是在我們巴士上面
[00:27:11.560 --> 00:27:13.560]  最重要就是這個工具
[00:27:13.560 --> 00:27:17.560]  可以載我們去到我們的目的地
[00:27:17.560 --> 00:27:19.560]  當耶穌行這個神蹟
[00:27:19.560 --> 00:27:20.560]  行不同的神蹟的時候
[00:27:20.560 --> 00:27:23.560]  祂不是要人將焦點放在神蹟那裡
[00:27:23.560 --> 00:27:25.560]  這個神蹟的事件
[00:27:25.560 --> 00:27:27.560]  而是藉著這個神蹟的事件
[00:27:27.560 --> 00:27:29.560]  是幫助我們認識
[00:27:29.560 --> 00:27:30.560]  祂是誰
[00:27:30.560 --> 00:27:32.560]  祂是哪一個
[00:27:32.560 --> 00:27:34.560]  祂就是救世主
[00:27:34.560 --> 00:27:37.560]  祂差派來拯救我們的那一位
[00:27:37.560 --> 00:27:38.560]  第三方面
[00:27:38.560 --> 00:27:39.560]  也都在這裡去看
[00:27:39.560 --> 00:27:42.560]  那什麼是真正的信心呢
[00:27:42.560 --> 00:27:44.560]  什麼是真正的信心呢
[00:27:44.560 --> 00:27:45.560]  在這段經文裡
[00:27:45.560 --> 00:27:48.560]  其實從第二章到第四章
[00:27:48.560 --> 00:27:49.560]  其實都去表達
[00:27:49.560 --> 00:27:51.560]  這一群人的信心
[00:27:51.560 --> 00:27:53.560]  都不是一個真正的信心
[00:27:53.560 --> 00:27:56.560]  就算是跟從耶穌門徒的那些人
[00:27:56.560 --> 00:28:00.560]  他們當時都很模糊的信念
[00:28:00.560 --> 00:28:02.560]  他們不是真的很清楚
[00:28:02.560 --> 00:28:03.560]  知道耶穌是誰
[00:28:03.560 --> 00:28:06.560]  以致他們願意一生跟從耶穌
[00:28:06.560 --> 00:28:10.560]  都不是就算跟從耶穌的門徒
[00:28:10.560 --> 00:28:13.560]  所以約翰正正就是要表達
[00:28:13.560 --> 00:28:14.560]  一路一路表達
[00:28:14.560 --> 00:28:19.560]  那什麼是真正的信心呢
[00:28:19.560 --> 00:28:21.560]  我們以為很多時候
[00:28:21.560 --> 00:28:24.560]  我們有信心就會見到神蹟
[00:28:24.560 --> 00:28:25.560]  很多時候我們見到
[00:28:25.560 --> 00:28:27.560]  為什麼這個人祈禱
[00:28:27.560 --> 00:28:30.560]  會好像上帝會聽他這麼多呢
[00:28:30.560 --> 00:28:31.560]  因為有信心
[00:28:31.560 --> 00:28:33.560]  為什麼上帝你祈禱沒用呢
[00:28:33.560 --> 00:28:34.560]  因為你沒信心
[00:28:34.560 --> 00:28:37.560]  所以方法為什麼讓上帝聽你祈禱呢
[00:28:37.560 --> 00:28:40.560]  操練你的信心
[00:28:40.560 --> 00:28:43.560]  但其實這是不正確的想法
[00:28:43.560 --> 00:28:45.560]  不是因為人有信心
[00:28:45.560 --> 00:28:47.560]  上帝才有工作
[00:28:47.560 --> 00:28:48.560]  不是
[00:28:48.560 --> 00:28:50.560]  而是上帝藉他的工作
[00:28:50.560 --> 00:28:53.560]  使人認識他是誰
[00:28:53.560 --> 00:28:55.560]  以致幫助我們
[00:28:55.560 --> 00:28:59.560]  有信心去跟從上帝
[00:28:59.560 --> 00:29:00.560]  很多時候我們以為
[00:29:00.560 --> 00:29:02.560]  有信心就會有神蹟
[00:29:02.560 --> 00:29:05.560]  沒信心就不會有神蹟
[00:29:05.560 --> 00:29:07.560]  有信心上帝就會聽我祈禱
[00:29:07.560 --> 00:29:10.560]  沒信心上帝就不聽我祈禱
[00:29:10.560 --> 00:29:12.560]  其實真相就是
[00:29:12.560 --> 00:29:14.560]  上帝的工作的發生
[00:29:14.560 --> 00:29:16.560]  不是依賴我們的信心
[00:29:16.560 --> 00:29:19.560]  這個大神不是因為他有信心
[00:29:19.560 --> 00:29:21.560]  他的兒子就得到醫治
[00:29:21.560 --> 00:29:23.560]  而是基於耶穌的憐憫
[00:29:23.560 --> 00:29:26.560]  是耶穌的憐憫醫治他
[00:29:26.560 --> 00:29:29.560]  幫助他認識耶穌
[00:29:29.560 --> 00:29:32.560]  以致有一個跟從耶穌的決心
[00:29:32.560 --> 00:29:34.560]  什麼叫信心呢
[00:29:34.560 --> 00:29:39.560]  我們不是相信祈禱一定蒙上帝的英雲
[00:29:39.560 --> 00:29:41.560]  錯誤的態度
[00:29:41.560 --> 00:29:43.560]  如果我們錯誤的態度開始
[00:29:43.560 --> 00:29:48.560]  就算一開始我們好像跟著耶穌
[00:29:48.560 --> 00:29:54.560]  但是我們將來會跟耶穌越來越遠
[00:29:54.560 --> 00:29:55.560]  就好像在《約翰福音》裡
[00:29:55.560 --> 00:29:57.560]  我們見到很多的人
[00:29:57.560 --> 00:29:59.560]  一開始好像跟著耶穌
[00:29:59.560 --> 00:30:01.560]  但其實態度是錯的
[00:30:01.560 --> 00:30:04.560]  以致跟耶穌越來越遠
[00:30:04.560 --> 00:30:07.560]  有些慢慢反對他
[00:30:07.560 --> 00:30:08.560]  敵視他
[00:30:08.560 --> 00:30:11.560]  有些甚至將他推向十字架上
[00:30:11.560 --> 00:30:13.560]  所以如果態度不正確
[00:30:13.560 --> 00:30:16.560]  我們可以說我們的態度不正確
[00:30:16.560 --> 00:30:17.560]  我們開始的時候
[00:30:17.560 --> 00:30:19.560]  好像我們都是信耶穌
[00:30:19.560 --> 00:30:21.560]  但最後都會離開
[00:30:21.560 --> 00:30:24.560]  就好像這班猶太人一樣
[00:30:24.560 --> 00:30:27.560]  他們對神蹟的迷戀
[00:30:27.560 --> 00:30:30.560]  這班猶太人將焦點放在
[00:30:30.560 --> 00:30:32.560]  上帝你英雲我
[00:30:32.560 --> 00:30:34.560]  不英雲我字上面
[00:30:34.560 --> 00:30:38.560]  上帝你要給我一些神蹟
[00:30:38.560 --> 00:30:41.560]  以致我更加能夠去看
[00:30:41.560 --> 00:30:43.560]  不斷去看更多的神蹟
[00:30:43.560 --> 00:30:44.560]  他們期望是
[00:30:44.560 --> 00:30:46.560]  焦點就是神蹟
[00:30:46.560 --> 00:30:48.560]  就是上帝你對我身上的利益
[00:30:48.560 --> 00:30:53.560]  另一方面就是將救世主的內容
[00:30:53.560 --> 00:30:56.560]  變成一個政治上的尼塞亞
[00:30:56.560 --> 00:31:00.560]  我們等待著一個大能的勇士
[00:31:00.560 --> 00:31:03.560]  可以說這是一個政治上的迷戀
[00:31:03.560 --> 00:31:06.560]  將信仰完全政治化
[00:31:06.560 --> 00:31:08.560]  今天我們祈禱
[00:31:08.560 --> 00:31:09.560]  我們得英雲
[00:31:09.560 --> 00:31:11.560]  我們感謝上帝
[00:31:11.560 --> 00:31:14.560]  但最終我們都見過不少人
[00:31:14.560 --> 00:31:16.560]  他們離開這個信仰
[00:31:16.560 --> 00:31:17.560]  為什麼呢
[00:31:17.560 --> 00:31:19.560]  其實是有原因的
[00:31:19.560 --> 00:31:20.560]  大家可以再看深一點
[00:31:20.560 --> 00:31:22.560]  是有原因的
[00:31:22.560 --> 00:31:24.560]  很多時候我們的焦點
[00:31:24.560 --> 00:31:26.560]  一開始就是態度不正確
[00:31:26.560 --> 00:31:28.560]  放在上帝英雲我
[00:31:28.560 --> 00:31:29.560]  不英雲我
[00:31:29.560 --> 00:31:30.560]  我就跟從你
[00:31:30.560 --> 00:31:31.560]  就不跟從你
[00:31:31.560 --> 00:31:32.560]  這一點上面
[00:31:32.560 --> 00:31:33.560]  如果是這樣的時候
[00:31:33.560 --> 00:31:36.560]  今天你可能跟從不主
[00:31:36.560 --> 00:31:37.560]  可能明天
[00:31:37.560 --> 00:31:38.560]  可能後天
[00:31:38.560 --> 00:31:39.560]  可能明年
[00:31:39.560 --> 00:31:40.560]  可能你認這個態度
[00:31:40.560 --> 00:31:42.560]  你離開這個信仰
[00:31:42.560 --> 00:31:43.560]  離開主
[00:31:43.560 --> 00:31:44.560]  就好像這班猶太人一樣
[00:31:44.560 --> 00:31:47.560]  一開始的時候跟從耶穌
[00:31:47.560 --> 00:31:51.560]  但最後他們將耶穌置之死地
[00:31:51.560 --> 00:31:54.560]  唯有我們看見神跡
[00:31:54.560 --> 00:31:56.560]  上帝的工作
[00:31:56.560 --> 00:31:58.560]  而認識上帝
[00:31:58.560 --> 00:32:00.560]  我們才會真正
[00:32:00.560 --> 00:32:02.560]  產生一個真正的信心
[00:32:02.560 --> 00:32:03.560]  所以當我們
[00:32:03.560 --> 00:32:06.560]  在日常的生命裏面
[00:32:06.560 --> 00:32:08.560]  當我們有些事去祈禱
