
[00:00:00.000 --> 00:00:06.120]  今天我們要一同領受主的話語
[00:26:28.000 --> 00:26:30.200]  他問這個問題裡面有另外一個意思
[00:26:30.200 --> 00:26:32.600]  他問這個問題其實有另外一個意思
[00:26:32.600 --> 00:26:35.000]  主耶穌沒有回答他表面的問題
[00:26:35.000 --> 00:26:37.800]  主耶穌沒有回答他表面的問題
[00:26:37.800 --> 00:26:39.600]  卻是回答他內心的問題
[00:26:39.600 --> 00:26:42.000]  但卻回答了他內心的問題
[00:26:42.000 --> 00:26:45.200]  主說彼得
[00:26:45.200 --> 00:26:47.800]  他走的路是他的路
[00:26:47.800 --> 00:26:50.200]  他走的路是他的路
[00:26:50.200 --> 00:26:52.200]  發生在他身上的事
[00:26:52.200 --> 00:26:54.400]  是發生在他身上的事
[00:26:54.400 --> 00:26:55.800]  發生在他身上的事
[00:26:55.800 --> 00:26:57.800]  就是發生在他身上的事
[00:26:57.800 --> 00:26:59.800]  他的事是他的事
[00:26:59.800 --> 00:27:01.600]  他的事就是他的事
[00:27:01.600 --> 00:27:03.200]  他與我的關係
[00:27:03.200 --> 00:27:04.600]  就是他與我的關係
[00:27:04.600 --> 00:27:07.000]  他與我的關係就是他與我的關係
[00:27:07.000 --> 00:27:09.200]  與你何干
[00:27:09.200 --> 00:27:11.200]  是與你何干呢?
[00:27:11.200 --> 00:27:13.000]  意思就是說
[00:27:13.000 --> 00:27:15.600]  彼得 不要受別人影響
[00:27:15.600 --> 00:27:17.200]  不要受別人影響
[00:27:17.200 --> 00:27:19.200]  不要看別人
[00:27:19.200 --> 00:27:21.200]  只要注意一件事就好了
[00:27:21.200 --> 00:27:23.400]  你只要注意一件事就夠了
[00:27:23.400 --> 00:27:27.800]  你跟從我吧
[00:27:27.800 --> 00:27:31.800]  約翰跟從主的路和彼得跟從主的路不同
[00:27:31.800 --> 00:27:35.400]  約翰跟從主的路和彼得跟從主的路是不同的
[00:27:35.400 --> 00:27:36.600]  兩個人都是跟從主
[00:27:36.600 --> 00:27:38.000]  兩個人都是跟從主
[00:27:38.000 --> 00:27:39.600]  但是走的路不同
[00:27:39.600 --> 00:27:41.200]  但是走的路就不同了
[00:27:41.200 --> 00:27:42.800]  是每一個人
[00:27:42.800 --> 00:27:44.600]  最主要的
[00:27:44.600 --> 00:27:46.200]  不是看別人
[00:27:46.200 --> 00:27:47.800]  不是看自己
[00:27:47.800 --> 00:27:49.800]  更是看主
[00:27:49.800 --> 00:27:51.000]  主啊
[00:27:51.000 --> 00:27:54.400]  你要我怎樣跟從你呢?
[00:27:54.400 --> 00:27:56.600]  我願意
[00:27:56.600 --> 00:28:01.200]  主說 你跟從我吧
[00:28:01.200 --> 00:28:06.800]  我相信彼得永遠不會忘記這句話
[00:28:06.800 --> 00:28:12.200]  他也一直走在這條路上
[00:28:12.200 --> 00:28:15.400]  他保持了他自己和主的關係
[00:28:15.400 --> 00:28:18.600]  他保持了他自己和主的關係
[00:28:18.600 --> 00:28:20.600]  很多時候
[00:28:20.600 --> 00:28:25.400]  我們太容易受別人的影響
[00:28:25.400 --> 00:28:28.000]  我們太注意別人過於注意主的時候
[00:28:28.000 --> 00:28:34.800]  就有兩個結果
[00:28:34.800 --> 00:28:36.400]  第一個結果
[00:28:36.400 --> 00:28:38.200]  批評
[00:28:38.200 --> 00:28:41.600]  他的路和我的路不同
[00:28:41.600 --> 00:28:44.800]  一定是他錯了
[00:28:44.800 --> 00:28:47.000]  所以批評他
[00:28:47.000 --> 00:28:48.800]  這是第一個結果
[00:28:48.800 --> 00:28:51.000]  第二個結果
[00:28:51.000 --> 00:28:55.600]  看見別人的路和自己的路不同
[00:28:55.600 --> 00:28:58.600]  就嫉妒他
[00:28:58.600 --> 00:29:01.600]  因為覺得他的路比我的好走一點
[00:29:01.600 --> 00:29:04.600]  好像他的路比我的路好走一點
[00:29:04.600 --> 00:29:10.400]  這兩個結果都是要避免的
[00:29:10.400 --> 00:29:13.200]  主說 彼得
[00:29:13.200 --> 00:29:17.800]  他與你何干
[00:29:17.800 --> 00:29:21.200]  你跟從我吧
[00:29:21.200 --> 00:29:24.400]  這是今天我們要注意的
[00:29:24.400 --> 00:29:27.200]  我們要接受
[00:29:27.200 --> 00:29:30.800]  愛主更深
[00:29:30.800 --> 00:29:33.200]  我們低頭祈禱
[00:29:33.200 --> 00:29:38.200]  天父 我們感謝祢把主耶穌基督賜給我們
[00:29:38.200 --> 00:29:40.800]  做我們的救主
[00:29:40.800 --> 00:29:45.200]  祂也把父神的榮耀彰顯出來
[00:29:45.200 --> 00:29:48.000]  從來沒有人見過上帝
[00:29:48.000 --> 00:29:51.600]  只有在天父懷裡的獨生子主耶穌基督
[00:29:51.600 --> 00:29:53.800]  將祂表明出來
[00:29:53.800 --> 00:29:57.600]  我們真是看見了主就是看見了神
[00:29:57.600 --> 00:30:00.800]  我們在主的身上看見了
[00:30:00.800 --> 00:30:05.400]  我們的天父的那個殊靈的榮美
[00:30:05.400 --> 00:30:07.800]  使我們無體投地
[00:30:07.800 --> 00:30:10.800]  我們更加看見我們的主在十字架上
[00:30:10.800 --> 00:30:12.800]  擔當我們的罪
[00:30:12.800 --> 00:30:15.000]  使我們罪得赦免
[00:30:15.000 --> 00:30:17.200]  使我們能夠和天父和好
[00:30:17.200 --> 00:30:19.200]  做天父的兒女
[00:30:19.200 --> 00:30:21.600]  而且我們知道十字架的愛
[00:30:21.600 --> 00:30:25.000]  也成了我們的天父對我們的愛的最強
[00:30:25.000 --> 00:30:28.200]  最高 最完全的保證
[00:30:28.200 --> 00:30:32.800]  我們的內心可以確實的體會
[00:30:32.800 --> 00:30:35.400]  如果我們走在主的路上
[00:30:35.400 --> 00:30:38.000]  雖然這條路是好像主的路一樣
[00:30:38.000 --> 00:30:40.600]  是十字架的路 是舌及的路
[00:30:40.600 --> 00:30:43.200]  是放下自我中心的路
[00:30:43.200 --> 00:30:47.600]  但是我們知道這條路是與主同行
[00:30:47.600 --> 00:30:52.000]  我們知道這條路是迎往榮耀成全之路
[00:30:52.000 --> 00:30:55.800]  也是迎往我們的主的旨意
[00:30:55.800 --> 00:30:59.000]  在我們身上得到成全的道路
[00:30:59.000 --> 00:31:04.600]  昨晚我們看見彼得得到主自己的教導
[00:31:04.600 --> 00:31:07.000]  在這段經文裡頭
[00:31:07.000 --> 00:31:09.400]  他有了一個愛主的心
[00:31:09.400 --> 00:31:11.800]  也有一個愛主的決心
[00:31:11.800 --> 00:31:14.800]  在愛主身上能夠堅定到底
[00:31:14.800 --> 00:31:19.200]  主啊 也求你用你的愛常常的激勵我們
[00:31:19.200 --> 00:31:23.000]  讓我們在愛主的世上不再信賴自己
[00:31:23.000 --> 00:31:27.600]  乃是仰望主十字架的大愛
[00:31:27.600 --> 00:31:30.600]  常常成為我們愛主的源頭
[00:31:30.600 --> 00:31:33.200]  奉主的名禱告 阿們

