
[00:00:00.000 --> 00:00:05.000]  弟兄姊妹們新年快樂
[00:28:29.000 --> 00:28:33.000]  所以這些話提醒我們
[00:28:33.000 --> 00:28:37.000]  可以成為我們的哲學
[00:28:37.000 --> 00:28:42.000]  就是經過了思想之後
[00:28:42.000 --> 00:28:47.000]  帶領我們往前面去追求
[00:28:47.000 --> 00:28:50.000]  十五、十六節
[00:28:50.000 --> 00:28:54.000]  十五節是勸勉
[00:28:54.000 --> 00:28:58.000]  十六節是一個提醒
[00:28:58.000 --> 00:29:00.000]  在這裡說
[00:29:00.000 --> 00:29:03.000]  所以我們中間凡是灣川人
[00:29:03.000 --> 00:29:05.000]  總要存這樣的心
[00:29:05.000 --> 00:29:08.000]  若在什麼世上存邊樣的心
[00:29:08.000 --> 00:29:13.000]  神也必依此支持你們
[00:29:13.000 --> 00:29:17.000]  這是一句提醒的話
[00:29:17.000 --> 00:29:22.000]  凡是在我們中間有這樣心的人
[00:29:22.000 --> 00:29:26.000]  凡是在我們中間有這樣心的人
[00:29:26.000 --> 00:29:30.000]  總是要追求
[00:29:30.000 --> 00:29:35.000]  如果我們的心想錯了
[00:29:35.000 --> 00:29:39.000]  心擺得不正
[00:29:39.000 --> 00:29:44.000]  我相信神會提醒我們
[00:29:44.000 --> 00:29:48.000]  所以保羅給我們一個勸勉
[00:29:48.000 --> 00:29:51.000]  他不是詐騙我們
[00:29:51.000 --> 00:29:55.000]  他是勸勉我們
[00:29:55.000 --> 00:29:57.000]  有心人
[00:29:57.000 --> 00:30:01.000]  要繼續地追求
[00:30:01.000 --> 00:30:06.000]  第十六節是給我們一個提醒
[00:30:06.000 --> 00:30:09.000]  然而我們到了什麼地步
[00:30:09.000 --> 00:30:12.000]  就當照著什麼地步行
[00:30:12.000 --> 00:30:20.000]  人啊,歡喜比較
[00:30:20.000 --> 00:30:27.000]  大家去與別人比的事情
[00:30:27.000 --> 00:30:29.000]  當與別人比較的時候
[00:30:29.000 --> 00:30:34.000]  很少人找一個比我好的人去比
[00:30:34.000 --> 00:30:43.000]  總是要找一個比我差的人來比較
[00:30:43.000 --> 00:30:46.000]  一個個子高的
[00:30:46.000 --> 00:30:54.000]  站在一個個子高的人中間
[00:30:54.000 --> 00:30:59.000]  總覺得自己很高
[00:30:59.000 --> 00:31:04.000]  好像別人都沒有他這麼高
[00:31:04.000 --> 00:31:08.000]  我們喜歡比較
[00:31:08.000 --> 00:31:11.000]  屬靈的事也是一樣
[00:31:11.000 --> 00:31:19.000]  我們喜歡別人一個個比不上我們
[00:31:19.000 --> 00:31:23.000]  但是我們不要與人比較
[00:31:23.000 --> 00:31:28.000]  總要到了什麼地步
[00:31:28.000 --> 00:31:32.000]  就當照著什麼地步行
[00:31:32.000 --> 00:31:35.000]  繼續地追求
[00:31:35.000 --> 00:31:38.000]  不要停下來
[00:31:38.000 --> 00:31:44.000]  這是保羅的人生的目標
[00:31:44.000 --> 00:31:47.000]  也是他的哲學
[00:31:47.000 --> 00:31:53.000]  我相信這一點可以幫助我們
[00:31:53.000 --> 00:31:55.000]  在目前的環境
[00:31:55.000 --> 00:31:59.000]  好像不是太稱心如意的
[00:31:59.000 --> 00:32:06.000]  我們不要灰心
[00:32:06.000 --> 00:32:15.000]  只要我們仍然保持著心境
[00:32:15.000 --> 00:32:17.000]  依靠著
[00:32:17.000 --> 00:32:23.000]  我相信前面還是美好的
[00:32:23.000 --> 00:32:24.000]  是光明的
[00:32:24.000 --> 00:32:28.000]  我相信明天會更好
[00:32:28.000 --> 00:32:32.000]  如果你的心說不對
[00:32:32.000 --> 00:32:34.000]  塌下去了
[00:32:34.000 --> 00:32:35.000]  倒塌了
[00:32:35.000 --> 00:32:41.000]  那你的前面真是一片黑暗
[00:32:41.000 --> 00:32:48.000]  人生好像抬不起腳來往前走了
[00:32:48.000 --> 00:32:54.000]  無論我們看報紙看電視
[00:32:54.000 --> 00:32:57.000]  看這個社會
[00:32:57.000 --> 00:33:02.000]  所有的消息都告訴我們
[00:33:02.000 --> 00:33:06.000]  好像一片灰暗
[00:33:06.000 --> 00:33:11.000]  讓我們抬起頭來
[00:33:11.000 --> 00:33:13.000]  仰望主
[00:33:13.000 --> 00:33:16.000]  仍然是光明的
[00:33:16.000 --> 00:33:19.000]  主會帶領我們
[00:33:19.000 --> 00:33:23.000]  我相信你會笑得出來
[00:33:23.000 --> 00:33:28.000]  我們沒有一個人的環境比保羅差
[00:33:28.000 --> 00:33:35.000]  但是我們的心境與他相差得太遠
[00:33:35.000 --> 00:33:38.000]  但是我們的心境與他差很遠
[00:33:38.000 --> 00:33:42.000]  保羅可以這樣
[00:33:42.000 --> 00:33:48.000]  我相信保羅也可以提醒我們
[00:33:48.000 --> 00:33:51.000]  我們的環境比他好
[00:33:51.000 --> 00:33:53.000]  我們的環境比他好
[00:33:53.000 --> 00:33:54.000]  感謝主
[00:33:54.000 --> 00:33:58.000]  我相信主會幫助我們
[00:33:58.000 --> 00:34:01.000]  求主在這一年之中
[00:34:01.000 --> 00:34:06.000]  讓我們繼續奔跑
[00:34:06.000 --> 00:34:15.000]  主會將很多美好的恩典擺在我們前面
[00:34:15.000 --> 00:34:19.000]  求主祝福各位
[00:34:19.000 --> 00:34:19.500]  谢谢

