
[00:00:00.000 --> 00:00:03.520]  今日的題目福音是一份愛惜,將來式的禮物
[00:17:12.000 --> 00:17:13.720]  神的旨意是
[00:17:13.720 --> 00:17:15.520]  我指示你去的地方
[00:17:15.520 --> 00:17:16.920]  第二件重要事情
[00:17:16.920 --> 00:17:17.640]  大家都想到
[00:17:17.640 --> 00:17:18.840]  就是獻耳撒
[00:17:18.840 --> 00:17:21.360]  他要放棄將來
[00:17:21.360 --> 00:17:23.760]  放棄過去都不容易
[00:17:23.760 --> 00:17:26.800]  放下去另一個地方
[00:17:26.800 --> 00:17:28.240]  放棄將來
[00:17:28.240 --> 00:17:31.080]  即是神說給了他獨身的
[00:17:31.080 --> 00:17:33.200]  即是親生的兒子耳撒
[00:17:33.200 --> 00:17:37.840]  要獻給神做祭物
[00:17:37.840 --> 00:17:39.480]  當然大家很熟悉聖經
[00:17:39.480 --> 00:17:39.840]  明白
[00:17:39.840 --> 00:17:41.360]  你看後面的
[00:17:41.360 --> 00:17:42.680]  「阿耶和華爾納」
[00:17:42.680 --> 00:17:44.120]  神必有預備
[00:17:44.120 --> 00:17:45.520]  但他的信心考驗
[00:17:45.520 --> 00:17:47.560]  就是重點神的旨意
[00:17:47.560 --> 00:17:49.640]  和信心去學習
[00:17:49.640 --> 00:17:51.000]  去點抉擇
[00:17:51.000 --> 00:17:52.440]  所以上帝大的圖畫
[00:17:52.440 --> 00:17:54.040]  我們可能看到
[00:17:54.040 --> 00:17:55.600]  知道或者相信
[00:17:55.600 --> 00:17:58.000]  但是否神的旨意
[00:17:58.000 --> 00:17:59.560]  我們去尋問
[00:17:59.560 --> 00:18:02.800]  並且信心去跟進做抉擇
[00:18:02.800 --> 00:18:04.320]  神的主權
[00:18:04.320 --> 00:18:07.240]  基督作王
[00:18:07.240 --> 00:18:09.880]  我們如果自主就不安
[00:18:09.880 --> 00:18:12.600]  自己作主不想跟隨神
[00:18:12.600 --> 00:18:16.000]  但上主卻將這份穩妥
[00:18:16.000 --> 00:18:19.040]  是因為我們信得過上主的主權
[00:18:19.040 --> 00:18:21.800]  有時先捨棄後封城
[00:18:21.800 --> 00:18:24.080]  即是他離開
[00:18:24.080 --> 00:18:26.240]  不過後面說的是甚麼
[00:18:26.240 --> 00:18:28.480]  他要得福
[00:18:28.480 --> 00:18:32.520]  甚至蠻族都因他而得福
[00:18:32.520 --> 00:18:34.840]  所以重點是神的旨意和信心
[00:18:34.840 --> 00:18:38.720]  所以我們再看一個故事
[00:18:38.720 --> 00:18:42.160]  其實路德也很慘
[00:18:42.160 --> 00:18:43.600]  前半段
[00:18:43.600 --> 00:18:47.280]  後半段神的恩典故事
[00:18:47.280 --> 00:18:51.720]  波伐斯更加滿足到家族土地
[00:18:51.720 --> 00:18:56.000]  身子能夠繼承他的土地
[00:18:56.000 --> 00:19:00.840]  但更重要的是屬靈繼續承傳下去
[00:19:00.840 --> 00:19:03.520]  基督耶穌的家譜在這裡
[00:19:03.520 --> 00:19:04.560]  沒有被斷
[00:19:04.560 --> 00:19:11.240]  繼續可以去到基督降生的神計劃和心意
[00:19:11.240 --> 00:19:12.680]  所以我們看到
[00:19:12.680 --> 00:19:16.720]  我們的身慾不是單單是家庭的身慾
[00:19:16.720 --> 00:19:21.560]  而是天國子民繼續承傳承受的福氣
[00:19:21.560 --> 00:19:25.840]  就是地土帶來我們屬靈的承傳
[00:19:25.840 --> 00:19:29.880]  這份禮物是這樣傳遞
[00:19:29.880 --> 00:19:31.680]  所以我們看到大圖畫
[00:19:31.680 --> 00:19:34.400]  靈伯臣的旨意和信心的回應
[00:19:34.400 --> 00:19:38.240]  在中間經文也提醒我們一件事
[00:19:38.240 --> 00:19:40.400]  就是我們的價值
[00:19:40.400 --> 00:19:44.240]  剛才說到土地給予人
[00:19:44.240 --> 00:19:46.120]  你在那裡長大
[00:19:46.120 --> 00:19:48.520]  你就承傳文化、歷史
[00:19:48.520 --> 00:19:52.880]  甚至你被塑造的生命
[00:19:52.880 --> 00:19:54.480]  賦予你價值
[00:19:54.480 --> 00:19:57.000]  但在基督裡面有個很重要的地方
[00:19:57.000 --> 00:20:00.240]  不是由過去你身處的土地
[00:20:00.240 --> 00:20:03.000]  任何東西決定你的身份和價值
[00:20:03.000 --> 00:20:06.760]  而是好像馬丁路德有句話所說
[00:20:06.760 --> 00:20:08.920]  神不是因為我們有價值愛我們
[00:20:08.920 --> 00:20:11.840]  而是因為我們有價值
[00:20:11.840 --> 00:20:13.320]  因為神愛我們
[00:20:13.320 --> 00:20:16.480]  價值在乎是否明白
[00:20:16.480 --> 00:20:18.960]  被知道肯定被神所愛
[00:20:18.960 --> 00:20:21.400]  所以今年的題目說禮物
[00:20:21.400 --> 00:20:25.440]  其中提及黃金的象徵意義
[00:20:25.440 --> 00:20:30.440]  博士送禮物給耶穌時說
[00:20:30.440 --> 00:20:32.560]  基督是作王的
[00:20:32.560 --> 00:20:34.280]  祂是尊貴的
[00:20:34.280 --> 00:20:36.880]  而我們今天也成為神的兒女
[00:20:36.880 --> 00:20:38.600]  有尊貴的身份
[00:20:38.600 --> 00:20:40.200]  所以能夠敬拜祂
[00:20:40.200 --> 00:20:43.360]  所以每個主日我們來敬拜祂
[00:20:43.360 --> 00:20:46.480]  時間是何等榮耀和尊貴的事情
[00:20:46.480 --> 00:20:48.960]  因為我們也是神的兒女
[00:20:48.960 --> 00:20:53.760]  而可以有這個價值
[00:20:53.760 --> 00:20:54.960]  所以有句話
[00:20:54.960 --> 00:20:57.520]  靈修的禱告
[00:20:57.520 --> 00:20:59.200]  好像也很難敬拜
[00:20:59.200 --> 00:21:02.600]  我們專注究竟是上帝手中的禮物
[00:21:02.600 --> 00:21:05.320]  還是忽略了上帝的手
[00:21:05.320 --> 00:21:08.160]  就是給禮物的神才是最重要
[00:21:08.160 --> 00:21:11.080]  土地的確會賦予我們身份意義
[00:21:11.080 --> 00:21:12.360]  即是歷史
[00:21:12.360 --> 00:21:13.960]  可能你的地方
[00:21:13.960 --> 00:21:15.960]  你的家庭
[00:21:15.960 --> 00:21:19.320]  但不在於你的過去
[00:21:19.320 --> 00:21:22.160]  或是現在你的日光下擁有什麼
[00:21:22.160 --> 00:21:26.040]  的確地上我們會有人賦予一些
[00:21:26.040 --> 00:21:29.320]  有人可能貧窮一點
[00:21:29.320 --> 00:21:30.640]  簡單一點
[00:21:30.640 --> 00:21:32.760]  但那些也不是永恆
[00:21:32.760 --> 00:21:35.480]  最重要賦予我們意義是神的愛
[00:21:35.480 --> 00:21:39.080]  以及祂給我們尊貴的身份
[00:21:39.080 --> 00:21:40.560]  所以大圖畫
[00:21:40.560 --> 00:21:43.400]  我們明白神的旨意
[00:21:43.400 --> 00:21:45.120]  信心而不是給
[00:21:45.120 --> 00:21:47.120]  而我們肯定我們的價值
[00:21:47.120 --> 00:21:50.160]  而在經文故事裏面
[00:21:50.160 --> 00:21:55.040]  虛然虐失三次逃難
[00:21:55.040 --> 00:22:00.640]  但它展示著一個很重要的訊息
[00:22:00.640 --> 00:22:02.480]  剛才沒有叫大家數
[00:22:02.480 --> 00:22:04.200]  但不用數了
[00:22:04.200 --> 00:22:08.960]  究竟出了多少次主席才認賢的說話
[00:22:08.960 --> 00:22:11.480]  以及被主指示
[00:22:11.480 --> 00:22:14.880]  無論是夢中或是有主的使者
[00:22:14.880 --> 00:22:17.360]  向虐失顯現
[00:22:17.360 --> 00:22:21.760]  紅色的字也顯示了
[00:22:21.760 --> 00:22:24.360]  認賢主的說話就是
[00:22:24.360 --> 00:22:27.440]  過去已經預言的事情
[00:22:27.440 --> 00:22:31.680]  在現在那一刻實現出來
[00:22:31.680 --> 00:22:34.600]  而主的指示或被主指示
[00:22:34.600 --> 00:22:37.280]  有主的使者夢中顯現
[00:22:37.280 --> 00:22:40.520]  由那一刻現在指向將來
[00:22:40.520 --> 00:22:43.960]  指示你這樣去做
[00:22:43.960 --> 00:22:46.400]  神的保守或保命
[00:22:46.400 --> 00:22:48.360]  我自己形容是
[00:22:48.360 --> 00:22:51.760]  三次夢中指示顯現
[00:22:51.760 --> 00:22:54.560]  或是三次認賢的說話
[00:22:54.560 --> 00:22:55.560]  是在說什麼呢
[00:22:55.560 --> 00:22:58.720]  是祂的真正保障
[00:22:58.720 --> 00:23:01.240]  我們相信有時候
[00:23:01.240 --> 00:23:04.400]  我們也不知道下一步會是否如此
[00:23:04.400 --> 00:23:06.240]  憑信心上也好
[00:23:06.240 --> 00:23:07.680]  或是交給主
[00:23:07.680 --> 00:23:09.960]  仍然信得過神是保守
[00:23:09.960 --> 00:23:12.600]  保命是保住耶穌的命
[00:23:12.600 --> 00:23:16.680]  能夠讓祂的計劃成就
[00:23:16.680 --> 00:23:21.040]  我們的將來真正保障在哪裡呢
[00:23:21.040 --> 00:23:24.000]  所以我不擔心我們不會計劃
[00:23:24.000 --> 00:23:26.160]  我們也會有保險
[00:23:26.160 --> 00:23:28.360]  或是有不同的計劃儲蓄
[00:23:28.360 --> 00:23:29.680]  這些也好
[00:23:29.680 --> 00:23:31.440]  但是很多資料
[00:23:31.440 --> 00:23:32.560]  我們有很多能力
[00:23:32.560 --> 00:23:33.680]  我的計劃之下
[00:23:33.680 --> 00:23:39.400]  我擔心的只是我們需要去求問
[00:23:39.400 --> 00:23:42.240]  神的旨意計劃是怎樣
[00:23:42.240 --> 00:23:44.200]  以致我做這個決定
[00:23:44.200 --> 00:23:47.760]  不是單純的資料資訊或能力
[00:23:47.760 --> 00:23:50.840]  而是我去做判斷時間
[00:23:50.840 --> 00:23:54.280]  我去求民主
[00:23:54.280 --> 00:23:56.400]  神親自引導保守
[00:23:56.400 --> 00:23:58.920]  要成就祂的旨意計劃
[00:23:58.920 --> 00:24:01.840]  我們的生命需要上主的引導
[00:24:01.840 --> 00:24:03.240]  所以剛才經文一載
[00:24:03.240 --> 00:24:06.320]  三次虐失經歷
[00:24:06.320 --> 00:24:07.640]  剛才說頒獎給祂
[00:24:07.640 --> 00:24:08.640]  就是這樣說
[00:24:08.640 --> 00:24:09.520]  一方面你說
[00:24:09.520 --> 00:24:11.200]  看又應驗
[00:24:11.200 --> 00:24:13.200]  所以耶穌過去這些地方
[00:24:13.200 --> 00:24:17.440]  你看回應驗經文也提及過這些地方
[00:24:17.440 --> 00:24:20.840]  顯示祂去到各個土地
[00:24:20.840 --> 00:24:21.960]  不是偶然的
[00:24:21.960 --> 00:24:23.440]  是神的旨意引導
[00:24:23.440 --> 00:24:26.160]  可能你仍然不明白
[00:24:26.160 --> 00:24:28.320]  如果我是虐失
[00:24:28.320 --> 00:24:30.600]  我一定會有些牢騷
[00:24:30.600 --> 00:24:32.280]  走一次就好
[00:24:32.280 --> 00:24:33.560]  走三次
[00:24:33.560 --> 00:24:34.680]  很累的
[00:24:34.680 --> 00:24:36.160]  你說耶穌很辛苦
[00:24:36.160 --> 00:24:37.640]  耶穌幾歲呢
[00:24:37.640 --> 00:24:38.840]  最多哭的
[00:24:38.840 --> 00:24:40.280]  我猜應該正常
[00:24:40.280 --> 00:24:42.720]  虐失就帶著老婆
[00:24:42.720 --> 00:24:44.600]  家當
[00:24:44.600 --> 00:24:45.600]  要走難
[00:24:45.600 --> 00:24:47.600]  不是輕鬆的事情
[00:24:47.600 --> 00:24:49.400]  可能他也有疑惑
[00:24:49.400 --> 00:24:51.400]  究竟為什麼這麼辛苦
[00:24:51.400 --> 00:24:55.400]  但很明顯上主指示他就跟隨
[00:24:55.400 --> 00:24:57.080]  有些地方
[00:24:57.080 --> 00:24:58.080]  你看聖經
[00:24:58.080 --> 00:24:59.240]  我看到上主指示
[00:24:59.240 --> 00:25:00.240]  我也會去
[00:25:00.240 --> 00:25:01.240]  是不是呢
[00:25:01.240 --> 00:25:02.760]  因為上主指示一定對
[00:25:02.760 --> 00:25:03.760]  第一
[00:25:03.760 --> 00:25:04.760]  不過
[00:25:04.760 --> 00:25:07.240]  有些不安全和冒險
[00:25:07.240 --> 00:25:09.360]  由那幾位博士
[00:25:09.360 --> 00:25:10.360]  剛才我說會不會
[00:25:10.360 --> 00:25:12.920]  希律一早派人跟蹤他
[00:25:12.920 --> 00:25:14.400]  捕捉他
[00:25:14.400 --> 00:25:15.400]  你不回來
[00:25:15.400 --> 00:25:17.400]  我馬上捉你
[00:25:17.400 --> 00:25:19.160]  但那幾位博士
[00:25:19.160 --> 00:25:22.160]  都是上主指示他就這樣聽
[00:25:22.160 --> 00:25:23.920]  就走了
[00:25:23.920 --> 00:25:25.600]  希律多有權力
[00:25:25.600 --> 00:25:26.800]  多厲害
[00:25:26.800 --> 00:25:27.720]  當然
[00:25:27.720 --> 00:25:28.320]  安全
[00:25:28.320 --> 00:25:30.600]  相信上主報仇
[00:25:30.600 --> 00:25:31.600]  虐失也是
[00:25:31.600 --> 00:25:33.920]  他做的決定是正確
[00:25:33.920 --> 00:25:34.920]  不過
[00:25:34.920 --> 00:25:35.920]  其實不安全
[00:25:35.920 --> 00:25:38.200]  甚至有些冒險
[00:25:38.200 --> 00:25:41.000]  我們這個世代一定
[00:25:41.000 --> 00:25:42.600]  正常都是計劃
[00:25:42.600 --> 00:25:44.480]  或者希望安全一點
[00:25:44.480 --> 00:25:46.160]  但上主指示有時候是
[00:25:46.160 --> 00:25:48.160]  可能是超越了
[00:25:48.160 --> 00:25:50.560]  我們一些想法也說不定
[00:25:50.560 --> 00:25:52.560]  但虐失我想頒個獎給他的確是
[00:25:52.560 --> 00:25:55.080]  他就是信服
[00:25:55.080 --> 00:25:56.280]  跟隨主的旨意
[00:25:56.280 --> 00:25:57.480]  就不是
[00:25:57.480 --> 00:25:59.720]  起碼沒有說他
[00:25:59.720 --> 00:26:00.880]  不服 屈服
[00:26:00.880 --> 00:26:03.600]  還是不跟
[00:26:03.600 --> 00:26:05.840]  他也未必很明白當時
[00:26:05.840 --> 00:26:07.040]  但我相信他
[00:26:07.040 --> 00:26:09.240]  隨著耶穌在他家中成長
[00:26:09.240 --> 00:26:12.920]  他知道神的計劃和心意
[00:26:12.920 --> 00:26:14.400]  是很奇妙
[00:26:14.400 --> 00:26:16.280]  而聖經也沒有特別
[00:26:16.280 --> 00:26:19.520]  褒獎或者突出虐失這個
[00:26:19.520 --> 00:26:20.760]  就好像我們大部分人
[00:26:20.760 --> 00:26:23.120]  在人生都很普通
[00:26:23.120 --> 00:26:25.160]  不是每個人都是大報道家
[00:26:25.160 --> 00:26:30.200]  還是很出名的信徒或者領袖
[00:26:30.200 --> 00:26:32.520]  但神有他的心意
[00:26:32.520 --> 00:26:34.880]  我們就在我們
[00:26:34.880 --> 00:26:37.200]  求問主你想我做什麼
[00:26:37.200 --> 00:26:39.880]  做好那個事情
[00:26:39.880 --> 00:26:43.120]  我發覺很多屬靈的偉人
[00:26:43.120 --> 00:26:46.960]  或者一些神所使用的人
[00:26:46.960 --> 00:26:49.720]  他們家庭如果都是基督徒背景
[00:26:49.720 --> 00:26:51.360]  他們也不一定很出名
[00:26:51.360 --> 00:26:52.480]  很特別的人
[00:26:52.480 --> 00:26:53.760]  但他們就很敬虔
[00:26:53.760 --> 00:26:56.600]  就很培育他的後代
[00:26:56.600 --> 00:27:00.200]  就做出這個承傳出來
[00:27:00.200 --> 00:27:03.600]  所以你人生過去將來
[00:27:03.600 --> 00:27:06.440]  是否卡住了一些問題
[00:27:06.440 --> 00:27:09.760]  我學習虐失
[00:27:09.760 --> 00:27:12.560]  或者學習聖經裡面很多人
[00:27:12.560 --> 00:27:15.600]  去相信信徒
[00:27:15.600 --> 00:27:17.520]  神有最好的大圖畫
[00:27:17.520 --> 00:27:19.040]  而他的旨意是好的時候
[00:27:19.040 --> 00:27:20.840]  我信心自然行
[00:27:20.840 --> 00:27:22.760]  而我無論扮演什麼角色
[00:27:22.760 --> 00:27:26.560]  我都很確定我所做的價值
[00:27:26.560 --> 00:27:28.240]  不在乎大還是小
[00:27:28.240 --> 00:27:30.120]  是什麼偉大的事情
[00:27:30.120 --> 00:27:37.000]  而能夠這樣去跟隨主我們的神
[00:27:37.000 --> 00:27:39.840]  福音是一份過去式和將來式的禮物
[00:27:39.840 --> 00:27:41.120]  在當下的現狀
[00:27:41.120 --> 00:27:44.960]  我們知道過去無論信徒不好
[00:27:44.960 --> 00:27:47.000]  或者神有恩典也好
[00:27:47.000 --> 00:27:48.160]  重要的是我們這一刻
[00:27:48.160 --> 00:27:49.280]  如何做決擇
[00:27:49.280 --> 00:27:54.000]  繼續神要預備他的旨意的將來
[00:27:54.000 --> 00:27:58.080]  是配合他的心意計劃的故事
[00:27:58.080 --> 00:28:00.600]  我收到一份關於過去和將來的禮物
[00:28:00.600 --> 00:28:02.200]  就好像今天分享經文
[00:28:02.200 --> 00:28:05.600]  有時候很多年前不明白
[00:28:05.600 --> 00:28:09.320]  很多年後又看到神的心意
[00:28:09.320 --> 00:28:12.680]  和基督耶穌在其中
[00:28:12.680 --> 00:28:15.280]  我第一份聖誕禮物是12月12日
[00:28:15.280 --> 00:28:16.920]  我突然收到一個WhatsApp
[00:28:16.920 --> 00:28:22.600]  是我年輕時回教會的一個姐妹
[00:28:22.600 --> 00:28:23.640]  突然WhatsApp我
[00:28:23.640 --> 00:28:24.760]  她說「Hi 立武」
[00:28:24.760 --> 00:28:25.560]  「Good morning」
[00:28:25.560 --> 00:28:28.280]  「我剛剛完成了神學課程」
[00:28:28.280 --> 00:28:30.400]  「感謝當天你鼓勵」
[00:28:30.400 --> 00:28:32.560]  「記得當時我沒有信心」
[00:28:32.560 --> 00:28:36.000]  「你跟我說神話會破碎我們」
[00:28:36.000 --> 00:28:37.720]  然後她就笑了
[00:28:37.720 --> 00:28:39.120]  「感謝神一路帶領」
[00:28:39.120 --> 00:28:41.280]  我要有一個註腳
[00:28:41.280 --> 00:28:43.920]  其實我忘記了有沒有說過這些
[00:28:43.920 --> 00:28:45.920]  還是記錯了
[00:28:45.920 --> 00:28:47.920]  但我繼續感謝主
[00:28:47.920 --> 00:28:49.440]  跟她對話
[00:28:49.440 --> 00:28:51.720]  她說「我剛剛加入了宣導會」
[00:28:51.720 --> 00:28:54.080]  「是加拿大的宣導會」
[00:28:54.080 --> 00:28:55.640]  「負責兒童事工」
[00:28:55.640 --> 00:28:57.360]  「是一個兒童傳導」
[00:28:57.360 --> 00:29:00.360]  我看到這裡很感恩
[00:29:00.360 --> 00:29:02.360]  亦有些驚訝
[00:29:02.360 --> 00:29:05.160]  因為其實她是早…
[00:29:05.160 --> 00:29:08.360]  我想五、六年前移民到加拿大
[00:29:08.360 --> 00:29:10.720]  跟她的丈夫和小朋友
[00:29:10.720 --> 00:29:12.520]  她回來後還問我
[00:29:12.520 --> 00:29:14.640]  「轉不轉會去某個宗派」
[00:29:14.640 --> 00:29:19.520]  當時她首先去了一個宗派聚會
[00:29:19.520 --> 00:29:20.720]  打算在那裡
[00:29:20.720 --> 00:29:22.720]  我說「你想吧」
[00:29:22.720 --> 00:29:25.560]  「祈禱沒什麼需要就不要轉」
[00:29:25.560 --> 00:29:27.560]  其實我都忘記答了什麼
[00:29:27.560 --> 00:29:32.560]  她分享後來神關了一扇門
[00:29:32.560 --> 00:29:36.160]  奇妙地帶她去宣導會
[00:29:36.160 --> 00:29:38.760]  神裝備侍奉
[00:29:38.760 --> 00:29:40.760]  她說很感恩有共同的意象
[00:29:40.760 --> 00:29:43.760]  有神的奇妙安排
[00:29:43.760 --> 00:29:46.360]  其實她在香港跟丈夫
[00:29:46.360 --> 00:29:49.560]  在一個NGO機構工作
[00:29:49.560 --> 00:29:52.560]  她的工作已經很多年
[00:29:52.560 --> 00:29:54.560]  當她移民後
[00:29:54.560 --> 00:29:55.560]  有很多轉變
[00:29:55.560 --> 00:29:57.560]  放下了過去很多年
[00:29:57.560 --> 00:29:59.560]  做得很好的工作
[00:29:59.560 --> 00:30:02.560]  新適應新的土地
[00:30:02.560 --> 00:30:06.560]  她就去想
[00:30:06.560 --> 00:30:08.560]  以為沒什麼機會像以前一樣
[00:30:08.560 --> 00:30:09.560]  去工作或侍奉
[00:30:09.560 --> 00:30:12.560]  但神能夠用她過去不同的訓練
[00:30:12.560 --> 00:30:17.560]  奇妙地安排到今天她入職
[00:30:17.560 --> 00:30:24.560]  成為加拿大宣導會的兒童傳道
[00:30:24.560 --> 00:30:26.560]  我想起我們年輕時
[00:30:26.560 --> 00:30:27.560]  都走過不同的路
[00:30:27.560 --> 00:30:29.560]  有我們的奉獻
[00:30:29.560 --> 00:30:32.560]  有不同的工作
[00:30:32.560 --> 00:30:33.560]  她跟我分享
[00:30:33.560 --> 00:30:37.560]  好像環顧了很長的日子
[00:30:37.560 --> 00:30:40.560]  原來神在這個階段
[00:30:40.560 --> 00:30:42.560]  很奇妙地帶領她
[00:30:42.560 --> 00:30:43.560]  如果她在香港繼續
[00:30:43.560 --> 00:30:45.560]  她就繼續在機構工作
[00:30:45.560 --> 00:30:47.560]  沒有大轉變
[00:30:47.560 --> 00:30:50.560]  但原來神要她放下
[00:30:50.560 --> 00:30:53.560]  她有一個新的開展
[00:30:53.560 --> 00:30:55.560]  並且她很感恩
[00:30:55.560 --> 00:31:00.560]  去承接這個新的服侍
[00:31:00.560 --> 00:31:01.560]  所以我聽到她的分享
[00:31:01.560 --> 00:31:03.560]  我都很感恩感謝
[00:31:03.560 --> 00:31:05.560]  所以我都問
[00:31:05.560 --> 00:31:06.560]  其實我都不記得
[00:31:06.560 --> 00:31:07.560]  還是你記錯呢
[00:31:07.560 --> 00:31:09.560]  我跟你說過的那些
[00:31:09.560 --> 00:31:10.560]  但重要的是什麼
[00:31:10.560 --> 00:31:12.560]  不重要是誰說
[00:31:12.560 --> 00:31:15.560]  重要的是神透過人
[00:31:15.560 --> 00:31:16.560]  透過不同的訊息
[00:31:16.560 --> 00:31:18.560]  跟她建立鼓勵
[00:31:18.560 --> 00:31:22.560]  帶領她進到恩典之路
[00:31:22.560 --> 00:31:24.560]  去侍奉神
[00:31:24.560 --> 00:31:26.560]  所以看WhatsApp
[00:31:26.560 --> 00:31:29.560]  都是她那種喜樂和滿足
[00:31:29.560 --> 00:31:31.560]  都給我好像一份禮物
[00:31:31.560 --> 00:31:33.560]  祝福提醒我
[00:31:33.560 --> 00:31:35.560]  跟大家分享
[00:31:35.560 --> 00:31:37.560]  神感動人的行動
[00:31:37.560 --> 00:31:39.560]  完成神的旨意
[00:31:39.560 --> 00:31:40.560]  第二個就是新年禮物
[00:31:40.560 --> 00:31:43.560]  其實我想說下星期日
[00:31:43.560 --> 00:31:45.560]  就有一個按摩典禮
[00:31:45.560 --> 00:31:46.560]  孫教士
[00:31:46.560 --> 00:31:50.560]  我們支持孫教士按摩
[00:31:50.560 --> 00:31:52.560]  淑玲的重點是什麼呢
[00:31:52.560 --> 00:31:54.560]  如果你說他們做了十多年
[00:31:54.560 --> 00:31:55.560]  終於名成利就
[00:31:55.560 --> 00:31:57.560]  升官發財
[00:31:57.560 --> 00:31:58.560]  全錯了
[00:31:58.560 --> 00:32:03.560]  世俗缺氣的看法重點
[00:32:03.560 --> 00:32:08.560]  就完全嚴肅一點說
[00:32:08.560 --> 00:32:10.560]  侮辱了按摩的事實
[00:32:10.560 --> 00:32:12.560]  按照區聯會的手冊
[00:32:12.560 --> 00:32:14.560]  按立全道為牧師
[00:32:14.560 --> 00:32:17.560]  旨在確認其牧養心智和恩慈
[00:32:17.560 --> 00:32:19.560]  透過按立表示認同
[00:32:19.560 --> 00:32:24.560]  接納和肯定全道人對教會整體帶領和牧養
[00:32:24.560 --> 00:32:28.560]  我自己也有機會在受職委員參與
[00:32:28.560 --> 00:32:30.560]  也有一定嚴謹
[00:32:30.560 --> 00:32:31.560]  交很多功課
[00:32:31.560 --> 00:32:36.560]  要面試等等
[00:32:36.560 --> 00:32:38.560]  最重要是尚主認證
[00:32:38.560 --> 00:32:41.560]  我也見過有些暫時未能或未能
[00:32:41.560 --> 00:32:43.560]  是有不同原因的
[00:32:43.560 --> 00:32:47.560]  但過程也讓人增值了解自己
[00:32:47.560 --> 00:32:50.560]  幫助成長
[00:32:50.560 --> 00:32:54.560]  讓大家多了解按摩真正意義
[00:32:54.560 --> 00:32:56.560]  不是升職加薪那些
[00:32:56.560 --> 00:33:00.560]  而是一個牧養即是的確定
[00:33:00.560 --> 00:33:03.560]  但不要逆向想錯了
[00:33:03.560 --> 00:33:04.560]  其實在宣導會我認識
[00:33:04.560 --> 00:33:08.560]  香港宣傳會有很多牧者都沒有按摩
[00:33:08.560 --> 00:33:10.560]  但他們退休後甚至教會叫他們按摩
[00:33:10.560 --> 00:33:11.560]  他們都不接受
[00:33:11.560 --> 00:33:13.560]  他們覺得可以做全道人
[00:33:13.560 --> 00:33:14.560]  我們要這樣理解
[00:33:14.560 --> 00:33:20.560]  所以我們現在教會三位全職的全道人
[00:33:20.560 --> 00:33:22.560]  或我們有義務全道人
[00:33:22.560 --> 00:33:24.560]  每個都用不同角色身份
[00:33:24.560 --> 00:33:26.560]  我都很肯定他們的目的
[00:33:26.560 --> 00:33:30.560]  是一個人的印證
[00:33:30.560 --> 00:33:34.560]  不過說回當年日或一些情況
[00:33:34.560 --> 00:33:36.560]  神感動印證下
[00:33:36.560 --> 00:33:40.560]  我們在下星期有一個安穆典禮
[00:33:40.560 --> 00:33:42.560]  這裡解說一點
[00:33:42.560 --> 00:33:43.560]  我最想分享的是
[00:33:43.560 --> 00:33:44.560]  對可兒家來說
[00:33:44.560 --> 00:33:48.560]  是一個猜拳宣教生命的侍奉故事
[00:33:48.560 --> 00:33:50.560]  因為我們今天題目是
[00:33:50.560 --> 00:33:52.560]  上主和我們生命的故事
[00:33:52.560 --> 00:33:56.560]  和可兒家的故事是什麼呢
[00:33:56.560 --> 00:33:57.560]  我們感恩榮譽歸神
[00:33:57.560 --> 00:34:00.560]  因為你認識兩位宣教士
[00:34:00.560 --> 00:34:02.560]  在可兒堂信主
[00:34:02.560 --> 00:34:03.560]  接受栽培
[00:34:03.560 --> 00:34:06.560]  受教屬靈的成長
[00:34:06.560 --> 00:34:08.560]  他們受洗加入教會
[00:34:08.560 --> 00:34:12.560]  在教會做組長、導師、侍奉
[00:34:12.560 --> 00:34:15.560]  敬拜等等的侍奉
[00:34:15.560 --> 00:34:18.560]  當然他們接受夢召
[00:34:18.560 --> 00:34:21.560]  奉獻做神學裝備
[00:34:21.560 --> 00:34:22.560]  做了牧者
[00:34:22.560 --> 00:34:24.560]  在教會做了接近兩年
[00:34:24.560 --> 00:34:26.560]  再去到成為宣教士
[00:34:26.560 --> 00:34:30.560]  所以你要從這個角度去思想
[00:34:30.560 --> 00:34:31.560]  看的時候
[00:34:31.560 --> 00:34:34.560]  它不是純粹他們個人的事
[00:34:34.560 --> 00:34:35.560]  整個教會
[00:34:35.560 --> 00:34:37.560]  你剛才簡單說
[00:34:37.560 --> 00:34:39.560]  誰帶領他去信主
[00:34:39.560 --> 00:34:40.560]  和他做栽培
[00:34:40.560 --> 00:34:43.560]  他有導師、有組長
[00:34:43.560 --> 00:34:46.560]  有我們同工夥伴一起侍奉
[00:34:46.560 --> 00:34:48.560]  他又成為我們同工
[00:34:48.560 --> 00:34:50.560]  其實他又成為同工或者服侍
[00:34:50.560 --> 00:34:53.560]  他在祝福不同的生命
[00:34:53.560 --> 00:34:55.560]  其實這種生命的互見互動
[00:34:55.560 --> 00:34:58.560]  就是在說整個教會的故事
[00:34:58.560 --> 00:35:00.560]  所以我今天鼓勵你
[00:35:00.560 --> 00:35:04.560]  下星期出席典禮
[00:35:04.560 --> 00:35:08.560]  用眼光去角度思想
[00:35:08.560 --> 00:35:10.560]  看見這個生命
[00:35:10.560 --> 00:35:12.560]  到今天他們被安納的
[00:35:12.560 --> 00:35:14.560]  被肯定的目的
