
[00:00:00.000 --> 00:00:07.500]  我們來到門徒性格的第二段
[00:26:25.300 --> 00:26:29.300]  父已經將萬有交在他手裡了
[00:26:29.300 --> 00:26:33.300]  他就要承受萬有了
[00:26:33.300 --> 00:26:37.300]  第四節就這個就很有意思
[00:26:37.300 --> 00:26:42.300]  他知道了他就做下面的事
[00:26:42.300 --> 00:26:45.300]  做什麼呢?離席
[00:26:45.300 --> 00:26:47.300]  原來坐在那裡
[00:26:47.300 --> 00:26:53.300]  原來是在眾門徒的中間的最高的位上
[00:26:53.300 --> 00:26:57.300]  離席離開最高的位
[00:26:57.300 --> 00:26:59.300]  老實的位
[00:26:59.300 --> 00:27:01.300]  主人的位
[00:27:01.300 --> 00:27:03.300]  站起來
[00:27:03.300 --> 00:27:05.300]  脫了衣服
[00:27:05.300 --> 00:27:08.300]  主人的衣服
[00:27:08.300 --> 00:27:11.300]  拿一條手巾
[00:27:11.300 --> 00:27:15.300]  這是徒人用的手巾
[00:27:15.300 --> 00:27:17.300]  梳腰
[00:27:17.300 --> 00:27:20.300]  梳其他的腰
[00:27:20.300 --> 00:27:24.300]  然後把水倒在盆裡
[00:27:24.300 --> 00:27:28.300]  就洗門徒的腳
[00:27:28.300 --> 00:27:33.300]  並用自己所梳的手巾擦乾
[00:27:33.300 --> 00:27:35.300]  所以第三節的四節
[00:27:35.300 --> 00:27:38.300]  第五節就連在一起
[00:27:38.300 --> 00:27:42.300]  這個意義非常重要
[00:27:42.300 --> 00:27:48.300]  把主的將來的崇高和他現在的福祉
[00:27:48.300 --> 00:27:53.300]  密切地緊緊地連在一起
[00:27:53.300 --> 00:27:56.300]  第六節哀悼彼得
[00:27:56.300 --> 00:28:00.300]  彼得說主啊你洗我的腳嗎?
[00:28:00.300 --> 00:28:03.300]  所以現在彼得出現了
[00:28:03.300 --> 00:28:09.300]  特別提到他對主所做的事的反應
[00:28:09.300 --> 00:28:11.300]  你洗我的腳嗎?
[00:28:11.300 --> 00:28:17.300]  驚訝驚奇的一個口吻
[00:28:17.300 --> 00:28:21.300]  第八節彼得說你永不可洗我的腳
[00:28:21.300 --> 00:28:26.300]  就是你絕對不可洗我的腳
[00:28:26.300 --> 00:28:28.300]  但是主說
[00:28:28.300 --> 00:28:30.300]  我現在做的你今天不知道
[00:28:30.300 --> 00:28:34.300]  後來你明白了
[00:28:34.300 --> 00:28:41.300]  彼得接受了主堅持要做的事
[00:28:41.300 --> 00:28:45.300]  主給他洗了腳
[00:28:45.300 --> 00:28:48.300]  彼得能夠忘記這件事嗎?
[00:28:48.300 --> 00:28:51.300]  永遠不能忘記
[00:28:51.300 --> 00:28:55.300]  深刻在他的內心的深處
[00:28:55.300 --> 00:28:57.300]  我的尊貴的主
[00:28:57.300 --> 00:29:05.300]  為我這個卑微的罪人的門徒洗腳
[00:29:05.300 --> 00:29:08.300]  怎麼可以忘記
[00:29:08.300 --> 00:29:11.300]  怎麼可能忘記
[00:29:11.300 --> 00:29:15.300]  彼得真是代表我們這些人
[00:29:15.300 --> 00:29:17.300]  學了這個功課
[00:29:17.300 --> 00:29:19.300]  他不能忘記的
[00:29:19.300 --> 00:29:24.300]  我們也絕不能忘記
[00:29:24.300 --> 00:29:28.300]  有克己在我們的心中
[00:29:28.300 --> 00:29:31.300]  所以彼得代表我們
[00:29:31.300 --> 00:29:35.300]  每一個人接受了主給我們洗腳
[00:29:35.300 --> 00:29:40.300]  我們每一個人都是主給我們洗過腳的
[00:29:40.300 --> 00:29:46.300]  我們在彼得裡已經被主洗腳
[00:29:46.300 --> 00:29:52.300]  腳是要常常洗的
[00:29:52.300 --> 00:29:57.300]  把腳一洗全身乾淨
[00:29:57.300 --> 00:30:02.300]  那個腳就是接觸塵土的地方
[00:30:02.300 --> 00:30:06.300]  那就代表我們在這個世界裡生活
[00:30:06.300 --> 00:30:09.300]  進進出出
[00:30:09.300 --> 00:30:12.300]  我們在各樣的解除之中
[00:30:12.300 --> 00:30:16.300]  不知不覺沾染了污穢
[00:30:16.300 --> 00:30:20.300]  沾染了世俗的污穢
[00:30:20.300 --> 00:30:23.300]  我們要洗腳
[00:30:23.300 --> 00:30:28.300]  主不怕彼得的腳髒
[00:30:28.300 --> 00:30:32.300]  一個人全身最髒的就是腳
[00:30:32.300 --> 00:30:34.300]  當時他們穿潮鞋
[00:30:34.300 --> 00:30:38.300]  外面塵土的地方走路
[00:30:38.300 --> 00:30:42.300]  當時全身塵土最多的
[00:30:42.300 --> 00:30:46.300]  那個街上什麼污穢都有
[00:30:46.300 --> 00:30:53.300]  有土、有泥、還有其他的髒東西
[00:30:53.300 --> 00:30:56.300]  他們的腳踏在裡面
[00:30:56.300 --> 00:31:00.300]  這一切主要給他們洗乾淨
[00:31:00.300 --> 00:31:07.300]  彼得在接受主的服侍的同時
[00:31:07.300 --> 00:31:09.300]  還學了一個功課
[00:31:09.300 --> 00:31:15.300]  主又把另外一個信息合在一起
[00:31:15.300 --> 00:31:19.300]  同時教導門徒
[00:31:19.300 --> 00:31:23.300]  主說:洗過澡的人
[00:31:23.300 --> 00:31:27.300]  這樣把腳一洗全身就乾淨了
[00:31:27.300 --> 00:31:30.300]  這裡提到兩種的洗
[00:31:30.300 --> 00:31:32.300]  第一種的洗,洗過澡
[00:31:32.300 --> 00:31:34.300]  全身洗過了
[00:31:34.300 --> 00:31:36.300]  但是全身洗過澡的人
[00:31:36.300 --> 00:31:40.300]  還要常常把腳洗一洗
[00:31:40.300 --> 00:31:42.300]  全身洗過澡
[00:31:42.300 --> 00:31:46.300]  洗過澡就是代表我們是
[00:31:46.300 --> 00:31:49.300]  信主了,罪得赦免的人
[00:31:49.300 --> 00:31:52.300]  是被救贖的人
[00:31:52.300 --> 00:31:56.300]  但是我們還要常常地洗腳
[00:31:56.300 --> 00:31:59.300]  我們要認罪的潔淨
[00:31:59.300 --> 00:32:03.300]  隨時的潔淨
[00:32:03.300 --> 00:32:06.300]  這是生活中的罪
[00:32:06.300 --> 00:32:09.300]  洗澡是我們信主的時候
[00:32:09.300 --> 00:32:11.300]  一切的罪得赦免
[00:32:11.300 --> 00:32:17.300]  那是救恩罪得赦免的洗
[00:32:17.300 --> 00:32:23.300]  把腳洗是每天日常生活裡得潔淨
[00:32:23.300 --> 00:32:26.300]  得潔淨,繼續得潔淨
[00:32:26.300 --> 00:32:30.300]  每天得潔淨
[00:32:30.300 --> 00:32:36.300]  主把這個信息也一同講下來
[00:32:36.300 --> 00:32:41.300]  所以洗腳是一個
[00:32:41.300 --> 00:32:46.300]  謙卑的徒人心態所做的事
[00:32:46.300 --> 00:32:54.300]  同時也是經常的潔淨的一個表達
[00:32:54.300 --> 00:32:58.300]  跟著主耶穌就說了一句話
[00:32:58.300 --> 00:33:02.300]  十四句:我是你們的主,你們的夫子
[00:33:02.300 --> 00:33:07.300]  上去洗你們的腳,你們也當彼此洗腳
[00:33:07.300 --> 00:33:14.300]  主要我們,主要門徒彼此的洗腳
[00:33:14.300 --> 00:33:19.300]  我不曉得門徒以後是不是經常的這樣做
[00:33:19.300 --> 00:33:21.300]  彼此的洗腳
[00:33:21.300 --> 00:33:24.300]  或者他們已經體會到
[00:33:24.300 --> 00:33:30.300]  這個話不是自念的,乃是彼此服事的意思
[00:33:30.300 --> 00:33:34.300]  這個聖經沒有記載
[00:33:34.300 --> 00:33:38.300]  只有一件事我知道
[00:33:38.300 --> 00:33:46.300]  在英國北部有一個教會集團
[00:33:46.300 --> 00:33:53.300]  他們每年有一次彼此洗腳
[00:33:53.300 --> 00:33:55.300]  要遵行主的吩咐
[00:33:55.300 --> 00:33:59.300]  一年一次彼此洗腳
[00:33:59.300 --> 00:34:06.300]  每一個基督徒都去洗人的腳,又被人洗腳
[00:34:06.300 --> 00:34:12.300]  主這樣的吩咐,你們要彼此洗腳
[00:34:12.300 --> 00:34:16.300]  教皇,天主教的教皇
[00:34:16.300 --> 00:34:21.300]  卻很鄭重的記得這件事了
[00:34:21.300 --> 00:34:25.300]  他要給別人洗腳
[00:34:25.300 --> 00:34:30.300]  我想這是教皇制度裡面的很好的一件事
[00:34:30.300 --> 00:34:35.300]  一個被人所尊崇的人
[00:34:35.300 --> 00:34:39.300]  學習給人洗腳
[00:34:39.300 --> 00:34:43.300]  但是教父歷史給我們看見
[00:34:43.300 --> 00:34:49.300]  教皇給人洗腳,真是知由其表而無其事
[00:34:49.300 --> 00:34:53.300]  多少教皇在那爭權
[00:34:53.300 --> 00:34:56.300]  他們只是行個儀式
[00:34:56.300 --> 00:35:01.300]  行個儀式,所以那個意義不大
[00:35:01.300 --> 00:35:07.300]  有人說天主教什麼時候開始墮落呢?
[00:35:07.300 --> 00:35:15.300]  就是羅馬的主教開始戴上皇冠一樣的主教帽子的時候
[00:35:15.300 --> 00:35:21.300]  教皇帽子的時候,就是開始墮落的時候
[00:35:21.300 --> 00:35:27.300]  教皇戴的帽子是君王的帽子,王冠的帽子
[00:35:27.300 --> 00:35:31.300]  戴上了人間的王冠
[00:35:31.300 --> 00:35:37.300]  就忘記了神的面前的僕人的身份
[00:35:37.300 --> 00:35:43.300]  那就是教會開始墮落的時候
[00:35:43.300 --> 00:35:46.300]  教父的理解,主的結論
[00:35:46.300 --> 00:35:53.300]  你們既知道這是若是去行,就有福了
[00:35:53.300 --> 00:35:59.300]  這裡有一個應許,給什麼人的?給行的人
[00:35:59.300 --> 00:36:05.300]  什麼人?就是在心裡遵行謙卑,給人洗腳
[00:36:05.300 --> 00:36:08.300]  不管外表有沒有給人洗腳
[00:36:08.300 --> 00:36:13.300]  心裡是有這個心態,做僕人的心態
[00:36:13.300 --> 00:36:21.300]  這四分之一,這件事用了天賦真是不少
[00:36:21.300 --> 00:36:27.300]  你看這四處的地方,記載同一件事
[00:36:27.300 --> 00:36:31.300]  同一類的信息
[00:36:31.300 --> 00:36:37.300]  可見了在神的心目中這件事的重要性有多大
[00:36:37.300 --> 00:36:40.300]  值得四次記載
[00:36:40.300 --> 00:36:44.300]  我們來到第二個功課
[00:36:44.300 --> 00:36:49.300]  進行禱告的功課
[00:36:49.300 --> 00:36:54.300]  我們再次來看看彼得原來的情況
[00:36:54.300 --> 00:37:00.300]  然後再看學會了功課以後的情況
[00:37:00.300 --> 00:37:10.300]  原來的情況就是在馬太福音26章40到45節
[00:37:10.300 --> 00:37:16.300]  馬太26章40節開始
[00:37:16.300 --> 00:37:22.300]  來到門徒那裡,看見他們睡著了
[00:37:22.300 --> 00:37:29.300]  就對彼得說:怎麼樣?你們不能同我警醒天使嗎?
[00:37:29.300 --> 00:37:34.300]  總要警醒禱告,免得入了迷惑
[00:37:34.300 --> 00:37:39.300]  你們心靈固然願意,肉體卻軟弱了
[00:37:39.300 --> 00:37:44.300]  第二次又去禱告說:我父啊,這杯若不能離開我
[00:37:44.300 --> 00:37:48.300]  必要我喝,就願你的旨意成就
[00:37:48.300 --> 00:37:53.300]  又來見他們睡著,因為他們的眼睛睏眷
[00:37:53.300 --> 00:37:57.300]  耶穌又離開他們去了第三次禱告
[00:37:57.300 --> 00:37:59.300]  說的話還是與先前一樣
[00:37:59.300 --> 00:38:06.300]  於是來到門徒那裡對他們說:現在你們仍然睡覺安歇吧
[00:38:06.300 --> 00:38:13.300]  我們的主克西瑪利元,一連三次禱告
[00:38:13.300 --> 00:38:19.300]  他說:我心裡甚是憂傷,幾乎要死
[00:38:19.300 --> 00:38:24.300]  他說,他聖經說他極其難過
[00:38:24.300 --> 00:38:30.300]  然後主對門徒說:你們在這裡等候,和我一同警醒
[00:38:30.300 --> 00:38:34.300]  我去警醒,你們和我一同警醒
[00:38:34.300 --> 00:38:40.300]  主在那裡警醒,禱告,順夫婦的旨意
[00:38:40.300 --> 00:38:44.300]  當時主的心情是怎麼樣的?
[00:38:44.300 --> 00:38:48.300]  有些聖經很值得我們注意
[00:38:48.300 --> 00:39:01.300]  比希伯來書,希伯來書五章第七節
[00:39:01.300 --> 00:39:11.300]  基督在入體的時候,祂大聲哀哭,流淚禱告懇求那能救祂免死的主
[00:39:11.300 --> 00:39:15.300]  就因祂的虔誠蒙了英雲
[00:39:15.300 --> 00:39:22.300]  這裡說說的,讓我們覺得很難明白
[00:39:22.300 --> 00:39:29.300]  這裡說基督在克西瑪利元裡面大聲哀哭流淚禱告
[00:39:29.300 --> 00:39:34.300]  求什麼呢?求那能救祂免死的主
[00:39:34.300 --> 00:39:38.300]  而且跟著說祂的禱告蒙了英雲
[00:39:38.300 --> 00:39:45.300]  那麼名正言順,蒙了英雲就是意思說祂沒有死
[00:39:45.300 --> 00:39:48.300]  神救了祂免死
[00:39:48.300 --> 00:39:54.300]  主沒有死嗎?主死了,上了釋子教
[00:39:54.300 --> 00:40:00.300]  那麼為什麼在這裡說蒙了英雲呢?
[00:40:00.300 --> 00:40:07.300]  那麼這個去解釋有不同的路線
[00:40:07.300 --> 00:40:11.300]  但是我提出來其中的一個
[00:40:11.300 --> 00:40:19.300]  就是說原來主憂傷,幾乎要死
[00:40:19.300 --> 00:40:26.300]  那個幾乎要死不是文學上形容詞的意思
[00:40:26.300 --> 00:40:31.300]  就是形容祂極度的憂傷
[00:40:31.300 --> 00:40:36.300]  好像平常常常說要死了
[00:40:36.300 --> 00:40:42.300]  就禱告求神救祂免死
[00:40:42.300 --> 00:40:49.300]  意思就是說使祂不會在上釋子教之前就死掉
[00:40:49.300 --> 00:40:52.300]  這種解釋有一個支持
[00:40:52.300 --> 00:40:55.300]  就是儒家福音記載
[00:40:55.300 --> 00:40:57.300]  當耶穌這樣憂傷的時候
[00:40:57.300 --> 00:41:00.300]  天上有天使出現
[00:41:00.300 --> 00:41:04.300]  教天祂的力量
[00:41:04.300 --> 00:41:09.300]  如果不需要特殊的力量
[00:41:09.300 --> 00:41:15.300]  那麼就不必神差遣天使來教天祂的力量
[00:41:15.300 --> 00:41:18.300]  一定有這個需要
[00:41:18.300 --> 00:41:21.300]  神的幫助
[00:41:21.300 --> 00:41:26.300]  所以這是一個解釋之意
[00:41:26.300 --> 00:41:31.300]  神推廷祂的禱告,保守祂
[00:41:31.300 --> 00:41:34.300]  不至於在上釋子教以前死
[00:41:34.300 --> 00:41:39.300]  能夠在釋子教上擔當我們的罪
[00:41:39.300 --> 00:41:42.300]  我的意思就是說
[00:41:42.300 --> 00:41:49.300]  證明主在克什瑪利元的憂傷到什麼程度
[00:41:49.300 --> 00:41:52.300]  不管採取哪一個解釋
[00:41:52.300 --> 00:41:58.300]  這個極其難過,幾乎要死
[00:41:58.300 --> 00:42:01.300]  是很真實的一個描寫
[00:42:01.300 --> 00:42:05.300]  就在這個時候門徒睡著了
[00:42:05.300 --> 00:42:08.300]  三次睡著了
[00:42:08.300 --> 00:42:11.300]  彼得在內
[00:42:11.300 --> 00:42:14.300]  三個大門徒
[00:42:14.300 --> 00:42:18.300]  當時身體軟,困倦
[00:42:18.300 --> 00:42:23.300]  主耶穌還是滿了體數
[00:42:23.300 --> 00:42:28.300]  祂說四十一節的話:
[00:42:28.300 --> 00:42:35.300]  「從要警醒禱告,免得入了迷惑,你們心靈固然願意,肉體卻軟弱了。」
[00:42:35.300 --> 00:42:39.300]  主還是提出他們的軟弱
[00:42:39.300 --> 00:42:45.300]  但是這個提出並不是給他們造成
[00:42:45.300 --> 00:42:50.300]  預備好一個不禱告,不警醒的藉口
[00:42:50.300 --> 00:42:59.300]  有時候主的恩典,主的同情,了解,提出
[00:42:59.300 --> 00:43:04.300]  承諾我們繼續軟弱的理由,藉口
[00:43:04.300 --> 00:43:07.300]  我們很容易那樣
[00:43:07.300 --> 00:43:14.300]  主實在是滿有憐憫,滿有恩典
[00:43:14.300 --> 00:43:20.300]  但是我們不要把心靈固然願意,肉體卻軟弱了
[00:43:20.300 --> 00:43:25.300]  當成我們禱告的副歌
[00:43:25.300 --> 00:43:28.300]  我們再看
[00:43:28.300 --> 00:43:32.300]  彼得學會了功課以後
[00:43:32.300 --> 00:43:37.300]  他表現怎麼樣呢?
[00:43:37.300 --> 00:43:39.300]  我們看
[00:43:39.300 --> 00:43:48.300]  彼得前書五章八節
[00:43:48.300 --> 00:44:00.300]  「勿要謹守警醒,因為你們的仇敵魔鬼如同吼叫的獅子,遍地遊行,尋找可吞吃的人。」
[00:44:00.300 --> 00:44:04.300]  這是他勉勵弟兄姊妹
[00:44:04.300 --> 00:44:09.300]  他能夠這樣勉勵,他自己怎麼樣呢?
[00:44:09.300 --> 00:44:14.300]  他真的學了這個功課了嗎?
[00:44:14.300 --> 00:44:19.300]  我們看他的具體的表現
[00:44:19.300 --> 00:44:22.300]  在《詩圖行傳》裏頭
[00:44:22.300 --> 00:44:27.300]  《詩圖行傳》三章第一節
[00:44:27.300 --> 00:44:34.300]  那裏提到在深初的時候,下午三點鐘的時候
[00:44:34.300 --> 00:44:39.300]  彼得和約翰就到聖殿去禱告
[00:44:39.300 --> 00:44:45.300]  這是他們守住一個禱告的時候
[00:44:45.300 --> 00:44:47.300]  另外呢
[00:44:47.300 --> 00:44:53.300]  彼得在《詩圖行傳》十章九節
[00:44:53.300 --> 00:45:02.300]  提到彼得在午正的時候上房頂去禱告
[00:45:02.300 --> 00:45:05.300]  午正十二點
[00:45:05.300 --> 00:45:08.300]  他到房頂去禱告
[00:45:08.300 --> 00:45:10.300]  三點鐘禱告
[00:45:10.300 --> 00:45:13.300]  十二點禱告
[00:45:13.300 --> 00:45:18.300]  那麼這三小時的間隔
[00:45:18.300 --> 00:45:21.300]  這個裏邊是不是意味著
[00:45:21.300 --> 00:45:24.300]  當時的使徒們
[00:45:24.300 --> 00:45:30.300]  就是很可能每三個小時就禱告呢?
[00:45:30.300 --> 00:45:34.300]  我們不能夠無斷地講
[00:45:34.300 --> 00:45:38.300]  但是是否有這個可能呢?
[00:45:38.300 --> 00:45:41.300]  可能,有這個可能
[00:45:41.300 --> 00:45:47.300]  他們成了禱告的門徒
[00:45:47.300 --> 00:45:50.300]  在《詩圖行傳》六章四節
[00:45:50.300 --> 00:45:58.300]  在那裏提到耶路撒冷的教會要選舉領袖
[00:45:58.300 --> 00:46:01.300]  他們選出來七位知事
[00:46:01.300 --> 00:46:06.300]  那麼使徒們就按手在他們身上
[00:46:06.300 --> 00:46:09.300]  讓他們開始是否
[00:46:09.300 --> 00:46:15.300]  使徒們怎麼說關於他們自己呢?
[00:46:15.300 --> 00:46:23.300]  在那裏說我們卻要專心以祈禱傳道為事
[00:46:23.300 --> 00:46:28.300]  使徒們的優先次序
[00:46:28.300 --> 00:46:31.300]  他們的priority
[00:46:31.300 --> 00:46:37.300]  我們卻要專心以祈禱傳道為事
[00:46:37.300 --> 00:46:41.300]  祈禱甚至於在傳道之前
[00:46:41.300 --> 00:46:47.300]  這是使徒們特別提出來他們要做的兩件事
[00:46:47.300 --> 00:46:51.300]  祈禱傳道
[00:46:51.300 --> 00:46:54.300]  彼得是他們的領袖
[00:46:54.300 --> 00:46:57.300]  所以我們從這些經文看出來
[00:46:57.300 --> 00:47:05.300]  彼得和其他的使徒們真是學到了禱告的功課
[00:47:05.300 --> 00:47:11.300]  所以彼得能夠在書信裏面
[00:47:11.300 --> 00:47:17.300]  也三次提到鼓勵門徒禱告
[00:47:17.300 --> 00:47:21.300]  彼得前書五章八節
[00:47:21.300 --> 00:47:23.300]  四章七節
[00:47:23.300 --> 00:47:25.300]  三章七節
[00:47:25.300 --> 00:47:32.300]  三次彼得提醒門徒
[00:47:32.300 --> 00:47:35.300]  勉勵門徒要禱告
[00:47:35.300 --> 00:47:38.300]  彼得前書五章八節
[00:47:38.300 --> 00:47:39.300]  四章七節
[00:47:39.300 --> 00:47:41.300]  三章七節
[00:47:41.300 --> 00:47:43.300]  我們來看看
[00:47:43.300 --> 00:47:45.300]  五章八節
[00:47:45.300 --> 00:47:48.300]  勿要謹守警醒
[00:47:48.300 --> 00:47:51.300]  警醒就是禱告
[00:47:51.300 --> 00:47:55.300]  四章七節
[00:47:55.300 --> 00:47:58.300]  萬物的結局近了
[00:47:58.300 --> 00:48:01.300]  所以你們要謹慎自守
[00:48:01.300 --> 00:48:04.300]  警醒禱告
[00:48:04.300 --> 00:48:06.300]  三章七節
[00:48:06.300 --> 00:48:11.300]  你們做丈夫的也要按情理和妻子同住
[00:48:11.300 --> 00:48:13.300]  因為她比你軟弱
[00:48:13.300 --> 00:48:17.300]  與你一同承受生命之恩的
[00:48:17.300 --> 00:48:19.300]  所以要敬重她
[00:48:19.300 --> 00:48:23.300]  這樣便叫你們的禱告沒有阻礙
[00:48:23.300 --> 00:48:30.300]  她要每個家庭的夫婦要一起禱告
[00:48:30.300 --> 00:48:33.300]  所以她至少在彼得前書裏面
[00:48:33.300 --> 00:48:37.300]  三次提到禱告
[00:48:37.300 --> 00:48:39.300]  這個三這個數字
[00:48:39.300 --> 00:48:41.300]  大概可能是偶然的
[00:48:41.300 --> 00:48:45.300]  但是也讓我們想到
[00:48:45.300 --> 00:48:50.300]  彼得在科西瑪利園三次在祖睡覺
[00:48:50.300 --> 00:48:53.300]  禱告的時候睡覺
[00:48:53.300 --> 00:48:55.300]  還有呢
[00:48:55.300 --> 00:48:59.300]  他又在山頂上頭
[00:48:59.300 --> 00:49:02.300]  顯出他神聖的榮耀的時候
[00:49:02.300 --> 00:49:05.300]  彼得也睡著覺
[00:49:05.300 --> 00:49:14.300]  他真是選擇了那個最重要的關頭來睡覺
[00:49:14.300 --> 00:49:17.300]  科西瑪利園山頂登山變相
[00:49:17.300 --> 00:49:23.300]  都是他睡覺的時候
[00:49:23.300 --> 00:49:25.300]  我們這樣笑他
[00:49:25.300 --> 00:49:27.300]  但是有很多時候
[00:49:27.300 --> 00:49:29.300]  在我們人生好多重要的關頭
[00:49:29.300 --> 00:49:31.300]  我們都忘記了禱告
[00:49:31.300 --> 00:49:35.300]  我們也是差不多了
[00:49:35.300 --> 00:49:37.300]  我們要學彼得
[00:49:37.300 --> 00:49:39.300]  他學會了改變了
[00:49:39.300 --> 00:49:40.300]  我們也願意學
[00:49:40.300 --> 00:49:45.300]  學到了也有所改變
[00:49:45.300 --> 00:49:50.300]  我前年到韓國去
[00:49:50.300 --> 00:49:53.300]  我到有一個教會講到
[00:49:53.300 --> 00:50:00.300]  那個牧師他臨唱詩
[00:50:00.300 --> 00:50:04.300]  真是聲若鴻鐘
[00:50:04.300 --> 00:50:07.300]  但是年紀也很大了
[00:50:07.300 --> 00:50:10.300]  他的女婿告訴我
[00:50:10.300 --> 00:50:15.300]  這個牧師曾經一連四十晝夜
[00:50:15.300 --> 00:50:21.300]  四十天進食禱告
[00:50:21.300 --> 00:50:23.300]  那我就問這個牧師
[00:50:23.300 --> 00:50:27.300]  我說你進食禱告是怎麼進食
[00:50:27.300 --> 00:50:30.300]  是吃少一點東西呢
[00:50:30.300 --> 00:50:32.300]  還是什麼都不吃
[00:50:32.300 --> 00:50:34.300]  單單喝水呢
[00:50:34.300 --> 00:50:36.300]  還是一天進食一次呢
[00:50:36.300 --> 00:50:39.300]  還是三餐都進食呢
[00:50:39.300 --> 00:50:41.300]  他回答說
[00:50:41.300 --> 00:50:45.300]  四十天只喝水
[00:50:45.300 --> 00:50:49.300]  完全不吃
[00:50:49.300 --> 00:50:53.300]  我聽了真是覺得難以相信
[00:50:53.300 --> 00:50:55.300]  我一問他
[00:50:55.300 --> 00:50:58.300]  你進食禱告以後有什麼效果
[00:50:58.300 --> 00:51:01.300]  他就說你看這個禮拜堂
[00:51:01.300 --> 00:51:07.300]  就是我進食禱告以後不久建立的
[00:51:07.300 --> 00:51:10.300]  他們的禮拜堂是一個平民區
[00:51:10.300 --> 00:51:14.300]  平民區的辦公室裡頭
[00:51:14.300 --> 00:51:16.300]  建立他們的禮拜堂
[00:51:16.300 --> 00:51:21.300]  每個週日有三千人聚會
[00:51:21.300 --> 00:51:23.300]  他又告訴我
[00:51:23.300 --> 00:51:26.300]  每天早上有六百弟兄姊妹
[00:51:26.300 --> 00:51:28.300]  在五點鐘禱告
[00:51:28.300 --> 00:51:32.300]  每天早上五點鐘
[00:51:32.300 --> 00:51:35.300]  六百弟兄姊妹禱告
[00:51:35.300 --> 00:51:41.300]  這是韓國盟神特別恩典的一件事
[00:51:41.300 --> 00:51:46.300]  那次我在漢城
[00:51:46.300 --> 00:51:52.300]  是因為宣道會的國際團體在那裡聚會
[00:51:52.300 --> 00:51:54.300]  我們住在一個旅館裡頭
[00:51:54.300 --> 00:51:57.300]  有一天早上統統就說
[00:51:57.300 --> 00:52:02.300]  好不好讓我們就去參觀一下他們的總統會
[00:52:02.300 --> 00:52:05.300]  到哪一個教會去參觀呢
[00:52:05.300 --> 00:52:08.300]  我們不要特別簡
[00:52:08.300 --> 00:52:11.300]  如果是特別簡的可能是那出名的
[00:52:11.300 --> 00:52:15.300]  那就是很多人去看的
[00:52:15.300 --> 00:52:18.300]  那麼他們禱告
[00:52:18.300 --> 00:52:21.300]  我們就是隨便去個地方看
[00:52:21.300 --> 00:52:24.300]  他們說好我們住在旅館
[00:52:24.300 --> 00:52:27.300]  最近那個禮拜堂我們就去看
[00:52:27.300 --> 00:52:29.300]  就去了
[00:52:29.300 --> 00:52:32.300]  早上五點鐘
[00:52:32.300 --> 00:52:34.300]  到了那個禮拜堂
[00:52:34.300 --> 00:52:37.300]  是個衛禮公會
[00:52:37.300 --> 00:52:40.300]  一千多人在那裡禱告
[00:52:40.300 --> 00:52:42.300]  所以我們的總統
[00:52:42.300 --> 00:52:46.300]  什麼話都沒有得講
[00:52:46.300 --> 00:52:48.300]  只有感謝
[00:52:48.300 --> 00:52:51.300]  只有感動
[00:52:51.300 --> 00:52:53.300]  衛禮公會吧
[00:52:53.300 --> 00:52:56.300]  平常在美國衛禮公會
[00:52:56.300 --> 00:52:58.300]  我想很少禱告了
[00:52:58.300 --> 00:53:01.300]  對不起我這個話不應該講
[00:53:01.300 --> 00:53:05.300]  也要看哪些衛禮公會
[00:53:05.300 --> 00:53:09.300]  但是在韓國
[00:53:09.300 --> 00:53:11.300]  那樣
[00:53:11.300 --> 00:53:13.300]  最大的教會總統會
[00:53:13.300 --> 00:53:14.300]  第二衛禮公會
[00:53:14.300 --> 00:53:16.300]  第三進行會
[00:53:16.300 --> 00:53:20.300]  第四那就是
[00:53:20.300 --> 00:53:26.300]  那個張永積牧師的那個教會
[00:53:26.300 --> 00:53:28.300]  他那個教會是最大的教會
[00:53:28.300 --> 00:53:32.300]  但是他那個宗派卻是第四大的
[00:53:32.300 --> 00:53:34.300]  換句話說
[00:53:34.300 --> 00:53:38.300]  平常我們說在韓國禱告
[00:53:38.300 --> 00:53:40.300]  教會增長
[00:53:40.300 --> 00:53:44.300]  一講就提到張永積牧師
[00:53:44.300 --> 00:53:47.300]  因為他們就是最長
[00:53:47.300 --> 00:53:48.300]  增長最快
[00:53:48.300 --> 00:53:50.300]  其實不是那樣的
[00:53:50.300 --> 00:53:53.300]  增長最快的是長老會
[00:53:53.300 --> 00:53:55.300]  衛禮公會
[00:53:55.300 --> 00:53:56.300]  進行會
[00:53:56.300 --> 00:53:58.300]  這些教會
[00:53:58.300 --> 00:54:01.300]  連宣導會
[00:54:01.300 --> 00:54:05.300]  在1974年
[00:54:05.300 --> 00:54:13.300]  那個時候只有173間教會
[00:54:13.300 --> 00:54:15.300]  那麼前年我去的時候
[00:54:15.300 --> 00:54:18.300]  那是21年
[00:54:18.300 --> 00:54:21.300]  已經有800間的教會
[00:54:21.300 --> 00:54:25.300]  會有50萬
[00:54:25.300 --> 00:54:30.300]  所以這是普遍的增長
[00:54:30.300 --> 00:54:33.300]  我們看見神的恩典
[00:54:33.300 --> 00:54:37.300]  所以不單單是派教會增長
[00:54:37.300 --> 00:54:40.300]  所有教會都禱告
[00:54:40.300 --> 00:54:42.300]  都有這個恩典
