
[00:00:00.000 --> 00:00:02.960]  亞各書的一個最重要的主題
[00:19:10.200 --> 00:19:12.400]  雅各其實提出一個很重要的方向
[00:19:12.400 --> 00:19:15.400]  正如我們信仰基本的核心
[00:19:15.400 --> 00:19:18.000]  價值觀有沒有改變
[00:19:18.000 --> 00:19:19.200]  當時有很多人
[00:19:19.200 --> 00:19:22.000]  他們仍然說信了耶穌之後
[00:19:22.000 --> 00:19:24.800]  他們整個生命的價值觀沒有改變
[00:19:24.800 --> 00:19:27.800]  沒有用上帝給我們的吩咐
[00:19:27.800 --> 00:19:30.200]  去說話行事
[00:19:30.200 --> 00:19:32.600]  仍然用世俗
[00:19:32.600 --> 00:19:34.400]  在未信耶穌之前
[00:19:34.400 --> 00:19:36.600]  他們那種社會的標準
[00:19:36.600 --> 00:19:38.000]  去行事為人
[00:19:38.000 --> 00:19:40.800]  這個才是雅各所關心的
[00:19:40.800 --> 00:19:42.800]  一個很重要的方向
[00:19:42.800 --> 00:19:45.600]  所以在這裡
[00:19:45.600 --> 00:19:47.600]  雅各提出了
[00:19:47.600 --> 00:19:49.400]  對當時教會的信徒
[00:19:49.400 --> 00:19:52.800]  一個很重要的提醒
[00:19:52.800 --> 00:19:53.800]  在這段經文裡
[00:19:53.800 --> 00:19:57.200]  究竟我們可以學到什麼呢
[00:19:57.200 --> 00:19:58.800]  在這第二章
[00:19:58.800 --> 00:20:00.200]  這段經文裡
[00:20:00.200 --> 00:20:02.200]  可以看到什麼是尊名
[00:20:02.200 --> 00:20:03.800]  什麼是羞辱
[00:20:03.800 --> 00:20:06.800]  雅各給出一個很獨特的看法
[00:20:06.800 --> 00:20:07.600]  在這裡
[00:20:07.600 --> 00:20:10.000]  當時的人對教會
[00:20:10.000 --> 00:20:12.600]  奉承那些富有的人
[00:20:12.600 --> 00:20:14.600]  視他們特別尊貴
[00:20:14.600 --> 00:20:17.000]  歧視那些貧窮的人
[00:20:17.000 --> 00:20:21.200]  視他們為羞辱
[00:20:21.200 --> 00:20:22.200]  這種做法
[00:20:22.200 --> 00:20:25.000]  雅各表達非常非常不滿
[00:20:25.000 --> 00:20:26.200]  在第二章第一節
[00:20:26.200 --> 00:20:29.000]  強調耶穌基督是榮耀的
[00:20:29.000 --> 00:20:30.200]  在第二章第八節
[00:20:30.200 --> 00:20:32.800]  又強調律法是至尊的
[00:20:32.800 --> 00:20:35.600]  只有上帝是尊名
[00:20:35.600 --> 00:20:38.400]  只有上帝
[00:20:38.400 --> 00:20:41.200]  直著耶穌彰顯祂自己的榮耀
[00:20:41.200 --> 00:20:44.800]  也只有上帝的律法是神聖的
[00:20:44.800 --> 00:20:46.800]  在上帝的面前
[00:20:46.800 --> 00:20:49.400]  每一個人都是平等的
[00:20:49.400 --> 00:20:51.200]  每一個人都是
[00:20:51.200 --> 00:20:54.200]  我們的生命的本質是一樣
[00:20:54.200 --> 00:20:55.200]  當然在現實上
[00:20:55.200 --> 00:20:56.200]  我們在社會
[00:20:56.200 --> 00:20:59.400]  當然我們真的會
[00:20:59.400 --> 00:21:00.800]  對富有的人
[00:21:00.800 --> 00:21:02.800]  我們有一種特別的
[00:21:02.800 --> 00:21:04.800]  一種態度很容易
[00:21:04.800 --> 00:21:05.800]  不知道大家會不會
[00:21:05.800 --> 00:21:07.200]  如果有兩個
[00:21:07.200 --> 00:21:10.400]  你很認識一個
[00:21:10.400 --> 00:21:12.400]  一個人在你面前走過來
[00:21:12.400 --> 00:21:15.400]  一個是你認識全香港
[00:21:15.400 --> 00:21:17.400]  都知道他很有錢的人
[00:21:17.400 --> 00:21:20.600]  另一個是很普通的人
[00:21:20.600 --> 00:21:23.000]  你會對誰的態度好一點呢
[00:21:23.000 --> 00:21:24.400]  你問自己
[00:21:24.400 --> 00:21:26.400]  可能你第一個反應
[00:21:26.400 --> 00:21:27.800]  你都會對那個
[00:21:27.800 --> 00:21:31.000]  全香港都知道他很有錢的人
[00:21:31.000 --> 00:21:34.400]  你對他的態度可能都會好一點
[00:21:34.400 --> 00:21:35.600]  可能他是這樣
[00:21:35.600 --> 00:21:37.800]  我們在心底都容易
[00:21:37.800 --> 00:21:41.600]  有重負輕貧的心理
[00:21:41.600 --> 00:21:44.800]  但是雅各在這裡提出
[00:21:44.800 --> 00:21:47.600]  我們已經信了耶穌
[00:21:47.600 --> 00:21:48.800]  上帝不偏待人
[00:21:48.800 --> 00:21:50.600]  上帝沒有偏待窮人
[00:21:50.600 --> 00:21:52.400]  上帝也沒有偏待富有的人
[00:21:52.400 --> 00:21:55.600]  上帝對任何人都是一樣
[00:21:55.600 --> 00:21:58.200]  都是對人有一個憐憫的心
[00:21:58.200 --> 00:22:01.400]  所以信仰
[00:22:01.400 --> 00:22:03.000]  說跟從耶穌的時候
[00:22:03.000 --> 00:22:06.000]  我們不是順應世界的價值觀
[00:22:06.000 --> 00:22:11.000]  而是我們是順從上帝給我們的價值觀
[00:22:11.000 --> 00:22:13.200]  律法是至尊的
[00:22:13.200 --> 00:22:14.200]  是至聖的
[00:22:14.200 --> 00:22:15.400]  是尊榮的
[00:22:15.400 --> 00:22:18.000]  是讓我們認識上帝的標準
[00:22:18.000 --> 00:22:20.600]  也讓我們認識上帝的憐憫
[00:22:20.600 --> 00:22:22.400]  讓我們認識上帝的慈愛
[00:22:22.400 --> 00:22:24.400]  當我們去認識上帝的慈愛的時候
[00:22:24.400 --> 00:22:28.000]  我們都能夠學習上帝的憐憫和慈愛
[00:22:28.000 --> 00:22:30.600]  去愛我們身邊的人
[00:22:30.600 --> 00:22:34.400]  由初期教會到現在
[00:22:34.400 --> 00:22:38.000]  過了二千年的時間
[00:22:38.000 --> 00:22:39.800]  在不同的時期
[00:22:39.800 --> 00:22:43.000]  有很多信徒都面對很多不同的挑戰
[00:22:43.000 --> 00:22:46.800]  有很多不同的困難
[00:22:46.800 --> 00:22:48.600]  信仰不穩固
[00:22:48.600 --> 00:22:50.000]  信仰不堅定
[00:22:50.000 --> 00:22:51.600]  或焦點不穩固的時候
[00:22:51.600 --> 00:22:54.000]  很容易就會隨波逐流
[00:22:54.000 --> 00:22:56.800]  也很容易就離開了信仰
[00:22:56.800 --> 00:22:59.200]  但我們見到在不同的時代裡
[00:22:59.200 --> 00:23:03.400]  有不少信徒很認清這個人生的焦點
[00:23:03.400 --> 00:23:06.200]  他們在生命裡經歷上帝的愛
[00:23:06.200 --> 00:23:08.200]  經歷上帝的寬恕
[00:23:08.200 --> 00:23:09.600]  縱然在困難當中
[00:23:09.600 --> 00:23:10.800]  在很多困境裡
[00:23:10.800 --> 00:23:12.600]  仍然堅持信仰
[00:23:12.600 --> 00:23:14.000]  能夠去面對
[00:23:14.000 --> 00:23:16.800]  迎向很多不同的困難
[00:23:16.800 --> 00:23:20.000]  也因為他們經歷上帝的慈愛
[00:23:20.000 --> 00:23:22.800]  藉著律法經歷上帝的愛
[00:23:22.800 --> 00:23:26.000]  也學習去愛鄰舍如同自己
[00:23:26.000 --> 00:23:27.800]  自己得著這個救恩
[00:23:27.800 --> 00:23:29.800]  也傳揚這個救恩
[00:23:29.800 --> 00:23:33.600]  縱然有很多不利的環境
[00:23:33.600 --> 00:23:36.800]  仍然盡力去傳揚這個福音
[00:23:36.800 --> 00:23:39.600]  在今年
[00:23:39.600 --> 00:23:42.800]  我們差傳部
[00:23:42.800 --> 00:23:44.800]  都用不同的方式
[00:23:44.800 --> 00:23:46.000]  去幫助弟兄姊妹
[00:23:46.000 --> 00:23:49.000]  去認識韓國這個地方
[00:23:49.000 --> 00:23:53.600]  認識上帝在韓國當中的工作
[00:23:53.600 --> 00:23:55.800]  他們的工作和差傳的工作
[00:23:55.800 --> 00:23:57.000]  在今年裡
[00:23:57.000 --> 00:23:59.800]  我們也播了一些影片
[00:23:59.800 --> 00:24:02.200]  也有脫筆者
[00:24:02.200 --> 00:24:04.600]  讓我們認識在北方
[00:24:04.600 --> 00:24:06.800]  從北韓到南韓的時候
[00:24:06.800 --> 00:24:07.800]  南韓的人
[00:24:07.800 --> 00:24:10.000]  怎樣幫他們去認識方面的機會
[00:24:10.000 --> 00:24:11.800]  也製作了
[00:24:11.800 --> 00:24:12.600]  在幾個月前
[00:24:12.600 --> 00:24:13.400]  大家有沒有印象
[00:24:13.400 --> 00:24:15.400]  我們播過一個短片
[00:24:15.400 --> 00:24:16.400]  讓大家認識
[00:24:16.400 --> 00:24:18.600]  韓國的一個歷史
[00:24:18.600 --> 00:24:19.800]  是怎樣的
[00:24:19.800 --> 00:24:21.600]  他們大約的文化
[00:24:21.600 --> 00:24:23.400]  傳統是怎樣
[00:24:23.800 --> 00:24:26.200]  接著我們差傳部
[00:24:26.200 --> 00:24:28.200]  也製作了第二套影片
[00:24:28.200 --> 00:24:29.800]  幫我們認識
[00:24:29.800 --> 00:24:33.000]  福音怎樣在韓國這個地方
[00:24:33.000 --> 00:24:35.600]  上帝怎樣在不同的時代
[00:24:35.600 --> 00:24:39.000]  去保守著不同的信徒
[00:24:39.000 --> 00:24:40.400]  他們在艱難的時候
[00:24:40.400 --> 00:24:41.800]  仍然去堅守信仰
[00:24:41.800 --> 00:24:44.000]  使福音能夠一代一代的
[00:24:44.000 --> 00:24:46.200]  在韓國這個地方傳播
[00:24:46.200 --> 00:24:47.200]  直到今天
[00:24:47.200 --> 00:24:51.400]  福音在韓國有一個很大的發展
[00:24:51.400 --> 00:24:54.400]  所以現在也讓大家去看一下
[00:24:54.400 --> 00:24:57.800]  我們有大約八分鐘的一套製作影片
[00:24:57.800 --> 00:24:59.000]  讓大家去知道
[00:24:59.000 --> 00:25:03.000]  上帝怎樣在韓國這個地方
[00:25:03.000 --> 00:25:05.400]  彰顯祂自己的憐憫和慈愛
[00:25:05.400 --> 00:25:10.400]  我們很濃縮地看了
[00:25:10.400 --> 00:25:13.000]  上帝怎樣在韓國這個地方
[00:25:13.000 --> 00:25:16.000]  讓福音一步一步的擴展到現在
[00:25:16.000 --> 00:25:17.800]  有很多人去相信
[00:25:17.800 --> 00:25:19.200]  在過程當中
[00:25:19.200 --> 00:25:22.000]  我們看到有很多艱難的時刻
[00:25:22.000 --> 00:25:23.800]  我們看到上帝的保守
[00:25:23.800 --> 00:25:25.600]  我們也看到有很多信徒
[00:25:25.600 --> 00:25:28.400]  在過程當中怎樣去堅持信仰
[00:25:28.400 --> 00:25:31.400]  一代一代的將福音傳下去
[00:25:31.400 --> 00:25:33.400]  在過程當中
[00:25:33.400 --> 00:25:36.800]  可以說看到上帝的憐憫
[00:25:36.800 --> 00:25:40.000]  看到上帝對教會的一個保守
[00:25:40.000 --> 00:25:45.200]  當一個福音傳到一個新的民族當中
[00:25:45.200 --> 00:25:48.600]  一個重要的工作就是翻譯聖經
[00:25:48.600 --> 00:25:50.600]  直著聖經讓我們認識
[00:25:50.600 --> 00:25:52.600]  上帝的慈愛和公義
[00:25:52.600 --> 00:25:55.200]  直著律法讓我們明白
[00:25:55.200 --> 00:25:56.800]  上帝對我們的憐憫
[00:25:56.800 --> 00:25:59.400]  也對上帝對人的審判
[00:25:59.400 --> 00:26:01.600]  所以我們也要珍惜
[00:26:01.600 --> 00:26:04.400]  我們讀聖經的這種福分
[00:26:04.400 --> 00:26:08.400]  所以今年教會我們也去
[00:26:08.400 --> 00:26:10.600]  鼓勵大家有讀經的計劃
[00:26:10.600 --> 00:26:12.400]  我們有第二季
[00:26:12.400 --> 00:26:19.000]  就是鼓勵大家讀新約的內容
[00:26:19.000 --> 00:26:23.400]  到十月底基本上就已經完結了
[00:26:23.400 --> 00:26:25.600]  在十一月份我們就會開始
[00:26:25.600 --> 00:26:29.400]  新一季的讀經計劃
[00:26:29.400 --> 00:26:31.600]  我們十一月至十二月
[00:26:31.600 --> 00:26:33.800]  鼓勵大家有兩個選擇
[00:26:33.800 --> 00:26:35.800]  第一個選擇就是可以
[00:26:35.800 --> 00:26:39.600]  用六十天的時間讀《司徒行傳》
[00:26:39.600 --> 00:26:41.000]  和《保羅書信》
[00:26:41.000 --> 00:26:44.800]  這個大家就可以在下面的平台
[00:26:44.800 --> 00:26:47.000]  拿一張讀經的表
[00:26:47.000 --> 00:26:49.200]  或者讀《創世紀》
[00:26:49.200 --> 00:26:53.200]  在這兩個月裏完成讀《創世紀》的內容
[00:26:53.200 --> 00:26:56.600]  大家也可以自己選擇
[00:26:56.600 --> 00:27:00.000]  拿哪一個讀經表
[00:27:00.000 --> 00:27:04.000]  作為讀經的記錄
[00:27:04.000 --> 00:27:09.000]  接著我們栽培部為了鼓勵
[00:27:09.000 --> 00:27:12.400]  弟兄姊妹在聖經上有更多的認識
[00:27:12.400 --> 00:27:14.400]  設計了一個問答的遊戲
[00:27:14.400 --> 00:27:15.400]  不知道大家有誰玩過
[00:27:15.400 --> 00:27:17.200]  你舉手一下看看
[00:27:17.200 --> 00:27:18.800]  嘩,不是很多
[00:27:18.800 --> 00:27:21.800]  我們鼓勵大家的時候
[00:27:21.800 --> 00:27:23.600]  我們設計了一個遊戲
[00:27:23.600 --> 00:27:26.000]  在這個遊戲裏面
[00:27:26.000 --> 00:27:27.800]  我們有不同的分類
[00:27:27.800 --> 00:27:30.200]  不同的分類有些問題
[00:27:30.200 --> 00:27:32.000]  是答是或不是
[00:27:32.000 --> 00:27:33.600]  這樣就很容易玩的遊戲
[00:27:33.600 --> 00:27:36.200]  幫助大家有些趣味
[00:27:36.200 --> 00:27:38.000]  為了鼓勵大家
[00:27:38.000 --> 00:27:42.000]  凡是你已經玩過這個遊戲的
[00:27:42.000 --> 00:27:43.000]  我們也有一份禮物
[00:27:43.000 --> 00:27:44.600]  在下面的圓座
[00:27:44.600 --> 00:27:47.000]  有不同的禮物
[00:27:47.000 --> 00:27:49.400]  你可以去拿一份
[00:27:49.400 --> 00:27:52.000]  也鼓勵大家在走之前
[00:27:52.000 --> 00:27:53.000]  在樓下
[00:27:53.000 --> 00:27:56.400]  你可以有不同的方法
[00:27:56.400 --> 00:27:58.000]  進入這個遊戲裏面
[00:27:58.000 --> 00:28:01.400]  你玩過一次一題
[00:28:01.400 --> 00:28:04.000]  進去就可以拿一份禮物
[00:28:04.000 --> 00:28:06.600]  這些禮物也很有意思
[00:28:06.600 --> 00:28:08.000]  有些鑰匙扣
[00:28:08.000 --> 00:28:10.000]  希望我們都藉著不同的方式
[00:28:10.000 --> 00:28:12.200]  去鼓勵大家一起
[00:28:12.200 --> 00:28:14.800]  在讀上帝的華語上
[00:28:14.800 --> 00:28:17.200]  有更多的學習
[00:28:17.200 --> 00:28:20.200]  剛才那一套的影片
[00:28:20.200 --> 00:28:22.400]  我們也有一個文字版
[00:28:22.400 --> 00:28:25.800]  在大家的程序表裏面
[00:28:25.800 --> 00:28:27.800]  我們會有一個QR Code
[00:28:27.800 --> 00:28:29.000]  大家可以進去
[00:28:29.000 --> 00:28:31.600]  再看這一套的影片
[00:28:31.600 --> 00:28:36.600]  還有我們有一個更詳盡的
[00:28:36.600 --> 00:28:39.000]  文字版的紀錄
[00:28:39.000 --> 00:28:42.400]  如果大家想拿文字版的時候
[00:28:42.400 --> 00:28:44.800]  在下面的灰枱上
[00:28:44.800 --> 00:28:47.600]  都已經印了一份
[00:28:47.600 --> 00:28:49.600]  大家可以去拿來看
[00:28:49.600 --> 00:28:52.600]  就是一個有九頁紙的內容
[00:28:52.600 --> 00:28:55.000]  大家可以很詳細地回去
[00:28:55.000 --> 00:28:57.600]  看看上帝如何在韓國當中
[00:28:57.600 --> 00:28:58.800]  這個地方裏面
[00:28:58.800 --> 00:29:01.800]  彰顯祂自己的慈愛和工作
[00:29:01.800 --> 00:29:05.800]  但願我們藉著這一卷雅各書
[00:29:05.800 --> 00:29:07.600]  幫助我們去知道
[00:29:07.600 --> 00:29:09.600]  一個相信耶穌的人
[00:29:09.600 --> 00:29:11.600]  我們的價值觀是不同了
[00:29:11.600 --> 00:29:13.200]  其實雅各是提醒我們
[00:29:13.200 --> 00:29:15.200]  不要再用世俗的價值觀
[00:29:15.200 --> 00:29:16.400]  繼續去生活
[00:29:16.400 --> 00:29:19.200]  讓我們能夠經歷
[00:29:19.200 --> 00:29:20.800]  在生活當中
[00:29:20.800 --> 00:29:22.800]  更多的經歷上帝的慈愛
[00:29:22.800 --> 00:29:24.000]  以致我們生活當中
[00:29:24.000 --> 00:29:26.000]  彰顯上帝的慈愛
[00:29:26.000 --> 00:29:27.000]  願主賜福我們
[00:29:27.000 --> 00:29:29.400]  能夠藉著不同的人
[00:29:29.400 --> 00:29:30.400]  藉著不同的事
[00:29:30.400 --> 00:29:31.800]  激勵我們的心
[00:29:31.800 --> 00:29:33.800]  更有熱誠
[00:29:33.800 --> 00:29:35.600]  一起去跟從著
[00:29:35.600 --> 00:29:37.000]  願主賜福漢告我們
[00:29:37.000 --> 00:29:38.400]  我們一起去祈禱
[00:29:38.400 --> 00:29:39.000]  親愛的天父
[00:29:39.000 --> 00:29:41.000]  求祢去保守我們每一個弟兄姊妹
[00:29:41.000 --> 00:29:43.800]  幫助我們能夠在地上
[00:29:43.800 --> 00:29:45.400]  我們在生活當中
[00:29:45.400 --> 00:29:46.800]  藉著祢的說話
[00:29:46.800 --> 00:29:49.000]  去認識祢的審判
[00:29:49.000 --> 00:29:50.600]  認識祢的憐憫
[00:29:50.600 --> 00:29:52.800]  願主賜福讓我們成為一個
[00:29:52.800 --> 00:29:54.400]  心口如一
[00:29:54.400 --> 00:29:56.400]  言行一致的跟從祢的人
[00:29:56.400 --> 00:29:57.640]  祈禱奉耶穌的名
[00:29:57.640 --> 00:29:59.640]  阿們

