
[00:00:00.000 --> 00:00:03.600]  剛才提到的是士美那教會
[00:19:46.200 --> 00:19:48.200]  也都讓信的、未信的人
[00:19:48.200 --> 00:19:49.200]  清楚的知道
[00:19:49.200 --> 00:19:51.200]  這位是天地的主
[00:19:51.200 --> 00:19:56.200]  值得我們堅定地去信靠他
[00:19:56.200 --> 00:19:57.200]  各位弟兄姊妹
[00:19:57.200 --> 00:19:59.200]  當我說這些訊息的時候
[00:19:59.200 --> 00:20:03.200]  我就想起主耶穌在《馬太方十章》所說的話
[00:20:03.200 --> 00:20:04.200]  祂告訴我們
[00:20:04.200 --> 00:20:06.200]  哪個殺身體
[00:20:06.200 --> 00:20:08.200]  哪個殺靈魂的
[00:20:08.200 --> 00:20:10.200]  你們不需要怕
[00:20:10.200 --> 00:20:12.200]  因為誰在地上承認我
[00:20:12.200 --> 00:20:14.200]  我在天上要承認他
[00:20:14.200 --> 00:20:16.200]  在地上不承認我的
[00:20:16.200 --> 00:20:20.200]  在天上我也不會承認他
[00:20:20.200 --> 00:20:23.200]  當我們想到這些事情的時候
[00:20:23.200 --> 00:20:24.200]  我們回到香港
[00:20:24.200 --> 00:20:26.200]  我們大概都會感覺
[00:20:26.200 --> 00:20:29.200]  我們未必會遇到什麼的迫害
[00:20:29.200 --> 00:20:32.200]  也都不會因此殉道
[00:20:32.200 --> 00:20:35.200]  但是我會鼓勵自己
[00:20:35.200 --> 00:20:37.200]  也都鼓勵我的弟兄姊妹
[00:20:37.200 --> 00:20:40.200]  如果我們不需要為主殉道
[00:20:40.200 --> 00:20:45.200]  我們就必須要為主而活
[00:20:45.200 --> 00:20:47.200]  你不用為主而死
[00:20:47.200 --> 00:20:49.200]  你可以為主而活
[00:20:49.200 --> 00:20:51.200]  在你人生的路上
[00:20:51.200 --> 00:20:53.200]  上上堅定一個心志
[00:20:53.200 --> 00:20:55.200]  他配得的
[00:20:55.200 --> 00:20:59.200]  因為上帝他配得我們為他而活
[00:20:59.200 --> 00:21:02.200]  一生都願意
[00:21:02.200 --> 00:21:05.200]  以他為我們生命的主
[00:21:05.200 --> 00:21:07.200]  我曾經提及過
[00:21:07.200 --> 00:21:09.200]  很多年之前我曾經在神樂園的時候
[00:21:09.200 --> 00:21:12.200]  我記得一次聽一位新加坡的姊妹
[00:21:12.200 --> 00:21:13.200]  講述他們的經歷
[00:21:13.200 --> 00:21:15.200]  我今天還記得
[00:21:15.200 --> 00:21:17.200]  她說他們一班弟兄姊妹
[00:21:17.200 --> 00:21:20.200]  有一次去到沙灘游泳
[00:21:20.200 --> 00:21:22.200]  想不到當時起了狂風
[00:21:22.200 --> 00:21:23.200]  大風大雨
[00:21:23.200 --> 00:21:26.200]  他們玩得很開心不肯走
[00:21:26.200 --> 00:21:29.200]  但發現那些浪一直一直來
[00:21:29.200 --> 00:21:31.200]  很大浪,蓋過岸邊
[00:21:31.200 --> 00:21:34.200]  其中有位弟兄游了出去之後
[00:21:34.200 --> 00:21:36.200]  他們發覺好像看不到他的蹤影
[00:21:36.200 --> 00:21:39.200]  他們到處找,快點走,快點走
[00:21:39.200 --> 00:21:42.200]  突然在那個時候
[00:21:42.200 --> 00:21:45.200]  他們看到一個很大的浪捲過來
[00:21:45.200 --> 00:21:48.200]  在浪的浪頭上
[00:21:48.200 --> 00:21:50.200]  看到弟兄的頭
[00:21:50.200 --> 00:21:52.200]  浪把他捲高了
[00:21:52.200 --> 00:21:55.200]  那時候似乎很難再救他
[00:21:55.200 --> 00:21:59.200]  但他們竟然聽見弟兄大聲在浪頭上說
[00:21:59.200 --> 00:22:01.200]  他講的
[00:22:01.200 --> 00:22:03.200]  新加坡大家知道講英文
[00:22:03.200 --> 00:22:04.200]  他就說
[00:22:04.200 --> 00:22:09.200]  Tell those who are still alive to live for Jesus
[00:22:09.200 --> 00:22:12.200]  告訴那些仍然在生的知道
[00:22:12.200 --> 00:22:14.200]  要為主而活
[00:22:14.200 --> 00:22:16.200]  接著浪把他捲高
[00:22:16.200 --> 00:22:19.200]  就失去蹤影
[00:22:19.200 --> 00:22:22.200]  後來他們盡量去搜救
[00:22:22.200 --> 00:22:26.200]  但最終弟兄在後來被發現
[00:22:26.200 --> 00:22:28.200]  已經死亡
[00:22:28.200 --> 00:22:31.200]  一個人在臨死之前
[00:22:31.200 --> 00:22:33.200]  或者他知道自己快死之前
[00:22:33.200 --> 00:22:35.200]  他記得的事情就是
[00:22:35.200 --> 00:22:38.200]  無論如何是為主而活
[00:22:38.200 --> 00:22:41.200]  各位弟兄姐妹
[00:22:41.200 --> 00:22:43.200]  神給我們有恩典
[00:22:43.200 --> 00:22:45.200]  是我們上上紀念的
[00:22:45.200 --> 00:22:47.200]  但我們更加知道
[00:22:47.200 --> 00:22:51.200]  上上勉勵自己為主而活
[00:22:51.200 --> 00:22:56.200]  最後我們看聖經第二章第十一節
[00:22:56.200 --> 00:22:59.200]  我請大家一起讀第十一節
[00:22:59.200 --> 00:23:03.200]  聖靈向眾教會所說的話
[00:23:03.200 --> 00:23:06.200]  凡有意的就應當停
[00:23:06.200 --> 00:23:10.200]  得勝的必不受第二次死的害
[00:23:10.200 --> 00:23:13.200]  聖經提到有第二次的死亡
[00:23:13.200 --> 00:23:16.200]  原來死亡是有兩次的
[00:23:16.200 --> 00:23:18.200]  是有兩種的死亡
[00:23:18.200 --> 00:23:26.200]  大家請看後面的第二十一章
[00:23:26.200 --> 00:23:32.200]  在這二十一章我們看第八節
[00:23:32.200 --> 00:23:35.200]  聖經提到有些犯罪的人
[00:23:35.200 --> 00:23:38.200]  一些不願意相信的人
[00:23:38.200 --> 00:23:40.200]  他們面對的後果
[00:23:40.200 --> 00:23:43.200]  在第八節的中間
[00:23:43.200 --> 00:23:48.200]  他們的墳就在燒著流亡的火壺裡
[00:23:48.200 --> 00:23:50.200]  聖經在其他地方提到
[00:23:50.200 --> 00:23:52.200]  是不滅的火
[00:23:52.200 --> 00:23:53.200]  這是什麼呢?
[00:23:53.200 --> 00:23:57.200]  就是第二次的死
[00:23:57.200 --> 00:24:05.200]  我們再看前面的第二十章第六節
[00:24:05.200 --> 00:24:07.200]  二十章第六節
[00:24:07.200 --> 00:24:10.200]  「頭一次復活有墳的人是有福的」
[00:24:10.200 --> 00:24:11.200]  聖經提到
[00:24:11.200 --> 00:24:13.200]  教徒在主耶穌再來的時候
[00:24:13.200 --> 00:24:15.200]  我們要復活
[00:24:15.200 --> 00:24:17.200]  但是其他的人將來會再復活
[00:24:17.200 --> 00:24:19.200]  但是面對神的審判
[00:24:19.200 --> 00:24:21.200]  「第一次復活的人有福了
[00:24:21.200 --> 00:24:24.200]  聖潔的第二次的死
[00:24:24.200 --> 00:24:27.200]  沒有能力克制他們的新亦本
[00:24:27.200 --> 00:24:29.200]  他們還要作王
[00:24:29.200 --> 00:24:34.200]  神和基督的祭司與他一同作王」
[00:24:34.200 --> 00:24:36.200]  或者用和合本的話
[00:24:36.200 --> 00:24:42.200]  「第二次的死在他們身上沒有權柄」
[00:24:42.200 --> 00:24:46.200]  第二次的死在教徒身上沒有權柄
[00:24:46.200 --> 00:24:50.200]  我們不需要面對第二次的死亡
[00:24:50.200 --> 00:24:53.200]  即是火壺的死亡
[00:24:53.200 --> 00:24:55.200]  是不需要的
[00:24:55.200 --> 00:24:57.200]  而且在火壺當中
[00:24:57.200 --> 00:24:59.200]  死亡要死亡
[00:24:59.200 --> 00:25:05.200]  大家最後再看第二十章第十四節
[00:25:05.200 --> 00:25:10.200]  「死亡和陰間也被冰在火壺裡
[00:25:10.200 --> 00:25:14.200]  這火壺就是第二次的死
[00:25:14.200 --> 00:25:17.200]  若有人明知沒有記在生命冊上
[00:25:17.200 --> 00:25:20.200]  他就被冰在火壺裡」
[00:25:20.200 --> 00:25:22.200]  因此你知道
[00:25:22.200 --> 00:25:24.200]  到時死亡會結束
[00:25:24.200 --> 00:25:27.200]  因為他都要死亡
[00:25:27.200 --> 00:25:30.200]  聖經提到很清楚的方向
[00:25:30.200 --> 00:25:34.200]  我們如果因為不願信靠神
[00:25:34.200 --> 00:25:37.200]  不願堅守我們的信仰
[00:25:37.200 --> 00:25:41.200]  可能會暫時延遲死亡
[00:25:41.200 --> 00:25:45.200]  但要進入第二次的死亡
[00:25:45.200 --> 00:25:49.200]  但願意憑著信心去持守著
[00:25:49.200 --> 00:25:51.200]  承認主的
[00:25:51.200 --> 00:25:55.200]  可能會快些面對死亡
[00:25:55.200 --> 00:26:01.200]  但卻是進入神給我們的永恆的生命中
[00:26:01.200 --> 00:26:04.200]  這就是其中的分別
[00:26:04.200 --> 00:26:09.200]  我相信我們所說的
[00:26:09.200 --> 00:26:13.200]  也是聖經清楚明確地表明
[00:26:13.200 --> 00:26:16.200]  是神的真理
[00:26:16.200 --> 00:26:20.200]  因此在農曆年的年底
[00:26:20.200 --> 00:26:22.200]  我們大家彼此的勉勵
[00:26:22.200 --> 00:26:24.200]  神給我們豐富的恩典
[00:26:24.200 --> 00:26:26.200]  因此我們感恩我們讚美
[00:26:26.200 --> 00:26:27.200]  祂是我們的力量
[00:26:27.200 --> 00:26:29.200]  是我們的高台
[00:26:29.200 --> 00:26:30.200]  是我們的幫助
[00:26:30.200 --> 00:26:33.200]  但我們自己內心靠著神
[00:26:33.200 --> 00:26:35.200]  有一種堅定的信心
[00:26:35.200 --> 00:26:37.200]  無論在一切的處境當中
[00:26:37.200 --> 00:26:41.200]  我們堅定地承認主
[00:26:41.200 --> 00:26:43.200]  甚至如果神要我們面對
[00:26:43.200 --> 00:26:46.200]  某一些的痛苦甚至死亡
[00:26:46.200 --> 00:26:48.200]  我們仍然至死忠心
[00:26:48.200 --> 00:26:52.200]  領受祂給我們生命的冠冕
[00:26:52.200 --> 00:26:54.200]  我們一起祈禱

