
[00:00:00.000 --> 00:00:03.000]  我們在新一季有一個特別的方向
[00:19:08.000 --> 00:19:10.000]  請看第十八節
[00:19:10.000 --> 00:19:20.000]  119篇第十八節
[00:19:20.000 --> 00:19:22.000]  第十八節
[00:19:22.000 --> 00:19:28.000]  詩人說:求你開我的眼睛
[00:19:28.000 --> 00:19:30.000]  使我看出你律法中的奇妙
[00:19:30.000 --> 00:19:34.000]  接著後面的33、34節
[00:19:34.000 --> 00:19:36.000]  也是剛才大家讀過的經文
[00:19:36.000 --> 00:19:40.000]  33節
[00:19:40.000 --> 00:19:42.000]  耶和華說:求你將你的律例指教我
[00:19:42.000 --> 00:19:44.000]  我必遵守到底
[00:19:44.000 --> 00:19:46.000]  求你賜我悟性
[00:19:46.000 --> 00:19:48.000]  我便遵守你的律法
[00:19:48.000 --> 00:19:50.000]  且一心遵守
[00:19:50.000 --> 00:19:52.000]  大家感覺到師爺好像在掠神嗎?
[00:19:52.000 --> 00:19:56.000]  神啊!你讓我明白你的話
[00:19:56.000 --> 00:19:58.000]  你讓我知道
[00:19:58.000 --> 00:20:00.000]  你賜我悟性讓我了解
[00:20:00.000 --> 00:20:02.000]  如果你讓我了解我答應你
[00:20:02.000 --> 00:20:04.000]  我一定遵守你的說話
[00:20:04.000 --> 00:20:06.000]  而且遵守到底
[00:20:06.000 --> 00:20:08.000]  一心一意的遵守
[00:20:08.000 --> 00:20:10.000]  弟兄姊妹
[00:20:10.000 --> 00:20:12.000]  倘若我們能夠帶著這樣的動機去祈禱
[00:20:12.000 --> 00:20:14.000]  神一定讓我們明白聖經
[00:20:16.000 --> 00:20:18.000]  神啊!你讓我明白
[00:20:18.000 --> 00:20:20.000]  如果你讓我明白我答應你
[00:20:20.000 --> 00:20:22.000]  我一定遵守
[00:20:22.000 --> 00:20:24.000]  因此神不願讓我們明白
[00:20:24.000 --> 00:20:26.000]  是因為我們知道
[00:20:26.000 --> 00:20:28.000]  因為祂知道我們沒有決心遵守祂的說話
[00:20:28.000 --> 00:20:32.000]  神不會讓我們愚弄
[00:20:32.000 --> 00:20:34.000]  我們清楚地知道
[00:20:34.000 --> 00:20:36.000]  一個要遵守聖經說話的人
[00:20:36.000 --> 00:20:38.000]  他才會明白聖經
[00:20:38.000 --> 00:20:42.000]  因為聖經本身不單單是一卷書卷
[00:20:42.000 --> 00:20:44.000]  是神的道
[00:20:44.000 --> 00:20:46.000]  是活的道
[00:20:46.000 --> 00:20:48.000]  有聖靈在其中
[00:20:48.000 --> 00:20:50.000]  能夠和我們有溝通
[00:20:50.000 --> 00:20:54.000]  有一個老婆婆
[00:20:54.000 --> 00:20:56.000]  當她年長的時候
[00:20:56.000 --> 00:20:58.000]  在老人院當中居住
[00:20:58.000 --> 00:21:00.000]  她的兒孫來探望她
[00:21:00.000 --> 00:21:02.000]  發現她最近情緒很低落
[00:21:02.000 --> 00:21:04.000]  不開心
[00:21:04.000 --> 00:21:06.000]  大家問她:你告訴我們什麼事不開心
[00:21:06.000 --> 00:21:08.000]  她一直都不肯說
[00:21:08.000 --> 00:21:10.000]  後來有一個孫兒來探望她
[00:21:10.000 --> 00:21:12.000]  一見到她的時候
[00:21:12.000 --> 00:21:14.000]  她很開心
[00:21:14.000 --> 00:21:16.000]  孫兒問:婆婆,什麼事?
[00:21:16.000 --> 00:21:18.000]  婆婆立刻說:
[00:21:18.000 --> 00:21:20.000]  我想你陪我出去住幾天
[00:21:20.000 --> 00:21:24.000]  你帶我回家
[00:21:24.000 --> 00:21:26.000]  我不想在老人院
[00:21:26.000 --> 00:21:28.000]  地方好,不過我想去你的地方住幾天
[00:21:28.000 --> 00:21:32.000]  孫兒就帶她回去
[00:21:32.000 --> 00:21:34.000]  陪了她幾天
[00:21:34.000 --> 00:21:36.000]  讓她能夠有不同的環境
[00:21:36.000 --> 00:21:38.000]  有些改變
[00:21:38.000 --> 00:21:40.000]  為什麼婆婆不和其他子女說
[00:21:40.000 --> 00:21:42.000]  她的心事呢?
[00:21:42.000 --> 00:21:44.000]  因為她知道
[00:21:44.000 --> 00:21:46.000]  其他的兒孫不會接受她的請求
[00:21:46.000 --> 00:21:50.000]  直到她知道
[00:21:50.000 --> 00:21:52.000]  會接受她要求的孫兒
[00:21:52.000 --> 00:21:54.000]  來到,她就將她的心事
[00:21:54.000 --> 00:21:56.000]  說明
[00:21:56.000 --> 00:21:58.000]  一個教徒要看
[00:21:58.000 --> 00:22:00.000]  接神的心意
[00:22:00.000 --> 00:22:02.000]  要明白神對你的心意
[00:22:02.000 --> 00:22:04.000]  有一個必須有的先決條件
[00:22:04.000 --> 00:22:06.000]  在你內心的心靈裏
[00:22:06.000 --> 00:22:08.000]  神啊,如果你讓我明白
[00:22:08.000 --> 00:22:10.000]  這件事情,我樂意去遵守
[00:22:10.000 --> 00:22:12.000]  神就讓你知道
[00:22:12.000 --> 00:22:16.000]  詩人他怎樣喜愛神的話呢?
[00:22:16.000 --> 00:22:18.000]  他是迫切地求神
[00:22:18.000 --> 00:22:20.000]  讓我悟性,讓我明白
[00:22:20.000 --> 00:22:22.000]  我願意去遵行
[00:22:22.000 --> 00:22:24.000]  這是第一方面
[00:22:24.000 --> 00:22:26.000]  第二方面,大家再看
[00:22:26.000 --> 00:22:28.000]  後面的九十七節
[00:22:28.000 --> 00:22:32.000]  第九十七節
[00:22:32.000 --> 00:22:34.000]  第九十七節
[00:22:34.000 --> 00:22:42.000]  聖經說:我何等愛慕你的律法
[00:22:42.000 --> 00:22:44.000]  終日不住地思想
[00:22:44.000 --> 00:22:46.000]  我好愛慕你的律法
[00:22:46.000 --> 00:22:48.000]  以致我終日不住地
[00:22:48.000 --> 00:22:50.000]  不停止地
[00:22:50.000 --> 00:22:52.000]  來思想神的話
[00:22:52.000 --> 00:22:54.000]  那你說
[00:22:54.000 --> 00:22:56.000]  怎可以不住地
[00:22:56.000 --> 00:22:58.000]  思想神的話
[00:22:58.000 --> 00:23:00.000]  我上班的
[00:23:00.000 --> 00:23:02.000]  我要工作的
[00:23:02.000 --> 00:23:04.000]  我怎可以常常思想神的話呢?
[00:23:04.000 --> 00:23:06.000]  難道我一邊讀著聖經,一邊上班
[00:23:06.000 --> 00:23:08.000]  一邊看聖經,一邊工作的嗎?
[00:23:08.000 --> 00:23:10.000]  不一定是這樣
[00:23:10.000 --> 00:23:12.000]  今早有一位姊妹
[00:23:12.000 --> 00:23:14.000]  在祖堂見證
[00:23:14.000 --> 00:23:16.000]  她說她自己的方法
[00:23:16.000 --> 00:23:18.000]  就是她將她歡喜的金句
[00:23:18.000 --> 00:23:20.000]  抄在一些很小的金句卡
[00:23:20.000 --> 00:23:22.000]  一些白卡上面
[00:23:22.000 --> 00:23:24.000]  然後放在袋裏面,所以她的所有衣服都有袋
[00:23:24.000 --> 00:23:26.000]  到她去搭地鐵
[00:23:26.000 --> 00:23:28.000]  有些空間的時候,拿出來看一看
[00:23:28.000 --> 00:23:30.000]  提醒自己神的話
[00:23:30.000 --> 00:23:32.000]  神的話就
[00:23:32.000 --> 00:23:34.000]  在她的心靈裏面
[00:23:34.000 --> 00:23:36.000]  以致隨時隨地
[00:23:36.000 --> 00:23:38.000]  雖然未必意識到神的話
[00:23:38.000 --> 00:23:40.000]  但在她的心靈當中,隨時可以
[00:23:40.000 --> 00:23:42.000]  出來,隨時可以
[00:23:42.000 --> 00:23:44.000]  思想到的
[00:23:44.000 --> 00:23:46.000]  說話
[00:23:46.000 --> 00:23:48.000]  弟兄姊妹,用你的方式
[00:23:48.000 --> 00:23:50.000]  有些人歡喜在牆上掛一些金句牌
[00:23:50.000 --> 00:23:52.000]  有些人歡喜在自己的桌面
[00:23:52.000 --> 00:23:54.000]  放很多金句紙
[00:23:54.000 --> 00:23:56.000]  一低頭就能讀到聖經
[00:23:56.000 --> 00:23:58.000]  用你的方法
[00:23:58.000 --> 00:24:00.000]  讓你表達你的愛慕
[00:24:00.000 --> 00:24:02.000]  終日不絕
[00:24:02.000 --> 00:24:04.000]  讓你的心靈
[00:24:04.000 --> 00:24:06.000]  能夠說話滋潤、安慰
[00:24:06.000 --> 00:24:08.000]  和鼓勵,這是第二方面
[00:24:08.000 --> 00:24:10.000]  我們再看第三方面
[00:24:10.000 --> 00:24:12.000]  請看後面101節
[00:24:12.000 --> 00:24:16.000]  隔離的101節
[00:24:16.000 --> 00:24:22.000]  我禁止我腳走一切的邪路
[00:24:22.000 --> 00:24:24.000]  為了遵守你的話
[00:24:24.000 --> 00:24:26.000]  私人很願意
[00:24:26.000 --> 00:24:28.000]  去愛神的話
[00:24:28.000 --> 00:24:30.000]  其中一個方式就是
[00:24:30.000 --> 00:24:32.000]  他要幫自己,不讓任何事情
[00:24:32.000 --> 00:24:34.000]  攔阻他去遵行
[00:24:34.000 --> 00:24:36.000]  神的道
[00:24:36.000 --> 00:24:38.000]  他禁止他的腳走一切的邪路
[00:24:38.000 --> 00:24:40.000]  這位朋友
[00:24:40.000 --> 00:24:42.000]  他很喜歡吃甜食
[00:24:42.000 --> 00:24:44.000]  有一次去到自助餐
[00:24:44.000 --> 00:24:46.000]  的地方
[00:24:46.000 --> 00:24:48.000]  在他面前很多種甜品
[00:24:48.000 --> 00:24:50.000]  他朋友以為
[00:24:50.000 --> 00:24:52.000]  他一定是吃很多
[00:24:52.000 --> 00:24:54.000]  誰知他選了兩、三種
[00:24:54.000 --> 00:24:56.000]  他就停止了
[00:24:56.000 --> 00:24:58.000]  朋友很驚奇,你不是很喜歡吃甜品嗎?
[00:24:58.000 --> 00:25:00.000]  他說,是,我很喜歡吃
[00:25:00.000 --> 00:25:02.000]  不過我知道不可以吃太多
[00:25:02.000 --> 00:25:04.000]  所以我只能夠容許自己
[00:25:04.000 --> 00:25:06.000]  選兩、三種
[00:25:06.000 --> 00:25:08.000]  他知道自己是一種
[00:25:08.000 --> 00:25:10.000]  自然的傾向,但他知道
[00:25:10.000 --> 00:25:12.000]  吃很多
[00:25:12.000 --> 00:25:14.000]  是對他不健康
[00:25:14.000 --> 00:25:16.000]  因此他禁止自己
[00:25:16.000 --> 00:25:18.000]  不讓自己的自然傾向去
[00:25:18.000 --> 00:25:20.000]  控制自己
[00:25:20.000 --> 00:25:22.000]  此人
[00:25:22.000 --> 00:25:24.000]  很想能夠遵守神的話
[00:25:24.000 --> 00:25:26.000]  不想任何事情
[00:25:26.000 --> 00:25:28.000]  攔阻他去遵守神的話
[00:25:28.000 --> 00:25:30.000]  因此他禁止自己的腳
[00:25:30.000 --> 00:25:32.000]  走一切的邪路
[00:25:32.000 --> 00:25:34.000]  一切邪惡的路
[00:25:34.000 --> 00:25:36.000]  他不讓自己踏上去
[00:25:36.000 --> 00:25:38.000]  一切得罪神的事情
[00:25:38.000 --> 00:25:40.000]  他防止自己
[00:25:40.000 --> 00:25:42.000]  沾染在其中
[00:25:42.000 --> 00:25:44.000]  以致他能夠保存自己內心的生命
[00:25:44.000 --> 00:25:46.000]  能夠遵守神的話
[00:25:46.000 --> 00:25:48.000]  一個不被沾染的人
[00:25:48.000 --> 00:25:50.000]  才能夠有力量
[00:25:50.000 --> 00:25:52.000]  去遵守神的話
[00:25:52.000 --> 00:25:54.000]  這是斯人所追求的
[00:25:54.000 --> 00:25:56.000]  也表明了他內心那種
[00:25:56.000 --> 00:25:58.000]  愛神的態度
[00:25:58.000 --> 00:26:00.000]  大家再看
[00:26:00.000 --> 00:26:02.000]  在後面的115節
[00:26:02.000 --> 00:26:04.000]  在後面的115節
[00:26:04.000 --> 00:26:06.000]  115節
[00:26:06.000 --> 00:26:08.000]  115節
[00:26:08.000 --> 00:26:10.000]  聖經說
[00:26:10.000 --> 00:26:12.000]  作惡的人啊
[00:26:12.000 --> 00:26:14.000]  你們離開我吧
[00:26:14.000 --> 00:26:16.000]  我好遵守我神的命令
[00:26:16.000 --> 00:26:18.000]  同樣就是
[00:26:18.000 --> 00:26:20.000]  他不願意有壞的影響
[00:26:20.000 --> 00:26:22.000]  不願意有惡人在他身邊
[00:26:22.000 --> 00:26:24.000]  影響他
[00:26:24.000 --> 00:26:26.000]  以致他不能夠遵守神的命令
[00:26:26.000 --> 00:26:28.000]  弟兄姊妹
[00:26:28.000 --> 00:26:30.000]  我們如果說
[00:26:30.000 --> 00:26:32.000]  我們喜愛神的話
[00:26:32.000 --> 00:26:34.000]  我們需要幫助自己
[00:26:34.000 --> 00:26:36.000]  能夠培育出那種喜愛
[00:26:36.000 --> 00:26:38.000]  斯人去努力地求神
[00:26:38.000 --> 00:26:40.000]  讓他悟性
[00:26:40.000 --> 00:26:42.000]  他也忠入不住的思想
[00:26:42.000 --> 00:26:44.000]  也努力不讓一切事情
[00:26:44.000 --> 00:26:46.000]  破壞了他遵守神的話
[00:26:46.000 --> 00:26:48.000]  在過程當中
[00:26:48.000 --> 00:26:50.000]  表達出他如何
[00:26:50.000 --> 00:26:52.000]  去愛神的話
[00:26:52.000 --> 00:26:54.000]  你會發覺
[00:26:54.000 --> 00:26:56.000]  愛情是雙方面
[00:26:56.000 --> 00:26:58.000]  當你想愛的時候
[00:26:58.000 --> 00:27:00.000]  你去表達出來
[00:27:00.000 --> 00:27:02.000]  對方接收到
[00:27:02.000 --> 00:27:04.000]  也會將他的愛情
[00:27:04.000 --> 00:27:06.000]  向你演明
[00:27:06.000 --> 00:27:08.000]  我所說的是神和人之間
[00:27:08.000 --> 00:27:10.000]  那份的愛
[00:27:10.000 --> 00:27:12.000]  當我們願意去愛他的時候
[00:27:12.000 --> 00:27:14.000]  更多將他的心意向我們開啟
[00:27:14.000 --> 00:27:16.000]  讓我們更深感受
[00:27:16.000 --> 00:27:18.000]  神對我們的愛
[00:27:18.000 --> 00:27:20.000]  我盼望
[00:27:20.000 --> 00:27:22.000]  當我們讀聖經靈修的時候
[00:27:22.000 --> 00:27:24.000]  我們不會覺得是一種規律
[00:27:24.000 --> 00:27:26.000]  或者說規條
[00:27:26.000 --> 00:27:28.000]  要逼我們做這件事情
[00:27:28.000 --> 00:27:30.000]  而是感受到一份的愛情
[00:27:30.000 --> 00:27:32.000]  我們很想和主見面
[00:27:32.000 --> 00:27:34.000]  一種關係
[00:27:34.000 --> 00:27:36.000]  很想和他溝通
[00:27:36.000 --> 00:27:38.000]  以致我們很歡喜
[00:27:38.000 --> 00:27:40.000]  在靈修當中讀神的話
[00:27:40.000 --> 00:27:42.000]  是一種傾心的道
[00:27:42.000 --> 00:27:44.000]  我記得有一次我聽
[00:27:44.000 --> 00:27:46.000]  譚牧師說到他提及一個人物
[00:27:46.000 --> 00:27:48.000]  Charles Iricot
[00:27:48.000 --> 00:27:50.000]  他是一位很著名的識經家
[00:27:50.000 --> 00:27:52.000]  他曾經整本聖經寫了一本
[00:27:52.000 --> 00:27:54.000]  很好的識經書
[00:27:54.000 --> 00:27:56.000]  當他年紀大的時候
[00:27:56.000 --> 00:27:58.000]  76歲了
[00:27:58.000 --> 00:28:00.000]  當時他在看聖經
[00:28:00.000 --> 00:28:02.000]  他的孫子走過來問
[00:28:02.000 --> 00:28:04.000]  爺爺你在做什麼?
[00:28:04.000 --> 00:28:06.000]  這位識經家
[00:28:06.000 --> 00:28:08.000]  很歡喜地說
[00:28:08.000 --> 00:28:10.000]  News
[00:28:10.000 --> 00:28:12.000]  新聞
[00:28:12.000 --> 00:28:14.000]  76歲的人
[00:28:14.000 --> 00:28:16.000]  對聖經很熟悉
[00:28:16.000 --> 00:28:18.000]  但每一次他讀聖經的時候
[00:28:18.000 --> 00:28:20.000]  他都有一種很新鮮的感覺
[00:28:20.000 --> 00:28:22.000]  有新鮮的領受
[00:28:22.000 --> 00:28:24.000]  新鮮的得著
[00:28:24.000 --> 00:28:26.000]  就好像看新聞新鮮的一樣
[00:28:26.000 --> 00:28:30.000]  當我聽到這個見證的時候
[00:28:30.000 --> 00:28:32.000]  我心裡就告訴自己
[00:28:32.000 --> 00:28:34.000]  你向主祈禱
[00:28:34.000 --> 00:28:36.000]  求主給你一種新鮮的眼光
[00:28:36.000 --> 00:28:38.000]  神的話是豐富的
[00:28:38.000 --> 00:28:42.000]  是能夠不斷不斷滿足我們心靈的
[00:28:42.000 --> 00:28:44.000]  我們需要給自己機會
[00:28:44.000 --> 00:28:46.000]  去喜愛神的話
[00:28:46.000 --> 00:28:48.000]  去進入神的話當中
[00:28:48.000 --> 00:28:50.000]  我們一起祈禱

