
[00:00:00.000 --> 00:00:04.780]  今天我們要開始領受《新約聖經》裏面
[00:22:06.180 --> 00:22:08.780]  這是一個生死的關頭
[00:22:08.780 --> 00:22:11.580]  是個存亡的關頭
[00:22:11.580 --> 00:22:17.780]  因此聖靈很清楚地把罪惡指出來
[00:22:17.780 --> 00:22:21.180]  基督的僕人彼得很剛強地
[00:22:21.180 --> 00:22:25.180]  很公正地宣佈了他們的罪行
[00:22:25.180 --> 00:22:28.180]  結果教會得到解禁
[00:22:28.180 --> 00:22:31.180]  也因此得了復興
[00:22:31.180 --> 00:22:33.780]  這是我們要注意的
[00:22:33.780 --> 00:22:37.180]  基督的教會應該是聖潔地
[00:22:37.180 --> 00:22:41.580]  不容許罪惡侵入到裏面去
[00:22:41.580 --> 00:22:45.180]  出其的教會第八方面的勝利
[00:22:45.180 --> 00:22:48.380]  就是勝過驕傲
[00:22:48.380 --> 00:22:54.180]  在第三章十二節和十六節這樣的記載
[00:22:54.180 --> 00:22:56.780]  彼得行了審計之後
[00:22:56.780 --> 00:23:01.380]  有很多的人就注意他們
[00:23:01.380 --> 00:23:03.780]  在這個情況之下
[00:23:03.780 --> 00:23:08.380]  這些人把彼得和約翰當作神明
[00:23:08.380 --> 00:23:09.780]  圍照他們
[00:23:09.780 --> 00:23:10.780]  稱讚他們
[00:23:10.780 --> 00:23:12.380]  高舉他們
[00:23:12.380 --> 00:23:14.180]  這個時候彼得說
[00:23:14.180 --> 00:23:16.780]  你們爲什麼定睛看我們
[00:23:16.780 --> 00:23:20.380]  因爲我們是憑着自己的能力和虔誠
[00:23:20.380 --> 00:23:24.580]  使這個人的意志能夠行走呢?
[00:23:24.580 --> 00:23:25.980]  不是我們做的
[00:23:25.980 --> 00:23:32.380]  我們因信基督的名便叫這人健壯了
[00:23:32.380 --> 00:23:34.980]  你看彼得他知道
[00:23:34.980 --> 00:23:37.580]  行審計的不是他自己
[00:23:37.580 --> 00:23:39.380]  乃是耶穌基督
[00:23:39.380 --> 00:23:42.980]  耶穌基督是能力和恩典的來源
[00:23:42.980 --> 00:23:44.780]  他不過是僕人
[00:23:44.780 --> 00:23:46.380]  他不過是契民
[00:23:46.380 --> 00:23:48.380]  他不過是工具
[00:23:48.380 --> 00:23:51.180]  彼得沒有將榮耀歸給自己
[00:23:51.180 --> 00:23:52.580]  是歸給主
[00:23:52.580 --> 00:23:54.580]  這是一個謙卑的態度
[00:23:54.580 --> 00:23:56.380]  勝過了驕傲
[00:23:56.380 --> 00:23:57.380]  最後
[00:23:57.380 --> 00:24:00.980]  他們勝過了種族的優越感
[00:24:00.980 --> 00:24:03.580]  在安提亞教會的領袖當中
[00:24:03.580 --> 00:24:05.180]  有黑人
[00:24:05.180 --> 00:24:08.580]  他的名字就是西面和路求
[00:24:08.580 --> 00:24:09.380]  你看
[00:24:09.380 --> 00:24:11.580]  在這個教會里面
[00:24:11.580 --> 00:24:13.780]  不同種族的人在基督裏
[00:24:13.780 --> 00:24:14.780]  和而爲一
[00:24:14.780 --> 00:24:15.980]  彼此相愛
[00:24:15.980 --> 00:24:17.180]  同心合一
[00:24:17.180 --> 00:24:18.380]  興旺復英
[00:24:18.380 --> 00:24:21.980]  這個教會因此大蒙神的祝福
[00:24:21.980 --> 00:24:25.780]  今天我們也應該超越種族的界限
[00:24:25.780 --> 00:24:27.380]  在耶穌基督裏面
[00:24:27.380 --> 00:24:29.980]  有一個榮耀的合一
[00:24:29.980 --> 00:24:31.580]  高舉基督的聖名
[00:24:31.580 --> 00:24:33.780]  他是萬主之主
[00:24:33.780 --> 00:24:35.180]  萬王之王
[00:24:35.180 --> 00:24:35.780]  阿們

