
[00:00:00.000 --> 00:00:01.600]  大家知道我們這段時間
[00:18:50.800 --> 00:18:53.200]  我們就說不怕 我們自己看吧
[00:18:53.200 --> 00:18:55.400]  不過查查看一塌糊塗
[00:18:55.400 --> 00:18:59.200]  很想找個基督徒來幫我們查聖經
[00:18:59.200 --> 00:19:03.200]  你可不可以找個基督徒來幫我們
[00:19:03.200 --> 00:19:05.600]  這位姐妹很驚訝
[00:19:05.600 --> 00:19:08.400]  想不到有這樣的學生同學
[00:19:08.400 --> 00:19:11.400]  這麼主動來問求
[00:19:11.400 --> 00:19:13.000]  當然她心裡很開心
[00:19:13.000 --> 00:19:16.400]  她就見到神好像正在工作
[00:19:16.400 --> 00:19:17.600]  她說好
[00:19:17.600 --> 00:19:20.600]  不如我們有幾位基督徒朋友同學
[00:19:20.600 --> 00:19:23.000]  一起來幫你們查聖經
[00:19:23.000 --> 00:19:27.400]  然後他們就帶領這個查經小組
[00:19:27.400 --> 00:19:28.800]  一段很短的時間
[00:19:28.800 --> 00:19:31.000]  在英國的女生宿舍裏面
[00:19:31.000 --> 00:19:34.600]  就開始了三個的查經小組
[00:19:34.600 --> 00:19:39.000]  而見到有學生一個個的順序
[00:19:39.000 --> 00:19:42.200]  當我聽見這間教會所經歷的事情的時候
[00:19:42.200 --> 00:19:44.400]  我心就想
[00:19:44.400 --> 00:19:48.600]  是誰在工作
[00:19:48.600 --> 00:19:50.400]  是神自己在工作
[00:19:50.400 --> 00:19:54.600]  但是神的心是願意我們來侍奉祂
[00:19:54.600 --> 00:19:58.200]  而引導我們來回應祂的工作
[00:19:58.200 --> 00:20:01.800]  而我們配合著去作成祂的功
[00:20:01.800 --> 00:20:04.400]  承傳祂自己的事情
[00:20:04.400 --> 00:20:09.200]  神在其中幫助那些信從的人來侍奉祂
[00:20:09.200 --> 00:20:11.000]  這是我們從經文裏面
[00:20:11.000 --> 00:20:14.200]  也都被我們同樣的見到
[00:20:14.200 --> 00:20:15.400]  我們再看下去的時候
[00:20:15.400 --> 00:20:16.000]  你會發覺
[00:20:16.000 --> 00:20:18.400]  沒錯他們面對著一些挑戰
[00:20:18.400 --> 00:20:22.400]  但是他們仍然是放膽的來面對
[00:20:22.400 --> 00:20:24.600]  大家再看下去下面的經文
[00:20:24.600 --> 00:20:26.400]  在下面的第六節
[00:20:26.400 --> 00:20:29.200]  就提到一個的總督
[00:20:29.200 --> 00:20:31.800]  他就將當中所發生的事情
[00:20:31.800 --> 00:20:34.200]  就告給他們的君王
[00:20:34.200 --> 00:20:37.400]  將其中的事情寫成一篇的咒文
[00:20:37.400 --> 00:20:41.800]  大家請看下的第十節
[00:20:41.800 --> 00:20:43.400]  「為了咒之大王
[00:20:43.400 --> 00:20:45.200]  咒問他們的名字
[00:20:45.200 --> 00:20:47.200]  記錄他們首領的名」
[00:20:47.200 --> 00:20:48.200]  第十一節
[00:20:48.200 --> 00:20:50.800]  「他們這樣回覆我們說
[00:20:50.800 --> 00:20:53.800]  我們是天地之神的僕人
[00:20:53.800 --> 00:20:56.400]  正在重建這多年以前
[00:20:56.400 --> 00:20:58.600]  已經建好的殿
[00:20:58.600 --> 00:21:03.600]  就是一位以色列偉大的君王所建成的」
[00:21:03.600 --> 00:21:08.200]  當他們回答總督對他們的查詢的時候
[00:21:08.200 --> 00:21:10.800]  他們很坦然
[00:21:10.800 --> 00:21:13.200]  他們說我們是重建一個的聖殿
[00:21:13.200 --> 00:21:15.800]  這個殿是以前的大君王
[00:21:15.800 --> 00:21:18.400]  他說的所羅門王
[00:21:18.400 --> 00:21:19.800]  建造了這座聖殿
[00:21:19.800 --> 00:21:22.800]  但現在我們需要重新的建造
[00:21:22.800 --> 00:21:23.800]  但你留意的時候
[00:21:23.800 --> 00:21:25.800]  他們一開始怎麼說呢?
[00:21:25.800 --> 00:21:29.000]  一開始的時候他們就說
[00:21:29.000 --> 00:21:33.600]  「我們是天地之神的僕人」
[00:21:33.600 --> 00:21:36.200]  在現在一般人的說法裏面
[00:21:36.200 --> 00:21:38.000]  就覺得這種說法
[00:21:38.000 --> 00:21:41.800]  就有些不是很夠力
[00:21:41.800 --> 00:21:43.000]  你應該說
[00:21:43.000 --> 00:21:45.200]  我們是奉你們波斯王
[00:21:45.200 --> 00:21:48.600]  你們的先王古列王的命令
[00:21:48.600 --> 00:21:50.800]  建造這個殿宇的
[00:21:50.800 --> 00:21:52.800]  可能就夠力一點
[00:21:52.800 --> 00:21:53.600]  不是
[00:21:53.600 --> 00:21:54.800]  他們不是這樣說
[00:21:54.800 --> 00:22:00.600]  他們說我們是天上地下的神的僕人
[00:22:00.600 --> 00:22:01.800]  他們很清楚知道
[00:22:01.800 --> 00:22:05.400]  他們做這些事情是奉主的命
[00:22:05.400 --> 00:22:08.000]  即是他們放膽面對這些挑戰
[00:22:08.000 --> 00:22:09.200]  這些難處
[00:22:09.200 --> 00:22:11.800]  仍然繼續來侍奉
[00:22:11.800 --> 00:22:15.600]  繼續作他們的服侍
[00:22:15.600 --> 00:22:17.000]  在聖經裏面
[00:22:17.000 --> 00:22:18.800]  當你讀到詩篇的時候
[00:22:18.800 --> 00:22:20.600]  你會發覺詩人很多時候都會說
[00:22:20.600 --> 00:22:23.800]  述到面對著很多的懼怕
[00:22:23.800 --> 00:22:26.000]  很多的恐懼
[00:22:26.000 --> 00:22:27.200]  要去跟隨上帝
[00:22:27.200 --> 00:22:30.000]  有些時候你會發覺是要付上代價的
[00:22:30.000 --> 00:22:32.200]  要在你的公司裏面
[00:22:32.200 --> 00:22:35.400]  嘗試以一個驕徒的生命原則
[00:22:35.400 --> 00:22:37.000]  來做事
[00:22:37.000 --> 00:22:38.400]  你發覺有些時候
[00:22:38.400 --> 00:22:41.600]  是會面對著一些的壓力
[00:22:41.600 --> 00:22:44.600]  你要來放膽做一些服侍的工作
[00:22:44.600 --> 00:22:45.800]  有些時候
[00:22:45.800 --> 00:22:49.600]  要面對著一些人對你的批評
[00:22:49.600 --> 00:22:51.400]  在那些的難處裏面
[00:22:51.400 --> 00:22:52.400]  你知道
[00:22:52.400 --> 00:22:55.600]  我是奉主的命所作的工作
[00:22:55.600 --> 00:22:58.400]  不要害怕人的威嚇
[00:22:58.400 --> 00:23:00.400]  因此詩篇其中
[00:23:00.400 --> 00:23:02.600]  譬如118篇
[00:23:02.600 --> 00:23:04.200]  就上上這樣說
[00:23:04.200 --> 00:23:05.800]  有耶和華幫助我
[00:23:05.800 --> 00:23:07.000]  我必不懼怕
[00:23:07.000 --> 00:23:11.600]  人能把我怎麼養呢?
[00:23:11.600 --> 00:23:13.400]  依賴耶和華
[00:23:13.400 --> 00:23:16.800]  強似依賴君王
[00:23:16.800 --> 00:23:18.200]  詩人不斷講述到
[00:23:18.200 --> 00:23:20.200]  能夠投靠
[00:23:20.200 --> 00:23:21.400]  能夠依賴神
[00:23:21.400 --> 00:23:26.600]  是他內心的一種力量的源頭
[00:23:26.600 --> 00:23:27.600]  當時的猶太人
[00:23:27.600 --> 00:23:30.000]  你會發覺他們很清楚講述這件事情
[00:23:30.000 --> 00:23:32.600]  我們是天地之神的僕人
[00:23:32.600 --> 00:23:34.200]  因此放開膽量
[00:23:34.200 --> 00:23:36.200]  來講述這些事情
[00:23:36.200 --> 00:23:38.600]  因此他們在第十三節
[00:23:38.600 --> 00:23:40.000]  就繼續提到
[00:23:40.000 --> 00:23:41.200]  十二節提到
[00:23:41.200 --> 00:23:42.400]  承認他們的罪
[00:23:42.400 --> 00:23:44.200]  因此上帝管教
[00:23:44.200 --> 00:23:48.000]  以至他們被擄到巴比倫的地方
[00:23:48.000 --> 00:23:50.200]  但他們同樣就說到
[00:23:50.200 --> 00:23:54.600]  神是感動這位古列王
[00:23:54.600 --> 00:23:57.800]  就吩咐我們回來重建聖殿
[00:23:57.800 --> 00:24:00.000]  很坦誠
[00:24:00.000 --> 00:24:02.800]  很正直地將這件事情講述出來
[00:24:02.800 --> 00:24:06.400]  甚至到第十七節的時候
[00:24:06.400 --> 00:24:08.200]  他甚至挑戰這個總督
[00:24:08.200 --> 00:24:09.800]  你大概可以請你的王
[00:24:09.800 --> 00:24:13.600]  去查一查這個皇帝的庫房
[00:24:13.600 --> 00:24:15.800]  這些文獻儲存的地方
[00:24:15.800 --> 00:24:19.400]  找回那份古列王所發出的諭旨
[00:24:19.400 --> 00:24:24.600]  你就知道我們是按照你們君王所要求的去做出來
[00:24:24.600 --> 00:24:28.200]  或者你問萬一查不回那份諭旨呢?
[00:24:28.200 --> 00:24:31.600]  找不回出來怎麼辦?
[00:24:31.600 --> 00:24:34.600]  他們很清楚表達出那種勇敢
[00:24:34.600 --> 00:24:36.800]  他們知道神在其中
[00:24:36.800 --> 00:24:40.800]  他們就放膽繼續的侍奉
[00:24:40.800 --> 00:24:42.000]  各位靈姐妹
[00:24:42.000 --> 00:24:45.400]  我們下個星期會看到
[00:24:45.400 --> 00:24:47.800]  面對這些衝擊的時候
[00:24:47.800 --> 00:24:49.200]  當他們放膽面對
[00:24:49.200 --> 00:24:50.600]  反而見到衝擊
[00:24:50.600 --> 00:24:53.800]  成為了他們很大的祝福
[00:24:53.800 --> 00:24:57.000]  但是在未知道將來的結果之前
[00:24:57.000 --> 00:25:00.000]  他們清楚的認定一件事情
[00:25:00.000 --> 00:25:04.200]  我們是天上地下的神的僕人
[00:25:04.200 --> 00:25:10.000]  我們去放膽按祂的吩咐去建造聖殿
[00:25:10.000 --> 00:25:10.600]  靈姐妹
[00:25:10.600 --> 00:25:13.200]  讓我們侍奉上帝
[00:25:13.200 --> 00:25:17.200]  在你不同的崗位當中侍奉一位的主
[00:25:17.200 --> 00:25:19.400]  不要怕別人的威嚇
[00:25:19.400 --> 00:25:22.200]  你也知道神有的幫助
[00:25:22.200 --> 00:25:27.800]  你就放膽繼續以你的人生來侍奉主
[00:25:27.800 --> 00:25:29.000]  我們一起祈禱
[00:25:29.000 --> 00:25:31.000]  (字幕製作:貝爾)

