
[00:00:00.000 --> 00:00:04.800]  剛在昨天我有機會參加一個特別的聚會
[00:18:59.000 --> 00:19:02.200]  很不成熟的一種經歷
[00:19:02.200 --> 00:19:08.800]  但會想到上帝很奇妙地改變這些一切
[00:19:08.800 --> 00:19:12.400]  聖經說到甚至忘記了這些羞辱
[00:19:12.400 --> 00:19:17.600]  亦不再害怕過去曾經有的事情
[00:19:17.600 --> 00:19:19.200]  聖經說在那時候
[00:19:19.200 --> 00:19:21.400]  你可以安然地知道
[00:19:21.400 --> 00:19:23.000]  我與你所納的約
[00:19:23.000 --> 00:19:27.000]  是要叫你重新得著生命的平安
[00:19:27.000 --> 00:19:31.000]  和光榮的一種經歷
[00:19:31.000 --> 00:19:32.400]  當聖經在說的時候
[00:19:32.400 --> 00:19:34.200]  它說原因在哪裡呢?
[00:19:34.200 --> 00:19:35.200]  第五節說
[00:19:35.200 --> 00:19:39.800]  「因為做你的是你的丈夫」
[00:19:39.800 --> 00:19:43.600]  剛才說到沒有丈夫
[00:19:43.600 --> 00:19:44.800]  但在這個時候
[00:19:44.800 --> 00:19:46.400]  突然聖經就說
[00:19:46.400 --> 00:19:48.200]  那位創造你的上帝
[00:19:48.200 --> 00:19:50.800]  其實他是你的丈夫
[00:19:50.800 --> 00:19:52.000]  當然聖經的含義
[00:19:52.000 --> 00:19:53.800]  不是說男女的感情
[00:19:53.800 --> 00:19:55.000]  婚姻的事情
[00:19:55.000 --> 00:19:57.000]  而是說這位上帝
[00:19:57.000 --> 00:20:01.400]  他是你最親密的一個對象
[00:20:01.400 --> 00:20:02.800]  他與你的關係
[00:20:02.800 --> 00:20:06.000]  是那種生命的毀身的關係
[00:20:06.000 --> 00:20:09.000]  他以自己為你的上帝
[00:20:09.000 --> 00:20:10.200]  這位上帝
[00:20:10.200 --> 00:20:14.000]  他稱為以色列的聖者
[00:20:14.000 --> 00:20:15.400]  我們過去曾經提及
[00:20:15.400 --> 00:20:16.800]  聖者也意味著
[00:20:16.800 --> 00:20:21.600]  那位超越一切榮耀的上帝
[00:20:21.600 --> 00:20:25.400]  但他是我們的聖者
[00:20:25.400 --> 00:20:29.200]  他成為了我們生命最親密
[00:20:29.200 --> 00:20:33.000]  最緊密的那種生命關係的主
[00:20:33.000 --> 00:20:33.800]  而這位主
[00:20:33.800 --> 00:20:37.400]  他在創造天地萬鈞的耶和華
[00:20:37.400 --> 00:20:39.600]  而他帶著能力
[00:20:39.600 --> 00:20:43.800]  將他的恩惠賜給我們
[00:20:43.800 --> 00:20:44.600]  當聖經說到
[00:20:44.600 --> 00:20:47.200]  這位是與我們親近的
[00:20:47.200 --> 00:20:50.400]  除去我們羞辱的一位主的時候
[00:20:50.400 --> 00:20:53.000]  然後很快聖經就立即提及
[00:20:53.000 --> 00:20:54.600]  神與我們所立的約
[00:20:54.600 --> 00:20:56.000]  是不會改變的
[00:20:56.000 --> 00:20:58.800]  所以你會不斷經歷祂的慈愛
[00:20:58.800 --> 00:21:01.000]  所以你再讀下去的時候
[00:21:01.000 --> 00:21:02.200]  聖經裏面再說
[00:21:02.200 --> 00:21:03.400]  第七節
[00:21:03.400 --> 00:21:05.600]  我離棄你不過騙事
[00:21:05.600 --> 00:21:09.000]  卻要施大恩將你收回
[00:21:09.000 --> 00:21:10.000]  我的怒氣
[00:21:10.000 --> 00:21:13.600]  仗日傾刻之間向你掩蓮
[00:21:13.600 --> 00:21:18.200]  卻要以永遠的慈愛連恤你
[00:21:18.200 --> 00:21:21.000]  有些時候經歷了管教
[00:21:21.000 --> 00:21:24.600]  有些時候面對著神的一種責罰
[00:21:24.600 --> 00:21:25.800]  但聖經就說到
[00:21:25.800 --> 00:21:28.200]  這些只不過是短短的時刻
[00:21:28.200 --> 00:21:33.000]  很快就會將大恩施予給你
[00:21:33.000 --> 00:21:35.000]  我也想回幾年之前
[00:21:35.000 --> 00:21:38.000]  我在美國剛剛經過三藩市的地方
[00:21:38.000 --> 00:21:40.000]  有一些聚會
[00:21:40.000 --> 00:21:41.600]  在聚會之後有一個機會
[00:21:41.600 --> 00:21:43.800]  參加一個小組的分享
[00:21:43.800 --> 00:21:46.800]  與當地的頂尖姐妹坐下來聊天
[00:21:46.800 --> 00:21:49.400]  我記得其中一對夫婦就說了一件事情
[00:21:49.400 --> 00:21:52.000]  這對夫婦都是中年的夫婦
[00:21:52.000 --> 00:21:53.200]  這對夫婦就說
[00:21:53.200 --> 00:21:55.800]  他們說以前我們初初來到美國的時候
[00:21:55.800 --> 00:21:58.000]  我們生活很艱難
[00:21:58.000 --> 00:22:01.200]  但感激神給我們開了一間小的餐館
[00:22:01.200 --> 00:22:03.200]  開始一路做生意
[00:22:03.200 --> 00:22:05.800]  一路祈禱依靠神來面對
[00:22:05.800 --> 00:22:07.200]  但感謝神在過程當中
[00:22:07.200 --> 00:22:08.600]  神很大的賜福
[00:22:08.600 --> 00:22:11.000]  所以慢慢餐館生意很好
[00:22:11.000 --> 00:22:12.200]  他們不單一個店舖
[00:22:12.200 --> 00:22:13.800]  多買一個店舖
[00:22:13.800 --> 00:22:15.600]  擴充他們的營業
[00:22:15.600 --> 00:22:16.800]  賺了很多錢
[00:22:16.800 --> 00:22:18.000]  但因為很忙碌
[00:22:18.000 --> 00:22:21.600]  所以他們兩個沒有時間再回教會
[00:22:21.600 --> 00:22:22.600]  亦因此後來
[00:22:22.600 --> 00:22:25.000]  亦不再有機會自己讀聖經祈禱
[00:22:25.000 --> 00:22:27.200]  完全忘記了
[00:22:27.200 --> 00:22:29.200]  有一個晚上他們說
[00:22:29.200 --> 00:22:31.600]  突然有人打電話給他們
[00:22:31.600 --> 00:22:35.200]  通知他們這間店舖火警
[00:22:35.200 --> 00:22:38.600]  他們立即飛奔回自己的店舖
[00:22:38.600 --> 00:22:40.200]  但已經很遲了
[00:22:40.200 --> 00:22:41.600]  消防車都來了
[00:22:41.600 --> 00:22:45.000]  不過救不回任何物品
[00:22:45.000 --> 00:22:48.400]  之後他們跌入了很大的低潮
[00:22:48.400 --> 00:22:52.600]  整個人好像很大的失落
[00:22:52.600 --> 00:22:54.800]  但慢慢他們發覺
[00:22:54.800 --> 00:22:57.600]  他們兩個人之間的關係
[00:22:57.600 --> 00:23:02.400]  突然開始重新有一種溫馨
[00:23:02.400 --> 00:23:07.000]  和一種深刻的生命感情建立
[00:23:07.000 --> 00:23:08.600]  因為過去工作忙
[00:23:08.600 --> 00:23:11.200]  兩個人已經好像是工友
[00:23:11.200 --> 00:23:13.600]  不是夫妻
[00:23:13.600 --> 00:23:15.800]  另一方面他們突然體會到
[00:23:15.800 --> 00:23:20.600]  他們這個時候開始重新向神祈禱
[00:23:20.600 --> 00:23:21.600]  突然體會到
[00:23:21.600 --> 00:23:24.600]  上帝和他們之間的關係
[00:23:24.600 --> 00:23:26.200]  所以當時他們分享的時候
[00:23:26.200 --> 00:23:29.600]  他說:我們雖然失去店舖
[00:23:29.600 --> 00:23:33.200]  但我們重新得到和神的關係
[00:23:33.200 --> 00:23:36.600]  和和我們配偶的關係
[00:23:36.600 --> 00:23:38.600]  他說:我們感謝神
[00:23:38.600 --> 00:23:40.800]  我們這個時候有工作
[00:23:40.800 --> 00:23:44.400]  不過我們知道最寶貴的不是工作
[00:23:44.400 --> 00:23:48.800]  仍然是上帝和我們之間的關係
[00:23:48.800 --> 00:23:50.200]  當我聽他們分享的時候
[00:23:50.200 --> 00:23:51.400]  我就會想到
[00:23:51.400 --> 00:23:54.200]  沒錯有些時候神容許一些管教
[00:23:54.200 --> 00:23:58.200]  但聖經就說:祂快快向我們施大恩
[00:23:58.200 --> 00:24:02.200]  因為祂以永遠的慈愛愛我們
[00:24:02.200 --> 00:24:03.200]  沒錯有些時候
[00:24:03.200 --> 00:24:07.200]  傾刻之間好像有怒氣傾注在我們身上
[00:24:07.200 --> 00:24:10.400]  但祂的慈愛永遠不離開我們
[00:24:10.400 --> 00:24:12.000]  因此到了第十節的時候
[00:24:12.000 --> 00:24:13.000]  聖經再說
[00:24:13.000 --> 00:24:15.800]  不如大家再讀一讀第十節
[00:24:15.800 --> 00:24:18.200]  大山可以落開
[00:24:18.200 --> 00:24:20.400]  小山可以遷移
[00:24:20.400 --> 00:24:23.800]  但我的慈愛必不離開你
[00:24:23.800 --> 00:24:26.800]  我平安的約也不遷移
[00:24:26.800 --> 00:24:30.600]  這是面述你的耶和華說的
[00:24:30.600 --> 00:24:33.200]  大山可以落開嗎?
[00:24:33.200 --> 00:24:35.000]  不可能的事
[00:24:35.000 --> 00:24:38.600]  小山也不可以落開
[00:24:38.600 --> 00:24:43.600]  如果這些不可能發生的事情都發生
[00:24:43.600 --> 00:24:46.000]  你可以想像
[00:24:46.000 --> 00:24:50.600]  這些事情不會可能發生之餘
[00:24:50.600 --> 00:24:56.000]  神就說:我的慈愛更加不會離開你
[00:24:56.000 --> 00:24:58.400]  就算事情會發生
[00:24:58.400 --> 00:25:02.800]  神的慈愛也不會離開你
[00:25:02.800 --> 00:25:04.400]  聖經很清楚說到
[00:25:04.400 --> 00:25:07.000]  一種不可能中的不可能
[00:25:07.000 --> 00:25:11.400]  是上帝願意納了永恆的平安的約
[00:25:11.400 --> 00:25:15.200]  所以祂的慈愛必不離開你
[00:25:15.200 --> 00:25:16.000]  各位弟兄姊妹
[00:25:16.000 --> 00:25:17.200]  當我們讀到這裡的時候
[00:25:17.200 --> 00:25:21.200]  我們常常提及詩篇裡的私人說話
[00:25:21.200 --> 00:25:25.400]  「我要永永遠遠依靠你的慈愛」
[00:25:25.400 --> 00:25:28.600]  因為神的慈愛是不改變
[00:25:28.600 --> 00:25:31.200]  而我們可以放心在一切的情況下
[00:25:31.200 --> 00:25:33.200]  繼續依靠神的慈愛
[00:25:33.200 --> 00:25:35.600]  去面對一切的處境
[00:25:35.600 --> 00:25:37.200]  而可以等候著
[00:25:37.200 --> 00:25:39.200]  神自己的恩惠
[00:25:39.200 --> 00:25:42.200]  再次臨到我們身上
[00:25:42.200 --> 00:25:44.000]  各位弟兄姊妹
[00:25:44.000 --> 00:25:45.600]  常常記得
[00:25:45.600 --> 00:25:49.000]  神與你納了永恆的約
[00:25:49.000 --> 00:25:51.000]  不改變的約
[00:25:51.000 --> 00:25:53.800]  因此你可以在一切情況之下
[00:25:53.800 --> 00:25:56.000]  仍然歡喜
[00:25:56.000 --> 00:25:58.200]  也等待著
[00:25:58.200 --> 00:26:00.800]  去承受神的恩
[00:26:00.800 --> 00:26:02.800]  我們一起祈禱

