
[00:00:00.000 --> 00:00:10.000]  感謝主的恩典,感謝主的恩典,是給我們一連十天的時間,與此分享主的話語。
[00:22:24.000 --> 00:22:25.000]  (下話)
[00:22:25.000 --> 00:22:26.000]  以色列人在埃及受爐火的試煉,
[00:22:26.000 --> 00:22:27.000]  (下話)
[00:22:27.000 --> 00:22:28.000]  以色列人在埃及受爐火的試煉,
[00:22:28.000 --> 00:22:29.000]  (下話)
[00:22:29.000 --> 00:22:53.000]  以色列人在埃及受爐火的試煉,
[00:22:53.000 --> 00:22:59.000]  (下話)
[00:22:59.000 --> 00:23:00.000]  以色列人在埃及受爐火的試煉,
[00:23:00.000 --> 00:23:01.000]  (下話)
[00:23:01.000 --> 00:23:02.000]  以色列人在埃及受爐火的試煉,
[00:23:02.000 --> 00:23:03.000]  (下話)
[00:23:03.000 --> 00:23:04.000]  以色列人在埃及受爐火的試煉,
[00:23:04.000 --> 00:23:05.000]  (下話)
[00:23:05.000 --> 00:23:06.000]  以色列人在埃及受爐火的試煉,
[00:23:06.000 --> 00:23:07.000]  (下話)
[00:23:07.000 --> 00:23:08.000]  以色列人在埃及受爐火的試煉,
[00:23:08.000 --> 00:23:09.000]  (下話)
[00:23:09.000 --> 00:23:10.000]  以色列人在埃及受爐火的試煉,
[00:23:10.000 --> 00:23:11.000]  (下話)
[00:23:11.000 --> 00:23:12.000]  以色列人在埃及受爐火的試煉,
[00:23:12.000 --> 00:23:13.000]  (下話)
[00:23:13.000 --> 00:23:34.000]  以色列人在埃及受爐火的試煉,
[00:23:34.000 --> 00:24:02.000]  (下話)
[00:24:02.000 --> 00:24:03.000]  以色列人在埃及受爐火的試煉,
[00:24:03.000 --> 00:24:04.000]  (下話)
[00:24:04.000 --> 00:24:05.000]  以色列人在埃及受爐火的試煉,
[00:24:05.000 --> 00:24:06.000]  (下話)
[00:24:06.000 --> 00:24:07.000]  以色列人在埃及受爐火的試煉,
[00:24:07.000 --> 00:24:08.000]  (下話)
[00:24:08.000 --> 00:24:09.000]  以色列人在埃及受爐火的試煉,
[00:24:09.000 --> 00:24:10.000]  (下話)
[00:24:10.000 --> 00:24:11.000]  以色列人在埃及受爐火的試煉,
[00:24:11.000 --> 00:24:12.000]  (下話)
[00:24:12.000 --> 00:24:13.000]  以色列人在埃及受爐火的試煉,
[00:24:13.000 --> 00:24:14.000]  (下話)
[00:24:14.000 --> 00:24:15.000]  以色列人在埃及受爐火的試煉,
[00:24:15.000 --> 00:24:16.000]  (下話)
[00:24:16.000 --> 00:24:17.000]  以色列人在埃及受爐火的試煉,
[00:24:17.000 --> 00:24:42.000]  (下話)
[00:24:42.000 --> 00:24:43.000]  以色列人在埃及受爐火的試煉,
[00:24:43.000 --> 00:24:44.000]  (下話)
[00:24:44.000 --> 00:24:45.000]  以色列人在埃及受爐火的試煉,
[00:24:45.000 --> 00:24:46.000]  (下話)
[00:24:46.000 --> 00:24:47.000]  以色列人在埃及受爐火的試煉,
[00:24:47.000 --> 00:24:48.000]  (下話)
[00:24:48.000 --> 00:24:49.000]  以色列人在埃及受爐火的試煉,
[00:24:49.000 --> 00:24:50.000]  (下話)
[00:24:50.000 --> 00:24:51.000]  以色列人在埃及受爐火的試煉,
[00:24:51.000 --> 00:24:52.000]  (下話)
[00:24:52.000 --> 00:24:53.000]  以色列人在埃及受爐火的試煉,
[00:24:53.000 --> 00:24:54.000]  (下話)
[00:24:54.000 --> 00:24:55.000]  以色列人在埃及受爐火的試煉,
[00:24:55.000 --> 00:24:56.000]  (下話)
[00:24:56.000 --> 00:24:57.000]  以色列人在埃及受爐火的試煉,
[00:24:57.000 --> 00:25:22.000]  (下話)
[00:25:22.000 --> 00:25:23.000]  以色列人在埃及受爐火的試煉,
[00:25:23.000 --> 00:25:24.000]  (下話)
[00:25:24.000 --> 00:25:25.000]  以色列人在埃及受爐火的試煉,
[00:25:25.000 --> 00:25:26.000]  (下話)
[00:25:26.000 --> 00:25:27.000]  以色列人在埃及受爐火的試煉,
[00:25:27.000 --> 00:25:28.000]  (下話)
[00:25:28.000 --> 00:25:29.000]  以色列人在埃及受爐火的試煉,
[00:25:29.000 --> 00:25:30.000]  (下話)
[00:25:30.000 --> 00:25:31.000]  以色列人在埃及受爐火的試煉,
[00:25:31.000 --> 00:25:32.000]  (下話)
[00:25:32.000 --> 00:25:33.000]  以色列人在埃及受爐火的試煉,
[00:25:33.000 --> 00:25:34.000]  (下話)
[00:25:34.000 --> 00:25:35.000]  以色列人在埃及受爐火的試煉,
[00:25:35.000 --> 00:25:36.000]  (下話)
[00:25:36.000 --> 00:25:37.000]  以色列人在埃及受爐火的試煉,
[00:25:37.000 --> 00:26:06.000]  (下話)
[00:26:06.000 --> 00:26:07.000]  以色列人在埃及受爐火的試煉,
[00:26:07.000 --> 00:26:08.000]  (下話)
[00:26:08.000 --> 00:26:09.000]  以色列人在埃及受爐火的試煉,
[00:26:09.000 --> 00:26:10.000]  (下話)
[00:26:10.000 --> 00:26:11.000]  以色列人在埃及受爐火的試煉,
[00:26:11.000 --> 00:26:12.000]  (下話)
[00:26:12.000 --> 00:26:13.000]  以色列人在埃及受爐火的試煉,
[00:26:13.000 --> 00:26:14.000]  (下話)
[00:26:14.000 --> 00:26:15.000]  以色列人在埃及受爐火的試煉,
[00:26:15.000 --> 00:26:16.000]  (下話)
[00:26:16.000 --> 00:26:17.000]  以色列人在埃及受爐火的試煉,
[00:26:17.000 --> 00:26:18.000]  (下話)
[00:26:18.000 --> 00:26:19.000]  以色列人在埃及受爐火的試煉,
[00:26:19.000 --> 00:26:20.000]  (下話)
[00:26:20.000 --> 00:26:21.000]  以色列人在埃及受爐火的試煉,
[00:26:21.000 --> 00:26:46.000]  (下話)
[00:26:46.000 --> 00:26:47.000]  以色列人在埃及受爐火的試煉,
[00:26:47.000 --> 00:26:48.000]  (下話)
[00:26:48.000 --> 00:26:49.000]  以色列人在埃及受爐火的試煉,
[00:26:49.000 --> 00:26:50.000]  (下話)
[00:26:50.000 --> 00:26:51.000]  以色列人在埃及受爐火的試煉,
[00:26:51.000 --> 00:26:52.000]  (下話)
[00:26:52.000 --> 00:26:53.000]  以色列人在埃及受爐火的試煉,
[00:26:53.000 --> 00:26:54.000]  (下話)
[00:26:54.000 --> 00:26:55.000]  以色列人在埃及受爐火的試煉,
[00:26:55.000 --> 00:26:56.000]  (下話)
[00:26:56.000 --> 00:26:57.000]  以色列人在埃及受爐火的試煉,
[00:26:57.000 --> 00:26:58.000]  (下話)
[00:26:58.000 --> 00:26:59.000]  以色列人在埃及受爐火的試煉,
[00:26:59.000 --> 00:27:00.000]  (下話)
[00:27:00.000 --> 00:27:01.000]  以色列人在埃及受爐火的試煉,
[00:27:01.000 --> 00:27:30.000]  (下話)
[00:27:30.000 --> 00:27:31.000]  以色列人在埃及受爐火的試煉,
[00:27:31.000 --> 00:27:32.000]  (下話)
[00:27:32.000 --> 00:27:33.000]  以色列人在埃及受爐火的試煉,
[00:27:33.000 --> 00:27:34.000]  (下話)
[00:27:34.000 --> 00:27:35.000]  以色列人在埃及受爐火的試煉,
[00:27:35.000 --> 00:27:36.000]  (下話)
[00:27:36.000 --> 00:27:37.000]  以色列人在埃及受爐火的試煉,
[00:27:37.000 --> 00:27:38.000]  (下話)
[00:27:38.000 --> 00:27:39.000]  以色列人在埃及受爐火的試煉,
[00:27:39.000 --> 00:27:40.000]  (下話)
[00:27:40.000 --> 00:27:41.000]  以色列人在埃及受爐火的試煉,
[00:27:41.000 --> 00:27:42.000]  (下話)
[00:27:42.000 --> 00:27:43.000]  以色列人在埃及受爐火的試煉,
[00:27:43.000 --> 00:27:44.000]  (下話)
[00:27:44.000 --> 00:27:45.000]  以色列人在埃及受爐火的試煉,
[00:27:45.000 --> 00:28:09.000]  (下話)
[00:28:09.000 --> 00:28:15.000]  以色列人在埃及受爐火的試煉,
[00:28:15.000 --> 00:28:16.000]  (下話)
[00:28:16.000 --> 00:28:17.000]  以色列人在埃及受爐火的試煉,
[00:28:17.000 --> 00:28:18.000]  (下話)
[00:28:18.000 --> 00:28:19.000]  以色列人在埃及受爐火的試煉,
[00:28:19.000 --> 00:28:20.000]  (下話)
[00:28:20.000 --> 00:28:21.000]  以色列人在埃及受爐火的試煉,
[00:28:21.000 --> 00:28:22.000]  (下話)
[00:28:22.000 --> 00:28:23.000]  以色列人在埃及受爐火的試煉,
[00:28:23.000 --> 00:28:24.000]  (下話)
[00:28:24.000 --> 00:28:25.000]  以色列人在埃及受爐火的試煉,
[00:28:25.000 --> 00:28:26.000]  (下話)
[00:28:26.000 --> 00:28:27.000]  以色列人在埃及受爐火的試煉,
[00:28:27.000 --> 00:28:28.000]  (下話)
[00:28:28.000 --> 00:28:29.000]  以色列人在埃及受爐火的試煉,
[00:28:29.000 --> 00:28:55.000]  (下話)
[00:28:55.000 --> 00:28:57.000]  以色列人在埃及受爐火的試煉,
[00:28:57.000 --> 00:28:58.000]  (下話)
[00:28:58.000 --> 00:28:59.000]  以色列人在埃及受爐火的試煉,
[00:28:59.000 --> 00:29:00.000]  (下話)
[00:29:00.000 --> 00:29:01.000]  以色列人在埃及受爐火的試煉,
[00:29:01.000 --> 00:29:02.000]  (下話)
[00:29:02.000 --> 00:29:03.000]  以色列人在埃及受爐火的試煉,
[00:29:03.000 --> 00:29:04.000]  (下話)
[00:29:04.000 --> 00:29:05.000]  以色列人在埃及受爐火的試煉,
[00:29:05.000 --> 00:29:06.000]  (下話)
[00:29:06.000 --> 00:29:07.000]  以色列人在埃及受爐火的試煉,
[00:29:07.000 --> 00:29:08.000]  (下話)
[00:29:08.000 --> 00:29:09.000]  以色列人在埃及受爐火的試煉,
[00:29:09.000 --> 00:29:10.000]  (下話)
[00:29:10.000 --> 00:29:11.000]  以色列人在埃及受爐火的試煉,
[00:29:11.000 --> 00:29:35.000]  (下話)
[00:29:35.000 --> 00:29:41.000]  以色列人在埃及受爐火的試煉,
[00:29:41.000 --> 00:29:42.000]  (下話)
[00:29:42.000 --> 00:29:43.000]  以色列人在埃及受爐火的試煉,
[00:29:43.000 --> 00:29:44.000]  (下話)
[00:29:44.000 --> 00:29:45.000]  以色列人在埃及受爐火的試煉,
[00:29:45.000 --> 00:29:46.000]  (下話)
[00:29:46.000 --> 00:29:47.000]  以色列人在埃及受爐火的試煉,
[00:29:47.000 --> 00:29:48.000]  (下話)
[00:29:48.000 --> 00:29:49.000]  以色列人在埃及受爐火的試煉,
[00:29:49.000 --> 00:29:50.000]  (下話)
[00:29:50.000 --> 00:29:51.000]  以色列人在埃及受爐火的試煉,
[00:29:51.000 --> 00:29:52.000]  (下話)
[00:29:52.000 --> 00:29:53.000]  以色列人在埃及受爐火的試煉,
[00:29:53.000 --> 00:29:54.000]  (下話)
[00:29:54.000 --> 00:29:55.000]  以色列人在埃及受爐火的試煉,
[00:29:55.000 --> 00:29:56.000]  (下話)
[00:29:56.000 --> 00:29:57.000]  以色列人在埃及受爐火的試煉,
[00:29:57.000 --> 00:29:58.000]  (下話)
[00:29:58.000 --> 00:29:59.000]  以色列人在埃及受爐火的試煉,
[00:29:59.000 --> 00:30:00.000]  (下話)
[00:30:00.000 --> 00:30:01.000]  以色列人在埃及受爐火的試煉,
[00:30:01.000 --> 00:30:02.000]  (下話)
[00:30:02.000 --> 00:30:03.000]  以色列人在埃及受爐火的試煉,
[00:30:03.000 --> 00:30:04.000]  (下話)
[00:30:04.000 --> 00:30:05.000]  以色列人在埃及受爐火的試煉,
[00:30:05.000 --> 00:30:06.000]  (下話)
[00:30:06.000 --> 00:30:07.000]  以色列人在埃及受爐火的試煉,
[00:30:07.000 --> 00:30:08.000]  (下話)
[00:30:08.000 --> 00:30:09.000]  以色列人在埃及受爐火的試煉,
[00:30:09.000 --> 00:30:10.000]  (下話)
[00:30:10.000 --> 00:30:36.000]  以色列人在埃及受爐火的試煉,
[00:30:36.000 --> 00:30:40.000]  (下話)
[00:30:40.000 --> 00:30:41.000]  以色列人在埃及受爐火的試煉,
[00:30:41.000 --> 00:30:42.000]  (下話)
[00:30:42.000 --> 00:30:43.000]  以色列人在埃及受爐火的試煉,
[00:30:43.000 --> 00:30:44.000]  (下話)
[00:30:44.000 --> 00:30:45.000]  以色列人在埃及受爐火的試煉,
[00:30:45.000 --> 00:30:46.000]  (下話)
[00:30:46.000 --> 00:30:47.000]  以色列人在埃及受爐火的試煉,
[00:30:47.000 --> 00:30:48.000]  (下話)
[00:30:48.000 --> 00:30:49.000]  以色列人在埃及受爐火的試煉,
[00:30:49.000 --> 00:30:50.000]  (下話)
[00:30:50.000 --> 00:30:51.000]  以色列人在埃及受爐火的試煉,
[00:30:51.000 --> 00:30:52.000]  (下話)
[00:30:52.000 --> 00:30:53.000]  以色列人在埃及受爐火的試煉,
[00:30:53.000 --> 00:30:54.000]  (下話)
[00:30:54.000 --> 00:31:18.000]  以色列人在埃及受爐火的試煉,
[00:31:18.000 --> 00:31:24.000]  (下話)
[00:31:24.000 --> 00:31:25.000]  以色列人在埃及受爐火的試煉,
[00:31:25.000 --> 00:31:26.000]  (下話)
[00:31:26.000 --> 00:31:27.000]  以色列人在埃及受爐火的試煉,
[00:31:27.000 --> 00:31:28.000]  (下話)
[00:31:28.000 --> 00:31:29.000]  以色列人在埃及受爐火的試煉,
[00:31:29.000 --> 00:31:30.000]  (下話)
[00:31:30.000 --> 00:31:31.000]  以色列人在埃及受爐火的試煉,
[00:31:31.000 --> 00:31:32.000]  (下話)
[00:31:32.000 --> 00:31:33.000]  以色列人在埃及受爐火的試煉,
[00:31:33.000 --> 00:31:34.000]  (下話)
[00:31:34.000 --> 00:31:35.000]  以色列人在埃及受爐火的試煉,
[00:31:35.000 --> 00:31:36.000]  (下話)
[00:31:36.000 --> 00:31:37.000]  以色列人在埃及受爐火的試煉,
[00:31:37.000 --> 00:31:38.000]  (下話)
[00:31:38.000 --> 00:31:59.000]  以色列人在埃及受爐火的試煉,
[00:31:59.000 --> 00:32:27.000]  (下話)
[00:32:27.000 --> 00:32:28.000]  以色列人在埃及受爐火的試煉,
[00:32:28.000 --> 00:32:29.000]  (下話)
[00:32:29.000 --> 00:32:30.000]  以色列人在埃及受爐火的試煉,
[00:32:30.000 --> 00:32:31.000]  (下話)
[00:32:31.000 --> 00:32:32.000]  以色列人在埃及受爐火的試煉,
[00:32:32.000 --> 00:32:33.000]  (下話)
[00:32:33.000 --> 00:32:34.000]  以色列人在埃及受爐火的試煉,
[00:32:34.000 --> 00:32:35.000]  (下話)
[00:32:35.000 --> 00:32:36.000]  以色列人在埃及受爐火的試煉,
[00:32:36.000 --> 00:32:37.000]  (下話)
[00:32:37.000 --> 00:32:38.000]  以色列人在埃及受爐火的試煉,
[00:32:38.000 --> 00:32:39.000]  (下話)
[00:32:39.000 --> 00:32:40.000]  以色列人在埃及受爐火的試煉,
[00:32:40.000 --> 00:32:41.000]  (下話)
[00:32:41.000 --> 00:32:42.000]  以色列人在埃及受爐火的試煉,
[00:32:42.000 --> 00:33:09.000]  (下話)
[00:33:09.000 --> 00:33:38.000]  (下話)
[00:33:38.000 --> 00:33:39.000]  (下話)
[00:33:39.000 --> 00:33:40.000]  以色列人在埃及受爐火的試煉,
[00:33:40.000 --> 00:33:41.000]  (下話)
[00:33:41.000 --> 00:33:42.000]  以色列人在埃及受爐火的試煉,
[00:33:42.000 --> 00:33:43.000]  (下話)
[00:33:43.000 --> 00:33:44.000]  以色列人在埃及受爐火的試煉,
[00:33:44.000 --> 00:33:45.000]  (下話)
[00:33:45.000 --> 00:33:46.000]  以色列人在埃及受爐火的試煉,
[00:33:46.000 --> 00:33:47.000]  (下話)
[00:33:47.000 --> 00:33:48.000]  以色列人在埃及受爐火的試煉,
[00:33:48.000 --> 00:33:49.000]  (下話)
[00:33:49.000 --> 00:33:50.000]  以色列人在埃及受爐火的試煉,
[00:33:50.000 --> 00:33:51.000]  (下話)
[00:33:51.000 --> 00:33:52.000]  以色列人在埃及受爐火的試煉,
[00:33:52.000 --> 00:33:53.000]  (下話)
[00:33:53.000 --> 00:34:19.000]  以色列人在埃及受爐火的試煉,
[00:34:19.000 --> 00:34:23.000]  (下話)
[00:34:23.000 --> 00:34:24.000]  以色列人在埃及受爐火的試煉,
[00:34:24.000 --> 00:34:25.000]  (下話)
[00:34:25.000 --> 00:34:26.000]  以色列人在埃及受爐火的試煉,
[00:34:26.000 --> 00:34:27.000]  (下話)
[00:34:27.000 --> 00:34:28.000]  以色列人在埃及受爐火的試煉,
[00:34:28.000 --> 00:34:29.000]  (下話)
[00:34:29.000 --> 00:34:30.000]  以色列人在埃及受爐火的試煉,
[00:34:30.000 --> 00:34:31.000]  (下話)
[00:34:31.000 --> 00:34:32.000]  以色列人在埃及受爐火的試煉,
[00:34:32.000 --> 00:34:33.000]  (下話)
[00:34:33.000 --> 00:34:34.000]  以色列人在埃及受爐火的試煉,
[00:34:34.000 --> 00:34:35.000]  (下話)
[00:34:35.000 --> 00:34:36.000]  以色列人在埃及受爐火的試煉,
[00:34:36.000 --> 00:34:37.000]  (下話)
[00:34:37.000 --> 00:35:01.000]  以色列人在埃及受爐火的試煉,
[00:35:01.000 --> 00:35:07.000]  (下話)
[00:35:07.000 --> 00:35:08.000]  以色列人在埃及受爐火的試煉,
[00:35:08.000 --> 00:35:09.000]  (下話)
[00:35:09.000 --> 00:35:10.000]  以色列人在埃及受爐火的試煉,
[00:35:10.000 --> 00:35:11.000]  (下話)
[00:35:11.000 --> 00:35:12.000]  以色列人在埃及受爐火的試煉,
[00:35:12.000 --> 00:35:13.000]  (下話)
[00:35:13.000 --> 00:35:14.000]  以色列人在埃及受爐火的試煉,
[00:35:14.000 --> 00:35:15.000]  (下話)
[00:35:15.000 --> 00:35:16.000]  以色列人在埃及受爐火的試煉,
[00:35:16.000 --> 00:35:17.000]  (下話)
[00:35:17.000 --> 00:35:18.000]  以色列人在埃及受爐火的試煉,
[00:35:18.000 --> 00:35:19.000]  (下話)
[00:35:19.000 --> 00:35:20.000]  以色列人在埃及受爐火的試煉,
[00:35:20.000 --> 00:35:21.000]  (下話)
[00:35:21.000 --> 00:35:42.000]  以色列人在埃及受爐火的試煉,
[00:35:42.000 --> 00:36:11.000]  (下話)
[00:36:11.000 --> 00:36:12.000]  以色列人在埃及受爐火的試煉,
[00:36:12.000 --> 00:36:13.000]  (下話)
[00:36:13.000 --> 00:36:14.000]  以色列人在埃及受爐火的試煉,
[00:36:14.000 --> 00:36:15.000]  (下話)
[00:36:15.000 --> 00:36:16.000]  以色列人在埃及受爐火的試煉,
[00:36:16.000 --> 00:36:17.000]  (下話)
[00:36:17.000 --> 00:36:18.000]  以色列人在埃及受爐火的試煉,
[00:36:18.000 --> 00:36:19.000]  (下話)
[00:36:19.000 --> 00:36:20.000]  以色列人在埃及受爐火的試煉,
[00:36:20.000 --> 00:36:21.000]  (下話)
[00:36:21.000 --> 00:36:22.000]  以色列人在埃及受爐火的試煉,
[00:36:22.000 --> 00:36:23.000]  (下話)
[00:36:23.000 --> 00:36:24.000]  以色列人在埃及受爐火的試煉,
[00:36:24.000 --> 00:36:25.000]  (下話)
[00:36:25.000 --> 00:36:26.000]  以色列人在埃及受爐火的試煉,
[00:36:26.000 --> 00:36:52.000]  (下話)
[00:36:52.000 --> 00:36:54.000]  以色列人在埃及受爐火的試煉,
[00:36:54.000 --> 00:36:55.000]  (下話)
[00:36:55.000 --> 00:36:56.000]  以色列人在埃及受爐火的試煉,
[00:36:56.000 --> 00:36:57.000]  (下話)
[00:36:57.000 --> 00:36:58.000]  以色列人在埃及受爐火的試煉,
[00:36:58.000 --> 00:36:59.000]  (下話)
[00:36:59.000 --> 00:37:00.000]  以色列人在埃及受爐火的試煉,
[00:37:00.000 --> 00:37:01.000]  (下話)
[00:37:01.000 --> 00:37:02.000]  以色列人在埃及受爐火的試煉,
[00:37:02.000 --> 00:37:03.000]  (下話)
[00:37:03.000 --> 00:37:04.000]  以色列人在埃及受爐火的試煉,
[00:37:04.000 --> 00:37:05.000]  (下話)
[00:37:05.000 --> 00:37:06.000]  以色列人在埃及受爐火的試煉,
[00:37:06.000 --> 00:37:07.000]  (下話)
[00:37:07.000 --> 00:37:08.000]  以色列人在埃及受爐火的試煉,
[00:37:08.000 --> 00:37:34.000]  (下話)
[00:37:34.000 --> 00:37:35.000]  以色列人在埃及受爐火的試煉,
[00:37:35.000 --> 00:37:36.000]  (下話)
[00:37:36.000 --> 00:37:37.000]  以色列人在埃及受爐火的試煉,
[00:37:37.000 --> 00:37:38.000]  (下話)
[00:37:38.000 --> 00:37:39.000]  以色列人在埃及受爐火的試煉,
[00:37:39.000 --> 00:37:40.000]  (下話)
[00:37:40.000 --> 00:37:41.000]  以色列人在埃及受爐火的試煉,
[00:37:41.000 --> 00:37:42.000]  (下話)
[00:37:42.000 --> 00:37:43.000]  以色列人在埃及受爐火的試煉,
[00:37:43.000 --> 00:37:44.000]  (下話)
[00:37:44.000 --> 00:37:45.000]  以色列人在埃及受爐火的試煉,
[00:37:45.000 --> 00:37:46.000]  (下話)
[00:37:46.000 --> 00:37:47.000]  以色列人在埃及受爐火的試煉,
[00:37:47.000 --> 00:37:48.000]  (下話)
[00:37:48.000 --> 00:37:49.000]  以色列人在埃及受爐火的試煉,
[00:37:49.000 --> 00:38:14.000]  (下話)
[00:38:14.000 --> 00:38:17.000]  請大家來看一下,
[00:38:17.000 --> 00:38:36.000]  (下話)
[00:38:36.000 --> 00:38:38.000]  這是四顆烏的形狀,
[00:38:38.000 --> 00:38:40.000]  (下話)
[00:38:40.000 --> 00:38:41.000]  也是基魯伯的形狀,
[00:38:41.000 --> 00:38:43.000]  (下話)
[00:38:43.000 --> 00:38:44.000]  再讀下去,
[00:38:44.000 --> 00:38:45.000]  (下話)
[00:38:45.000 --> 00:38:47.000]  第一個活脈像獅子,
[00:38:47.000 --> 00:38:48.000]  (下話)
[00:38:48.000 --> 00:38:49.000]  第二個像牛角,
[00:38:49.000 --> 00:38:50.000]  (下話)
[00:38:50.000 --> 00:38:51.000]  第三個面像人,
[00:38:51.000 --> 00:38:52.000]  (下話)
[00:38:52.000 --> 00:38:53.000]  第四個像飛鷹,
[00:38:53.000 --> 00:38:54.000]  (下話)
[00:38:54.000 --> 00:38:55.000]  這是基魯伯的四個面,
[00:38:55.000 --> 00:38:56.000]  (下話)
[00:38:56.000 --> 00:38:57.000]  這是基魯伯的四個面,
[00:38:57.000 --> 00:38:58.000]  (下話)
[00:38:58.000 --> 00:38:59.000]  這個以上和兩個都是基魯伯的形象,
[00:38:59.000 --> 00:39:00.000]  (下話)
[00:39:00.000 --> 00:39:01.000]  這個以上和兩個都是基魯伯的形象,
[00:39:01.000 --> 00:39:02.000]  (下話)
[00:39:02.000 --> 00:39:03.000]  這個以上和兩個都是基魯伯的形象,
[00:39:03.000 --> 00:39:04.000]  (下話)
[00:39:04.000 --> 00:39:25.000]  (下話)
[00:39:25.000 --> 00:39:26.000]  下面又說,
[00:39:26.000 --> 00:39:27.000]  (下話)
[00:39:27.000 --> 00:39:28.000]  他們晝夜不住地說,
[00:39:28.000 --> 00:39:29.000]  (下話)
[00:39:29.000 --> 00:39:30.000]  他們晝夜不住地說,
[00:39:30.000 --> 00:39:31.000]  (下話)
[00:39:31.000 --> 00:39:32.000]  醒在,
[00:39:32.000 --> 00:39:33.000]  (下話)
[00:39:33.000 --> 00:39:34.000]  這也是薩拉夫的故事,
[00:39:34.000 --> 00:39:35.000]  (下話)
[00:39:35.000 --> 00:39:36.000]  這個也是薩拉夫的故事,
[00:39:36.000 --> 00:39:37.000]  (下話)
[00:39:37.000 --> 00:39:38.000]  所以我們在這裡看見,
[00:39:38.000 --> 00:39:39.000]  (下話)
[00:39:39.000 --> 00:39:40.000]  所以我們在這裡看見,
[00:39:40.000 --> 00:39:41.000]  (下話)
[00:39:41.000 --> 00:39:42.000]  基魯伯和薩拉夫連在一起了,
[00:39:42.000 --> 00:39:43.000]  (下話)
[00:39:43.000 --> 00:39:44.000]  基魯伯和薩拉夫連在一起了,
[00:39:44.000 --> 00:39:45.000]  (下話)
[00:39:45.000 --> 00:39:46.000]  如果我問你,
[00:39:46.000 --> 00:39:47.000]  (下話)
[00:39:47.000 --> 00:39:48.000]  如果我問你,
[00:39:48.000 --> 00:39:49.000]  (下話)
[00:39:49.000 --> 00:39:50.000]  這是基魯伯呢,
[00:39:50.000 --> 00:39:51.000]  (下話)
[00:39:51.000 --> 00:39:52.000]  這是基魯伯呢,
[00:39:52.000 --> 00:39:53.000]  (下話)
[00:39:53.000 --> 00:39:54.000]  薩拉夫呢,
[00:39:54.000 --> 00:39:55.000]  (下話)
[00:39:55.000 --> 00:39:56.000]  我幫你回答不出來,
[00:39:56.000 --> 00:39:57.000]  (下話)
[00:39:57.000 --> 00:39:58.000]  我幫你回答不出來,
[00:39:58.000 --> 00:39:59.000]  (下話)
[00:39:59.000 --> 00:40:00.000]  因為兩樣的特點都在這裡,
[00:40:00.000 --> 00:40:01.000]  (下話)
[00:40:01.000 --> 00:40:02.000]  因為兩樣的特點都在這裡,
[00:40:02.000 --> 00:40:03.000]  (下話)
[00:40:03.000 --> 00:40:04.000]  我們在這裡看見,
[00:40:04.000 --> 00:40:05.000]  (下話)
[00:40:05.000 --> 00:40:06.000]  我們在這裡看見,
[00:40:06.000 --> 00:40:07.000]  (下話)
[00:40:07.000 --> 00:40:08.000]  知識和火連起來,
[00:40:08.000 --> 00:40:09.000]  (下話)
[00:40:09.000 --> 00:40:10.000]  知識和火連起來,
[00:40:10.000 --> 00:40:11.000]  (下話)
[00:40:11.000 --> 00:40:12.000]  在我們最神的四方裡面,
[00:40:12.000 --> 00:40:13.000]  (下話)
[00:40:13.000 --> 00:40:14.000]  在我們最神的四方裡面,
[00:40:14.000 --> 00:40:15.000]  (下話)
[00:40:15.000 --> 00:40:16.000]  我們應該有知識,
[00:40:16.000 --> 00:40:17.000]  (下話)
[00:40:17.000 --> 00:40:18.000]  也更應該有火,
[00:40:18.000 --> 00:40:19.000]  (下話)
[00:40:19.000 --> 00:40:20.000]  也更應該有火,
[00:40:20.000 --> 00:40:21.000]  (下話)
[00:40:21.000 --> 00:40:22.000]  配合在一起,
[00:40:22.000 --> 00:40:23.000]  (下話)
[00:40:23.000 --> 00:40:24.000]  配合在一起,
[00:40:24.000 --> 00:40:25.000]  (下話)
[00:40:25.000 --> 00:40:26.000]  是神的心意,
[00:40:26.000 --> 00:40:27.000]  (下話)
[00:40:27.000 --> 00:40:28.000]  就是神的心意,
[00:40:28.000 --> 00:40:29.000]  (下話)
[00:40:29.000 --> 00:40:30.000]  這是四方的火,
[00:40:30.000 --> 00:40:31.000]  (下話)
[00:40:31.000 --> 00:40:32.000]  這是四方的火,
[00:40:32.000 --> 00:40:33.000]  (下話)
[00:40:33.000 --> 00:40:34.000]  我們看第四個靈活的意象,
[00:40:34.000 --> 00:40:35.000]  (下話)
[00:40:35.000 --> 00:40:36.000]  我們看第四個靈活的意象,
[00:40:36.000 --> 00:40:37.000]  (下話)
[00:40:37.000 --> 00:40:38.000]  你忘記下,
[00:40:38.000 --> 00:40:39.000]  (下話)
[00:40:39.000 --> 00:40:40.000]  十七節,
[00:40:40.000 --> 00:40:41.000]  (下話)
[00:40:41.000 --> 00:40:42.000]  十七節,
[00:40:42.000 --> 00:40:43.000]  (下話)
[00:40:43.000 --> 00:40:44.000]  這是火車火馬的意象,
[00:40:44.000 --> 00:40:45.000]  (下話)
[00:40:45.000 --> 00:40:46.000]  這是火車火馬的意象,
[00:40:46.000 --> 00:40:47.000]  (下話)
[00:40:47.000 --> 00:40:48.000]  這個火代表什麼?
[00:40:48.000 --> 00:40:49.000]  (下話)
[00:40:49.000 --> 00:40:50.000]  這個火代表什麼?
