
[00:00:00.000 --> 00:00:03.360]  我記得在去年我們舉辦了一次報道聚會
[00:17:11.280 --> 00:17:13.920]  一種深刻的了解
[00:17:13.920 --> 00:17:16.640]  是一種內心確實的印證
[00:17:16.640 --> 00:17:19.520]  我是屬神的
[00:17:19.520 --> 00:17:20.880]  在那時候你就發覺
[00:17:20.880 --> 00:17:23.760]  「幾時兒女」就是後製了
[00:17:23.760 --> 00:17:24.640]  在那時候你發覺
[00:17:24.640 --> 00:17:26.480]  原來不單是神的兒女
[00:17:26.480 --> 00:17:28.800]  更加是要承受
[00:17:28.800 --> 00:17:33.120]  神一切一切的豐富的對象
[00:17:33.120 --> 00:17:35.400]  甚麼叫做後製
[00:17:35.400 --> 00:17:39.800]  後製就是你要承受
[00:17:39.800 --> 00:17:43.640]  負一切遺產的對象
[00:17:43.640 --> 00:17:46.320]  你要承受祂給你一切豐富的基業
[00:17:46.320 --> 00:17:48.320]  一切屬靈的遺產
[00:17:48.320 --> 00:17:52.000]  你是那個預備承受一切的對象
[00:17:52.000 --> 00:17:53.080]  而且你會發覺
[00:17:53.080 --> 00:17:56.320]  你和耶穌基督同作後製
[00:17:56.320 --> 00:17:58.480]  一種我們意想不到的
[00:17:58.480 --> 00:18:00.080]  那種侵略的關係
[00:18:00.080 --> 00:18:03.000]  在聖經裏面描寫
[00:18:03.000 --> 00:18:03.720]  當我們看的時候
[00:18:03.720 --> 00:18:05.800]  你發覺聖經描寫的那種關係
[00:18:05.800 --> 00:18:06.880]  來到這裏的時候
[00:18:06.880 --> 00:18:09.640]  突然間提到「受苦」
[00:18:09.640 --> 00:18:12.200]  「如果我們和他一同受苦
[00:18:12.200 --> 00:18:15.480]  也必和他一同得榮耀」
[00:18:15.480 --> 00:18:15.960]  沒錯
[00:18:15.960 --> 00:18:17.320]  和神有密切的關係
[00:18:17.320 --> 00:18:18.760]  正因為這樣
[00:18:18.760 --> 00:18:23.320]  我們都會分擔神的苦楚
[00:18:23.320 --> 00:18:25.880]  都要面對著主耶穌所面對
[00:18:25.880 --> 00:18:29.000]  因為要堅守祂的生命信仰
[00:18:29.000 --> 00:18:32.480]  而受到的逼迫苦楚
[00:18:32.480 --> 00:18:33.560]  但聖經就說
[00:18:33.560 --> 00:18:35.720]  「如果我們和他一同受苦
[00:18:35.720 --> 00:18:42.240]  也必和他一同得榮耀」
[00:18:42.240 --> 00:18:46.040]  聖經就因此一直描述一種榮耀
[00:18:46.040 --> 00:18:48.200]  因此接著的第十八節
[00:18:48.200 --> 00:18:49.960]  去到第三十節
[00:18:49.960 --> 00:18:53.800]  就描述將來神要給我們的榮耀
[00:18:53.800 --> 00:18:56.240]  所以你看到聖經的第三十節
[00:18:56.240 --> 00:18:58.880]  最後所說
[00:18:58.880 --> 00:19:01.880]  大家去到旁邊的第三十節
[00:19:01.880 --> 00:19:03.560]  「所稱為義的人
[00:19:03.560 --> 00:19:07.000]  也叫他們得榮耀」
[00:19:07.000 --> 00:19:10.120]  一直描述這種榮耀的情況
[00:19:10.120 --> 00:19:12.440]  然後來到三十一節的時候
[00:19:12.440 --> 00:19:14.920]  聖經就開始說另一部份
[00:19:14.920 --> 00:19:16.440]  提到我們如何能夠
[00:19:16.440 --> 00:19:18.360]  「教著主的愛」
[00:19:18.360 --> 00:19:22.160]  來得成一切
[00:19:22.160 --> 00:19:25.240]  我們再留心聖經裏的經文說
[00:19:25.240 --> 00:19:28.760]  在聖經第三十一節中所說
[00:19:28.760 --> 00:19:31.240]  「神若幫助我們
[00:19:31.240 --> 00:19:34.240]  誰能夠抵擋我們?」
[00:19:34.240 --> 00:19:39.600]  接著大家跳到第三十四節
[00:19:39.600 --> 00:19:42.360]  聖經說主耶穌在神的右邊
[00:19:42.360 --> 00:19:46.920]  祂替我們做甚麼?
[00:19:46.920 --> 00:19:48.480]  祈求
[00:19:48.480 --> 00:19:50.600]  主耶穌為我們祈禱
[00:19:50.600 --> 00:19:52.200]  神幫助我們
[00:19:52.200 --> 00:19:54.680]  主耶穌又幫助我們
[00:19:54.680 --> 00:19:56.280]  又為我們祈禱
[00:19:56.280 --> 00:19:57.640]  那麼聖靈呢?
[00:19:57.640 --> 00:20:00.880]  聖靈有沒有幫助我們?
[00:20:00.880 --> 00:20:02.480]  大家看看前面
[00:20:02.480 --> 00:20:08.400]  你回到第二十六節
[00:20:08.400 --> 00:20:10.440]  有誰再幫助我們?
[00:20:10.440 --> 00:20:12.240]  聖靈
[00:20:12.240 --> 00:20:13.760]  聖靈幫助我們
[00:20:13.760 --> 00:20:15.320]  來到說不出的嘆息
[00:20:15.320 --> 00:20:17.320]  替我們禱告
[00:20:17.320 --> 00:20:18.680]  聖經不斷說
[00:20:18.680 --> 00:20:24.200]  因為上帝對我們的幫助是完備的
[00:20:24.200 --> 00:20:26.200]  聖父、聖子、聖靈
[00:20:26.200 --> 00:20:28.600]  都要來幫助我們
[00:20:28.600 --> 00:20:30.760]  來到第三十二節的時候
[00:20:30.760 --> 00:20:33.640]  一句我們上上還在讀的經文
[00:20:33.640 --> 00:20:34.920]  我想大家坐在一起
[00:20:34.920 --> 00:20:36.320]  我們很大聲地
[00:20:36.320 --> 00:20:38.000]  讀出這麼寶貴的經文
[00:20:38.000 --> 00:20:39.800]  第三十二節
[00:20:39.800 --> 00:20:43.280]  「神既不愛惜自己的兒子
[00:20:43.280 --> 00:20:45.840]  為我們眾人寫了
[00:20:45.840 --> 00:20:53.440]  祢不也把萬物和他一同白白地賜給我們嗎?」
[00:20:53.440 --> 00:20:57.120]  剛剛在上個星期我收到一份電郵
[00:20:57.120 --> 00:21:00.840]  這份電郵就說到一件交通意外的事情
[00:21:00.840 --> 00:21:03.040]  大家可能看報紙會看到
[00:21:03.040 --> 00:21:04.920]  因為我十四歲的中學生
[00:21:04.920 --> 00:21:06.600]  三年級的學生
[00:21:06.600 --> 00:21:08.800]  就有交通意外
[00:21:08.800 --> 00:21:10.480]  被車撞的時候
[00:21:10.480 --> 00:21:14.120]  把他整個人捲到車底
[00:21:14.120 --> 00:21:17.200]  這個學生送去醫院的時候
[00:21:17.200 --> 00:21:21.080]  就已經完全是不省人事
[00:21:21.080 --> 00:21:23.320]  後來就死亡了
[00:21:23.320 --> 00:21:27.240]  他的頭、他的腦部重創
[00:21:27.240 --> 00:21:31.640]  他的學生、很多同學、很多師長很傷心
[00:21:31.640 --> 00:21:33.120]  但是發現一件很特別的事情
[00:21:33.120 --> 00:21:34.840]  他雖然是死亡
[00:21:34.840 --> 00:21:36.400]  但是他的身體
[00:21:36.400 --> 00:21:41.040]  下面的四肢五官是完全完整的
[00:21:41.040 --> 00:21:42.320]  很多人都很驚訝
[00:21:42.320 --> 00:21:47.040]  捲到車底 為什麼下面的四肢五官還是完整的呢?
[00:21:47.040 --> 00:21:50.440]  除了腦部重創之外 其他是完整的
[00:21:50.440 --> 00:21:52.120]  因此醫生就跟他媽媽說
[00:21:52.120 --> 00:21:58.120]  「或者你可以考慮把你孩子的一些器官捐贈出來」
[00:21:58.120 --> 00:22:03.480]  香港人很多都不願意捐贈自己過去的親人的身體
[00:22:03.480 --> 00:22:05.680]  覺得很不利
[00:22:05.680 --> 00:22:07.600]  但是這個媽媽想了一想
[00:22:07.600 --> 00:22:12.600]  她說「好 我把他全部的器官捐贈出來」
[00:22:12.600 --> 00:22:14.920]  因此經過一段時間之後
[00:22:14.920 --> 00:22:21.400]  最少有八個人因為他的器官捐贈就重新康復
[00:22:21.400 --> 00:22:22.800]  這個媽媽說
[00:22:22.800 --> 00:22:26.680]  「現在我兒子的心還是在跳動」
[00:22:26.680 --> 00:22:27.960]  大家明白
[00:22:27.960 --> 00:22:30.840]  在別人的身體上跳動
[00:22:30.840 --> 00:22:34.600]  「我兒子的眼睛還是在看東西」
[00:22:34.600 --> 00:22:38.600]  在其他人的身體上看東西
[00:22:38.600 --> 00:22:40.680]  當這個故事報道出來的時候
[00:22:40.680 --> 00:22:42.880]  很多人就讚賞這個母親
[00:22:42.880 --> 00:22:46.560]  有一種很偉大的愛 一種博愛
[00:22:46.560 --> 00:22:49.760]  甚至不理會自己的兒子的身體
[00:22:49.760 --> 00:22:53.720]  都很願意去祝福其他的人
[00:22:53.720 --> 00:22:56.000]  當我看這段報道的時候
[00:22:56.000 --> 00:22:58.680]  我就立時在想
[00:22:58.680 --> 00:23:02.680]  這位母親當她這樣做的時候 備受讚賞
[00:23:02.680 --> 00:23:09.960]  何況我們的天父讓她的兒子親自為我們寫記
[00:23:09.960 --> 00:23:14.440]  我們豈不是更多要去感謝他
[00:23:14.440 --> 00:23:18.560]  讓他的兒子親自為我們經歷死亡
[00:23:18.560 --> 00:23:21.520]  為我們釘在十字架上
[00:23:21.520 --> 00:23:25.480]  他讓他的孩子來賜給我們
[00:23:25.480 --> 00:23:31.520]  我們豈不是更加感受他的愛是何等的完全
[00:23:31.520 --> 00:23:35.080]  聖經說:「神既不愛惜他的兒子
[00:23:35.080 --> 00:23:37.400]  為我們眾人寫了
[00:23:37.400 --> 00:23:43.680]  豈不也把萬物和他自己 包括神自己
[00:23:43.680 --> 00:23:44.880]  你記住 聖經說:
[00:23:44.880 --> 00:23:49.760]  「神將他自己一同白白地」
[00:23:49.760 --> 00:23:51.760]  是沒有負代價的
[00:23:51.760 --> 00:23:54.040]  我們本身沒有負代價
[00:23:54.040 --> 00:23:59.080]  是白白地領受這一切的恩惠
[00:23:59.080 --> 00:24:01.920]  因此當聖經說到這裡的時候
[00:24:01.920 --> 00:24:05.240]  它說:誰能控告神所揀選的人
[00:24:05.240 --> 00:24:07.760]  有神稱他們為異
[00:24:07.760 --> 00:24:09.960]  誰能定他們的罪
[00:24:09.960 --> 00:24:12.800]  有基督耶穌已經死了
[00:24:12.800 --> 00:24:14.600]  而且還死了復活
[00:24:14.600 --> 00:24:18.200]  也即為我們祈禱
[00:24:18.200 --> 00:24:20.200]  我記得一位牧者分享到
[00:24:20.200 --> 00:24:24.920]  當他試過一次為一位朋友趕鬼的時候
[00:24:24.920 --> 00:24:26.600]  在趕鬼過程當中
[00:24:26.600 --> 00:24:31.880]  意想不到這隻鬼的聲音就出現了
[00:24:31.880 --> 00:24:34.240]  一把很粗糙的聲音
[00:24:34.240 --> 00:24:37.960]  就來挑戰這位牧師
[00:24:37.960 --> 00:24:39.840]  「你以為你很好嗎?」
[00:24:39.840 --> 00:24:43.640]  「你為什麼要代你太太?」
[00:24:43.640 --> 00:24:44.920]  牧師一聽見的時候
[00:24:44.920 --> 00:24:46.320]  他心裡一震
[00:24:46.320 --> 00:24:49.280]  他知道我的事
[00:24:49.280 --> 00:24:50.960]  在那時候裡面有一種驚慌
[00:24:50.960 --> 00:24:53.280]  沒錯 我其實也很軟弱
[00:24:53.280 --> 00:24:54.760]  但那一瞬間他就知道
[00:24:54.760 --> 00:24:56.400]  神給他一種鼓勵
[00:24:56.400 --> 00:24:59.360]  就清楚地說
[00:24:59.360 --> 00:25:00.760]  「沒錯 我有軟弱
[00:25:00.760 --> 00:25:02.480]  甚至我有犯罪
[00:25:02.480 --> 00:25:04.120]  但我感謝神主耶穌的補血
[00:25:04.120 --> 00:25:05.560]  已經遮蓋我的罪
[00:25:05.560 --> 00:25:07.840]  祂赦免我的罪」
[00:25:07.840 --> 00:25:09.800]  然後他就拿起聖經
[00:25:09.800 --> 00:25:12.880]  他就看到聖經的羅馬書第八章
[00:25:12.880 --> 00:25:16.560]  大聲地讀33、34節
[00:25:16.560 --> 00:25:19.760]  「誰能控告神所揀選的人
[00:25:19.760 --> 00:25:22.600]  有神稱他們為異
[00:25:22.600 --> 00:25:24.720]  誰能定他們的罪
[00:25:24.720 --> 00:25:26.440]  基督耶穌已經死了
[00:25:26.440 --> 00:25:29.480]  而且為祂來到祈求」
[00:25:29.480 --> 00:25:30.800]  當他一路中毒的時候
[00:25:30.800 --> 00:25:31.760]  他重新知道
[00:25:31.760 --> 00:25:33.280]  不是憑著自己的力量
[00:25:33.280 --> 00:25:35.320]  去趕逐邪惡的勢力
[00:25:35.320 --> 00:25:38.720]  是主耶穌的恩惠和能力
[00:25:38.720 --> 00:25:40.000]  在後來他就說
[00:25:40.000 --> 00:25:44.040]  這個邪靈就離開了
[00:25:44.040 --> 00:25:46.040]  沒有人能夠再控訴我們
[00:25:46.040 --> 00:25:48.880]  包括你自己
[00:25:48.880 --> 00:25:51.200]  因為主耶穌已經稱你為異
[00:25:51.200 --> 00:25:54.040]  祂已經揀選了你
[00:25:54.040 --> 00:25:55.600]  你在祂的愛當中
[00:25:55.600 --> 00:25:58.600]  你可以安然
[00:25:58.600 --> 00:26:02.400]  然後他在聖經上讀的經文提到
[00:26:02.400 --> 00:26:06.400]  「誰能使我們與基督的愛隔絕」
[00:26:06.400 --> 00:26:09.120]  35節
[00:26:09.120 --> 00:26:12.480]  「沒有任何的困難、危險
[00:26:12.480 --> 00:26:15.560]  能夠叫我們與基督的愛隔絕」
[00:26:15.560 --> 00:26:18.200]  隔絕的意思是分開的意思
[00:26:18.200 --> 00:26:20.200]  使愛一路臨近我們
[00:26:20.200 --> 00:26:22.840]  它不會離開我們
[00:26:22.840 --> 00:26:24.560]  任何的苦難臨到的時候
[00:26:24.560 --> 00:26:25.640]  你記住
[00:26:25.640 --> 00:26:29.440]  基督的愛仍然在你的身上
[00:26:29.440 --> 00:26:31.320]  沒有隔開
[00:26:31.320 --> 00:26:33.360]  然後他在37節說
[00:26:33.360 --> 00:26:35.800]  「然而靠著愛我們的主
[00:26:35.800 --> 00:26:37.280]  在這一切的事上
[00:26:37.280 --> 00:26:41.000]  已經得勝有餘」
[00:26:41.000 --> 00:26:42.960]  這裡所說的得勝很特別
[00:26:42.960 --> 00:26:46.120]  有時候我們看一些球賽
[00:26:46.120 --> 00:26:48.160]  兩隊的足球隊
[00:26:48.160 --> 00:26:49.800]  一對女
[00:26:49.800 --> 00:26:51.000]  三比二
[00:26:51.000 --> 00:26:53.440]  緊緊勝了她
[00:26:53.440 --> 00:26:56.320]  我們說緊緊勝過
[00:26:56.320 --> 00:26:58.360]  但聖經說得勝有餘的意思
[00:26:58.360 --> 00:26:59.880]  不是緊緊得勝
[00:26:59.880 --> 00:27:01.960]  是大比數的得勝
[00:27:01.960 --> 00:27:03.840]  是完全的得勝
[00:27:03.840 --> 00:27:07.360]  因此叫做得勝有餘
[00:27:07.360 --> 00:27:08.720]  靠著主耶穌的愛
[00:27:08.720 --> 00:27:10.000]  面對一切的苦難
[00:27:10.000 --> 00:27:11.320]  一切的艱難
[00:27:11.320 --> 00:27:14.600]  是得勝有餘的
[00:27:14.600 --> 00:27:16.840]  聖經說你們放心
[00:27:16.840 --> 00:27:18.360]  然後再說
[00:27:18.360 --> 00:27:21.280]  因為我心信無論是死
[00:27:21.280 --> 00:27:22.960]  是生
[00:27:22.960 --> 00:27:24.720]  是天使
[00:27:24.720 --> 00:27:25.800]  是掌權
[00:27:25.800 --> 00:27:29.120]  掌權也可以翻譯為是魔鬼
[00:27:29.120 --> 00:27:30.800]  是有能的
[00:27:30.800 --> 00:27:32.960]  是那些嚇管幽暗世界
[00:27:32.960 --> 00:27:37.160]  那些有能力的邪惡的勢力
[00:27:37.160 --> 00:27:39.640]  是現在的一切的苦難
[00:27:39.640 --> 00:27:41.640]  一切的試探
[00:27:41.640 --> 00:27:44.720]  是將來那些未知之事情
[00:27:44.720 --> 00:27:46.840]  是高處低處
[00:27:46.840 --> 00:27:47.800]  聖經所說
[00:27:47.800 --> 00:27:52.080]  很可能是在說天上的一些星獸
[00:27:52.080 --> 00:27:54.520]  當時的人信天象
[00:27:54.520 --> 00:27:57.680]  今天的人信運程
[00:27:57.680 --> 00:28:01.240]  無論天際的運程是怎樣
[00:28:01.240 --> 00:28:02.600]  很多人以為
[00:28:02.600 --> 00:28:05.280]  我屬於人馬座
[00:28:05.280 --> 00:28:06.880]  最近好像人馬座的星
[00:28:06.880 --> 00:28:08.360]  歪了一點
[00:28:08.360 --> 00:28:08.960]  糟糕了
[00:28:08.960 --> 00:28:10.240]  我快點小心
[00:28:10.240 --> 00:28:12.200]  走路會走歪一點
[00:28:12.200 --> 00:28:15.640]  那就避開災劫了
[00:28:15.640 --> 00:28:19.600]  人以為聖上會阻礙自己的運程
[00:28:19.600 --> 00:28:21.920]  但聖話沒有任何的勢力
[00:28:21.920 --> 00:28:27.400]  能夠叫我們與神的愛隔絕
[00:28:27.400 --> 00:28:29.520]  這一切都不能夠
[00:28:29.520 --> 00:28:35.000]  這愛是在我們的主基督耶穌裡的
[00:28:35.000 --> 00:28:38.760]  各位靈姐妹
[00:28:38.760 --> 00:28:42.240]  有些時候遇到一些困難
[00:28:42.240 --> 00:28:45.960]  我們很快會懷疑神的愛
[00:28:45.960 --> 00:28:48.920]  祂不知道是不是不愛我
[00:28:48.920 --> 00:28:49.960]  是不是我做得不好
[00:28:49.960 --> 00:28:52.360]  所以祂罰我
[00:28:52.360 --> 00:28:53.720]  不是
[00:28:53.720 --> 00:28:57.040]  神的愛永不改變
[00:28:57.040 --> 00:28:58.560]  無論任何的事情
[00:28:58.560 --> 00:28:59.680]  一切的苦難
[00:28:59.680 --> 00:29:00.640]  一切的困難
[00:29:00.640 --> 00:29:02.720]  一切的不如意的事情
[00:29:02.720 --> 00:29:08.360]  都不能叫神的愛與我們隔絕
[00:29:08.360 --> 00:29:11.320]  因此帶著對神的愛的信心
[00:29:11.320 --> 00:29:12.760]  我們可以安然
[00:29:12.760 --> 00:29:14.120]  可以快樂
[00:29:14.120 --> 00:29:15.720]  可以放膽
[00:29:15.720 --> 00:29:17.960]  走每一天的生活
[00:29:17.960 --> 00:29:20.440]  心裡面記得
[00:29:20.440 --> 00:29:26.240]  一切一切都不能叫神的愛與我隔絕
[00:29:26.240 --> 00:29:27.880]  我們一起祈禱

