
[00:00:00.000 --> 00:00:04.160]  今日和大家思想的題目就是「愛主是奉主」
[00:17:14.880 --> 00:17:18.760]  你繼續將最好的給他
[00:17:18.760 --> 00:17:23.520]  因為最終不是你和他之間的關係
[00:17:23.520 --> 00:17:27.800]  最終是你和神之間的關係
[00:17:27.800 --> 00:17:30.880]  是神知道你在做什麼事情
[00:17:30.880 --> 00:17:32.800]  你發覺聖經所描述的情況
[00:17:32.800 --> 00:17:34.400]  就是當你去服事的時候
[00:17:34.400 --> 00:17:37.760]  無論你是團契職員、做導師
[00:17:37.760 --> 00:17:39.840]  無論你是關心探訪病患者
[00:17:39.840 --> 00:17:41.200]  無論如何
[00:17:41.200 --> 00:17:43.520]  你知道你服事的最終
[00:17:43.520 --> 00:17:46.320]  是表達出對主的愛
[00:17:46.320 --> 00:17:50.800]  那個關係是最重要的一件事情
[00:17:50.800 --> 00:17:52.000]  然後再看回聖經的時候
[00:17:52.000 --> 00:17:55.200]  你發覺當時這些綿羊
[00:17:55.200 --> 00:17:56.480]  亦都很驚奇的
[00:17:56.480 --> 00:18:00.160]  大家看第37節
[00:18:00.160 --> 00:18:03.320]  這些綿羊所表達的疑人回答主
[00:18:03.320 --> 00:18:04.480]  我們什麼時候見你餓
[00:18:04.480 --> 00:18:05.560]  你就給你吃呢?
[00:18:05.560 --> 00:18:06.520]  一直說
[00:18:06.520 --> 00:18:09.520]  表示出一種很驚奇的神態
[00:18:09.520 --> 00:18:10.920]  亦都意味著這些人
[00:18:10.920 --> 00:18:12.280]  當他們去服事的時候
[00:18:12.280 --> 00:18:15.760]  是一種不自覺的情況
[00:18:15.760 --> 00:18:17.480]  是一種很自然
[00:18:17.480 --> 00:18:20.520]  生命裏面就會回應一些需要
[00:18:20.520 --> 00:18:22.600]  回應一些機會
[00:18:22.600 --> 00:18:24.000]  就去服事
[00:18:24.000 --> 00:18:26.040]  甚至付出代價、精神
[00:18:26.040 --> 00:18:28.520]  來去服事
[00:18:28.520 --> 00:18:29.720]  我很記得一位宣教士
[00:18:29.720 --> 00:18:31.800]  在我們中間出的宣教士跟我說
[00:18:31.800 --> 00:18:33.400]  他說我初期來北村的時候
[00:18:33.400 --> 00:18:36.320]  如果不是那位栽培的導師幫我
[00:18:36.320 --> 00:18:38.720]  我永遠不會有今天
[00:18:38.720 --> 00:18:40.360]  他說我看見丹章
[00:18:40.360 --> 00:18:41.400]  信了主
[00:18:41.400 --> 00:18:42.600]  然後來了北村
[00:18:42.600 --> 00:18:44.640]  想參加栽培班
[00:18:44.640 --> 00:18:47.320]  但當時其實都不是很大動機
[00:18:47.320 --> 00:18:49.080]  後來有人打電話給我
[00:18:49.080 --> 00:18:52.360]  告訴我何時何時會有栽培班
[00:18:52.360 --> 00:18:54.600]  然後你收到信嗎?
[00:18:54.600 --> 00:18:56.920]  知不知道在哪個地方?
[00:18:56.920 --> 00:18:58.600]  很清楚地告訴他
[00:18:58.600 --> 00:18:59.560]  他就說知道了
[00:18:59.560 --> 00:19:01.120]  我會來
[00:19:01.120 --> 00:19:03.800]  其實他心裡都不是很確定是否來
[00:19:03.800 --> 00:19:06.000]  後來到栽培班開始之前
[00:19:06.000 --> 00:19:07.720]  大概一兩天
[00:19:07.720 --> 00:19:09.080]  又收到電話
[00:19:09.080 --> 00:19:10.200]  你記不記得
[00:19:10.200 --> 00:19:12.240]  我們正在預期你會來
[00:19:12.240 --> 00:19:14.040]  他說好
[00:19:14.040 --> 00:19:16.960]  覺得對方這麼熱情
[00:19:16.960 --> 00:19:18.640]  回到栽培班之後
[00:19:18.640 --> 00:19:20.640]  沒有什麼決心再回
[00:19:20.640 --> 00:19:22.280]  因此離開了
[00:19:22.280 --> 00:19:24.280]  然後導師又打電話來
[00:19:24.280 --> 00:19:25.520]  有什麼事情?
[00:19:25.520 --> 00:19:28.800]  是否有困難回栽培班?
[00:19:28.800 --> 00:19:30.880]  一路鼓勵他
[00:19:30.880 --> 00:19:33.840]  最後他完成整個栽培的課程
[00:19:33.840 --> 00:19:34.840]  後來受針
[00:19:34.840 --> 00:19:36.440]  後來一路成長
[00:19:36.440 --> 00:19:39.520]  今天是工場的宣教士
[00:19:39.520 --> 00:19:42.280]  他說如果不是栽培員對我的幫助
[00:19:42.280 --> 00:19:45.480]  我不會今天可以侍奉神
[00:19:45.480 --> 00:19:46.520]  他在頂尖的時候
[00:19:46.520 --> 00:19:47.840]  你不會察覺到
[00:19:47.840 --> 00:19:50.560]  一種很自然做一些簡單的事情
[00:19:50.560 --> 00:19:53.280]  也都會產生重要的果效
[00:19:53.280 --> 00:19:54.600]  但相對來說
[00:19:54.600 --> 00:19:55.960]  那些惡人
[00:19:55.960 --> 00:19:57.800]  那些山羊是怎樣呢?
[00:19:57.800 --> 00:19:58.680]  如果你看經文的時候
[00:19:58.680 --> 00:19:59.640]  你就會發覺
[00:19:59.640 --> 00:20:02.920]  他們似乎只是在顧自己
[00:20:02.920 --> 00:20:05.040]  周圍很多需要出現
[00:20:05.040 --> 00:20:07.840]  他們不理會這些需要
[00:20:07.840 --> 00:20:09.800]  也都反映出他們和主耶穌
[00:20:09.800 --> 00:20:12.120]  是沒有一個很真實的關係
[00:20:12.120 --> 00:20:13.960]  沒有愛主
[00:20:13.960 --> 00:20:17.040]  也都沒有聽從主
[00:20:17.040 --> 00:20:21.960]  只是一個掛名表面的一個信徒
[00:20:21.960 --> 00:20:23.800]  各位弟兄姊妹
[00:20:23.800 --> 00:20:25.400]  當我們看到這裡的時候
[00:20:25.400 --> 00:20:28.240]  我相信我們中間絕大多數的弟兄姊妹
[00:20:28.240 --> 00:20:31.040]  是和神有真實的關係
[00:20:31.040 --> 00:20:33.240]  但當我們講到侍奉的時候
[00:20:33.240 --> 00:20:35.440]  我們不是單單講你參加一個崗位
[00:20:35.440 --> 00:20:37.200]  兩個崗位侍奉
[00:20:37.200 --> 00:20:39.400]  而你知道你的侍奉
[00:20:39.400 --> 00:20:41.920]  只是一種自然流露出
[00:20:41.920 --> 00:20:45.960]  對主愛的表現
[00:20:45.960 --> 00:20:47.240]  而你的侍奉
[00:20:47.240 --> 00:20:49.960]  當你的心是向著主的時候
[00:20:49.960 --> 00:20:51.640]  你一路侍奉神
[00:20:51.640 --> 00:20:54.600]  是更加堅固了你和神的關係
[00:20:54.600 --> 00:20:58.840]  確認了你是真正信主
[00:20:58.840 --> 00:21:01.400]  我們不是在講因行為得救
[00:21:01.400 --> 00:21:03.160]  而是在講你真正得救之後
[00:21:03.160 --> 00:21:06.440]  你的自然侍奉的表現
[00:21:06.440 --> 00:21:08.480]  是確認了
[00:21:08.480 --> 00:21:11.800]  堅固了你和神的關係
[00:21:11.800 --> 00:21:13.000]  這次弟兄姊妹
[00:21:13.000 --> 00:21:14.960]  我很盼望北宣教的弟兄姊妹
[00:21:14.960 --> 00:21:16.640]  不因為教會人多
[00:21:16.640 --> 00:21:20.360]  而是你興奮了你去侍奉神
[00:21:20.360 --> 00:21:24.280]  因為從頭一天你蒙救恩
[00:21:24.280 --> 00:21:27.360]  神就呼召你一生一世
[00:21:27.360 --> 00:21:30.160]  你都侍奉主
[00:21:30.160 --> 00:21:31.960]  我們一起祈禱

