
[00:00:00.000 --> 00:00:01.280]  今年教會的主題
[00:16:22.280 --> 00:16:25.200]  所以耶穌在這裡說
[00:16:25.200 --> 00:16:28.720]  上帝去照顧世上每一個人
[00:16:28.720 --> 00:16:31.080]  上帝都照顧他的選民
[00:16:31.080 --> 00:16:34.040]  這個女人患了18年的病
[00:16:34.040 --> 00:16:37.520]  表示她被撒旦捆綁了這18年
[00:16:37.520 --> 00:16:39.280]  而耶穌的工作
[00:16:39.280 --> 00:16:42.040]  就是從撒旦的權勢裡面
[00:16:42.040 --> 00:16:44.680]  將人拯救出來
[00:16:44.680 --> 00:16:47.440]  歸向上帝的國度裡面
[00:16:47.440 --> 00:16:49.720]  安息日在古時
[00:16:49.720 --> 00:16:51.400]  就是在以前的時候
[00:16:51.400 --> 00:16:54.360]  是紀念上帝的拯救
[00:16:54.360 --> 00:16:55.880]  耶穌在安息日
[00:16:55.880 --> 00:16:59.920]  去解開這個人的綁的困壓
[00:16:59.920 --> 00:17:01.360]  也都代表著
[00:17:01.360 --> 00:17:02.840]  在這個末世裡面
[00:17:02.840 --> 00:17:05.840]  上帝藉著耶穌再施行拯救
[00:17:05.840 --> 00:17:09.000]  的一個很重要的記號
[00:17:09.000 --> 00:17:15.520]  在耶穌對這一群人的批判完結之後
[00:17:15.520 --> 00:17:20.600]  路加記載了當時有兩類人的反應
[00:17:20.600 --> 00:17:22.840]  第一類人就是一些反對他的人
[00:17:22.840 --> 00:17:25.000]  第二類人就是群眾
[00:17:25.000 --> 00:17:29.120]  反對耶穌的人有什麼反應呢?
[00:17:29.120 --> 00:17:32.120]  所有反對耶穌的人都蒙羞
[00:17:32.120 --> 00:17:34.120]  被耶穌罵完之後
[00:17:34.120 --> 00:17:35.840]  竟然理你們的親族
[00:17:35.840 --> 00:17:37.320]  不理人
[00:17:37.320 --> 00:17:38.800]  他們都自覺羞愧
[00:17:38.800 --> 00:17:39.800]  都蒙羞了
[00:17:39.800 --> 00:17:42.960]  另一班人就是群眾
[00:17:42.960 --> 00:17:46.400]  群眾因為耶穌所做的事
[00:17:46.400 --> 00:17:48.400]  的工作而歡喜
[00:17:48.400 --> 00:17:50.520]  因為他們的反應表示
[00:17:50.520 --> 00:17:54.200]  他們明白這一切都是上帝的工作
[00:17:54.200 --> 00:17:56.960]  相信耶穌這一國的教導
[00:17:56.960 --> 00:17:58.520]  在這一段經文裡面
[00:17:58.520 --> 00:18:02.080]  對我們有什麼提醒呢?
[00:18:02.080 --> 00:18:04.560]  我想至少有三方面
[00:18:04.560 --> 00:18:06.680]  第一方面就是
[00:18:06.680 --> 00:18:07.680]  聖經說
[00:18:07.680 --> 00:18:09.400]  世人都犯了罪
[00:18:09.400 --> 00:18:12.200]  規缺了神的榮耀
[00:18:12.200 --> 00:18:16.480]  每一個人都要在上帝的審判當中
[00:18:16.480 --> 00:18:18.320]  一開始這段經文
[00:18:18.320 --> 00:18:20.240]  這一班人來到耶穌面前
[00:18:20.240 --> 00:18:21.160]  就說
[00:18:21.160 --> 00:18:23.760]  這些人是不是因為有罪
[00:18:23.760 --> 00:18:25.560]  受到上帝的審判呢?
[00:18:25.560 --> 00:18:26.680]  耶穌在這裡的回應
[00:18:26.680 --> 00:18:30.320]  不是把錢放在這一班人那裡
[00:18:30.320 --> 00:18:32.720]  而是放在地上
[00:18:32.720 --> 00:18:35.440]  其實每一個人都在罪裡面
[00:18:35.440 --> 00:18:38.160]  縱然你的生活好像很順利
[00:18:38.160 --> 00:18:39.840]  他的生活很不順利
[00:18:39.840 --> 00:18:42.400]  是不是代表上帝已經審判了呢?
[00:18:42.400 --> 00:18:44.200]  不順利的上帝已經審判了
[00:18:44.200 --> 00:18:45.640]  順利的上帝沒有罪
[00:18:45.640 --> 00:18:46.880]  所以上帝不審判
[00:18:46.880 --> 00:18:47.920]  是不是這樣呢?
[00:18:47.920 --> 00:18:48.600]  不是
[00:18:48.600 --> 00:18:50.080]  耶穌其實在這裡說
[00:18:50.080 --> 00:18:53.200]  每一個人都在罪惡當中
[00:18:53.200 --> 00:18:55.200]  都要受到上帝的審判
[00:18:55.200 --> 00:18:58.240]  有些人可能在生的年日順利一點
[00:18:58.240 --> 00:19:00.240]  有些人可能不順利一點
[00:19:00.240 --> 00:19:02.400]  但是不代表
[00:19:02.400 --> 00:19:04.760]  不代表那些順利的人
[00:19:04.760 --> 00:19:07.160]  是不會受到上帝的審判的
[00:19:07.160 --> 00:19:09.320]  其實人生很多的苦難
[00:19:09.320 --> 00:19:10.960]  其實有很多可能性
[00:19:10.960 --> 00:19:13.920]  耶穌在這裡也不是回答苦難的問題
[00:19:13.920 --> 00:19:14.560]  不過
[00:19:14.560 --> 00:19:16.480]  我想大家相信耶穌
[00:19:16.480 --> 00:19:18.240]  一段比較長的時期
[00:19:18.240 --> 00:19:19.440]  你也聽過
[00:19:19.440 --> 00:19:21.280]  當有些
[00:19:21.280 --> 00:19:23.360]  世間的苦難發生的時候
[00:19:23.360 --> 00:19:24.720]  就有人問
[00:19:24.720 --> 00:19:26.320]  為什麼有時候會發生呢?
[00:19:26.320 --> 00:19:27.040]  上帝
[00:19:27.040 --> 00:19:28.160]  你不公平
[00:19:28.160 --> 00:19:29.480]  如果上帝你是慈愛
[00:19:29.480 --> 00:19:31.680]  為什麼你會容讓這件事發生呢?
[00:19:31.680 --> 00:19:34.440]  很多人會提出這些問題
[00:19:34.440 --> 00:19:36.120]  不過在人世間的苦難
[00:19:36.120 --> 00:19:37.640]  其實有很多可能性
[00:19:37.640 --> 00:19:39.640]  在這裡我想提一提
[00:19:39.640 --> 00:19:41.640]  譬如我舉個例子
[00:19:41.640 --> 00:19:43.240]  今天我講完道
[00:19:43.240 --> 00:19:45.120]  我講完道之後我就出去
[00:19:45.120 --> 00:19:46.160]  就是
[00:19:46.160 --> 00:19:47.160]  吃飯
[00:19:47.160 --> 00:19:47.720]  吃飯
[00:19:47.720 --> 00:19:48.720]  過馬路的時候
[00:19:48.720 --> 00:19:50.200]  我被車子撞到
[00:19:50.200 --> 00:19:51.160]  一撞
[00:19:51.160 --> 00:19:53.160]  撞到嚴重受傷
[00:19:53.160 --> 00:19:53.880]  接著
[00:19:53.880 --> 00:19:54.360]  我就說
[00:19:54.360 --> 00:19:55.640]  上帝我都侍奉你啊
[00:19:55.640 --> 00:19:56.960]  剛剛講完道
[00:19:56.960 --> 00:19:58.200]  為什麼你
[00:19:58.200 --> 00:20:02.880]  這樣令我遭受這麼大的苦楚
[00:20:02.880 --> 00:20:04.880]  我可以這樣問上帝
[00:20:04.880 --> 00:20:05.880]  但其實
[00:20:05.880 --> 00:20:08.520]  為什麼我會被車子撞到呢?
[00:20:08.520 --> 00:20:09.920]  可能是因為
[00:20:09.920 --> 00:20:12.240]  我小時候不太聽老師的話
[00:20:12.240 --> 00:20:13.840]  我紅燈過馬路
[00:20:13.840 --> 00:20:15.520]  所以是我不小心
[00:20:15.520 --> 00:20:18.520]  是我不小心導致了這個後果
[00:20:18.520 --> 00:20:20.200]  所以這個苦難
[00:20:20.200 --> 00:20:21.840]  是我自己造成的
[00:20:21.840 --> 00:20:23.840]  不是其他的原因
[00:20:23.840 --> 00:20:24.840]  當然
[00:20:24.840 --> 00:20:25.840]  我可以辯解
[00:20:25.840 --> 00:20:26.640]  我當然
[00:20:26.640 --> 00:20:28.120]  作為一個牧者
[00:20:28.120 --> 00:20:31.840]  我一定盡量是綠燈過馬路的
[00:20:31.840 --> 00:20:33.120]  綠燈
[00:20:33.120 --> 00:20:34.440]  過馬路
[00:20:34.440 --> 00:20:35.920]  不是我的錯
[00:20:35.920 --> 00:20:36.800]  但是
[00:20:36.800 --> 00:20:38.520]  是司機不小心
[00:20:38.520 --> 00:20:40.800]  他不小心開車令我受傷
[00:20:40.800 --> 00:20:43.040]  是因為他做的行為
[00:20:43.040 --> 00:20:44.760]  令我承受惡果
[00:20:44.760 --> 00:20:47.240]  這也是人生中
[00:20:47.240 --> 00:20:49.200]  當我們生活了這麼久
[00:20:49.200 --> 00:20:49.960]  你也有經歷
[00:20:49.960 --> 00:20:52.560]  可能是其他人做的事
[00:20:52.560 --> 00:20:54.840]  令你去承受一些後果
[00:20:54.840 --> 00:20:55.840]  這是事實
[00:20:55.840 --> 00:20:58.240]  也可能不是那個車的司機
[00:20:58.240 --> 00:21:00.240]  可能是綠燈過馬路的人
[00:21:00.240 --> 00:21:01.440]  綠燈過馬路的人做得不太好
[00:21:01.440 --> 00:21:03.520]  所以現在剛好失靈
[00:21:03.520 --> 00:21:04.840]  所以你就被車撞到
[00:21:04.840 --> 00:21:05.920]  也不關你的事
[00:21:05.920 --> 00:21:06.720]  是因為
[00:21:06.720 --> 00:21:08.240]  都是其他人的緣故
[00:21:08.240 --> 00:21:09.240]  是的
[00:21:09.240 --> 00:21:10.880]  有時這些苦難是這樣的
[00:21:10.880 --> 00:21:11.760]  是自己拿來的
[00:21:11.760 --> 00:21:13.400]  或者是其他人造成
[00:21:13.400 --> 00:21:14.920]  令你受這個苦難
[00:21:14.920 --> 00:21:15.840]  也可能
[00:21:15.840 --> 00:21:16.960]  現實上的確
[00:21:16.960 --> 00:21:19.040]  有些事是上帝的刑罰
[00:21:19.040 --> 00:21:20.240]  也可能
[00:21:20.240 --> 00:21:21.400]  也可能
[00:21:21.400 --> 00:21:23.160]  是上帝的管教
[00:21:23.160 --> 00:21:24.920]  上帝藉著這件事
[00:21:24.920 --> 00:21:27.320]  讓你知道自己有問題
[00:21:27.320 --> 00:21:29.320]  很悔改過了
[00:21:29.320 --> 00:21:31.240]  也可能
[00:21:31.240 --> 00:21:35.200]  上帝讓一些逆境幫助你成長
[00:21:35.200 --> 00:21:37.080]  一個人從小到大
[00:21:37.080 --> 00:21:38.960]  如果他還是很順利
[00:21:38.960 --> 00:21:41.080]  他的人生是很危險的
[00:21:41.080 --> 00:21:44.760]  也很不能明白其他
[00:21:44.760 --> 00:21:49.120]  遭遇困境的人的心境
[00:21:49.120 --> 00:21:51.920]  所以逆境的確可以幫助人成長
[00:21:51.920 --> 00:21:52.760]  不過
[00:21:52.760 --> 00:21:53.960]  我在這裡提一提
[00:21:53.960 --> 00:21:55.880]  當我們見到其他人
[00:21:55.880 --> 00:21:57.520]  在困苦裡的時候
[00:21:57.520 --> 00:22:00.640]  不要這麼快給我們的結論
[00:22:00.640 --> 00:22:02.000]  你
[00:22:02.000 --> 00:22:03.440]  有些人
[00:22:03.440 --> 00:22:04.640]  是不是你做錯了事
[00:22:04.640 --> 00:22:05.880]  你想一想
[00:22:05.880 --> 00:22:06.760]  又或者
[00:22:06.760 --> 00:22:07.640]  有些人
[00:22:07.640 --> 00:22:08.600]  上帝
[00:22:08.600 --> 00:22:09.040]  讓你
[00:22:09.040 --> 00:22:10.520]  好東西在後頭
[00:22:10.520 --> 00:22:11.520]  所以你
[00:22:11.520 --> 00:22:12.160]  不用擔心
[00:22:12.160 --> 00:22:13.960]  好東西在後面
[00:22:13.960 --> 00:22:16.320]  不要妄下結論
[00:22:16.320 --> 00:22:18.800]  不要對他人的苦難的際遇
[00:22:18.800 --> 00:22:21.000]  妄下一些看法
[00:22:21.000 --> 00:22:22.760]  我們很多時候不知道
[00:22:22.760 --> 00:22:24.480]  我們不知道是因為他
[00:22:24.480 --> 00:22:26.160]  他的所作所為
[00:22:26.160 --> 00:22:26.960]  其他人
[00:22:26.960 --> 00:22:28.200]  還是上帝自己的工作
[00:22:28.200 --> 00:22:30.080]  我們不知道
[00:22:30.080 --> 00:22:32.240]  耶穌也沒有正面評論
[00:22:32.240 --> 00:22:33.840]  這些已經逝去的人
[00:22:33.840 --> 00:22:35.400]  耶穌沒有正面評論
[00:22:35.400 --> 00:22:36.960]  是不是因為犯罪受刑罰呢
[00:22:36.960 --> 00:22:37.680]  可能
[00:22:37.680 --> 00:22:39.280]  但是耶穌沒有說
[00:22:39.280 --> 00:22:40.280]  沒有說一定是
[00:22:40.280 --> 00:22:41.480]  或者一定不是
[00:22:41.480 --> 00:22:42.640]  但是耶穌的焦點
[00:22:42.640 --> 00:22:45.280]  是放在現在問這個問題的人
[00:22:45.280 --> 00:22:47.040]  那些人身上
[00:22:47.040 --> 00:22:48.400]  耶穌在這裡說
[00:22:48.400 --> 00:22:50.720]  不要以為你是清白的
[00:22:50.720 --> 00:22:51.960]  不要以為
[00:22:51.960 --> 00:22:53.320]  那些人是不清白的
[00:22:53.320 --> 00:22:54.760]  所以要受罰
[00:22:54.760 --> 00:22:56.000]  耶穌直接說
[00:22:56.000 --> 00:22:57.600]  世人都犯了罪
[00:22:57.600 --> 00:22:59.520]  規缺了上帝的榮耀
[00:22:59.520 --> 00:23:00.320]  今天
[00:23:00.320 --> 00:23:01.600]  你仍然
[00:23:01.600 --> 00:23:02.480]  問這個問題
[00:23:02.480 --> 00:23:04.160]  就是證明你還有生命
[00:23:04.160 --> 00:23:05.960]  所以你要去悔改
[00:23:05.960 --> 00:23:07.440]  快點去悔改
[00:23:07.440 --> 00:23:10.480]  否則你也會受到上帝的審判
[00:23:10.480 --> 00:23:12.520]  人生無常
[00:23:12.520 --> 00:23:14.680]  有些事情我們可以預計
[00:23:14.680 --> 00:23:17.320]  我們可以預計人生老病死
[00:23:17.320 --> 00:23:18.040]  我們可以預計
[00:23:18.040 --> 00:23:19.440]  我們每一個人都會死亡
[00:23:19.440 --> 00:23:21.560]  我說的這個預言一定是對的
[00:23:21.560 --> 00:23:22.560]  一百年後
[00:23:22.560 --> 00:23:24.480]  大家都不在了
[00:23:24.480 --> 00:23:25.400]  大家
[00:23:25.400 --> 00:23:26.680]  每一個都死了
[00:23:26.680 --> 00:23:27.480]  我相信是吧
[00:23:27.480 --> 00:23:29.160]  一百年後每一個都不死
[00:23:29.160 --> 00:23:30.800]  我這個預言一定是實驗
[00:23:30.800 --> 00:23:33.160]  這個基本上是可預期的
[00:23:33.160 --> 00:23:36.440]  但是有些很多事情是不可預期的
[00:23:36.440 --> 00:23:38.840]  我們不知道我們什麼時候死
[00:23:38.840 --> 00:23:40.280]  這個不可預期
[00:23:40.280 --> 00:23:43.000]  意外的事情就是意料之外
[00:23:43.000 --> 00:23:46.120]  我們不能去預計
[00:23:46.120 --> 00:23:46.880]  很多人
[00:23:46.880 --> 00:23:48.080]  在現實世界裡面
[00:23:48.080 --> 00:23:50.480]  看到很多不公平的事情
[00:23:50.480 --> 00:23:51.640]  不公義的事情
[00:23:51.640 --> 00:23:52.960]  就質疑上帝
[00:23:52.960 --> 00:23:55.040]  上帝為什麼要有這麼不公義的事情
[00:23:55.040 --> 00:23:56.440]  對信仰有很多疑問
[00:23:56.440 --> 00:23:57.760]  很多質疑
[00:23:57.760 --> 00:23:58.760]  如果有上帝
[00:23:58.760 --> 00:24:00.680]  這些事情就不會發生
[00:24:00.680 --> 00:24:04.160]  但是耶穌都面對這群人的質疑和挑戰
[00:24:04.160 --> 00:24:05.400]  不過耶穌的回應
[00:24:05.400 --> 00:24:06.600]  他的焦點就是
[00:24:06.600 --> 00:24:07.800]  他的焦點是
[00:24:07.800 --> 00:24:09.920]  那些人已經沒有悔改的機會
[00:24:09.920 --> 00:24:12.800]  但是今天你還有機會悔改
[00:24:12.800 --> 00:24:14.520]  你不是清白的
[00:24:14.520 --> 00:24:16.160]  你要把握機會
[00:24:16.160 --> 00:24:17.440]  你要好好地悔改
[00:24:17.440 --> 00:24:18.760]  跟從上帝
[00:24:18.760 --> 00:24:20.480]  上帝是一個寬容
[00:24:20.480 --> 00:24:23.280]  有寬容有憐憫的上帝
[00:24:23.280 --> 00:24:26.680]  圓主的寬容代表上帝的憐憫
[00:24:26.680 --> 00:24:28.000]  等了三年
[00:24:28.000 --> 00:24:29.520]  仍然沒有擱置
[00:24:29.520 --> 00:24:31.680]  今年扯漏帳
[00:24:31.680 --> 00:24:32.760]  如果再不是
[00:24:32.760 --> 00:24:33.840]  將會被撞了
[00:24:33.840 --> 00:24:36.320]  代表著上帝的審判
[00:24:36.320 --> 00:24:37.280]  在這裡
[00:24:37.280 --> 00:24:40.760]  上帝給人有悔改的一個機會
[00:24:40.760 --> 00:24:41.800]  第二方面
[00:24:41.800 --> 00:24:43.280]  藉著這個苦人
[00:24:43.280 --> 00:24:45.120]  耶穌醫治了他
[00:24:45.120 --> 00:24:46.280]  釋放了他
[00:24:46.280 --> 00:24:48.040]  從最終被釋放
[00:24:48.040 --> 00:24:51.400]  顯出上帝的懲教
[00:24:51.400 --> 00:24:53.680]  其實這個苦人究竟是被鬼附
[00:24:53.680 --> 00:24:56.800]  還是身體疾病的問題呢
[00:24:56.800 --> 00:25:00.920]  這個苦人其實有身體疾病的問題
[00:25:00.920 --> 00:25:02.760]  耶穌釋放這個苦人
[00:25:02.760 --> 00:25:04.120]  要拯救這個苦人
[00:25:04.120 --> 00:25:06.560]  首先就是醫治這個苦人的疾病
[00:25:06.560 --> 00:25:09.720]  讓他彎起的腰能夠直起來
[00:25:09.720 --> 00:25:11.800]  整個身體能夠直起來
[00:25:11.800 --> 00:25:15.360]  但是耶穌不單止醫治他的身體
[00:25:15.360 --> 00:25:19.960]  也幫助他從最終得到釋放
[00:25:19.960 --> 00:25:22.240]  人們在認識上帝之前
[00:25:22.240 --> 00:25:24.520]  我們都在撒旦的權勢之下
[00:25:24.520 --> 00:25:26.760]  在罪惡權勢之下
[00:25:26.760 --> 00:25:28.560]  耶穌醫治這個苦人
[00:25:28.560 --> 00:25:30.840]  讓他經歷上帝的憐憫
[00:25:30.840 --> 00:25:33.160]  從而他有一個悔改的心
[00:25:33.160 --> 00:25:34.560]  得著上帝的拯救
[00:25:34.560 --> 00:25:37.080]  脫離撒旦的權勢
[00:25:37.080 --> 00:25:40.000]  這個苦人被撒旦綑綁了十八年
[00:25:40.000 --> 00:25:41.720]  耶穌只用了一句話
[00:25:41.720 --> 00:25:43.000]  一次捉摸
[00:25:43.000 --> 00:25:44.360]  就釋放了他
[00:25:44.360 --> 00:25:46.720]  也許路加在此強調
[00:25:46.720 --> 00:25:50.920]  這個苦人身體上的疾病被醫治
[00:25:50.920 --> 00:25:54.120]  也代表著撒旦的權勢
[00:25:54.120 --> 00:25:58.120]  在他身上已經完全地去除
[00:25:58.120 --> 00:25:59.680]  而他蒙醫治
[00:25:59.680 --> 00:26:02.760]  也反映了耶穌的能力和權柄
[00:26:02.760 --> 00:26:06.280]  遠超過撒旦的權勢
[00:26:06.280 --> 00:26:07.560]  撒旦綑綁他
[00:26:07.560 --> 00:26:09.720]  沒有人可以幫助他
[00:26:09.720 --> 00:26:12.000]  他也沒有能力去爭奪
[00:26:12.000 --> 00:26:14.760]  但是耶穌在此釋放了他
[00:26:14.760 --> 00:26:16.760]  拯救了他
[00:26:16.760 --> 00:26:19.880]  今天還有沒有神跡治病呢
[00:26:19.880 --> 00:26:21.920]  今天還有神跡治病
[00:26:21.920 --> 00:26:23.560]  我們可以聽到很多不同的見證
[00:26:23.560 --> 00:26:24.880]  有些人
[00:26:24.880 --> 00:26:27.480]  很多醫生去醫治
[00:26:27.480 --> 00:26:28.880]  治療方法都治不好
[00:26:28.880 --> 00:26:31.280]  但是到最後
[00:26:31.280 --> 00:26:33.400]  很多人會去祈禱
[00:26:33.400 --> 00:26:35.680]  可以說神跡性地康復了
[00:26:35.680 --> 00:26:36.640]  有沒有這樣的事呢
[00:26:36.640 --> 00:26:37.400]  有
[00:26:37.400 --> 00:26:39.280]  所以現在這個世代
[00:26:39.280 --> 00:26:42.240]  我們相信仍然有神跡治病
[00:26:42.240 --> 00:26:44.720]  但是可以說神的醫治
[00:26:44.720 --> 00:26:46.080]  最少有兩方面
[00:26:46.080 --> 00:26:48.080]  第一就是神的直接介入
[00:26:48.080 --> 00:26:49.360]  像我剛才所說
[00:26:49.360 --> 00:26:52.000]  另一方面就是上帝藉著不同的媒介
[00:26:52.000 --> 00:26:54.280]  好像醫生去對人的幫助
[00:26:54.280 --> 00:26:56.360]  其實有些基督徒醫生
[00:26:56.360 --> 00:26:59.120]  很多時候開藥之後都會祈禱
[00:26:59.120 --> 00:27:01.480]  求上帝這藥對他有效
[00:27:01.480 --> 00:27:03.120]  不是醫生不懂開藥
[00:27:03.120 --> 00:27:05.120]  而是同一種藥在不同人身上
[00:27:05.120 --> 00:27:07.000]  有時候真的有不同的反應
[00:27:07.000 --> 00:27:10.200]  所以祈求上帝藉著這個藥物
[00:27:10.200 --> 00:27:12.680]  去幫助這個病人
[00:27:12.680 --> 00:27:14.280]  神跡治病
[00:27:14.280 --> 00:27:17.920]  神跡是幫助人去認識上帝
[00:27:17.920 --> 00:27:20.920]  所以我們的焦點不是神跡本身
[00:27:20.920 --> 00:27:24.600]  治病的目的是彰顯上帝的大能
[00:27:24.600 --> 00:27:26.280]  所以這個婦人到最後
[00:27:26.280 --> 00:27:29.480]  是歸榮耀給上帝
[00:27:29.480 --> 00:27:34.160]  所以治病是要彰顯神的拯救
[00:27:34.160 --> 00:27:37.600]  不單止是身體的醫治
[00:27:37.600 --> 00:27:39.640]  還有就是人的罪
[00:27:39.640 --> 00:27:41.440]  已經被上帝赦免
[00:27:41.440 --> 00:27:44.760]  被上帝所拯救過來
[00:27:44.760 --> 00:27:46.360]  所以我們很多時候不好
[00:27:46.360 --> 00:27:48.240]  我們就是見到上帝的工作
[00:27:48.240 --> 00:27:50.360]  而見不到上帝
[00:27:50.360 --> 00:27:53.280]  我們只是希望上帝有很多的醫治在我身上
[00:27:53.280 --> 00:27:55.240]  但是康復之後
[00:27:55.240 --> 00:27:57.520]  上帝和我完全沒有關係
[00:27:57.520 --> 00:27:59.920]  基督是醫治的主
[00:27:59.920 --> 00:28:01.480]  意思是什麼呢
[00:28:01.480 --> 00:28:05.360]  一般人有病的時候的心態是怎樣呢
[00:28:05.360 --> 00:28:08.440]  去找不同的東西幫助
[00:28:08.440 --> 00:28:09.920]  可能求求這個神明
[00:28:09.920 --> 00:28:11.160]  不行 這個不靈
[00:28:11.160 --> 00:28:12.120]  找下一個
[00:28:12.120 --> 00:28:13.240]  這個不靈找下一個
[00:28:13.240 --> 00:28:14.840]  或者這個方法不行找下一個
[00:28:14.840 --> 00:28:17.160]  我想這個心態是無可
[00:28:17.160 --> 00:28:19.560]  我們都能夠理解
[00:28:19.560 --> 00:28:22.200]  但是我們說耶穌基督的醫治
[00:28:22.200 --> 00:28:23.400]  是什麼意思呢
[00:28:23.400 --> 00:28:25.680]  就是我們要讓
[00:28:25.680 --> 00:28:29.440]  在醫治過程裡面讓我們認識上帝
[00:28:29.440 --> 00:28:34.440]  或者我們好像上帝沒有醫治的過程裡面
[00:28:34.440 --> 00:28:37.240]  都讓我們更深的認識上帝
[00:28:37.240 --> 00:28:39.760]  焦點不是在自己的身上
[00:28:39.760 --> 00:28:42.000]  而是去認識上帝
[00:28:42.000 --> 00:28:44.200]  我舉個例子
[00:28:44.200 --> 00:28:46.880]  我們在家裡我們要吃飯
[00:28:46.880 --> 00:28:48.080]  我們要吃飯
[00:28:48.080 --> 00:28:52.760]  可能有一碗很美味的飯在桌上
[00:28:52.760 --> 00:28:54.680]  有些人吃快一點 有些人吃慢一點
[00:28:54.680 --> 00:28:57.040]  我吃快一點的 通常很快我吃不完
[00:28:57.040 --> 00:29:00.480]  吃完之後 啊 好好吃 好滿足
[00:29:00.480 --> 00:29:01.960]  可能就停在那裡
[00:29:01.960 --> 00:29:03.920]  不過大家有沒有想過
[00:29:03.920 --> 00:29:05.480]  每一頓飯
[00:29:05.480 --> 00:29:07.360]  尤其是美味的飯
[00:29:07.360 --> 00:29:09.520]  通常是要時間做的
[00:29:09.520 --> 00:29:12.640]  美味的飯應該要用時間
[00:29:12.640 --> 00:29:16.720]  有人用很多時間去請你吃飯
[00:29:16.720 --> 00:29:19.720]  但是你可能吃兩個字就吃完了
[00:29:19.720 --> 00:29:22.880]  他可能背後有人用了兩個小時
[00:29:22.880 --> 00:29:24.200]  去做這頓飯
[00:29:24.200 --> 00:29:26.000]  所以其實
[00:29:26.000 --> 00:29:28.920]  你享受那頓飯的時候
[00:29:28.920 --> 00:29:30.000]  你今晚回去
[00:29:30.000 --> 00:29:32.080]  你也要多謝煮飯的人
[00:29:32.080 --> 00:29:34.480]  多謝幫你煮飯的人
[00:29:34.480 --> 00:29:37.440]  多謝他在廚房這麼辛苦
[00:29:37.440 --> 00:29:39.200]  煮一頓飯給你吃
[00:29:39.200 --> 00:29:40.920]  所以那頓飯
[00:29:40.920 --> 00:29:43.600]  不單止是你自己得滿足
[00:29:43.600 --> 00:29:47.880]  也應該想到你和家人建立關係的一個過程
[00:29:47.880 --> 00:29:51.640]  這也是我們和上帝之間的關係應該有的表現
[00:29:51.640 --> 00:29:53.720]  上帝用不同的方法
[00:29:53.720 --> 00:29:55.960]  讓我們去認識他
[00:29:55.960 --> 00:29:58.840]  當我們經歷這些上帝幫助的時候
[00:29:58.840 --> 00:30:00.960]  我們嘗試說上帝多謝你
[00:30:00.960 --> 00:30:03.640]  你如此的幫助我
[00:30:03.640 --> 00:30:04.680]  第三方面
[00:30:04.680 --> 00:30:09.320]  當我們經歷上帝的請求和幫助之後
[00:30:09.320 --> 00:30:11.920]  我們應該有一個新的生命
[00:30:11.920 --> 00:30:14.400]  耶穌在這裡釋放了這個婦人
[00:30:14.400 --> 00:30:18.360]  從最終從撒旦的權勢裡面被請求過來
[00:30:18.360 --> 00:30:21.920]  也要悔改歸向上帝
[00:30:21.920 --> 00:30:24.600]  在醫治的事情上
[00:30:24.600 --> 00:30:26.960]  代表著上帝的憐憫
[00:30:26.960 --> 00:30:29.560]  在安息日治好這個婦人
[00:30:29.560 --> 00:30:31.680]  我再強調
[00:30:31.680 --> 00:30:35.520]  是代表著上帝的請求臨到這個婦人的身上
[00:30:35.520 --> 00:30:37.040]  在舊約聖經裡面
[00:30:37.040 --> 00:30:40.920]  有兩處經文是說上帝為什麼要設立安息日
[00:30:40.920 --> 00:30:44.280]  在《春夏及記》的20章11節
[00:30:44.280 --> 00:30:45.320]  是這麼說的
[00:30:45.320 --> 00:30:49.600]  六日之內耶和華造天地海和其中的萬物
[00:30:49.600 --> 00:30:51.040]  第七天安息
[00:30:51.040 --> 00:30:54.160]  所以耶和華賜福與安息日定為聖日
[00:30:54.160 --> 00:30:56.400]  在這裡說為什麼要守安息日呢
[00:30:56.400 --> 00:30:59.480]  因為紀念上帝的創造
[00:30:59.480 --> 00:31:01.320]  《新命紀》第五章15節說
[00:31:01.320 --> 00:31:04.600]  耶和華用大能的手和伸出來的蚌臂
[00:31:04.600 --> 00:31:06.360]  將你從那裡領出來
[00:31:06.360 --> 00:31:09.760]  因此耶和華你的神吩咐你守安息日
[00:31:09.760 --> 00:31:11.400]  在這裡為什麼要守安息日呢
[00:31:11.400 --> 00:31:13.520]  因為紀念上帝的請求
[00:31:13.520 --> 00:31:16.760]  所以上帝定立安息日的原意
[00:31:16.760 --> 00:31:20.120]  是要讓人紀念上帝請求他們
[00:31:20.120 --> 00:31:23.720]  從埃及進入上帝應許的地方
[00:31:23.720 --> 00:31:27.760]  請求你們出埃及的上帝是怎樣的上帝呢
[00:31:27.760 --> 00:31:32.080]  就是創造天地的上帝
[00:31:32.080 --> 00:31:33.720]  在這裡
[00:31:33.720 --> 00:31:35.040]  耶穌的角色
[00:31:35.040 --> 00:31:40.560]  可以說一方面代表上帝宣告世人的審判
[00:31:40.560 --> 00:31:41.600]  另一方面
[00:31:41.600 --> 00:31:43.920]  祂也成為一個祭物
[00:31:43.920 --> 00:31:45.920]  被釘在十字架上
[00:31:45.920 --> 00:31:48.600]  也成為一個代求者
[00:31:48.600 --> 00:31:51.320]  求上帝對罪人的寬容
[00:31:51.320 --> 00:31:52.680]  給他們多一點機會
[00:31:52.680 --> 00:31:57.600]  讓他們有悔改的機會
