
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 主宰庭安
[00:18:10.000 --> 00:18:15.000]  而這個「可以使我常來投靠」
[00:18:15.000 --> 00:18:18.000]  在原文裏的意思就是
[00:18:18.000 --> 00:18:22.000]  讓我能夠經常地進入
[00:18:22.000 --> 00:18:25.000]  或者隨時可以進入
[00:18:25.000 --> 00:18:28.000]  詩人期盼上帝可以容養她
[00:18:28.000 --> 00:18:30.000]  可以經常地
[00:18:30.000 --> 00:18:31.000]  可以隨時地
[00:18:31.000 --> 00:18:34.000]  不受任何時間空間的限制
[00:18:34.000 --> 00:18:37.000]  可以進入最安全最穩妥的地方
[00:18:37.000 --> 00:18:39.000]  沒有任何一個人
[00:18:39.000 --> 00:18:43.000]  沒有任何一種權勢可以奪去
[00:18:43.000 --> 00:18:47.000]  那個地方在哪裏呢?
[00:18:47.000 --> 00:18:51.000]  我相信大家都會很想知道
[00:18:51.000 --> 00:18:55.000]  詩人宣告那個地方就是你
[00:18:55.000 --> 00:18:57.000]  就是上帝
[00:18:57.000 --> 00:18:59.000]  因為她說是「求你」
[00:18:59.000 --> 00:19:01.000]  即是上帝
[00:19:01.000 --> 00:19:03.000]  作我常駐的盤石
[00:19:03.000 --> 00:19:04.000]  那個常駐
[00:19:04.000 --> 00:19:06.000]  經常可以隨時去的盤石
[00:19:06.000 --> 00:19:09.000]  就是耶和華上帝
[00:19:09.000 --> 00:19:11.000]  而詩人怎樣可以經常
[00:19:11.000 --> 00:19:15.000]  隨時去親近神呢?
[00:19:15.000 --> 00:19:18.000]  這個我們都會知道
[00:19:18.000 --> 00:19:20.000]  就是祈禱
[00:19:20.000 --> 00:19:21.000]  如果直接祈禱
[00:19:21.000 --> 00:19:23.000]  我們就可以去到上帝的面前
[00:19:23.000 --> 00:19:25.000]  去求祂的幫助
[00:19:25.000 --> 00:19:27.000]  詩人更加可以直接說出
[00:19:27.000 --> 00:19:29.000]  她求上帝幫助
[00:19:29.000 --> 00:19:30.000]  她可以祈禱
[00:19:30.000 --> 00:19:31.000]  堅持去祈禱的原因
[00:19:31.000 --> 00:19:33.000]  就是因為上帝是她的岩石
[00:19:33.000 --> 00:19:35.000]  是她的山寨
[00:19:35.000 --> 00:19:39.000]  她認定聽禱告的這位對象
[00:19:39.000 --> 00:19:40.000]  這位神
[00:19:40.000 --> 00:19:42.000]  是岩石和山寨
[00:19:42.000 --> 00:19:46.000]  一處可以真正安全和穩妥的地方
[00:19:46.000 --> 00:19:48.000]  因為有神的同在
[00:19:48.000 --> 00:19:50.000]  人可以得到最穩固的保護
[00:19:50.000 --> 00:19:54.000]  可以免除敵人的傷害
[00:19:54.000 --> 00:19:56.000]  所以當我們面對著
[00:19:56.000 --> 00:19:59.000]  在生活上隨時都可能會出現
[00:19:59.000 --> 00:20:01.000]  不同的形狀
[00:20:01.000 --> 00:20:06.000]  不同的類型的馬鷹的時候
[00:20:06.000 --> 00:20:08.000]  原來詩人告訴我們
[00:20:08.000 --> 00:20:14.000]  做小雞的我們不僅僅顧著去看那隻馬鷹
[00:20:14.000 --> 00:20:16.000]  或者那些馬鷹
[00:20:16.000 --> 00:20:17.000]  而更加重要的
[00:20:17.000 --> 00:20:21.000]  要做的事情就是要抓緊母雞
[00:20:21.000 --> 00:20:23.000]  抓緊我們的上帝
[00:20:23.000 --> 00:20:25.000]  去投靠上帝
[00:20:25.000 --> 00:20:28.000]  這一座無形的避難所
[00:20:28.000 --> 00:20:30.000]  謙卑的去到上帝面前
[00:20:30.000 --> 00:20:31.000]  去到哭喊
[00:20:31.000 --> 00:20:32.000]  告訴上帝
[00:20:32.000 --> 00:20:34.000]  我真的搞不定
[00:20:34.000 --> 00:20:37.000]  我很需要祢的拯救
[00:20:37.000 --> 00:20:42.000]  而相信上帝必定會伸手去請教祂的子民
[00:20:42.000 --> 00:20:47.000]  緊緊去跟著母雞去抓緊祂
[00:20:47.000 --> 00:20:49.000]  接受祂的保護
[00:20:49.000 --> 00:20:51.000]  信靠祂
[00:20:51.000 --> 00:20:53.000]  小雞,即是我們
[00:20:53.000 --> 00:20:58.000]  才是最安全的
[00:20:58.000 --> 00:21:00.000]  不過坦白說
[00:21:00.000 --> 00:21:02.000]  其實要投靠這一位
[00:21:02.000 --> 00:21:04.000]  我們肉眼看不到的神
[00:21:04.000 --> 00:21:09.000]  而且要忍耐又忍耐地去等候祂的拯救
[00:21:09.000 --> 00:21:13.000]  其實是需要極大的信心
[00:21:13.000 --> 00:21:14.000]  所以我們看到
[00:21:14.000 --> 00:21:17.000]  為什麼有些人可以堅守這個信仰到底
[00:21:17.000 --> 00:21:21.000]  但是有更加多的人做不到
[00:21:21.000 --> 00:21:23.000]  會放棄呢?
[00:21:23.000 --> 00:21:25.000]  而這個信心的分別
[00:21:25.000 --> 00:21:30.000]  我相信一個很大的關鍵的地方就是
[00:21:30.000 --> 00:21:35.000]  很決定於我們人和上帝之間的關係
[00:21:35.000 --> 00:21:39.000]  有多麼深
[00:21:39.000 --> 00:21:43.000]  我邀請大家一起讀出第五節
[00:21:43.000 --> 00:21:45.000]  看看私人如何描述
[00:21:45.000 --> 00:21:48.000]  他和上帝之間的關係
[00:21:48.000 --> 00:21:50.000]  我們一起讀出來吧
[00:21:50.000 --> 00:21:54.000]  主耶和華,你是我所盼望的
[00:21:54.000 --> 00:21:59.000]  從我年幼,你是我所倚靠的
[00:21:59.000 --> 00:22:01.000]  在這裏
[00:22:01.000 --> 00:22:03.000]  他很清楚地宣告
[00:22:03.000 --> 00:22:06.000]  上帝是他的主,是他的Master
[00:22:06.000 --> 00:22:10.000]  是他生命上的第一位
[00:22:10.000 --> 00:22:14.000]  所以生命任何事都是由上帝去決定
[00:22:14.000 --> 00:22:18.000]  因為上帝是主,是主人
[00:22:18.000 --> 00:22:19.000]  而在經文裏說
[00:22:19.000 --> 00:22:21.000]  你是我所盼望的
[00:22:21.000 --> 00:22:24.000]  你是我所倚靠的
[00:22:24.000 --> 00:22:30.000]  也突出了一個很密切的關係
[00:22:30.000 --> 00:22:35.000]  你是耶和華上帝,我就是人
[00:22:35.000 --> 00:22:39.000]  我們之間有一個很深的關係
[00:22:39.000 --> 00:22:40.000]  而在原文裏
[00:22:40.000 --> 00:22:46.000]  原來盼望和倚靠是同義詞
[00:22:46.000 --> 00:22:50.000]  所以盼望並不是一些幻想出來的東西
[00:22:50.000 --> 00:22:54.000]  或者一些不切實際的期盼
[00:22:54.000 --> 00:22:56.000]  盼望是很直接地指出
[00:22:56.000 --> 00:22:58.000]  我們有倚靠的對象
[00:22:58.000 --> 00:23:00.000]  就是你,上帝
[00:23:00.000 --> 00:23:02.000]  也因為有上帝
[00:23:02.000 --> 00:23:06.000]  所以我們人的盼望並不會落空
[00:23:06.000 --> 00:23:08.000]  是一定會實現
[00:23:08.000 --> 00:23:11.000]  這是上帝的應許
[00:23:11.000 --> 00:23:12.000]  說到這裏
[00:23:12.000 --> 00:23:13.000]  弟兄姊妹
[00:23:13.000 --> 00:23:15.000]  不知道你們又會怎樣去形容
[00:23:15.000 --> 00:23:19.000]  你和神之間的關係呢?
[00:23:19.000 --> 00:23:24.000]  你們的關係是怎樣的呢?
[00:23:24.000 --> 00:23:26.000]  很多社交媒體很喜歡用hashtag
[00:23:26.000 --> 00:23:27.000]  如果今天要大家寫
[00:23:27.000 --> 00:23:29.000]  無論是facebook還是IG
[00:23:29.000 --> 00:23:30.000]  用一個hashtag去形容
[00:23:30.000 --> 00:23:31.000]  你和上帝的關係
[00:23:31.000 --> 00:23:39.000]  不知道你會寫一句什麼話呢?
[00:23:39.000 --> 00:23:40.000]  說到這裏
[00:23:40.000 --> 00:23:43.000]  我想起一個姐妹的分享
[00:23:43.000 --> 00:23:45.000]  我覺得很有意思
[00:23:45.000 --> 00:23:48.000]  純粹是我的提醒
[00:23:48.000 --> 00:23:49.000]  很多時候
[00:23:49.000 --> 00:23:51.000]  我們就算和弟兄姊妹之間
[00:23:51.000 --> 00:23:52.000]  我們都會問
[00:23:52.000 --> 00:23:53.000]  一個星期沒有見面了
[00:23:53.000 --> 00:23:54.000]  你怎樣?
[00:23:54.000 --> 00:23:56.000]  How are you?
[00:23:56.000 --> 00:23:57.000]  不過他說
[00:23:57.000 --> 00:23:59.000]  其實我們的群體裏面
[00:23:59.000 --> 00:24:02.000]  會不會可以多走一步
[00:24:02.000 --> 00:24:03.000]  不是單單停在
[00:24:03.000 --> 00:24:05.000]  How are you?
[00:24:05.000 --> 00:24:06.000]  我和你
[00:24:06.000 --> 00:24:09.000]  而是How are you with God?
[00:24:09.000 --> 00:24:13.000]  你和上帝之間的關係是怎樣的呢?
[00:24:13.000 --> 00:24:18.000]  不知道你有沒有被人關心過呢?
[00:24:18.000 --> 00:24:21.000]  當我聽到姐妹的分享的時候
[00:24:21.000 --> 00:24:23.000]  我覺得對我是很大的提醒
[00:24:23.000 --> 00:24:24.000]  就算我作為一個目者
[00:24:24.000 --> 00:24:26.000]  很多時候和弟兄姊妹
[00:24:26.000 --> 00:24:28.000]  去關心他們的時候
[00:24:28.000 --> 00:24:29.000]  都會問
[00:24:29.000 --> 00:24:30.000]  你身體怎樣?
[00:24:30.000 --> 00:24:31.000]  工作怎樣?
[00:24:31.000 --> 00:24:32.000]  家庭怎樣?
[00:24:32.000 --> 00:24:34.000]  都是圍繞這些事情
[00:24:34.000 --> 00:24:35.000]  這些當然是很重要
[00:24:35.000 --> 00:24:38.000]  因為我們真的在生活中
[00:24:38.000 --> 00:24:40.000]  是不是可以多一個層次
[00:24:40.000 --> 00:24:44.000]  就是你和上帝之間的關係是怎樣的呢?
[00:24:44.000 --> 00:24:47.000]  這是我們和其他的朋友
[00:24:47.000 --> 00:24:49.000]  未信的我們又不同的
[00:24:49.000 --> 00:24:52.000]  How are you with God?
[00:24:52.000 --> 00:24:53.000]  會不會下次
[00:24:53.000 --> 00:24:55.000]  當我們見到弟兄姊妹的時候
[00:24:55.000 --> 00:24:58.000]  可以嘗試去關心他和上帝的關係呢?
[00:24:58.000 --> 00:25:00.000]  如果你覺得這個信仰
[00:25:00.000 --> 00:25:02.000]  是我們生命的守衛
[00:25:02.000 --> 00:25:08.000]  我們不是常常都應該去關心的嗎?
[00:25:08.000 --> 00:25:10.000]  話說回來
[00:25:10.000 --> 00:25:12.000]  其實我們人和上帝之間的關係
[00:25:12.000 --> 00:25:15.000]  是何時建立的呢?
[00:25:15.000 --> 00:25:16.000]  詩人說
[00:25:16.000 --> 00:25:18.000]  是從出母胎
[00:25:18.000 --> 00:25:20.000]  出母腹的時候
[00:25:20.000 --> 00:25:22.000]  開始和上帝connect
[00:25:22.000 --> 00:25:23.000]  他說
[00:25:23.000 --> 00:25:26.000]  生命、信心都是來自於神
[00:25:26.000 --> 00:25:28.000]  是上帝給予的
[00:25:28.000 --> 00:25:31.000]  這是由人的角度去知道的事
[00:25:31.000 --> 00:25:34.000]  上帝又是怎樣說的呢?
[00:25:34.000 --> 00:25:37.000]  在耶利米蘇一章四節
[00:25:37.000 --> 00:25:39.000]  上帝是這樣說的
[00:25:39.000 --> 00:25:40.000]  上帝說
[00:25:40.000 --> 00:25:43.000]  我未將你做在母腹裡的時候
[00:25:43.000 --> 00:25:45.000]  我已經曉得你
[00:25:45.000 --> 00:25:46.000]  你未出母胎
[00:25:46.000 --> 00:25:48.000]  我已經分別你為聖
[00:25:48.000 --> 00:25:52.000]  我已經派你做烈國的善子
[00:25:52.000 --> 00:25:53.000]  上帝的意思是
[00:25:53.000 --> 00:25:58.000]  原來當我們還未在媽媽的肚子裡去成形之前
[00:25:58.000 --> 00:26:01.000]  上帝就已經很清楚地
[00:26:01.000 --> 00:26:04.000]  很完全地去認識我們每一個人
[00:26:04.000 --> 00:26:06.000]  是每一個
[00:26:06.000 --> 00:26:09.000]  而當我們都未出母胎
[00:26:09.000 --> 00:26:10.000]  即是未出世
[00:26:10.000 --> 00:26:13.000]  未開始在這個世界的旅程
[00:26:13.000 --> 00:26:16.000]  上帝就已經對我們每一個人的生命
[00:26:16.000 --> 00:26:19.000]  都有一個最美好的計劃
[00:26:19.000 --> 00:26:22.000]  問題是我們知不知道呢?
[00:26:22.000 --> 00:26:23.000]  弟兄姊妹
[00:26:23.000 --> 00:26:25.000]  其實我們和耶利米先知同樣的
[00:26:25.000 --> 00:26:29.000]  都是上帝所創造和揀選的人
[00:26:29.000 --> 00:26:32.000]  上帝揀選我們
[00:26:32.000 --> 00:26:36.000]  這一刻就活在這個時代
[00:26:36.000 --> 00:26:37.000]  這個年代
[00:26:37.000 --> 00:26:38.000]  這個地方
[00:26:38.000 --> 00:26:40.000]  這個城市
[00:26:40.000 --> 00:26:42.000]  我們會不會都很好奇
[00:26:42.000 --> 00:26:47.000]  想知道上帝對我們有什麼使命呢?
[00:26:47.000 --> 00:26:53.000]  我們多不多去上帝面前去尋問呢?
[00:26:53.000 --> 00:26:56.000]  在兒童的遊戲《麻鷹捉雞仔》裡
[00:26:56.000 --> 00:26:59.000]  我們見到只有一隻麻鷹
[00:26:59.000 --> 00:27:01.000]  只有一隻母雞
[00:27:01.000 --> 00:27:02.000]  但在現實的世界裡
[00:27:02.000 --> 00:27:03.000]  我們會知道
[00:27:03.000 --> 00:27:06.000]  其實這個遊戲就複雜很多
[00:27:06.000 --> 00:27:08.000]  麻鷹可以有很多隻
[00:27:08.000 --> 00:27:11.000]  母雞也可以有很多隻
[00:27:11.000 --> 00:27:14.000]  所以要避免成為麻鷹的食物
[00:27:14.000 --> 00:27:15.000]  剛才說了
[00:27:15.000 --> 00:27:17.000]  就是一定要懂得去揀選
[00:27:17.000 --> 00:27:20.000]  真正值得我們人去投求的母雞
[00:27:20.000 --> 00:27:22.000]  全心全意的去信靠祂
[00:27:22.000 --> 00:27:25.000]  和祂建立深厚的關係
[00:27:25.000 --> 00:27:28.000]  而唯有緊緊的跟隨著母雞
[00:27:28.000 --> 00:27:29.000]  我們的上帝
[00:27:29.000 --> 00:27:30.000]  去接受祂的保護
[00:27:30.000 --> 00:27:32.000]  一步都不要離開
[00:27:32.000 --> 00:27:33.000]  不要掉下來
[00:27:33.000 --> 00:27:37.000]  這樣做雞仔才有最大的安全
[00:27:37.000 --> 00:27:42.000]  在兒童的遊戲裡
[00:27:42.000 --> 00:27:43.000]  我們見到
[00:27:43.000 --> 00:27:45.000]  或者你會不會經常有個疑問
[00:27:45.000 --> 00:27:47.000]  為什麼每次玩這個遊戲
[00:27:47.000 --> 00:27:50.000]  母雞只有防守力
[00:27:50.000 --> 00:27:52.000]  沒有攻擊能力
[00:27:52.000 --> 00:27:55.000]  母雞只會帶著雞仔左閃右避
[00:27:55.000 --> 00:27:58.000]  只會一招就是避開
[00:28:00.000 --> 00:28:02.000]  牠沒有還擊能力
[00:28:02.000 --> 00:28:04.000]  不可以打花麻鷹
[00:28:04.000 --> 00:28:06.000]  不過我們知道
[00:28:06.000 --> 00:28:08.000]  在現實裡
[00:28:08.000 --> 00:28:09.000]  我們的母雞
[00:28:09.000 --> 00:28:10.000]  我們的上帝
[00:28:10.000 --> 00:28:12.000]  祂完全不是這樣
[00:28:12.000 --> 00:28:15.000]  祂是擁有天地之間
[00:28:15.000 --> 00:28:18.000]  最強大的攻擊能力
[00:28:18.000 --> 00:28:23.000]  在希伯來書12章26-29節
[00:28:23.000 --> 00:28:25.000]  很清楚地告訴我們
[00:28:25.000 --> 00:28:26.000]  是上帝的應許
[00:28:26.000 --> 00:28:30.000]  祂說再一次不僅要震動地
[00:28:30.000 --> 00:28:31.000]  還要震動天
[00:28:31.000 --> 00:28:33.000]  這個意思就是說
[00:28:33.000 --> 00:28:36.000]  受造的所有東西都要拿走
[00:28:36.000 --> 00:28:38.000]  還有祂最後說
[00:28:38.000 --> 00:28:40.000]  我們的神是烈火
[00:28:40.000 --> 00:28:41.000]  烈火的意思就是
[00:28:41.000 --> 00:28:44.000]  上帝一定會施行最公平公正的審判
[00:28:44.000 --> 00:28:48.000]  沒有任何一個人可以逃脫
[00:28:48.000 --> 00:28:52.000]  耶穌基督必定會再來
[00:28:52.000 --> 00:28:54.000]  到時祂來的時候
[00:28:54.000 --> 00:28:56.000]  所有的麻鷹
[00:28:56.000 --> 00:28:58.000]  世界上一切的邪惡勢力
[00:28:58.000 --> 00:29:00.000]  都要被震動
[00:29:00.000 --> 00:29:02.000]  不能夠再存在
[00:29:02.000 --> 00:29:04.000]  再張牙舞爪
[00:29:04.000 --> 00:29:06.000]  只有投靠耶穌基督
[00:29:06.000 --> 00:29:08.000]  讓神在我們的生命裡
[00:29:08.000 --> 00:29:09.000]  真正作王的
[00:29:09.000 --> 00:29:11.000]  全然信靠上帝
[00:29:11.000 --> 00:29:14.000]  才可以面對這個末世的震動
[00:29:14.000 --> 00:29:17.000]  承受那個不能夠震動的國
[00:29:17.000 --> 00:29:19.000]  就是上帝的國度
[00:29:19.000 --> 00:29:22.000]  有主耶穌基督在裡面作王
[00:29:23.000 --> 00:29:24.000]  弟兄姊妹
[00:29:24.000 --> 00:29:25.000]  說到這裡
[00:29:25.000 --> 00:29:26.000]  我很想邀請大家
[00:29:26.000 --> 00:29:29.000]  我們可以一起去祈禱
[00:29:29.000 --> 00:29:35.000]  親愛的主耶穌
[00:29:35.000 --> 00:29:37.000]  祢是滿有公義
[00:29:37.000 --> 00:29:40.000]  也都是滿有慈愛憐憫的那一位
[00:29:40.000 --> 00:29:42.000]  主耶穌求祢幫助我們
[00:29:42.000 --> 00:29:45.000]  我們常常去為祢的施恩
[00:29:45.000 --> 00:29:47.000]  祢的救恩
[00:29:47.000 --> 00:29:50.000]  而常常是我們心裡面那份的感動
[00:29:50.000 --> 00:29:51.000]  主啊
[00:29:51.000 --> 00:29:52.000]  我們要多謝祢
[00:29:52.000 --> 00:29:55.000]  因為是祢親自來到我們中間
[00:29:55.000 --> 00:29:57.000]  祢到聖肉身來到我們中間
[00:29:57.000 --> 00:30:02.000]  去成為我們值得信靠的
[00:30:02.000 --> 00:30:05.000]  和值得我們投靠的母雞
[00:30:05.000 --> 00:30:07.000]  祢成為我們的岩石
[00:30:07.000 --> 00:30:09.000]  祢成為我們的山寨
[00:30:09.000 --> 00:30:11.000]  成為我們的保護
[00:30:11.000 --> 00:30:13.000]  主我們感謝祢
[00:30:13.000 --> 00:30:14.000]  主啊
[00:30:14.000 --> 00:30:16.000]  也都因為祢
[00:30:16.000 --> 00:30:19.000]  所以我們可以不用懼怕
[00:30:19.000 --> 00:30:21.000]  世界上一切邪惡的權勢
[00:30:21.000 --> 00:30:23.000]  因為主祢說過
[00:30:23.000 --> 00:30:25.000]  祢說那個在我們心裡面的
[00:30:25.000 --> 00:30:28.000]  是比世界上一切的都要大
[00:30:28.000 --> 00:30:30.000]  所以我們可以投靠祢
[00:30:30.000 --> 00:30:32.000]  我們就不需要再害怕
[00:30:32.000 --> 00:30:33.000]  但主啊
[00:30:33.000 --> 00:30:35.000]  我們真的求祢去憐憫
[00:30:35.000 --> 00:30:38.000]  很多時候我們很想全心全意去投靠
[00:30:38.000 --> 00:30:39.000]  信靠祢
[00:30:39.000 --> 00:30:42.000]  但是我們信心實在很少
[00:30:42.000 --> 00:30:43.000]  我們信
[00:30:43.000 --> 00:30:44.000]  祂是信不足
[00:30:44.000 --> 00:30:46.000]  所以主求祢憐憫我們
[00:30:46.000 --> 00:30:48.000]  祢幫助我們
[00:30:48.000 --> 00:30:50.000]  祢兼顧我們每一個人
[00:30:50.000 --> 00:30:54.000]  而我們可以全心全意的去投靠祢
[00:30:54.000 --> 00:30:56.000]  信靠祢
[00:30:56.000 --> 00:30:57.000]  主啊
[00:30:57.000 --> 00:30:58.000]  求祢幫助
[00:30:58.000 --> 00:30:59.000]  求祢建立
[00:30:59.000 --> 00:31:00.000]  我們祈禱交托
[00:31:00.000 --> 00:31:02.000]  奉主耶穌得勝的名而求
[00:31:02.000 --> 00:31:03.000]  阿門
