
[00:00:00.000 --> 00:00:04.600]  好,我們給最大的掌聲我們這位信實慈愛的主
[00:17:39.200 --> 00:17:42.200]  耶穌基督繼續去成就救恩
[00:17:42.200 --> 00:17:43.200]  繼續去寄望
[00:17:43.200 --> 00:17:46.200]  我相信沒有迴轉那九位
[00:17:46.200 --> 00:17:51.200]  但是這位也是一位給我們極大提醒的
[00:17:51.200 --> 00:17:53.200]  他是少而不少
[00:17:53.200 --> 00:17:55.200]  這個系列實在很有意思
[00:17:55.200 --> 00:17:57.200]  他雖然很微小
[00:17:57.200 --> 00:18:00.200]  但他發揮一個最大的影響力
[00:18:00.200 --> 00:18:04.200]  今天他跟我們分享一個最重要的訊息
[00:18:04.200 --> 00:18:06.200]  當我想起少不少的時候
[00:18:06.200 --> 00:18:08.200]  我想起我曾經見過一個實驗
[00:18:08.200 --> 00:18:10.200]  我不知道大家有沒有看過
[00:18:10.200 --> 00:18:11.200]  就是很微小的東西
[00:18:11.200 --> 00:18:14.200]  原來它的力量大得很厲害
[00:18:14.200 --> 00:18:19.200]  這個細到看不到
[00:18:19.200 --> 00:18:22.200]  這個木塊
[00:18:22.200 --> 00:18:25.200]  還是石塊
[00:18:28.200 --> 00:18:30.200]  你能想像到嗎?
[00:18:30.200 --> 00:18:33.200]  那個力量竟然有這麼大
[00:18:33.200 --> 00:18:36.200]  各位,我們每一個可能很微小
[00:18:36.200 --> 00:18:39.200]  但是原來我們去回應神
[00:18:39.200 --> 00:18:41.200]  我們發揮我們的力量
[00:18:41.200 --> 00:18:43.200]  那份力量是很大的
[00:18:43.200 --> 00:18:45.200]  在這裡讓我們看到
[00:18:45.200 --> 00:18:46.200]  耶穌基督說
[00:18:46.200 --> 00:18:50.200]  你的信救了你
[00:18:50.200 --> 00:18:52.200]  在這裡看得到
[00:18:52.200 --> 00:18:54.200]  我們的信心、我們的認信
[00:18:54.200 --> 00:18:58.200]  裡面得著神的救恩需要用信心去回應
[00:18:58.200 --> 00:18:59.200]  但是你也看到
[00:18:59.200 --> 00:19:05.200]  這個信心是包含著感恩的行動
[00:19:05.200 --> 00:19:09.200]  信本身就已經包含了感恩
[00:19:09.200 --> 00:19:12.200]  有時候我們會看得感恩淺了很多
[00:19:12.200 --> 00:19:16.200]  會不會好像一個成績表給神
[00:19:16.200 --> 00:19:19.200]  「神啊,我經歷了你的一些恩典」
[00:19:19.200 --> 00:19:21.200]  「好,我就向你表達感恩」
[00:19:21.200 --> 00:19:24.200]  「神不需要我把成績表給祂,祂不需要給我們一個印章」
[00:19:24.200 --> 00:19:26.200]  「我們不需要給神一個印章」
[00:19:26.200 --> 00:19:29.200]  但是感恩從來就是
[00:19:29.200 --> 00:19:33.200]  我們必須向神回應一個很重要
[00:19:33.200 --> 00:19:36.200]  是信心的另外一面
[00:19:36.200 --> 00:19:41.200]  而感恩是我們與神建立一個更進深的關係
[00:19:41.200 --> 00:19:42.200]  就好像這個小人物
[00:19:42.200 --> 00:19:45.200]  他來到神的面前就建立更進深的關係
[00:19:45.200 --> 00:19:47.200]  就很體會我們這個群體
[00:19:47.200 --> 00:19:50.200]  當你來到主的面前去敬拜他
[00:19:50.200 --> 00:19:54.200]  你願意信心去回應這個奉獻
[00:19:54.200 --> 00:19:57.200]  其實這個奉獻是一個很小的奉獻
[00:19:57.200 --> 00:19:58.200]  但是也是一個微小
[00:19:58.200 --> 00:20:00.200]  你再有信心將你自己的生命
[00:20:00.200 --> 00:20:02.200]  是一個活祭獻給神
[00:20:02.200 --> 00:20:04.200]  你每一個感恩的行動
[00:20:04.200 --> 00:20:07.200]  是與神更進深的關係
[00:20:07.200 --> 00:20:09.200]  懂得向神感恩
[00:20:09.200 --> 00:20:12.200]  這個生命是更加的整全
[00:20:12.200 --> 00:20:14.200]  所以在這一刻
[00:20:14.200 --> 00:20:17.200]  這個撒瑪利亞的麻瘋病人
[00:20:17.200 --> 00:20:22.200]  他是得著神完全的醫治
[00:20:22.200 --> 00:20:24.200]  各位在我們教會裏面
[00:20:24.200 --> 00:20:25.200]  你試想想
[00:20:25.200 --> 00:20:28.200]  在教會所有的教會生活
[00:20:28.200 --> 00:20:30.200]  所有的層面
[00:20:30.200 --> 00:20:31.200]  我們所有的服事
[00:20:31.200 --> 00:20:34.200]  其實都是感恩行動
[00:20:34.200 --> 00:20:36.200]  包括上個星期
[00:20:36.200 --> 00:20:39.200]  可能大家聽到一個家電家安的輕執拾
[00:20:39.200 --> 00:20:41.200]  究竟怎樣呢
[00:20:41.200 --> 00:20:44.200]  我們很感謝主友群的弟兄姊妹服事
[00:20:44.200 --> 00:20:47.200]  這個是其中一個我聽到他們群組的分享
[00:20:47.200 --> 00:20:50.200]  其中有一對上個星期探訪了一個家庭
[00:20:50.200 --> 00:20:51.200]  這個家庭很特別
[00:20:51.200 --> 00:20:54.200]  其中一對夫婦是七十多歲
[00:20:54.200 --> 00:20:57.200]  是侍將的夫婦
[00:20:57.200 --> 00:20:59.200]  他們看不到東西
[00:20:59.200 --> 00:21:01.200]  一班弟兄姊妹
[00:21:01.200 --> 00:21:03.200]  當他們服事這個家庭的時候
[00:21:03.200 --> 00:21:06.200]  跟他們檢查一下電腦和家電
[00:21:06.200 --> 00:21:07.200]  時間還是很早
[00:21:07.200 --> 00:21:09.200]  他們就問一下
[00:21:09.200 --> 00:21:11.200]  其實你們有什麼需要
[00:21:11.200 --> 00:21:13.200]  原來這一對侍將夫婦
[00:21:13.200 --> 00:21:16.200]  平時他們是不敢外出的
[00:21:16.200 --> 00:21:19.200]  他們每個星期有一次要等他們的兒子回來
[00:21:19.200 --> 00:21:21.200]  才可以陪他們外出買東西
[00:21:21.200 --> 00:21:24.200]  而他們的媽媽已經九十多歲
[00:21:24.200 --> 00:21:26.200]  所以當弟兄姊妹這樣說的時候
[00:21:26.200 --> 00:21:29.200]  他們就說我想外出買東西
[00:21:29.200 --> 00:21:31.200]  於是你看到弟兄姊妹
[00:21:31.200 --> 00:21:33.200]  就有一個要坐輪椅
[00:21:33.200 --> 00:21:36.200]  推著輪椅陪著他們
[00:21:36.200 --> 00:21:37.200]  而這個服事之後
[00:21:37.200 --> 00:21:40.200]  我們的弟兄姊妹都很開心
[00:21:40.200 --> 00:21:43.200]  能夠幫助到這個家庭
[00:21:43.200 --> 00:21:44.200]  這個侍將的夫婦
[00:21:44.200 --> 00:21:46.200]  而他們被幫助的
[00:21:46.200 --> 00:21:48.200]  都是非常開心
[00:21:48.200 --> 00:21:50.200]  所以弟兄姊妹看不看到
[00:21:50.200 --> 00:21:51.200]  那份力量
[00:21:51.200 --> 00:21:52.200]  當你付出
[00:21:52.200 --> 00:21:54.200]  原來你不只是付出
[00:21:54.200 --> 00:21:56.200]  你是得著更多
[00:21:56.200 --> 00:22:00.200]  而且你也成為基督一個很美好的見證
[00:22:00.200 --> 00:22:02.200]  我又很想說多一個見證
[00:22:02.200 --> 00:22:04.200]  教會裏面有很多侍工
[00:22:04.200 --> 00:22:07.200]  其中一個叫同心讚美操
[00:22:07.200 --> 00:22:10.200]  很感謝潔寶 陸師母
[00:22:10.200 --> 00:22:12.200]  她跟我們分享一個見證
[00:22:12.200 --> 00:22:14.200]  我邀請大家不妨聽一下
[00:22:14.200 --> 00:22:18.200]  為什麼她一生裏面服事主
[00:22:18.200 --> 00:22:21.200]  為什麼她服事又願意擺上更多
[00:22:21.200 --> 00:22:24.200]  未來她又願意怎樣再服事主呢
[00:22:24.200 --> 00:22:26.200]  不妨我們聽一下她的見證
[00:22:38.200 --> 00:22:40.200]  信主四十多年了
[00:22:40.200 --> 00:22:42.200]  經歷了很多高山和低谷
[00:22:42.200 --> 00:22:45.200]  但你都靠著你去跨過
[00:22:45.200 --> 00:22:47.200]  全是恩典
[00:22:47.200 --> 00:22:49.200]  在我軟弱的時候
[00:22:49.200 --> 00:22:51.200]  總有寬恕
[00:22:51.200 --> 00:22:52.200]  在我缺乏的時候
[00:22:52.200 --> 00:22:55.200]  總有高興 有願利
[00:22:55.200 --> 00:22:56.200]  在困難的時候
[00:22:56.200 --> 00:23:01.200]  總有拯救 有出路 有祝福
[00:23:01.200 --> 00:23:03.200]  我能給你什麼回應
[00:23:03.200 --> 00:23:05.200]  你所給我的
[00:23:05.200 --> 00:23:09.200]  很感恩 神給了讚美操一份禮物
[00:23:09.200 --> 00:23:12.200]  為我的生命去畫上彩虹
[00:23:12.200 --> 00:23:14.200]  讚美操更新了我
[00:23:14.200 --> 00:23:15.200]  建立了我
[00:23:15.200 --> 00:23:17.200]  不單止成為我個人的祝福
[00:23:17.200 --> 00:23:20.200]  也給機會我去侍奉
[00:23:20.200 --> 00:23:22.200]  至今已經十八年
[00:23:22.200 --> 00:23:25.200]  神又給我如同讚美操的夢想
[00:23:25.200 --> 00:23:28.200]  在開始的時候在社區
[00:23:28.200 --> 00:23:30.200]  跟著就去醫療服務中心
[00:23:30.200 --> 00:23:32.200]  我工作的地方
[00:23:32.200 --> 00:23:34.200]  直到今天就在大學會
[00:23:34.200 --> 00:23:36.200]  就是同心讚美操
[00:23:36.200 --> 00:23:39.200]  這一天都是神給我去回應
[00:23:39.200 --> 00:23:41.200]  服侍我的機會
[00:23:41.200 --> 00:23:42.200]  不單止這樣
[00:23:42.200 --> 00:23:44.200]  在五年前
[00:23:44.200 --> 00:23:47.200]  神將服侍SEM家庭這個負擔
[00:23:47.200 --> 00:23:49.200]  放在我的裡面
[00:23:49.200 --> 00:23:51.200]  因為我導師的工作
[00:23:51.200 --> 00:23:54.200]  我接觸很多SEM的小朋友
[00:23:54.200 --> 00:23:56.200]  我很深深感受到家長
[00:23:56.200 --> 00:23:59.200]  他們面對的壓力是難以掩飾
[00:23:59.200 --> 00:24:01.200]  他們身心的疲勞
[00:24:01.200 --> 00:24:02.200]  但我都確信
[00:24:02.200 --> 00:24:04.200]  只要他們認識耶穌
[00:24:04.200 --> 00:24:05.200]  信靠耶穌
[00:24:05.200 --> 00:24:08.200]  耶穌就能夠給他們有力量去面對
[00:24:08.200 --> 00:24:11.200]  我們的家庭就不再一樣
[00:24:11.200 --> 00:24:13.200]  其實教會在那時候
[00:24:13.200 --> 00:24:16.200]  都開始過SEM小朋友的試工
[00:24:16.200 --> 00:24:18.200]  我也有份參與在當中
[00:24:18.200 --> 00:24:21.200]  但後來因為疫情而告終
[00:24:21.200 --> 00:24:25.200]  不過我仍然沒有忘記這個負擔
[00:24:25.200 --> 00:24:27.200]  最近有機會跟老師分享
[00:24:27.200 --> 00:24:29.200]  很奇妙的
[00:24:29.200 --> 00:24:31.200]  原來大家都同感一命
[00:24:31.200 --> 00:24:33.200]  要去服侍一個群體
[00:24:33.200 --> 00:24:36.200]  我也即時回應了牧師的邀請
[00:24:36.200 --> 00:24:38.200]  願意來承擔
[00:24:38.200 --> 00:24:40.200]  雖然我心裡很震驚
[00:24:40.200 --> 00:24:42.200]  但我也感到很興奮
[00:24:42.200 --> 00:24:46.200]  因為我終於等到一個服侍的機會
[00:24:46.200 --> 00:24:48.200]  我心裡的祈禱就是
[00:24:48.200 --> 00:24:52.200]  願我的一生為主成為祝福
[00:24:52.200 --> 00:24:55.200]  願將榮耀歸給上帝
[00:24:55.200 --> 00:24:57.200]  多謝杰寶
[00:24:57.200 --> 00:24:59.200]  牧師母的見證
[00:24:59.200 --> 00:25:02.200]  大家聽到牠經歷了神的很多恩典嗎?
[00:25:02.200 --> 00:25:06.200]  牠只是站尾操服侍了多少年?
[00:25:06.200 --> 00:25:08.200]  已經18年了
[00:25:08.200 --> 00:25:11.200]  牠也在我們的輕療服務中心裡
[00:25:11.200 --> 00:25:14.200]  特別感恩有機會接觸SEM小朋友
[00:25:14.200 --> 00:25:16.200]  那些特殊有需要的兒童
[00:25:16.200 --> 00:25:19.200]  而牠即將退休
[00:25:19.200 --> 00:25:21.200]  但侍奉沒有退休
[00:25:21.200 --> 00:25:23.200]  所以牠也在想
[00:25:23.200 --> 00:25:24.200]  很感恩
[00:25:24.200 --> 00:25:27.200]  我看到神真的很愛有需要的人
[00:25:27.200 --> 00:25:30.200]  今早早堂後已經有兩個弟兄姊妹跟我說
[00:25:30.200 --> 00:25:33.200]  我也很想服侍那些特殊有需要的家庭
[00:25:33.200 --> 00:25:34.200]  就是這樣
[00:25:34.200 --> 00:25:37.200]  接下來我們會有更多的服侍
[00:25:37.200 --> 00:25:40.200]  每一個服侍都是神感恩的回應
[00:25:40.200 --> 00:25:41.200]  所以各位今天的訊息
[00:25:41.200 --> 00:25:43.200]  我們說一比九
[00:25:43.200 --> 00:25:46.200]  究竟我們是一個那位還是九位?
[00:25:46.200 --> 00:25:48.200]  我們是哪一個呢?
[00:25:48.200 --> 00:25:50.200]  很盼望我們一起去實踐
[00:25:50.200 --> 00:25:52.200]  我有幾個建議
[00:25:52.200 --> 00:25:56.200]  第一個讓我們從小事上去學習感恩
[00:25:56.200 --> 00:25:59.200]  小事不一定是微小的
[00:25:59.200 --> 00:26:02.200]  一定可能是我們身邊日常的
[00:26:02.200 --> 00:26:05.200]  所以我知道我們都會為了食物感恩
[00:26:05.200 --> 00:26:07.200]  當你為食物感恩的時候
[00:26:07.200 --> 00:26:08.200]  提醒我們向神感恩
[00:26:08.200 --> 00:26:10.200]  如果我們當中是父母的
[00:26:10.200 --> 00:26:11.200]  是長輩的
[00:26:11.200 --> 00:26:12.200]  多點教導
[00:26:12.200 --> 00:26:14.200]  從小開始我們感恩
[00:26:14.200 --> 00:26:16.200]  也求神幫助我們每天
[00:26:16.200 --> 00:26:19.200]  能夠一點一點的時間
[00:26:19.200 --> 00:26:20.200]  我們去感恩
[00:26:20.200 --> 00:26:22.200]  在小事上學習感恩
[00:26:22.200 --> 00:26:24.200]  在大事上會感恩
[00:26:24.200 --> 00:26:27.200]  在我們身邊的人了解感恩
[00:26:27.200 --> 00:26:29.200]  也向神獻上感恩
[00:26:29.200 --> 00:26:31.200]  第二方面很重要
[00:26:31.200 --> 00:26:33.200]  調整我們的心態
[00:26:33.200 --> 00:26:35.200]  立志去感恩
[00:26:35.200 --> 00:26:41.200]  原來感恩基本上是逆轉人的罪性
[00:26:41.200 --> 00:26:44.200]  感恩基本上是逆轉人的罪性
[00:26:44.200 --> 00:26:47.200]  人在很多軟弱的罪性當中
[00:26:47.200 --> 00:26:48.200]  是很難感恩的
[00:26:48.200 --> 00:26:50.200]  那種真心的感恩
[00:26:50.200 --> 00:26:51.200]  我不知道你會不會都拖著
[00:26:51.200 --> 00:26:54.200]  疲乏的身軀、很沉重的擔子
[00:26:54.200 --> 00:26:56.200]  揮之不去的那些憂慮
[00:26:56.200 --> 00:26:58.200]  牧師你年頭說踢走憂慮
[00:26:58.200 --> 00:27:00.200]  那麼容易踢走嗎?
[00:27:00.200 --> 00:27:02.200]  你以為真的那麼容易嗎?
[00:27:02.200 --> 00:27:04.200]  所以我們不是憂心忡忡
[00:27:04.200 --> 00:27:06.200]  就不來到主的面前
[00:27:06.200 --> 00:27:09.200]  正是因為我們實在很需要
[00:27:09.200 --> 00:27:11.200]  調整我們的心態
[00:27:11.200 --> 00:27:13.200]  我們要來到主的面前
[00:27:13.200 --> 00:27:15.200]  讓我們在敬拜的裏面
[00:27:15.200 --> 00:27:16.200]  詩歌的裏面
[00:27:16.200 --> 00:27:18.200]  神話語的裏面
[00:27:18.200 --> 00:27:21.200]  去被神扭轉、調教
[00:27:21.200 --> 00:27:25.200]  感恩不只是出於感受
[00:27:25.200 --> 00:27:27.200]  是出於那份意志
[00:27:27.200 --> 00:27:29.200]  所以要立志去做
[00:27:29.200 --> 00:27:31.200]  感恩不是教我們去逃避
[00:27:31.200 --> 00:27:33.200]  只是說好不說壞
[00:27:33.200 --> 00:27:34.200]  不是
[00:27:34.200 --> 00:27:36.200]  感恩是讓我們在神的面前
[00:27:36.200 --> 00:27:38.200]  以致我們能夠學習更多
[00:27:38.200 --> 00:27:39.200]  就好像我形容
[00:27:39.200 --> 00:27:41.200]  好像一片漆黑的天空
[00:27:41.200 --> 00:27:44.200]  你時刻覺得真的很黑
[00:27:44.200 --> 00:27:47.200]  但是原來當我們凝望的時候
[00:27:47.200 --> 00:27:50.200]  靜靜去看、去回望的時候
[00:27:50.200 --> 00:27:53.200]  你會發現裏面有很多星光
[00:27:53.200 --> 00:27:55.200]  你又會發現
[00:27:55.200 --> 00:27:59.200]  那片靜靜的月亮
[00:27:59.200 --> 00:28:02.200]  是千變萬化的月亮
[00:28:02.200 --> 00:28:04.200]  接下來就是中秋節
[00:28:04.200 --> 00:28:06.200]  這就是提醒我們
[00:28:06.200 --> 00:28:08.200]  如何來到認知神的同在
[00:28:08.200 --> 00:28:10.200]  第三方面是感恩
[00:28:10.200 --> 00:28:12.200]  感恩不只是藏在心裏
[00:28:12.200 --> 00:28:15.200]  剛才我們看到這個見證
[00:28:15.200 --> 00:28:19.200]  耶穌基督想不想人感恩
[00:28:19.200 --> 00:28:23.200]  祂喜悅我們來到祂面前感恩
[00:28:23.200 --> 00:28:24.200]  是喜悅
[00:28:24.200 --> 00:28:27.200]  神期待喜悅我們這樣來感謝祂
[00:28:27.200 --> 00:28:29.200]  不只是心領受
[00:28:29.200 --> 00:28:32.200]  所以我們將祂化為實際的行動
[00:28:32.200 --> 00:28:34.200]  不過有時我們真的很容易
[00:28:34.200 --> 00:28:35.200]  三分鐘熱度
[00:28:35.200 --> 00:28:38.200]  所以群體裏面我們成為動力
[00:28:38.200 --> 00:28:40.200]  一起去數算、一起去學習
[00:28:40.200 --> 00:28:42.200]  其實是更加好的
[00:28:42.200 --> 00:28:43.200]  大家知道嗎
[00:28:43.200 --> 00:28:48.200]  其實感恩和埋怨都有感染力
[00:28:48.200 --> 00:28:49.200]  會不會啊
[00:28:49.200 --> 00:28:53.200]  當你一起去訴苦的時候
[00:28:53.200 --> 00:28:57.200]  或者一起去很多的負面
[00:28:57.200 --> 00:29:00.200]  都可以不斷更多的負面
[00:29:00.200 --> 00:29:04.200]  但是當我們一起去嘗試去感恩的時候
[00:29:04.200 --> 00:29:06.200]  我們會更得力
[00:29:06.200 --> 00:29:07.200]  所以求主幫助我們
[00:29:07.200 --> 00:29:10.200]  讓這個成為我們很好的習慣
[00:29:10.200 --> 00:29:13.200]  也讓我們有智慧去選擇
[00:29:13.200 --> 00:29:14.200]  今天的題目很特別
[00:29:14.200 --> 00:29:16.200]  1比9
[00:29:16.200 --> 00:29:19.200]  差點就變成1比99
[00:29:19.200 --> 00:29:21.200]  在疫情裏面提醒我們要小心
[00:29:21.200 --> 00:29:24.200]  要用1比99
[00:29:24.200 --> 00:29:27.200]  去制止疫情
[00:29:27.200 --> 00:29:31.200]  去避免我們被疾病侵害
[00:29:31.200 --> 00:29:33.200]  但是原來在聖經裏面
[00:29:33.200 --> 00:29:37.200]  希望大家不要忘記這個1比9
[00:29:37.200 --> 00:29:38.200]  提醒我們
[00:29:38.200 --> 00:29:39.200]  我們是哪一位呢
[00:29:39.200 --> 00:29:42.200]  求主幫助我們一起學習更多
[00:29:42.200 --> 00:29:44.200]  讓信仰盡心
[00:29:44.200 --> 00:29:47.200]  讓我們成為一個感恩的群體
[00:29:47.200 --> 00:29:49.200]  我們一起祈禱吧
[00:29:49.200 --> 00:29:53.200]  以下我們的禱告
[00:29:53.200 --> 00:29:57.200]  我會用我很喜歡小不小的散會歌
[00:29:57.200 --> 00:30:00.200]  因為裏面的歌詞實在很有意義
[00:30:00.200 --> 00:30:01.200]  去提醒我們
[00:30:01.200 --> 00:30:03.200]  我們一起去禱告
[00:30:03.200 --> 00:30:06.200]  主啊我們感謝你
[00:30:06.200 --> 00:30:09.200]  實在是給我們很責心的提醒
[00:30:09.200 --> 00:30:13.200]  是呀我們從來不覺得自覺矜貴
[00:30:13.200 --> 00:30:16.200]  或者我們自覺顯赫
[00:30:16.200 --> 00:30:18.200]  但是又或者相反的
[00:30:18.200 --> 00:30:20.200]  不知幾多時候
[00:30:20.200 --> 00:30:23.200]  我們又變得很自我和驕傲
[00:30:23.200 --> 00:30:25.200]  而感謝主你的大愛
[00:30:25.200 --> 00:30:27.200]  總是把我們覆蓋
[00:30:27.200 --> 00:30:32.200]  將我們去潔淨得像雪一樣的潔白
[00:30:32.200 --> 00:30:33.200]  所以主我們感謝你
[00:30:33.200 --> 00:30:37.200]  給我們的教導安慰去釋放
[00:30:37.200 --> 00:30:40.200]  神啊讓我們自知在生活裏面
[00:30:40.200 --> 00:30:42.200]  我們是多麼容易跌倒
[00:30:42.200 --> 00:30:45.200]  失足又失去方向
[00:30:45.200 --> 00:30:46.200]  但是主感謝你
[00:30:46.200 --> 00:30:48.200]  今天我們再一次的提醒
[00:30:48.200 --> 00:30:50.200]  讓我們就在主的面前
[00:30:50.200 --> 00:30:53.200]  去重整我們的志向
[00:30:53.200 --> 00:30:55.200]  深盼望我們每一位
[00:30:55.200 --> 00:30:56.200]  我們這個群體
[00:30:56.200 --> 00:31:00.200]  上上的去縱揚主祢自己的恩典
[00:31:00.200 --> 00:31:03.200]  亦都深盼望我們在神的面前去立志
[00:31:03.200 --> 00:31:05.200]  讓我們餘下的生命
[00:31:05.200 --> 00:31:09.200]  更加能夠稱頌和具體的去表達
[00:31:09.200 --> 00:31:12.200]  神祢自己豐足的大愛
[00:31:12.200 --> 00:31:15.200]  亦都立志讓我們盡我們的生命
[00:31:15.200 --> 00:31:18.200]  去見證主祢的大愛
[00:31:18.200 --> 00:31:20.200]  我們誠心禱告奉主的名
[00:31:20.200 --> 00:31:22.200]  立志祈求
[00:31:22.200 --> 00:31:23.200]  阿門
