
[00:00:00.000 --> 00:00:03.000]  大家會看到在聖經裏面所提到的
[00:18:28.000 --> 00:18:31.000]  他們仍然去到不同地方
[00:18:31.000 --> 00:18:34.000]  傳揚福音真道
[00:18:34.000 --> 00:18:36.000]  剛才我們說到
[00:18:36.000 --> 00:18:37.000]  中國內地教會的情況
[00:18:37.000 --> 00:18:38.000]  大家知道
[00:18:38.000 --> 00:18:41.000]  最近再聽到消息
[00:18:41.000 --> 00:18:43.000]  在河南省的地方
[00:18:43.000 --> 00:18:44.000]  有一個地區
[00:18:44.000 --> 00:18:46.000]  本來有九十間教會
[00:18:46.000 --> 00:18:50.000]  但現在只剩下二十九間
[00:18:50.000 --> 00:18:53.000]  三分之二已經被取締
[00:18:53.000 --> 00:18:55.000]  被封查
[00:18:55.000 --> 00:18:56.000]  弟兄姊妹
[00:18:56.000 --> 00:18:59.000]  有一些不再有地方崇拜
[00:18:59.000 --> 00:19:01.000]  但有一些有機會繼續崇拜的
[00:19:01.000 --> 00:19:02.000]  他們都說
[00:19:02.000 --> 00:19:04.000]  他們現在突然間很感動
[00:19:04.000 --> 00:19:06.000]  很想去查聖經
[00:19:06.000 --> 00:19:08.000]  以前查經小組很少人參加
[00:19:08.000 --> 00:19:09.000]  現在很多人參與
[00:19:09.000 --> 00:19:11.000]  因為他們說都不知道何時
[00:19:11.000 --> 00:19:14.000]  就沒有機會再讀聖經
[00:19:14.000 --> 00:19:16.000]  祈禱會很多人參與
[00:19:16.000 --> 00:19:17.000]  因為他們知道這個時候
[00:19:17.000 --> 00:19:19.000]  要很認真地祈禱
[00:19:19.000 --> 00:19:22.000]  求神保守他們
[00:19:22.000 --> 00:19:23.000]  我想回到一九四九年
[00:19:23.000 --> 00:19:25.000]  大家知道一九四九年
[00:19:25.000 --> 00:19:27.000]  中國政權轉變的時候
[00:19:27.000 --> 00:19:29.000]  當時很多的教會
[00:19:29.000 --> 00:19:31.000]  同樣被封閉
[00:19:31.000 --> 00:19:35.000]  很多的宣教士被驅逐離開
[00:19:35.000 --> 00:19:37.000]  中國內地會當時有個統計
[00:19:37.000 --> 00:19:39.000]  六百三十七個宣教士
[00:19:39.000 --> 00:19:41.000]  被驅逐離開中國
[00:19:41.000 --> 00:19:43.000]  但經過四年之後
[00:19:43.000 --> 00:19:46.000]  其中有大約一半的宣教士
[00:19:46.000 --> 00:19:50.000]  他們被重新拆派到東南亞
[00:19:50.000 --> 00:19:52.000]  和日本的地方
[00:19:52.000 --> 00:19:53.000]  在那些地區突然間
[00:19:53.000 --> 00:19:55.000]  都見到福音的工作
[00:19:55.000 --> 00:19:57.000]  在那個時候來展開
[00:19:57.000 --> 00:20:00.000]  帶領他們去到新的領域
[00:20:00.000 --> 00:20:02.000]  來傳福音
[00:20:02.000 --> 00:20:05.000]  但中國是否因此
[00:20:05.000 --> 00:20:07.000]  就不再能夠有人聽到福音
[00:20:07.000 --> 00:20:09.000]  在當時的統計
[00:20:09.000 --> 00:20:13.000]  中國當時有大約八十萬的教徒
[00:20:13.000 --> 00:20:15.000]  但到今天
[00:20:15.000 --> 00:20:18.000]  你知道今天的中國教會
[00:20:18.000 --> 00:20:20.000]  很多不同的統計
[00:20:20.000 --> 00:20:25.000]  都估計有七千八千萬的教徒
[00:20:25.000 --> 00:20:27.000]  比當時四九年的時候
[00:20:27.000 --> 00:20:30.000]  增加了一百倍
[00:20:30.000 --> 00:20:32.000]  沒錯宣教士離開
[00:20:32.000 --> 00:20:34.000]  幸好教會被封閉
[00:20:34.000 --> 00:20:36.000]  被封殘
[00:20:36.000 --> 00:20:39.000]  但上帝仍然工作
[00:20:39.000 --> 00:20:40.000]  或者說當時的教徒
[00:20:40.000 --> 00:20:42.000]  沒有因此他們閉口
[00:20:42.000 --> 00:20:45.000]  沒有因此不去教導人真理
[00:20:45.000 --> 00:20:47.000]  他們仍然這樣來服事
[00:20:47.000 --> 00:20:49.000]  因此見到福音的工作
[00:20:49.000 --> 00:20:51.000]  仍然在這些困難當中
[00:20:51.000 --> 00:20:55.000]  或者說更大的來彰顯出來
[00:20:55.000 --> 00:20:56.000]  我們香港教會
[00:20:56.000 --> 00:20:58.000]  我們不知道將來會怎樣
[00:20:58.000 --> 00:21:00.000]  今次我們仍然是自由的
[00:21:00.000 --> 00:21:02.000]  來去見證主
[00:21:02.000 --> 00:21:05.000]  我們要把握機會
[00:21:05.000 --> 00:21:08.000]  剛剛星期四
[00:21:08.000 --> 00:21:10.000]  我們祈禱會提到
[00:21:10.000 --> 00:21:13.000]  要為很多職籤的弟兄姊妹禱告
[00:21:13.000 --> 00:21:16.000]  特別提到香港工作時間很長
[00:21:16.000 --> 00:21:17.000]  大家都知道
[00:21:17.000 --> 00:21:20.000]  香港的工作時間
[00:21:20.000 --> 00:21:25.000]  是全世界排第一
[00:21:25.000 --> 00:21:28.000]  香港的工時
[00:21:28.000 --> 00:21:30.000]  平均來說
[00:21:30.000 --> 00:21:33.000]  每個星期是五十二個小時
[00:21:33.000 --> 00:21:38.000]  是全世界七十七個城市當中排第一
[00:21:38.000 --> 00:21:40.000]  很多弟兄姊妹覺得很忙
[00:21:40.000 --> 00:21:42.000]  生活太忙碌
[00:21:42.000 --> 00:21:46.000]  因此其他事都好像要放下
[00:21:46.000 --> 00:21:47.000]  沒錯我們有不同的壓力
[00:21:47.000 --> 00:21:49.000]  不同的限制
[00:21:49.000 --> 00:21:50.000]  但你記得
[00:21:50.000 --> 00:21:54.000]  當你朋友信心去遵從主給你的吩咐
[00:21:54.000 --> 00:21:56.000]  你會經歷神的能力
[00:21:56.000 --> 00:21:58.000]  正如主耶穌所說
[00:21:58.000 --> 00:22:01.000]  天上地上一切的權柄已經似給我
[00:22:01.000 --> 00:22:03.000]  你會體會到很多的限制當中
[00:22:03.000 --> 00:22:07.000]  神的能力仍然在你身上彰顯出來
[00:22:07.000 --> 00:22:10.000]  亦都透過你將恩惠帶給
[00:22:10.000 --> 00:22:13.000]  其他你身邊的人
[00:22:13.000 --> 00:22:15.000]  甚至是萬族的人
[00:22:15.000 --> 00:22:18.000]  各位弟兄姊妹
[00:22:18.000 --> 00:22:21.000]  我們有我們的限制和難處
[00:22:21.000 --> 00:22:24.000]  但無論今日是什麼處境
[00:22:24.000 --> 00:22:30.000]  我們仍然要聽從主的吩咐
[00:22:30.000 --> 00:22:33.000]  今日是北宣家的堂慶
[00:22:33.000 --> 00:22:37.000]  我特別很想再一次和大家講大使命
[00:22:37.000 --> 00:22:42.000]  因為我自己心裏很深體會一件事
[00:22:42.000 --> 00:22:46.000]  如果北宣家不是遵從大使命
[00:22:46.000 --> 00:22:50.000]  我們會滅亡
[00:22:50.000 --> 00:22:53.000]  因此我們更加要留心
[00:22:53.000 --> 00:22:56.000]  無論我們所身處的環境有多少的限制
[00:22:56.000 --> 00:22:57.000]  但我們彼此鼓勵
[00:22:57.000 --> 00:22:59.000]  仍然聽從主的吩咐
[00:22:59.000 --> 00:23:02.000]  我們去見證主耶穌
[00:23:02.000 --> 00:23:05.000]  亦都讓我們和眾多弟兄姊妹
[00:23:05.000 --> 00:23:07.000]  在見證過程當中
[00:23:07.000 --> 00:23:10.000]  每天每天經歷神的真實
[00:23:10.000 --> 00:23:11.000]  經歷祂的權能
[00:23:11.000 --> 00:23:14.000]  在我們身上彰顯出來
[00:23:14.000 --> 00:23:17.000]  我們一起祈禱

