
[00:00:00.000 --> 00:00:02.360]  我們翻開聖經的羅馬書第一章
[00:19:47.640 --> 00:19:51.640]  保持在自己的情慾的罪裡面
[00:19:51.640 --> 00:19:54.640]  你和我也都在當中留心分辨
[00:19:54.640 --> 00:19:57.640]  我們回到剛才的羅馬書
[00:19:57.640 --> 00:20:00.640]  羅馬書一章第28節
[00:20:00.640 --> 00:20:02.640]  聖經第三次講到
[00:20:02.640 --> 00:20:06.640]  「任憑第28節
[00:20:06.640 --> 00:20:10.640]  他們既然故意不認識神」
[00:20:10.640 --> 00:20:11.640]  也都意味著
[00:20:11.640 --> 00:20:15.640]  他們不將神放在他們的心思裡面
[00:20:15.640 --> 00:20:17.640]  認為這個世界沒有神
[00:20:17.640 --> 00:20:19.640]  故意不認識神
[00:20:19.640 --> 00:20:21.640]  神就任憑他們
[00:20:21.640 --> 00:20:24.640]  存著敗壞的心
[00:20:24.640 --> 00:20:28.640]  去做那些不正當的事
[00:20:28.640 --> 00:20:31.640]  然後接著從29到31節
[00:20:31.640 --> 00:20:33.640]  你一路這樣去數
[00:20:33.640 --> 00:20:35.640]  講述到這個世間上
[00:20:35.640 --> 00:20:37.640]  很多很多敗壞的事情
[00:20:37.640 --> 00:20:40.640]  很多淫亂的事情
[00:20:40.640 --> 00:20:43.640]  聖經就一路來指出這些事
[00:20:43.640 --> 00:20:44.640]  然後到32節
[00:20:44.640 --> 00:20:48.640]  聖經就講這些犯罪的人
[00:20:48.640 --> 00:20:50.640]  他們不單止自己做
[00:20:50.640 --> 00:20:53.640]  他們更加希望別人都做
[00:20:53.640 --> 00:20:57.640]  所以在32節最後一句話
[00:20:57.640 --> 00:21:02.640]  「也喜歡別人去行」
[00:21:02.640 --> 00:21:05.640]  這個世界裡面有很多的洪流
[00:21:05.640 --> 00:21:07.640]  當洪流衝過來的時候
[00:21:07.640 --> 00:21:11.640]  它是想你和它一起走過去
[00:21:11.640 --> 00:21:13.640]  它會很歡喜你和它一起做
[00:21:13.640 --> 00:21:15.640]  它所做的事情
[00:21:15.640 --> 00:21:17.640]  人的罪性到一個地步
[00:21:17.640 --> 00:21:20.640]  就是自己犯罪
[00:21:20.640 --> 00:21:24.640]  但是用各種的方法去否定那些是罪
[00:21:24.640 --> 00:21:27.640]  而且很想別人和它一起
[00:21:27.640 --> 00:21:29.640]  同流合污
[00:21:29.640 --> 00:21:31.640]  在過程當中
[00:21:31.640 --> 00:21:34.640]  都好像他們一樣
[00:21:34.640 --> 00:21:35.640]  當然各位弟兄姊妹
[00:21:35.640 --> 00:21:37.640]  當我們這樣講的時候
[00:21:37.640 --> 00:21:40.640]  我們沒有任何對人一種
[00:21:40.640 --> 00:21:43.640]  不尊敬的含義
[00:21:43.640 --> 00:21:45.640]  當我讀這段聖經的時候
[00:21:45.640 --> 00:21:48.640]  我就想分析聖經的耶利米先知
[00:21:48.640 --> 00:21:54.640]  大家會讀過耶利米書的經文
[00:21:54.640 --> 00:21:55.640]  耶利米先知他講到
[00:21:55.640 --> 00:21:57.640]  他見到很多的百姓
[00:21:57.640 --> 00:22:01.640]  在當時犯罪而被受神的審判
[00:22:01.640 --> 00:22:03.640]  在當中他們被殺
[00:22:03.640 --> 00:22:06.640]  因此耶利米就很清楚地講一句話
[00:22:06.640 --> 00:22:08.640]  我們很多時候都會提及
[00:22:08.640 --> 00:22:11.640]  他就說但願我的頭如水
[00:22:11.640 --> 00:22:16.640]  但願我的眼睛好像淚水的泉源
[00:22:16.640 --> 00:22:20.640]  我好去為被殺的百姓哭泣
[00:22:20.640 --> 00:22:22.640]  他們因為得罪上帝
[00:22:22.640 --> 00:22:26.640]  神容許他們面對著很多很多的懲罰
[00:22:26.640 --> 00:22:31.640]  但是耶利米在當中為他們難過哭泣
[00:22:31.640 --> 00:22:34.640]  耶利米沒有因為難過
[00:22:34.640 --> 00:22:36.640]  以至他不去指出百姓的罪
[00:22:36.640 --> 00:22:39.640]  但當他指出百姓的罪的時候
[00:22:39.640 --> 00:22:42.640]  他不是要來批評
[00:22:42.640 --> 00:22:45.640]  不是來重傷
[00:22:45.640 --> 00:22:47.640]  不是想去羞辱他們
[00:22:47.640 --> 00:22:51.640]  他的心好盼望他們能夠明白自己的罪
[00:22:51.640 --> 00:22:54.640]  以至能夠可以回轉
[00:22:54.640 --> 00:22:56.640]  因此我們清楚知道
[00:22:56.640 --> 00:23:01.640]  基督提及的真理和愛是沒有矛盾的
[00:23:01.640 --> 00:23:07.640]  聖經提及愛和真理是完全的配合
[00:23:07.640 --> 00:23:11.640]  沒有真理的愛就不是真正的愛
[00:23:11.640 --> 00:23:16.640]  而當我們講述到這些聖經的立場的時候
[00:23:16.640 --> 00:23:18.640]  我們的心同樣盼望
[00:23:18.640 --> 00:23:22.640]  很多陷在其中的一些人士
[00:23:22.640 --> 00:23:24.640]  他們能夠明白
[00:23:24.640 --> 00:23:26.640]  他們知道轉向上帝
[00:23:26.640 --> 00:23:30.640]  能夠走回平安的道路
[00:23:30.640 --> 00:23:32.640]  各位電影姊妹
[00:23:32.640 --> 00:23:34.640]  我們也這樣來祈禱
[00:23:34.640 --> 00:23:38.640]  求神憐憫我們身邊的很多人群
[00:23:38.640 --> 00:23:39.640]  憐憫這個社會
[00:23:39.640 --> 00:23:42.640]  都能夠可以明白真道
[00:23:42.640 --> 00:23:45.640]  也行在神自己的愛當中
[00:23:45.640 --> 00:23:47.640]  我們一起來祈禱

