
[00:00:00.000 --> 00:00:04.400]  大家知道我們七月開始有一個新的崇拜講道的主題
[00:18:23.800 --> 00:18:25.400]  同樣是說一個原則
[00:18:25.400 --> 00:18:27.400]  就是堅持你的愛
[00:18:27.400 --> 00:18:31.200]  如果他要向你拿的
[00:18:31.200 --> 00:18:34.000]  表示有些真實的需要
[00:18:34.000 --> 00:18:37.400]  是多次地尋求你的幫助
[00:18:37.400 --> 00:18:38.800]  你給他一次
[00:18:38.800 --> 00:18:39.800]  給他兩次
[00:18:39.800 --> 00:18:41.400]  給他三次
[00:18:41.400 --> 00:18:46.200]  你繼續地學習付出
[00:18:46.200 --> 00:18:48.400]  不要因為擔心自己的損失
[00:18:48.400 --> 00:18:51.400]  而塞住了愛人的心
[00:18:51.400 --> 00:18:52.400]  聖經所說
[00:18:52.400 --> 00:18:53.600]  「就給他」
[00:18:53.600 --> 00:18:57.400]  原來的文字是一個不斷的時息
[00:18:57.400 --> 00:18:58.400]  是說
[00:18:58.400 --> 00:19:01.200]  就算是一次兩次三次四次
[00:19:01.200 --> 00:19:03.600]  當對方有真實的需要的時候
[00:19:03.600 --> 00:19:06.600]  學習繼續地去愛他
[00:19:06.600 --> 00:19:08.600]  供應他
[00:19:08.600 --> 00:19:09.400]  同樣聖經說
[00:19:09.400 --> 00:19:11.200]  有人拿去你的東西
[00:19:11.200 --> 00:19:13.200]  不要再要回來
[00:19:13.200 --> 00:19:14.600]  同樣是說
[00:19:14.600 --> 00:19:17.600]  對方有真實的需要
[00:19:17.600 --> 00:19:21.600]  因此你不要計較自己有損失
[00:19:21.600 --> 00:19:24.200]  就讓他得到
[00:19:24.200 --> 00:19:28.200]  當中對我們有很多實踐上的提醒
[00:19:28.200 --> 00:19:30.000]  怎能夠在過程當中
[00:19:30.000 --> 00:19:34.000]  堅持一貫的態度去愛
[00:19:34.000 --> 00:19:35.200]  然後三十一節的時候
[00:19:35.200 --> 00:19:38.400]  就是我們今天基督徒常常說的金律
[00:19:38.400 --> 00:19:40.600]  大家一起讀一讀三十一節
[00:19:40.600 --> 00:19:44.000]  「你們願意人怎樣待你們
[00:19:44.000 --> 00:19:48.400]  你們就應當怎樣待人」
[00:19:48.400 --> 00:19:51.400]  我們常常說中國人的說話
[00:19:51.400 --> 00:19:55.600]  「己所不欲勿施於人」
[00:19:55.600 --> 00:19:58.800]  是一個很崇高的一種教導
[00:19:58.800 --> 00:20:00.800]  但也是被動的
[00:20:00.800 --> 00:20:02.200]  你不想受傷害
[00:20:02.200 --> 00:20:03.800]  你就不要傷害人
[00:20:03.800 --> 00:20:06.200]  「己所不欲勿施於人」
[00:20:06.200 --> 00:20:08.200]  但聖經所說的是正面的
[00:20:08.200 --> 00:20:09.600]  是主動的
[00:20:09.600 --> 00:20:11.200]  你信別人怎樣待你
[00:20:11.200 --> 00:20:14.800]  你首先怎樣去待人
[00:20:14.800 --> 00:20:16.600]  當然有些爭執的時候
[00:20:16.600 --> 00:20:17.800]  通常都會說
[00:20:17.800 --> 00:20:19.000]  如果他向我道歉
[00:20:19.000 --> 00:20:21.800]  我一定道歉
[00:20:21.800 --> 00:20:23.400]  如果他先做對
[00:20:23.400 --> 00:20:26.000]  我一定幫他
[00:20:26.000 --> 00:20:29.000]  同樣都是期望別人先做
[00:20:29.000 --> 00:20:30.400]  但聖經就說
[00:20:30.400 --> 00:20:32.600]  要別人怎樣待你
[00:20:32.600 --> 00:20:36.600]  你就先怎樣待他
[00:20:36.600 --> 00:20:39.000]  這正是愛的原則之下
[00:20:39.000 --> 00:20:42.000]  所帶給我們的方向
[00:20:42.000 --> 00:20:43.400]  然後聖經就說
[00:20:43.400 --> 00:20:46.800]  在接著的三十二到三十四節
[00:20:46.800 --> 00:20:48.800]  就是說這個世界的人
[00:20:48.800 --> 00:20:51.400]  都會懂得去愛人
[00:20:51.400 --> 00:20:52.600]  三十二節
[00:20:52.600 --> 00:20:55.400]  「如果單愛那些愛你們的人
[00:20:55.400 --> 00:20:57.400]  又有什麼好處呢?
[00:20:57.400 --> 00:21:00.800]  聚人也愛那些愛他們的人」
[00:21:00.800 --> 00:21:03.400]  如果只善待那些善待你們的人
[00:21:03.400 --> 00:21:04.800]  又有什麼好處呢?
[00:21:04.800 --> 00:21:07.400]  「聚人也會這樣行」
[00:21:07.400 --> 00:21:11.000]  能夠去幫那些幫過你的人
[00:21:11.000 --> 00:21:13.400]  善待那些善待過你的人
[00:21:13.400 --> 00:21:14.800]  是一個很自然
[00:21:14.800 --> 00:21:17.400]  就算是任何的惡人
[00:21:17.400 --> 00:21:19.600]  有些時候都會這樣做
[00:21:19.600 --> 00:21:22.000]  又有什麼特別呢?
[00:21:22.000 --> 00:21:23.600]  但主耶穌就提出
[00:21:23.600 --> 00:21:26.400]  屬神的人要怎樣回應呢?
[00:21:26.400 --> 00:21:28.800]  三十五節
[00:21:28.800 --> 00:21:30.600]  「你們要愛仇敵
[00:21:30.600 --> 00:21:32.400]  善待他們
[00:21:32.400 --> 00:21:35.800]  借出去不要指望償還
[00:21:35.800 --> 00:21:39.200]  這樣你們的賞賜就大了
[00:21:39.200 --> 00:21:42.400]  你們也必作至高者的兒子
[00:21:42.400 --> 00:21:50.000]  因為神自己也寬待忘恩的和惡人」
[00:21:50.000 --> 00:21:55.600]  因為我們是至高者的兒子
[00:21:55.600 --> 00:21:58.400]  並不是一種高壓的態度
[00:21:58.400 --> 00:22:00.800]  要我們做一些做不到的事
[00:22:00.800 --> 00:22:03.400]  而是說我們經歷過
[00:22:03.400 --> 00:22:07.200]  上帝給我們的折壓
[00:22:07.200 --> 00:22:10.200]  我們經歷過神寬待我們
[00:22:10.200 --> 00:22:13.600]  這些忘恩和惡的人
[00:22:13.600 --> 00:22:17.200]  因此我們的主鼓勵我們
[00:22:17.200 --> 00:22:20.200]  吩咐我們學習祂的方式
[00:22:20.200 --> 00:22:26.600]  來代替身邊的忘恩和惡人
[00:22:26.600 --> 00:22:28.400]  但你發覺神在說
[00:22:28.400 --> 00:22:30.200]  這些事情神是知道的
[00:22:30.200 --> 00:22:31.600]  祂是監察著的
[00:22:31.600 --> 00:22:34.000]  所以祂說你們這樣行
[00:22:34.000 --> 00:22:36.800]  你們的賞賜就大了
[00:22:36.800 --> 00:22:39.600]  你們會有大的賞賜
[00:22:39.600 --> 00:22:44.000]  大家看看下面三十八節
[00:22:44.000 --> 00:22:47.200]  「要給人就必有給你們的
[00:22:47.200 --> 00:22:49.600]  並且要用十足的聖豆煉
[00:22:49.600 --> 00:22:55.000]  按大窯上尖下流地倒在你們的懷裡」
[00:22:55.000 --> 00:22:56.400]  這裡所說的
[00:22:56.400 --> 00:23:01.200]  我自然想起我自己很小的時候
[00:23:01.200 --> 00:23:03.200]  如果大家差不多我這個年紀
[00:23:03.200 --> 00:23:05.000]  會知道我說什麼
[00:23:05.000 --> 00:23:06.400]  那時候去買油
[00:23:06.400 --> 00:23:08.000]  家裡叫我去買油
[00:23:08.000 --> 00:23:11.000]  不是現成的包裝好的油瓶
[00:23:11.000 --> 00:23:12.800]  或者膠瓶
[00:23:12.800 --> 00:23:15.800]  去買油拿著一個油瓶
[00:23:15.800 --> 00:23:19.200]  去到一些雜貨舖買一斤油
[00:23:19.200 --> 00:23:21.200]  雜貨舖的一些人
[00:23:21.200 --> 00:23:25.200]  他就會拿一個好像鐵的水殼
[00:23:25.200 --> 00:23:29.200]  在油缸裡舀一些食油
[00:23:29.200 --> 00:23:32.600]  拿一個漏斗倒進去
[00:23:32.600 --> 00:23:35.200]  下面的油瓶就載著那些油
[00:23:35.200 --> 00:23:36.000]  很多人點頭
[00:23:36.000 --> 00:23:39.400]  你跟我差不多
[00:23:39.400 --> 00:23:41.000]  很明白當時就是這樣買油
[00:23:41.000 --> 00:23:44.800]  但我很記得那個漏斗很大
[00:23:44.800 --> 00:23:48.200]  所有的油留在那個漏斗裡
[00:23:48.200 --> 00:23:51.600]  我就會跟那個賣油的人說
[00:23:51.600 --> 00:23:54.400]  還有些油在那個漏斗裡
[00:23:54.400 --> 00:23:57.200]  他看見我就立刻「噔噔噔噔」
[00:23:57.200 --> 00:23:59.000]  將那些油倒下去
[00:23:59.000 --> 00:24:01.800]  就給我一足
[00:24:01.800 --> 00:24:02.800]  當時已經說了
[00:24:02.800 --> 00:24:06.800]  「上尖下流要傾注在你的身上
[00:24:06.800 --> 00:24:10.600]  意思是要給你的恩惠是沒有減少的
[00:24:10.600 --> 00:24:15.000]  是全數盡給你」
[00:24:15.000 --> 00:24:17.400]  當你去跟隨神的時候
[00:24:17.400 --> 00:24:19.600]  神的應許是真實的
[00:24:19.600 --> 00:24:22.000]  祂知道惡人的惡
[00:24:22.000 --> 00:24:26.400]  好像枯乾的草將要消失
[00:24:26.400 --> 00:24:28.000]  但屬神的人
[00:24:28.000 --> 00:24:30.200]  神監察人的心
[00:24:30.200 --> 00:24:32.200]  因此祂會知道
[00:24:32.200 --> 00:24:36.800]  將賞賜賜給敬畏祂的人
[00:24:36.800 --> 00:24:37.400]  各位弟兄姊妹
[00:24:37.400 --> 00:24:41.000]  當然我們不是要交換
[00:24:41.000 --> 00:24:43.200]  而是帶著感恩的心
[00:24:43.200 --> 00:24:46.600]  一個曾經承受神恩惠的人
[00:24:46.600 --> 00:24:51.600]  我們如此代回我們身邊的人
[00:24:51.600 --> 00:24:52.800]  你再看經文的時候
[00:24:52.800 --> 00:24:56.600]  聖經剛才在第35節
[00:24:56.600 --> 00:24:57.400]  在中間說
[00:24:57.400 --> 00:25:01.200]  「借出去不要指望償還」
[00:25:01.200 --> 00:25:03.200]  這裡所說的並不是在說
[00:25:03.200 --> 00:25:07.200]  一些在契約當中的借貸條款
[00:25:07.200 --> 00:25:13.000]  而是在說一個堅定不灰心的態度
[00:25:13.000 --> 00:25:14.200]  這個償還
[00:25:14.200 --> 00:25:18.000]  聖經含有一種不灰心的含義
[00:25:18.000 --> 00:25:19.200]  不斷去行善
[00:25:19.200 --> 00:25:21.800]  有些時候到一個地步會灰心
[00:25:21.800 --> 00:25:22.800]  我待他這麼好
[00:25:22.800 --> 00:25:25.200]  這麼多年他一句多謝都沒有
[00:25:25.200 --> 00:25:28.200]  我為什麼要繼續待他好?
[00:25:28.200 --> 00:25:29.600]  我這麼幫他
[00:25:29.600 --> 00:25:31.200]  這麼多年沒有人知道的
[00:25:31.200 --> 00:25:34.400]  我為什麼要繼續幫他?
[00:25:34.400 --> 00:25:35.400]  因此你記得聖經
[00:25:35.400 --> 00:25:37.600]  《迦拉提書》第六章第八節
[00:25:37.600 --> 00:25:39.800]  聖經不斷地勉勵我們
[00:25:39.800 --> 00:25:43.600]  「我們行善不可喪志
[00:25:43.600 --> 00:25:45.600]  若不灰心
[00:25:45.600 --> 00:25:50.000]  到了時候就必修成」
[00:25:50.000 --> 00:25:52.000]  聖經勉勵我們不要灰心
[00:25:52.000 --> 00:25:53.400]  神知道的
[00:25:53.400 --> 00:25:56.200]  因此一直在當中堅定著你的態度
[00:25:56.200 --> 00:25:59.200]  你仍然堅持你的愛
[00:25:59.200 --> 00:26:01.400]  因此你就被稱為
[00:26:01.400 --> 00:26:04.600]  「至高者的兒子」
[00:26:04.600 --> 00:26:06.800]  真正的敬虔
[00:26:06.800 --> 00:26:09.800]  不單單是回教會崇拜
[00:26:09.800 --> 00:26:12.400]  不單單是每天靈修
[00:26:12.400 --> 00:26:13.400]  而是生活當中
[00:26:13.400 --> 00:26:15.800]  「活出至高者的兒子」
[00:26:15.800 --> 00:26:18.000]  那種生命的見證
[00:26:18.000 --> 00:26:19.000]  但不是你
[00:26:19.000 --> 00:26:20.400]  不是我自己
[00:26:20.400 --> 00:26:21.800]  而是神的靈
[00:26:21.800 --> 00:26:26.000]  在我們生命當中所做的事情
[00:26:26.000 --> 00:26:27.600]  各位聽眾我們看完這段經文
[00:26:27.600 --> 00:26:29.800]  最後留心看第三十六節
[00:26:29.800 --> 00:26:31.400]  你們要仁慈
[00:26:31.400 --> 00:26:34.800]  像你們的父仁慈一樣
[00:26:34.800 --> 00:26:37.200]  仁慈或解釋為憐憫
[00:26:37.200 --> 00:26:38.400]  你們憐憫人
[00:26:38.400 --> 00:26:41.600]  像我們的父憐憫人一樣
[00:26:41.600 --> 00:26:44.600]  憐憫是什麼意思
[00:26:44.600 --> 00:26:46.600]  是白白的
[00:26:46.600 --> 00:26:49.200]  是對方不配得的
[00:26:49.200 --> 00:26:55.200]  因此憐憫淋到我們身上
[00:26:55.200 --> 00:26:56.400]  當我們講完這段經文
[00:26:56.400 --> 00:27:00.400]  我們會想起這個世界有兩條路
[00:27:00.400 --> 00:27:04.000]  一條路在這個世界很自然會有的
[00:27:04.000 --> 00:27:05.200]  以眼還眼
[00:27:05.200 --> 00:27:07.200]  以牙還牙
[00:27:07.200 --> 00:27:09.800]  沒有在的時候都會做善事
[00:27:09.800 --> 00:27:12.600]  但如果叫他受損失而做善事
[00:27:12.600 --> 00:27:15.800]  絕大多數不會願意
[00:27:15.800 --> 00:27:18.600]  但屬神的人有一條路
[00:27:18.600 --> 00:27:22.000]  就是就算要承受損失
[00:27:22.000 --> 00:27:25.600]  仍然堅持行善
[00:27:25.600 --> 00:27:29.000]  這正是神給我們的路
[00:27:29.000 --> 00:27:30.400]  各位弟姐妹
[00:27:30.400 --> 00:27:33.200]  你要作出選擇
[00:27:33.200 --> 00:27:35.600]  我們一起祈禱

