
[00:00:00.000 --> 00:00:04.000]  多謝各位的禱告
[00:28:14.000 --> 00:28:17.000]  他愛耶和華
[00:28:17.000 --> 00:28:21.000]  他崇拜他
[00:28:21.000 --> 00:28:27.000]  他願意為他製造一個聖殿
[00:28:27.000 --> 00:28:32.000]  神不許他修這個聖殿
[00:28:32.000 --> 00:28:38.000]  但是他預備了很多的材料
[00:28:38.000 --> 00:28:45.000]  我們的大衛他成了神為我們設立的殿
[00:28:45.000 --> 00:28:49.000]  我們的大衛他為我們成了神所設立的聖殿
[00:28:49.000 --> 00:28:52.000]  主耶穌給當日的人說
[00:28:52.000 --> 00:28:55.000]  把這個殿毀了我三日要使它復活
[00:28:55.000 --> 00:28:58.000]  主耶穌說人將這個殿,我這個殿拆毀了
[00:28:58.000 --> 00:29:00.000]  我三日就建起來
[00:29:00.000 --> 00:29:05.000]  各位你我是在他的殿裏面有份
[00:29:05.000 --> 00:29:11.000]  聖靈把我們造成活石
[00:29:11.000 --> 00:29:17.000]  要我們被建造在主耶穌裏面
[00:29:17.000 --> 00:29:22.000]  這就是神所喜歡的靈功
[00:29:22.000 --> 00:29:30.000]  大衛也是一個流淚的人
[00:29:30.000 --> 00:29:35.000]  他為自己的罪流淚
[00:29:35.000 --> 00:29:39.000]  他肯認罪
[00:29:39.000 --> 00:29:41.000]  他肯悔改
[00:29:41.000 --> 00:29:46.000]  他又為他的兒子亞撒隆流淚
[00:29:46.000 --> 00:29:56.000]  我們的主耶穌他在耶路撒冷城外為耶路撒冷的人哭
[00:29:56.000 --> 00:30:03.000]  各位你會流淚你就是有福的
[00:30:03.000 --> 00:30:06.000]  主耶穌的八福當中有一個福氣
[00:30:06.000 --> 00:30:14.000]  是那些憂傷痛悔的人有福了
[00:30:14.000 --> 00:30:21.000]  我們要如同大衛為我們的缺欠禱告
[00:30:21.000 --> 00:30:30.000]  我們要為香港九龍全場萬萬沒有悔改的人流淚
[00:30:30.000 --> 00:30:35.000]  我們要學習像耶穌那樣的心
[00:30:35.000 --> 00:30:44.000]  我們要有基督耶穌的心為心
[00:30:44.000 --> 00:30:52.000]  沒料在詩篇裏面有主耶穌
[00:30:52.000 --> 00:31:03.000]  在詩篇中有十六篇是稱為彌賽亞的詩篇
[00:31:03.000 --> 00:31:12.000]  我順便在這裏介紹各位我個人的詩篇的註解
[00:31:12.000 --> 00:31:17.000]  在地下宣道書居就可以買到
[00:31:17.000 --> 00:31:23.000]  三本現在已經印成合訂本
[00:31:23.000 --> 00:31:26.000]  我最歡喜詩篇了
[00:31:26.000 --> 00:31:29.000]  相信你們也歡喜
[00:31:29.000 --> 00:31:35.000]  所以你們在下面可以買這個註解
[00:31:35.000 --> 00:31:40.000]  我們略略地提一點這十六個詩篇
[00:31:40.000 --> 00:31:47.000]  第二篇是主耶穌為王
[00:31:47.000 --> 00:31:50.000]  主耶穌快要回來了
[00:31:50.000 --> 00:31:53.000]  祂要作王
[00:31:53.000 --> 00:31:57.000]  祂要執掌王權
[00:31:57.000 --> 00:32:08.000]  第六節說我已經立我的軍在西安我的聖山上了
[00:32:08.000 --> 00:32:17.000]  現在有許多掌權的不配掌權
[00:32:17.000 --> 00:32:28.000]  當我們美國尼克森辭職的時候我們大家都很慚愧
[00:32:28.000 --> 00:32:33.000]  但是我感覺到這是神的審判
[00:32:33.000 --> 00:32:36.000]  祂不配做我們的領袖
[00:32:36.000 --> 00:32:39.000]  祂羞恥地下野了
[00:32:39.000 --> 00:32:44.000]  各位我們的主耶穌不止羞恥
[00:32:44.000 --> 00:32:48.000]  祂是永遠為王的
[00:32:48.000 --> 00:32:50.000]  神所設立的
[00:32:50.000 --> 00:32:53.000]  那時候祂要拿鐵杖
[00:32:53.000 --> 00:32:56.000]  祂要打碎一切犯罪的
[00:32:56.000 --> 00:33:00.000]  第八篇
[00:33:00.000 --> 00:33:02.000]  是第八篇
[00:33:02.000 --> 00:33:04.000]  第三節說
[00:33:04.000 --> 00:33:08.000]  我觀看你指頭所陳設的天
[00:33:08.000 --> 00:33:11.000]  並你所陳設的月亮星宿
[00:33:11.000 --> 00:33:19.000]  神接著主耶穌是造宇宙的主宰
[00:33:19.000 --> 00:33:21.000]  世界的美麗
[00:33:21.000 --> 00:33:26.000]  世界的構造的方式何等的奇妙
[00:33:26.000 --> 00:33:31.000]  這個世界的美麗和構造的方式何等的奇妙
[00:33:31.000 --> 00:33:36.000]  第十六篇
[00:33:36.000 --> 00:33:43.000]  第九節說
[00:33:43.000 --> 00:33:46.000]  因此我的靈歡喜
[00:33:46.000 --> 00:33:47.000]  我的心歡喜
[00:33:47.000 --> 00:33:48.000]  我的靈快樂
[00:33:48.000 --> 00:33:50.000]  我的肉身也要安然居住
[00:33:50.000 --> 00:33:51.000]  第十節
[00:33:51.000 --> 00:33:55.000]  因為你必不將我的靈魂撇在陰間
[00:33:55.000 --> 00:33:57.000]  也不叫你的聖者見紐懷
[00:33:57.000 --> 00:33:59.000]  這是講主耶穌的事
[00:33:59.000 --> 00:34:01.000]  這是講主耶穌的事
[00:34:01.000 --> 00:34:05.000]  天父不讓他的兒子在陰間受修化
[00:34:05.000 --> 00:34:09.000]  天父不讓他兒子在陰間裡面受紐懷
[00:34:09.000 --> 00:34:13.000]  祂把他接在天上坐在他的右邊
[00:34:13.000 --> 00:34:16.000]  祂要將他接到天上坐在他的右邊
[00:34:16.000 --> 00:34:18.000]  二十二篇
[00:34:18.000 --> 00:34:20.000]  是講到主耶穌的死
[00:34:20.000 --> 00:34:22.000]  是講到主耶穌的受死
[00:34:22.000 --> 00:34:24.000]  這裡說得很清楚十四節
[00:34:24.000 --> 00:34:29.000]  我如水被倒出來
[00:34:29.000 --> 00:34:31.000]  我的骨頭都脫了節
[00:34:31.000 --> 00:34:35.000]  我心在我裡面亂立融化
[00:34:35.000 --> 00:34:37.000]  又喊又往下降
[00:34:37.000 --> 00:34:40.000]  主耶穌在十字架上的痛苦
[00:34:40.000 --> 00:34:43.000]  下面一路講到主耶穌在十字架上的痛苦
[00:34:43.000 --> 00:34:47.000]  二十三篇是主耶穌今天做我們的母人
[00:34:47.000 --> 00:34:50.000]  二十三篇是講到主耶穌今天為我們的牧者
[00:34:50.000 --> 00:34:55.000]  我們在家裡常常唱這個第六節
[00:34:55.000 --> 00:34:59.000]  我們在家中時常唱這個詩篇二十三篇第六節
[00:34:59.000 --> 00:35:02.000]  我一唱這一節我就要流眼淚了
[00:35:02.000 --> 00:35:04.000]  我一唱這一節聖經我就要流眼淚了
[00:35:04.000 --> 00:35:11.000]  因為我知道這七十來年主實在是讓祂的恩典出來說過了
[00:35:11.000 --> 00:35:13.000]  因為我在過去這七十多年
[00:35:13.000 --> 00:35:15.000]  真是神的恩典慈愛隨著我
[00:35:15.000 --> 00:35:16.000]  二十四篇
[00:35:16.000 --> 00:35:18.000]  二十四篇呢
[00:35:18.000 --> 00:35:22.000]  永耀的王要來
[00:35:22.000 --> 00:35:25.000]  先我們要把心門給祂打開
[00:35:25.000 --> 00:35:29.000]  然後那個時候
[00:35:29.000 --> 00:35:33.000]  天門要打開
[00:35:33.000 --> 00:35:37.000]  永耀的王要進來
[00:35:37.000 --> 00:35:40.000]  第四十篇
[00:35:40.000 --> 00:35:43.000]  第一節,二節
[00:35:43.000 --> 00:35:45.000]  第一,第二節
[00:35:45.000 --> 00:35:46.000]  第七節,八節
[00:35:46.000 --> 00:35:52.000]  主耶穌向父親說:看啊,我來了
[00:35:52.000 --> 00:35:59.000]  祂來了就是要實行父親的旨意
[00:35:59.000 --> 00:36:03.000]  這一篇也是講祂的事情
[00:36:03.000 --> 00:36:10.000]  四十一篇裡面講到祂對自己的朋友把祂賣了
[00:36:10.000 --> 00:36:15.000]  四十五篇
[00:36:15.000 --> 00:36:23.000]  講到主耶穌做起碼在永耀祂要進來
[00:36:23.000 --> 00:36:26.000]  講到主耶穌在永耀當中是要進來
[00:36:26.000 --> 00:36:32.000]  祂是又威嚴又尊貴
[00:36:32.000 --> 00:36:35.000]  第六十八篇
[00:36:35.000 --> 00:36:42.000]  祂到了高處擄掠了囚敵
[00:36:42.000 --> 00:36:45.000]  把魔鬼擄掠了
[00:36:45.000 --> 00:36:48.000]  第六十九篇
[00:36:48.000 --> 00:36:52.000]  主耶穌的前輩
[00:36:52.000 --> 00:36:59.000]  當祂在十字架上他們送祂醋和苦丹
[00:36:59.000 --> 00:37:06.000]  講到主耶穌在十字架上人將醋和調和的酒苦膽給祂喝
[00:37:06.000 --> 00:37:09.000]  第七十二篇
[00:37:09.000 --> 00:37:15.000]  又是講到祂公義的國要來到
[00:37:15.000 --> 00:37:17.000]  八十九篇
[00:37:17.000 --> 00:37:21.000]  是大衛的鵝萬條包串
[00:37:21.000 --> 00:37:25.000]  講到大衛的鵝仍要保存
[00:37:25.000 --> 00:37:28.000]  神給大衛的鵝
[00:37:28.000 --> 00:37:34.000]  祂的王位要永遠長存
[00:37:34.000 --> 00:37:38.000]  這就是在主耶穌身上應驗
[00:37:38.000 --> 00:37:42.000]  如果你今天問一個猶太人
[00:37:42.000 --> 00:37:48.000]  你們有沒有大衛的甲骨呢?
[00:37:48.000 --> 00:37:54.000]  能不能有大衛的王位的職呢?
[00:37:54.000 --> 00:37:58.000]  你們有沒有受大衛王位的職呢?
[00:37:58.000 --> 00:38:01.000]  他們就沒有話講了
[00:38:01.000 --> 00:38:06.000]  我問了好幾個猶太人
[00:38:06.000 --> 00:38:09.000]  他們說不知道這個甲骨在哪裡
[00:38:09.000 --> 00:38:14.000]  還是耶穌的甲骨在聖經裏面
[00:38:14.000 --> 00:38:18.000]  耶穌要求大衛的王位
[00:38:18.000 --> 00:38:22.000]  這是神給大衛的鵝
[00:38:22.000 --> 00:38:25.000]  一百零二篇
[00:38:25.000 --> 00:38:31.000]  耶穌講到主耶穌的痛苦
[00:38:31.000 --> 00:38:34.000]  一百一十篇
[00:38:34.000 --> 00:38:39.000]  也是講到主耶穌為王為祭司
[00:38:39.000 --> 00:38:44.000]  一百一十八篇
[00:38:44.000 --> 00:38:47.000]  十六篇
[00:38:47.000 --> 00:38:52.000]  都是講到主耶穌的事情
[00:38:52.000 --> 00:38:56.000]  有人說一百一十八篇
[00:38:56.000 --> 00:39:01.000]  可能是主耶穌被賣的那一頁
[00:39:01.000 --> 00:39:04.000]  從門徒所唱的詩
[00:39:04.000 --> 00:39:07.000]  因為其中有這個話
[00:39:07.000 --> 00:39:15.000]  說匠人所砌的石頭已經成了防國的頭牌石頭
[00:39:15.000 --> 00:39:21.000]  各位舊約中有很多關於主耶穌的事情
[00:39:21.000 --> 00:39:25.000]  我們只能略略地提一點
[00:39:25.000 --> 00:39:28.000]  今天時間已經到了
[00:39:28.000 --> 00:39:31.000]  我們後天到禮拜一
[00:39:31.000 --> 00:39:33.000]  我們後天禮拜一
[00:39:33.000 --> 00:39:36.000]  我們就講預言的耶穌
[00:39:36.000 --> 00:39:38.000]  我們就講到預言的耶穌
[00:39:38.000 --> 00:39:39.000]  還有一點點
[00:39:39.000 --> 00:39:40.000]  還有一點點
[00:39:40.000 --> 00:39:43.000]  我們這個下次的重題就是
[00:39:43.000 --> 00:39:46.000]  耶穌降生道成如神
[00:39:46.000 --> 00:39:50.000]  下一次我們就要講到主耶穌的道成如神
[00:39:50.000 --> 00:39:53.000]  我們要講耶穌的恩典
[00:39:53.000 --> 00:39:55.000]  我們要講到主耶穌的恩典
[00:39:55.000 --> 00:39:57.000]  耶穌的寶血
[00:39:57.000 --> 00:39:59.000]  耶穌的十字架
[00:39:59.000 --> 00:40:02.000]  耶穌的復活與升天
[00:40:02.000 --> 00:40:05.000]  耶穌的再來
[00:40:05.000 --> 00:40:09.000]  我希望你們每一次都來
[00:40:09.000 --> 00:40:12.000]  但願主祝福你們
[00:40:12.000 --> 00:40:15.000]  請多為我禱告
[00:40:15.000 --> 00:40:17.000]  多謝您收睇時局新聞,再會!
[00:40:17.000 --> 00:40:20.000]  (字幕由 Amara.org 社群提供)

