
[00:00:00.000 --> 00:00:02.180]  今年四十日生命更新之旅
[00:21:22.640 --> 00:21:27.440]  也都可能會有信耶穌的人會受到一個迫害
[00:21:27.440 --> 00:21:28.880]  在亂世當中
[00:21:28.880 --> 00:21:31.120]  或者在紛擾的時代裡面
[00:21:31.120 --> 00:21:33.600]  我們的焦點可能都會模糊
[00:21:33.600 --> 00:21:36.640]  我們的焦點可能就在今生裡面
[00:21:36.640 --> 00:21:37.680]  現在很慘了
[00:21:37.680 --> 00:21:39.680]  所以就可能埋怨上帝
[00:21:39.680 --> 00:21:42.960]  我們可能為了今生去籌措很多的事
[00:21:42.960 --> 00:21:45.520]  但是耶穌在這裡帶出了
[00:21:45.520 --> 00:21:48.400]  就算在末期來到了
[00:21:48.400 --> 00:21:49.840]  基督徒受迫害的時候
[00:21:49.840 --> 00:21:53.600]  他的焦點都不是放在迫害裡面
[00:21:53.600 --> 00:21:57.200]  不是放在那些艱難裡面
[00:21:57.200 --> 00:21:59.440]  耶穌不是將焦點放在這裡
[00:21:59.440 --> 00:22:02.480]  反而去提醒一群跟從他的人
[00:22:03.440 --> 00:22:06.160]  縱然面對這麼多的困難、這麼多的迫害
[00:22:06.160 --> 00:22:07.760]  最重要的是什麼呢?
[00:22:07.760 --> 00:22:11.760]  就是要善用上帝給你的所有東西
[00:22:11.760 --> 00:22:17.440]  焦點是最後去見耶穌那一刻的受
[00:22:17.440 --> 00:22:18.720]  那一刻的狀況
[00:22:18.720 --> 00:22:22.640]  用那一個作為我們人生的參考點
[00:22:22.640 --> 00:22:25.120]  上帝給了我們很多的時間
[00:22:25.120 --> 00:22:26.400]  很多的金錢
[00:22:26.400 --> 00:22:28.240]  給我們所有的東西
[00:22:28.240 --> 00:22:31.600]  可以說我們一生都是借來的一生
[00:22:31.600 --> 00:22:33.840]  我們怎樣好好運用
[00:22:33.840 --> 00:22:39.840]  將我們所有的最後呈現在耶穌面前
[00:22:39.840 --> 00:22:42.320]  善用上帝所給我們的所有
[00:22:42.320 --> 00:22:45.760]  這是第五課裡面所要帶出的重要方向
[00:22:45.760 --> 00:22:49.040]  第六課舉世矚目大審判
[00:22:49.040 --> 00:22:54.080]  講到耶穌最終極會施行一個大審判
[00:22:54.080 --> 00:22:56.000]  一切會有公平的裁決
[00:22:56.000 --> 00:22:58.960]  而焦點不是在行為那裡
[00:22:58.960 --> 00:23:01.280]  不是有沒有關心窮人
[00:23:01.280 --> 00:23:03.120]  有沒有關心受壓迫的人
[00:23:03.120 --> 00:23:06.640]  而最重要的是有沒有跟從耶穌
[00:23:06.640 --> 00:23:09.040]  以耶穌為主的態度
[00:23:09.040 --> 00:23:12.880]  有沒有以整個生命以耶穌為中心
[00:23:12.880 --> 00:23:16.080]  當我們經歷了耶穌的愛
[00:23:16.080 --> 00:23:19.440]  我們也付出一些愛去關心身邊的人
[00:23:19.440 --> 00:23:23.680]  會紀念我們所作的一切
[00:23:23.680 --> 00:23:31.360]  這六課帶出了耶穌所說的末世的時候
[00:23:31.360 --> 00:23:35.520]  那個情況和我們應有的態度究竟是怎樣
[00:23:35.520 --> 00:23:42.880]  從這六課裡面我們都可以歸納有三個很重要的信仰的內容
[00:23:42.880 --> 00:23:47.840]  第一就是在這裡講到我們信仰是什麼呢?
[00:23:47.840 --> 00:23:50.480]  信仰不是我們相信什麼
[00:23:50.480 --> 00:23:53.120]  而最重要的是你做了什麼
[00:23:53.120 --> 00:23:57.200]  真正的信仰不單止在言語上
[00:23:57.200 --> 00:23:59.360]  不是說我相信了耶穌
[00:23:59.360 --> 00:24:00.400]  我已經信耶穌了
[00:24:00.400 --> 00:24:01.680]  我以耶穌為主了
[00:24:01.680 --> 00:24:03.440]  這也是重要的
[00:24:03.440 --> 00:24:05.120]  有些人可能連這一句都沒有
[00:24:05.120 --> 00:24:07.200]  但是更重要的是什麼呢?
[00:24:07.200 --> 00:24:09.360]  不是看你說了什麼
[00:24:09.360 --> 00:24:11.360]  而是看你做了什麼
[00:24:11.360 --> 00:24:16.160]  有很多人可能在當時都會相信世界有末日
[00:24:16.160 --> 00:24:18.080]  耶穌也會再來
[00:24:18.240 --> 00:24:25.120]  但是他們的生活裡卻沒有等待著去見耶穌的心
[00:24:25.120 --> 00:24:29.360]  他們沒有預備自己去迎接將要來的審判的主
[00:24:29.360 --> 00:24:30.960]  信仰的第一步
[00:24:30.960 --> 00:24:33.200]  相信什麼是很重要的
[00:24:33.200 --> 00:24:35.360]  沒有正確的信仰內容
[00:24:35.360 --> 00:24:37.200]  我們所做的一切
[00:24:37.200 --> 00:24:40.000]  都是在上帝的眼中
[00:24:40.000 --> 00:24:43.040]  到最後的審判都不是一個決定性的
[00:24:43.040 --> 00:24:44.640]  所以信仰第一步
[00:24:44.640 --> 00:24:46.880]  相信什麼內容是很重要的
[00:24:46.880 --> 00:24:49.120]  在末世期間
[00:24:49.120 --> 00:24:51.440]  會有很多異端邪說興起
[00:24:51.440 --> 00:24:53.040]  迷惑眾人
[00:24:53.040 --> 00:24:57.120]  就是很多人在信仰的基本內容上不清楚
[00:24:57.120 --> 00:25:02.400]  所以被異端邪說、迷惑引誘離開了真道
[00:25:02.400 --> 00:25:03.760]  離開了上帝
[00:25:03.760 --> 00:25:08.080]  所以正確信仰的內容是相當重要的
[00:25:08.080 --> 00:25:09.760]  所以我們會有分班
[00:25:09.760 --> 00:25:10.640]  在教會裡
[00:25:10.640 --> 00:25:12.160]  我們有初信栽培班
[00:25:12.160 --> 00:25:13.760]  我們才有浸禮班
[00:25:13.760 --> 00:25:18.000]  幫助弟子妹妹在基本的信仰內容上很清楚
[00:25:18.000 --> 00:25:20.560]  然後才有一個表示
[00:25:20.560 --> 00:25:22.480]  藉著這個洗禮
[00:25:22.480 --> 00:25:24.640]  表示願意跟從耶穌
[00:25:24.640 --> 00:25:26.720]  在知識上
[00:25:26.720 --> 00:25:29.440]  有正確的信仰內容是重要的
[00:25:29.440 --> 00:25:33.280]  但更重要的同時就是有正確的態度
[00:25:33.280 --> 00:25:35.840]  在洪水的年代
[00:25:35.840 --> 00:25:39.120]  當他們羅亞去做方舟的時候
[00:25:39.120 --> 00:25:41.280]  他也會對很多人說
[00:25:41.280 --> 00:25:43.360]  上帝的審判將會來到
[00:25:43.360 --> 00:25:45.440]  但是那些人有沒有聽呢?
[00:25:45.440 --> 00:25:47.840]  有些人半信半疑
[00:25:47.840 --> 00:25:49.920]  有些人也會相信
[00:25:49.920 --> 00:25:51.680]  但相信他們沒有行動
[00:25:51.680 --> 00:25:57.040]  他們仍然是為了今生的生活而惆悵
[00:25:57.040 --> 00:26:01.600]  整個生命就是為了今生有一個享樂
[00:26:01.600 --> 00:26:05.120]  不理會上帝的審判將要來臨
[00:26:05.120 --> 00:26:10.400]  在他們仍然為了今生的享樂而忙碌惆悵的時候
[00:26:10.400 --> 00:26:12.160]  洪水就到了
[00:26:12.160 --> 00:26:14.160]  上帝的審判就來了
[00:26:14.160 --> 00:26:18.080]  在耶穌說的這些比喻裡面
[00:26:18.080 --> 00:26:19.520]  聰明的同類
[00:26:19.520 --> 00:26:20.880]  忠心的僕人
[00:26:20.880 --> 00:26:22.080]  和一些綿羊
[00:26:22.080 --> 00:26:25.360]  他們有一個正確的認識
[00:26:25.360 --> 00:26:29.840]  正確對等待耶穌將要私人審判
[00:26:29.840 --> 00:26:31.120]  有一個正確的認識
[00:26:31.120 --> 00:26:33.120]  他們也有正確的態度
[00:26:33.120 --> 00:26:36.960]  去預備自己去等待耶穌的再臨
[00:26:36.960 --> 00:26:38.960]  那些愚蠢的同類
[00:26:38.960 --> 00:26:41.040]  又懶又惡的僕人
[00:26:41.040 --> 00:26:43.040]  和那些山羊
[00:26:43.040 --> 00:26:45.520]  和之前所說的聰明的同類
[00:26:45.520 --> 00:26:46.400]  忠心的僕人
[00:26:46.400 --> 00:26:47.520]  綿羊有什麼分別呢?
[00:26:47.520 --> 00:26:48.880]  最大的分別就是
[00:26:48.880 --> 00:26:50.880]  他們可能在認識上
[00:26:50.880 --> 00:26:52.880]  他們的分別不是很大
[00:26:52.880 --> 00:26:56.240]  在認識主人
[00:26:56.240 --> 00:26:59.680]  說那些才幹
[00:26:59.680 --> 00:27:03.200]  主人也同樣說那麼多給那些僕人聽
[00:27:03.200 --> 00:27:04.880]  從知識上也是一樣的
[00:27:04.880 --> 00:27:06.400]  但最大的分別是什麼呢?
[00:27:06.400 --> 00:27:08.080]  就是他們的態度
[00:27:08.240 --> 00:27:10.640]  他們沒有好好地去
[00:27:10.640 --> 00:27:12.640]  真正以主人所說的
[00:27:12.640 --> 00:27:14.720]  為他們的生活
[00:27:14.720 --> 00:27:17.280]  影響他們生活的狀態
[00:27:17.280 --> 00:27:19.280]  主人說一些話
[00:27:19.280 --> 00:27:21.680]  然後我就自己做我自己的事
[00:27:21.680 --> 00:27:24.240]  不理會主人所說的一切
[00:27:24.240 --> 00:27:26.000]  在知識上他們知道
[00:27:26.000 --> 00:27:28.880]  但在態度上卻沒有去跟從
[00:27:28.880 --> 00:27:31.440]  所以愚蠢的同類
[00:27:31.440 --> 00:27:33.680]  又懶又惡的僕人和山羊
[00:27:33.680 --> 00:27:35.840]  最大的分別就是
[00:27:35.840 --> 00:27:38.800]  他們沒有毀身去跟從耶穌
[00:27:38.800 --> 00:27:42.000]  信耶穌
[00:27:42.000 --> 00:27:45.120]  不僅是在頭腦上的知識
[00:27:45.120 --> 00:27:47.840]  去認同一些信仰的內容
[00:27:47.840 --> 00:27:52.400]  我相信耶穌是上帝差派來的救主
[00:27:52.400 --> 00:27:54.880]  我相信耶穌寫在十字架上
[00:27:54.880 --> 00:27:56.880]  我相信耶穌已經復活
[00:27:56.880 --> 00:27:58.320]  信了所有的東西
[00:27:58.320 --> 00:28:01.200]  但其實這些信仰的內容
[00:28:01.200 --> 00:28:02.720]  有沒有影響你的生命呢?
[00:28:02.720 --> 00:28:05.280]  你是否以耶穌為你生命的主呢?
[00:28:05.280 --> 00:28:06.880]  可能是沒有關係的
[00:28:06.880 --> 00:28:11.680]  所以信仰最重要的不是聽你所說
[00:28:11.680 --> 00:28:14.480]  最重要的是看你做些什麼
[00:28:14.480 --> 00:28:16.480]  你的生活裡面有沒有表現出
[00:28:16.480 --> 00:28:19.440]  以耶穌為主的一個生活
[00:28:19.440 --> 00:28:21.440]  第二方面
[00:28:21.440 --> 00:28:23.440]  耶穌在這裡也教導我們
[00:28:23.440 --> 00:28:26.000]  在末世的時候
[00:28:26.000 --> 00:28:28.640]  在等待耶穌再來的過程裡面
[00:28:28.640 --> 00:28:31.920]  我們不是看我們擁有多少
[00:28:32.880 --> 00:28:35.520]  最重要的是我們付出了多少
[00:28:35.520 --> 00:28:37.520]  在亂世當中
[00:28:37.520 --> 00:28:39.520]  人都會自怨自艾
[00:28:39.520 --> 00:28:40.720]  可能埋怨上帝
[00:28:40.720 --> 00:28:42.080]  也埋怨他人
[00:28:42.080 --> 00:28:44.720]  容易將自己陷入絕望當中
[00:28:44.720 --> 00:28:46.160]  或絕境當中
[00:28:46.160 --> 00:28:49.520]  耶穌提醒一群門徒
[00:28:49.520 --> 00:28:52.080]  人生的焦點不在今生
[00:28:52.080 --> 00:28:54.400]  也不在順境或逆境
[00:28:54.400 --> 00:28:57.840]  而最重要的是我們每一個人都要較仗
[00:28:58.400 --> 00:29:04.000]  在耶穌用一個比喻
[00:29:04.000 --> 00:29:06.400]  按照不同的僕人的才幹
[00:29:06.400 --> 00:29:08.400]  去交責任給他們的時候
[00:29:08.400 --> 00:29:12.400]  其實那一個比喻的重心不是在才幹那裡
[00:29:12.400 --> 00:29:15.120]  而是在於什麼呢?
[00:29:15.120 --> 00:29:17.520]  就是我們所擁有的都是上帝給我們的
[00:29:17.520 --> 00:29:20.320]  我們如何好好善用我們所有一切
[00:29:20.320 --> 00:29:21.120]  包括什麼呢?
[00:29:21.120 --> 00:29:22.480]  包括我們的金錢
[00:29:22.480 --> 00:29:24.080]  包括我們的時間
[00:29:24.080 --> 00:29:26.080]  包括我們的智力
[00:29:26.080 --> 00:29:28.560]  我們所有的東西都是上帝給的
[00:29:28.560 --> 00:29:31.840]  我們可以用這些事物
[00:29:31.840 --> 00:29:34.240]  去為我今生的享受
[00:29:34.240 --> 00:29:36.240]  為我們的焦點
[00:29:36.240 --> 00:29:37.840]  用我的智力賺了錢
[00:29:37.840 --> 00:29:39.040]  我自己享受
[00:29:39.040 --> 00:29:40.240]  所有的東西都是我的
[00:29:40.240 --> 00:29:41.120]  我賺回來的
[00:29:41.120 --> 00:29:43.120]  所以我有權去使用
[00:29:43.120 --> 00:29:45.920]  我們可以有這樣的態度
[00:29:45.920 --> 00:29:47.520]  但是在這裡
[00:29:47.520 --> 00:29:48.400]  耶穌說
[00:29:48.400 --> 00:29:52.560]  其實我們所有都是上帝暫時交給我們去保管
[00:29:52.560 --> 00:29:55.200]  我們應該如何好好運用
[00:29:55.200 --> 00:29:56.960]  如何運用的時候
[00:29:56.960 --> 00:30:01.600]  去用這些無論時間、金錢、我們的智力
[00:30:01.600 --> 00:30:03.600]  讓上帝得到榮譽
[00:30:03.600 --> 00:30:07.520]  讓更多人能夠得到這個永恆的福分
[00:30:07.520 --> 00:30:09.200]  在聖經裡面
[00:30:09.200 --> 00:30:12.240]  耶穌也用了很多例子去說出這個真理
[00:30:12.240 --> 00:30:13.440]  如果大家還記得
[00:30:13.440 --> 00:30:15.600]  耶穌說在聖殿裡面
[00:30:15.600 --> 00:30:16.960]  有不同的人
[00:30:16.960 --> 00:30:19.280]  去聖殿當中奉獻
[00:30:19.280 --> 00:30:24.400]  耶穌唯獨稱讚一個很窮的寡婦
[00:30:24.400 --> 00:30:28.240]  她將她僅餘的兩個小錢奉獻了出來
[00:30:28.240 --> 00:30:32.240]  同樣地,祂說很少很少的錢
[00:30:32.240 --> 00:30:35.280]  但是耶穌去看的就是這個心
[00:30:35.280 --> 00:30:38.480]  祂將祂僅有的都奉獻了出來給上帝
[00:30:38.480 --> 00:30:40.960]  不是擁有多少
[00:30:40.960 --> 00:30:43.520]  而是你付出了多少
[00:30:43.520 --> 00:30:50.080]  耶穌在福音書裡面也記載了一個事情
[00:30:50.080 --> 00:30:52.800]  當耶穌去到西門的家裡面的時候
[00:30:52.800 --> 00:30:55.360]  有一個有罪的女人
[00:30:55.360 --> 00:30:58.400]  去將一個極貴的香膏
[00:30:58.400 --> 00:31:00.960]  倒在耶穌的腳上
[00:31:00.960 --> 00:31:02.560]  去抹耶穌的腳
[00:31:02.560 --> 00:31:04.320]  當時其他人也很不滿
[00:31:04.320 --> 00:31:06.960]  為什麼要這麼浪費呢?
[00:31:06.960 --> 00:31:09.840]  這麼貴的香膏
[00:31:09.840 --> 00:31:11.040]  賣了去
[00:31:11.040 --> 00:31:12.880]  去鑄製很多窮人
[00:31:12.880 --> 00:31:18.640]  但是耶穌可以說是在指正這些門徒
[00:31:18.640 --> 00:31:22.160]  耶穌去稱讚這個有罪的女人所作
[00:31:22.160 --> 00:31:25.360]  耶穌說:常有窮人與你不同在
[00:31:25.360 --> 00:31:27.360]  但你們不常有我
[00:31:27.360 --> 00:31:29.680]  然後耶穌說:無論在什麼地方
[00:31:29.680 --> 00:31:31.280]  將福音傳開
[00:31:31.280 --> 00:31:34.560]  都要記述這個女人所作的事
[00:31:34.560 --> 00:31:35.920]  作個紀念
[00:31:35.920 --> 00:31:39.200]  耶穌很少這麼說
[00:31:39.200 --> 00:31:40.880]  但是這裡他真的這麼說
[00:31:40.880 --> 00:31:42.240]  這個女人所作
[00:31:42.240 --> 00:31:44.160]  無論這個福音去到什麼地方
[00:31:44.160 --> 00:31:47.120]  都要去說這個女人所作的事
[00:31:47.120 --> 00:31:48.720]  意思是什麼呢?
[00:31:48.800 --> 00:31:52.080]  經文裡面記載
[00:31:52.080 --> 00:31:54.960]  這個女人強調是一個有罪的女人
[00:31:54.960 --> 00:31:58.160]  一個有罪的女人很清楚知道自己有罪
[00:31:58.160 --> 00:32:00.080]  但是現在來到耶穌面前
[00:32:00.080 --> 00:32:02.960]  她很深知道耶穌可以赦免她的罪
[00:32:02.960 --> 00:32:04.960]  她也經歷自己的罪
[00:32:04.960 --> 00:32:06.800]  夢耶穌的赦免
[00:32:06.800 --> 00:32:09.760]  當她經歷耶穌對她的愛的時候
[00:32:09.760 --> 00:32:13.200]  她願意、甘願、自願地去付出
[00:32:13.200 --> 00:32:16.240]  去回答耶穌這個恩情
[00:32:17.920 --> 00:32:19.200]  第三方面
[00:32:19.200 --> 00:32:22.080]  在末世的時候
[00:32:22.080 --> 00:32:23.440]  我們都要知道
[00:32:23.440 --> 00:32:27.200]  重要的也不是我們做了什麼
[00:32:27.200 --> 00:32:30.240]  就是等待耶穌再來的過程裡面
[00:32:30.240 --> 00:32:32.800]  重點也不是我們做了什麼
[00:32:32.800 --> 00:32:34.320]  而更重要的就是
[00:32:34.320 --> 00:32:36.800]  我們為主做了什麼
[00:32:36.800 --> 00:32:39.840]  耶穌在整個講論
[00:32:39.840 --> 00:32:41.760]  可以說在二十四、二十五章裡面
[00:32:41.760 --> 00:32:45.040]  強調的都不是以自己的行為作為一個標準
[00:32:45.040 --> 00:32:47.840]  來判定人可不可以進入天國
[00:32:47.840 --> 00:32:50.800]  而是以跟從耶穌的態度
[00:32:50.800 --> 00:32:52.320]  是否以他為主
[00:32:52.320 --> 00:32:53.440]  聽他的吩咐
[00:32:53.440 --> 00:32:55.200]  作為一個標準
[00:32:55.200 --> 00:32:57.920]  這個也正如剛才所說
[00:32:57.920 --> 00:33:02.560]  是忠心的僕人和又懶又惡的僕人的分別
[00:33:02.560 --> 00:33:05.280]  是聰明的僱女和愚蠢的僱女的分別
[00:33:05.280 --> 00:33:07.760]  是綿羊和山羊的分別
[00:33:07.760 --> 00:33:08.800]  最大的分別
[00:33:08.800 --> 00:33:11.280]  是他們對待耶穌的態度
[00:33:11.280 --> 00:33:13.040]  不在於他們的行為
[00:33:13.040 --> 00:33:14.960]  不在於二人
[00:33:14.960 --> 00:33:16.720]  這些忠心的僕人
[00:33:16.720 --> 00:33:17.840]  聰明的僱女
[00:33:17.840 --> 00:33:18.560]  綿羊
[00:33:18.560 --> 00:33:20.800]  他們是一個完全沒有犯錯的人
[00:33:20.800 --> 00:33:21.360]  不是
[00:33:21.360 --> 00:33:22.560]  不是這個意思
[00:33:22.560 --> 00:33:28.080]  重點不是在於他們在行為上有多好
[00:33:28.080 --> 00:33:30.480]  或者有多少缺點
[00:33:30.480 --> 00:33:31.200]  不是
[00:33:31.200 --> 00:33:33.680]  而更重要的就是
[00:33:33.680 --> 00:33:36.160]  他們有沒有以耶穌為他們的主
[00:33:36.160 --> 00:33:37.520]  在生命上
[00:33:37.520 --> 00:33:38.800]  在表現上
[00:33:38.800 --> 00:33:41.680]  能夠表達出這一份的凝訊
[00:33:41.680 --> 00:33:45.120]  他們為主做一些事情
[00:33:45.120 --> 00:33:46.880]  不是為了獎賞
[00:33:46.880 --> 00:33:49.440]  遵守主的吩咐
[00:33:49.440 --> 00:33:51.680]  就是他們生命的一部分
[00:33:51.680 --> 00:33:53.120]  不是說我做了一件事
[00:33:53.120 --> 00:33:54.240]  上帝賞賜一些東西
[00:33:54.240 --> 00:33:54.800]  所以我做了
[00:33:54.800 --> 00:33:55.360]  不是
[00:33:55.360 --> 00:33:58.080]  他們不是為了一個目標
[00:33:58.080 --> 00:34:01.280]  當我們經歷主的赦免的時候
[00:34:01.280 --> 00:34:03.520]  我們的罪會被寬恕
[00:34:03.520 --> 00:34:06.400]  我們經歷耶穌的愛多
[00:34:06.400 --> 00:34:10.880]  我們對人的寬容和愛也會多一些
[00:34:10.880 --> 00:34:13.280]  這是我們生命的一部分
[00:34:13.920 --> 00:34:15.120]  我們每星期日
[00:34:15.120 --> 00:34:16.480]  我們上教會崇拜
[00:34:16.480 --> 00:34:17.840]  已經是我們的習慣
[00:34:17.840 --> 00:34:19.360]  在未信的人當中
[00:34:19.360 --> 00:34:20.880]  其實這是不可思議的
[00:34:20.880 --> 00:34:26.160]  為什麼你們每個星期都用這個時間上教會呢?
[00:34:26.160 --> 00:34:28.160]  這簡直是浪費時間
[00:34:28.160 --> 00:34:29.360]  在未信的人當中
[00:34:29.360 --> 00:34:30.320]  真的是不可思議的
[00:34:30.320 --> 00:34:33.440]  為什麼每個星期都會這樣上教會
[00:34:33.440 --> 00:34:34.880]  在我們來說
[00:34:34.880 --> 00:34:37.360]  我們每個星期上教會
[00:34:37.360 --> 00:34:40.480]  我不會說我上崇拜是為了主
[00:34:40.480 --> 00:34:41.440]  我為了主
[00:34:41.440 --> 00:34:42.800]  所以上教會崇拜
[00:34:42.800 --> 00:34:44.880]  也為了主對我的獎賞
[00:34:44.880 --> 00:34:46.800]  所以我又上崇拜
[00:34:46.800 --> 00:34:47.920]  不會的
[00:34:47.920 --> 00:34:51.120]  上教會崇拜已經是我生命的一部分
[00:34:51.120 --> 00:34:52.320]  是很自然的
[00:34:52.320 --> 00:34:54.080]  我進入教會
[00:34:54.080 --> 00:34:55.840]  我每個星期來到教會當中
[00:34:55.840 --> 00:34:57.520]  我去敬拜上帝
[00:34:57.520 --> 00:35:01.600]  我也藉著詩歌去認識上帝的心意
[00:35:01.600 --> 00:35:03.600]  藉著講道認識上帝的心意
[00:35:03.600 --> 00:35:06.640]  一個大家互動相向的過程
[00:35:06.640 --> 00:35:07.760]  我去敬拜上帝
[00:35:07.760 --> 00:35:09.520]  上帝也將心意告訴我
[00:35:09.520 --> 00:35:11.040]  我在我生命當中
[00:35:11.040 --> 00:35:13.280]  這已經成為我生命的一部分
[00:35:13.280 --> 00:35:16.720]  而不是我做一些事情
[00:35:16.720 --> 00:35:20.640]  就是為了得上帝的獎賞
[00:35:20.640 --> 00:35:24.960]  因為這已經成為我生命很自然的流露
[00:35:24.960 --> 00:35:27.120]  這也說到耶穌在說
[00:35:27.120 --> 00:35:29.520]  當一個人願意真正跟從祂的時候
[00:35:29.520 --> 00:35:30.720]  在生命當中
[00:35:30.720 --> 00:35:35.040]  很自然地去關心一些有需要的人
[00:35:35.040 --> 00:35:37.760]  不需要去說我做某一件事
[00:35:37.760 --> 00:35:39.360]  我一定是為主做
[00:35:39.360 --> 00:35:40.800]  這件事為主做
[00:35:40.800 --> 00:35:43.600]  當然我們的心態很多時候都是這樣
[00:35:43.600 --> 00:35:46.560]  但是其實從另一個角度去講
[00:35:46.560 --> 00:35:50.880]  我們所作的已經是我們生命自然流露的一部分
[00:35:50.880 --> 00:35:53.360]  當我們領受主的愛多
[00:35:53.360 --> 00:35:56.400]  我們愛人的心、寬容的心也更多
[00:35:56.400 --> 00:35:57.680]  當我們這樣做的時候
[00:35:57.680 --> 00:35:59.360]  到最後耶穌就說
[00:35:59.360 --> 00:36:02.000]  當你這樣有生命流露的時候
[00:36:02.000 --> 00:36:07.280]  這就證明你願意忠心一心地去跟從我
[00:36:07.280 --> 00:36:11.760]  在六次的禪經裡面
[00:36:11.760 --> 00:36:15.200]  讓我們去認識主在和講道
[00:36:15.200 --> 00:36:17.520]  我們認識主在的真理
[00:36:17.520 --> 00:36:18.960]  也提醒我們
[00:36:18.960 --> 00:36:21.120]  不單止是一個頭腦上的知識
[00:36:21.120 --> 00:36:22.720]  最重要的是我們生命
[00:36:22.720 --> 00:36:26.000]  預備我們自己去迎見主耶穌
[00:36:26.000 --> 00:36:30.640]  我們真的要學校那些聰明的同類
[00:36:30.640 --> 00:36:33.200]  學校那些忠心的僕人
[00:36:33.200 --> 00:36:35.920]  我們不要做那些又懶又嘔的僕人
[00:36:35.920 --> 00:36:38.800]  不要做那些愚拙的同類
[00:36:38.800 --> 00:36:40.640]  主在來的訊息
[00:36:40.640 --> 00:36:45.200]  如何影響我們今生或我們今天的生活
[00:36:45.200 --> 00:36:47.440]  主在來的訊息
[00:36:47.440 --> 00:36:50.320]  如何影響我的人生觀
[00:36:50.320 --> 00:36:53.520]  如何影響我做決定的時候的價值觀
[00:36:53.520 --> 00:36:56.800]  我相信這六次的講道和禪經
[00:36:56.800 --> 00:36:59.760]  都是一粒種子在我們的生命當中
[00:36:59.760 --> 00:37:02.320]  我真的很期望這些種子
[00:37:02.320 --> 00:37:04.480]  真的落在一個好土的上面
[00:37:04.480 --> 00:37:10.640]  有很多時候我們會聽不到一些好的提醒
[00:37:10.640 --> 00:37:12.640]  但是過了一段時間
[00:37:12.640 --> 00:37:15.520]  這些提醒就會忘掉
[00:37:15.520 --> 00:37:17.280]  耶穌曾經說過一個比喻
[00:37:17.280 --> 00:37:21.040]  祂說種子落在不同的地方
[00:37:21.040 --> 00:37:22.400]  就有不同的表現
[00:37:22.400 --> 00:37:24.640]  耶穌在那個比喻當中
[00:37:24.640 --> 00:37:28.160]  用了說有些種子落在路旁的
[00:37:28.160 --> 00:37:31.360]  很快飛了來就吃盡了
[00:37:31.360 --> 00:37:34.400]  吃了就沒有結果生長
[00:37:34.400 --> 00:37:38.000]  有些落在土淺石頭地的
[00:37:38.000 --> 00:37:39.520]  都同樣因為沒有根
[00:37:39.520 --> 00:37:40.320]  落不到根
[00:37:40.320 --> 00:37:43.360]  所以也不能開花結果
[00:37:43.360 --> 00:37:45.600]  有些種子落在荊棘裏面
[00:37:45.600 --> 00:37:48.000]  被荊棘去堵住
[00:37:48.000 --> 00:37:50.240]  種子也不能發芽生長
[00:37:50.240 --> 00:37:53.360]  但是有些種子落在好的土上面
[00:37:53.360 --> 00:37:56.800]  所以就能夠有根
[00:37:56.800 --> 00:37:58.320]  然後向上結果
[00:37:58.320 --> 00:37:59.680]  有結成三十倍
[00:37:59.680 --> 00:38:00.720]  有結成六十倍
[00:38:00.720 --> 00:38:02.240]  有結成一百倍
[00:38:02.240 --> 00:38:05.040]  我希望這六次的查經
[00:38:05.040 --> 00:38:07.680]  這六次的講道
[00:38:07.680 --> 00:38:10.160]  認識主在來
[00:38:10.160 --> 00:38:12.640]  這顆種子在我們的生命當中
[00:38:12.640 --> 00:38:14.640]  是落在好的土上面
[00:38:14.640 --> 00:38:17.120]  能夠結芽
[00:38:17.120 --> 00:38:19.360]  能夠成長
[00:38:19.360 --> 00:38:21.120]  能夠結果至
[00:38:21.120 --> 00:38:26.080]  以至影響我們在將來的日子裏面
[00:38:26.080 --> 00:38:29.280]  這個主在來的訊息向上提醒我們
[00:38:29.280 --> 00:38:31.840]  我們人生的焦點不在今生
[00:38:31.840 --> 00:38:33.120]  而是最重要的
[00:38:33.120 --> 00:38:34.960]  就是見耶穌面的那一刻
[00:38:34.960 --> 00:38:36.000]  元主賜福我們
[00:38:36.000 --> 00:38:37.440]  讓我們成為一群這樣的人
[00:38:37.440 --> 00:38:38.800]  好好預備我們自己
[00:38:38.800 --> 00:38:41.920]  迎見那一個愛我們的主耶穌
[00:38:41.920 --> 00:38:43.120]  我們一起有祈禱
[00:38:43.120 --> 00:38:44.800]  親愛的天父
[00:38:44.800 --> 00:38:47.200]  我們求祢保守我們每一個弟兄姐妹
[00:38:47.200 --> 00:38:51.760]  幫助我們直著這六次的講道
[00:38:51.760 --> 00:38:52.960]  六次的查經
[00:38:52.960 --> 00:38:55.840]  讓我們更深的認識主在來的真理
[00:38:55.840 --> 00:38:57.360]  讓我們更深的知道
[00:38:57.360 --> 00:39:02.320]  我們在末世等待耶穌降臨的一個時刻
[00:39:02.320 --> 00:39:03.600]  我們也同樣知道
[00:39:03.600 --> 00:39:05.840]  我們不知道耶穌何時會再來
[00:39:05.840 --> 00:39:08.880]  我們也不知道何時會離開這個世界
[00:39:08.880 --> 00:39:11.280]  我們會很快
[00:39:11.280 --> 00:39:15.760]  隨時會面對面去見這位愛我們的主
[00:39:15.760 --> 00:39:17.040]  我們懇求天父
