
[00:00:00.000 --> 00:00:08.000]  今天的正道經文, 《格林多前書》第3章第10到17節。
[00:25:47.000 --> 00:25:50.000]  我這樣的教導,令人很辛苦。
[00:25:50.000 --> 00:25:54.000]  我說回這個博士的姐妹,
[00:25:54.000 --> 00:25:57.000]  現在她怎麼樣,我不知道了,
[00:25:57.000 --> 00:25:59.000]  但是每次想起她,
[00:25:59.000 --> 00:26:01.000]  我就為她禱告,
[00:26:01.000 --> 00:26:05.000]  盼望她能夠扎根在耶穌基督上,
[00:26:05.000 --> 00:26:07.000]  以真理來服事。
[00:26:07.000 --> 00:26:14.000]  這也是我對自己和每一位基督徒的祝願。
[00:26:14.000 --> 00:26:18.000]  雖然保羅說,就算功成被燒,
[00:26:18.000 --> 00:26:23.000]  生命受虧損,依然可以得救,
[00:26:23.000 --> 00:26:25.000]  但是我相信,
[00:26:25.000 --> 00:26:33.000]  我相信,我們不會只要求一張天國的入常券,
[00:26:33.000 --> 00:26:35.000]  就滿足了,對不對?
[00:26:35.000 --> 00:26:39.000]  你要求是單單得救嗎?
[00:26:39.000 --> 00:26:45.000]  除非我們不介意在永恆中永遠受虧損。
[00:26:45.000 --> 00:26:47.000]  弟兄姊妹,
[00:26:47.000 --> 00:26:53.000]  作為基督徒,不管你承擔的是什麼侍奉的崗位,
[00:26:53.000 --> 00:26:57.000]  都要非常謹慎自守。
[00:26:57.000 --> 00:27:04.000]  請大家謹記17節最後兩句話,
[00:27:04.000 --> 00:27:07.000]  因為神的電是聖的,
[00:27:07.000 --> 00:27:10.000]  這電就是你們。
[00:27:10.000 --> 00:27:12.000]  十分清晰,
[00:27:12.000 --> 00:27:17.000]  保羅說的聖電不是指建築物,
[00:27:17.000 --> 00:27:18.000]  而是誰呀?
[00:27:18.000 --> 00:27:21.000]  是我們,是我們。
[00:27:21.000 --> 00:27:25.000]  16到17節所說的你們,
[00:27:25.000 --> 00:27:28.000]  都是福數的代詞,
[00:27:28.000 --> 00:27:34.000]  表明瞭聖電是由基督徒的整體去組成的。
[00:27:34.000 --> 00:27:38.000]  所以,假如在我們當中,
[00:27:38.000 --> 00:27:41.000]  有人在單打獨鬥,
[00:27:41.000 --> 00:27:44.000]  你要把他拉過來,
[00:27:44.000 --> 00:27:46.000]  一起來奮鬥。
[00:27:46.000 --> 00:27:52.000]  沒有一個基督徒可以孤身一人成為教會。
[00:27:52.000 --> 00:27:55.000]  雖然在地上的教會,
[00:27:55.000 --> 00:27:57.000]  很多令我們失望,
[00:27:57.000 --> 00:28:00.000]  但是我們不應該這樣,
[00:28:00.000 --> 00:28:02.000]  我們就離開,
[00:28:02.000 --> 00:28:04.000]  自己一個人去敬拜神,
[00:28:04.000 --> 00:28:08.000]  因為我們要結力成為一體,
[00:28:08.000 --> 00:28:10.000]  比起造就。
[00:28:10.000 --> 00:28:14.000]  所以,假如有人在教會孤單,
[00:28:14.000 --> 00:28:15.000]  失望,
[00:28:15.000 --> 00:28:18.000]  你一定不可以黯然離去,
[00:28:18.000 --> 00:28:21.000]  你應該祈求神,
[00:28:21.000 --> 00:28:27.000]  帶領自己與屬神的子民相遇相扶。
[00:28:27.000 --> 00:28:29.000]  每次我看見教會,
[00:28:29.000 --> 00:28:31.000]  有弟兄姊妹,
[00:28:31.000 --> 00:28:35.000]  他對人,對牧師失望的時候,
[00:28:35.000 --> 00:28:37.000]  想離去的時候,
[00:28:37.000 --> 00:28:38.000]  我就說,
[00:28:38.000 --> 00:28:40.000]  神把我們放在這裡,
[00:28:40.000 --> 00:28:43.000]  不是要讓我們指指點點,
[00:28:43.000 --> 00:28:45.000]  或者讓我們挨打,
[00:28:45.000 --> 00:28:48.000]  讓我們相信離去,
[00:28:48.000 --> 00:28:51.000]  他讓我們看見那些問題,
[00:28:51.000 --> 00:28:53.000]  就是讓我們要去守望,
[00:28:53.000 --> 00:28:57.000]  要去參福。
[00:28:57.000 --> 00:29:00.000]  我們要祈求神,
[00:29:00.000 --> 00:29:02.000]  帶領自己,
[00:29:02.000 --> 00:29:05.000]  跟所有的神的子民同心,
[00:29:05.000 --> 00:29:10.000]  大家謙卑努力地為教會守望的時候,
[00:29:10.000 --> 00:29:12.000]  你要知道,
[00:29:12.000 --> 00:29:15.000]  聖潔的力量就會凝聚起來,
[00:29:15.000 --> 00:29:19.000]  成為榮耀神的聖殿。
[00:29:19.000 --> 00:29:24.000]  假如你看到人不在基督的根基上建造,
[00:29:24.000 --> 00:29:27.000]  採用不合標準的材料,
[00:29:27.000 --> 00:29:29.000]  根本不是在建造,
[00:29:29.000 --> 00:29:32.000]  而是在拆毀聖殿,
[00:29:32.000 --> 00:29:36.000]  你願意盡力去幫助他回轉嗎?
[00:29:36.000 --> 00:29:38.000]  你願意嗎?
[00:29:38.000 --> 00:29:40.000]  你願意嗎?
[00:29:40.000 --> 00:29:43.000]  感謝主。
[00:29:43.000 --> 00:29:46.000]  因為要是他不回轉,
[00:29:46.000 --> 00:29:49.000]  後果是非常嚴重的。
[00:29:49.000 --> 00:29:54.000]  保羅在17節發出嚴厲的警告,
[00:29:54.000 --> 00:29:57.000]  他怎麼說上半節,
[00:29:57.000 --> 00:30:00.000]  若有人毀壞神的殿,
[00:30:00.000 --> 00:30:04.000]  神必要毀壞哪人?
[00:30:04.000 --> 00:30:06.000]  弟兄姊妹,
[00:30:06.000 --> 00:30:11.000]  從各地越來越多天災人禍趕到,
[00:30:11.000 --> 00:30:15.000]  末世真的非常接近。
[00:30:15.000 --> 00:30:22.000]  我們要竭力在建造工程上盡忠職守,
[00:30:22.000 --> 00:30:25.000]  不是孤芳自賞,
[00:30:25.000 --> 00:30:28.000]  或者是固隱自憐。
[00:30:28.000 --> 00:30:31.000]  唯有大家同心同行,
[00:30:31.000 --> 00:30:37.000]  聖殿才不致崩塌瓦解。
[00:30:37.000 --> 00:30:40.000]  唯有我們能夠同心,
[00:30:40.000 --> 00:30:44.000]  才能夠建造美好的工程,
[00:30:44.000 --> 00:30:47.000]  讓神得榮耀。
[00:30:47.000 --> 00:30:49.000]  我們一起禱告,
[00:30:49.000 --> 00:30:54.000]  神啊,求禰赦免我們的罪。
[00:30:54.000 --> 00:30:57.000]  我們真的是太自我,
[00:30:57.000 --> 00:30:59.000]  道理我們知道,
[00:30:59.000 --> 00:31:02.000]  批評我們真的很懂。
[00:31:02.000 --> 00:31:04.000]  但是主啊,
[00:31:04.000 --> 00:31:08.000]  求禰讓我們好像照鏡子一樣,
[00:31:08.000 --> 00:31:11.000]  看見自己的本相,
[00:31:11.000 --> 00:31:13.000]  看見我們的醜陋,
[00:31:13.000 --> 00:31:16.000]  看見我們的不體面,
[00:31:16.000 --> 00:31:20.000]  然後我們才不得不尋求禰的面,
[00:31:20.000 --> 00:31:25.000]  我們才不得不尋求弟兄姊妹的幫助。
[00:31:25.000 --> 00:31:30.000]  主啊,既然禰建造我們是整體,
[00:31:30.000 --> 00:31:31.000]  是聖殿,
[00:31:31.000 --> 00:31:35.000]  願禰重新恢復我們的永美,
[00:31:35.000 --> 00:31:38.000]  願禰住在我們中間,
[00:31:38.000 --> 00:31:43.000]  指揮我們每一步,按禰的旨意而行,
[00:31:43.000 --> 00:31:46.000]  讓我們在這個黑暗的世代,
[00:31:46.000 --> 00:31:49.000]  為禰做美好的見證,
[00:31:49.000 --> 00:31:51.000]  只等到禰永遠,
[00:31:51.000 --> 00:31:53.000]  榮耀的再來。
[00:31:53.000 --> 00:31:55.000]  我們這樣的禱告,
[00:31:55.000 --> 00:31:58.000]  是奉耶穌基督的聖明祈求。
[00:31:58.000 --> 00:31:59.000]  Amen!
[00:31:59.000 --> 00:32:00.000]  謝謝!

