
[00:00:00.000 --> 00:00:14.520]  其實這一句說話的「我是」與舊約希伯來外文出一及的三章
[00:26:04.160 --> 00:26:06.160]  每樣東西都帶給你很開心
[00:26:06.160 --> 00:26:08.160]  不過是短暫,一剎那
[00:26:08.160 --> 00:26:10.160]  因為完了之後
[00:26:10.160 --> 00:26:12.160]  我們沒有運氣
[00:26:12.160 --> 00:26:14.160]  有個哲學家說我們人的內心
[00:26:14.160 --> 00:26:16.160]  好像一個黑洞
[00:26:16.160 --> 00:26:18.160]  你給多少,給多少
[00:26:18.160 --> 00:26:20.160]  是吧
[00:26:20.160 --> 00:26:22.160]  不夠的
[00:26:22.160 --> 00:26:24.160]  直到有一天
[00:26:24.160 --> 00:26:26.160]  我們遇上了耶穌基督
[00:26:26.160 --> 00:26:28.160]  我們知道
[00:26:28.160 --> 00:26:30.160]  耶穌基督是我們生命的寺寶
[00:26:30.160 --> 00:26:32.160]  那
[00:26:32.160 --> 00:26:34.160]  怎樣能夠將
[00:26:34.160 --> 00:26:36.160]  這個生命的糧
[00:26:36.160 --> 00:26:38.160]  放進我們的生命當中
[00:26:38.160 --> 00:26:42.160]  以致我們不再受物質世界所困擾呢
[00:26:42.160 --> 00:26:44.160]  怎樣呢
[00:26:44.160 --> 00:26:50.160]  生命幾百章
[00:26:50.160 --> 00:26:52.160]  其實大家知道
[00:26:52.160 --> 00:26:54.160]  耶穌一出來受魔鬼試探
[00:26:54.160 --> 00:26:56.160]  馬太福音第四章
[00:26:56.160 --> 00:26:58.160]  第一個試探
[00:26:58.160 --> 00:27:00.160]  魔鬼就說
[00:27:00.160 --> 00:27:02.160]  叫石頭變為麵包
[00:27:02.160 --> 00:27:04.160]  麵包也是生命的糧
[00:27:06.160 --> 00:27:08.160]  耶穌就說
[00:27:08.160 --> 00:27:12.160]  人活著不是單靠食物
[00:27:12.160 --> 00:27:16.160]  乃是靠我口中所出的一切
[00:27:16.160 --> 00:27:18.160]  出自於生命記第八章
[00:27:18.160 --> 00:27:22.160]  生命記第八章說什麼呢
[00:27:22.160 --> 00:27:24.160]  我列了出來,一至三節
[00:27:24.160 --> 00:27:26.160]  他說其實曠野,這塊地
[00:27:26.160 --> 00:27:28.160]  這個世界
[00:27:28.160 --> 00:27:30.160]  是一個試探,試煉
[00:27:30.160 --> 00:27:32.160]  試什麼
[00:27:32.160 --> 00:27:34.160]  試試意識指問你們
[00:27:34.160 --> 00:27:36.160]  內心是一個怎樣的內心
[00:27:36.160 --> 00:27:38.160]  什麼內心
[00:27:38.160 --> 00:27:40.160]  你們的內心是想
[00:27:40.160 --> 00:27:42.160]  渴求什麼
[00:27:42.160 --> 00:27:44.160]  你在曠野當中,你渴求什麼
[00:27:44.160 --> 00:27:46.160]  你在曠野當中
[00:27:46.160 --> 00:27:48.160]  渴求水呀
[00:27:48.160 --> 00:27:50.160]  餅呀
[00:27:50.160 --> 00:27:52.160]  還是渴求
[00:27:52.160 --> 00:27:54.160]  像水和像餅的耶和華神
[00:27:54.160 --> 00:27:56.160]  其實
[00:27:56.160 --> 00:27:58.160]  其實世界是
[00:27:58.160 --> 00:28:00.160]  為什麼神容許
[00:28:00.160 --> 00:28:02.160]  很多的試探,很多的物質
[00:28:02.160 --> 00:28:04.160]  在我們出現
[00:28:04.160 --> 00:28:06.160]  是要看我們內心是如何的
[00:28:06.160 --> 00:28:08.160]  考驗一下我們的內心
[00:28:08.160 --> 00:28:10.160]  究竟是我們
[00:28:10.160 --> 00:28:12.160]  愛神多一點,關注神的事情多一點
[00:28:12.160 --> 00:28:16.160]  渴慕上帝的東西多一點
[00:28:16.160 --> 00:28:18.160]  還是過著
[00:28:18.160 --> 00:28:20.160]  其他人一樣的生活
[00:28:20.160 --> 00:28:26.160]  生命的糧
[00:28:26.160 --> 00:28:28.160]  其實是在幫助我們
[00:28:28.160 --> 00:28:30.160]  靈明俊心
[00:28:30.160 --> 00:28:32.160]  使命承擔
[00:28:32.160 --> 00:28:34.160]  生命的糧
[00:28:34.160 --> 00:28:36.160]  是在幫助我們
[00:28:36.160 --> 00:28:38.160]  盡心的去認識
[00:28:38.160 --> 00:28:40.160]  跟從耶穌基督
[00:28:40.160 --> 00:28:42.160]  昨天我們街頭報導
[00:28:42.160 --> 00:28:44.160]  我問了一位支弟
[00:28:44.160 --> 00:28:46.160]  他說,你講都可以
[00:28:46.160 --> 00:28:48.160]  不要講我的名字,我不講名字
[00:28:48.160 --> 00:28:50.160]  我說,有一位支弟,我們九個人
[00:28:50.160 --> 00:28:52.160]  街頭報導
[00:28:52.160 --> 00:28:54.160]  我一從旁就去和幾位婆婆聊天
[00:28:54.160 --> 00:28:58.160]  婆婆當然是周身病痛
[00:28:58.160 --> 00:29:00.160]  這位支弟就說
[00:29:00.160 --> 00:29:02.160]  你看我多開心
[00:29:02.160 --> 00:29:04.160]  我現在
[00:29:04.160 --> 00:29:06.160]  他當然有需要
[00:29:06.160 --> 00:29:08.160]  我很開心,不是因為我沒有病沒有痛
[00:29:08.160 --> 00:29:10.160]  因為我遇上了耶穌基督
[00:29:10.160 --> 00:29:12.160]  信耶穌
[00:29:12.160 --> 00:29:14.160]  我很開心,很滿足
[00:29:14.160 --> 00:29:16.160]  分享吧
[00:29:16.160 --> 00:29:18.160]  分享吧
[00:29:18.160 --> 00:29:20.160]  我旁邊按
[00:29:20.160 --> 00:29:22.160]  按按
[00:29:22.160 --> 00:29:24.160]  耶穌基督
[00:29:24.160 --> 00:29:26.160]  滿足了
[00:29:26.160 --> 00:29:28.160]  我這個支弟的內心
[00:29:28.160 --> 00:29:30.160]  他
[00:29:30.160 --> 00:29:32.160]  很感覺到有喜樂
[00:29:32.160 --> 00:29:34.160]  這份喜樂,生命的改變
[00:29:34.160 --> 00:29:36.160]  生命的塑造
[00:29:36.160 --> 00:29:38.160]  就帶動他
[00:29:38.160 --> 00:29:40.160]  很想將這份喜樂
[00:29:40.160 --> 00:29:42.160]  分享給有需要的人
[00:29:42.160 --> 00:29:44.160]  分享給有需要的人
[00:29:44.160 --> 00:29:46.160]  怎樣分享?
[00:29:46.160 --> 00:29:48.160]  街頭報導
[00:29:48.160 --> 00:29:50.160]  聽不聽到?
[00:29:50.160 --> 00:29:52.160]  一個人,生命的糧滿足了一個人的內心
[00:29:52.160 --> 00:29:54.160]  他改變了日常生活的思維
[00:29:54.160 --> 00:29:56.160]  改變了他怎樣用時間
[00:29:56.160 --> 00:29:58.160]  用他的資源
[00:29:58.160 --> 00:30:00.160]  弟兄姊妹
[00:30:00.160 --> 00:30:02.160]  如果真的接受生命的糧
[00:30:02.160 --> 00:30:04.160]  你覺得這份糧
[00:30:04.160 --> 00:30:06.160]  真的很寶貴,很棒的時候
[00:30:06.160 --> 00:30:08.160]  你的生活
[00:30:08.160 --> 00:30:10.160]  你的生命
[00:30:10.160 --> 00:30:12.160]  每時每刻怎樣用你的資源
[00:30:12.160 --> 00:30:14.160]  徹底的改變
[00:30:14.160 --> 00:30:16.160]  徹底的改變
[00:30:16.160 --> 00:30:20.160]  再不是過著
[00:30:22.160 --> 00:30:24.160]  我不是說神,是一個神
[00:30:24.160 --> 00:30:26.160]  不過,我也有自己的世界
[00:30:26.160 --> 00:30:34.160]  我就是生命的糧
[00:30:34.160 --> 00:30:36.160]  我就是生命的糧
[00:30:36.160 --> 00:30:38.160]  英文有句說得很好
[00:30:38.160 --> 00:30:40.160]  Garbage in, garbage out
[00:30:40.160 --> 00:30:42.160]  即是你放什麼垃圾進去
[00:30:42.160 --> 00:30:44.160]  就放什麼垃圾出去
[00:30:44.160 --> 00:30:46.160]  如果我,Bread of life in
[00:30:46.160 --> 00:30:48.160]  那我就Bread of life out
[00:30:50.160 --> 00:30:52.160]  你將生命的糧接受
[00:30:52.160 --> 00:30:54.160]  你的生命就活出一個生命的糧
[00:30:54.160 --> 00:30:56.160]  怎樣活出一個生命的糧
[00:30:56.160 --> 00:30:58.160]  其實經文都講得很清楚
[00:30:58.160 --> 00:31:00.160]  常住在我裏面
[00:31:00.160 --> 00:31:02.160]  剛才講到常住在
[00:31:02.160 --> 00:31:04.160]  怎樣常
[00:31:04.160 --> 00:31:06.160]  約翰福音十五章第七節
[00:31:06.160 --> 00:31:08.160]  如果你常住在我裏面
[00:31:08.160 --> 00:31:10.160]  我的話也常住在你裏面
[00:31:10.160 --> 00:31:14.160]  弟兄姊妹
[00:31:14.160 --> 00:31:16.160]  你真的不要說笑,打開聖經
[00:31:16.160 --> 00:31:18.160]  你想知道Bread of life
[00:31:18.160 --> 00:31:20.160]  生命的糧是一個怎樣的糧
[00:31:20.160 --> 00:31:22.160]  看聖經
[00:31:22.160 --> 00:31:26.160]  它會令你不再飢餓
[00:31:26.160 --> 00:31:28.160]  不再飢渴
[00:31:28.160 --> 00:31:30.160]  真的,你每天盡心的
[00:31:30.160 --> 00:31:32.160]  去到親近上帝
[00:31:32.160 --> 00:31:34.160]  祂會滿足你生命
[00:31:34.160 --> 00:31:36.160]  每一個範疇
[00:31:36.160 --> 00:31:38.160]  並且用祂的方法
[00:31:38.160 --> 00:31:40.160]  解決你一切的苦惱
[00:31:40.160 --> 00:31:42.160]  祂的方法不是你的方法
[00:31:42.160 --> 00:31:44.160]  你相不相信
[00:31:44.160 --> 00:31:46.160]  你願不願意來到生命的糧
[00:31:46.160 --> 00:31:48.160]  去糧根前
[00:31:48.160 --> 00:31:54.160]  你們也要去嗎
[00:31:54.160 --> 00:31:56.160]  這是我們的挑戰
[00:31:56.160 --> 00:31:58.160]  每個人
[00:31:58.160 --> 00:32:00.160]  跟著門徒,每個人都會走
[00:32:00.160 --> 00:32:02.160]  因為好像
[00:32:02.160 --> 00:32:04.160]  不可信,很難聽
[00:32:04.160 --> 00:32:06.160]  吃他的肉,喝他的血
[00:32:06.160 --> 00:32:08.160]  又說你從天上來
[00:32:08.160 --> 00:32:10.160]  是否真的可信
[00:32:10.160 --> 00:32:12.160]  你相不相信
[00:32:14.160 --> 00:32:15.640]  求主幫助我們
[00:32:15.640 --> 00:32:17.900]  讓我們同心祈禱

