
[00:00:00.000 --> 00:00:07.800]  教會在傳統上定十月二十四日為紀念耶穌降生的日子
[00:18:58.000 --> 00:19:01.000]  現在連上帝的兒子都殺了
[00:19:01.000 --> 00:19:03.000]  最後耶穌說
[00:19:03.000 --> 00:19:05.000]  上帝的審判會臨到
[00:19:05.000 --> 00:19:08.000]  這個民族群體當中
[00:19:08.000 --> 00:19:09.000]  第二方面
[00:19:09.000 --> 00:19:11.000]  一個比喻耶穌說
[00:19:11.000 --> 00:19:14.000]  整個葡萄園都不是屬於元戶
[00:19:14.000 --> 00:19:16.000]  是元主的
[00:19:16.000 --> 00:19:20.000]  所以元戶只是有管理的責任
[00:19:20.000 --> 00:19:22.000]  是一個管家
[00:19:22.000 --> 00:19:26.000]  是元主才擁有的擁有權
[00:19:26.000 --> 00:19:30.000]  所以作為一個上帝指明的群體
[00:19:30.000 --> 00:19:32.000]  其實我們都是一個管家
[00:19:32.000 --> 00:19:34.000]  一個良善的管家
[00:19:34.000 --> 00:19:38.000]  其實應該有一個敬畏上帝的態度
[00:19:38.000 --> 00:19:40.000]  也要交出這個果子
[00:19:40.000 --> 00:19:42.000]  這個果子其實在聖經來說
[00:19:42.000 --> 00:19:47.000]  這個群體是有一個很大的責任
[00:19:47.000 --> 00:19:49.000]  是要帶領其他民族
[00:19:49.000 --> 00:19:52.000]  或其他人去認識上帝
[00:19:52.000 --> 00:19:54.000]  上帝揀選以色列人
[00:19:54.000 --> 00:19:56.000]  也將一個使命交給他們
[00:19:56.000 --> 00:20:00.000]  是要讓他們引導其他外邦人
[00:20:00.000 --> 00:20:01.000]  去認識上帝
[00:20:01.000 --> 00:20:05.000]  不過他們沒有完成這個責任
[00:20:05.000 --> 00:20:07.000]  所以在我們的生命裏
[00:20:07.000 --> 00:20:10.000]  我們擁有的一切
[00:20:10.000 --> 00:20:13.000]  嚴格來說我們沒有擁有權
[00:20:13.000 --> 00:20:16.000]  我們有管理的責任
[00:20:16.000 --> 00:20:17.000]  我們擁有的金錢
[00:20:17.000 --> 00:20:18.000]  擁有的時間
[00:20:18.000 --> 00:20:19.000]  擁有的生命
[00:20:19.000 --> 00:20:21.000]  我們好好地去管理
[00:20:21.000 --> 00:20:22.000]  我們可以說
[00:20:22.000 --> 00:20:25.000]  其實我們是還給上帝所有的東西
[00:20:25.000 --> 00:20:28.000]  怎樣將時間和金錢給上帝
[00:20:28.000 --> 00:20:31.000]  這是作為一個管家
[00:20:31.000 --> 00:20:33.000]  應該有的心態和態度
[00:20:33.000 --> 00:20:36.000]  曾經看過一段新聞
[00:20:36.000 --> 00:20:39.000]  說到一個母親懷孕的時候
[00:20:39.000 --> 00:20:41.000]  之後發現有癌症
[00:20:41.000 --> 00:20:44.000]  醫生建議她終止懷孕
[00:20:44.000 --> 00:20:45.000]  接受化療
[00:20:45.000 --> 00:20:48.000]  否則會有生命危險
[00:20:48.000 --> 00:20:51.000]  接著這個母親最後決定
[00:20:51.000 --> 00:20:53.000]  不接受化療
[00:20:53.000 --> 00:20:56.000]  她希望將嬰孩生下來
[00:20:56.000 --> 00:20:59.000]  這個嬰孩平安地出生
[00:20:59.000 --> 00:21:00.000]  接著不久
[00:21:00.000 --> 00:21:02.000]  這個母親亦離世
[00:21:02.000 --> 00:21:08.000]  這個孩子的成長是怎樣的呢
[00:21:08.000 --> 00:21:10.000]  當然這個孩子的成長
[00:21:10.000 --> 00:21:15.000]  他可以很悲觀地去每一天的生活
[00:21:15.000 --> 00:21:17.000]  但從另一個角度去說
[00:21:17.000 --> 00:21:21.000]  這個孩子每一天的生命
[00:21:21.000 --> 00:21:24.000]  都是帶著母親對他的愛
[00:21:24.000 --> 00:21:26.000]  是母親犧牲了他的生命
[00:21:26.000 --> 00:21:29.000]  養這個孩子有幾十年在地上的生活
[00:21:29.000 --> 00:21:32.000]  所以這個孩子應該每一天都經歷
[00:21:32.000 --> 00:21:35.000]  母親對他的這一份的愛
[00:21:35.000 --> 00:21:37.000]  存在一個感激母親的心情
[00:21:37.000 --> 00:21:42.000]  好好珍惜他自己在地上數十年的生命
[00:21:42.000 --> 00:21:46.000]  在十年前的四川大地震期間
[00:21:46.000 --> 00:21:49.000]  在電視裏面訪問了一個拯救的
[00:21:49.000 --> 00:21:56.000]  在現場拯救困在當中的義工
[00:21:56.000 --> 00:21:59.000]  訪問他有些情況
[00:21:59.000 --> 00:22:02.000]  這個義工在很遠的省份
[00:22:02.000 --> 00:22:05.000]  趕來這裡做拯救的工作
[00:22:05.000 --> 00:22:07.000]  有人問他為何這樣做呢
[00:22:07.000 --> 00:22:11.000]  他說其實我在1976年的時候
[00:22:11.000 --> 00:22:13.000]  唐山大地震當中
[00:22:13.000 --> 00:22:15.000]  我是被拯救出來的那個
[00:22:15.000 --> 00:22:18.000]  所以當我聽見四川大地震
[00:22:18.000 --> 00:22:20.000]  這樣的情況的時候
[00:22:20.000 --> 00:22:23.000]  我就用盡我的方法趕到現場
[00:22:23.000 --> 00:22:25.000]  去拯救這些災民
[00:22:25.000 --> 00:22:29.000]  因為他曾經被人在災區拯救出來
[00:22:29.000 --> 00:22:34.000]  所以現在他回去在災區拯救那些災民
[00:22:34.000 --> 00:22:38.000]  我們都是一班被上帝拯救的一班人
[00:22:38.000 --> 00:22:42.000]  我們今天都是帶著耶穌在我們身上的愛
[00:22:42.000 --> 00:22:44.000]  活著每一天
[00:22:44.000 --> 00:22:46.000]  讓我們成為一個好的管家
[00:22:46.000 --> 00:22:51.000]  能夠將上帝的慈愛一步一步向人分享
[00:22:51.000 --> 00:22:55.000]  也將上帝的恩典一路一路向人分享
[00:22:55.000 --> 00:22:59.000]  這班人沒有交出果子
[00:22:59.000 --> 00:23:02.000]  這班人很清楚地說
[00:23:02.000 --> 00:23:04.000]  原主應該怎樣做呢
[00:23:04.000 --> 00:23:06.000]  就是收回葡萄園
[00:23:06.000 --> 00:23:10.000]  交給那些能結果子的那些人
[00:23:10.000 --> 00:23:11.000]  第三方面
[00:23:11.000 --> 00:23:13.000]  我們這班新的群體
[00:23:13.000 --> 00:23:15.000]  上帝揀選了我們
[00:23:15.000 --> 00:23:19.000]  我們都是一班屬於上帝的子民
[00:23:19.000 --> 00:23:22.000]  我們代替了以色列人的身份
[00:23:22.000 --> 00:23:24.000]  我們有上帝的恩典
[00:23:24.000 --> 00:23:26.000]  我們同樣領受了上帝給我們的使命
[00:23:26.000 --> 00:23:29.000]  去幫助更多的人去認識上帝
[00:23:29.000 --> 00:23:31.000]  在聖誕節這個日子
[00:23:31.000 --> 00:23:33.000]  紀念耶穌的降生
[00:23:33.000 --> 00:23:38.000]  我們星期一天日都有平安夜的報道會
[00:23:38.000 --> 00:23:40.000]  我鼓勵弟兄姐妹可以帶領更多
[00:23:40.000 --> 00:23:43.000]  未曾認識福音的親友來到當中
[00:23:43.000 --> 00:23:47.000]  藉著話劇、藉著詩歌、藉著訊息
[00:23:47.000 --> 00:23:49.000]  去認識上帝給我們的前愛
[00:23:49.000 --> 00:23:54.000]  我們有很多報家音的行動
[00:23:54.000 --> 00:23:56.000]  在報家音活動裏面
[00:23:56.000 --> 00:23:58.000]  我們可以有一些不同的體會
[00:23:58.000 --> 00:24:00.000]  有些人可能聽一首詩歌
[00:24:00.000 --> 00:24:01.000]  聽完就離開了
[00:24:01.000 --> 00:24:03.000]  可能有些人聽幾首才離開
[00:24:03.000 --> 00:24:08.000]  可能有些人沒聽完一首聖誕歌就離開了
[00:24:08.000 --> 00:24:10.000]  有些人我們跟別人分享信仰的時候
[00:24:10.000 --> 00:24:12.000]  有些人會聽完完整的福音
[00:24:12.000 --> 00:24:14.000]  才會離開
[00:24:14.000 --> 00:24:17.000]  有些人可能聽了第一句就已經離開了
[00:24:17.000 --> 00:24:21.000]  未信耶穌的人去看信仰
[00:24:21.000 --> 00:24:24.000]  其實都不覺得很重要
[00:24:24.000 --> 00:24:26.000]  說將來的事
[00:24:26.000 --> 00:24:30.000]  或者說一些信仰的事
[00:24:30.000 --> 00:24:32.000]  對我來說不是很真實
[00:24:32.000 --> 00:24:33.000]  也都不是很重要
[00:24:33.000 --> 00:24:35.000]  對我最重要的是什麼呢?
[00:24:35.000 --> 00:24:37.000]  現在的生活
[00:24:37.000 --> 00:24:39.000]  現在的物質生活
[00:24:39.000 --> 00:24:41.000]  才對我來說是很重要
[00:24:41.000 --> 00:24:42.000]  所以我經常想
[00:24:42.000 --> 00:24:45.000]  如果我們說明天的平安夜報道會
[00:24:45.000 --> 00:24:49.000]  每一個來的人都有某超市的五千元禮券
[00:24:49.000 --> 00:24:51.000]  你猜爆不爆呢?
[00:24:51.000 --> 00:24:53.000]  我們在這裏一定爆
[00:24:53.000 --> 00:24:55.000]  由這裏排到九龍
[00:24:55.000 --> 00:24:58.000]  九龍還要等一會
[00:24:58.000 --> 00:25:00.000]  這麼好
[00:25:00.000 --> 00:25:02.000]  參加完就馬上有
[00:25:02.000 --> 00:25:04.000]  這個很實在
[00:25:04.000 --> 00:25:06.000]  對我來說這個很實在
[00:25:06.000 --> 00:25:08.000]  我們怎樣才能令到人
[00:25:08.000 --> 00:25:10.000]  或者幫助人
[00:25:10.000 --> 00:25:13.000]  知道信仰或者福音是很實在的呢?
[00:25:13.000 --> 00:25:15.000]  一個很重要的方法
[00:25:15.000 --> 00:25:18.000]  就是我們這班相信耶穌的人
[00:25:18.000 --> 00:25:20.000]  是不是真的表現出
[00:25:20.000 --> 00:25:22.000]  信仰對我來說是很實在
[00:25:22.000 --> 00:25:24.000]  或者很重要
[00:25:24.000 --> 00:25:26.000]  福音對我來說是很重要
[00:25:26.000 --> 00:25:30.000]  如果其他人從我們身上見不到這個事實
[00:25:30.000 --> 00:25:32.000]  你告訴他信仰是很重要的
[00:25:32.000 --> 00:25:34.000]  福音是對你很寶貴的
[00:25:34.000 --> 00:25:36.000]  我們所說的都很單薄
[00:25:36.000 --> 00:25:37.000]  都很薄弱
[00:25:37.000 --> 00:25:39.000]  所以我們這班人
[00:25:39.000 --> 00:25:41.000]  我們相信耶穌的人
[00:25:41.000 --> 00:25:43.000]  是一班福音的使者
[00:25:43.000 --> 00:25:45.000]  我們要告訴別人
[00:25:45.000 --> 00:25:46.000]  福音是很寶貴的
[00:25:46.000 --> 00:25:48.000]  在我們的生命裏面
[00:25:48.000 --> 00:25:49.000]  在我的生活裏面
[00:25:49.000 --> 00:25:50.000]  我要告訴別人
[00:25:50.000 --> 00:25:52.000]  信仰對我來說是很重要的
[00:25:52.000 --> 00:25:54.000]  福音對我來說是很寶貴的
[00:25:54.000 --> 00:25:57.000]  所以我很認真的去跟從上帝
[00:25:57.000 --> 00:26:00.000]  當我們能夠這樣生活的時候
[00:26:00.000 --> 00:26:02.000]  我們才能夠跟別人說
[00:26:02.000 --> 00:26:04.000]  信仰對你來說是很寶貴的
[00:26:04.000 --> 00:26:05.000]  我覺得很重要
[00:26:05.000 --> 00:26:06.000]  我認為很重要
[00:26:06.000 --> 00:26:07.000]  我經歷是很寶貴的
[00:26:07.000 --> 00:26:09.000]  所以向你分享
[00:26:09.000 --> 00:26:12.000]  我們都是一班福音的使者
[00:26:12.000 --> 00:26:16.000]  其他人在我們身上見到上帝
[00:26:16.000 --> 00:26:18.000]  是一個真實的上帝
[00:26:18.000 --> 00:26:23.000]  在紀念耶穌降生的日子裏面
[00:26:23.000 --> 00:26:26.000]  我們希望用不同的方式
[00:26:26.000 --> 00:26:30.000]  去幫助更多的人認識上帝
[00:26:30.000 --> 00:26:33.000]  讓我們能夠珍惜這種福分
[00:26:33.000 --> 00:26:36.000]  讓我們能夠珍惜我們的空間和時間
[00:26:36.000 --> 00:26:41.000]  幫助更多人認識上帝自己的恩典
[00:26:41.000 --> 00:26:42.000]  願主賜福我們
[00:26:42.000 --> 00:26:46.000]  在聖誕節紀念耶穌降生的日子裏
[00:26:46.000 --> 00:26:47.000]  讓我們藉著不同的方式
[00:26:47.000 --> 00:26:51.000]  幫助更多人知道上帝是一位愛我們的上帝
[00:26:51.000 --> 00:26:52.000]  願主賜福我們
[00:26:52.000 --> 00:26:53.000]  我們一起去祈禱
[00:26:53.000 --> 00:26:54.000]  親愛的天父
[00:26:54.000 --> 00:26:56.000]  求祢保守我們每一個弟兄姐妹
[00:26:56.000 --> 00:26:59.000]  幫助我們在聖誕節的日子裏
[00:26:59.000 --> 00:27:03.000]  紀念你藉著耶穌來到地上
[00:27:03.000 --> 00:27:05.000]  拯救我們這一班罪人
[00:27:05.000 --> 00:27:06.000]  拯救我們每一個
[00:27:06.000 --> 00:27:08.000]  拯救我們的生命
[00:27:08.000 --> 00:27:09.000]  讓我們有新的生活
[00:27:09.000 --> 00:27:11.000]  讓我們有新的人生
[00:27:11.000 --> 00:27:13.000]  我們求天父去保守我們
[00:27:13.000 --> 00:27:16.000]  讓我們的生命裏面活出一個
[00:27:16.000 --> 00:27:17.000]  我們體重
[00:27:17.000 --> 00:27:20.000]  祢自己給我們福分的生活
[00:27:20.000 --> 00:27:22.000]  讓人從我們身上知道
[00:27:22.000 --> 00:27:25.000]  祢自己福音的寶貴
[00:27:25.000 --> 00:27:28.000]  祢自己恩典的寶貴
[00:27:28.000 --> 00:27:30.000]  願主看顧保守我們有這樣的心智
[00:27:30.000 --> 00:27:31.000]  祈禱奉耶穌的名
[00:27:31.000 --> 00:27:32.000]  阿們

