
[00:00:00.000 --> 00:00:04.000]  我們今天會一起再思想有關猜拳的訊息
[00:17:44.000 --> 00:17:46.000]  他們雖然面對著一些苦難
[00:17:46.000 --> 00:17:51.000]  但學習了保羅的榜樣
[00:17:51.000 --> 00:17:53.000]  我想說一件事
[00:17:53.000 --> 00:17:54.000]  大家知道
[00:17:54.000 --> 00:17:56.000]  宣道會在過去有許多
[00:17:56.000 --> 00:17:58.000]  在中國內地的科學工作
[00:17:58.000 --> 00:18:00.000]  曾經拆閉許多宣教士
[00:18:00.000 --> 00:18:02.000]  接到內地服侍
[00:18:02.000 --> 00:18:04.000]  但後來有些研究
[00:18:04.000 --> 00:18:08.000]  發覺在1950年代之前
[00:18:08.000 --> 00:18:10.000]  有許多不同的猜拳機構
[00:18:10.000 --> 00:18:12.000]  拆敗宣教士
[00:18:12.000 --> 00:18:16.000]  到中國許多沿海的大城市工作
[00:18:16.000 --> 00:18:19.000]  當宣道會開始關心中國的事的時候
[00:18:19.000 --> 00:18:21.000]  他們想去到一些
[00:18:21.000 --> 00:18:24.000]  未有宣教士去的地方
[00:18:24.000 --> 00:18:25.000]  因此他們特別選擇
[00:18:25.000 --> 00:18:28.000]  在比較內陸的一些小城鎮
[00:18:28.000 --> 00:18:31.000]  在當地開始宣教的服侍
[00:18:31.000 --> 00:18:32.000]  當然你知道
[00:18:32.000 --> 00:18:33.000]  去到內地的時候
[00:18:33.000 --> 00:18:36.000]  在內陸的地方情況很困難
[00:18:36.000 --> 00:18:37.000]  很多的限制
[00:18:37.000 --> 00:18:39.000]  很多的障礙
[00:18:39.000 --> 00:18:41.000]  但他們不顧這些困難
[00:18:41.000 --> 00:18:44.000]  仍然去服侍
[00:18:44.000 --> 00:18:45.000]  亦在後來開始了
[00:18:45.000 --> 00:18:49.000]  當地許多地方的教會
[00:18:49.000 --> 00:18:51.000]  但在1950年政權改變
[00:18:51.000 --> 00:18:53.000]  基督徒面對著很大的逼迫
[00:18:53.000 --> 00:18:56.000]  宣教士被趕逐離開
[00:18:56.000 --> 00:18:59.000]  但後來發覺一個現象
[00:18:59.000 --> 00:19:02.000]  就是許多在內陸的
[00:19:02.000 --> 00:19:03.000]  特別是宣道會的
[00:19:03.000 --> 00:19:05.000]  教會的弟兄姊妹
[00:19:05.000 --> 00:19:07.000]  在那種困難的環境當中
[00:19:07.000 --> 00:19:10.000]  許多仍然堅定他們的信仰
[00:19:10.000 --> 00:19:12.000]  仍然跟隨上帝
[00:19:12.000 --> 00:19:15.000]  就算不可以公開崇拜聚會
[00:19:15.000 --> 00:19:16.000]  他們仍然私下
[00:19:16.000 --> 00:19:19.000]  靜靜地來敬拜上帝
[00:19:19.000 --> 00:19:23.000]  比起一些沿海教會的情況
[00:19:23.000 --> 00:19:25.000]  他們更加堅強
[00:19:25.000 --> 00:19:28.000]  有人問為何有這樣的分別
[00:19:28.000 --> 00:19:32.000]  教會歷史學家分析
[00:19:32.000 --> 00:19:35.000]  是因為他們曾經經歷過
[00:19:35.000 --> 00:19:40.000]  見到宣教士曾經帶領他們信主
[00:19:40.000 --> 00:19:44.000]  在困難當中堅定傳揚主
[00:19:44.000 --> 00:19:47.000]  而他們受了影響
[00:19:47.000 --> 00:19:49.000]  亦學校他們
[00:19:49.000 --> 00:19:50.000]  就算困難
[00:19:50.000 --> 00:19:52.000]  繼續站穩真理
[00:19:52.000 --> 00:19:55.000]  繼續去見證
[00:19:55.000 --> 00:19:57.000]  各位弟兄姊妹
[00:19:57.000 --> 00:19:59.000]  你會遇到你的困難
[00:19:59.000 --> 00:20:01.000]  或未必是一些政治的逼迫
[00:20:01.000 --> 00:20:04.000]  可能你有自己身體的病患
[00:20:04.000 --> 00:20:07.000]  或突然經濟出現困難
[00:20:07.000 --> 00:20:09.000]  有時你會很自然
[00:20:09.000 --> 00:20:12.000]  將注意放在自己身上
[00:20:12.000 --> 00:20:14.000]  但你留意
[00:20:14.000 --> 00:20:16.000]  在歷世歷代許多弟兄姊妹
[00:20:16.000 --> 00:20:17.000]  他們的生命當中
[00:20:17.000 --> 00:20:18.000]  在困難當中
[00:20:18.000 --> 00:20:22.000]  仍然堅持聽神的話
[00:20:22.000 --> 00:20:24.000]  去繼續見證祂
[00:20:24.000 --> 00:20:27.000]  而他們不單止榮耀神弟
[00:20:27.000 --> 00:20:30.000]  亦留下很重要的榜樣
[00:20:30.000 --> 00:20:33.000]  影響了他們的子女
[00:20:33.000 --> 00:20:36.000]  影響了身邊很多不同的教會
[00:20:36.000 --> 00:20:41.000]  而成為了很重要對生命的影響
[00:20:41.000 --> 00:20:44.000]  貼索羅尼教教會
[00:20:44.000 --> 00:20:46.000]  因為保羅所做的事情
[00:20:46.000 --> 00:20:48.000]  得到一個好的榜樣
[00:20:48.000 --> 00:20:50.000]  所以當你讀後面的聖經時
[00:20:50.000 --> 00:20:51.000]  你會發覺
[00:20:51.000 --> 00:20:54.000]  他們對神的信心
[00:20:54.000 --> 00:20:56.000]  在馬其頓和阿哥亞
[00:20:56.000 --> 00:20:58.000]  即是附近的地方
[00:20:58.000 --> 00:21:01.000]  是傳開了
[00:21:01.000 --> 00:21:03.000]  甚至他們的信心
[00:21:03.000 --> 00:21:05.000]  傳到各地方去
[00:21:05.000 --> 00:21:07.000]  他們生命的榜樣
[00:21:07.000 --> 00:21:10.000]  是感染了很多很多的人
[00:21:10.000 --> 00:21:13.000]  祝福了很多的教會
[00:21:13.000 --> 00:21:15.000]  因此今天當你要面對困難
[00:21:15.000 --> 00:21:19.000]  你要堅持自己的見證的時候
[00:21:19.000 --> 00:21:24.000]  你知道不單止是眼前的一種果效
[00:21:24.000 --> 00:21:26.000]  在神的恩典當中
[00:21:26.000 --> 00:21:29.000]  會延伸的作用
[00:21:29.000 --> 00:21:33.000]  影響了很多的人
[00:21:33.000 --> 00:21:34.000]  當你讀的時候
[00:21:34.000 --> 00:21:36.000]  你會發覺
[00:21:36.000 --> 00:21:38.000]  聖經提到在困難當中見證主
[00:21:38.000 --> 00:21:40.000]  為何可以呢?
[00:21:40.000 --> 00:21:42.000]  為何可能呢?
[00:21:42.000 --> 00:21:43.000]  然後你會留意
[00:21:43.000 --> 00:21:45.000]  剛才我們讀過一章第六節
[00:21:45.000 --> 00:21:47.000]  不如你再讀一次
[00:21:47.000 --> 00:21:50.000]  「你們效法了我們
[00:21:50.000 --> 00:21:52.000]  也效法了主
[00:21:52.000 --> 00:21:55.000]  你們接受主的道的時候
[00:21:55.000 --> 00:21:58.000]  雖然遭受許多患難
[00:21:58.000 --> 00:22:03.000]  卻仍然懷著從聖靈而來的喜樂」
[00:22:03.000 --> 00:22:05.000]  原來這個秘訣
[00:22:05.000 --> 00:22:09.000]  是因為他們有聖靈給他們的喜樂
[00:22:09.000 --> 00:22:11.000]  在這種處境當中
[00:22:11.000 --> 00:22:14.000]  仍然帶著一份喜樂心面對困難
[00:22:14.000 --> 00:22:19.000]  以致有那種動力繼續來侍奉神
[00:22:19.000 --> 00:22:20.000]  當然大家一定記得
[00:22:20.000 --> 00:22:23.000]  聖經羅馬書第五章上說
[00:22:23.000 --> 00:22:27.000]  他們在患難當中仍然是歡歡喜喜的
[00:22:27.000 --> 00:22:29.000]  為甚麼呢?
[00:22:29.000 --> 00:22:34.000]  因為他們知道患難生甚麼?
[00:22:34.000 --> 00:22:35.000]  忍耐
[00:22:35.000 --> 00:22:41.000]  產生一種生命的提升的果效
[00:22:41.000 --> 00:22:43.000]  又知道聖經所說
[00:22:43.000 --> 00:22:44.000]  羅馬書第五章說
[00:22:44.000 --> 00:22:52.000]  「聖靈將神的愛挑灌在我們心中」
[00:22:52.000 --> 00:22:55.000]  在那些患難的處境中
[00:22:55.000 --> 00:23:00.000]  聖靈將神的愛充滿放在我們心中
[00:23:00.000 --> 00:23:02.000]  因此當你面對困難的時候
[00:23:02.000 --> 00:23:04.000]  你感受神的慈愛
[00:23:04.000 --> 00:23:06.000]  你可以接受這些困難
[00:23:06.000 --> 00:23:09.000]  因為知道這些困難在神的手中
[00:23:09.000 --> 00:23:11.000]  而且你在過程當中
[00:23:11.000 --> 00:23:14.000]  你會體會到聖靈將祂的喜樂
[00:23:14.000 --> 00:23:16.000]  放在我們心中
[00:23:16.000 --> 00:23:19.000]  以致我們可以領受一份動力
[00:23:19.000 --> 00:23:21.000]  可以繼續侍奉著
[00:23:21.000 --> 00:23:24.000]  繼續關心孫教
[00:23:24.000 --> 00:23:28.000]  我早前有一次去到一間教會講道
[00:23:28.000 --> 00:23:29.000]  講道之後
[00:23:29.000 --> 00:23:33.000]  我看到在禮堂後面
[00:23:33.000 --> 00:23:37.000]  兩位姐妹坐在輪椅上參與崇拜
[00:23:37.000 --> 00:23:38.000]  想不到完成崇拜後
[00:23:38.000 --> 00:23:44.000]  其中一位姐妹推著輪椅前來跟我聊天
[00:23:44.000 --> 00:23:46.000]  她問「聖母師,你知不知道」
[00:23:46.000 --> 00:23:48.000]  「剛才我們兩個在崇拜」
[00:23:48.000 --> 00:23:50.000]  「我看到你們」
[00:23:50.000 --> 00:23:52.000]  「你知不知道那位姐妹」
[00:23:52.000 --> 00:23:54.000]  「她其實是上師」
[00:23:54.000 --> 00:23:56.000]  「啊?我是上師?」
[00:23:56.000 --> 00:24:00.000]  「她上了耶穌,她跟我一起來崇拜」
[00:24:00.000 --> 00:24:03.000]  「然後我就問她,是怎樣的?」
[00:24:03.000 --> 00:24:04.000]  她說
[00:24:04.000 --> 00:24:06.000]  「其實我自己」
[00:24:06.000 --> 00:24:08.000]  「自小患了小夜麻痺症」
[00:24:08.000 --> 00:24:10.000]  「從小就坐輪椅」
[00:24:10.000 --> 00:24:12.000]  「但後來有些好醫生幫我」
[00:24:12.000 --> 00:24:14.000]  「開始身體康復」
[00:24:14.000 --> 00:24:16.000]  「可以走路」
[00:24:16.000 --> 00:24:18.000]  「但過了幾十年後」
[00:24:18.000 --> 00:24:20.000]  「她年紀大了」
[00:24:20.000 --> 00:24:22.000]  「身體又再次衰弱」
[00:24:22.000 --> 00:24:24.000]  「她要坐輪椅」
[00:24:24.000 --> 00:24:26.000]  「她說那段時間很不開心」
[00:24:26.000 --> 00:24:29.000]  「因為自己重新軟弱」
[00:24:29.000 --> 00:24:31.000]  「但她心想」
[00:24:31.000 --> 00:24:33.000]  「神已經給了我很多年恩典」
[00:24:33.000 --> 00:24:36.000]  「這麼多年可以自由行動」
[00:24:36.000 --> 00:24:39.000]  「現在她一定有她的美意」
[00:24:39.000 --> 00:24:41.000]  「讓我再次坐輪椅」
[00:24:41.000 --> 00:24:43.000]  「當她這樣想的時候」
[00:24:43.000 --> 00:24:46.000]  「她心裡有一種喜樂出現了」
[00:24:46.000 --> 00:24:48.000]  「她接受了這個情況」
[00:24:48.000 --> 00:24:51.000]  「而那種喜樂在她心裡」
[00:24:51.000 --> 00:24:56.000]  「她覺得自己可以更積極地過她的生活」
[00:24:56.000 --> 00:24:58.000]  「她做一件事情」
[00:24:58.000 --> 00:25:03.000]  「教會也有她每星期定期外出的戶外報道」
[00:25:03.000 --> 00:25:05.000]  「她就和頂尖一起出去」
[00:25:05.000 --> 00:25:07.000]  「他們教會在黃大仙區」
[00:25:07.000 --> 00:25:10.000]  「教會附近有廟宇」
[00:25:10.000 --> 00:25:12.000]  「她就去廟宇」
[00:25:12.000 --> 00:25:15.000]  「突然間見到有人坐輪椅」
[00:25:15.000 --> 00:25:18.000]  「在廟前擺一個檔位」
[00:25:18.000 --> 00:25:21.000]  「原來是上士看相」
[00:25:21.000 --> 00:25:25.000]  「她就走過去將單張給上士」
[00:25:25.000 --> 00:25:26.000]  「然後和他聊天」
[00:25:26.000 --> 00:25:28.000]  「問他是否相信耶穌」
[00:25:28.000 --> 00:25:30.000]  「我不知道你有什麼感覺」
[00:25:30.000 --> 00:25:32.000]  「一個人在擺檔位」
[00:25:32.000 --> 00:25:34.000]  「在看相」
[00:25:34.000 --> 00:25:37.000]  「突然有人問你」
[00:25:37.000 --> 00:25:40.000]  「信不信耶穌」
[00:25:40.000 --> 00:25:45.000]  「當時當然這位姐妹被人趕走」
[00:25:45.000 --> 00:25:47.000]  「但她不介意」
[00:25:47.000 --> 00:25:49.000]  「第二次再去」
[00:25:49.000 --> 00:25:50.000]  「第三次再去」
[00:25:50.000 --> 00:25:51.000]  「第四次」
[00:25:51.000 --> 00:25:55.000]  「一直關心一位太太」
[00:25:55.000 --> 00:25:56.000]  「這位太太感受到」
[00:25:56.000 --> 00:25:58.000]  「這位姐妹的愛心」
[00:25:58.000 --> 00:26:00.000]  「開始信任她」
[00:26:00.000 --> 00:26:02.000]  「開始和她談自己的困難」
[00:26:02.000 --> 00:26:05.000]  「接受姐妹為她祈禱」
[00:26:05.000 --> 00:26:06.000]  「然後有一次」
[00:26:06.000 --> 00:26:08.000]  「她和姐妹說」
[00:26:08.000 --> 00:26:11.000]  「我知道你所信的耶穌是真神」
[00:26:11.000 --> 00:26:13.000]  「原來她信了主」
[00:26:13.000 --> 00:26:15.000]  「隔了一次之後」
[00:26:15.000 --> 00:26:17.000]  「這位姐妹再去」
[00:26:17.000 --> 00:26:19.000]  「她說你信耶穌了是嗎」
[00:26:19.000 --> 00:26:21.000]  「是,我信了耶穌」
[00:26:21.000 --> 00:26:24.000]  「我知道你想說什麼」
[00:26:24.000 --> 00:26:25.000]  「我已經決定了」
[00:26:25.000 --> 00:26:27.000]  「我不會再做上士」
[00:26:27.000 --> 00:26:30.000]  「我今天回教會」
[00:26:30.000 --> 00:26:31.000]  「就是這樣」
[00:26:31.000 --> 00:26:35.000]  「這位上士成為基督徒」
[00:26:35.000 --> 00:26:37.000]  我聽的時候心裡很感動
[00:26:37.000 --> 00:26:39.000]  我感動不單單因為這位姐妹
[00:26:39.000 --> 00:26:42.000]  是這位上士信了耶穌
[00:26:42.000 --> 00:26:45.000]  而我更深感動的就是這位姐妹
[00:26:45.000 --> 00:26:47.000]  雖然坐輪椅
[00:26:47.000 --> 00:26:51.000]  但她裡面很欣然地接受神對她的旨意
[00:26:51.000 --> 00:26:54.000]  領受神給她那種內心的喜樂
[00:26:54.000 --> 00:26:56.000]  而在她的限制當中
[00:26:56.000 --> 00:27:00.000]  她仍然積極地聽從著
[00:27:00.000 --> 00:27:05.000]  而神的能力就在她身上顯明出來
[00:27:05.000 --> 00:27:07.000]  各位弟兄姊妹
[00:27:07.000 --> 00:27:09.000]  相信神的能力
[00:27:09.000 --> 00:27:13.000]  在人的軟弱身上更顯得完全
[00:27:13.000 --> 00:27:16.000]  這是聖經的應許
[00:27:16.000 --> 00:27:18.000]  當保羅出去傳福音的時候
[00:27:18.000 --> 00:27:20.000]  你讀《善行傳》一定會見到
[00:27:20.000 --> 00:27:22.000]  他面對著很多的逼迫
[00:27:22.000 --> 00:27:24.000]  很多的困難
[00:27:24.000 --> 00:27:27.000]  但上上說到當他們面對逼迫的時候
[00:27:27.000 --> 00:27:30.000]  他們心中沒有喜樂
[00:27:30.000 --> 00:27:31.000]  我們不如看一看
[00:27:31.000 --> 00:27:32.000]  《哲經文》
[00:27:32.000 --> 00:27:35.000]  在《聖經史囊傳》第十三章
[00:27:35.000 --> 00:27:39.000]  前面說到他們在一個安提拉的地方
[00:27:39.000 --> 00:27:40.000]  遇到逼迫
[00:27:40.000 --> 00:27:43.000]  當時的人騷動他們
[00:27:43.000 --> 00:27:46.000]  來煽動群眾
[00:27:46.000 --> 00:27:49.000]  來趕逐他們離開出境
[00:27:49.000 --> 00:27:51.000]  但最後那兩行你會見到
[00:27:51.000 --> 00:27:54.000]  兩人當眾踩吊腳底的塵土
[00:27:54.000 --> 00:27:56.000]  往而歌念去了
[00:27:56.000 --> 00:27:58.000]  滿吐甚麼?
[00:27:58.000 --> 00:28:00.000]  滿有喜樂
[00:28:00.000 --> 00:28:04.000]  又被聖靈充滿
[00:28:04.000 --> 00:28:06.000]  喜樂和聖靈充滿
[00:28:06.000 --> 00:28:10.000]  是一起連合著
[00:28:10.000 --> 00:28:13.000]  當你聽從上帝
[00:28:13.000 --> 00:28:16.000]  去做祂要你做的事情的時候
[00:28:16.000 --> 00:28:20.000]  你會經歷神在你生命當中的工作
[00:28:20.000 --> 00:28:24.000]  以致可以有新的動力
[00:28:24.000 --> 00:28:27.000]  可以繼續前行
[00:28:27.000 --> 00:28:28.000]  說到這裡的時候
[00:28:28.000 --> 00:28:32.000]  我記得早前我看了一些關於
[00:28:32.000 --> 00:28:37.000]  我們的譚牧師的傳記
[00:28:37.000 --> 00:28:38.000]  其實我是看一本
[00:28:38.000 --> 00:28:39.000]  大家都有的
[00:28:39.000 --> 00:28:41.000]  就是教會出了一本書
[00:28:41.000 --> 00:28:43.000]  叫做《猜拳》方面的書
[00:28:43.000 --> 00:28:48.000]  這本書叫做《尋找猜拳之過路》
[00:28:48.000 --> 00:28:51.000]  是講述北宣的猜拳歷史
[00:28:51.000 --> 00:28:53.000]  這本書講述一件事
[00:28:53.000 --> 00:28:55.000]  在1977年大家都有印象
[00:28:55.000 --> 00:28:58.000]  就是譚勤勳牧師曾經和師母一起
[00:28:58.000 --> 00:28:59.000]  兩個人
[00:28:59.000 --> 00:29:01.000]  去了西加利萬丹印尼的地方
[00:29:01.000 --> 00:29:03.000]  宣教一年
[00:29:03.000 --> 00:29:06.000]  很多人很欣賞他所做
[00:29:06.000 --> 00:29:08.000]  但其實他自己承認
[00:29:08.000 --> 00:29:11.000]  其實在去之前是很大掙扎
[00:29:11.000 --> 00:29:14.000]  因為他有很多的限制和困難
[00:29:14.000 --> 00:29:17.000]  而當時他要去的地方是西加利萬丹
[00:29:17.000 --> 00:29:19.000]  是一個比較落後的地方
[00:29:19.000 --> 00:29:20.000]  交通不發達
[00:29:20.000 --> 00:29:24.000]  稍為入內地已經是一些原始森林
[00:29:24.000 --> 00:29:26.000]  而且他們在土著當中工作
[00:29:26.000 --> 00:29:28.000]  面對著那些生活環境
[00:29:28.000 --> 00:29:30.000]  不是那麼理想
[00:29:30.000 --> 00:29:31.000]  而譚師父當時
[00:29:31.000 --> 00:29:35.000]  在當年是有很多的病患
[00:29:35.000 --> 00:29:38.000]  但讀這本書的時候
[00:29:38.000 --> 00:29:40.000]  這本書講述一件事
[00:29:40.000 --> 00:29:43.000]  大家聽我讀可能未必看到
[00:29:43.000 --> 00:29:45.000]  他想參與宣教
[00:29:45.000 --> 00:29:46.000]  但內心有很多掙扎
[00:29:46.000 --> 00:29:47.000]  所以他說
[00:29:47.000 --> 00:29:50.000]  在考慮期間我想到許多難題
[00:29:50.000 --> 00:29:54.000]  他的年齡令他失去了對新環境的適應能力
[00:29:54.000 --> 00:29:56.000]  55歲
[00:29:56.000 --> 00:29:59.000]  很多工作在香港放下
[00:29:59.000 --> 00:30:01.000]  可不可以呢?
[00:30:01.000 --> 00:30:03.000]  孩子們怎樣照顧呢?
[00:30:03.000 --> 00:30:06.000]  而且譚師母肝臟已經開始硬化
[00:30:06.000 --> 00:30:09.000]  而我自己的脊椎骨有時是發痛
[00:30:09.000 --> 00:30:13.000]  怎樣擔得起在熱帶地區的工作呢?
[00:30:13.000 --> 00:30:14.000]  很多問題
[00:30:14.000 --> 00:30:15.000]  很多掙扎
[00:30:15.000 --> 00:30:20.000]  但主的命令把我們這一切問題都交託給他
[00:30:20.000 --> 00:30:22.000]  他的恩典必然夠用
[00:30:22.000 --> 00:30:24.000]  而且豐富
[00:30:24.000 --> 00:30:26.000]  我們作了決定以後
[00:30:26.000 --> 00:30:28.000]  內心很平安
[00:30:28.000 --> 00:30:29.000]  很奇怪
[00:30:29.000 --> 00:30:32.000]  決定之前很多擔心和掙扎
[00:30:32.000 --> 00:30:34.000]  但決定之後
[00:30:34.000 --> 00:30:36.000]  按神的心意決定之後
[00:30:36.000 --> 00:30:38.000]  內心很平安
[00:30:38.000 --> 00:30:40.000]  然後他說
[00:30:40.000 --> 00:30:42.000]  雖然肉身不想去
[00:30:42.000 --> 00:30:45.000]  但心靈裡卻有一種喜樂
[00:30:45.000 --> 00:30:49.000]  因為順從了神的旨意
[00:30:49.000 --> 00:30:53.000]  順從神的旨意
[00:30:53.000 --> 00:30:57.000]  會帶給你聖靈而來的喜樂
[00:30:57.000 --> 00:31:01.000]  以至你獲得一種新鮮的動力
[00:31:01.000 --> 00:31:03.000]  可以繼續前行
[00:31:03.000 --> 00:31:09.000]  譚牧師在當時這一年所經歷的事情
[00:31:09.000 --> 00:31:11.000]  很深刻
[00:31:11.000 --> 00:31:12.000]  如果大家有機會看
[00:31:12.000 --> 00:31:13.000]  你會知道
[00:31:13.000 --> 00:31:19.000]  他信用他在那一年裡成就了很多奇妙的事情
[00:31:19.000 --> 00:31:22.000]  我記得有一年我自己有去到印尼
[00:31:22.000 --> 00:31:26.000]  見一些當時當地教會的弟兄姊妹
[00:31:26.000 --> 00:31:30.000]  跟我說他們當時怎樣在西加利文丹
[00:31:30.000 --> 00:31:35.000]  譚牧師帶領他們信主的過程
[00:31:35.000 --> 00:31:37.000]  弟兄姊妹
[00:31:37.000 --> 00:31:39.000]  在很多這些事情上
[00:31:39.000 --> 00:31:42.000]  你會體會到不是我們自己
[00:31:42.000 --> 00:31:45.000]  但是我們要去聽從
[00:31:45.000 --> 00:31:47.000]  要去投入
[00:31:47.000 --> 00:31:51.000]  今天在香港的教會大家都知道
[00:31:51.000 --> 00:31:56.000]  今天香港的教會面對著很多社會經濟的轉變
[00:31:56.000 --> 00:31:57.000]  大力的影響
[00:31:57.000 --> 00:32:00.000]  絕大多數的香港教會人數
[00:32:00.000 --> 00:32:04.000]  和奉獻的能力都下降
[00:32:04.000 --> 00:32:06.000]  我試過去一間教會
[00:32:06.000 --> 00:32:07.000]  之前去過一次
[00:32:07.000 --> 00:32:09.000]  一千人聚會
[00:32:09.000 --> 00:32:11.000]  但是這次去到的時候
[00:32:11.000 --> 00:32:14.000]  只有四百多五百人
[00:32:14.000 --> 00:32:16.000]  很多原因大家知道
[00:32:16.000 --> 00:32:18.000]  但是在這種情況下
[00:32:18.000 --> 00:32:23.000]  很多時候我們會很容易將注意力集中在自己身上
[00:32:23.000 --> 00:32:24.000]  我們自己有缺乏
[00:32:24.000 --> 00:32:27.000]  我們自己有需要
[00:32:27.000 --> 00:32:29.000]  但是在這種情況下
[00:32:29.000 --> 00:32:30.000]  各位弟兄姊妹
[00:32:30.000 --> 00:32:34.000]  我們仍然要投身關注差處
[00:32:34.000 --> 00:32:38.000]  仍然要關心福音的事情
[00:32:38.000 --> 00:32:40.000]  因為你經常聽到
[00:32:40.000 --> 00:32:42.000]  我們說神的心是什麼
[00:32:42.000 --> 00:32:45.000]  神的心就是差處
[00:32:45.000 --> 00:32:49.000]  神的心就是萬國萬民生命的需要
[00:32:49.000 --> 00:32:52.000]  因此如果你想關心神的心事
[00:32:52.000 --> 00:32:55.000]  你就要關心差處
[00:32:55.000 --> 00:32:59.000]  你會發覺今天在香港的情況下
[00:32:59.000 --> 00:33:03.000]  很多差處的機構跟我們說
[00:33:03.000 --> 00:33:07.000]  很多教會縮減了對宣教的奉獻
[00:33:07.000 --> 00:33:10.000]  因為他們的奉獻都困難
[00:33:10.000 --> 00:33:12.000]  有些宣教士我知道
[00:33:12.000 --> 00:33:14.000]  突然間在工場裏面
[00:33:14.000 --> 00:33:17.000]  他們沒有經濟的支援
[00:33:17.000 --> 00:33:21.000]  不再能夠繼續在當地服事
[00:33:21.000 --> 00:33:24.000]  而今天你和我
[00:33:24.000 --> 00:33:26.000]  也都靠著神的恩典
[00:33:26.000 --> 00:33:29.000]  我們學習做榜樣
[00:33:29.000 --> 00:33:31.000]  這個榜樣不是我們自己
[00:33:31.000 --> 00:33:33.000]  而是我們只是聽眾神的吩咐
[00:33:33.000 --> 00:33:36.000]  繼續來投身猜拳
[00:33:36.000 --> 00:33:38.000]  這次我們有少許的影響
[00:33:38.000 --> 00:33:40.000]  正如剛才我們說到
[00:33:40.000 --> 00:33:42.000]  貼在我們身上的教會
[00:33:42.000 --> 00:33:44.000]  神過去用他們
[00:33:44.000 --> 00:33:47.000]  怎樣讓他們對神的信心
[00:33:47.000 --> 00:33:49.000]  可以傳揚出去
[00:33:49.000 --> 00:33:53.000]  其他的教會繼續來關心宣教
[00:33:53.000 --> 00:33:56.000]  北宣過去神都使用我們
[00:33:56.000 --> 00:33:59.000]  在宣教的事上被人讚賞
[00:33:59.000 --> 00:34:01.000]  但我們不要自滿
[00:34:01.000 --> 00:34:03.000]  反而在一個艱難的時候
[00:34:03.000 --> 00:34:08.000]  我們繼續投入去關心差處
[00:34:08.000 --> 00:34:11.000]  無論在前線或後方
[00:34:11.000 --> 00:34:13.000]  北宣家弟子妹
[00:34:13.000 --> 00:34:17.000]  我們繼續努力
[00:34:17.000 --> 00:34:19.000]  我們再接著討論吧!

