
[00:00:00.000 --> 00:00:03.080]  今天是年初四的日子
[00:17:38.480 --> 00:17:40.880]  保羅他的體驗是什麼呢
[00:17:40.880 --> 00:17:42.960]  有人去看保羅在人生裡面
[00:17:42.960 --> 00:17:44.800]  他把他寫的書信
[00:17:44.800 --> 00:17:46.640]  跟他不同的稱呼
[00:17:46.640 --> 00:17:49.280]  去做一個比較的時候
[00:17:49.280 --> 00:17:51.360]  就發覺保羅在不同時候
[00:17:51.360 --> 00:17:53.680]  對自己的稱呼都有不同
[00:17:53.680 --> 00:17:54.800]  他一開始的時候
[00:17:54.800 --> 00:17:57.520]  他說我自己就是被仕途當中
[00:17:57.520 --> 00:18:00.480]  不被任何一個仕途為少
[00:18:00.480 --> 00:18:04.080]  並列和一群仕途的位置同列
[00:18:04.080 --> 00:18:05.680]  之後他說
[00:18:05.680 --> 00:18:07.120]  我在門徒當中
[00:18:07.120 --> 00:18:09.360]  我是最少的那一個
[00:18:09.360 --> 00:18:10.400]  我在門徒裡面
[00:18:10.400 --> 00:18:12.240]  我是最少的那一個
[00:18:12.240 --> 00:18:14.080]  當在人生晚年的時候
[00:18:14.080 --> 00:18:15.680]  他只是說
[00:18:15.680 --> 00:18:17.040]  我在罪人當中
[00:18:17.040 --> 00:18:18.960]  我是最差的那一個
[00:18:18.960 --> 00:18:19.840]  我在罪人當中
[00:18:19.840 --> 00:18:21.600]  我是罪魁
[00:18:21.600 --> 00:18:24.720]  在他的生命越來越成熟的時候
[00:18:24.720 --> 00:18:26.560]  他也越來越體會
[00:18:26.560 --> 00:18:28.560]  上帝的救恩
[00:18:28.560 --> 00:18:31.440]  他的愛有多深
[00:18:31.440 --> 00:18:33.920]  當他更深認識上帝的愛
[00:18:33.920 --> 00:18:36.400]  他就更深認識自己的罪
[00:18:36.400 --> 00:18:38.320]  當他更深認識自己的罪
[00:18:38.320 --> 00:18:41.200]  他就更深體會上帝的愛
[00:18:41.200 --> 00:18:43.440]  當他體會上帝的愛更深的時候
[00:18:43.440 --> 00:18:47.680]  他知道自己是用重價買贖回來的一個基因
[00:18:47.680 --> 00:18:52.400]  他要用整個身體去榮耀上帝
[00:18:52.400 --> 00:18:55.760]  認識上帝的知識固然重要
[00:18:55.760 --> 00:18:58.960]  但是相信耶穌的人更重要的就是
[00:18:58.960 --> 00:19:01.600]  跟從上帝的態度
[00:19:01.600 --> 00:19:08.640]  是比認識上帝的知識更重要
[00:19:08.640 --> 00:19:11.040]  對上帝認識的知識多了
[00:19:11.040 --> 00:19:15.600]  是否代表我們願意跟從上帝的心
[00:19:15.600 --> 00:19:17.760]  愛上帝的心更加熱切呢
[00:19:17.760 --> 00:19:19.200]  不是
[00:19:19.200 --> 00:19:21.600]  保羅很強調的是
[00:19:21.600 --> 00:19:23.760]  跟從上帝的態度
[00:19:23.760 --> 00:19:28.240]  是遠超過我們對上帝的認識
[00:19:28.240 --> 00:19:31.520]  這個也不難理解
[00:19:31.520 --> 00:19:35.920]  是否當我們認識上帝的知識越來越多的時候
[00:19:35.920 --> 00:19:38.720]  代表我們一定會越來越謙卑
[00:19:38.720 --> 00:19:40.800]  越來越體會上帝的愛呢
[00:19:40.800 --> 00:19:41.680]  不是
[00:19:41.680 --> 00:19:44.960]  哥倫多教會的人在知識上
[00:19:44.960 --> 00:19:47.280]  對上帝的認識是不少的
[00:19:47.280 --> 00:19:50.000]  但是他們卻是自高自大
[00:19:50.000 --> 00:19:53.120]  活在罪惡當中
[00:19:53.120 --> 00:19:57.440]  所以態度是最重要的
[00:19:57.440 --> 00:20:00.640]  我們現在對上帝有多少的認識
[00:20:00.640 --> 00:20:01.920]  態度正確
[00:20:01.920 --> 00:20:03.680]  這個才是最重要的
[00:20:03.680 --> 00:20:05.600]  我是主的人
[00:20:05.600 --> 00:20:06.640]  大家記住
[00:20:06.640 --> 00:20:08.320]  如果有人問你是什麼人
[00:20:08.320 --> 00:20:11.680]  當你做一些行為決定的時候
[00:20:11.680 --> 00:20:12.880]  你應該問一問自己
[00:20:12.880 --> 00:20:14.640]  我是什麼人
[00:20:14.640 --> 00:20:16.160]  我是主的人
[00:20:16.160 --> 00:20:17.920]  我應該怎樣去做呢
[00:20:17.920 --> 00:20:21.760]  當我們以「我是主的人」的時候
[00:20:21.760 --> 00:20:24.000]  就有第二個思考
[00:20:24.000 --> 00:20:28.480]  我們應該以主為榮的人生
[00:20:28.480 --> 00:20:30.640]  以主為榮
[00:20:30.640 --> 00:20:32.320]  我們以信耶穌為榮
[00:20:32.320 --> 00:20:35.280]  我們以跟從上帝為榮
[00:20:35.280 --> 00:20:38.080]  魔鬼只是做一個工作
[00:20:38.080 --> 00:20:39.520]  正如耶穌只是一個工作
[00:20:39.520 --> 00:20:41.840]  就是遵行天父的旨意
[00:20:41.840 --> 00:20:44.560]  但是魔鬼也只是做一件事
[00:20:44.560 --> 00:20:48.800]  就是怎樣讓世上每一個人離開上帝
[00:20:48.800 --> 00:20:52.160]  這個就是他做的唯一一件事
[00:20:52.160 --> 00:20:55.760]  通常他用的方法只是兩個方法
[00:20:55.760 --> 00:20:56.960]  大家記住
[00:20:56.960 --> 00:20:59.520]  他通常都是用這兩個方法
[00:20:59.520 --> 00:21:00.960]  第一個方法就是
[00:21:00.960 --> 00:21:03.200]  讓你凡事都不順利
[00:21:03.200 --> 00:21:08.320]  那你就會離開上帝
[00:21:08.320 --> 00:21:10.640]  上帝給人一個很寶貴的禮物
[00:21:10.640 --> 00:21:13.200]  就是人有自由意志
[00:21:13.200 --> 00:21:18.880]  上帝不會去控制著你的自由意志
[00:21:18.880 --> 00:21:20.480]  就說你要愛我
[00:21:20.480 --> 00:21:21.360]  不會
[00:21:21.360 --> 00:21:24.720]  上帝給人有自由去做一個選擇
[00:21:24.720 --> 00:21:26.480]  魔鬼也沒有這個能力
[00:21:26.480 --> 00:21:28.400]  去控制人的自由意志
[00:21:28.400 --> 00:21:30.000]  你要離開上帝
[00:21:30.000 --> 00:21:31.680]  魔鬼沒有這個能力
[00:21:31.680 --> 00:21:34.320]  但是魔鬼有能力在我們身邊
[00:21:34.320 --> 00:21:35.920]  安排一些事情
[00:21:35.920 --> 00:21:40.240]  去讓我們自己做選擇
[00:21:40.240 --> 00:21:42.080]  去離開上帝
[00:21:42.080 --> 00:21:43.760]  其中一個方法就是剛才所說
[00:21:43.760 --> 00:21:45.440]  我們凡事不順利的時候
[00:21:45.440 --> 00:21:50.080]  我們就會對上帝的信心開始有動搖
[00:21:50.080 --> 00:21:51.680]  一件不如意的事
[00:21:51.680 --> 00:21:54.160]  可能我們的信心不會有動搖
[00:21:54.160 --> 00:21:56.560]  接著慢慢一件不如意
[00:21:56.560 --> 00:21:57.360]  兩件不如意
[00:21:57.360 --> 00:21:58.320]  三件不如意
[00:21:58.320 --> 00:22:00.080]  四件不如意的事的時候
[00:22:00.080 --> 00:22:04.400]  可能我們對上帝的信心慢慢的去消減
[00:22:04.400 --> 00:22:07.840]  但是當魔鬼發覺用這個方法不行的時候
[00:22:07.840 --> 00:22:09.920]  他有另一個方法
[00:22:09.920 --> 00:22:13.280]  另一個方法會更加有效
[00:22:13.280 --> 00:22:16.000]  就是讓你凡事都順利
[00:22:16.000 --> 00:22:18.560]  讓你凡事順利的時候
[00:22:18.560 --> 00:22:21.920]  你就可能會離開上帝
[00:22:21.920 --> 00:22:23.040]  大家想想是不是
[00:22:23.040 --> 00:22:24.400]  在我觀察裡面
[00:22:24.400 --> 00:22:27.200]  這個是更有效的方法
[00:22:27.200 --> 00:22:30.080]  當我們在困難裡面的時候
[00:22:30.080 --> 00:22:32.400]  可能我們體驗自己人的軟弱
[00:22:32.400 --> 00:22:33.520]  人的有限
[00:22:33.520 --> 00:22:36.640]  我們會更加想起上帝的幫助
[00:22:36.640 --> 00:22:38.880]  但是當我們順利的時候
[00:22:38.880 --> 00:22:41.280]  也許我們工作很順利
[00:22:41.280 --> 00:22:44.720]  不過是需要用你所有的時間和精力
[00:22:44.720 --> 00:22:47.920]  在那一刻你慢慢開始離開你的家庭
[00:22:47.920 --> 00:22:50.160]  慢慢離開教會
[00:22:50.160 --> 00:22:51.440]  離開上帝
[00:22:51.440 --> 00:22:55.040]  這個方法往往是更加有效
[00:22:55.040 --> 00:22:56.400]  其實在人生裡面
[00:22:56.400 --> 00:22:59.120]  我們可以說
[00:22:59.120 --> 00:23:01.680]  一些逆境、一些困難
[00:23:01.680 --> 00:23:05.200]  對我們有很多的好處
[00:23:05.200 --> 00:23:06.720]  如果大家行山的時候
[00:23:06.720 --> 00:23:07.920]  你會發覺
[00:23:07.920 --> 00:23:10.320]  上山和下山
[00:23:10.320 --> 00:23:14.160]  如果上山是完全平的會是怎樣
[00:23:14.160 --> 00:23:15.360]  你很難走上去
[00:23:15.360 --> 00:23:16.800]  下山呢
[00:23:16.800 --> 00:23:19.360]  如果是平的話會怎樣
[00:23:19.360 --> 00:23:21.120]  完全沒有凹凸不平
[00:23:21.120 --> 00:23:22.880]  很順暢很平的走上去
[00:23:22.880 --> 00:23:25.760]  其實是更加危險的
[00:23:25.760 --> 00:23:28.000]  所以有些彎彎曲曲
[00:23:28.000 --> 00:23:29.440]  凹凸不平的
[00:23:29.440 --> 00:23:32.720]  其實對人的下山是相當有利的
[00:23:32.720 --> 00:23:36.640]  是令人不要那麼容易掉進危險當中
[00:23:36.640 --> 00:23:40.000]  我想駕車的弟姐妹同仁都知道一個道理
[00:23:40.000 --> 00:23:41.680]  在有些國家
[00:23:41.680 --> 00:23:44.080]  有些高速公路
[00:23:44.080 --> 00:23:47.360]  過幾個小時都是一條直路
[00:23:47.360 --> 00:23:49.040]  然後車子有一些設計
[00:23:49.040 --> 00:23:50.240]  一踏下去
[00:23:50.240 --> 00:23:52.320]  腳掣都不用踏
[00:23:52.320 --> 00:23:54.320]  然後就死了
[00:23:54.320 --> 00:23:57.120]  連軚盤都不用怎麼動
[00:23:57.120 --> 00:23:59.600]  你就這樣走
[00:23:59.600 --> 00:24:00.880]  快不快呢
[00:24:00.880 --> 00:24:01.680]  容易嗎
[00:24:01.680 --> 00:24:02.720]  容易
[00:24:02.720 --> 00:24:03.760]  危險嗎
[00:24:03.760 --> 00:24:04.960]  很危險
[00:24:04.960 --> 00:24:07.360]  因為太順暢的時候
[00:24:07.360 --> 00:24:09.840]  人的警覺性會相當的
[00:24:09.840 --> 00:24:11.360]  一路一路的減低
[00:24:11.360 --> 00:24:14.400]  反而有些路彎彎曲曲的時候
[00:24:14.400 --> 00:24:18.800]  你個人的警覺性會相對提高
[00:24:18.800 --> 00:24:23.840]  反而你的危險會相對的減少
[00:24:23.840 --> 00:24:25.600]  我們人生也是一樣
[00:24:25.600 --> 00:24:27.120]  人生有些起起跌跌
[00:24:27.120 --> 00:24:28.960]  其實那些跌
[00:24:28.960 --> 00:24:30.960]  其實是對我們一個很好的幫助
[00:24:30.960 --> 00:24:32.000]  提醒我們
[00:24:32.000 --> 00:24:36.640]  讓我們不要那麼容易跌倒
[00:24:36.640 --> 00:24:38.560]  讓我們有什麼方法去抵擋
[00:24:38.560 --> 00:24:40.560]  殺彈對我們的攻擊呢
[00:24:40.560 --> 00:24:44.080]  可以說我們用整個的生命
[00:24:44.080 --> 00:24:45.680]  在日常的生活當中
[00:24:45.680 --> 00:24:48.560]  去榮耀上帝
[00:24:48.560 --> 00:24:51.680]  這個是抵擋魔鬼最有效的一個方法
[00:24:51.680 --> 00:24:54.720]  以主為榮的一個人生
[00:24:54.720 --> 00:24:58.880]  在1996年
[00:24:58.880 --> 00:25:00.560]  八仙嶺有一場大火
[00:25:00.560 --> 00:25:02.800]  我不知道大家有沒有印象
[00:25:02.800 --> 00:25:05.040]  當時有一間中學
[00:25:05.040 --> 00:25:10.640]  有兩位老師帶著一班學生
[00:25:10.640 --> 00:25:13.360]  去走八仙嶺的地方
[00:25:13.360 --> 00:25:17.680]  在走的過程中發生了意外
[00:25:17.680 --> 00:25:19.120]  有大火
[00:25:19.120 --> 00:25:23.520]  在過程中有很多學生逃離了火場
[00:25:23.520 --> 00:25:27.360]  也有兩位老師為了救一班學生的緣故
[00:25:27.360 --> 00:25:29.360]  犧牲了他們的生命
[00:25:29.360 --> 00:25:31.600]  在過程當中也有一些學生
[00:25:31.600 --> 00:25:34.320]  他們被燒傷得很嚴重
[00:25:34.320 --> 00:25:37.360]  其中有一個學生叫做張潤恆
[00:25:37.360 --> 00:25:41.280]  這個學生當時火傷的程度
[00:25:41.280 --> 00:25:43.600]  是六成的皮膚被燒傷
[00:25:43.600 --> 00:25:45.520]  可以用一句話去說
[00:25:45.520 --> 00:25:46.560]  毀容
[00:25:46.560 --> 00:25:50.560]  整個臉變得不似人形
[00:25:50.560 --> 00:25:54.160]  手也有一個很嚴重的傷殘
[00:25:54.160 --> 00:25:58.320]  我們去想一個十二歲的學生
[00:25:58.320 --> 00:26:00.240]  面對一個這樣的情況
[00:26:00.240 --> 00:26:02.800]  他的人生將會是怎樣的呢
[00:26:02.800 --> 00:26:06.160]  他怎樣過他以後幾十年的人生呢
[00:26:06.160 --> 00:26:08.240]  某程度我們有時也會這樣想
[00:26:08.240 --> 00:26:14.080]  會不會他在火場當中結束了生命
[00:26:14.080 --> 00:26:16.080]  對他來說更加好呢
[00:26:16.080 --> 00:26:18.960]  在人來說我們可能真的會這樣想
[00:26:18.960 --> 00:26:22.960]  但是張潤恆的人生是怎樣呢
[00:26:22.960 --> 00:26:28.480]  在2009年他獲得了十大傑出的青年獎項
[00:26:28.480 --> 00:26:31.120]  當他獲得這個獎項的時候
[00:26:31.120 --> 00:26:37.440]  他將這個獎項送給他的父母
[00:26:37.440 --> 00:26:43.600]  當他的父母從他手中接過了這個獎項之後
[00:26:43.600 --> 00:26:46.160]  他的媽媽很從容地這樣說
[00:26:46.160 --> 00:26:48.720]  她說他的兒子最令她感恩惠的
[00:26:48.720 --> 00:26:52.720]  是除了他過著有意義的人生之外
[00:26:52.720 --> 00:26:59.200]  他也能夠回饋社會和曾經關心過他的人
[00:26:59.200 --> 00:27:02.080]  張潤恆他們也寫了一本書叫《過渡期》
[00:27:02.080 --> 00:27:09.760]  就是說八千年大火之後的一些經歷
[00:27:09.760 --> 00:27:11.120]  他的老師這樣說
[00:27:11.120 --> 00:27:16.240]  他的老師說在十多年來有很多人幫助過他
[00:27:16.240 --> 00:27:19.440]  今天他不單止鼓勵了很多年輕人
[00:27:19.440 --> 00:27:22.000]  也鼓勵了很多教育的老師
[00:27:22.000 --> 00:27:24.880]  我常用他的故事去激勵學生
[00:27:24.880 --> 00:27:26.960]  再困難也要像他一樣
[00:27:26.960 --> 00:27:30.160]  跌倒了也要再站起來
[00:27:30.160 --> 00:27:35.040]  可以說他的父母以張潤恆為榮
[00:27:35.040 --> 00:27:38.400]  他的老師也以張潤恆為榮
[00:27:38.400 --> 00:27:40.240]  張潤恆自己怎樣說呢
[00:27:40.240 --> 00:27:44.000]  他怎樣看自己的遭遇呢
[00:27:44.000 --> 00:27:48.080]  大家可以想像六成皮膚燒傷
[00:27:48.080 --> 00:27:52.320]  整個治療過程的漫長
[00:27:52.320 --> 00:27:54.960]  面容已經被驅毀了
[00:27:54.960 --> 00:28:00.080]  已經認不出昔日的樣子
[00:28:00.080 --> 00:28:03.280]  他所遇到的困難不是我們可以想像得到
[00:28:03.280 --> 00:28:07.120]  不是我們可以想像得到他要面對什麼困難
[00:28:07.120 --> 00:28:08.320]  他想面對困難
[00:28:08.320 --> 00:28:11.520]  但他自己面對過去種種的困難之後
[00:28:11.520 --> 00:28:12.880]  他怎樣說呢
[00:28:12.880 --> 00:28:16.160]  他在說
[00:28:16.160 --> 00:28:18.960]  今天在災難發生之後
[00:28:18.960 --> 00:28:21.600]  他也曾經埋怨過上帝
[00:28:21.600 --> 00:28:24.240]  為什麼會給他這樣的經歷呢
[00:28:24.240 --> 00:28:25.680]  但今天他回想的時候
[00:28:25.680 --> 00:28:29.360]  他知道這些經歷的災難並不是神給他的
[00:28:29.360 --> 00:28:32.240]  神給他的有很多支持他的家人
[00:28:32.240 --> 00:28:34.000]  支持他的朋友
[00:28:34.000 --> 00:28:36.480]  以前我會將榮耀歸給自己
[00:28:36.480 --> 00:28:41.280]  但今天我不會忘記神給我有很多的家人
[00:28:41.280 --> 00:28:43.840]  有很多的朋友對我的支持
[00:28:43.840 --> 00:28:44.960]  對我的鼓勵
[00:28:44.960 --> 00:28:48.560]  我要將榮耀歸給上帝
[00:28:48.560 --> 00:28:53.360]  一個經歷這麼多艱難的人的時候
[00:28:53.360 --> 00:28:56.560]  他將榮耀歸給上帝
[00:28:56.560 --> 00:28:59.120]  以主為榮的人生
[00:28:59.120 --> 00:29:00.080]  大家有沒有想過
[00:29:00.080 --> 00:29:02.080]  如果你是張詠恆的時候
[00:29:02.080 --> 00:29:03.440]  你會怎樣
[00:29:03.440 --> 00:29:04.960]  當有人問你
[00:29:04.960 --> 00:29:06.560]  如果上帝愛你
[00:29:06.560 --> 00:29:10.560]  為什麼要讓你經歷這麼悲慘的事
[00:29:10.560 --> 00:29:14.160]  可能當時我們會無言以對
[00:29:14.160 --> 00:29:16.720]  我們可能不知道怎樣回應
[00:29:16.720 --> 00:29:18.560]  但是張詠恆
[00:29:18.560 --> 00:29:21.200]  他是一個以主為榮的人生
[00:29:21.200 --> 00:29:24.240]  在那一刻裏他都說
[00:29:24.240 --> 00:29:26.560]  上帝是一個幫助我的上帝
[00:29:26.560 --> 00:29:28.080]  上帝給了我很多朋友
[00:29:28.080 --> 00:29:30.080]  給了我很多愛我的家人
[00:29:30.080 --> 00:29:30.880]  去支持我
[00:29:30.880 --> 00:29:32.240]  以前我經歷過
[00:29:32.240 --> 00:29:33.920]  經歷了這麼多困難
[00:29:33.920 --> 00:29:35.360]  仍然的經過
[00:29:35.360 --> 00:29:36.640]  關關難過
[00:29:36.640 --> 00:29:37.680]  關關過
[00:29:37.680 --> 00:29:41.520]  這是他講的一句話
[00:29:41.520 --> 00:29:44.960]  當我們能夠以主為榮的人生的時候
[00:29:44.960 --> 00:29:46.480]  第三方面
[00:29:46.480 --> 00:29:53.040]  我們是一個遵行上帝旨意的生命
[00:29:53.040 --> 00:29:54.640]  我們是主的人
[00:29:54.640 --> 00:29:58.320]  我們是以主為榮的人生
[00:29:58.320 --> 00:30:00.640]  耶穌的一生只做一件事
[00:30:00.640 --> 00:30:02.720]  遵行天父的旨意
[00:30:02.720 --> 00:30:06.480]  上帝在他身上有絕對的主權
[00:30:06.480 --> 00:30:08.240]  耶穌很清楚的知道
[00:30:08.240 --> 00:30:10.640]  跟從上帝的就是生命
[00:30:10.640 --> 00:30:13.840]  離開上帝的就是死亡
[00:30:13.840 --> 00:30:16.160]  耶穌的一生就是學習
[00:30:16.160 --> 00:30:19.120]  如何在整個人生裏
[00:30:19.120 --> 00:30:21.520]  彰顯上帝自己的榮耀
[00:30:21.520 --> 00:30:23.760]  他也要求跟從他的人
[00:30:23.760 --> 00:30:26.000]  也是這樣去做
[00:30:26.000 --> 00:30:29.120]  當自己的喜好和上帝的旨意
[00:30:29.120 --> 00:30:30.800]  有違背的時候
[00:30:30.800 --> 00:30:33.840]  去選擇跟從上帝
[00:30:33.840 --> 00:30:35.120]  最明顯的例子
[00:30:35.120 --> 00:30:38.160]  就是耶穌在喀西馬利園的祈禱
[00:30:38.160 --> 00:30:40.000]  耶穌在喀西馬利園的時候
[00:30:40.000 --> 00:30:43.280]  他講過上帝三次的禱告
[00:30:43.280 --> 00:30:45.440]  上帝如果可以的話
[00:30:45.440 --> 00:30:52.560]  求你將這個虎杯去挪開
[00:30:52.560 --> 00:30:56.080]  耶穌去面對釘十字架的時候
[00:30:56.080 --> 00:30:59.920]  他們都有很多的掙扎
[00:30:59.920 --> 00:31:03.120]  上帝可不可以不釘十字架呢
[00:31:03.120 --> 00:31:05.600]  但耶穌最後說
[00:31:05.600 --> 00:31:07.600]  然而不要照我的意思
[00:31:07.600 --> 00:31:09.920]  要照你的意思
[00:31:09.920 --> 00:31:11.360]  耶穌的一生就是為了
[00:31:11.360 --> 00:31:13.360]  進行天父的旨意
[00:31:13.360 --> 00:31:15.840]  過去地上的生活
[00:31:15.840 --> 00:31:19.040]  耶穌很清楚的明白上帝的話
[00:31:19.040 --> 00:31:20.960]  所以在人生的挑戰裏
[00:31:20.960 --> 00:31:22.720]  他也是用上帝的話
[00:31:22.720 --> 00:31:24.000]  去戰勝魔鬼
[00:31:24.000 --> 00:31:25.360]  用上帝的話
[00:31:25.360 --> 00:31:28.000]  去做一個生命的原則
[00:31:28.000 --> 00:31:30.560]  去過去地上的生活
[00:31:30.560 --> 00:31:32.720]  今天我們都是一班
[00:31:32.720 --> 00:31:34.640]  很有福氣的基督徒
[00:31:34.640 --> 00:31:35.680]  大家有沒有想過
[00:31:35.680 --> 00:31:37.680]  你手中拿起一本聖經
[00:31:37.680 --> 00:31:40.800]  是一個很有福氣的人
[00:31:40.800 --> 00:31:42.800]  在初期教會的信徒
[00:31:42.800 --> 00:31:44.800]  新約聖經都沒有
[00:31:44.800 --> 00:31:47.600]  他們只讀的是舊約聖經
[00:31:47.600 --> 00:31:49.600]  大家有沒有想像
[00:31:49.600 --> 00:31:51.200]  在初期教會的信徒
[00:31:51.200 --> 00:31:55.680]  他們有沒有機會去讀聖經
[00:31:55.680 --> 00:31:58.160]  不是那麼多人有機會讀聖經
[00:31:58.160 --> 00:32:00.960]  當時的聖經只是抄寫
[00:32:00.960 --> 00:32:03.440]  抄在一些羊皮卷裏
[00:32:03.440 --> 00:32:08.160]  所以一本聖經佔多少位置呢
[00:32:08.160 --> 00:32:09.120]  有很多位置
[00:32:09.120 --> 00:32:11.120]  有很多卷在架上
[00:32:11.120 --> 00:32:12.400]  抄一卷的羊皮書
[00:32:12.400 --> 00:32:15.600]  可能只有一兩張聖經
[00:32:15.600 --> 00:32:18.400]  不是那麼多人能夠讀完那麼多聖經
[00:32:18.400 --> 00:32:21.200]  也不是那麼多人有機會讀聖經
[00:32:21.200 --> 00:32:23.760]  聖經第一本的印刷術
[00:32:23.760 --> 00:32:28.800]  開始盛行已經是1500年後的事
[00:32:28.800 --> 00:32:33.440]  第一本印刷聖經是500年前才有
[00:32:33.440 --> 00:32:38.080]  由初期教會到1500年這個期間
[00:32:38.080 --> 00:32:39.520]  沒有聖經讀的信徒
[00:32:39.520 --> 00:32:41.920]  如何去過他們的生活呢
[00:32:41.920 --> 00:32:42.880]  我在想
[00:32:42.880 --> 00:32:44.960]  如果我們是初期教會的信徒
[00:32:44.960 --> 00:32:46.880]  我們會想
[00:32:46.880 --> 00:32:48.000]  如果有一天
[00:32:48.000 --> 00:32:49.680]  我能夠自己有一本聖經去讀
[00:32:49.680 --> 00:32:51.520]  這是很幸福的事
[00:32:51.520 --> 00:32:54.160]  如果是初期教會的信徒會這樣想
[00:32:54.160 --> 00:32:56.960]  但是當我們過了2000年
[00:32:56.960 --> 00:32:59.040]  今天我們的信徒
[00:32:59.040 --> 00:33:03.200]  我們有機會拿起一本完整的聖經
[00:33:03.200 --> 00:33:04.560]  有機會去讀的時候
[00:33:04.560 --> 00:33:06.640]  我們有沒有好東西去珍惜
[00:33:06.640 --> 00:33:09.280]  讓我們有沒有體會
[00:33:09.280 --> 00:33:11.440]  能夠去讀聖經是一種福氣
[00:33:11.440 --> 00:33:14.320]  能夠去明白聖經是一種福氣
[00:33:14.320 --> 00:33:16.240]  能夠去實踐上帝的說話
[00:33:16.240 --> 00:33:18.000]  是一種福氣
[00:33:18.000 --> 00:33:20.480]  我們有沒有這樣的心情呢
[00:33:20.480 --> 00:33:24.720]  在我的書架上有不同的日本聖經
[00:33:24.720 --> 00:33:27.120]  多到我都數不清有多少
[00:33:27.120 --> 00:33:28.960]  但是今天更幸福的
[00:33:28.960 --> 00:33:32.240]  我們覺得當你拿起一本電話的時候
[00:33:32.240 --> 00:33:36.000]  有很多版本的聖經已經在你的電話裏面
[00:33:36.000 --> 00:33:39.440]  我們很容易去看聖經
[00:33:39.440 --> 00:33:42.480]  但是當我們擁有這麼多資源的時候
[00:33:42.480 --> 00:33:47.120]  是不是代表我們很珍惜這一種的福分呢
[00:33:47.120 --> 00:33:49.280]  遵行上帝的說話
[00:33:49.280 --> 00:33:53.760]  有很多時候未必會讓我們在現實世界裏面
[00:33:53.760 --> 00:33:56.560]  在現實生活裏面有益處
[00:33:56.560 --> 00:33:58.560]  可能還會吃虧
[00:33:58.560 --> 00:34:04.000]  遵行上帝的說話可能會吃虧
[00:34:04.000 --> 00:34:07.600]  最近在電視台裏面有一個頒獎禮
[00:34:07.600 --> 00:34:11.520]  曾經有一個得獎的演員
[00:34:11.520 --> 00:34:14.080]  我也在說 叫做蔣志光
[00:34:14.080 --> 00:34:19.200]  最近他也在一個網絡裏面很紅
[00:34:19.200 --> 00:34:21.440]  他說我以前是一個歌星
[00:34:21.440 --> 00:34:23.600]  年輕的那些都不太認識他
[00:34:23.600 --> 00:34:27.120]  其實他是一個歌手
[00:34:27.120 --> 00:34:30.960]  他立志說以後不唱歌了
[00:34:30.960 --> 00:34:33.280]  他希望做導演
[00:34:33.280 --> 00:34:35.680]  他就進去無綫做藝員
[00:34:35.680 --> 00:34:39.680]  但是一做就做了二十年
[00:34:39.680 --> 00:34:42.080]  在他得獎的那一刻裏面
[00:34:42.080 --> 00:34:44.000]  我都很驚訝
[00:34:44.000 --> 00:34:46.320]  其實有不少的基督徒
[00:34:46.320 --> 00:34:51.120]  在得獎的時候都會說感謝上帝的一些說話
[00:34:51.120 --> 00:34:53.280]  但是蔣志光有一個特別的地方
[00:34:53.280 --> 00:34:56.960]  就是一開始他不是說一些感謝上帝的說話
[00:34:56.960 --> 00:35:02.320]  他幾乎是用一個祈禱作為開始
[00:35:02.320 --> 00:35:05.200]  他簡短地說了幾句說話
[00:35:05.200 --> 00:35:06.480]  但是他又說
[00:35:06.480 --> 00:35:11.120]  主啊 祢現在在祢僕人手中的一個獎項
[00:35:11.120 --> 00:35:13.360]  如果祢覺得是一個榮耀
[00:35:13.360 --> 00:35:16.000]  願這個榮耀歸給祢
[00:35:16.000 --> 00:35:19.920]  求祢賜福在座的每一位
[00:35:19.920 --> 00:35:21.840]  很簡短的一段說話
[00:35:21.840 --> 00:35:24.960]  他差不多用一個祈禱作為一個開始
[00:35:24.960 --> 00:35:26.640]  之後有人去訪問他
[00:35:26.640 --> 00:35:29.600]  很多人不同訪問他
[00:35:29.600 --> 00:35:32.000]  訪問他的時候他也有坦言說
[00:35:32.000 --> 00:35:34.320]  個人的原則和名譽
[00:35:34.320 --> 00:35:39.520]  比任何的名氣利益都要重要得多
[00:35:39.520 --> 00:35:40.720]  他堅持說
[00:35:40.720 --> 00:35:45.520]  我不會撒香 不會設燒柱
[00:35:45.520 --> 00:35:48.080]  開鏡的儀式他會站在一旁
[00:35:48.080 --> 00:35:50.640]  甚至如果要上香拜神
[00:35:50.640 --> 00:35:53.200]  寧願不做男主角
[00:35:53.200 --> 00:35:55.040]  他坦言這二十多年
[00:35:55.040 --> 00:35:59.680]  他都是這樣用原則做他的演員
[00:35:59.680 --> 00:36:02.720]  他說在這件事上沒有妥協的餘地
[00:36:02.720 --> 00:36:05.760]  這些細節位我看得很重
[00:36:05.760 --> 00:36:10.160]  蔣志剛是一個很好的基督徒
[00:36:10.160 --> 00:36:13.520]  他也是一個親人
[00:36:13.520 --> 00:36:18.320]  參加許教會的小組聚會由他負責
[00:36:18.320 --> 00:36:23.040]  所以間接點點滴滴認識了這位弟兄
[00:36:23.040 --> 00:36:25.600]  很認真的基督徒
[00:36:25.600 --> 00:36:27.120]  在日常生活裏面
[00:36:27.120 --> 00:36:30.000]  真的很專一地跟從上帝
[00:36:30.000 --> 00:36:32.400]  明瞭上帝
