
[00:00:00.000 --> 00:00:06.880]  第一節成接著上一篇的訊息
[00:16:38.920 --> 00:16:42.440]  傳福音大使命的樣式
[00:16:42.440 --> 00:16:44.920]  每個月我們街頭報道都是這樣
[00:16:44.920 --> 00:16:46.720]  不論多少人參與
[00:16:46.720 --> 00:16:49.120]  每個月我們都是做同樣的
[00:16:49.120 --> 00:16:51.120]  講述空墳墓的事蹟
[00:16:53.960 --> 00:16:55.960]  不過大家不要忘記
[00:16:55.960 --> 00:16:59.880]  我們和舊約的以色列人
[00:16:59.880 --> 00:17:01.880]  相差無幾
[00:17:01.880 --> 00:17:02.880]  什麼意思呢
[00:17:02.880 --> 00:17:05.880]  其實我們都是很失望的人
[00:17:05.880 --> 00:17:07.880]  經常都忘記神的話語
[00:17:07.880 --> 00:17:10.480]  在《生命紀摩西亞》
[00:17:10.480 --> 00:17:12.480]  對第二代的以色列子民
[00:17:12.480 --> 00:17:14.480]  多次的講述
[00:17:14.480 --> 00:17:17.480]  你們真的不要忘記神的話語
[00:17:17.480 --> 00:17:21.880]  你們如果離開上帝的話
[00:17:21.880 --> 00:17:25.880]  和上帝的話語保持相當距離的時候
[00:17:25.880 --> 00:17:29.880]  你們會失去肅靈的身份和使命
[00:17:29.880 --> 00:17:32.880]  你們慢慢淡忘的時候會怎樣呢
[00:17:32.880 --> 00:17:34.880]  淡忘神的話語的時候
[00:17:34.880 --> 00:17:36.880]  你們會走向一個滅亡的路
[00:17:36.880 --> 00:17:38.880]  什麼叫滅亡的路呢
[00:17:38.880 --> 00:17:39.880]  你們會敬拜偶像
[00:17:39.880 --> 00:17:41.880]  你們會過著自己的生活
[00:17:41.880 --> 00:17:44.880]  你們很容易離開上帝
[00:17:44.880 --> 00:17:48.880]  其實這個我不知道是不是
[00:17:48.880 --> 00:17:49.880]  我希望不是
[00:17:49.880 --> 00:17:51.880]  是不是你們現今的寫照
[00:17:51.880 --> 00:17:53.880]  弟兄姊妹
[00:17:53.880 --> 00:18:00.880]  慢慢將聖經放在家裡
[00:18:00.880 --> 00:18:02.880]  就成為裝飾品
[00:18:02.880 --> 00:18:06.880]  可能家裡有十幾本聖經
[00:18:06.880 --> 00:18:08.880]  我家裡有很多本聖經
[00:18:08.880 --> 00:18:11.880]  但會不會成為裝飾品
[00:18:11.880 --> 00:18:15.880]  和神的話語保持相當的距離
[00:18:15.880 --> 00:18:17.880]  然後我們漸漸淡忘了
[00:18:17.880 --> 00:18:19.880]  神的教導
[00:18:19.880 --> 00:18:22.880]  神自己過著自己的生活
[00:18:22.880 --> 00:18:24.880]  過著自己的生活
[00:18:24.880 --> 00:18:28.880]  我們的神很愛我們
[00:18:28.880 --> 00:18:30.880]  不單止為我們釘十字架
[00:18:30.880 --> 00:18:33.880]  並且祂知道我們非常善忘
[00:18:33.880 --> 00:18:36.880]  很容易忘記事情
[00:18:36.880 --> 00:18:43.880]  所以祂親自將祂自己寶貴的聖靈
[00:18:43.880 --> 00:18:45.880]  三位一體的神
[00:18:45.880 --> 00:18:48.880]  藏在我們的內心
[00:18:48.880 --> 00:18:51.880]  要我們常常的知道一件事
[00:18:51.880 --> 00:18:52.880]  知道什麼呢?
[00:18:52.880 --> 00:18:54.880]  聖靈就是幫助我們記起
[00:18:54.880 --> 00:18:56.880]  耶穌所說的話
[00:18:56.880 --> 00:19:00.880]  所以你說我沒有記性
[00:19:00.880 --> 00:19:02.880]  我善忘
[00:19:02.880 --> 00:19:03.880]  不要緊
[00:19:03.880 --> 00:19:04.880]  你呼求聖靈
[00:19:04.880 --> 00:19:07.880]  你向神祈禱
[00:19:07.880 --> 00:19:10.880]  我真的不太記得很多事情
[00:19:10.880 --> 00:19:12.880]  工作忙 家庭忙
[00:19:12.880 --> 00:19:14.880]  很多事情纏繞著我
[00:19:14.880 --> 00:19:16.880]  還有前路茫茫
[00:19:16.880 --> 00:19:18.880]  很多事情都不知道
[00:19:18.880 --> 00:19:22.880]  每天呼求親愛的聖靈
[00:19:22.880 --> 00:19:23.880]  教我
[00:19:23.880 --> 00:19:24.880]  讓我記得
[00:19:24.880 --> 00:19:26.880]  不用記整本聖經
[00:19:26.880 --> 00:19:28.880]  其實不用記整本聖經
[00:19:28.880 --> 00:19:31.880]  記得一兩件事已經足夠
[00:19:31.880 --> 00:19:33.880]  記得大計命大使命足夠
[00:19:33.880 --> 00:19:34.880]  弟兄姊妹
[00:19:34.880 --> 00:19:37.880]  要盡心盡性盡意盡力愛主你的神
[00:19:37.880 --> 00:19:40.880]  其次就是相仿愛人如己
[00:19:40.880 --> 00:19:42.880]  你們要去使萬民作我的門徒
[00:19:42.880 --> 00:19:43.880]  奉父子聖名
[00:19:43.880 --> 00:19:44.880]  給他們施洗
[00:19:44.880 --> 00:19:46.880]  凡我所吩咐你們的
[00:19:46.880 --> 00:19:47.880]  都教導他們遵守
[00:19:47.880 --> 00:19:48.880]  我就賞與你們同在
[00:19:48.880 --> 00:19:49.880]  直到世界無聊
[00:19:49.880 --> 00:19:51.880]  你記得這兩件事
[00:19:51.880 --> 00:19:53.880]  已經足夠
[00:19:53.880 --> 00:19:56.880]  愛人 愛神
[00:19:56.880 --> 00:19:57.880]  遵從大使命
[00:19:57.880 --> 00:19:59.880]  已經是你生命
[00:19:59.880 --> 00:20:01.880]  整個人生的照明
[00:20:01.880 --> 00:20:03.880]  一生都學不完
[00:20:03.880 --> 00:20:04.880]  你明白我的意思嗎?
[00:20:04.880 --> 00:20:05.880]  弟兄姊妹
[00:20:05.880 --> 00:20:06.880]  親愛的聖靈
[00:20:06.880 --> 00:20:09.880]  就是幫助我們記得上帝的話
[00:20:09.880 --> 00:20:11.880]  所以我們善忘
[00:20:11.880 --> 00:20:14.880]  今天開始
[00:20:14.880 --> 00:20:15.880]  再次打開聖經
[00:20:15.880 --> 00:20:16.880]  每天看一點
[00:20:16.880 --> 00:20:17.880]  每天看一點
[00:20:17.880 --> 00:20:19.880]  都有神的亮光指引我們
[00:20:19.880 --> 00:20:21.880]  當走的路
[00:20:21.880 --> 00:20:26.880]  其實要記得神的話語
[00:20:26.880 --> 00:20:29.880]  不單止個人的操練
[00:20:29.880 --> 00:20:32.880]  其實我們柴宣家
[00:20:32.880 --> 00:20:34.880]  都是要彼此的承傳
[00:20:34.880 --> 00:20:36.880]  互相造就
[00:20:36.880 --> 00:20:38.880]  他所賜的有使徒
[00:20:38.880 --> 00:20:39.880]  有先知 有傳福音的
[00:20:39.880 --> 00:20:41.880]  有牧師 和教師
[00:20:41.880 --> 00:20:42.880]  為要承傳聖徒
[00:20:42.880 --> 00:20:43.880]  各盡其職
[00:20:43.880 --> 00:20:44.880]  建立基督的身體
[00:20:44.880 --> 00:20:47.880]  直等到我們眾人在基督上
[00:20:47.880 --> 00:20:48.880]  基督耶穌
[00:20:48.880 --> 00:20:50.880]  同歸於一
[00:20:50.880 --> 00:20:52.880]  認識神的兒子
[00:20:52.880 --> 00:20:54.880]  得以長大成人
[00:20:54.880 --> 00:20:56.880]  滿有基督長成的生命
[00:20:56.880 --> 00:20:58.880]  菲勒比書十一章
[00:20:58.880 --> 00:21:00.880]  四章十一到十三節
[00:21:00.880 --> 00:21:04.880]  我相信基教部在堂會
[00:21:04.880 --> 00:21:07.880]  肩擔起一個很重要的責任
[00:21:07.880 --> 00:21:08.880]  就是提供一個平台
[00:21:08.880 --> 00:21:10.880]  這個平台就是讓大家去
[00:21:10.880 --> 00:21:12.880]  研讀神話語的平台
[00:21:12.880 --> 00:21:14.880]  讓大家一起
[00:21:14.880 --> 00:21:17.880]  不單止讀經是個人
[00:21:17.880 --> 00:21:20.880]  我們一起彼此的造就承傳
[00:21:20.880 --> 00:21:22.880]  大CAM我正在幫你買廣告
[00:21:22.880 --> 00:21:26.880]  5月份有主日學
[00:21:26.880 --> 00:21:28.880]  線上的主日學
[00:21:28.880 --> 00:21:33.880]  甚至實體加線上都可以
[00:21:33.880 --> 00:21:35.880]  譬如我回來教
[00:21:35.880 --> 00:21:38.880]  誰想柴灣區來到
[00:21:38.880 --> 00:21:40.880]  跟著又可以
[00:21:40.880 --> 00:21:42.880]  可以嗎
[00:21:42.880 --> 00:21:43.880]  可以的
[00:21:43.880 --> 00:21:45.880]  我很聽執事講的
[00:21:45.880 --> 00:21:48.880]  你想實體的一起
[00:21:48.880 --> 00:21:50.880]  想線上的線上
[00:21:50.880 --> 00:21:51.880]  總是有個平台
[00:21:51.880 --> 00:21:54.880]  讓大家一起去研讀神話語
[00:21:54.880 --> 00:21:56.880]  讓我們記得神話語
[00:21:56.880 --> 00:21:58.880]  以致到我們
[00:21:58.880 --> 00:22:01.880]  不要忘記我們屬靈的身份
[00:22:01.880 --> 00:22:03.880]  弟兄姊妹
[00:22:03.880 --> 00:22:05.880]  空墳墓的事件
[00:22:05.880 --> 00:22:07.880]  不是2000年前的事件
[00:22:07.880 --> 00:22:09.880]  聽完就算了
[00:22:09.880 --> 00:22:11.880]  耶穌基督重死去復活
[00:22:11.880 --> 00:22:13.880]  拜拜
[00:22:13.880 --> 00:22:15.880]  空墳墓的故事和你和我身上
[00:22:15.880 --> 00:22:17.880]  產生一個很大的
[00:22:17.880 --> 00:22:19.880]  生命的改變
[00:22:19.880 --> 00:22:20.880]  轉化
[00:22:20.880 --> 00:22:21.880]  人生的方向很不同
[00:22:21.880 --> 00:22:23.880]  以前我自己活
[00:22:23.880 --> 00:22:25.880]  星期日我作主
[00:22:25.880 --> 00:22:27.880]  我想幾點起床就幾點起床
[00:22:27.880 --> 00:22:28.880]  做什麼就做什麼
[00:22:28.880 --> 00:22:30.880]  現在不再是我
[00:22:30.880 --> 00:22:31.880]  現在是基督在我裡面活著
[00:22:31.880 --> 00:22:33.880]  空墳墓就改變了我的生命
[00:22:33.880 --> 00:22:35.880]  主在我身上
[00:22:35.880 --> 00:22:39.880]  我是什麼身份
[00:22:39.880 --> 00:22:41.880]  我是不是耶穌基督的僕人
[00:22:41.880 --> 00:22:44.880]  那我應該做什麼
[00:22:44.880 --> 00:22:46.880]  神幫我
[00:22:46.880 --> 00:22:47.880]  教導我
[00:22:47.880 --> 00:22:48.880]  每一天
[00:22:48.880 --> 00:22:51.880]  好好善用神給我的時間
[00:22:51.880 --> 00:22:52.880]  恩賜財、鑑、金錢
[00:22:52.880 --> 00:22:54.880]  好好地每一天
[00:22:54.880 --> 00:22:56.880]  過著神所喜悅的日子
[00:22:56.880 --> 00:22:58.880]  直到見主面
[00:22:58.880 --> 00:23:01.880]  這就是2000年前空墳墓的故事的重要性
[00:23:01.880 --> 00:23:02.880]  兄弟姐妹
[00:23:02.880 --> 00:23:04.880]  明白嗎
[00:23:04.880 --> 00:23:07.880]  好了
[00:23:07.880 --> 00:23:08.880]  最後
[00:23:08.880 --> 00:23:10.880]  最後的一個
[00:23:10.880 --> 00:23:14.880]  用什麼故事來做結束呢
[00:23:14.880 --> 00:23:16.880]  其實空墳墓的故事
[00:23:16.880 --> 00:23:21.880]  我在英國開第七屆世界華人宣導會
[00:23:21.880 --> 00:23:25.880]  有很多工場的報告
[00:23:25.880 --> 00:23:27.880]  報告報告報告
[00:23:27.880 --> 00:23:29.880]  然後中間有茶點時間
[00:23:29.880 --> 00:23:30.880]  也挺好的
[00:23:30.880 --> 00:23:32.880]  萬孫的弟兄姐妹
[00:23:32.880 --> 00:23:33.880]  Chris也在
[00:23:33.880 --> 00:23:35.880]  要稱讚萬孫的弟兄姐妹
[00:23:35.880 --> 00:23:37.880]  真的很疼愛我們
[00:23:37.880 --> 00:23:39.880]  提供茶點、餅乾
[00:23:39.880 --> 00:23:40.880]  那我說
[00:23:40.880 --> 00:23:42.880]  你也知道我
[00:23:42.880 --> 00:23:44.880]  最重要是有東西吃
[00:23:44.880 --> 00:23:47.880]  到後面喝咖啡、吃東西
[00:23:47.880 --> 00:23:51.880]  有一次吃東西的時候
[00:23:51.880 --> 00:23:53.880]  忘記說這個
[00:23:53.880 --> 00:23:55.880]  說不說這個
[00:23:55.880 --> 00:23:56.880]  糟了
[00:23:56.880 --> 00:23:58.880]  還是說這個
[00:23:58.880 --> 00:24:00.880]  有一次吃東西的時候
[00:24:00.880 --> 00:24:03.880]  張冠文牧師
[00:24:03.880 --> 00:24:05.880]  大家很熟悉的興華堂
[00:24:05.880 --> 00:24:06.880]  抓住他
[00:24:06.880 --> 00:24:07.880]  阿發阿發過來
[00:24:07.880 --> 00:24:08.880]  我要跟姚牧師拍照
[00:24:08.880 --> 00:24:10.880]  他又不是叫我跟他拍照
[00:24:10.880 --> 00:24:12.880]  找我做攝影師
[00:24:12.880 --> 00:24:13.880]  沒問題
[00:24:13.880 --> 00:24:14.880]  站好
[00:24:14.880 --> 00:24:15.880]  幫他拍了照
[00:24:15.880 --> 00:24:16.880]  發給他們
[00:24:16.880 --> 00:24:20.880]  我看著這兩個人
[00:24:20.880 --> 00:24:22.880]  我心中
[00:24:22.880 --> 00:24:24.880]  非常感人
[00:24:24.880 --> 00:24:27.880]  張冠文牧師在興華堂服侍了超過40年
[00:24:27.880 --> 00:24:29.880]  同一間教會服侍了40年
[00:24:29.880 --> 00:24:30.880]  姚添壽牧師
[00:24:30.880 --> 00:24:32.880]  我們前宣導會總幹事
[00:24:32.880 --> 00:24:34.880]  接著卸任之後
[00:24:34.880 --> 00:24:38.880]  就做了世界華人宣導會的義務總幹事
[00:24:38.880 --> 00:24:40.880]  義務就是沒錢收的
[00:24:40.880 --> 00:24:41.880]  義務
[00:24:41.880 --> 00:24:42.880]  兩個人
[00:24:42.880 --> 00:24:45.880]  其實一讓我拍這張照的時候
[00:24:45.880 --> 00:24:46.880]  我知道什麼
[00:24:46.880 --> 00:24:49.880]  是宣導精神
[00:24:49.880 --> 00:24:52.880]  也跟我們今天的訊息很有關係
[00:24:52.880 --> 00:24:56.880]  空墳墓的故事
[00:24:56.880 --> 00:24:57.880]  兩個人
[00:24:57.880 --> 00:25:02.880]  他們都是因著耶穌基督拯救他們
[00:25:02.880 --> 00:25:05.880]  因著他們知道神的心意
[00:25:05.880 --> 00:25:06.880]  神的說話
[00:25:06.880 --> 00:25:08.880]  耶穌基督的教導
[00:25:08.880 --> 00:25:11.880]  而繼續延伸福音
[00:25:11.880 --> 00:25:13.880]  無論是本地茶館區
[00:25:13.880 --> 00:25:17.880]  無論是海外世界華人宣導會
[00:25:17.880 --> 00:25:19.880]  繼續將福音的棒
[00:25:19.880 --> 00:25:22.880]  繼續宣揚傳承下去
[00:25:22.880 --> 00:25:24.880]  他們兩個人是退休的
[00:25:24.880 --> 00:25:27.880]  姚牧師說他不再做義務總幹事
[00:25:27.880 --> 00:25:29.880]  張牧師兩年之內都退休
[00:25:29.880 --> 00:25:31.880]  我們知道
[00:25:31.880 --> 00:25:33.880]  他們都會將福音
[00:25:33.880 --> 00:25:35.880]  但他們留下很多皆美的足跡
[00:25:35.880 --> 00:25:37.880]  給我們年輕的那些
[00:25:37.880 --> 00:25:38.880]  繼續接棒
[00:25:38.880 --> 00:25:40.880]  我也有一天會離開的
[00:25:40.880 --> 00:25:41.880]  弟兄姊妹
[00:25:41.880 --> 00:25:42.880]  你不要捨得我
[00:25:42.880 --> 00:25:43.880]  我有一天會離開
[00:25:43.880 --> 00:25:44.880]  我走了之後
[00:25:44.880 --> 00:25:45.880]  我又將福音的棒交給
[00:25:45.880 --> 00:25:47.880]  後面在照顧女兒的
[00:25:47.880 --> 00:25:50.880]  Kendall 你接棒之後
[00:25:50.880 --> 00:25:51.880]  你長大之後
[00:25:51.880 --> 00:25:54.880]  Kendall 又傳下去
[00:25:54.880 --> 00:25:55.880]  一代一代的
[00:25:55.880 --> 00:25:57.880]  將這個空墳墓的故事
[00:25:57.880 --> 00:25:59.880]  這個福音的棒傳下去
[00:25:59.880 --> 00:26:01.880]  這就是我們宣導精神
[00:26:01.880 --> 00:26:02.880]  宣導精神
[00:26:02.880 --> 00:26:03.880]  好 真是
[00:26:03.880 --> 00:26:06.880]  這個故事
[00:26:06.880 --> 00:26:08.880]  這個故事留待等一會兒吃飯再說
[00:26:08.880 --> 00:26:09.880]  好不好
[00:26:09.880 --> 00:26:10.880]  OK 吃飯再說
[00:26:10.880 --> 00:26:12.880]  如果不是就過時了
[00:26:12.880 --> 00:26:14.880]  我們一起同心祈禱

