
[00:00:00.000 --> 00:00:04.400]  大家會記得我們在今個季度開始思想關於安息的訊息
[00:18:37.600 --> 00:18:40.600]  免得你們中間有人被罪迷惑
[00:18:40.600 --> 00:18:44.600]  心裡就剛硬了
[00:18:44.600 --> 00:18:45.600]  聖經提到一件事
[00:18:45.600 --> 00:18:48.600]  第一要為自己謹慎
[00:18:48.600 --> 00:18:52.600]  要留心不要被罪影響了你
[00:18:52.600 --> 00:18:55.600]  而你的心剛硬了
[00:18:55.600 --> 00:18:59.600]  以致不信將神離棄了
[00:18:59.600 --> 00:19:00.600]  聖經特別提到
[00:19:00.600 --> 00:19:02.600]  原來罪有一種特別的性質
[00:19:02.600 --> 00:19:04.600]  大家有沒有留意到
[00:19:04.600 --> 00:19:07.600]  被罪迷惑了
[00:19:07.600 --> 00:19:11.600]  罪有一種性質就是迷惑性
[00:19:11.600 --> 00:19:15.600]  讓你相信了一些錯誤的道理
[00:19:15.600 --> 00:19:18.600]  一個人當他自小的時候
[00:19:18.600 --> 00:19:21.600]  他成長的家庭背景很貧窮
[00:19:21.600 --> 00:19:25.600]  嘗過很深刻的貧窮滋味
[00:19:25.600 --> 00:19:27.600]  因此罪迷惑他的心告訴他
[00:19:27.600 --> 00:19:30.600]  你沒有錢就很慘
[00:19:30.600 --> 00:19:34.600]  因此你一定要追求發達
[00:19:34.600 --> 00:19:36.600]  沒有其他一切是無所謂的
[00:19:36.600 --> 00:19:38.600]  沒有你的家庭無所謂
[00:19:38.600 --> 00:19:39.600]  沒有神也不要緊
[00:19:39.600 --> 00:19:41.600]  最重要是有錢
[00:19:41.600 --> 00:19:43.600]  因為你嘗過沒錢的滋味
[00:19:43.600 --> 00:19:46.600]  所以你一定要賺錢
[00:19:46.600 --> 00:19:49.600]  這是罪的迷惑
[00:19:49.600 --> 00:19:51.600]  或者有些人當他自小的時候
[00:19:51.600 --> 00:19:53.600]  他沒有父母愛護他
[00:19:53.600 --> 00:19:55.600]  失去了愛護
[00:19:55.600 --> 00:19:57.600]  內心很缺乏愛
[00:19:57.600 --> 00:19:59.600]  因此罪迷惑他的心
[00:19:59.600 --> 00:20:03.600]  最重要的是找個老公
[00:20:03.600 --> 00:20:05.600]  愛惜你的丈夫
[00:20:05.600 --> 00:20:07.600]  其他沒有了不要緊的
[00:20:07.600 --> 00:20:09.600]  不回教會不要緊的
[00:20:09.600 --> 00:20:10.600]  不要神不要緊的
[00:20:10.600 --> 00:20:13.600]  最主要是有感情有愛情
[00:20:13.600 --> 00:20:17.600]  這是罪的迷惑
[00:20:17.600 --> 00:20:21.600]  有些時候我聽到一些家庭說
[00:20:21.600 --> 00:20:25.600]  媽媽的兒子剛剛結婚了
[00:20:25.600 --> 00:20:28.600]  結婚之後媽媽很不開心
[00:20:28.600 --> 00:20:33.600]  她說兒子被她的媳婦擄掠了
[00:20:33.600 --> 00:20:37.600]  現在只有媳婦就沒有了我
[00:20:37.600 --> 00:20:40.600]  因此不斷責怪媳婦責怪兒子
[00:20:40.600 --> 00:20:44.600]  很多的怨憤很多的不滿
[00:20:44.600 --> 00:20:47.600]  罪的迷惑就是叫人
[00:20:47.600 --> 00:20:52.600]  將責任推在別人身上
[00:20:52.600 --> 00:20:55.600]  不會為自己的事情負責任
[00:20:55.600 --> 00:20:58.600]  與我無關不是我的責任
[00:20:58.600 --> 00:21:03.600]  而認為是別人的責任去罪怪別人
[00:21:03.600 --> 00:21:07.600]  只是別人的錯不是我的錯
[00:21:07.600 --> 00:21:09.600]  這是罪的迷惑
[00:21:09.600 --> 00:21:12.600]  各位電視節目當我這樣說的時候
[00:21:12.600 --> 00:21:17.600]  我並不是說牧師可以免疫於罪
[00:21:17.600 --> 00:21:21.600]  我也有自己的軟弱甚至犯罪的時候
[00:21:21.600 --> 00:21:23.600]  我自己很深刻體會到
[00:21:23.600 --> 00:21:26.600]  有些時候在軟弱當中在錯失當中
[00:21:26.600 --> 00:21:29.600]  自己長久不發覺
[00:21:29.600 --> 00:21:31.600]  直至有一天聖靈光照
[00:21:31.600 --> 00:21:34.600]  突然間醒覺為何會這樣
[00:21:34.600 --> 00:21:39.600]  為何這麼多日子都不知道有這樣的事情
[00:21:39.600 --> 00:21:41.600]  因此我很清楚知道
[00:21:41.600 --> 00:21:45.600]  我們很需要聖靈光照我們的內心
[00:21:45.600 --> 00:21:49.600]  讓我們看到自己內心生命有的問題
[00:21:49.600 --> 00:21:54.600]  能夠去醒覺能夠去回主能夠去歸回
[00:21:54.600 --> 00:21:58.600]  以致領受神給我們的安息
[00:21:58.600 --> 00:21:59.600]  各位弟兄姊妹
[00:21:59.600 --> 00:22:04.600]  罪在我們今天仍然不斷侵蝕我們
[00:22:04.600 --> 00:22:07.600]  聖經所說罪迷惑了我們
[00:22:07.600 --> 00:22:15.600]  令我們心硬產生對神的不順從
[00:22:15.600 --> 00:22:20.600]  但聖經在第十八節
[00:22:20.600 --> 00:22:21.600]  十八節
[00:22:21.600 --> 00:22:26.600]  「有向誰起誓不容他們進入他的安息呢?
[00:22:26.600 --> 00:22:29.600]  豈不是那些不順從的人嗎?
[00:22:29.600 --> 00:22:32.600]  他們不聽從神的話
[00:22:32.600 --> 00:22:34.600]  只用看來他們不能進入安息
[00:22:34.600 --> 00:22:37.600]  是因為甚麼的緣故?」
[00:22:37.600 --> 00:22:39.600]  是不順
[00:22:39.600 --> 00:22:44.600]  不順不單是說他們不能相信一位神
[00:22:44.600 --> 00:22:46.600]  沒錯他們相信一位神
[00:22:46.600 --> 00:22:50.600]  但他們不相信神是可信可靠的
[00:22:50.600 --> 00:22:52.600]  不相信神的慈愛
[00:22:52.600 --> 00:22:54.600]  不相信神的真理
[00:22:54.600 --> 00:22:56.600]  因此不順從
[00:22:56.600 --> 00:22:58.600]  因此違背神
[00:22:58.600 --> 00:23:03.600]  因此失去了永恆的安息
[00:23:03.600 --> 00:23:05.600]  而聖經這樣說
[00:23:05.600 --> 00:23:07.600]  十五節你回到前面十五節
[00:23:07.600 --> 00:23:12.600]  「經上說你們今日若聽他的話
[00:23:12.600 --> 00:23:14.600]  就不可硬著心
[00:23:14.600 --> 00:23:18.600]  像惹他發怒以前的日子一樣」
[00:23:18.600 --> 00:23:21.600]  聖經多次說到今日
[00:23:21.600 --> 00:23:23.600]  今日仍然有機會
[00:23:23.600 --> 00:23:27.600]  把著今天留心去聽神的話
[00:23:27.600 --> 00:23:30.600]  去聽從神的話
[00:23:30.600 --> 00:23:32.600]  所以你見到後面聖經不斷再重覆說
[00:23:32.600 --> 00:23:35.600]  今日今日今日
[00:23:35.600 --> 00:23:38.600]  然後剛才看的第十三節
[00:23:38.600 --> 00:23:42.600]  「總要趁著還有今日」
[00:23:42.600 --> 00:23:45.600]  聖經說到不單止我們自己謹慎自己
[00:23:45.600 --> 00:23:47.600]  第二方面聖經就說
[00:23:47.600 --> 00:23:49.600]  「天天彼此相勸
[00:23:49.600 --> 00:23:52.600]  免得你們被罪迷惑」
[00:23:52.600 --> 00:23:53.600]  聖經特別強調原來
[00:23:53.600 --> 00:23:56.600]  教徒有一種很特別的特性
[00:23:56.600 --> 00:23:58.600]  我們不是一些獨行俠
[00:23:58.600 --> 00:24:00.600]  整個信仰的描述
[00:24:00.600 --> 00:24:03.600]  是說我們的信仰有一種群體性
[00:24:03.600 --> 00:24:06.600]  教徒不可以獨善其身
[00:24:06.600 --> 00:24:09.600]  也不可以單靠自己來成長
[00:24:09.600 --> 00:24:13.600]  他必須有他自己所屬於的群體
[00:24:13.600 --> 00:24:15.600]  因此有些時候我會很擔心
[00:24:15.600 --> 00:24:16.600]  在我們教會裏面
[00:24:16.600 --> 00:24:21.600]  有不少弟兄姊妹只能夠翻崇拜
[00:24:21.600 --> 00:24:23.600]  翻崇拜我們一起敬拜神
[00:24:23.600 --> 00:24:27.600]  但只是翻崇拜是不足夠的
[00:24:27.600 --> 00:24:29.600]  你需要弟兄姊妹在你身邊
[00:24:29.600 --> 00:24:32.600]  也能夠幫助你彼此相勸
[00:24:32.600 --> 00:24:35.600]  彼此勸告
[00:24:35.600 --> 00:24:39.600]  聖經所說「天天彼此相勸」
[00:24:39.600 --> 00:24:42.600]  當然或許你未必能夠天天見面
[00:24:42.600 --> 00:24:47.600]  但意思是常常彼此勸告
[00:24:47.600 --> 00:24:50.600]  去建立一種彼此熟悉的關係
[00:24:50.600 --> 00:24:51.600]  有問題的時候
[00:24:51.600 --> 00:24:53.600]  能夠察覺出來
[00:24:53.600 --> 00:24:55.600]  以致能夠勸告
[00:24:55.600 --> 00:24:57.600]  如果平時沒有機會見面
[00:24:57.600 --> 00:25:00.600]  到對方夫婦離婚後
[00:25:00.600 --> 00:25:03.600]  你才發覺問題
[00:25:03.600 --> 00:25:06.600]  但當你認識的時候
[00:25:06.600 --> 00:25:07.600]  你明白他的情況
[00:25:07.600 --> 00:25:10.600]  在他們婚姻出了一些危機的時候
[00:25:10.600 --> 00:25:12.600]  已經可以提醒他
[00:25:12.600 --> 00:25:13.600]  出了紅燈的時候
[00:25:13.600 --> 00:25:14.600]  立即勸告他
[00:25:14.600 --> 00:25:21.600]  免至跌入最終離婚的收場
[00:25:21.600 --> 00:25:22.600]  大家或許會記得
[00:25:22.600 --> 00:25:24.600]  聖經教會歷史當中
[00:25:24.600 --> 00:25:25.600]  有一位人物
[00:25:25.600 --> 00:25:27.600]  約翰·維斯里(John Wesley)
[00:25:27.600 --> 00:25:29.600]  大家都認識
[00:25:29.600 --> 00:25:32.600]  當他開始巡渡慰勵會的時候
[00:25:32.600 --> 00:25:34.600]  他有一個很特別的組織
[00:25:34.600 --> 00:25:36.600]  這個組織就是班會
[00:25:36.600 --> 00:25:38.600]  他叫做Class Meeting
[00:25:38.600 --> 00:25:39.600]  在班會裏面
[00:25:39.600 --> 00:25:40.600]  有一個很重要的地方
[00:25:40.600 --> 00:25:42.600]  就是一個小的群體
[00:25:42.600 --> 00:25:46.600]  是強調恩威並重
[00:25:46.600 --> 00:25:48.600]  一方面彼此以恩對待
[00:25:48.600 --> 00:25:50.600]  彼此關懷
[00:25:50.600 --> 00:25:52.600]  彼此關心愛護
[00:25:52.600 --> 00:25:55.600]  但同時以威嚴彼此守望
[00:25:55.600 --> 00:25:57.600]  他們是要求弟兄姊妹
[00:25:57.600 --> 00:25:59.600]  在見面的時候
[00:25:59.600 --> 00:26:02.600]  會問一個問題
[00:26:02.600 --> 00:26:06.600]  大家猜到是什麼問題嗎?
[00:26:06.600 --> 00:26:11.600]  你上星期犯過什麼罪?
[00:26:11.600 --> 00:26:15.600]  直接要求弟兄姊妹彼此詢問
[00:26:15.600 --> 00:26:17.600]  說你今天在小組當中
[00:26:17.600 --> 00:26:18.600]  開會的時候
[00:26:18.600 --> 00:26:19.600]  突然間祖宗問你
[00:26:19.600 --> 00:26:21.600]  你們今天誰犯了什麼罪
[00:26:21.600 --> 00:26:23.600]  說出來是這樣
[00:26:23.600 --> 00:26:24.600]  可能你會說
[00:26:24.600 --> 00:26:28.600]  是我的私隱
[00:26:28.600 --> 00:26:30.600]  我們今天尊重別人的私隱
[00:26:30.600 --> 00:26:33.600]  但私隱推到一個極端
[00:26:33.600 --> 00:26:37.600]  就失去了彼此的守望
[00:26:37.600 --> 00:26:40.600]  彼此的負責
[00:26:40.600 --> 00:26:44.600]  你為你的弟兄姊妹負責
[00:26:44.600 --> 00:26:46.600]  因此你為他守望
[00:26:46.600 --> 00:26:49.600]  甚至放膽地問他
[00:26:49.600 --> 00:26:52.600]  你又放膽坦誠地去承認
[00:26:52.600 --> 00:26:55.600]  在當時約翰·衛斯理的年代
[00:26:55.600 --> 00:26:57.600]  整個教會復興
[00:26:57.600 --> 00:27:02.600]  因為他們是認真的面對罪
[00:27:02.600 --> 00:27:03.600]  各位弟兄姊妹
[00:27:03.600 --> 00:27:05.600]  有些時候
[00:27:05.600 --> 00:27:07.600]  當我們說到罪的時候
[00:27:07.600 --> 00:27:10.600]  我們會覺得不太想聽
[00:27:10.600 --> 00:27:12.600]  感覺到厭煩
[00:27:12.600 --> 00:27:15.600]  覺得好像很不中聽
[00:27:15.600 --> 00:27:17.600]  因此今天在美國
[00:27:17.600 --> 00:27:23.600]  有一些教會開始不再提及罪的信息
[00:27:23.600 --> 00:27:25.600]  如果你小心去看這些報道的時候
[00:27:25.600 --> 00:27:27.600]  你會知道已經成為一個趨勢
[00:27:27.600 --> 00:27:30.600]  認為現在的人已經有夠多煩惱
[00:27:30.600 --> 00:27:33.600]  所以不要說那麼多罪的問題
[00:27:33.600 --> 00:27:36.600]  以致令到人的心靈受壓力
[00:27:36.600 --> 00:27:39.600]  因此說的是美好的將來
[00:27:39.600 --> 00:27:42.600]  說的是神的祝福
[00:27:42.600 --> 00:27:43.600]  各位弟兄姊妹
[00:27:43.600 --> 00:27:46.600]  沒有歸回就沒有安息
[00:27:46.600 --> 00:27:51.600]  因此我們不是要去尋求一些不必要的罪咎感
[00:27:51.600 --> 00:27:54.600]  但是我們需要聖靈幫助我們
[00:27:54.600 --> 00:27:56.600]  彼此提醒
[00:27:56.600 --> 00:27:59.600]  趁著還有今天
[00:27:59.600 --> 00:28:01.600]  天天彼此相勸
[00:28:01.600 --> 00:28:04.600]  免得我們中間有人被罪迷惑
[00:28:04.600 --> 00:28:08.600]  心裡就僵硬
[00:28:08.600 --> 00:28:09.600]  各位弟兄姊妹
[00:28:09.600 --> 00:28:10.600]  當我們看完這段經文
[00:28:10.600 --> 00:28:12.600]  我們再留心多一個重點
[00:28:12.600 --> 00:28:16.600]  你看回第四章第三節
[00:28:16.600 --> 00:28:18.600]  第四章第三節
[00:28:18.600 --> 00:28:23.600]  「但我們已經相信的人得以進入那安息」
[00:28:23.600 --> 00:28:24.600]  這裡所說的安息
[00:28:24.600 --> 00:28:27.600]  是已經得到現在的安息
[00:28:27.600 --> 00:28:29.600]  現在的安息
[00:28:29.600 --> 00:28:31.600]  我們信主已經得到安息
[00:28:31.600 --> 00:28:33.600]  因此當你星期日回來教會崇拜的時候
[00:28:33.600 --> 00:28:35.600]  你放開心懷
[00:28:35.600 --> 00:28:37.600]  享受神給你的安息
[00:28:37.600 --> 00:28:38.600]  不要掛慮你的工作
[00:28:38.600 --> 00:28:39.600]  你的家庭
[00:28:39.600 --> 00:28:41.600]  你的健康
[00:28:41.600 --> 00:28:44.600]  因為你知道一切是神的看顧、保守中
[00:28:44.600 --> 00:28:47.600]  享受其中的安息
[00:28:47.600 --> 00:28:49.600]  但第二個層面的安息
[00:28:49.600 --> 00:28:50.600]  你要留意
[00:28:50.600 --> 00:28:53.600]  在第四章第十一節
[00:28:53.600 --> 00:28:58.600]  「所以我們務必竭力進入那安息」
[00:28:58.600 --> 00:29:00.600]  是說到將來永遠的
[00:29:00.600 --> 00:29:02.600]  永恆的安息
[00:29:02.600 --> 00:29:04.600]  要竭力進入
[00:29:04.600 --> 00:29:07.600]  免得有人學那不順從的樣子
[00:29:07.600 --> 00:29:09.600]  跌倒了
[00:29:09.600 --> 00:29:11.600]  要竭力
[00:29:11.600 --> 00:29:14.600]  意思是說你不要怠慢
[00:29:14.600 --> 00:29:16.600]  你要盡一切的努力
[00:29:16.600 --> 00:29:18.600]  面對很多的困難、挑戰的時候
[00:29:18.600 --> 00:29:20.600]  仍然堅持住
[00:29:20.600 --> 00:29:23.600]  在主耶穌裡面的信心
[00:29:23.600 --> 00:29:25.600]  以至你能夠保證
[00:29:25.600 --> 00:29:29.600]  你將來的永恆的安息
[00:29:29.600 --> 00:29:32.600]  當然不是在乎我們自己
[00:29:32.600 --> 00:29:34.600]  但我們需要和神配合
[00:29:34.600 --> 00:29:39.600]  去竭力進入永遠的安息
[00:29:39.600 --> 00:29:41.600]  各位弟兄姊妹
[00:29:41.600 --> 00:29:43.600]  我們祈禱
[00:29:43.600 --> 00:29:45.600]  我們求神幫助我們
[00:29:45.600 --> 00:29:48.600]  能夠得著今天的安息
[00:29:48.600 --> 00:29:51.600]  也得著永遠的安息
[00:29:51.600 --> 00:29:55.600]  願你在歸回向神的時候
[00:29:55.600 --> 00:29:58.600]  常常得著這一份的安息
[00:29:58.600 --> 00:30:00.600]  我們一起祈禱

