
[00:00:00.000 --> 00:00:02.080]  我記得幾年前我曾經有機會
[00:17:27.280 --> 00:17:28.560]  當時他們說
[00:17:28.560 --> 00:17:30.320]  父啊求你監察
[00:17:30.320 --> 00:17:31.440]  也祈禱一面
[00:17:31.440 --> 00:17:33.880]  叫你僕人大放膽量
[00:17:33.880 --> 00:17:36.120]  講你的道
[00:17:36.120 --> 00:17:37.240]  在《仕道行傳》中
[00:17:37.240 --> 00:17:40.880]  上上將三件事情並排
[00:17:40.880 --> 00:17:43.320]  就是將祈禱
[00:17:43.320 --> 00:17:45.360]  聖靈充滿
[00:17:45.360 --> 00:17:51.000]  和放膽侍奉連在一起
[00:17:51.000 --> 00:17:52.080]  當人們祈禱的時候
[00:17:52.080 --> 00:17:53.360]  甚至聖靈
[00:17:53.360 --> 00:17:56.720]  就算性格很軟弱的人
[00:17:56.720 --> 00:18:00.160]  突然也會感受到一種奇妙的恩惠
[00:18:00.160 --> 00:18:04.440]  剛強、膽量出現在他們內心
[00:18:04.440 --> 00:18:06.080]  彼得縣是毛學民的小民
[00:18:06.080 --> 00:18:07.440]  面對著官府
[00:18:07.440 --> 00:18:08.840]  官府也很驚訝
[00:18:08.840 --> 00:18:09.840]  因為聖經說
[00:18:09.840 --> 00:18:10.840]  聖靈充滿
[00:18:10.840 --> 00:18:14.040]  祂放膽來說話
[00:18:14.040 --> 00:18:14.680]  弟兄姊妹
[00:18:14.680 --> 00:18:16.680]  在你自己的崗位當中
[00:18:16.680 --> 00:18:17.600]  你祈禱
[00:18:17.600 --> 00:18:19.000]  求聖靈給你膽量
[00:18:19.000 --> 00:18:22.800]  今天有很多很沉默的教徒
[00:18:22.800 --> 00:18:24.400]  但在這個時代
[00:18:24.400 --> 00:18:25.920]  你的家庭
[00:18:25.920 --> 00:18:27.440]  你的公司
[00:18:27.440 --> 00:18:30.840]  需要一些放膽為神作見證的人
[00:18:30.840 --> 00:18:33.800]  能夠說應該說的話的人
[00:18:33.800 --> 00:18:34.640]  但不是你
[00:18:34.640 --> 00:18:35.560]  不是我
[00:18:35.560 --> 00:18:36.440]  是聖靈
[00:18:36.440 --> 00:18:38.520]  在你生命當中的工作
[00:18:38.520 --> 00:18:40.440]  但你要祈禱
[00:18:40.440 --> 00:18:41.680]  聖經在說
[00:18:41.680 --> 00:18:43.880]  一面叫你僕人大放膽量
[00:18:43.880 --> 00:18:44.680]  講你的道
[00:18:44.680 --> 00:18:46.400]  一面伸出你的手來
[00:18:46.400 --> 00:18:47.680]  醫治疾病
[00:18:47.680 --> 00:18:49.080]  並且使神即其事
[00:18:49.080 --> 00:18:51.440]  因著你聖僕耶穌的名
[00:18:51.440 --> 00:18:52.960]  行出來
[00:18:52.960 --> 00:18:54.320]  他們放膽求神
[00:18:54.320 --> 00:18:55.720]  神肯求你工作
[00:18:55.720 --> 00:18:57.400]  求你工作
[00:18:57.400 --> 00:18:59.360]  然後當他們祈禱之後
[00:18:59.360 --> 00:19:01.480]  大家看三十一節
[00:19:01.480 --> 00:19:04.440]  禱告炫耀罪魅的地方震動
[00:19:04.440 --> 00:19:06.920]  他們就都被聖靈充滿
[00:19:06.920 --> 00:19:09.600]  放膽講論神的道
[00:19:09.600 --> 00:19:12.200]  當時的場所震動
[00:19:12.200 --> 00:19:14.760]  神讓他們知道祂的同在
[00:19:14.760 --> 00:19:15.600]  讓他們知道
[00:19:15.600 --> 00:19:16.480]  他們的禱告
[00:19:16.480 --> 00:19:18.200]  神已經聽了
[00:19:18.200 --> 00:19:20.880]  他們全體被聖靈充滿
[00:19:20.880 --> 00:19:23.080]  不單單是使徒彼得約翰
[00:19:23.080 --> 00:19:24.400]  他們放膽
[00:19:24.400 --> 00:19:25.640]  很多人
[00:19:25.640 --> 00:19:27.400]  我相信從此之後
[00:19:27.400 --> 00:19:29.080]  有更大的膽量
[00:19:29.080 --> 00:19:30.960]  在不同的崗位
[00:19:30.960 --> 00:19:33.760]  作神的見證
[00:19:33.760 --> 00:19:35.080]  各位弟兄姊妹
[00:19:35.080 --> 00:19:36.840]  今天有一些的教徒
[00:19:36.840 --> 00:19:38.120]  有一些的教會
[00:19:38.120 --> 00:19:41.280]  有敬虔的一種外貌
[00:19:41.280 --> 00:19:45.160]  但沒有一種敬虔的能力
[00:19:45.160 --> 00:19:49.800]  分別是禱告和不禱告
[00:19:49.800 --> 00:19:51.520]  所以求神給你們
[00:19:51.520 --> 00:19:52.360]  給我
[00:19:52.360 --> 00:19:53.760]  給北宣家
[00:19:53.760 --> 00:19:57.120]  是有敬虔的真正能力和實際
[00:19:57.120 --> 00:20:01.840]  因為我們都願意禱告尋求神
[00:20:01.840 --> 00:20:02.880]  我們一起祈禱

