
[00:00:00.000 --> 00:00:01.700]  我們今天思想的是
[00:17:00.900 --> 00:17:03.900]  祂同樣在我們的生命裡面
[00:17:03.900 --> 00:17:05.900]  因此,聖經就說
[00:17:05.900 --> 00:17:11.900]  祂在我們心裡成為有榮耀的盼望
[00:17:11.900 --> 00:17:14.900]  我記得有一次參加國際性的會議
[00:17:14.900 --> 00:17:15.900]  基督教會議
[00:17:15.900 --> 00:17:17.900]  主題英文說
[00:17:17.900 --> 00:17:22.900]  Christ in you, the hope of glory
[00:17:22.900 --> 00:17:25.900]  耶穌基督在你的裡面
[00:17:25.900 --> 00:17:28.900]  這就是你榮耀的盼望
[00:17:28.900 --> 00:17:30.900]  各位創造天地的主
[00:17:30.900 --> 00:17:33.900]  今天不是遠遠在上面的寶座
[00:17:33.900 --> 00:17:35.900]  祂在你的心靈深處
[00:17:35.900 --> 00:17:38.900]  是你最榮耀的盼望
[00:17:38.900 --> 00:17:39.900]  聖經就說
[00:17:39.900 --> 00:17:43.900]  你看看剛才所讀的二十七節
[00:17:43.900 --> 00:17:45.900]  神願意叫他們知道
[00:17:45.900 --> 00:17:47.900]  這奧秘在愛豐人中
[00:17:47.900 --> 00:17:50.900]  有何等豐盛的榮耀
[00:17:50.900 --> 00:17:56.900]  就是基督在你們心裡成了有榮耀的盼望
[00:17:56.900 --> 00:17:58.900]  因此,保羅一直在說
[00:17:58.900 --> 00:18:01.900]  弟兄姊妹,你要知道
[00:18:01.900 --> 00:18:04.900]  在我們生命當中有這種豐盛
[00:18:04.900 --> 00:18:07.900]  然後去到第二章第二節的時候
[00:18:07.900 --> 00:18:09.900]  保羅就說
[00:18:09.900 --> 00:18:12.900]  叫你們的心得到安慰或者鼓勵
[00:18:12.900 --> 00:18:14.900]  因愛心互相聯絡
[00:18:14.900 --> 00:18:18.900]  以致豐豐足足在悟性當中
[00:18:18.900 --> 00:18:20.900]  有充足的信心
[00:18:20.900 --> 00:18:23.900]  或者說有充分的確信
[00:18:23.900 --> 00:18:25.900]  有悟性的了解
[00:18:25.900 --> 00:18:27.900]  內心有確定的相信
[00:18:27.900 --> 00:18:31.900]  因此真知道神的奧秘是什麼
[00:18:31.900 --> 00:18:33.900]  就是基督
[00:18:33.900 --> 00:18:35.900]  在當中很深刻的
[00:18:35.900 --> 00:18:39.900]  透過弟兄姊妹之間彼此的愛護提醒關心
[00:18:39.900 --> 00:18:41.900]  各位弟兄姊妹認識信仰
[00:18:41.900 --> 00:18:45.900]  不單單是一個人關上房門讀聖經
[00:18:45.900 --> 00:18:47.900]  在團契生活當中
[00:18:47.900 --> 00:18:49.900]  在彼此相愛鼓勵當中
[00:18:49.900 --> 00:18:52.900]  我們會盡心的認識基督
[00:18:52.900 --> 00:18:57.900]  充分的明白神的奧秘就是基督
[00:18:57.900 --> 00:18:59.900]  認識真理
[00:18:59.900 --> 00:19:01.900]  認識耶穌基督
[00:19:01.900 --> 00:19:04.900]  而進入那種盡心的豐盛裡面
[00:19:04.900 --> 00:19:07.900]  第三節就繼續告訴我們
[00:19:07.900 --> 00:19:11.900]  所積蓄的一切智慧和知識
[00:19:11.900 --> 00:19:14.900]  都在祂裡面藏著
[00:19:14.900 --> 00:19:17.900]  有聖經新譯本這樣說
[00:19:17.900 --> 00:19:21.900]  一切的智慧和知識的補負
[00:19:21.900 --> 00:19:25.900]  都蘊藏在耶穌的裡面
[00:19:25.900 --> 00:19:28.900]  在基督的裡面
[00:19:28.900 --> 00:19:32.900]  一切的豐富都藏在基督的裡面
[00:19:32.900 --> 00:19:33.900]  好像什麼
[00:19:33.900 --> 00:19:37.900]  或者我用一個礦洞
[00:19:37.900 --> 00:19:38.900]  在礦洞裡面
[00:19:38.900 --> 00:19:40.900]  大家知道裡面有很多的礦材
[00:19:40.900 --> 00:19:42.900]  很豐富
[00:19:42.900 --> 00:19:45.900]  但是不知道這個礦洞的位置在哪裡
[00:19:45.900 --> 00:19:47.900]  因此沒有人懂得去發掘
[00:19:47.900 --> 00:19:49.900]  去採這些礦材
[00:19:49.900 --> 00:19:52.900]  直到後來有人開採了
[00:19:52.900 --> 00:19:54.900]  開封了
[00:19:54.900 --> 00:19:56.900]  知道在哪裡了
[00:19:56.900 --> 00:19:58.900]  因此大家都可以找到
[00:19:58.900 --> 00:20:00.900]  但是奇怪的是
[00:20:00.900 --> 00:20:02.900]  竟然沒有人進去這個礦洞裡面
[00:20:02.900 --> 00:20:05.900]  去採集其中很豐富的礦材
[00:20:05.900 --> 00:20:07.900]  因此那個洞開了
[00:20:07.900 --> 00:20:11.900]  但是沒有人進去採
[00:20:11.900 --> 00:20:13.900]  我認識不少弟兄姊妹
[00:20:13.900 --> 00:20:15.900]  有一些信主幾年
[00:20:15.900 --> 00:20:17.900]  你看到他的生命很豐富
[00:20:17.900 --> 00:20:19.900]  一直在成長
[00:20:19.900 --> 00:20:20.900]  因為看到他們不斷地來
[00:20:20.900 --> 00:20:23.900]  小心學習聖經
[00:20:23.900 --> 00:20:25.900]  去學習認識這位耶穌基督
[00:20:25.900 --> 00:20:28.900]  盡心在他的關係裡面
[00:20:28.900 --> 00:20:29.900]  但我同樣看到一些弟兄姊妹
[00:20:29.900 --> 00:20:31.900]  信主十年
[00:20:31.900 --> 00:20:32.900]  二十年
[00:20:32.900 --> 00:20:33.900]  三十年
[00:20:33.900 --> 00:20:36.900]  還在信仰的邊緣
[00:20:36.900 --> 00:20:39.900]  好像那個礦洞裡面很豐富
[00:20:39.900 --> 00:20:43.900]  但是經過礦洞門口很多次
[00:20:43.900 --> 00:20:44.900]  很多次
[00:20:44.900 --> 00:20:48.900]  但是沒有人進去採
[00:20:48.900 --> 00:20:49.900]  聖經鼓勵我們的心
[00:20:49.900 --> 00:20:50.900]  弟兄姊妹要知道
[00:20:50.900 --> 00:20:54.900]  一切的智慧 知識 聰明
[00:20:54.900 --> 00:20:57.900]  都藏在基督裡面
[00:20:57.900 --> 00:21:00.900]  而我們透過去認識真理
[00:21:00.900 --> 00:21:02.900]  去盡心的領受耶穌基督
[00:21:02.900 --> 00:21:04.900]  而領受祂的豐富
[00:21:04.900 --> 00:21:07.900]  在第四節就提及
[00:21:07.900 --> 00:21:09.900]  你們要小心
[00:21:09.900 --> 00:21:13.900]  免得有人用花言巧語迷惑你們
[00:21:13.900 --> 00:21:16.900]  保羅說你們要留心
[00:21:16.900 --> 00:21:18.900]  免得這些東西影響你們
[00:21:18.900 --> 00:21:20.900]  在當時有二端
[00:21:20.900 --> 00:21:22.900]  講了很多的哲理
[00:21:22.900 --> 00:21:23.900]  代替了基督
[00:21:23.900 --> 00:21:25.900]  這些花言巧語
[00:21:25.900 --> 00:21:27.900]  保羅說只會將你們的心
[00:21:27.900 --> 00:21:29.900]  拉遠離開基督
[00:21:29.900 --> 00:21:31.900]  或者今天我們未必聽見
[00:21:31.900 --> 00:21:32.900]  很多什麼哲理
[00:21:32.900 --> 00:21:35.900]  但很多人都告訴我們
[00:21:35.900 --> 00:21:37.900]  寶庫在哪裡
[00:21:37.900 --> 00:21:39.900]  寶藏在哪裡
[00:21:39.900 --> 00:21:41.900]  最近那些股票市場
[00:21:41.900 --> 00:21:43.900]  升得很快在那裡
[00:21:43.900 --> 00:21:46.900]  我不反對弟兄姊妹買股票
[00:21:46.900 --> 00:21:50.900]  但如果你的心已經被錢財吸了你去
[00:21:50.900 --> 00:21:53.900]  你是最大的損失
[00:21:53.900 --> 00:21:55.900]  因為你沒有了一種動力
[00:21:55.900 --> 00:21:58.900]  去追尋真正的財寶
[00:21:58.900 --> 00:22:00.900]  又或者有人告訴你
[00:22:00.900 --> 00:22:02.900]  寶庫在商場
[00:22:02.900 --> 00:22:04.900]  你在當中不斷賺錢
[00:22:04.900 --> 00:22:06.900]  你就得到寶藏
[00:22:06.900 --> 00:22:08.900]  感謝神給你有財富
[00:22:08.900 --> 00:22:11.900]  但如果財富令你失去了動力
[00:22:11.900 --> 00:22:13.900]  去追尋耶穌基督
[00:22:13.900 --> 00:22:17.900]  你是最貧窮的人
[00:22:17.900 --> 00:22:19.900]  因此在你的心裡你知道
[00:22:19.900 --> 00:22:21.900]  不要被這些異端
[00:22:21.900 --> 00:22:24.900]  被這些障礙難阻你
[00:22:24.900 --> 00:22:27.900]  讓你的心在耶穌基督裡堅固
[00:22:27.900 --> 00:22:29.900]  神要為你歡喜
[00:22:29.900 --> 00:22:32.900]  很多人要為你歡喜
[00:22:32.900 --> 00:22:33.900]  各位弟兄姊妹
[00:22:33.900 --> 00:22:35.900]  當我們在讀這段聖經的時候
[00:22:35.900 --> 00:22:39.900]  我們內心裡向神有一個禱告
[00:22:39.900 --> 00:22:41.900]  神要吸引我們的心
[00:22:41.900 --> 00:22:45.900]  讓我們更多渴望認識主耶穌
[00:22:45.900 --> 00:22:48.900]  不要只是在岸邊
[00:22:48.900 --> 00:22:51.900]  要進入到水深之處
[00:22:51.900 --> 00:22:54.900]  當自己全被認識真理
[00:22:54.900 --> 00:22:56.900]  認識耶穌基督
[00:22:56.900 --> 00:22:59.900]  進入祂的封城裡
[00:22:59.900 --> 00:23:02.900]  是神定義要應許給我們
[00:23:02.900 --> 00:23:06.900]  因此今天我們互相提醒
[00:23:06.900 --> 00:23:09.900]  求神幫我們得著基督
[00:23:09.900 --> 00:23:11.900]  我們一起祈禱

