
[00:00:00.000 --> 00:00:08.000]  新年的時候大家都會互相祝福
[00:20:55.000 --> 00:20:57.000]  我們很想得到福氣
[00:20:57.000 --> 00:20:58.000]  特別新年
[00:20:58.000 --> 00:21:00.000]  我們很想求多福
[00:21:00.000 --> 00:21:03.000]  但更加重要的福氣的源頭
[00:21:03.000 --> 00:21:06.000]  是你聽從神的話
[00:21:06.000 --> 00:21:11.000]  你更能得到恩惠
[00:21:11.000 --> 00:21:13.000]  我們再看
[00:21:13.000 --> 00:21:14.000]  在讀的時候
[00:21:14.000 --> 00:21:16.000]  你一定會記得剛才我們讀到
[00:21:16.000 --> 00:21:18.000]  二十二章的十三節
[00:21:18.000 --> 00:21:22.000]  一路提到他如何獻情耳塞
[00:21:22.000 --> 00:21:23.000]  但神馬上告訴他
[00:21:23.000 --> 00:21:25.000]  你不需要
[00:21:25.000 --> 00:21:27.000]  然後阿伯安就見到
[00:21:27.000 --> 00:21:29.000]  竟然有一隻山羊
[00:21:29.000 --> 00:21:32.000]  一隻綿羊
[00:21:32.000 --> 00:21:35.000]  在樹叢當中扣住
[00:21:35.000 --> 00:21:38.000]  可以將牠拿來作為祭品
[00:21:38.000 --> 00:21:41.000]  聖在十三節最後的說話說
[00:21:41.000 --> 00:21:43.000]  把牠獻為梵祭
[00:21:43.000 --> 00:21:46.000]  代替自己的兒子
[00:21:46.000 --> 00:21:50.000]  是代替了自己的兒子
[00:21:50.000 --> 00:21:52.000]  聖經特別講究一件事情
[00:21:52.000 --> 00:21:56.000]  就是神把羊羔代替了這個兒子
[00:21:56.000 --> 00:21:59.000]  然後你看看聖經新約裡面
[00:21:59.000 --> 00:22:01.000]  講述這件事情的時候怎麼說
[00:22:01.000 --> 00:22:03.000]  大家可以看出面
[00:22:03.000 --> 00:22:07.000]  在希伯來書十一章就提到
[00:22:07.000 --> 00:22:09.000]  阿伯拉罕在受試驗
[00:22:09.000 --> 00:22:11.000]  又提到試驗了
[00:22:11.000 --> 00:22:14.000]  的時候將耳塞獻上
[00:22:14.000 --> 00:22:18.000]  這就算那歡喜領受應許的人
[00:22:18.000 --> 00:22:19.000]  你明白
[00:22:19.000 --> 00:22:24.000]  他心想的是神將來的應許
[00:22:24.000 --> 00:22:29.000]  因此他放心獻上自己的孩子
[00:22:29.000 --> 00:22:32.000]  然後然後一路講到最後的時候
[00:22:32.000 --> 00:22:37.000]  阿伯拉罕認定神能使人從死中復活
[00:22:37.000 --> 00:22:40.000]  他知道一定是透過他親生的孩子
[00:22:40.000 --> 00:22:42.000]  得到神的應許
[00:22:42.000 --> 00:22:45.000]  現在神要他殺自己的兒子
[00:22:45.000 --> 00:22:46.000]  他一定有他的方法
[00:22:46.000 --> 00:22:48.000]  需要想到復活
[00:22:48.000 --> 00:22:51.000]  大家不要以為當時他們已經知道
[00:22:51.000 --> 00:22:53.000]  關於主耶穌復活的事情
[00:22:53.000 --> 00:22:56.000]  他們是沒有這個概念或者經驗
[00:22:56.000 --> 00:22:58.000]  但是在信心當中
[00:22:58.000 --> 00:23:01.000]  阿伯拉罕想到一些方式
[00:23:01.000 --> 00:23:06.000]  神可以叫他的兒子從死裡復活過來
[00:23:06.000 --> 00:23:08.000]  因此就寓意說
[00:23:08.000 --> 00:23:12.000]  他的確從死裡得回他的兒子
[00:23:12.000 --> 00:23:13.000]  所以我特別講一句話
[00:23:13.000 --> 00:23:15.000]  就寓意說
[00:23:15.000 --> 00:23:19.000]  這個寓意的意思是表達一種比喻
[00:23:19.000 --> 00:23:21.000]  或者一個象徵的意思
[00:23:21.000 --> 00:23:23.000]  在象徵來說
[00:23:23.000 --> 00:23:26.000]  本來這個兒子應該死了
[00:23:26.000 --> 00:23:30.000]  但是現在竟然會再復生
[00:23:30.000 --> 00:23:32.000]  重新能夠可以生存
[00:23:32.000 --> 00:23:35.000]  就好像從死裡復活一樣
[00:23:35.000 --> 00:23:37.000]  所以聖經說就寓意說
[00:23:37.000 --> 00:23:40.000]  他的確從死裡回到
[00:23:40.000 --> 00:23:43.000]  得回他的兒子
[00:23:43.000 --> 00:23:44.000]  各位靈靈姐妹
[00:23:44.000 --> 00:23:46.000]  當你讀到這裡的時候
[00:23:46.000 --> 00:23:48.000]  你一定會想到
[00:23:48.000 --> 00:23:52.000]  誰是袋贖羔羊
[00:23:52.000 --> 00:23:59.000]  我們的主耶穌為我們袋贖自己
[00:23:59.000 --> 00:24:01.000]  袋贖我們每一個
[00:24:01.000 --> 00:24:04.000]  先講述到一位的主
[00:24:04.000 --> 00:24:08.000]  本來是無需要面對死亡
[00:24:08.000 --> 00:24:11.000]  但是他因為要救贖我們
[00:24:11.000 --> 00:24:12.000]  代替我們承受
[00:24:12.000 --> 00:24:16.000]  我們最所應當承受的死亡
[00:24:16.000 --> 00:24:20.000]  因此我們可以從死得生
[00:24:20.000 --> 00:24:24.000]  從死裡面被神得回
[00:24:24.000 --> 00:24:26.000]  你會知道當神講述到
[00:24:26.000 --> 00:24:28.000]  阿伯拉罕獻耳撒的時候
[00:24:28.000 --> 00:24:30.000]  其實都是指向將來
[00:24:30.000 --> 00:24:34.000]  他的兒子要代替我們
[00:24:34.000 --> 00:24:38.000]  來承受一種的死亡
[00:24:38.000 --> 00:24:41.000]  你會發覺最寶貴的是
[00:24:41.000 --> 00:24:46.000]  神自己將他的兒子賜給我們
[00:24:46.000 --> 00:24:48.000]  我們有些時候
[00:24:48.000 --> 00:24:50.000]  我們會覺得
[00:24:50.000 --> 00:24:53.000]  都是我們將最好的獻給神
[00:24:53.000 --> 00:24:55.000]  但是其實你會看到
[00:24:55.000 --> 00:24:56.000]  聖經說到
[00:24:56.000 --> 00:24:57.000]  當你獻給神的時候
[00:24:57.000 --> 00:25:00.000]  神其實不是想要你所獻的
[00:25:00.000 --> 00:25:04.000]  其實祂已經為你預備了更寶貴的
[00:25:04.000 --> 00:25:06.000]  就是主耶穌自己
[00:25:06.000 --> 00:25:08.000]  祂為你預備祂的愛子
[00:25:08.000 --> 00:25:11.000]  代替我們擺上
[00:25:11.000 --> 00:25:13.000]  所以當你要將某一些事情
[00:25:13.000 --> 00:25:16.000]  捨棄獻情擺上的時候
[00:25:16.000 --> 00:25:19.000]  不要以為是你會損失了一些事情
[00:25:19.000 --> 00:25:24.000]  其實是神已經將更好的預備給你
[00:25:24.000 --> 00:25:27.000]  當我回到聖經裡面
[00:25:27.000 --> 00:25:28.000]  在新約的時候
[00:25:28.000 --> 00:25:29.000]  大家都會想到
[00:25:29.000 --> 00:25:32.000]  就是當主耶穌跟一群門徒說到
[00:25:32.000 --> 00:25:35.000]  就是說到一個財主
[00:25:35.000 --> 00:25:38.000]  不能夠跟隨耶穌
[00:25:38.000 --> 00:25:41.000]  耶穌就說財主進天國
[00:25:41.000 --> 00:25:45.000]  好像駱駝進針眼那麼困難
[00:25:45.000 --> 00:25:46.000]  當彼得聽見的時候
[00:25:46.000 --> 00:25:48.000]  他就很豪氣地說
[00:25:48.000 --> 00:25:50.000]  主耶穌那我們呢
[00:25:50.000 --> 00:25:52.000]  我們為你撇去一切
[00:25:52.000 --> 00:25:55.000]  我們會得到什麼
[00:25:55.000 --> 00:25:59.000]  在當時主耶穌有一個很特別的回答
[00:25:59.000 --> 00:26:00.000]  他就回答彼得
[00:26:00.000 --> 00:26:03.000]  我實在告訴你們
[00:26:03.000 --> 00:26:05.000]  人為神的國
[00:26:05.000 --> 00:26:07.000]  撇下房屋
[00:26:07.000 --> 00:26:08.000]  妻子弟兄
[00:26:08.000 --> 00:26:12.000]  父母和兒女
[00:26:12.000 --> 00:26:14.000]  很珍貴的關係
[00:26:14.000 --> 00:26:17.000]  很珍貴的田地土產
[00:26:17.000 --> 00:26:21.000]  田地和房屋
[00:26:21.000 --> 00:26:22.000]  就算是這樣
[00:26:22.000 --> 00:26:26.000]  門友不在今世得百倍
[00:26:26.000 --> 00:26:29.000]  來世得永生
[00:26:29.000 --> 00:26:30.000]  他去頂節位的時候
[00:26:30.000 --> 00:26:32.000]  好像神要你將一些
[00:26:32.000 --> 00:26:34.000]  你珍愛的東西獻情
[00:26:34.000 --> 00:26:36.000]  但其實你知道
[00:26:36.000 --> 00:26:40.000]  祂預備將更大的恩典
[00:26:40.000 --> 00:26:43.000]  和祝福賜給你
[00:26:43.000 --> 00:26:46.000]  當神這樣來到去
[00:26:46.000 --> 00:26:48.000]  要求亞伯拉罕的時候
[00:26:48.000 --> 00:26:52.000]  他從死裡得回他的遺址
[00:26:52.000 --> 00:26:58.000]  但後來亞伯拉罕在十四節就說
[00:26:58.000 --> 00:27:02.000]  叫這個地方起個名字給他作為紀念
[00:27:02.000 --> 00:27:04.000]  這個名字大家都熟悉
[00:27:04.000 --> 00:27:05.000]  是什麼
[00:27:05.000 --> 00:27:08.000]  耶和華以納
[00:27:08.000 --> 00:27:11.000]  我們中間有個團契叫做以納團
[00:27:11.000 --> 00:27:14.000]  他們常常都會想起耶和華以納
[00:27:14.000 --> 00:27:16.000]  耶和華以納的意思
[00:27:16.000 --> 00:27:18.000]  我們知道是神必預備
[00:27:18.000 --> 00:27:20.000]  但是以納這個字
[00:27:20.000 --> 00:27:22.000]  最根本的意思
[00:27:22.000 --> 00:27:27.000]  其實是說看見
[00:27:27.000 --> 00:27:28.000]  有些英文說
[00:27:28.000 --> 00:27:30.000]  God see
[00:27:30.000 --> 00:27:32.000]  see to it
[00:27:32.000 --> 00:27:34.000]  因此在中文的聖經就譯作
[00:27:34.000 --> 00:27:38.000]  神看顧
[00:27:38.000 --> 00:27:39.000]  耶和華以納
[00:27:39.000 --> 00:27:42.000]  正是神看顧你的需要
[00:27:42.000 --> 00:27:45.000]  祂預備你所需的
[00:27:45.000 --> 00:27:48.000]  讓你能夠得到你所需要的
[00:27:48.000 --> 00:27:51.000]  或者我們一般的說話說
[00:27:51.000 --> 00:27:55.000]  你放心 神看顧著你
[00:27:55.000 --> 00:27:56.000]  你有什麼困難
[00:27:56.000 --> 00:27:57.000]  有什麼需要
[00:27:57.000 --> 00:27:58.000]  有什麼艱難
[00:27:58.000 --> 00:28:00.000]  神知道的
[00:28:00.000 --> 00:28:01.000]  祂看顧著你
[00:28:01.000 --> 00:28:05.000]  這個就是耶和華以納
[00:28:05.000 --> 00:28:06.000]  神看顧著你
[00:28:06.000 --> 00:28:08.000]  祂知道你的情況
[00:28:08.000 --> 00:28:09.000]  祂明白你的需要
[00:28:09.000 --> 00:28:11.000]  所以有些英文聖經翻譯
[00:28:11.000 --> 00:28:15.000]  God provide providence
[00:28:15.000 --> 00:28:18.000]  神是供應 神是賜予
[00:28:18.000 --> 00:28:21.000]  我和大家簡單說一件事
[00:28:21.000 --> 00:28:22.000]  很多年前
[00:28:22.000 --> 00:28:24.000]  一件事很深刻在我心裡
[00:28:24.000 --> 00:28:27.000]  我第一次去到美國
[00:28:27.000 --> 00:28:29.000]  來到有安息年的進修假
[00:28:29.000 --> 00:28:31.000]  當時我自己就是
[00:28:31.000 --> 00:28:33.000]  很想能夠家人一起去
[00:28:33.000 --> 00:28:37.000]  所以我們就盡量安排到全家一起去
[00:28:37.000 --> 00:28:40.000]  當時我們的經濟情況都比較緊
[00:28:40.000 --> 00:28:44.000]  我們未必可以六個月住酒店
[00:28:44.000 --> 00:28:45.000]  不可能
[00:28:45.000 --> 00:28:47.000]  所以很想能夠找到一些地方
[00:28:47.000 --> 00:28:48.000]  可以在當地居庭
[00:28:48.000 --> 00:28:51.000]  我先去到住一些臨時的地方
[00:28:51.000 --> 00:28:52.000]  到處去問
[00:28:52.000 --> 00:28:56.000]  可不可以找到一些其他地方
[00:28:56.000 --> 00:28:58.000]  很久很久都找不到
[00:28:58.000 --> 00:29:01.000]  但是家人就快來了
[00:29:01.000 --> 00:29:03.000]  太太和兩個小朋友很快就出來
[00:29:03.000 --> 00:29:05.000]  但是沒有地方
[00:29:05.000 --> 00:29:07.000]  突然有一位姐妹跟我說
[00:29:07.000 --> 00:29:08.000]  你試試那間吧
[00:29:08.000 --> 00:29:10.000]  什麼來的
[00:29:10.000 --> 00:29:11.000]  我去問一問
[00:29:11.000 --> 00:29:14.000]  原來是一間專門給宗教士回國的時候
[00:29:14.000 --> 00:29:18.000]  述職他們住的地方
[00:29:18.000 --> 00:29:19.000]  我去問的時候
[00:29:19.000 --> 00:29:21.000]  英國的地方就說
[00:29:21.000 --> 00:29:24.000]  我們只是給宗教士的
[00:29:24.000 --> 00:29:26.000]  我問牧師呢
[00:29:26.000 --> 00:29:29.000]  牧師沒有
[00:29:29.000 --> 00:29:31.000]  但是接著她就說
[00:29:31.000 --> 00:29:33.000]  如果沒有人申請有空位
[00:29:33.000 --> 00:29:36.000]  都可以給牧師地
[00:29:36.000 --> 00:29:38.000]  我就問現在有沒有空位
[00:29:38.000 --> 00:29:41.000]  她說都沒有
[00:29:41.000 --> 00:29:43.000]  但是突然她就說
[00:29:43.000 --> 00:29:46.000]  有一個空位剛剛搬出
[00:29:46.000 --> 00:29:50.000]  但是有另一個宗教士申請
[00:29:50.000 --> 00:29:52.000]  但是可能他不申請
[00:29:52.000 --> 00:29:53.000]  那這樣吧
[00:29:53.000 --> 00:29:56.000]  明天如果你沒有收到電話
[00:29:56.000 --> 00:29:59.000]  就表示他沒有申請了
[00:29:59.000 --> 00:30:02.000]  那我們就給你吧
[00:30:02.000 --> 00:30:05.000]  我就帶著極大的盼望
[00:30:05.000 --> 00:30:09.000]  整天沒有收到電話
[00:30:09.000 --> 00:30:11.000]  那天一直等
[00:30:11.000 --> 00:30:12.000]  一直等
[00:30:12.000 --> 00:30:15.000]  沒有收到電話
[00:30:15.000 --> 00:30:17.000]  所以第二天一早去到
[00:30:17.000 --> 00:30:19.000]  就跟他們談
[00:30:19.000 --> 00:30:22.000]  他們就讓我入住那個地方
[00:30:22.000 --> 00:30:23.000]  入住的時候
[00:30:23.000 --> 00:30:25.000]  先發覺那個地方
[00:30:25.000 --> 00:30:27.000]  一方面租金很便宜
[00:30:27.000 --> 00:30:29.000]  另外全部的傢俬
[00:30:29.000 --> 00:30:32.000]  被鋪、餐具、寢具
[00:30:32.000 --> 00:30:35.000]  全部有了
[00:30:35.000 --> 00:30:38.000]  然後我留意到這間單位
[00:30:38.000 --> 00:30:41.000]  寫著他們的名稱
[00:30:41.000 --> 00:30:45.000]  叫做Providence Missions Home
[00:30:45.000 --> 00:30:46.000]  或者中文譯做
[00:30:46.000 --> 00:30:50.000]  以勒宣教之家
[00:30:50.000 --> 00:30:51.000]  在跟著的六個月
[00:30:51.000 --> 00:30:54.000]  我承受了很多恩惠
[00:30:54.000 --> 00:30:57.000]  有機會可以跟你詳細說
[00:30:57.000 --> 00:30:58.000]  我的家庭
[00:30:58.000 --> 00:31:00.000]  我自己領受了很多
[00:31:00.000 --> 00:31:04.000]  因為這個地方所給我們的祝福
[00:31:04.000 --> 00:31:05.000]  各位靈姐妹
[00:31:05.000 --> 00:31:08.000]  這位上帝是耶和華以立
[00:31:08.000 --> 00:31:10.000]  祂看著你
[00:31:10.000 --> 00:31:12.000]  祂知道你的需要
[00:31:12.000 --> 00:31:15.000]  祂會供應你所需
[00:31:15.000 --> 00:31:20.000]  祂會為你預備所需要
[00:31:20.000 --> 00:31:21.000]  因此我也想
[00:31:21.000 --> 00:31:23.000]  就用這句話
[00:31:23.000 --> 00:31:27.000]  給大家有一個祝福
[00:31:27.000 --> 00:31:29.000]  是什麼臨門?
[00:31:29.000 --> 00:31:32.000]  不是五福
[00:31:32.000 --> 00:31:33.000]  百福臨門
[00:31:33.000 --> 00:31:36.000]  神必預備
[00:31:36.000 --> 00:31:38.000]  神必預備恩典
[00:31:38.000 --> 00:31:41.000]  在你和我的生命中
[00:31:41.000 --> 00:31:43.000]  我們再簡單的看多一點
[00:31:43.000 --> 00:31:45.000]  在下面
[00:31:45.000 --> 00:31:46.000]  當你再讀的時候
[00:31:46.000 --> 00:31:47.000]  你會發覺
[00:31:47.000 --> 00:31:51.000]  神確切的應許賜福
[00:31:51.000 --> 00:31:54.000]  剛才我們讀過二十二章十六節
[00:31:54.000 --> 00:31:55.000]  耶和華說
[00:31:55.000 --> 00:31:57.000]  我指著自己起誓
[00:31:57.000 --> 00:31:59.000]  我要賜福給你
[00:31:59.000 --> 00:32:01.000]  但你發覺聖經很特別說到
[00:32:01.000 --> 00:32:03.000]  神指著自己起誓
[00:32:03.000 --> 00:32:06.000]  讀到聖經新約希伯來書的時候
[00:32:06.000 --> 00:32:07.000]  你知道聖經就在說
[00:32:07.000 --> 00:32:10.000]  神指著自己起誓
[00:32:10.000 --> 00:32:14.000]  意味著沒有任何事情比神自己大
[00:32:14.000 --> 00:32:17.000]  祂指著最偉大的起誓
[00:32:17.000 --> 00:32:18.000]  意味著就是
[00:32:18.000 --> 00:32:22.000]  神自己作我們的保證
[00:32:22.000 --> 00:32:27.000]  祂一定會承傳祂對我們的應許
[00:32:27.000 --> 00:32:29.000]  因此聖經希伯來書就說
[00:32:29.000 --> 00:32:31.000]  兩件事情作實
[00:32:31.000 --> 00:32:32.000]  一個是應許
[00:32:32.000 --> 00:32:34.000]  一個是起誓
[00:32:34.000 --> 00:32:38.000]  祂所說的話絕不會說謊
[00:32:38.000 --> 00:32:40.000]  一定會承傳
[00:32:40.000 --> 00:32:42.000]  各位弟兄姊妹
[00:32:42.000 --> 00:32:48.000]  神應許將天上地下的福氣賜給信靠的人
[00:32:48.000 --> 00:32:52.000]  是必然承傳
[00:32:52.000 --> 00:32:54.000]  因為你聽從祂
[00:32:54.000 --> 00:32:56.000]  你敬畏祂
[00:32:56.000 --> 00:32:58.000]  或者是今天
[00:32:58.000 --> 00:33:00.000]  或者是將來
[00:33:00.000 --> 00:33:02.000]  你一定會經歷神給你
[00:33:02.000 --> 00:33:06.000]  真正最大的祝福
[00:33:06.000 --> 00:33:10.000]  因此我祝福大家
[00:33:10.000 --> 00:33:12.000]  敬畏上主
[00:33:12.000 --> 00:33:14.000]  恩福別臨
[00:33:14.000 --> 00:33:15.000]  再來一次
[00:33:15.000 --> 00:33:17.000]  敬畏上主
[00:33:17.000 --> 00:33:19.000]  恩福別臨
[00:33:19.000 --> 00:33:21.000]  弟兄姊妹
[00:33:21.000 --> 00:33:23.000]  無論在什麼處境
[00:33:23.000 --> 00:33:27.000]  無論面對什麼的考驗
[00:33:27.000 --> 00:33:30.000]  你立定心志
[00:33:30.000 --> 00:33:33.000]  縱使付上一切的代價
[00:33:33.000 --> 00:33:36.000]  聽從神
[00:33:36.000 --> 00:33:39.000]  你必然得福
[00:33:39.000 --> 00:33:41.000]  我們一起祈禱
