
[00:00:00.000 --> 00:00:07.080]  彼得前書第四章當然就是彼得在年老的時候所寫的書信
[00:16:07.520 --> 00:16:08.520]  是不是?
[00:16:08.520 --> 00:16:09.520]  以前我不說舊陣了
[00:16:09.520 --> 00:16:11.520]  因為你們說我懷舊
[00:16:11.520 --> 00:16:12.520]  是不是?
[00:16:12.520 --> 00:16:13.520]  用火水爐的年代
[00:16:13.520 --> 00:16:14.520]  用風爐的時代
[00:16:14.520 --> 00:16:15.520]  我都用過
[00:16:15.520 --> 00:16:16.520]  是不是?
[00:16:16.520 --> 00:16:17.520]  點點火酒
[00:16:17.520 --> 00:16:18.520]  在那裡潑
[00:16:18.520 --> 00:16:19.520]  潑潑潑
[00:16:19.520 --> 00:16:20.520]  煮一煮飯
[00:16:20.520 --> 00:16:22.520]  弄到兩個小時
[00:16:22.520 --> 00:16:24.520]  是不是?
[00:16:24.520 --> 00:16:26.520]  但是那個年代有什麼好處
[00:16:26.520 --> 00:16:28.520]  和現在有什麼壞處
[00:16:28.520 --> 00:16:30.520]  那個代價就是
[00:16:30.520 --> 00:16:32.520]  我們捱不住苦
[00:16:32.520 --> 00:16:33.520]  我們捱不住苦
[00:16:33.520 --> 00:16:34.520]  我們忍不住
[00:16:34.520 --> 00:16:36.520]  痛苦對於我們的打擊
[00:16:36.520 --> 00:16:38.520]  是遠重過當
[00:16:38.520 --> 00:16:39.520]  以前的時代
[00:16:39.520 --> 00:16:41.520]  這個就是一個
[00:16:41.520 --> 00:16:43.520]  為什麼我們要面對問這個問題
[00:16:43.520 --> 00:16:45.520]  究竟我們有多少
[00:16:45.520 --> 00:16:47.520]  可以去面對
[00:16:47.520 --> 00:16:49.520]  痛苦的裝備
[00:16:49.520 --> 00:16:56.520]  如果是研究心理學的人
[00:16:56.520 --> 00:16:58.520]  多半都認識
[00:16:58.520 --> 00:17:00.520]  聽過一個大概五十多年前
[00:17:00.520 --> 00:17:03.520]  或者大半個世紀之前的一個實驗
[00:17:03.520 --> 00:17:05.520]  很出名的一個實驗
[00:17:05.520 --> 00:17:06.520]  那個心理學家
[00:17:06.520 --> 00:17:07.520]  美國的心理學家
[00:17:07.520 --> 00:17:09.520]  叫做Walter Mitchell
[00:17:09.520 --> 00:17:11.520]  被稱為
[00:17:11.520 --> 00:17:13.520]  棉花糖先生
[00:17:13.520 --> 00:17:16.520]  Marsmallow Man
[00:17:16.520 --> 00:17:18.520]  棉花糖先生是做什麼呢
[00:17:18.520 --> 00:17:21.520]  這位教授設計了一個實驗
[00:17:21.520 --> 00:17:25.520]  然後就追蹤研究心理學家
[00:17:25.520 --> 00:17:27.520]  他做什麼呢
[00:17:27.520 --> 00:17:28.520]  他有一個房間
[00:17:28.520 --> 00:17:32.520]  他專門找了一些五歲的小朋友
[00:17:32.520 --> 00:17:34.520]  隨便找的
[00:17:34.520 --> 00:17:35.520]  有男的有女的
[00:17:35.520 --> 00:17:37.520]  給他一顆棉花糖
[00:17:37.520 --> 00:17:39.520]  叫他在這個房間裡
[00:17:39.520 --> 00:17:41.520]  不要吃啊
[00:17:41.520 --> 00:17:43.520]  15分鐘
[00:17:43.520 --> 00:17:46.520]  如果15分鐘都不吃呢
[00:17:46.520 --> 00:17:48.520]  就有兩顆
[00:17:48.520 --> 00:17:49.520]  就這樣
[00:17:49.520 --> 00:17:50.520]  他自己進去
[00:17:50.520 --> 00:17:52.520]  當然那間房間有一個鏡子
[00:17:52.520 --> 00:17:53.520]  他看不到你
[00:17:53.520 --> 00:17:54.520]  你就看到他
[00:17:54.520 --> 00:17:59.520]  於是很多小朋友就做這些實驗
[00:17:59.520 --> 00:18:01.520]  有些進去就吃了
[00:18:01.520 --> 00:18:04.520]  有些就忍了一輪
[00:18:04.520 --> 00:18:05.520]  最後就吃了
[00:18:05.520 --> 00:18:07.520]  有些是真的忍得住的
[00:18:07.520 --> 00:18:08.520]  這個我們一會兒再說
[00:18:08.520 --> 00:18:10.520]  究竟有什麼分別
[00:18:10.520 --> 00:18:12.520]  不過他最有意思的是
[00:18:12.520 --> 00:18:14.520]  他接著做一些追蹤的研究
[00:18:14.520 --> 00:18:19.520]  追蹤一路記錄那些小朋友長大之後
[00:18:19.520 --> 00:18:22.520]  大概20多年至30年的追蹤
[00:18:22.520 --> 00:18:24.520]  他得到的結果是很驚人的
[00:18:24.520 --> 00:18:27.520]  告訴你這個結果到現在都很出名的
[00:18:27.520 --> 00:18:31.520]  他說那些能夠捱到15分鐘而不吃
[00:18:31.520 --> 00:18:33.520]  拿到那兩顆小朋友
[00:18:33.520 --> 00:18:36.520]  和那些捱不到15分鐘的那些
[00:18:36.520 --> 00:18:38.520]  後來的發展是很不同的
[00:18:38.520 --> 00:18:41.520]  他說一顆棉花糖就小事
[00:18:41.520 --> 00:18:43.520]  但是接著所發生的東西就有分別
[00:18:43.520 --> 00:18:44.520]  譬如
[00:18:44.520 --> 00:18:45.520]  第一
[00:18:45.520 --> 00:18:49.520]  那些能夠捱到15分鐘的小朋友
[00:18:49.520 --> 00:18:51.520]  無論男生女生都好
[00:18:51.520 --> 00:18:52.520]  平均來講
[00:18:52.520 --> 00:18:53.520]  統計來講
[00:18:53.520 --> 00:18:55.520]  他們考SAT的成績是高的
[00:18:55.520 --> 00:18:57.520]  高過那些吃了的那些
[00:18:57.520 --> 00:19:00.520]  SAT的意思就是說他進了大學
[00:19:00.520 --> 00:19:02.520]  所以他們接著進了大學
[00:19:02.520 --> 00:19:06.520]  讀到比較高的學位的人是多一點的
[00:19:06.520 --> 00:19:07.520]  比例是多了
[00:19:07.520 --> 00:19:08.520]  第二
[00:19:08.520 --> 00:19:13.520]  痴肥的人數少過另外那一群是很多的
[00:19:13.520 --> 00:19:15.520]  第三
[00:19:15.520 --> 00:19:17.520]  是吸毒的
[00:19:17.520 --> 00:19:20.520]  比例是極少的
[00:19:20.520 --> 00:19:22.520]  很大的比例是少過那些
[00:19:22.520 --> 00:19:23.520]  就是
[00:19:23.520 --> 00:19:25.520]  能夠捱到15分鐘的那些
[00:19:25.520 --> 00:19:27.520]  還有
[00:19:27.520 --> 00:19:28.520]  普遍來講
[00:19:28.520 --> 00:19:30.520]  這一群能夠捱到15分鐘的
[00:19:30.520 --> 00:19:32.520]  他們
[00:19:32.520 --> 00:19:35.520]  建立一個比較健康正常的家庭
[00:19:35.520 --> 00:19:36.520]  是多的
[00:19:37.520 --> 00:19:38.520]  他的結果就是說
[00:19:38.520 --> 00:19:40.520]  這顆棉花糖是小事
[00:19:40.520 --> 00:19:43.520]  但這顆棉花糖也代表了一個東西
[00:19:43.520 --> 00:19:46.520]  還有所看到背後的意志力
[00:19:46.520 --> 00:19:49.520]  所產生的結果
[00:19:49.520 --> 00:19:50.520]  就是很大
[00:19:50.520 --> 00:19:51.520]  我相信這個就是
[00:19:51.520 --> 00:19:52.520]  剛才我們說
[00:19:52.520 --> 00:19:53.520]  為什麼我們
[00:19:53.520 --> 00:19:54.520]  第一
[00:19:54.520 --> 00:19:57.520]  我們喜歡不喜歡都有打擊的
[00:19:57.520 --> 00:19:59.520]  喜歡不喜歡我們都會傷痛的
[00:19:59.520 --> 00:20:00.520]  告訴你
[00:20:00.520 --> 00:20:01.520]  問題就是
[00:20:01.520 --> 00:20:03.520]  你有沒有這種裝備
[00:20:03.520 --> 00:20:04.520]  這種心智
[00:20:04.520 --> 00:20:06.520]  好像耶穌基督那樣
[00:20:06.520 --> 00:20:08.520]  去面對這個
[00:20:08.520 --> 00:20:10.520]  這個我可以說是一個
[00:20:10.520 --> 00:20:11.520]  負面一點的
[00:20:11.520 --> 00:20:13.520]  或者是消極一點的方法
[00:20:13.520 --> 00:20:14.520]  這個可以說是一個
[00:20:14.520 --> 00:20:16.520]  令自己沒那麼怕痛
[00:20:16.520 --> 00:20:18.520]  沒那麼怕痛
[00:20:18.520 --> 00:20:20.520]  以前的人是捱得
[00:20:20.520 --> 00:20:21.520]  為什麼呢?
[00:20:21.520 --> 00:20:22.520]  因為他沒那麼怕痛
[00:20:22.520 --> 00:20:24.520]  現在我們同樣的痛苦
[00:20:24.520 --> 00:20:26.520]  我們就捱不住
[00:20:26.520 --> 00:20:27.520]  所以我們有時
[00:20:27.520 --> 00:20:29.520]  在這個現代的社會裡面
[00:20:29.520 --> 00:20:31.520]  我們要提醒自己
[00:20:31.520 --> 00:20:32.520]  因為我們的肉體呢
[00:20:32.520 --> 00:20:33.520]  不是壞的
[00:20:33.520 --> 00:20:35.520]  在神的心中
[00:20:35.520 --> 00:20:36.520]  我們的肉體不壞的
[00:20:36.520 --> 00:20:37.520]  但是當我們呢
[00:20:37.520 --> 00:20:40.520]  去習慣地放縱它的時候
[00:20:40.520 --> 00:20:42.520]  不單止它操控我們的心靈
[00:20:42.520 --> 00:20:44.520]  並且它還有一個
[00:20:44.520 --> 00:20:46.520]  相同
[00:20:46.520 --> 00:20:48.520]  就是繼續而來的結果
[00:20:48.520 --> 00:20:51.520]  就是我們面對痛苦的能力
[00:20:51.520 --> 00:20:53.520]  是一路減弱的
[00:20:53.520 --> 00:20:54.520]  所以一樣的痛苦
[00:20:54.520 --> 00:20:55.520]  臨到你的時候
[00:20:55.520 --> 00:20:56.520]  你就瘋了
[00:20:56.520 --> 00:20:57.520]  覺得撐不住
[00:20:57.520 --> 00:20:58.520]  你覺得呢
[00:20:58.520 --> 00:21:00.520]  全世界對不住你
[00:21:00.520 --> 00:21:01.520]  你覺得沒可能
[00:21:01.520 --> 00:21:02.520]  這樣再生活下去
[00:21:02.520 --> 00:21:04.520]  甚至有些人放棄
[00:21:04.520 --> 00:21:05.520]  他自己的勇氣
[00:21:05.520 --> 00:21:06.520]  就是為什麼呢?
[00:21:06.520 --> 00:21:07.520]  因為
[00:21:07.520 --> 00:21:08.520]  就是那個
[00:21:08.520 --> 00:21:09.520]  肉體就說了
[00:21:09.520 --> 00:21:12.520]  在肉體受苦這回事
[00:21:12.520 --> 00:21:13.520]  將你征服了
[00:21:13.520 --> 00:21:16.520]  當一個人被肉體受苦這回事
[00:21:16.520 --> 00:21:17.520]  征服的時候
[00:21:17.520 --> 00:21:18.520]  你發覺
[00:21:18.520 --> 00:21:20.520]  你就是一個
[00:21:20.520 --> 00:21:22.520]  在痛苦的面前
[00:21:22.520 --> 00:21:24.520]  被打倒的失敗者
[00:21:24.520 --> 00:21:26.520]  所以他就跟著
[00:21:26.520 --> 00:21:27.520]  很有意思的
[00:21:27.520 --> 00:21:28.520]  彼得說
[00:21:28.520 --> 00:21:29.520]  所以你們就想清楚
[00:21:29.520 --> 00:21:30.520]  分清楚
[00:21:30.520 --> 00:21:31.520]  你以前沒信耶穌之前
[00:21:31.520 --> 00:21:32.520]  就像外邦人一樣
[00:21:32.520 --> 00:21:35.520]  當時就說羅馬希臘的社會
[00:21:35.520 --> 00:21:36.520]  就是什麼呢?
[00:21:36.520 --> 00:21:37.520]  行邪淫
[00:21:37.520 --> 00:21:38.520]  私慾
[00:21:38.520 --> 00:21:39.520]  醉酒
[00:21:39.520 --> 00:21:40.520]  謊言
[00:21:40.520 --> 00:21:41.520]  狂飲
[00:21:41.520 --> 00:21:42.520]  可憎的
[00:21:42.520 --> 00:21:43.520]  拜偶像的事
[00:21:43.520 --> 00:21:44.520]  簡單的
[00:21:44.520 --> 00:21:45.520]  我跟大家做了一點
[00:21:45.520 --> 00:21:46.520]  就是
[00:21:46.520 --> 00:21:47.520]  就是三樣東西
[00:21:47.520 --> 00:21:48.520]  羅女
[00:21:48.520 --> 00:21:49.520]  三樣東西
[00:21:49.520 --> 00:21:50.520]  吃
[00:21:50.520 --> 00:21:51.520]  吃
[00:21:51.520 --> 00:21:52.520]  還有探
[00:21:52.520 --> 00:21:53.520]  就是這三樣東西
[00:21:53.520 --> 00:21:55.520]  我們神從來沒告訴你
[00:21:55.520 --> 00:21:56.520]  吃不對
[00:21:56.520 --> 00:21:57.520]  不過吃到放縱
[00:21:57.520 --> 00:21:58.520]  就是譬如說
[00:21:58.520 --> 00:22:00.520]  他用他所說的字眼來說
[00:22:00.520 --> 00:22:01.520]  譬如醉酒
[00:22:01.520 --> 00:22:02.520]  謊言
[00:22:02.520 --> 00:22:03.520]  狂飲
[00:22:03.520 --> 00:22:05.520]  就是我放縱去吃
[00:22:05.520 --> 00:22:06.520]  很有趣的
[00:22:06.520 --> 00:22:08.520]  當人放縱去吃的時候
[00:22:08.520 --> 00:22:09.520]  就說很爽
[00:22:09.520 --> 00:22:10.520]  可以吃
[00:22:10.520 --> 00:22:11.520]  為什麼不吃呢?
[00:22:11.520 --> 00:22:12.520]  為什麼要吃好東西呢?
[00:22:12.520 --> 00:22:13.520]  好了
[00:22:13.520 --> 00:22:15.520]  當你開始放縱去吃的時候
[00:22:15.520 --> 00:22:17.520]  身體的滿足感
[00:22:17.520 --> 00:22:19.520]  成為你一種拉力
[00:22:19.520 --> 00:22:20.520]  你沒辦法抗拒
[00:22:20.520 --> 00:22:23.520]  慢慢你自己的心靈就被控制了
[00:22:23.520 --> 00:22:25.520]  那就
[00:22:25.520 --> 00:22:26.520]  就開始不停想
[00:22:26.520 --> 00:22:27.520]  吃那些很棒的東西
[00:22:27.520 --> 00:22:29.520]  想再吃好一點
[00:22:29.520 --> 00:22:32.520]  那個拉力
[00:22:32.520 --> 00:22:33.520]  我不懂得怎麼說
[00:22:33.520 --> 00:22:37.520]  不過我有一點體會到
[00:22:37.520 --> 00:22:39.520]  因為我自己喜歡喝中國茶
[00:22:39.520 --> 00:22:41.520]  其實以前也不懂得喝
[00:22:41.520 --> 00:22:43.520]  因為十幾二十年就去了中國大陸
[00:22:43.520 --> 00:22:45.520]  當我在中國裡面
[00:22:45.520 --> 00:22:48.520]  認識了很多大學裡面的教授
[00:22:48.520 --> 00:22:49.520]  那些文人
[00:22:49.520 --> 00:22:51.520]  那些文人不是很多錢
[00:22:51.520 --> 00:22:52.520]  不過他們很客氣
[00:22:52.520 --> 00:22:53.520]  總是想送一些東西給我
[00:22:53.520 --> 00:22:56.520]  他知道我想試試喝茶
[00:22:56.520 --> 00:22:58.520]  於是種一些茶
[00:22:58.520 --> 00:22:59.520]  越種越好
[00:22:59.520 --> 00:23:01.520]  我發覺很要命的
[00:23:01.520 --> 00:23:04.520]  你喝了那些很棒的普洱之後
[00:23:04.520 --> 00:23:07.520]  去茶樓喝那些茶精水
[00:23:07.520 --> 00:23:09.520]  你是很難受的
[00:23:09.520 --> 00:23:11.520]  但是我經常提醒自己
[00:23:11.520 --> 00:23:13.520]  我是可以喝到最好的普洱
[00:23:13.520 --> 00:23:14.520]  一個人送給我
[00:23:14.520 --> 00:23:15.520]  不過
[00:23:15.520 --> 00:23:17.520]  我也可以喝茶精水
[00:23:17.520 --> 00:23:18.520]  這個就是那個
[00:23:18.520 --> 00:23:19.520]  那個自由
[00:23:19.520 --> 00:23:20.520]  我就記起
[00:23:20.520 --> 00:23:23.520]  菲律賓書第四章那裡所說的
[00:23:23.520 --> 00:23:24.520]  就是我可以處悲戰
[00:23:24.520 --> 00:23:25.520]  我可以處負足
[00:23:25.520 --> 00:23:27.520]  我可以有餘亦可以不足
[00:23:27.520 --> 00:23:28.520]  隨時隨待
[00:23:28.520 --> 00:23:30.520]  我要得了庇權
[00:23:30.520 --> 00:23:32.520]  我說這個才是真正的自由
[00:23:32.520 --> 00:23:33.520]  你明白嗎?
[00:23:33.520 --> 00:23:34.520]  就是你上得去
[00:23:34.520 --> 00:23:35.520]  吃到那些好東西
[00:23:35.520 --> 00:23:37.520]  於是你以後都要吃好東西
[00:23:37.520 --> 00:23:38.520]  吃回那些普通的東西
[00:23:38.520 --> 00:23:39.520]  哇!這樣的味道
[00:23:39.520 --> 00:23:40.520]  怎麼吃得下呢?
[00:23:40.520 --> 00:23:41.520]  垃圾來的
[00:23:41.520 --> 00:23:42.520]  我告訴你
[00:23:42.520 --> 00:23:47.520]  你就開始沒有那種面對痛苦的力量
[00:23:47.520 --> 00:23:48.520]  沒有那種心智
[00:23:48.520 --> 00:23:49.520]  沒有那種裝備
[00:23:49.520 --> 00:23:51.520]  所以你一病的時候
[00:23:51.520 --> 00:23:52.520]  你就想死
[00:23:52.520 --> 00:23:53.520]  因為沒有好東西吃
[00:23:53.520 --> 00:23:54.520]  是不是?
[00:23:54.520 --> 00:23:55.520]  吃白粥
[00:23:55.520 --> 00:23:57.520]  去醫院坐著
[00:23:57.520 --> 00:23:58.520]  怎麼搞的?
[00:23:58.520 --> 00:23:59.520]  吃了就吃了
[00:23:59.520 --> 00:24:00.520]  如果你吃慣了白粥
[00:24:00.520 --> 00:24:01.520]  就吃吧
[00:24:01.520 --> 00:24:02.520]  無所謂的
[00:24:02.520 --> 00:24:03.520]  反正都是吃的
[00:24:03.520 --> 00:24:05.520]  我不是說要你折磨自己
[00:24:05.520 --> 00:24:06.520]  折墮自己
[00:24:06.520 --> 00:24:08.520]  你明白當中的那件事
[00:24:08.520 --> 00:24:09.520]  在我們生命裡面
[00:24:09.520 --> 00:24:11.520]  不可以讓肉體去控制它
[00:24:11.520 --> 00:24:15.520]  所以這裡不是在說道德問題而已
[00:24:15.520 --> 00:24:17.520]  是在說一種力量
[00:24:17.520 --> 00:24:18.520]  性慾同樣也是
[00:24:18.520 --> 00:24:19.520]  是不是?
[00:24:19.520 --> 00:24:20.520]  就是你發覺
[00:24:20.520 --> 00:24:21.520]  性慾如果放縱
[00:24:21.520 --> 00:24:22.520]  性其實是美麗的
[00:24:22.520 --> 00:24:23.520]  唐世紀告訴你
[00:24:23.520 --> 00:24:24.520]  是神所創造的
[00:24:24.520 --> 00:24:25.520]  男女之間
[00:24:25.520 --> 00:24:27.520]  但是當性的慾望
[00:24:27.520 --> 00:24:30.520]  那個肉體去支配你的時候
[00:24:30.520 --> 00:24:32.520]  你放縱的時候
[00:24:32.520 --> 00:24:34.520]  你發覺你的心靈就一直被它支配
[00:24:34.520 --> 00:24:35.520]  你的腦筋
[00:24:35.520 --> 00:24:36.520]  你整天想那些東西
[00:24:36.520 --> 00:24:37.520]  貪也是
[00:24:37.520 --> 00:24:39.520]  私慾也是
[00:24:39.520 --> 00:24:41.520]  我們擁有不是錯的
[00:24:41.520 --> 00:24:42.520]  擁有不是罪
[00:24:42.520 --> 00:24:43.520]  不過當你整天心裡面
[00:24:43.520 --> 00:24:45.520]  就是被那些擁有的
[00:24:45.520 --> 00:24:46.520]  整天想著新的牌子
[00:24:46.520 --> 00:24:48.520]  新的產品出來的時候
[00:24:48.520 --> 00:24:50.520]  我又要再追這個
[00:24:50.520 --> 00:24:52.520]  反正我們快要一套了
[00:24:52.520 --> 00:24:54.520]  最重要的這個
[00:24:54.520 --> 00:24:55.520]  原來只有這麼少的
[00:24:55.520 --> 00:24:56.520]  貴就貴一點
[00:24:56.520 --> 00:24:57.520]  不過不要緊
[00:24:57.520 --> 00:24:58.520]  反正都出得起錢
[00:24:58.520 --> 00:24:59.520]  買了它
[00:24:59.520 --> 00:25:01.520]  原來被人搶了
[00:25:01.520 --> 00:25:02.520]  不行
[00:25:02.520 --> 00:25:04.520]  再轉手去訂
[00:25:04.520 --> 00:25:06.520]  開始你整個心就去了那裡
[00:25:06.520 --> 00:25:07.520]  到那時候
[00:25:07.520 --> 00:25:08.520]  突然間你發覺
[00:25:08.520 --> 00:25:09.520]  一個打擊來
[00:25:09.520 --> 00:25:11.520]  一個挫敗來的時候
[00:25:11.520 --> 00:25:12.520]  你沒辦法接受得到
[00:25:12.520 --> 00:25:13.520]  為什麼我要的東西
[00:25:13.520 --> 00:25:14.520]  全部是我得到的
[00:25:14.520 --> 00:25:15.520]  為什麼突然間
[00:25:15.520 --> 00:25:17.520]  我得不到我要的東西
[00:25:17.520 --> 00:25:19.520]  突然間我有的東西都沒有了
[00:25:19.520 --> 00:25:20.520]  那你就慘了
[00:25:20.520 --> 00:25:21.520]  如果根本就沒有的
[00:25:21.520 --> 00:25:23.520]  不是很多的
[00:25:23.520 --> 00:25:25.520]  可以有可以沒有的話
[00:25:25.520 --> 00:25:27.520]  痛苦同樣會來
[00:25:27.520 --> 00:25:28.520]  不過那個打擊
[00:25:28.520 --> 00:25:30.520]  不能夠戰勝你
[00:25:30.520 --> 00:25:32.520]  這個就是那個心智
[00:25:32.520 --> 00:25:34.520]  還有那種武器
[00:25:34.520 --> 00:25:35.520]  那種兵器
[00:25:35.520 --> 00:25:36.520]  這個就是第一樣
[00:25:36.520 --> 00:25:38.520]  好像耶穌基督那樣
[00:25:38.520 --> 00:25:39.520]  既然我們的主耶穌基督
[00:25:39.520 --> 00:25:40.520]  都不怕受苦
[00:25:40.520 --> 00:25:43.520]  希望你和我在我們生命當中
[00:25:43.520 --> 00:25:45.520]  要走上一條路的時候
[00:25:45.520 --> 00:25:48.520]  不要被這些肉體去控制
[00:25:48.520 --> 00:25:50.520]  我們能夠倒過來
[00:25:50.520 --> 00:25:52.520]  我們能夠操控
[00:25:52.520 --> 00:25:53.520]  控制自己的心
[00:25:53.520 --> 00:25:54.520]  真是好東西
[00:25:54.520 --> 00:25:58.520]  《針研》25章28節說過一句話
[00:25:58.520 --> 00:26:02.520]  說一個不能夠控制自己的心的人
[00:26:02.520 --> 00:26:03.520]  他說得很好
[00:26:03.520 --> 00:26:07.520]  就好像一個破了牆的城
[00:26:07.520 --> 00:26:09.520]  什麼都能進去
[00:26:09.520 --> 00:26:11.520]  引誘也能進去
[00:26:11.520 --> 00:26:13.520]  打擊一樣能進去
[00:26:13.520 --> 00:26:14.520]  如果有一面牆
[00:26:14.520 --> 00:26:17.520]  你是能夠緊守約束自己的心
[00:26:17.520 --> 00:26:19.520]  能夠有這種掌控的
[00:26:19.520 --> 00:26:20.520]  自我控制
[00:26:20.520 --> 00:26:23.520]  控制自己的心的話
[00:26:23.520 --> 00:26:25.520]  掌控自己的思想的話
[00:26:25.520 --> 00:26:27.520]  真是你發覺
[00:26:27.520 --> 00:26:28.520]  有痛苦來
[00:26:28.520 --> 00:26:30.520]  你也可以抵擋
[00:26:30.520 --> 00:26:32.520]  就不是一個沒牆的城
[00:26:32.520 --> 00:26:33.520]  你記住
[00:26:33.520 --> 00:26:35.520]  我不想我們弟兄姊妹
[00:26:35.520 --> 00:26:38.520]  我們現代人成為沒牆的城
[00:26:38.520 --> 00:26:39.520]  好了
[00:26:39.520 --> 00:26:40.520]  這是第一樣
[00:26:40.520 --> 00:26:41.520]  當然
[00:26:41.520 --> 00:26:43.520]  如果只是說這個
[00:26:43.520 --> 00:26:46.520]  就好像大家都知道
[00:26:46.520 --> 00:26:48.520]  其他人都是這樣說
[00:26:48.520 --> 00:26:50.520]  要捱得住
[00:26:50.520 --> 00:26:52.520]  當然不是那麼膚淺
[00:26:52.520 --> 00:26:54.520]  但這是事實上很重要的
[00:26:54.520 --> 00:26:57.520]  其中第一個我們要提醒自己的
[00:26:57.520 --> 00:26:58.520]  接著
[00:26:58.520 --> 00:27:01.520]  第二節第三節
[00:27:01.520 --> 00:27:07.520]  他說除了你要用心智去裝備自己之外
[00:27:07.520 --> 00:27:09.520]  你還要什麼呢?
[00:27:09.520 --> 00:27:10.520]  第二節
[00:27:10.520 --> 00:27:14.520]  好叫你們不再隨從人的私慾
[00:27:14.520 --> 00:27:15.520]  不隨從人的私慾
[00:27:15.520 --> 00:27:17.520]  不會被私慾掌控
[00:27:17.520 --> 00:27:18.520]  就是隨從
[00:27:18.520 --> 00:27:19.520]  還沒說完
[00:27:19.520 --> 00:27:21.520]  隨從神的旨意
[00:27:21.520 --> 00:27:24.520]  這是另外一個方向
[00:27:24.520 --> 00:27:26.520]  這可以說是一個積極的面
[00:27:26.520 --> 00:27:28.520]  就是怎樣呢?
[00:27:28.520 --> 00:27:30.520]  是順從神的旨意
[00:27:30.520 --> 00:27:33.520]  如果說我們要在意志上
[00:27:33.520 --> 00:27:36.520]  我們要學習如何面對這些痛苦的打擊
[00:27:36.520 --> 00:27:38.520]  上我們要努力的話
[00:27:38.520 --> 00:27:40.520]  同樣更加重要的努力
[00:27:40.520 --> 00:27:42.520]  積極的
[00:27:42.520 --> 00:27:45.520]  就是我們要訓練我們屬靈的肌肉
[00:27:45.520 --> 00:27:46.520]  就是說
[00:27:46.520 --> 00:27:50.520]  如果你事實上看著這些痛苦來攻擊自己
[00:27:50.520 --> 00:27:52.520]  你太常常覺得自己很苦了
[00:27:52.520 --> 00:27:56.520]  我知道對於你來說是很重要的
[00:27:56.520 --> 00:27:58.520]  是很痛苦
[00:27:58.520 --> 00:28:01.520]  但如果你從早到晚只注意自己
[00:28:01.520 --> 00:28:04.520]  你發覺你走不掉在痛苦裡面
[00:28:04.520 --> 00:28:06.520]  所以我用了一個字眼
[00:28:06.520 --> 00:28:08.520]  大家如果唱過聖詩就知道
[00:28:08.520 --> 00:28:09.520]  我用了一個詩歌的名字
[00:28:09.520 --> 00:28:12.520]  當轉眼仰望耶穌
[00:28:12.520 --> 00:28:14.520]  Turn your eyes upon Jesus
[00:28:14.520 --> 00:28:16.520]  就是說你要轉向
[00:28:16.520 --> 00:28:18.520]  這個其實是有它的作用
[00:28:18.520 --> 00:28:20.520]  很有意思的
[00:28:20.520 --> 00:28:23.520]  說完剛才講完的實驗
[00:28:23.520 --> 00:28:27.520]  如果你問那個學者
[00:28:27.520 --> 00:28:29.520]  Professor Mitchell
[00:28:29.520 --> 00:28:32.520]  他說他研究到
[00:28:32.520 --> 00:28:34.520]  觀察到那些五歲的小朋友
[00:28:34.520 --> 00:28:38.520]  有些真的可以熬到15分鐘
[00:28:38.520 --> 00:28:41.520]  究竟是他用了什麼方法呢?
[00:28:41.520 --> 00:28:42.520]  他的小朋友很厲害
[00:28:42.520 --> 00:28:44.520]  自己想的,沒有人教他
[00:28:44.520 --> 00:28:46.520]  進去看著
[00:28:46.520 --> 00:28:49.520]  每逢進去看著那顆糖果的
[00:28:49.520 --> 00:28:51.520]  多半死了
[00:28:51.520 --> 00:28:53.520]  看著看著就近一點
[00:28:53.520 --> 00:28:55.520]  聞一下就玩完了
[00:28:55.520 --> 00:28:57.520]  忍不住了
[00:28:57.520 --> 00:28:59.520]  但那些哪些可以呢?
[00:28:59.520 --> 00:29:01.520]  他說用了兩個D
[00:29:01.520 --> 00:29:03.520]  Distancing和Distract
[00:29:03.520 --> 00:29:05.520]  意思就是說
[00:29:05.520 --> 00:29:06.520]  進去的時候
[00:29:06.520 --> 00:29:08.520]  他知道他有15分鐘
[00:29:08.520 --> 00:29:10.520]  很清楚,之後我有兩顆
[00:29:10.520 --> 00:29:12.520]  所以他看著的時候
[00:29:12.520 --> 00:29:13.520]  他就不看了
[00:29:13.520 --> 00:29:14.520]  進去的時候
[00:29:14.520 --> 00:29:15.520]  轉過頭來不看他
[00:29:15.520 --> 00:29:16.520]  他就搞事了
[00:29:16.520 --> 00:29:18.520]  將眼睛看別的地方
[00:29:18.520 --> 00:29:21.520]  不要將他放在那個重點裡面
[00:29:21.520 --> 00:29:23.520]  越看越走不掉
[00:29:23.520 --> 00:29:25.520]  痛苦如此,忍憂也如此
[00:29:25.520 --> 00:29:27.520]  他轉去別的地方
[00:29:27.520 --> 00:29:29.520]  有些就是在那裡唱歌
[00:29:29.520 --> 00:29:31.520]  到處走去唱歌
[00:29:31.520 --> 00:29:33.520]  唱到15分鐘就搞定
[00:29:33.520 --> 00:29:34.520]  是不是?
[00:29:34.520 --> 00:29:35.520]  那又有兩顆糖果
[00:29:35.520 --> 00:29:37.520]  所以這個就是
[00:29:37.520 --> 00:29:40.520]  這個心意去轉向
[00:29:40.520 --> 00:29:41.520]  轉向
[00:29:41.520 --> 00:29:42.520]  那轉向什麼呢?
[00:29:42.520 --> 00:29:44.520]  當然在我們
[00:29:44.520 --> 00:29:45.520]  聖經裡面教我們
