
[00:00:00.000 --> 00:00:04.280]  我們中間最大多數都是信主的弟兄姊妹
[00:20:18.000 --> 00:20:22.200]  大家看回第九章第三節
[00:20:22.200 --> 00:20:24.200]  以色列說我一聽見這件事
[00:20:24.200 --> 00:20:27.400]  就撕裂我的衣服和外袍
[00:20:27.400 --> 00:20:31.400]  拔掉頭上的頭髮和鬍鬚
[00:20:31.400 --> 00:20:33.200]  我不知道大家有沒有試過
[00:20:33.200 --> 00:20:36.200]  拔掉你的頭髮
[00:20:36.200 --> 00:20:40.000]  你可以想像一定是很痛楚的事情
[00:20:40.000 --> 00:20:41.400]  但聖經就說到以色列
[00:20:41.400 --> 00:20:46.600]  他們很認真地表達那種痛悔的心
[00:20:46.600 --> 00:20:48.800]  表達那種悲哀
[00:20:48.800 --> 00:20:53.000]  向神表達那種驚懼
[00:20:53.000 --> 00:20:55.400]  神啊我們得罪了你
[00:20:55.400 --> 00:20:58.000]  很認真地面對這件事
[00:20:58.000 --> 00:20:59.800]  第五節說到他們在當中
[00:20:59.800 --> 00:21:03.600]  禁食哀求神的赦免
[00:21:03.600 --> 00:21:05.000]  很清楚地表示
[00:21:05.000 --> 00:21:08.200]  他們說不可以辜負神的恩惠
[00:21:08.200 --> 00:21:10.800]  所以你看第七節
[00:21:10.800 --> 00:21:13.600]  第七節說到曾經過去犯罪
[00:21:13.600 --> 00:21:15.600]  所以神管教我們整個國家
[00:21:15.600 --> 00:21:18.000]  被擄到外邦
[00:21:18.000 --> 00:21:20.200]  已經嘗過這些苦頭
[00:21:20.200 --> 00:21:22.200]  第八節聖經就說到
[00:21:22.200 --> 00:21:24.600]  現在神已經恩待我們
[00:21:24.600 --> 00:21:26.800]  我們暫時得到復興
[00:21:26.800 --> 00:21:29.000]  我們不再被擄掠
[00:21:29.000 --> 00:21:31.600]  我們回到自己的國土
[00:21:31.600 --> 00:21:33.800]  第八節一直這樣說
[00:21:33.800 --> 00:21:36.200]  到了第九節的時候
[00:21:36.200 --> 00:21:39.000]  他說雖然我們是奴隸
[00:21:39.000 --> 00:21:40.400]  但是在奴役當中
[00:21:40.400 --> 00:21:43.600]  我們的神仍然沒有撇棄我們
[00:21:43.600 --> 00:21:48.400]  反而使我們在波斯烈王面前得蒙恩惠
[00:21:48.400 --> 00:21:51.800]  大家知道我們一直在說古烈王等等
[00:21:51.800 --> 00:21:53.600]  一直來幫助他們
[00:21:53.600 --> 00:21:57.200]  使我們復興建立我們神的殿
[00:21:57.200 --> 00:21:59.800]  重修毀壞的地方
[00:21:59.800 --> 00:22:04.600]  使我們在猶大和耶路撒冷有長緩
[00:22:04.600 --> 00:22:07.400]  有長緩意味著有保障
[00:22:07.400 --> 00:22:09.400]  重新有保障
[00:22:09.400 --> 00:22:12.000]  神的恩典很大地臨到我們
[00:22:12.000 --> 00:22:14.800]  我們真的經歷到這一切
[00:22:14.800 --> 00:22:17.000]  既然有這麼大的恩惠
[00:22:17.000 --> 00:22:21.200]  怎麼可以再次犯罪
[00:22:21.200 --> 00:22:22.600]  因為自己被擄了
[00:22:22.600 --> 00:22:26.000]  神忘記了我們
[00:22:26.000 --> 00:22:27.600]  如果你記得聖經
[00:22:27.600 --> 00:22:30.400]  我們很多時候會讀到的
[00:22:30.400 --> 00:22:33.600]  《耳塞書記》第49章提及到
[00:22:33.600 --> 00:22:38.400]  石安說:主忘記了我們
[00:22:38.400 --> 00:22:40.400]  但是神告訴他們
[00:22:40.400 --> 00:22:45.400]  婦人依然忘記了她吃奶的嬰孩
[00:22:45.400 --> 00:22:46.400]  即使忘記了
[00:22:46.400 --> 00:22:48.800]  我也不會忘記你們
[00:22:48.800 --> 00:22:52.600]  這段話正正是講述當時猶太人
[00:22:52.600 --> 00:22:55.400]  預言他們將來會來去認為
[00:22:55.400 --> 00:22:57.600]  神是忘記他們
[00:22:57.600 --> 00:22:59.200]  但是神一早告訴他們
[00:22:59.200 --> 00:23:01.000]  我不會忘記你們
[00:23:01.000 --> 00:23:04.000]  我會去恩待你們
[00:23:04.000 --> 00:23:08.200]  我會繼續向你們施恩典
[00:23:08.200 --> 00:23:10.400]  我想回想一件事情就是
[00:23:10.400 --> 00:23:12.200]  好幾年之前
[00:23:12.200 --> 00:23:13.400]  一群弟兄姊妹
[00:23:13.400 --> 00:23:15.200]  他們都是新壽針
[00:23:15.200 --> 00:23:17.800]  來分享他們的經過
[00:23:17.800 --> 00:23:20.600]  這位姊妹很小聲
[00:23:20.600 --> 00:23:23.200]  講述她自己的經歷
[00:23:23.200 --> 00:23:26.600]  我們聽聽的時候心裡很緊張
[00:23:26.600 --> 00:23:29.400]  她說:我在慕道的時候
[00:23:29.400 --> 00:23:35.000]  我心裡有一種很大的擔子
[00:23:35.000 --> 00:23:39.400]  因為她的男朋友離開了她
[00:23:39.400 --> 00:23:41.200]  丟下了她
[00:23:41.200 --> 00:23:42.200]  她的心很難過
[00:23:42.200 --> 00:23:47.600]  她說:我當時是欲生不欲生
[00:23:47.600 --> 00:23:50.000]  死不欲生
[00:23:50.000 --> 00:23:54.200]  她說:後來我真的去自殺
[00:23:54.200 --> 00:23:55.800]  我們聽到這個時候
[00:23:55.800 --> 00:23:58.400]  我們看著她
[00:23:58.400 --> 00:24:00.400]  當然知道她沒事
[00:24:00.400 --> 00:24:03.800]  但我們不知道她有這些經歷
[00:24:03.800 --> 00:24:06.200]  她說:我家裡有一次
[00:24:06.200 --> 00:24:10.400]  我爬上窗口打開了窗花
[00:24:10.400 --> 00:24:14.000]  我預備跳下去
[00:24:14.000 --> 00:24:16.000]  她說:當我在那時候
[00:24:16.000 --> 00:24:18.000]  預備跳下去的時候
[00:24:18.000 --> 00:24:22.200]  突然有一把聲音在我耳邊
[00:24:22.200 --> 00:24:25.200]  這把聲音跟她說:
[00:24:25.200 --> 00:24:28.000]  你為什麼要死
[00:24:28.000 --> 00:24:33.000]  你不知道我愛你嗎?
[00:24:33.000 --> 00:24:35.800]  這位姊妹她說當時很震撼
[00:24:35.800 --> 00:24:38.000]  她就立刻下來
[00:24:38.000 --> 00:24:40.800]  坐在那裡也不知道怎麼辦
[00:24:40.800 --> 00:24:43.600]  但她沒有其他的解釋
[00:24:43.600 --> 00:24:46.000]  她只能夠解釋
[00:24:46.000 --> 00:24:49.400]  上帝跟她說話
[00:24:49.400 --> 00:24:52.800]  上帝不要她這個時候
[00:24:52.800 --> 00:24:56.600]  這樣去自殺
[00:24:56.600 --> 00:24:57.800]  然後她內心知道
[00:24:57.800 --> 00:25:00.800]  神的愛臨到她
[00:25:00.800 --> 00:25:05.600]  她就說:我後來很真心地信了耶穌
[00:25:05.600 --> 00:25:07.400]  然後她自己經歷了一個
[00:25:07.400 --> 00:25:09.400]  很大生命的轉變
[00:25:09.400 --> 00:25:11.200]  從很多她自己混亂的
[00:25:11.200 --> 00:25:13.600]  過去的一些人生裡面
[00:25:13.600 --> 00:25:16.600]  來轉變過來
[00:25:16.600 --> 00:25:17.600]  她一直說
[00:25:17.600 --> 00:25:20.400]  她說今天我自己仍然可以
[00:25:20.400 --> 00:25:22.600]  很謹慎地跟隨主
[00:25:22.600 --> 00:25:24.400]  因為我沒有忘記
[00:25:24.400 --> 00:25:28.200]  神告訴我祂愛我
[00:25:28.200 --> 00:25:30.000]  每當我想起這些弟兄姊妹
[00:25:30.000 --> 00:25:32.200]  他們經歷神的恩惠的時候
[00:25:32.200 --> 00:25:34.400]  他們心裡有一種很大的動力
[00:25:34.400 --> 00:25:37.400]  他們不要再在罪裡面
[00:25:37.400 --> 00:25:38.400]  因為神愛我
[00:25:38.400 --> 00:25:40.400]  祂不願意我在罪當中
[00:25:40.400 --> 00:25:42.600]  來傷害自己
[00:25:42.600 --> 00:25:46.000]  然後我心裡想起這些情況就想
[00:25:46.000 --> 00:25:51.600]  深刻的感恩能夠救我們遠離罪
[00:25:51.600 --> 00:25:53.800]  常常知道去感恩的人
[00:25:53.800 --> 00:25:58.800]  有一種力量能夠遠離罪
[00:25:58.800 --> 00:26:00.000]  我想多說一件事情
[00:26:00.000 --> 00:26:03.600]  就是在過去我曾經有機會
[00:26:03.600 --> 00:26:05.800]  去到加拿大的地方的時候
[00:26:05.800 --> 00:26:07.200]  是去過一間教會
[00:26:07.200 --> 00:26:08.200]  華人的教會
[00:26:08.200 --> 00:26:10.800]  那間教會他們是買了一間
[00:26:10.800 --> 00:26:13.400]  當地的加拿大人的教會
[00:26:13.400 --> 00:26:14.400]  我去到港島的時候
[00:26:14.400 --> 00:26:16.400]  看到一間很宏偉
[00:26:16.400 --> 00:26:17.600]  很漂亮的教會
[00:26:17.600 --> 00:26:20.600]  坐地很高的禮拜堂
[00:26:20.600 --> 00:26:21.200]  我就問他們
[00:26:21.200 --> 00:26:24.800]  你們為什麼會買到這間教會
[00:26:24.800 --> 00:26:26.400]  牧師一直告訴我的時候
[00:26:26.400 --> 00:26:30.400]  就說這間教會以前很興旺
[00:26:30.400 --> 00:26:34.400]  但是後來他們放棄了一些真理
[00:26:34.400 --> 00:26:37.800]  後來教會就一直衰落
[00:26:37.800 --> 00:26:39.800]  到他們賣出的時候
[00:26:39.800 --> 00:26:43.800]  教會只剩下17個人
[00:26:43.800 --> 00:26:45.800]  但是這位牧師說
[00:26:45.800 --> 00:26:48.800]  他說我不敢驕傲
[00:26:48.800 --> 00:26:52.200]  然後他就跟我說到一段聖經
[00:26:52.200 --> 00:26:54.000]  就是聖經的羅馬書
[00:26:54.000 --> 00:26:55.800]  或者大家都去翻一翻
[00:26:55.800 --> 00:27:06.800]  聖經新約的羅馬書第十一章
[00:27:06.800 --> 00:27:09.200]  羅馬書第十一章
[00:27:09.200 --> 00:27:13.400]  他說我們蒙恩好像野橄欖枝
[00:27:13.400 --> 00:27:17.400]  摺在真橄欖樹上面
[00:27:17.400 --> 00:27:19.200]  聖經這段經文是說
[00:27:19.200 --> 00:27:25.000]  一些以前沒有真正信靠神的猶太人
[00:27:25.000 --> 00:27:26.800]  他們沒錯是神的選民
[00:27:26.800 --> 00:27:29.200]  但因為他們不信被截下來
[00:27:29.200 --> 00:27:30.800]  被截斷了
[00:27:30.800 --> 00:27:34.200]  但是今天很多人真正的信靠主
[00:27:34.200 --> 00:27:36.400]  得到接賞
[00:27:36.400 --> 00:27:38.200]  但聖經就說不要自告
[00:27:38.200 --> 00:27:40.200]  反都要懼怕
[00:27:40.200 --> 00:27:43.800]  神既然不愛惜原來的資質
[00:27:43.800 --> 00:27:47.600]  亦都可以不愛惜你
[00:27:47.600 --> 00:27:49.600]  然後這位牧師就說到
[00:27:49.600 --> 00:27:54.800]  第十一章的二十二節
[00:27:54.800 --> 00:27:56.200]  吉尼和學本說
[00:27:56.200 --> 00:27:59.600]  「確可見神的恩慈和嚴厲
[00:27:59.600 --> 00:28:03.000]  向那跌倒的人是嚴厲的
[00:28:03.000 --> 00:28:05.800]  向你是有恩慈的
[00:28:05.800 --> 00:28:09.000]  只要你長久在他的恩慈裡
[00:28:09.000 --> 00:28:15.200]  不然你也要被陷下來」
[00:28:15.200 --> 00:28:17.000]  這位牧師就再說
[00:28:17.000 --> 00:28:19.400]  他說我們來到這個地方
[00:28:19.400 --> 00:28:21.000]  我們教會一路發展
[00:28:21.000 --> 00:28:23.600]  很多很多人信主
[00:28:23.600 --> 00:28:27.800]  但他們就說我們完全不敢自誇
[00:28:27.800 --> 00:28:29.400]  因為想回聖經所說
[00:28:29.400 --> 00:28:31.800]  神給我們憐憫
[00:28:31.800 --> 00:28:34.600]  祂讓我們能夠在這個地方認識主
[00:28:34.600 --> 00:28:37.000]  能夠建立教會
[00:28:37.000 --> 00:28:38.200]  他說我們要留心
[00:28:38.200 --> 00:28:41.400]  保持自己在神的恩慈裡
[00:28:41.400 --> 00:28:43.200]  免得我們可能
[00:28:43.200 --> 00:28:46.200]  好像以前信主的人
[00:28:46.200 --> 00:28:50.400]  被截下來
[00:28:50.400 --> 00:28:51.800]  這段說話
[00:28:51.800 --> 00:28:53.400]  當我每當讀回這段聖經時
[00:28:53.400 --> 00:28:56.000]  就想回他們所說的
[00:28:56.000 --> 00:28:57.800]  又想回很多人
[00:28:57.800 --> 00:29:00.600]  他們不忘記神的恩
[00:29:00.600 --> 00:29:02.600]  因此他們心中警覺
[00:29:02.600 --> 00:29:08.200]  才能夠遠離很多不同的試探
[00:29:08.200 --> 00:29:12.400]  我們最後回到《以色列記》
[00:29:12.400 --> 00:29:15.600]  字面第九章
[00:29:15.600 --> 00:29:17.000]  當你一路再讀下去的時候
[00:29:17.000 --> 00:29:19.600]  你發覺第十三節
[00:29:19.600 --> 00:29:22.400]  以色列就清楚講述到
[00:29:22.400 --> 00:29:24.400]  神經赦免了他們的罪
[00:29:24.400 --> 00:29:27.600]  而且他們所得到的懲罰
[00:29:27.600 --> 00:29:31.600]  是比他們所應得的更輕
[00:29:31.600 --> 00:29:33.600]  然後十四節
[00:29:33.600 --> 00:29:37.800]  祂說我們怎可以再違背你的誡命
[00:29:37.800 --> 00:29:42.000]  與這些行可憎的事的民族通婚呢?
[00:29:42.000 --> 00:29:43.800]  如果我們這樣行
[00:29:43.800 --> 00:29:46.200]  你豈不向我們發怒
[00:29:46.200 --> 00:29:47.600]  消滅我們
[00:29:47.600 --> 00:29:50.200]  以至沒有一個剩餘
[00:29:50.200 --> 00:29:53.200]  或是逃脫的人嗎?
[00:29:53.200 --> 00:29:54.800]  同樣好像是說回
[00:29:54.800 --> 00:29:57.600]  剛才羅馬書所說的情況
[00:29:57.600 --> 00:30:03.000]  如果我們再去輕忽神的恩典
[00:30:03.000 --> 00:30:05.800]  我們豈不是要面對神的怒氣
[00:30:05.800 --> 00:30:09.800]  甚至祂要將我們消滅嗎?
[00:30:09.800 --> 00:30:11.600]  你會記得聖經舊約
[00:30:11.600 --> 00:30:13.600]  當聖經提及神的時候
[00:30:13.600 --> 00:30:16.800]  常常講到祂是一位守約斯慈愛
[00:30:16.800 --> 00:30:19.000]  滿有憐憫的上帝
[00:30:19.000 --> 00:30:21.400]  但是聖經裡面多次說
[00:30:21.400 --> 00:30:25.400]  神三番四次來規勸他們
[00:30:25.400 --> 00:30:28.400]  但當他們不願意悔改的時候
[00:30:28.400 --> 00:30:33.000]  神就要審判和滅盡他們
[00:30:33.000 --> 00:30:35.200]  而今天當你讀到聖經的時候
[00:30:35.200 --> 00:30:37.400]  你仍然知道神有憐憫的
[00:30:37.400 --> 00:30:41.200]  但是何時人濫用神的恩典
[00:30:41.200 --> 00:30:45.800]  神的審判就臨到
[00:30:45.800 --> 00:30:48.800]  各位靈智們我們今天讀這段聖經
[00:30:48.800 --> 00:30:54.200]  我們的心裡面也再次提醒自己
[00:30:54.200 --> 00:31:00.000]  神的恩惠在我們身上很大
[00:31:00.000 --> 00:31:04.200]  祂讓我們再次去重建聖殿
[00:31:04.200 --> 00:31:06.600]  讓生命的殿可以不斷在祂裡面
[00:31:06.600 --> 00:31:08.600]  再建立起來
[00:31:08.600 --> 00:31:12.600]  但是過程中有些時候會出現了試探
[00:31:12.600 --> 00:31:15.200]  甚至陷入罪裡面
[00:31:15.200 --> 00:31:19.400]  但是主吩咐我們不要忘記祂的恩
[00:31:19.400 --> 00:31:23.200]  真真正正離開那些罪
[00:31:23.200 --> 00:31:26.800]  讓你的心誠實地轉向神
[00:31:26.800 --> 00:31:30.400]  以致你長久在神的恩賜當中
[00:31:30.400 --> 00:31:32.600]  各位靈智們我們的心也是這樣求
[00:31:32.600 --> 00:31:34.200]  求主幫助我們
[00:31:34.200 --> 00:31:37.000]  若然生命當中仍然有一些罪
[00:31:37.000 --> 00:31:40.000]  是未曾處理
[00:31:40.000 --> 00:31:43.200]  你快快地轉向神
[00:31:43.200 --> 00:31:46.600]  也領受神給你新的恩惠
[00:31:46.600 --> 00:31:49.200]  我們一起來祈禱

