
[00:00:00.000 --> 00:00:04.280]  請提到神將祂的平安和喜樂賜給我們
[00:16:55.400 --> 00:16:56.520]  但我們量一量
[00:16:56.520 --> 00:16:57.440]  其實很大張
[00:16:57.440 --> 00:16:58.800]  比房間大就需要
[00:16:58.800 --> 00:17:01.760]  剛剛是客廳的大小
[00:17:01.760 --> 00:17:02.960]  所以我們很開心
[00:17:02.960 --> 00:17:05.840]  將地毯放在客廳裏面
[00:17:05.840 --> 00:17:07.040]  一張很舒服的
[00:17:07.040 --> 00:17:08.200]  弟兄姊妹可以坐在地上
[00:17:08.200 --> 00:17:10.040]  一起聊天的地毯
[00:17:10.040 --> 00:17:10.880]  過了一段時間
[00:17:10.880 --> 00:17:12.160]  有位姊妹搬屋
[00:17:12.160 --> 00:17:13.960]  她問我們要不要地毯
[00:17:13.960 --> 00:17:14.800]  我們說還要
[00:17:14.800 --> 00:17:16.640]  但房間還沒有
[00:17:16.640 --> 00:17:17.840]  然後送了第二張來
[00:17:17.840 --> 00:17:19.240]  她自己不要的
[00:17:19.240 --> 00:17:21.440]  剛剛是房間的大小
[00:17:21.440 --> 00:17:22.400]  不用裁剪
[00:17:22.400 --> 00:17:25.320]  就已經鋪在房裏面
[00:17:25.320 --> 00:17:26.960]  這些事情雖然很微小
[00:17:26.960 --> 00:17:28.720]  但我們上上上班的時候
[00:17:28.720 --> 00:17:30.640]  心裏面上上感恩
[00:17:30.640 --> 00:17:33.000]  神賜恩給我們的上帝
[00:17:33.000 --> 00:17:34.680]  你以祂為樂
[00:17:34.680 --> 00:17:36.200]  祂會樂意將一切
[00:17:36.200 --> 00:17:38.520]  你所渴慕的賜給你
[00:17:38.520 --> 00:17:41.520]  包括你心靈最深切的渴慕
[00:17:41.520 --> 00:17:44.160]  祂樂意賜給你
[00:17:44.160 --> 00:17:45.160]  其中你留心
[00:17:45.160 --> 00:17:46.160]  在過程當中
[00:17:46.160 --> 00:17:47.720]  有兩件事要注意
[00:17:47.720 --> 00:17:48.400]  第一
[00:17:48.400 --> 00:17:49.840]  交託給主
[00:17:49.840 --> 00:17:53.360]  大家看看五節
[00:17:53.360 --> 00:17:56.000]  「你若把你的道路交託耶和華
[00:17:56.000 --> 00:17:57.200]  並依靠他
[00:17:57.200 --> 00:17:59.040]  他就必成全」
[00:17:59.040 --> 00:18:01.720]  在道路上可能會有困難
[00:18:01.720 --> 00:18:02.520]  或者別人說
[00:18:02.520 --> 00:18:03.520]  「為什麼你吃虧」
[00:18:03.520 --> 00:18:05.240]  「吃眼前虧」
[00:18:05.240 --> 00:18:06.520]  你堅持這麼多原則
[00:18:06.520 --> 00:18:07.240]  可能會失去
[00:18:07.240 --> 00:18:10.480]  跟別人那種競爭的能力
[00:18:10.480 --> 00:18:11.960]  很多這樣的挑戰
[00:18:11.960 --> 00:18:15.080]  甚至你會受到一些人剝削也未定
[00:18:15.080 --> 00:18:16.000]  但在過程當中
[00:18:16.000 --> 00:18:17.600]  你堅持自己的良善
[00:18:17.600 --> 00:18:18.320]  聖經就說
[00:18:18.320 --> 00:18:19.720]  「你要留心
[00:18:19.720 --> 00:18:22.040]  你交託給神
[00:18:22.040 --> 00:18:24.200]  將你的道路交給神
[00:18:24.200 --> 00:18:25.720]  然後依靠祂
[00:18:25.720 --> 00:18:27.200]  祂就會成全」
[00:18:27.200 --> 00:18:28.680]  什麼叫成全
[00:18:28.680 --> 00:18:30.480]  成全就是介入
[00:18:30.480 --> 00:18:34.200]  神會介入你的困境裡
[00:18:34.200 --> 00:18:35.720]  祂會幫助你
[00:18:35.720 --> 00:18:37.640]  「直至祂讓你的公義
[00:18:37.640 --> 00:18:39.160]  好像光發出
[00:18:39.160 --> 00:18:42.720]  你的公正如日中天」
[00:18:42.720 --> 00:18:45.040]  有一次我乘飛機遇到一位弟兄
[00:18:45.040 --> 00:18:46.560]  有時候我認識弟兄姐妹
[00:18:46.560 --> 00:18:47.960]  跟弟兄姐妹聊天
[00:18:47.960 --> 00:18:51.000]  在很多不同的交通工具
[00:18:51.000 --> 00:18:52.080]  乘飛機竟然遇到一位
[00:18:52.080 --> 00:18:53.000]  在北宣的弟兄
[00:18:53.000 --> 00:18:54.200]  在前面的座位
[00:18:54.200 --> 00:18:55.840]  他走過來跟我聊天
[00:18:55.840 --> 00:19:00.000]  聊到他自己原來是一家公司的副總裁
[00:19:00.000 --> 00:19:00.720]  他告訴我
[00:19:00.720 --> 00:19:02.920]  當我最初加入這家公司的時候
[00:19:02.920 --> 00:19:04.800]  有另一位副總裁
[00:19:04.800 --> 00:19:08.480]  這位副總裁很懂得用手段
[00:19:08.480 --> 00:19:10.680]  因此得到老闆的歡心
[00:19:10.680 --> 00:19:12.920]  所以他有很多機會的發揮
[00:19:12.920 --> 00:19:16.040]  搶了這位弟兄的機會
[00:19:16.040 --> 00:19:18.240]  這位弟兄心裡很難受
[00:19:18.240 --> 00:19:21.560]  但他忍耐著做自己要做的事情
[00:19:21.560 --> 00:19:23.040]  但過了一段時間
[00:19:23.040 --> 00:19:25.120]  突然這位老闆發現
[00:19:25.120 --> 00:19:27.600]  這位副總裁很多事情
[00:19:27.600 --> 00:19:30.920]  其實是在傷害公司的利益
[00:19:30.920 --> 00:19:33.920]  因此就將他辭退
[00:19:33.920 --> 00:19:35.760]  在那個時候突然間大家都發現
[00:19:35.760 --> 00:19:36.880]  還有一位副總裁
[00:19:36.880 --> 00:19:40.760]  其實他一直以來的風格處事
[00:19:40.760 --> 00:19:42.520]  是很誠實
[00:19:42.520 --> 00:19:45.000]  很能夠真正幫助公司
[00:19:45.000 --> 00:19:47.760]  因此將一切的責任交託給他
[00:19:47.760 --> 00:19:50.160]  而他得到公司的縱容
[00:19:50.160 --> 00:19:52.440]  有很重要的發揮
[00:19:52.440 --> 00:19:56.720]  而他在當中也見證了神教徒的生命見證
[00:19:56.720 --> 00:19:58.640]  我想反省所說
[00:19:58.640 --> 00:20:02.080]  他的公義如日中天
[00:20:02.080 --> 00:20:06.520]  他的公正被神所確認
[00:20:06.520 --> 00:20:09.560]  而他得到他所要得到的
[00:20:09.560 --> 00:20:10.440]  他在第五次回中
[00:20:10.440 --> 00:20:14.560]  即使在生日時未必得到一份肯定
[00:20:14.560 --> 00:20:15.720]  但你要知道
[00:20:15.720 --> 00:20:19.800]  交託神不會忘記你
[00:20:19.800 --> 00:20:20.840]  不僅交託神
[00:20:20.840 --> 00:20:22.840]  神請繼續說第七節
[00:20:22.840 --> 00:20:26.280]  祂說你要在耶和華的面前靜默無聲
[00:20:26.280 --> 00:20:27.240]  為甚麼呢?
[00:20:27.240 --> 00:20:29.960]  耐心地等候祂
[00:20:29.960 --> 00:20:31.240]  要去等候神
[00:20:31.240 --> 00:20:34.360]  等候祂成全奇妙的事情
[00:20:34.360 --> 00:20:36.400]  耐心地等候祂
[00:20:36.400 --> 00:20:38.720]  未必即時有果效
[00:20:38.720 --> 00:20:42.120]  不像這個社會說到一些即時的利益
[00:20:42.120 --> 00:20:43.880]  要快速成就
[00:20:43.880 --> 00:20:45.120]  即刻有果效
[00:20:45.120 --> 00:20:47.080]  不一定
[00:20:47.080 --> 00:20:50.040]  聖經就說要耐性等候祂
[00:20:50.040 --> 00:20:52.720]  在帛琉書第六章第十二節說
[00:20:52.720 --> 00:20:55.760]  總要效法那些憑信心
[00:20:55.760 --> 00:21:01.080]  和忍耐的人去承受應許
[00:21:01.080 --> 00:21:04.000]  領受應許是要憑信心和憑忍耐
[00:21:04.000 --> 00:21:05.800]  以至你能夠得著
[00:21:05.800 --> 00:21:09.600]  在當中可以領受神給你的福氣
[00:21:09.600 --> 00:21:12.880]  我之前在一個崇拜當中說到
[00:21:12.880 --> 00:21:16.240]  有一個朋友去到一個農莊
[00:21:16.240 --> 00:21:18.680]  發覺裡面有很多杜鵑花
[00:21:18.680 --> 00:21:20.720]  種滿了杜鵑花
[00:21:20.720 --> 00:21:22.440]  去到其中一片田地的時候
[00:21:22.440 --> 00:21:25.240]  就發覺杜鵑花竟然未曾開
[00:21:25.240 --> 00:21:28.280]  只是小小的苗長了出來
[00:21:28.280 --> 00:21:31.520]  這位朋友就很奇怪地問莊主
[00:21:31.520 --> 00:21:32.600]  農莊的莊主
[00:21:32.600 --> 00:21:35.400]  為什麼這裡沒有杜鵑花呢?
[00:21:35.400 --> 00:21:36.760]  他說不是
[00:21:36.760 --> 00:21:41.360]  這個田地將會長出最美的杜鵑花
[00:21:41.360 --> 00:21:43.360]  因為這些杜鵑花的種子
[00:21:43.360 --> 00:21:47.520]  是要二十五年才會長出來
[00:21:47.520 --> 00:21:49.440]  我已經跟兒子說了
[00:21:49.440 --> 00:21:54.040]  等他將來去見到這些最美的杜鵑花
[00:21:54.040 --> 00:21:56.800]  是真的有這樣的品種
[00:21:56.800 --> 00:21:57.600]  各位弟兄姊妹
[00:21:57.600 --> 00:21:59.560]  有些時候我們未必馬上知道
[00:21:59.560 --> 00:22:01.440]  但是聖經提醒我們
[00:22:01.440 --> 00:22:03.280]  耐心等候
[00:22:03.280 --> 00:22:06.080]  耐心等候意味著你堅持行善
[00:22:06.080 --> 00:22:09.000]  相信總之有一天會長出來
[00:22:09.000 --> 00:22:10.600]  而聖經如何應許我們呢?
[00:22:10.600 --> 00:22:13.680]  大家再看第九節
[00:22:13.680 --> 00:22:15.320]  第九節中間說
[00:22:15.320 --> 00:22:18.040]  但等候耶華的
[00:22:18.040 --> 00:22:20.880]  必承受地土
[00:22:20.880 --> 00:22:23.000]  凡是等候神的
[00:22:23.000 --> 00:22:25.120]  要承受地土
[00:22:25.120 --> 00:22:28.880]  這裡不是說我給你一個物業
[00:22:28.880 --> 00:22:30.920]  我記得一次去紐西蘭
[00:22:30.920 --> 00:22:32.120]  去到一個地方的時候
[00:22:32.120 --> 00:22:33.760]  大片的草原
[00:22:33.760 --> 00:22:35.840]  我身邊開車的弟兄
[00:22:35.840 --> 00:22:36.840]  他說施牧師
[00:22:36.840 --> 00:22:39.280]  這裡的土地很便宜
[00:22:39.280 --> 00:22:41.320]  你買一塊吧
[00:22:41.320 --> 00:22:43.360]  可以養羊
[00:22:43.360 --> 00:22:44.480]  可以種菜
[00:22:44.480 --> 00:22:47.520]  可以建一間屋子做別墅
[00:22:47.520 --> 00:22:48.600]  我看見的時候
[00:22:48.600 --> 00:22:50.320]  都覺得很吸引
[00:22:50.320 --> 00:22:51.800]  有一片土地
[00:22:51.800 --> 00:22:54.680]  是真的頗吸引的事情
[00:22:54.680 --> 00:22:56.280]  但是聖經所應許的
[00:22:56.280 --> 00:22:57.920]  不是土地
[00:22:57.920 --> 00:22:59.560]  是產業
[00:22:59.560 --> 00:23:02.040]  是神給我們永恆的產業
[00:23:02.040 --> 00:23:03.680]  是承受地土
[00:23:03.680 --> 00:23:05.080]  是迦南地
[00:23:05.080 --> 00:23:06.400]  是應許地
[00:23:06.400 --> 00:23:09.640]  是永恆給你安居的地方
[00:23:09.640 --> 00:23:11.760]  以及豐盛的祠福
[00:23:11.760 --> 00:23:15.640]  你再看第十一節
[00:23:15.640 --> 00:23:18.840]  「但謙卑的人必承受地土
[00:23:18.840 --> 00:23:22.920]  可以享受豐盛的平安」
[00:23:22.920 --> 00:23:25.600]  一位姐妹當她年紀很老
[00:23:25.600 --> 00:23:27.760]  過去一生很多時候為生活
[00:23:27.760 --> 00:23:30.520]  為家人很多的掛慮
[00:23:30.520 --> 00:23:32.280]  當她信主的時候
[00:23:32.280 --> 00:23:33.800]  她就跟我說
[00:23:33.800 --> 00:23:36.560]  她說現在不掛心了
[00:23:36.560 --> 00:23:39.160]  現在很安樂
[00:23:39.160 --> 00:23:40.280]  她安樂這兩個字
[00:23:40.280 --> 00:23:41.880]  一直刻在我心裡面
[00:23:41.880 --> 00:23:43.800]  我相信她的面容
[00:23:43.800 --> 00:23:46.160]  她說現在很安樂
[00:23:46.160 --> 00:23:47.280]  神要賜給我們的
[00:23:47.280 --> 00:23:49.960]  是豐盛的平安
[00:23:49.960 --> 00:23:52.240]  不單是一點點的平安
[00:23:52.240 --> 00:23:53.640]  而是豐盛的
[00:23:53.640 --> 00:23:55.240]  是最大的平安
[00:23:55.240 --> 00:23:57.160]  是最大的安樂
[00:23:57.160 --> 00:24:00.840]  因為我們以祂為樂
[00:24:00.840 --> 00:24:01.560]  各位弟兄姊妹
[00:24:01.560 --> 00:24:02.440]  如果你小心再看
[00:24:02.440 --> 00:24:03.120]  下面的經文
[00:24:03.120 --> 00:24:04.920]  起碼你會找到四處
[00:24:04.920 --> 00:24:08.360]  不斷說「承受地土」
[00:24:08.360 --> 00:24:09.320]  信靠神
[00:24:09.320 --> 00:24:10.840]  內心等候祂的人
[00:24:10.840 --> 00:24:12.760]  是會承受地土
[00:24:12.760 --> 00:24:16.240]  這是聖經神給我們的應許
[00:24:16.240 --> 00:24:18.600]  最後大家可否再讀剛才的
[00:24:18.600 --> 00:24:21.560]  第三節、第四節的兩節經文
[00:24:21.560 --> 00:24:23.360]  我請大家一起讀出來
[00:24:23.360 --> 00:24:25.800]  「你要依靠耶和華
[00:24:25.800 --> 00:24:27.600]  並要行善
[00:24:27.600 --> 00:24:29.680]  你要住在地上
[00:24:29.680 --> 00:24:32.000]  以信實為糧食
[00:24:32.000 --> 00:24:34.600]  你要以耶和華為樂
[00:24:34.600 --> 00:24:37.320]  祂就把你心裡所求的
[00:24:37.320 --> 00:24:38.640]  賜給你」
[00:24:38.640 --> 00:24:40.600]  感謝神的應許
[00:24:40.600 --> 00:24:42.600]  當我們看完《斷聖經》的時候
[00:24:42.600 --> 00:24:46.040]  大家記不記得剛才的大利是封
[00:24:46.040 --> 00:24:47.520]  小朋友你猜到
[00:24:47.520 --> 00:24:51.400]  這個利是封裡面有什麼味道嗎?
[00:24:51.400 --> 00:24:52.400]  (朱古力!)
[00:24:52.400 --> 00:24:55.720]  哈哈哈哈
[00:24:55.720 --> 00:24:59.080]  看看有沒有朱古力
[00:24:59.080 --> 00:25:00.960]  這是什麼呢?
[00:25:00.960 --> 00:25:02.960]  嘩!很大封利是
[00:25:02.960 --> 00:25:04.960]  先看看
[00:25:04.960 --> 00:25:08.640]  是什麼呢?
[00:25:08.640 --> 00:25:11.640]  「以神為樂」
[00:25:11.640 --> 00:25:13.640]  還有呢
[00:25:13.640 --> 00:25:16.400]  還有
[00:25:16.400 --> 00:25:19.560]  又不是朱古力
[00:25:19.560 --> 00:25:24.160]  「承受地土」
[00:25:24.160 --> 00:25:25.760]  不如我們一起讀一次
[00:25:25.760 --> 00:25:27.800]  「以神為樂
[00:25:27.800 --> 00:25:29.800]  承受地土」
[00:25:29.800 --> 00:25:36.520]  這是很適時的響聲
[00:25:36.520 --> 00:25:39.840]  讓我們知道是神鏗鏘的話
[00:25:39.840 --> 00:25:41.840]  我們一起同心祈禱

