
[00:00:00.000 --> 00:00:03.440]  我們這段時間一直在欣賞有關安息的訊息
[00:17:43.040 --> 00:17:46.960]  再調整這個闊度
[00:17:46.960 --> 00:17:48.360]  做到最適合
[00:17:48.360 --> 00:17:49.960]  就放在兩隻牛上面
[00:17:49.960 --> 00:17:52.560]  因為他們知道如果額不準確
[00:17:52.560 --> 00:17:54.760]  有甚麼問題呢?
[00:17:54.760 --> 00:17:58.720]  就是牛的背部會被磨損
[00:17:58.720 --> 00:18:04.000]  大家記得主耶穌曾經做過哪類的工匠?
[00:18:04.000 --> 00:18:05.960]  祂做過木匠
[00:18:05.960 --> 00:18:08.760]  可能祂做過這些木額
[00:18:08.760 --> 00:18:09.840]  當祂說到額的時候
[00:18:09.840 --> 00:18:15.360]  祂很明白是一些很適合你和我的額
[00:18:15.360 --> 00:18:19.360]  是經過調教適合你的額
[00:18:19.360 --> 00:18:21.960]  這額不單是你一個人背負
[00:18:21.960 --> 00:18:26.000]  是主耶穌和你一起共附一額
[00:18:26.000 --> 00:18:27.400]  不是你自己
[00:18:27.400 --> 00:18:29.200]  是耶穌基督在你身旁
[00:18:29.200 --> 00:18:32.400]  和你一起附這個額
[00:18:32.400 --> 00:18:34.080]  當你承受這些額的時候
[00:18:34.080 --> 00:18:36.480]  你知道是神特別為你安排
[00:18:36.480 --> 00:18:37.680]  是適合你
[00:18:37.680 --> 00:18:39.880]  是配合你自己的生命
[00:18:39.880 --> 00:18:44.160]  在當中安然地去承擔
[00:18:44.160 --> 00:18:46.200]  但是有些時候
[00:18:46.200 --> 00:18:47.440]  主給我的工作
[00:18:47.440 --> 00:18:49.600]  或者說侍奉的崗位
[00:18:49.600 --> 00:18:51.680]  都很沉重
[00:18:51.680 --> 00:18:54.200]  我自己很多年都不想問這個問題
[00:18:54.200 --> 00:18:55.760]  我怎樣可以學習
[00:18:55.760 --> 00:18:59.160]  去經驗到容易的額呢?
[00:18:59.160 --> 00:19:02.120]  我想從三方面跟大家思想
[00:19:02.120 --> 00:19:03.400]  第一方面
[00:19:03.400 --> 00:19:04.760]  額是沉重
[00:19:04.760 --> 00:19:10.520]  是因為我們自己將一些配件加上去
[00:19:10.520 --> 00:19:12.760]  我解釋一下什麼意思
[00:19:12.760 --> 00:19:14.920]  有些時候神給我們一個額
[00:19:14.920 --> 00:19:17.520]  但是我們會覺得這個額好像不太足夠
[00:19:17.520 --> 00:19:20.040]  我們加上一些配件
[00:19:20.040 --> 00:19:22.760]  一個人當他面對某些工作的時候
[00:19:22.760 --> 00:19:26.400]  有些情況下是不可以推遲的
[00:19:26.400 --> 00:19:28.120]  但是有些情況下
[00:19:28.120 --> 00:19:31.640]  我們只不過好像想證明我有能力
[00:19:31.640 --> 00:19:34.520]  證明人仍然重視我
[00:19:34.520 --> 00:19:37.080]  所以我就去承擔某一些工作
[00:19:37.080 --> 00:19:38.120]  某一些額
[00:19:38.120 --> 00:19:39.400]  是你可以推遲
[00:19:39.400 --> 00:19:41.680]  但是你自己勉強去做
[00:19:41.680 --> 00:19:43.880]  這個是我所謂的配件
[00:19:43.880 --> 00:19:45.240]  加上去之後
[00:19:45.240 --> 00:19:46.600]  本來是輕散的
[00:19:46.600 --> 00:19:49.440]  變得沉重
[00:19:49.440 --> 00:19:51.480]  我曾經有這些體會
[00:19:51.480 --> 00:19:53.640]  我就不斷告訴自己
[00:19:53.640 --> 00:19:54.920]  我要很留心
[00:19:54.920 --> 00:19:57.600]  我不需要證明我比別人強
[00:19:57.600 --> 00:19:59.000]  我只是不斷問
[00:19:59.000 --> 00:20:00.520]  這一份責任
[00:20:00.520 --> 00:20:03.360]  是不是天父給我的額
[00:20:03.360 --> 00:20:06.800]  還是自己加上去的配件
[00:20:06.800 --> 00:20:07.520]  第二方面
[00:20:07.520 --> 00:20:09.200]  當我們想到要負額的時候
[00:20:09.200 --> 00:20:11.840]  要留心不要讓這些額成為重擔
[00:20:11.840 --> 00:20:16.000]  就學習去甘心純服地服侍
[00:20:16.000 --> 00:20:18.000]  大家記得在剛才讀的經文
[00:20:18.000 --> 00:20:21.440]  主耶穌說:我心裡柔和謙卑
[00:20:21.440 --> 00:20:25.120]  負我的額 學我的樣式
[00:20:25.120 --> 00:20:26.000]  我想問問大家
[00:20:26.000 --> 00:20:29.120]  主的樣式是甚麼樣式?
[00:20:29.120 --> 00:20:31.200]  主的樣式很明顯是
[00:20:31.200 --> 00:20:33.880]  謙卑純服的樣式
[00:20:33.880 --> 00:20:37.080]  純服天父給他的十字架
[00:20:37.080 --> 00:20:38.280]  在過程當中
[00:20:38.280 --> 00:20:40.840]  他願意全心純服神的心意
[00:20:40.840 --> 00:20:43.960]  因此他甘心去做
[00:20:43.960 --> 00:20:45.520]  而甘心的背後
[00:20:45.520 --> 00:20:47.680]  是源於一份對神的愛
[00:20:47.680 --> 00:20:48.760]  很愛神
[00:20:48.760 --> 00:20:51.440]  所以願意甘心地服侍
[00:20:51.440 --> 00:20:52.560]  而聖經保羅說
[00:20:52.560 --> 00:20:56.840]  「甘心的服侍就必有賞賜」
[00:20:56.840 --> 00:20:57.960]  如果不甘心
[00:20:57.960 --> 00:21:00.240]  責任都託付了
[00:21:00.240 --> 00:21:03.120]  最近大家看到很多關於四川的消息
[00:21:03.120 --> 00:21:04.680]  我留意到一個新聞
[00:21:04.680 --> 00:21:08.000]  在深圳有一間工廠
[00:21:08.000 --> 00:21:10.720]  專門做甚麼?
[00:21:10.720 --> 00:21:11.520]  做帳篷
[00:21:11.520 --> 00:21:12.760]  不斷趕工
[00:21:12.760 --> 00:21:15.080]  全國都需要很多個帳篷
[00:21:15.080 --> 00:21:16.560]  不斷趕工的時候
[00:21:16.560 --> 00:21:19.040]  記者就訪問其中一位工友
[00:21:19.040 --> 00:21:22.600]  「你每天做多少個小時?」
[00:21:22.600 --> 00:21:26.240]  工友說「十四個小時」
[00:21:26.240 --> 00:21:28.160]  一天做十四個小時
[00:21:28.160 --> 00:21:31.080]  你可以想像多勞苦的工作
[00:21:31.080 --> 00:21:32.840]  然後質地很厚
[00:21:32.840 --> 00:21:35.560]  所以是特別辛苦去做
[00:21:35.560 --> 00:21:38.480]  記者問他「你辛苦嗎?」
[00:21:38.480 --> 00:21:40.280]  他說「辛苦都有些
[00:21:40.280 --> 00:21:41.480]  不過不要緊
[00:21:41.480 --> 00:21:42.680]  能夠做到好的帳篷
[00:21:42.680 --> 00:21:44.400]  讓災民可以有地方住
[00:21:44.400 --> 00:21:44.920]  不要緊
[00:21:44.920 --> 00:21:47.760]  辛苦些都無所謂」
[00:21:47.760 --> 00:21:50.320]  我一聽的時候突然明白
[00:21:50.320 --> 00:21:52.000]  一個人當他帶著愛
[00:21:52.000 --> 00:21:54.400]  帶著甘心的時候
[00:21:54.400 --> 00:21:56.840]  縱使多麼勞苦
[00:21:56.840 --> 00:21:58.640]  他都覺得可以
[00:21:58.640 --> 00:22:01.080]  沒有問題
[00:22:01.080 --> 00:22:02.880]  我就常常鼓勵自己
[00:22:02.880 --> 00:22:05.720]  求神賜給我一顆甘心的心
[00:22:05.720 --> 00:22:07.640]  去服侍著
[00:22:07.640 --> 00:22:08.680]  但我察覺
[00:22:08.680 --> 00:22:11.400]  當我們去服侍神的時候
[00:22:11.400 --> 00:22:12.360]  有些時候
[00:22:12.360 --> 00:22:14.040]  特別是一些長期侍奉的人
[00:22:14.040 --> 00:22:15.760]  包括牧者
[00:22:15.760 --> 00:22:20.040]  我們會讓工作變成了責任
[00:22:20.040 --> 00:22:21.760]  大家見到師班
[00:22:21.760 --> 00:22:23.120]  每個星期要練師
[00:22:23.120 --> 00:22:24.760]  每個星期獻師
[00:22:24.760 --> 00:22:26.040]  有些職位
[00:22:26.040 --> 00:22:28.720]  每個星期都要循環地做
[00:22:28.720 --> 00:22:31.560]  慢慢當某些工作變成了職責的時候
[00:22:31.560 --> 00:22:34.080]  就失去那種愛的動力
[00:22:34.080 --> 00:22:35.560]  為了完成這個責任
[00:22:35.560 --> 00:22:37.040]  沒錯是忠心
[00:22:37.040 --> 00:22:39.000]  但沒有一種愛的動力
[00:22:39.000 --> 00:22:41.560]  不是為了表達對主的愛
[00:22:41.560 --> 00:22:45.160]  在那個時候就會失去那份甘心
[00:22:45.160 --> 00:22:46.920]  就開始覺得
[00:22:46.920 --> 00:22:50.040]  最好就不用我了
[00:22:50.040 --> 00:22:52.400]  開始失去那種願意的心
[00:22:52.400 --> 00:22:56.240]  來工作、去服侍
[00:22:56.240 --> 00:22:58.000]  當我們侍奉主的時候
[00:22:58.000 --> 00:23:00.480]  留心如何去甘心服侍
[00:23:00.480 --> 00:23:03.800]  那種欺騙突然間變得輕散
[00:23:03.800 --> 00:23:05.680]  又或者在你的工作環境
[00:23:05.680 --> 00:23:08.000]  你覺得有很多沉重的責任
[00:23:08.000 --> 00:23:09.400]  但你記得聖經所說
[00:23:09.400 --> 00:23:12.520]  看作服侍主來工作
[00:23:12.520 --> 00:23:16.520]  你會覺得心裏有更大的動力去做
[00:23:16.520 --> 00:23:18.280]  或者你說
[00:23:18.280 --> 00:23:19.280]  這類工作
[00:23:19.280 --> 00:23:20.880]  我如何看作服侍主呢?
[00:23:20.880 --> 00:23:23.160]  主又不要
[00:23:23.160 --> 00:23:25.880]  如果你真的覺得你所做的工作
[00:23:25.880 --> 00:23:29.040]  都很難作為一種對主的服侍
[00:23:29.040 --> 00:23:30.720]  那你真的要想一想
[00:23:30.720 --> 00:23:35.040]  你是否應該再做那份工作
[00:23:35.040 --> 00:23:37.360]  如果你覺得是一些很普通的工作
[00:23:37.360 --> 00:23:39.880]  但你知道是在服侍主
[00:23:39.880 --> 00:23:41.640]  你就甘心在當中
[00:23:41.640 --> 00:23:45.560]  這個擔子突然間變得輕散
[00:23:45.560 --> 00:23:46.640]  第三方面
[00:23:46.640 --> 00:23:48.720]  剛才我們讀到經文提到
[00:23:48.720 --> 00:23:50.720]  主是柔和謙卑的
[00:23:50.720 --> 00:23:53.560]  亦表示他對我們充滿體貼
[00:23:53.560 --> 00:23:55.960]  他明白我們的狀況
[00:23:55.960 --> 00:23:58.840]  他不會催逼我們
[00:23:58.840 --> 00:24:01.000]  我看到在聖經
[00:24:01.000 --> 00:24:02.760]  一個特別的譯本
[00:24:02.760 --> 00:24:04.480]  The Message
[00:24:04.480 --> 00:24:06.760]  一個牧師叫彼得生牧師
[00:24:06.760 --> 00:24:07.880]  Eugene Peterson
[00:24:07.880 --> 00:24:10.320]  將用現代的文字
[00:24:10.320 --> 00:24:11.800]  譯了聖經
[00:24:11.800 --> 00:24:13.800]  很多很多豐富的內容
[00:24:13.800 --> 00:24:15.880]  在當中他提到一段經文的時候
[00:24:15.880 --> 00:24:17.840]  用了特別的標題
[00:24:17.840 --> 00:24:19.840]  這個標題就是
[00:24:19.840 --> 00:24:24.600]  不催逼的恩典節奏
[00:24:24.600 --> 00:24:26.000]  英文的翻譯是
[00:24:26.000 --> 00:24:31.200]  Unforced Rhythm of Grace
[00:24:31.200 --> 00:24:32.800]  在一個很特別的節奏裏面
[00:24:32.800 --> 00:24:34.240]  稱為恩典的節奏
[00:24:34.240 --> 00:24:36.560]  這個節奏不會催逼我們
[00:24:36.560 --> 00:24:38.560]  不會壓迫我們
[00:24:38.560 --> 00:24:42.720]  在當中可以安然地跟隨著神
[00:24:42.720 --> 00:24:44.440]  有些時候會快步一些
[00:24:44.440 --> 00:24:46.160]  有些時候會慢步一些
[00:24:46.160 --> 00:24:47.560]  有些時候會休息
[00:24:47.560 --> 00:24:50.640]  但神的節奏是最恰當的
[00:24:50.640 --> 00:24:52.280]  我跟大家分享有些時候
[00:24:52.280 --> 00:24:55.360]  當我預備各類不同講章的時候
[00:24:55.360 --> 00:24:58.240]  去到某個時間已經要停了
[00:24:58.240 --> 00:24:59.400]  但如果不完結它
[00:24:59.400 --> 00:25:01.240]  沒有時間再預備
[00:25:01.240 --> 00:25:04.080]  但接著要立刻帶領某些聚會
[00:25:04.080 --> 00:25:05.880]  要出去等等
[00:25:05.880 --> 00:25:07.200]  在那時候會有些心急
[00:25:07.200 --> 00:25:09.640]  想快快快快完結它
[00:25:09.640 --> 00:25:11.040]  我試過幾次
[00:25:11.040 --> 00:25:12.520]  我完結了
[00:25:12.520 --> 00:25:15.320]  但到真正到時要講的時候
[00:25:15.320 --> 00:25:18.800]  發覺原來不需要講那部分
[00:25:18.800 --> 00:25:20.960]  又或者是那段時間已經足夠
[00:25:20.960 --> 00:25:25.040]  不需要再講最後急切預備的部分
[00:25:25.040 --> 00:25:26.160]  我突然間有一種體會
[00:25:26.160 --> 00:25:27.920]  就好像神告訴我
[00:25:27.920 --> 00:25:28.960]  你放心
[00:25:28.960 --> 00:25:31.480]  你不需要追迫完成
[00:25:31.480 --> 00:25:33.240]  做你能夠做的
[00:25:33.240 --> 00:25:36.320]  其實那些都不需要你到時講的
[00:25:36.320 --> 00:25:39.080]  到時負責的
[00:25:39.080 --> 00:25:40.360]  有些時候
[00:25:40.360 --> 00:25:42.080]  在教會裏面的服侍
[00:25:42.080 --> 00:25:43.320]  我想工作不同的環境
[00:25:43.320 --> 00:25:44.760]  都有些這樣的經歷
[00:25:44.760 --> 00:25:48.320]  突然間有些突發的事件出現
[00:25:48.320 --> 00:25:50.760]  本來那天早上預備完成的項目
[00:25:50.760 --> 00:25:52.720]  突然間老闆叫你進去
[00:25:52.720 --> 00:25:55.440]  有些事情你今早先幫我跟進
[00:25:55.440 --> 00:25:57.280]  那天早上就全都給他
[00:25:57.280 --> 00:26:00.680]  你的計劃又要推遲
[00:26:00.680 --> 00:26:01.960]  有些時候在教會裏面
[00:26:01.960 --> 00:26:05.400]  突然間收到一個在遠方
[00:26:05.400 --> 00:26:07.400]  一個長途電話
[00:26:07.400 --> 00:26:08.880]  一位過去很多年之前
[00:26:08.880 --> 00:26:11.680]  在我們當中的弟兄或姊妹
[00:26:11.680 --> 00:26:14.360]  有些很重要的事情和牧師傾
[00:26:14.360 --> 00:26:16.360]  一談半個小時
[00:26:16.360 --> 00:26:18.000]  一個小時
[00:26:18.000 --> 00:26:20.160]  談完之後心裏有些焦急
[00:26:20.160 --> 00:26:22.080]  這些事情怎麼辦呢?
[00:26:22.080 --> 00:26:24.280]  一般就會立即匆忙去快點完成
[00:26:24.280 --> 00:26:26.760]  本來計劃要完成的事情
[00:26:26.760 --> 00:26:30.480]  但我就提醒自己不要匆忙
[00:26:30.480 --> 00:26:32.880]  神的突發事件
[00:26:32.880 --> 00:26:35.800]  可能是祂要我完成的事件
[00:26:35.800 --> 00:26:36.960]  所謂突發
[00:26:36.960 --> 00:26:39.000]  只不過不在你的計劃中
[00:26:39.000 --> 00:26:42.160]  但在神的計劃裏面
[00:26:42.160 --> 00:26:44.520]  在當中安然地去接受
[00:26:44.520 --> 00:26:47.360]  也安然地去做你能夠做的事情
[00:26:47.360 --> 00:26:48.800]  知道神給我們的
[00:26:48.800 --> 00:26:50.520]  是一個律動的節奏
[00:26:50.520 --> 00:26:52.360]  一個因典的節奏
[00:26:52.360 --> 00:26:53.640]  隨著這個節奏
[00:26:53.640 --> 00:26:54.920]  安然地走
[00:26:54.920 --> 00:26:56.280]  你要走的路
[00:26:56.280 --> 00:26:57.320]  因此你的「呃」
[00:26:57.320 --> 00:27:00.440]  就好像聖經第三十節所說
[00:27:00.440 --> 00:27:03.080]  大家一起讀第三十節
[00:27:03.080 --> 00:27:06.680]  「因為我的「呃」是容易的
[00:27:06.680 --> 00:27:09.480]  但只是輕散的」
[00:27:09.480 --> 00:27:11.600]  我們不要忘記
[00:27:11.600 --> 00:27:14.120]  主給我們的說話
[00:27:14.120 --> 00:27:15.240]  祂應許
[00:27:15.240 --> 00:27:19.000]  祂所交給我們的「呃」是容易的
[00:27:19.000 --> 00:27:22.880]  祂所給我們的擔子是輕散的
[00:27:22.880 --> 00:27:25.360]  因為祂是柔和謙卑
[00:27:25.360 --> 00:27:26.920]  祂體貼我們
[00:27:26.920 --> 00:27:29.440]  祂明白我們
[00:27:29.440 --> 00:27:31.080]  各位靈性姐妹
[00:27:31.080 --> 00:27:33.840]  當我們講到安息的訊息的時候
[00:27:33.840 --> 00:27:36.440]  我有些怕
[00:27:36.440 --> 00:27:39.840]  我們大家都很安息
[00:27:40.840 --> 00:27:43.320]  我們會不自覺
[00:27:43.320 --> 00:27:46.560]  拿安息成為了藉口
[00:27:46.560 --> 00:27:48.920]  但我又會掛心
[00:27:48.920 --> 00:27:52.720]  有些人看不到自己的限制
[00:27:52.720 --> 00:27:54.880]  而不斷催逼自己
[00:27:54.880 --> 00:27:57.720]  以致身心靈受損
[00:27:57.720 --> 00:28:00.920]  但神給我們的應許就是
[00:28:00.920 --> 00:28:04.320]  神的恩格外的臨到我
[00:28:04.320 --> 00:28:06.800]  我就格外勞苦
[00:28:06.800 --> 00:28:08.560]  對應著因典
[00:28:08.560 --> 00:28:11.440]  相應著來服侍
[00:28:11.440 --> 00:28:15.000]  大家其中也知道神恩典救用
[00:28:15.000 --> 00:28:18.560]  帶著安息的心來服侍
[00:28:18.560 --> 00:28:20.160]  聖嬰鼓勵我們
[00:28:20.160 --> 00:28:22.520]  盡心盡性
[00:28:22.520 --> 00:28:27.160]  盡意盡力愛主祢的神
[00:28:27.160 --> 00:28:28.840]  在當中去愛祂
[00:28:28.840 --> 00:28:30.480]  去服侍祂
[00:28:30.480 --> 00:28:35.040]  但知道神已經將安息的生命賜給你
[00:28:35.040 --> 00:28:37.520]  你就安然地去服侍
[00:28:37.520 --> 00:28:39.520]  我們一起祈禱

