
[00:00:00.000 --> 00:00:06.900]  我歡迎各位參加第三次的佛靈講座
[00:28:06.300 --> 00:28:10.600]  那你就不敬拜歌唱了
[00:28:10.600 --> 00:28:14.500]  心裏面對這個開庭對那個開庭
[00:28:14.500 --> 00:28:18.400]  天堂就不是天堂了
[00:28:18.400 --> 00:28:20.700]  又回到世上
[00:28:20.700 --> 00:28:25.300]  所以我們在神裏面
[00:28:25.300 --> 00:28:31.900]  有一個以神為中心的
[00:28:31.900 --> 00:28:33.900]  只要以神為中心
[00:28:33.900 --> 00:28:44.200]  其他可以環繞、可以運行
[00:28:44.200 --> 00:28:46.900]  第三個題目
[00:28:46.900 --> 00:28:50.300]  就是一個香港都是辯論的
[00:28:50.300 --> 00:28:52.000]  敏感的問題
[00:28:52.000 --> 00:28:55.440]  就是婦女侍奉上的
[00:28:55.440 --> 00:28:59.700]  獨立、統一和超越
[00:28:59.700 --> 00:29:02.800]  我中間有很多姊妹
[00:29:02.800 --> 00:29:06.300]  也有很多弟兄
[00:29:06.300 --> 00:29:07.900]  這個問題
[00:29:07.900 --> 00:29:12.900]  香港已經討論了多次了
[00:29:12.900 --> 00:29:16.600]  但是香港的前途裏面
[00:29:16.600 --> 00:29:20.200]  會不會有一些的轉變呢
[00:29:20.200 --> 00:29:22.200]  我相信會有的
[00:29:22.200 --> 00:29:30.400]  我相信在宣道會裏面也會有的
[00:29:30.400 --> 00:29:32.400]  大家知道教會歷史裏面
[00:29:32.400 --> 00:29:35.400]  很長很長的歷史
[00:29:35.400 --> 00:29:43.200]  都是限制姊妹參與成績和侍奉
[00:29:43.200 --> 00:29:46.200]  很多的限制
[00:29:46.200 --> 00:29:55.800]  一直到第一個新的觀念出現
[00:29:55.800 --> 00:30:01.200]  就是18世紀的季節革命
[00:30:01.200 --> 00:30:03.200]  Quakers
[00:30:03.200 --> 00:30:07.600]  他們有特別的辯論方式
[00:30:07.600 --> 00:30:09.400]  他們都是反意識的
[00:30:09.400 --> 00:30:11.400]  反對任何的意識
[00:30:11.400 --> 00:30:14.200]  沒有主席、沒有講義
[00:30:14.200 --> 00:30:17.600]  他們進來的時候
[00:30:17.600 --> 00:30:19.600]  誰有聖靈的感動
[00:30:19.600 --> 00:30:21.800]  他就分享
[00:30:21.800 --> 00:30:23.400]  他就可以講
[00:30:23.400 --> 00:30:27.800]  可以講他對主語話的領受
[00:30:27.800 --> 00:30:30.200]  傳達主語話
[00:30:30.200 --> 00:30:33.000]  他可以有詩歌
[00:30:33.000 --> 00:30:37.000]  他可以有見證
[00:30:37.000 --> 00:30:40.000]  因為主動聖靈的引導感動
[00:30:40.000 --> 00:30:44.800]  所以姊妹可以自由發言
[00:30:44.800 --> 00:30:47.800]  都可以分享自己的華語
[00:30:47.800 --> 00:30:52.000]  這是一個突破
[00:30:52.000 --> 00:30:58.000]  以後在北美的大復興
[00:30:58.000 --> 00:30:59.800]  The Great Awakening
[00:30:59.800 --> 00:31:05.400]  裏面產生了幾個很出色的
[00:31:05.400 --> 00:31:09.000]  姊妹的講道家
[00:31:09.000 --> 00:31:11.000]  到處講道
[00:31:11.000 --> 00:31:14.000]  被神大大使用
[00:31:14.000 --> 00:31:18.600]  這件事產生了很多的影響
[00:31:18.600 --> 00:31:21.000]  接著是靈因派
[00:31:21.000 --> 00:31:22.600]  靈因派裏面是主動
[00:31:22.600 --> 00:31:23.600]  有恩慈的
[00:31:23.600 --> 00:31:24.800]  誰有恩慈
[00:31:24.800 --> 00:31:27.200]  誰要做這件事
[00:31:27.200 --> 00:31:29.600]  姊妹有講道恩慈
[00:31:29.600 --> 00:31:30.800]  去講
[00:31:30.800 --> 00:31:33.800]  這是靈因派的特點
[00:31:33.800 --> 00:31:45.200]  都是有一種在這方面的突破
[00:31:45.200 --> 00:31:48.000]  接著有宗派
[00:31:48.000 --> 00:31:53.400]  他們就按立女巫師
[00:31:53.400 --> 00:31:58.200]  事實上各教會都是姊妹比較大興多
[00:31:58.200 --> 00:32:02.800]  如果完全將姊妹革除
[00:32:02.800 --> 00:32:08.800]  不准她們參與成績的侍奉
[00:32:08.800 --> 00:32:11.800]  還有講道的侍奉等等
[00:32:11.800 --> 00:32:17.200]  就損失了一大半人士
[00:32:17.200 --> 00:32:19.800]  但是焦點在哪裏
[00:32:19.800 --> 00:32:22.800]  在神的話語怎麽講
[00:32:22.800 --> 00:32:24.800]  不是人的感覺怎麽樣
[00:32:24.800 --> 00:32:26.800]  不是人的意見怎麽樣
[00:32:26.800 --> 00:32:30.400]  焦點在神的話語怎麽講
[00:32:30.400 --> 00:32:32.400]  我面對這個問題
[00:32:32.400 --> 00:32:34.400]  我的思想
[00:32:34.400 --> 00:32:36.800]  研究神的話語
[00:32:36.800 --> 00:32:39.800]  我得到結論是什麽呢
[00:32:39.800 --> 00:32:42.400]  我很簡單講出來
[00:32:42.400 --> 00:32:47.800]  對我這個問題是解決了的問題
[00:32:47.800 --> 00:32:51.200]  是不成問題的問題
[00:32:51.200 --> 00:32:54.200]  我用幾句話來講
[00:32:54.200 --> 00:32:57.600]  我發現保羅在他的書信中
[00:32:57.600 --> 00:33:01.000]  在神學方面
[00:33:01.000 --> 00:33:05.600]  是肯定姊妹的角色
[00:33:05.600 --> 00:33:11.000]  在他自己的工作的方式
[00:33:11.000 --> 00:33:12.800]  他的practice方面
[00:33:12.800 --> 00:33:19.400]  他都確定了姊妹的角色
[00:33:19.400 --> 00:33:22.400]  自由一方面的限制
[00:33:22.400 --> 00:33:24.200]  相當大的限制
[00:33:24.200 --> 00:33:29.000]  但那個限制是因為當時
[00:33:29.000 --> 00:33:31.600]  脫離宗教的背景
[00:33:31.600 --> 00:33:33.600]  和文化的背景
[00:33:33.600 --> 00:33:39.400]  包括猶太人蒙頭的背景
[00:33:39.400 --> 00:33:45.200]  所以他這方面限制姊妹
[00:33:45.200 --> 00:33:48.800]  那麽我就講一講
[00:33:48.800 --> 00:33:53.600]  神學上他怎麽肯定呢
[00:33:53.600 --> 00:33:57.000]  四處經文很清楚
[00:33:57.000 --> 00:34:02.200]  第一處加拿大書三章二十八節
[00:34:02.200 --> 00:34:04.800]  加拿大三章一百節
[00:34:04.800 --> 00:34:06.600]  他保羅講
[00:34:06.600 --> 00:34:11.000]  在基督裏面不分猶太人
[00:34:11.000 --> 00:34:12.200]  外方人
[00:34:12.200 --> 00:34:15.800]  不分外子的外奴的
[00:34:15.800 --> 00:34:18.600]  不分男女
[00:34:18.600 --> 00:34:20.000]  沒有分別
[00:34:20.000 --> 00:34:23.600]  在耶穌基督裏面都是一樣
[00:34:23.600 --> 00:34:25.800]  是合而為一的
[00:34:25.800 --> 00:34:29.800]  沒有區別
[00:34:29.800 --> 00:34:38.600]  第二處經文就是臨前十一章
[00:34:38.600 --> 00:34:39.800]  保羅說
[00:34:39.800 --> 00:34:45.000]  耶穌基督是新的榮譽
[00:34:45.000 --> 00:34:47.800]  接著在第七節
[00:34:47.800 --> 00:34:52.400]  他說男人是新的榮譽
[00:34:52.400 --> 00:34:57.400]  接著說女人是男人的榮譽
[00:34:57.400 --> 00:35:04.000]  女人被肯定
[00:35:04.000 --> 00:35:07.600]  接著在十二節同章十一章十二節
[00:35:07.600 --> 00:35:09.000]  保羅這樣講
[00:35:09.000 --> 00:35:14.400]  他說女人是從男人出來的
[00:35:14.400 --> 00:35:15.800]  但他停止在這裏
[00:35:15.800 --> 00:35:20.600]  接著說男人都是從女人出來的
[00:35:20.600 --> 00:35:24.000]  所以男不是沒有女
[00:35:24.000 --> 00:35:27.200]  女不是沒有男
[00:35:27.200 --> 00:35:29.800]  他這樣確定
[00:35:29.800 --> 00:35:31.000]  很清楚
[00:35:31.000 --> 00:35:35.400]  這是在神學方面的他的言論
[00:35:35.400 --> 00:35:36.600]  接著他說
[00:35:36.600 --> 00:35:39.600]  一切都是從神來的
[00:35:39.600 --> 00:35:45.600]  這是他最後的結論
[00:35:45.600 --> 00:35:54.200]  在他自己的工作上實際的做法是怎樣呢?
[00:35:54.200 --> 00:35:57.000]  羅馬書十六章
[00:35:57.000 --> 00:36:02.800]  他提及一個姐妹叫尤尼雅
[00:36:02.800 --> 00:36:05.400]  他說她是女仕徒
[00:36:05.400 --> 00:36:13.400]  是保羅不客稱一個姐妹是女仕徒
[00:36:13.400 --> 00:36:15.800]  這個不可以隨便說
[00:36:15.800 --> 00:36:22.200]  仕徒當然參與很多具體的領導性的工作
[00:36:22.200 --> 00:36:27.800]  才可以叫仕徒
[00:36:27.800 --> 00:36:34.800]  所以他提到他對夫婦
[00:36:34.800 --> 00:36:37.800]  一個是巴基拉
[00:36:37.800 --> 00:36:38.800]  亞格拉
[00:36:38.800 --> 00:36:40.200]  夫婦兩個
[00:36:40.200 --> 00:36:46.800]  他是先提太太、妻子後提丈夫
[00:36:46.800 --> 00:36:50.200]  是保羅自己的定罪
[00:36:50.200 --> 00:36:58.600]  表示他對於太太的領導作用是肯定的
[00:36:58.600 --> 00:37:00.000]  所以在神學方面
[00:37:00.000 --> 00:37:05.200]  他自己的作風方面都是肯定的
[00:37:05.200 --> 00:37:11.800]  但是他都有明顯的限制
[00:37:11.800 --> 00:37:14.400]  有蒙頭
[00:37:14.400 --> 00:37:17.600]  但當他提到姐妹蒙頭的時候
[00:37:17.600 --> 00:37:19.000]  他怎樣說呢?
[00:37:19.000 --> 00:37:22.600]  臨前十一章第四節
[00:37:22.600 --> 00:37:27.000]  他說如果一個姐妹
[00:37:27.000 --> 00:37:32.600]  她蒙頭就可以講道和祈禱
[00:37:32.600 --> 00:37:37.400]  是那一節很明顯的意思
[00:37:37.400 --> 00:37:41.000]  他說如果一個姐妹講道或者祈禱
[00:37:41.000 --> 00:37:43.400]  蒙著頭
[00:37:43.400 --> 00:37:46.000]  你們知道適不適合
[00:37:46.000 --> 00:37:48.000]  他認為自己很清楚
[00:37:48.000 --> 00:37:53.600]  如果蒙頭他可以講道、可以祈禱
[00:37:53.600 --> 00:37:57.400]  所以保羅的立場
[00:37:57.400 --> 00:38:03.400]  他禁止限制的方面都是文化性的
[00:38:03.400 --> 00:38:08.200]  他說我所講的限制是主的命令
[00:38:08.200 --> 00:38:09.800]  很絕對的
[00:38:09.800 --> 00:38:13.600]  很多人就根據你的話不敢動的了
[00:38:13.600 --> 00:38:15.000]  用保羅的話
[00:38:15.000 --> 00:38:21.600]  他限制姐妹是主的命令
[00:38:21.600 --> 00:38:25.000]  那誰來禁止動這句話呢?
[00:38:25.000 --> 00:38:29.400]  但事實上我們知道主的命令
[00:38:29.400 --> 00:38:33.000]  是當時那個文化背景裡
[00:38:33.000 --> 00:38:35.600]  應該這樣做、這樣限制
[00:38:35.600 --> 00:38:38.600]  是神的旨意
[00:38:38.600 --> 00:38:42.000]  所以是主的命令就是主的旨意
[00:38:42.000 --> 00:38:44.200]  是這樣
[00:38:44.200 --> 00:38:47.600]  好像神給彼得那個意象
[00:38:47.600 --> 00:38:53.400]  舊約是將動物分成可以吃的、不可以吃的
[00:38:53.400 --> 00:38:57.600]  但神給彼得那個意象說
[00:38:57.600 --> 00:38:59.400]  現在不是了
[00:38:59.400 --> 00:39:01.200]  三次給他體驗
[00:39:01.200 --> 00:39:06.600]  對他說起來、吃、坐下來吃
[00:39:06.600 --> 00:39:09.000]  原本絕對不可以做的事
[00:39:09.000 --> 00:39:11.800]  是神自己的話語所禁止的
[00:39:11.800 --> 00:39:16.800]  現在神自己說可以
[00:39:16.800 --> 00:39:20.800]  舊約時代絕對不可以
[00:39:20.800 --> 00:39:25.400]  是神的命令、神的旨意、神的時代
[00:39:25.400 --> 00:39:28.800]  是一個預表完整的時代
[00:39:28.800 --> 00:39:30.600]  神說可以
[00:39:30.600 --> 00:39:32.800]  神的命令、神的旨意
[00:39:32.800 --> 00:39:34.800]  不是神無矛盾
[00:39:34.800 --> 00:39:35.800]  不是
[00:39:35.800 --> 00:39:41.400]  是神不同的時代
[00:39:41.400 --> 00:39:45.000]  有不同的原則
[00:39:45.000 --> 00:39:48.200]  基本的成就一樣
[00:39:48.200 --> 00:39:50.600]  舊約是表示神的聖意
[00:39:50.600 --> 00:39:53.600]  必定有分裂
[00:39:53.600 --> 00:39:56.000]  哪些是結晶的哪些是不結晶的
[00:39:56.000 --> 00:39:56.800]  分裂
[00:39:56.800 --> 00:39:58.200]  舊約有分裂
[00:39:58.200 --> 00:40:00.200]  新約有分裂
[00:40:00.200 --> 00:40:02.000]  這是基本的原則
[00:40:02.000 --> 00:40:04.400]  但是做法不同
[00:40:04.400 --> 00:40:05.600]  所以佛羅華說
[00:40:05.600 --> 00:40:08.000]  我講的是主的命令
[00:40:08.000 --> 00:40:13.200]  沒問題
[00:40:13.200 --> 00:40:17.200]  所以對我自己來說
[00:40:17.200 --> 00:40:22.800]  對姐妹的成績的參與
[00:40:22.800 --> 00:40:26.200]  侍奉的範圍
[00:40:26.200 --> 00:40:29.600]  應該擴展的
[00:40:29.600 --> 00:40:36.400]  是更多的因次可以在舊約運用出來
[00:40:36.400 --> 00:40:38.400]  第四
[00:40:38.400 --> 00:40:42.600]  就是獨身侍奉的對立
[00:40:42.600 --> 00:40:46.600]  同日和超月
[00:40:46.600 --> 00:40:49.600]  獨身侍奉
[00:40:49.600 --> 00:40:51.400]  對立很明顯
[00:40:51.400 --> 00:40:57.000]  天主教所有的神父、修女
[00:40:57.000 --> 00:40:59.000]  都是獨身的
[00:40:59.000 --> 00:41:00.600]  不結婚的
[00:41:00.600 --> 00:41:05.400]  但基督教就不是這樣做的對立
[00:41:05.400 --> 00:41:09.400]  後來有了一種統一
[00:41:09.400 --> 00:41:14.200]  就是基督教將天主教這樣的做法
[00:41:14.200 --> 00:41:15.600]  接過來
[00:41:15.600 --> 00:41:19.600]  是用基督教方式來做
[00:41:19.600 --> 00:41:22.600]  在德國
[00:41:22.600 --> 00:41:28.400]  我在80年代初
[00:41:28.400 --> 00:41:30.800]  他邀請我去德國
[00:41:30.800 --> 00:41:34.000]  是被叫做Liebendell Mission
[00:41:34.000 --> 00:41:38.000]  他是屬於信眾
[00:41:38.000 --> 00:41:43.600]  但不是直接跟信義會合一的
[00:41:43.600 --> 00:41:45.400]  是有聯繫的
[00:41:45.400 --> 00:41:49.600]  是一個associate membership
[00:41:49.600 --> 00:41:55.800]  他們安排了我幾個聖士去港獨
[00:41:55.800 --> 00:42:00.400]  都安排了一個機會來參觀一件事
[00:42:00.400 --> 00:42:04.200]  就是在他們中間
[00:42:04.200 --> 00:42:07.400]  獨身的姐妹
[00:42:07.400 --> 00:42:12.800]  成為一個基督教的sisterhood
[00:42:12.800 --> 00:42:17.800]  獨身的、侍奉的、不結婚的
[00:42:17.800 --> 00:42:22.200]  是奉獻一生一世
[00:42:22.200 --> 00:42:27.000]  來侍奉神、來服務人
[00:42:27.000 --> 00:42:29.000]  我去參觀的時候
[00:42:29.000 --> 00:42:35.200]  看到他們很精神、很喜樂、很健康
[00:42:35.200 --> 00:42:37.600]  我很受感動的
[00:42:37.600 --> 00:42:41.800]  就是將天主教的那個做法
[00:42:41.800 --> 00:42:44.000]  帶入基督教
[00:42:44.000 --> 00:42:47.600]  其實天主教的做法
[00:42:47.600 --> 00:42:54.200]  是一件主的話語引出來
[00:42:54.200 --> 00:42:58.200]  但是他們既端犯了
[00:42:58.200 --> 00:43:01.200]  耶穌基督怎麼說呢?
[00:43:01.200 --> 00:43:03.800]  《馬太福音》19章
[00:43:03.800 --> 00:43:07.000]  很清楚主自己這樣說
[00:43:07.000 --> 00:43:12.200]  一個是天主教一個獨身主義
[00:43:12.200 --> 00:43:16.000]  celebration的聖經的根據
[00:43:16.000 --> 00:43:23.400]  《馬太福音》十感稱
[00:43:23.400 --> 00:43:28.800]  第十節至到第十一節
[00:43:28.800 --> 00:43:30.600]  門徒對耶穌說
[00:43:30.600 --> 00:43:32.600]  人和妻子即使這樣
[00:43:32.600 --> 00:43:37.000]  倒不如不娶、不如不結婚
[00:43:37.000 --> 00:43:41.400]  耶穌說這話不是人都能領受的
[00:43:41.400 --> 00:43:43.000]  唯獨賜給誰
[00:43:43.000 --> 00:43:48.000]  誰才能領受
[00:43:48.000 --> 00:43:51.000]  因為有人生來是菸人
[00:43:51.000 --> 00:43:52.600]  也有被人菸的
[00:43:52.600 --> 00:43:55.400]  並有為天國的緣故自菸的
[00:43:55.400 --> 00:43:57.800]  這話誰能領受
[00:43:57.800 --> 00:44:00.800]  就可以領受
[00:44:00.800 --> 00:44:06.600]  為天國的緣故獨身不結婚
[00:44:06.600 --> 00:44:08.800]  這是主主的話
[00:44:08.800 --> 00:44:12.400]  天主教是根據主的話語
[00:44:12.400 --> 00:44:15.000]  來設立這個制度
[00:44:15.000 --> 00:44:19.800]  但是他們將主的相對話
[00:44:19.800 --> 00:44:23.000]  去到自律化
[00:44:23.000 --> 00:44:26.000]  主的話是誰能領受
[00:44:26.000 --> 00:44:28.200]  就可以領受
[00:44:28.200 --> 00:44:32.200]  就表示不是神將這個方式
[00:44:32.200 --> 00:44:37.800]  交給所有人
[00:44:37.800 --> 00:44:42.800]  天主教定下這個方式
[00:44:42.800 --> 00:44:47.200]  如果你想全世界侍奉神
[00:44:47.200 --> 00:44:49.000]  必須不結婚
[00:44:49.000 --> 00:44:50.200]  如果你結婚
[00:44:50.200 --> 00:44:52.000]  你就要放棄
[00:44:52.000 --> 00:44:57.000]  你全世界全世界都要侍奉
[00:44:57.000 --> 00:45:00.000]  侍奉之外一個方式就是獨身
[00:45:00.000 --> 00:45:02.000]  沒有其他方式
[00:45:02.000 --> 00:45:08.400]  這是將主的話語加上人的文化
[00:45:08.400 --> 00:45:11.600]  所以不合成經
[00:45:11.600 --> 00:45:17.400]  但是基本的意義是主的意義
[00:45:17.400 --> 00:45:23.200]  所以德國瑪麗亞
[00:45:23.200 --> 00:45:25.000]  瑪麗亞會
[00:45:25.000 --> 00:45:27.600]  和利本塞爾的姊妹會
[00:45:27.600 --> 00:45:31.800]  他們是有一個自由的因素加進去
[00:45:31.800 --> 00:45:35.400]  你自由來做這件事
[00:45:35.400 --> 00:45:38.800]  你願意沒有強迫之下
[00:45:38.800 --> 00:45:43.600]  沒有制度的硬性規定之下
[00:45:43.600 --> 00:45:48.400]  你願意自動自發地這樣做
[00:45:48.400 --> 00:45:50.800]  走這條路
[00:45:50.800 --> 00:45:55.200]  願意接受、鼓勵
[00:45:55.200 --> 00:46:00.200]  很大的貢獻
[00:46:00.200 --> 00:46:02.200]  如果基督教
[00:46:02.200 --> 00:46:05.200]  我相信天主教的作用
[00:46:05.200 --> 00:46:08.200]  它的能力源頭之一
[00:46:08.200 --> 00:46:10.800]  很重要的能源之一
[00:46:10.800 --> 00:46:13.800]  就是這些不結婚的
[00:46:13.800 --> 00:46:17.200]  他們的神父和修女
[00:46:17.200 --> 00:46:20.200]  他們沒有家庭之類
[00:46:20.200 --> 00:46:23.600]  可以全時間、全心、全意
[00:46:23.600 --> 00:46:27.200]  整個人投入主的工作
[00:46:27.200 --> 00:46:31.600]  和外生的福福裏面
[00:46:31.600 --> 00:46:34.600]  沒有任何的牽掛
[00:46:34.600 --> 00:46:37.000]  所以作用很強
[00:46:37.000 --> 00:46:38.800]  如果天主教沒有了這些人
[00:46:38.800 --> 00:46:41.800]  天主教今天就完全不同了
[00:46:41.800 --> 00:46:50.400]  而基督教就失去了這個很重要的能源
[00:46:50.400 --> 00:46:53.400]  如果前面神恩來
[00:46:53.400 --> 00:46:55.000]  在基督教裏面
[00:46:55.000 --> 00:46:57.200]  在懷忍教裏面
[00:46:57.200 --> 00:46:59.800]  有這個新的制度
[00:46:59.800 --> 00:47:03.600]  自由的
[00:47:03.600 --> 00:47:10.800]  你可以彈性的、激動性的來做
[00:47:10.800 --> 00:47:14.800]  又說我奉獻十年
[00:47:14.800 --> 00:47:19.000]  那你就投入
[00:47:19.000 --> 00:47:24.000]  這個和舊約的那世已人的做法一樣
[00:47:24.000 --> 00:47:27.200]  那世已人是有一段時間
[00:47:27.200 --> 00:47:30.400]  他將自己完全奉獻給神
[00:47:30.400 --> 00:47:32.000]  離開他家裏
[00:47:32.000 --> 00:47:36.800]  來到完全投入在神的侍奉裏面
[00:47:36.800 --> 00:47:38.800]  過了那段時間
[00:47:38.800 --> 00:47:42.200]  他就還俗
[00:47:42.200 --> 00:47:44.800]  應該是舊約的辦法
[00:47:44.800 --> 00:47:46.800]  一定有動力
[00:47:46.800 --> 00:47:49.000]  這麼新約
[00:47:49.000 --> 00:47:50.600]  基督教
[00:47:50.600 --> 00:47:52.200]  如果這樣做
[00:47:52.200 --> 00:47:54.400]  不是違反正經
[00:47:54.400 --> 00:47:57.400]  是負荷善經
[00:47:57.400 --> 00:48:03.000]  是得到、重新得到一個能源
[00:48:03.000 --> 00:48:06.800]  A rediscovery of a great source of power
[00:48:06.800 --> 00:48:12.200]  是真的,真的是這樣
[00:48:12.200 --> 00:48:19.200]  再看第五個問題
[00:48:19.200 --> 00:48:22.600]  我又說到九點半
[00:48:22.600 --> 00:48:29.000]  不要希望九點半之前說完
[00:48:29.000 --> 00:48:36.400]  就是靈因和靈性的對立
[00:48:36.400 --> 00:48:43.000]  和同一、超越
[00:48:43.000 --> 00:48:44.200]  對立
[00:48:44.200 --> 00:48:45.800]  很明顯的
[00:48:45.800 --> 00:48:47.600]  有靈因的路線
[00:48:47.600 --> 00:48:50.400]  有反對靈因的路線
[00:48:50.400 --> 00:48:54.400]  這樣是對立
[00:48:54.400 --> 00:48:57.400]  但是有沒有同一呢?
[00:48:57.400 --> 00:48:58.800]  有沒有例呢?
[00:48:58.800 --> 00:48:59.800]  有沒有例子呢?
[00:48:59.800 --> 00:49:02.000]  同一個例子呢?
[00:49:02.000 --> 00:49:05.400]  我感覺是有一個很出色的例子
[00:49:05.400 --> 00:49:09.600]  就是漢國的教會
[00:49:09.600 --> 00:49:13.800]  我很多次去漢國教會
[00:49:13.800 --> 00:49:15.600]  我發現
[00:49:15.600 --> 00:49:20.200]  漢國教會最強的不是靈因派教會
[00:49:20.200 --> 00:49:30.400]  我們時時聽到
[00:49:30.400 --> 00:49:36.000]  漢城世界最大的教會牧師
[00:49:36.000 --> 00:49:38.400]  是趙牧師
[00:49:38.400 --> 00:49:40.400]  Paul Cho
[00:49:40.400 --> 00:49:42.000]  現在叫David Cho
[00:49:42.000 --> 00:49:46.000]  我不知道他為什麼改名
[00:49:46.000 --> 00:49:49.400]  不知道裡面是什麼意思
[00:49:49.400 --> 00:49:51.000]  一定有意思的
[00:49:51.000 --> 00:49:52.000]  我也很想知道
[00:49:52.000 --> 00:49:55.200]  但不是想給他
[00:49:55.200 --> 00:50:00.400]  或者表示他路線的一些改變
[00:50:00.400 --> 00:50:02.000]  最強的不是那間教會
[00:50:02.000 --> 00:50:06.200]  他們號稱75萬會有
[00:50:06.200 --> 00:50:09.800]  但是最強的宗派是張國榮
[00:50:09.800 --> 00:50:13.400]  是700萬會有
[00:50:13.400 --> 00:50:16.400]  第二是華理工會
[00:50:16.400 --> 00:50:19.200]  是400萬會有
[00:50:19.200 --> 00:50:21.000]  接著有鄭順偉
[00:50:21.000 --> 00:50:23.000]  其他教會
[00:50:23.000 --> 00:50:28.800]  那次加入了孫力軍的一個原本自己的宗派
[00:50:28.800 --> 00:50:29.800]  叫Holiness
[00:50:29.800 --> 00:50:31.200]  Korine Holiness Church
[00:50:31.200 --> 00:50:35.800]  都有50萬會有
[00:50:35.800 --> 00:50:42.000]  為什麼漢國教會這麼普遍的興旺呢?
[00:50:42.000 --> 00:50:49.400]  他們把那個屬靈的能源接受了
[00:50:49.400 --> 00:50:52.600]  他們很主動承認工作
[00:50:52.600 --> 00:50:57.200]  但是不是靈陰派這樣的路線
[00:50:57.200 --> 00:51:01.000]  他們很主動祈禱
[00:51:01.000 --> 00:51:04.000]  他們很主動傳福音
[00:51:04.000 --> 00:51:08.200]  他們很主動門徒訓練
[00:51:08.200 --> 00:51:15.200]  他們很主動全國合一的福音的推動
[00:51:15.200 --> 00:51:20.800]  所以從74年福音大爆炸之後
[00:51:20.800 --> 00:51:23.000]  到80年
[00:51:23.000 --> 00:51:25.000]  那個8年之中
[00:51:25.000 --> 00:51:29.400]  基督徒的人口增加了3倍
[00:51:29.400 --> 00:51:35.000]  從300萬增加到1000萬
[00:51:35.000 --> 00:51:39.600]  所以那個增長不是因為他們是靈陰派
[00:51:39.600 --> 00:51:43.400]  所以增長不是
[00:51:43.400 --> 00:51:49.600]  但是他們吸收了靈陰派這個很好的優點
[00:51:49.600 --> 00:51:52.800]  什麼呢?主動祈禱
[00:51:52.800 --> 00:51:55.200]  都很主動傳福音
[00:51:55.200 --> 00:51:57.600]  很主動承認工作
[00:51:57.600 --> 00:52:00.800]  我記得74年福音大爆炸
[00:52:00.800 --> 00:52:03.800]  我們外面去參加大會的人
[00:52:03.800 --> 00:52:05.800]  坐在巴士裡面去
[00:52:05.800 --> 00:52:09.800]  Yoyle Island那個大堂去
[00:52:09.800 --> 00:52:12.400]  下雨 下著雨
[00:52:12.400 --> 00:52:14.800]  路兩邊是青年人
[00:52:14.800 --> 00:52:15.800]  他們不是坐車
[00:52:15.800 --> 00:52:17.600]  他們是跑步的
[00:52:17.600 --> 00:52:19.200]  一路跑步去
[00:52:19.200 --> 00:52:22.600]  他們一邊跑步一邊呼喊一個口號
[00:52:22.600 --> 00:52:26.600]  重複地呼喊一個口號
[00:52:26.600 --> 00:52:30.600]  旁邊那個漢光師介紹給我聽
[00:52:30.600 --> 00:52:33.000]  他們呼喊什麼呢?
[00:52:33.000 --> 00:52:37.800]  耶穌革命 耶穌革命 聖靈能力 聖靈能力
[00:52:37.800 --> 00:52:40.000]  耶穌革命 聖靈能力
[00:52:40.000 --> 00:52:42.600]  兩句話重複重複
[00:52:42.600 --> 00:52:46.000]  一直走 一直呼喊
[00:52:46.000 --> 00:52:50.600]  我坐在車裡面很受感動
[00:52:50.600 --> 00:52:58.000]  他們對聖靈能力的追求
[00:52:58.000 --> 00:53:05.200]  是他們教會增長的源頭
[00:53:05.200 --> 00:53:06.600]  但是我再說
[00:53:06.600 --> 00:53:10.200]  他們不是靈人路士
[00:53:10.200 --> 00:53:15.000]  就算做牧師的教會
[00:53:15.000 --> 00:53:20.800]  我都發現不是極端的靈性教會
[00:53:20.800 --> 00:53:24.600]  用七十年的石佛音大方法
[00:53:24.600 --> 00:53:28.200]  趙文師都邀請我去他的禮拜堂
[00:53:28.200 --> 00:53:30.600]  主要是送禮
[00:53:30.600 --> 00:53:33.800]  我見到他們很安靜
[00:53:33.800 --> 00:53:35.600]  他一個人的時候
[00:53:35.600 --> 00:53:38.600]  他說你中間有什麼人需要醫治
[00:53:38.600 --> 00:53:40.000]  他就去授
[00:53:40.000 --> 00:53:41.200]  他就去授
[00:53:41.200 --> 00:53:46.200]  他就在台上籠統的為他們祈禱
[00:53:46.200 --> 00:53:48.600]  那個聚會的儀式
[00:53:48.600 --> 00:53:54.600]  那個師伯唱Hallelujah的chorus
[00:53:54.600 --> 00:53:59.600]  那個聚會情形跟我們聚會一樣
[00:53:59.600 --> 00:54:02.400]  但是他們很主動祈禱
[00:54:02.400 --> 00:54:05.200]  很主動祈禱
[00:54:05.200 --> 00:54:10.000]  很主動聖靈的工作
[00:54:10.000 --> 00:54:14.600]  所以看覺是一個很大的提醒
[00:54:14.600 --> 00:54:18.600]  很強的榜樣
[00:54:18.600 --> 00:54:20.600]  所以我們可以
[00:54:20.600 --> 00:54:24.000]  非靈因派的追求聖靈
[00:54:24.000 --> 00:54:26.000]  可以的
[00:54:26.000 --> 00:54:28.400]  而且教會的儀式裡面
[00:54:28.400 --> 00:54:31.800]  那個classical approach
[00:54:31.800 --> 00:54:35.400]  to the fullness of the Holy Spirit
[00:54:35.400 --> 00:54:38.400]  就是奔路易斯夢
