
[00:00:00.000 --> 00:00:02.920]  我們會繼續在這個季度一起思想
[00:18:14.000 --> 00:18:17.000]  當時主耶穌被聖靈感動
[00:18:17.000 --> 00:18:18.000]  在那時候
[00:18:18.000 --> 00:18:20.000]  祂就讚美神
[00:18:20.000 --> 00:18:22.000]  祂不是求什麼
[00:18:22.000 --> 00:18:24.000]  祂就向神獻上祂的讚美
[00:18:24.000 --> 00:18:26.000]  大家讀的時候你記得
[00:18:26.000 --> 00:18:28.000]  祂說:父啊!
[00:18:28.000 --> 00:18:30.000]  這位慈愛的天父
[00:18:30.000 --> 00:18:32.000]  天地的主
[00:18:32.000 --> 00:18:34.000]  亦都是掌管天地的上帝
[00:18:34.000 --> 00:18:36.000]  我讚美你
[00:18:36.000 --> 00:18:39.000]  因為你將這些事情
[00:18:39.000 --> 00:18:42.000]  向智慧和聰明的人隱藏起來
[00:18:42.000 --> 00:18:45.000]  久恩的美善
[00:18:45.000 --> 00:18:48.000]  是向那些愚拙的人
[00:18:48.000 --> 00:18:51.000]  或者說祂願意承認自己不足的人
[00:18:51.000 --> 00:18:53.000]  去顯明出來
[00:18:53.000 --> 00:18:54.000]  你們會記得
[00:18:54.000 --> 00:18:57.000]  保羅曾經在《哥林多前書》說
[00:18:57.000 --> 00:19:00.000]  他說:神所揀選的
[00:19:00.000 --> 00:19:02.000]  不是那些聰明的
[00:19:02.000 --> 00:19:04.000]  祂揀選了世上愚拙的
[00:19:04.000 --> 00:19:07.000]  叫聰明的羞愧
[00:19:07.000 --> 00:19:09.000]  揀選了那些軟弱的
[00:19:09.000 --> 00:19:11.000]  叫強壯的羞愧
[00:19:11.000 --> 00:19:14.000]  一這樣想的時候
[00:19:14.000 --> 00:19:15.000]  你會發覺
[00:19:15.000 --> 00:19:17.000]  聖經所講及的概念
[00:19:17.000 --> 00:19:18.000]  和世界的概念
[00:19:18.000 --> 00:19:19.000]  是很大的分別
[00:19:19.000 --> 00:19:21.000]  是相反的
[00:19:21.000 --> 00:19:24.000]  這個世界追求更高更強更大
[00:19:24.000 --> 00:19:27.000]  最偉大的
[00:19:27.000 --> 00:19:30.000]  或者追求更高的智慧
[00:19:30.000 --> 00:19:32.000]  進入那間名大學
[00:19:32.000 --> 00:19:35.000]  是最快樂的事情
[00:19:35.000 --> 00:19:38.000]  當然我們去追尋更好的智慧
[00:19:38.000 --> 00:19:39.000]  不是犯罪
[00:19:39.000 --> 00:19:40.000]  不是得罪神
[00:19:40.000 --> 00:19:43.000]  但是何時我們以為
[00:19:43.000 --> 00:19:46.000]  這個智慧是屬於我的
[00:19:46.000 --> 00:19:48.000]  是我自己的
[00:19:48.000 --> 00:19:50.000]  也可以以為
[00:19:50.000 --> 00:19:51.000]  憑著我的智慧
[00:19:51.000 --> 00:19:53.000]  我就可以掌控我的人生
[00:19:53.000 --> 00:19:56.000]  我可以決定自己人生的路
[00:19:56.000 --> 00:19:58.000]  在那個時候
[00:19:58.000 --> 00:20:01.000]  他反而失去了真正的智慧
[00:20:01.000 --> 00:20:04.000]  失去了主自己的福音
[00:20:04.000 --> 00:20:06.000]  聖經很多時候這樣強調
[00:20:06.000 --> 00:20:09.000]  就是神揀選了愚拙的
[00:20:09.000 --> 00:20:11.000]  也都在軟弱的人身上
[00:20:11.000 --> 00:20:14.000]  顯出祂的恩惠和能力
[00:20:14.000 --> 00:20:15.000]  所以你同時會記得
[00:20:15.000 --> 00:20:17.000]  當保羅講到這些事情的時候
[00:20:17.000 --> 00:20:18.000]  他就跟我們說
[00:20:18.000 --> 00:20:20.000]  他說弟兄姊妹
[00:20:20.000 --> 00:20:21.000]  主的說話
[00:20:21.000 --> 00:20:23.000]  告訴我
[00:20:23.000 --> 00:20:27.000]  我的恩典是夠你用的
[00:20:27.000 --> 00:20:28.000]  因為我的能力
[00:20:28.000 --> 00:20:32.000]  在人的軟弱上顯得完全
[00:20:32.000 --> 00:20:33.000]  我們很熟悉這句話
[00:20:33.000 --> 00:20:36.000]  但是你記得這句話的前面
[00:20:36.000 --> 00:20:38.000]  是保羅講到他自己
[00:20:38.000 --> 00:20:41.000]  曾經有一些很超然的屬靈經歷
[00:20:41.000 --> 00:20:43.000]  去到三重天
[00:20:43.000 --> 00:20:45.000]  在那裡經歷上帝
[00:20:45.000 --> 00:20:47.000]  但他不敢說這是自己
[00:20:47.000 --> 00:20:49.000]  他只能從局外人的角度
[00:20:49.000 --> 00:20:51.000]  去講述這件事情
[00:20:51.000 --> 00:20:53.000]  他說我沒有任何可誇的地方
[00:20:53.000 --> 00:21:00.000]  如果要誇就誇我的軟弱
[00:21:00.000 --> 00:21:01.000]  當我一直讀這段聖經的時候
[00:21:01.000 --> 00:21:04.000]  我記得下面再講到
[00:21:04.000 --> 00:21:07.000]  他說我何時軟弱
[00:21:07.000 --> 00:21:10.000]  我何時就可以起落
[00:21:10.000 --> 00:21:14.000]  我可以起落在我的軟弱裡面
[00:21:14.000 --> 00:21:16.000]  我讀了英文聖經一句話
[00:21:16.000 --> 00:21:18.000]  震動我的心靈
[00:21:18.000 --> 00:21:19.000]  保羅說
[00:21:19.000 --> 00:21:23.000]  I rejoice in my weaknesses
[00:21:23.000 --> 00:21:25.000]  竟然可以在自己的軟弱上
[00:21:25.000 --> 00:21:27.000]  你都快樂
[00:21:27.000 --> 00:21:30.000]  你都去感恩
[00:21:30.000 --> 00:21:33.000]  我又講一點點自己
[00:21:33.000 --> 00:21:34.000]  這段時間弟兄姊妹都
[00:21:34.000 --> 00:21:39.000]  很清楚蕭牧師幾歲了
[00:21:39.000 --> 00:21:40.000]  年紀稍長
[00:21:40.000 --> 00:21:42.000]  很多體會
[00:21:42.000 --> 00:21:45.000]  很多適應
[00:21:45.000 --> 00:21:46.000]  看完這本書
[00:21:46.000 --> 00:21:48.000]  很享受
[00:21:48.000 --> 00:21:49.000]  放下一會
[00:21:49.000 --> 00:21:50.000]  想一想
[00:21:50.000 --> 00:21:52.000]  這本書說什麼呢
[00:21:52.000 --> 00:21:56.000]  很快就會忘記一些事情
[00:21:56.000 --> 00:21:59.000]  平時做事可以很爽快
[00:21:59.000 --> 00:22:00.000]  但有些事情
[00:22:00.000 --> 00:22:01.000]  平時做慣了
[00:22:01.000 --> 00:22:02.000]  突然間覺得
[00:22:02.000 --> 00:22:04.000]  用了很多時間
[00:22:04.000 --> 00:22:08.000]  有時候磨一輪才磨出來
[00:22:08.000 --> 00:22:09.000]  不是很開心
[00:22:09.000 --> 00:22:11.000]  是錯節感
[00:22:11.000 --> 00:22:12.000]  甚至有一點點
[00:22:12.000 --> 00:22:14.000]  好像自卑的情緒出現了
[00:22:14.000 --> 00:22:19.000]  為什麼會這樣呢
[00:22:19.000 --> 00:22:23.000]  有時候心裡面都會問自己的問題
[00:22:23.000 --> 00:22:25.000]  是不是因為你覺得自己強
[00:22:25.000 --> 00:22:28.000]  所以你快樂
[00:22:28.000 --> 00:22:30.000]  如果覺得自己軟弱
[00:22:30.000 --> 00:22:33.000]  就不快樂
[00:22:33.000 --> 00:22:35.000]  是不是就是說
[00:22:35.000 --> 00:22:37.000]  所有的快樂
[00:22:37.000 --> 00:22:40.000]  是在於你自己
[00:22:40.000 --> 00:22:41.000]  突然間我明白到
[00:22:41.000 --> 00:22:44.000]  驕傲和自卑
[00:22:44.000 --> 00:22:46.000]  很多相似的地方
[00:22:46.000 --> 00:22:49.000]  相似都是在乎自己
[00:22:49.000 --> 00:22:50.000]  我做到
[00:22:50.000 --> 00:22:52.000]  所以我很驕傲
[00:22:52.000 --> 00:22:53.000]  我做不到
[00:22:53.000 --> 00:22:55.000]  我做不到
[00:22:55.000 --> 00:22:58.000]  所以我很自卑
[00:22:58.000 --> 00:23:02.000]  整個的考慮都是那個自己
[00:23:02.000 --> 00:23:05.000]  但當我一直想這些事情的時候
[00:23:05.000 --> 00:23:07.000]  我開始再一次體會到
[00:23:07.000 --> 00:23:09.000]  上帝讓我們明白
[00:23:09.000 --> 00:23:13.000]  一個人怎會經常堅強
[00:23:13.000 --> 00:23:15.000]  就算你年紀很輕
[00:23:15.000 --> 00:23:17.000]  在青壯的年期
[00:23:17.000 --> 00:23:19.000]  你都會經歷很多軟弱的時刻
[00:23:19.000 --> 00:23:23.000]  經歷很多不足的體驗
[00:23:23.000 --> 00:23:25.000]  人有不同的階段
[00:23:25.000 --> 00:23:26.000]  不同的狀況
[00:23:26.000 --> 00:23:30.000]  我們都知道人那種限制和軟弱
[00:23:30.000 --> 00:23:33.000]  但主給我們的訊息是
[00:23:33.000 --> 00:23:36.000]  我的恩典夠你用
[00:23:36.000 --> 00:23:39.000]  上帝揀選那些軟弱的人
[00:23:39.000 --> 00:23:41.000]  說要讓他們的生命裏
[00:23:41.000 --> 00:23:44.000]  能夠更知道去依靠神
[00:23:44.000 --> 00:23:47.000]  因此可以剛強
[00:23:47.000 --> 00:23:50.000]  因此可以經歷那種足夠的恩典
[00:23:50.000 --> 00:23:53.000]  因此可以仍然快樂
[00:23:53.000 --> 00:23:54.000]  就算在軟弱當中
[00:23:54.000 --> 00:23:57.000]  仍然可以歡喜
[00:23:57.000 --> 00:23:58.000]  我再說一件事
[00:23:58.000 --> 00:24:01.000]  有一次我自己在寫一篇文章
[00:24:01.000 --> 00:24:05.000]  寫得很慢
[00:24:05.000 --> 00:24:08.000]  寫著寫著時間要停了
[00:24:08.000 --> 00:24:10.000]  一定要放下
[00:24:10.000 --> 00:24:12.000]  要交出去
[00:24:12.000 --> 00:24:15.000]  在那時候突然想
[00:24:15.000 --> 00:24:19.000]  好像字數要求不是很高
[00:24:19.000 --> 00:24:22.000]  我看看字數的期望
[00:24:22.000 --> 00:24:25.000]  是我剛剛寫到的字數
[00:24:25.000 --> 00:24:27.000]  再寫多一點都沒有用
[00:24:27.000 --> 00:24:30.000]  如果那個時候剛剛好完成了
[00:24:30.000 --> 00:24:31.000]  放下
[00:24:31.000 --> 00:24:33.000]  心裏面突然想
[00:24:33.000 --> 00:24:35.000]  你不用逼
[00:24:35.000 --> 00:24:37.000]  你要做的事情
[00:24:37.000 --> 00:24:39.000]  神給你足夠的恩典去做完
[00:24:39.000 --> 00:24:40.000]  放心
[00:24:40.000 --> 00:24:43.000]  你繼續做
[00:24:43.000 --> 00:24:44.000]  在很多生活上
[00:24:44.000 --> 00:24:46.000]  你會體會到主耶穌
[00:24:46.000 --> 00:24:49.000]  他跟一班門徒說
[00:24:49.000 --> 00:24:52.000]  他說你們所看見的
[00:24:52.000 --> 00:24:54.000]  你們所聽見的
[00:24:54.000 --> 00:24:56.000]  在歷代很多的先知
[00:24:56.000 --> 00:25:00.000]  甚至很多的重要的君王
[00:25:00.000 --> 00:25:01.000]  他們想看
[00:25:01.000 --> 00:25:02.000]  他們看不到
[00:25:02.000 --> 00:25:05.000]  他們看到福音的大能
[00:25:05.000 --> 00:25:07.000]  但是他們看不到
[00:25:07.000 --> 00:25:11.000]  他們聽見福音的訊息
[00:25:11.000 --> 00:25:12.000]  主耶穌的救恩
[00:25:12.000 --> 00:25:14.000]  怎樣為人成就
[00:25:14.000 --> 00:25:16.000]  人自己成就不到的事情
[00:25:16.000 --> 00:25:18.000]  但是他們聽不到
[00:25:18.000 --> 00:25:20.000]  但是你們是有福了
[00:25:20.000 --> 00:25:22.000]  你們聽見了
[00:25:22.000 --> 00:25:24.000]  你們看見了
[00:25:24.000 --> 00:25:25.000]  各位弟兄姊妹
[00:25:25.000 --> 00:25:27.000]  我們是有福的
[00:25:27.000 --> 00:25:30.000]  因為主耶穌已經將他的救恩賜給你
[00:25:30.000 --> 00:25:31.000]  賜給我
[00:25:31.000 --> 00:25:33.000]  而且你會不斷經歷
[00:25:33.000 --> 00:25:35.000]  這份救恩的恩典
[00:25:35.000 --> 00:25:37.000]  怎樣在你的軟弱當中
[00:25:37.000 --> 00:25:39.000]  仍然顯明出來
[00:25:39.000 --> 00:25:43.000]  而你因此可以常常快樂
[00:25:43.000 --> 00:25:45.000]  因此弟兄姊妹
[00:25:45.000 --> 00:25:48.000]  無論你今天所經歷的事情是怎樣
[00:25:48.000 --> 00:25:50.000]  你記得主耶穌所說
[00:25:50.000 --> 00:25:52.000]  不要因為鬼服了你
[00:25:52.000 --> 00:25:54.000]  你就歡喜
[00:25:54.000 --> 00:25:57.000]  要因為你的名字
[00:25:57.000 --> 00:25:59.000]  記錄在天上
[00:25:59.000 --> 00:26:01.000]  而歡喜快樂
[00:26:01.000 --> 00:26:03.000]  我們一起祈禱
[00:26:03.000 --> 00:26:05.000]  那我今天就講到這裡 感謝各位的聽聽

