
[00:00:00.000 --> 00:00:03.800]  我們今天特別思想到聖經的十誡
[00:19:38.440 --> 00:19:44.120]  因為我耶和華你的神是既邪的神
[00:19:44.120 --> 00:19:45.200]  聖經提到既邪
[00:19:45.200 --> 00:19:49.200]  我們不要以為神是那麼道的人
[00:19:49.200 --> 00:19:53.320]  聖經用一個人所能夠明白的觀念來描寫神
[00:19:53.320 --> 00:19:55.600]  並不是說神怕邪
[00:19:55.600 --> 00:19:57.240]  有時候我們說廣東話
[00:19:57.240 --> 00:20:00.520]  「哇!祂好邪啊!我們很怕祂啊!」
[00:20:00.520 --> 00:20:03.040]  不要將這個觀念套進去
[00:20:03.040 --> 00:20:05.120]  聖經不是說神怕邪
[00:20:05.120 --> 00:20:10.000]  而是說這位上帝不容許有其他第三者
[00:20:10.000 --> 00:20:12.680]  介入這種關係
[00:20:12.680 --> 00:20:14.280]  為什麼?
[00:20:14.280 --> 00:20:19.080]  因為神是將自己毀身給我們
[00:20:19.080 --> 00:20:25.640]  因此祂期望我們對祂有完全的忠誠
[00:20:25.640 --> 00:20:28.040]  如果一對夫婦
[00:20:28.040 --> 00:20:30.080]  其中一位太太有外遇
[00:20:30.080 --> 00:20:32.200]  有第三者
[00:20:32.200 --> 00:20:34.280]  丈夫知道了之後
[00:20:34.280 --> 00:20:36.160]  你猜他會不會說
[00:20:36.160 --> 00:20:38.640]  「是嗎?沒問題啊」
[00:20:38.640 --> 00:20:40.640]  「你們隨便出去玩一下」
[00:20:40.640 --> 00:20:44.560]  「有機會叫我一起玩」
[00:20:44.560 --> 00:20:46.560]  你知道不會
[00:20:46.560 --> 00:20:47.600]  如果他真的這樣做
[00:20:47.600 --> 00:20:49.960]  你會懷疑他和太太的感情
[00:20:49.960 --> 00:20:52.120]  是否真是忠貞的感情
[00:20:52.120 --> 00:20:55.200]  懷疑這位丈夫是否真的愛太太
[00:20:55.200 --> 00:20:56.960]  夫妻的關係
[00:20:56.960 --> 00:21:00.640]  我們很深刻的體會是排他
[00:21:00.640 --> 00:21:03.080]  因為是絕對的毀身
[00:21:03.080 --> 00:21:06.880]  是不接受有第三者其中
[00:21:06.880 --> 00:21:07.880]  因此聖經說到
[00:21:07.880 --> 00:21:10.520]  我們的神是既邪的神
[00:21:10.520 --> 00:21:14.160]  祂渴望祂將完全的愛賜給我們
[00:21:14.160 --> 00:21:18.280]  而祂也渴望我們能夠完全的忠貞於祂
[00:21:18.280 --> 00:21:20.000]  毀身於祂
[00:21:20.000 --> 00:21:20.840]  所以聖經提到
[00:21:20.840 --> 00:21:22.920]  不要為自己挑剔偶像
[00:21:22.920 --> 00:21:25.080]  要將那些偶像除去
[00:21:25.080 --> 00:21:28.520]  那些在中間界於神與你之間的一切偶像
[00:21:28.520 --> 00:21:30.200]  要除去
[00:21:30.200 --> 00:21:31.760]  我記得在我們教堂中
[00:21:31.760 --> 00:21:34.360]  有一位姐妹跟我分享
[00:21:34.360 --> 00:21:36.680]  她說到她自己信耶穌的經過
[00:21:36.680 --> 00:21:37.560]  她拜了觀音
[00:21:37.560 --> 00:21:40.840]  拜了偶像幾十年
[00:21:40.840 --> 00:21:44.760]  有一次她的女兒帶她回來教會聽報道會
[00:21:44.760 --> 00:21:46.640]  聽報道會的時候覺得很開心
[00:21:46.640 --> 00:21:49.160]  第一次聽到主耶穌的福音信息
[00:21:49.160 --> 00:21:51.200]  然後她就問
[00:21:51.200 --> 00:21:52.920]  如果我信耶穌
[00:21:52.920 --> 00:21:56.360]  是否可以不用再拜偶像
[00:21:56.360 --> 00:21:59.080]  她的女兒可能不太相信她所說的
[00:21:59.080 --> 00:22:00.840]  她說如果信耶穌
[00:22:00.840 --> 00:22:02.920]  你可不可以不拜偶像
[00:22:02.920 --> 00:22:04.400]  她說是呀
[00:22:04.400 --> 00:22:05.680]  當然可以
[00:22:05.680 --> 00:22:06.760]  如果主耶穌是真神
[00:22:06.760 --> 00:22:09.440]  你就不需要再拜其他的偶像了
[00:22:09.440 --> 00:22:12.440]  她說我缺志了
[00:22:12.440 --> 00:22:15.560]  這個媽媽就是這樣缺了志
[00:22:15.560 --> 00:22:17.080]  後來大家問她為什麼
[00:22:17.080 --> 00:22:19.760]  她說幾十年來
[00:22:19.760 --> 00:22:23.320]  其實當我拜觀音偶像的時候
[00:22:23.320 --> 00:22:25.320]  其實我當時很害怕
[00:22:25.320 --> 00:22:27.800]  很怕得罪神靈
[00:22:27.800 --> 00:22:29.960]  做事情怕頭怕尾
[00:22:29.960 --> 00:22:32.640]  不知道有沒有做錯事情得罪神靈
[00:22:32.640 --> 00:22:34.760]  因此很恐懼
[00:22:34.760 --> 00:22:36.760]  但是她知道這位耶穌
[00:22:36.760 --> 00:22:39.800]  在拯救她、給她愛的時候
[00:22:39.800 --> 00:22:42.400]  她自己覺得可以將一切的恐懼
[00:22:42.400 --> 00:22:44.680]  帶給她恐懼的偶像清除
[00:22:44.680 --> 00:22:46.360]  在她的信主之後一兩天
[00:22:46.360 --> 00:22:49.640]  她就將這些偶像全部清理了
[00:22:49.640 --> 00:22:51.320]  今天她在我們中間
[00:22:51.320 --> 00:22:53.960]  一起去敬拜神
[00:22:53.960 --> 00:22:56.960]  我們不是要去比較
[00:22:56.960 --> 00:22:58.960]  只是想說一件事情
[00:22:58.960 --> 00:23:01.000]  如果只是一位獨一的真神
[00:23:01.000 --> 00:23:02.760]  當你信靠他之後
[00:23:02.760 --> 00:23:05.080]  你要盡你一切的努力
[00:23:05.080 --> 00:23:07.560]  將那些有形的、無形的偶像
[00:23:07.560 --> 00:23:09.880]  清除出去
[00:23:09.880 --> 00:23:13.920]  不要再用偶像介乎在你和神之間
[00:23:13.920 --> 00:23:15.240]  神是忌邪的神
[00:23:15.240 --> 00:23:17.160]  神喜悅偶像
[00:23:17.160 --> 00:23:20.040]  包括那些無形的偶像
[00:23:20.040 --> 00:23:21.320]  在你和我的心裏面
[00:23:21.320 --> 00:23:23.680]  常常知道神給我們的誡命
[00:23:23.680 --> 00:23:25.920]  祂說我是忌邪的神
[00:23:25.920 --> 00:23:29.440]  恨我的第九節
[00:23:29.440 --> 00:23:31.160]  意思是敬拜偶像
[00:23:31.160 --> 00:23:33.560]  也都意味著你恨神
[00:23:33.560 --> 00:23:34.160]  恨我的
[00:23:34.160 --> 00:23:35.600]  我必追討他的罪
[00:23:35.600 --> 00:23:37.720]  致呼及此直到三、四代
[00:23:37.720 --> 00:23:40.360]  當時的猶太人常常有三、四代
[00:23:40.360 --> 00:23:41.960]  父親怎樣敬拜偶像
[00:23:41.960 --> 00:23:44.120]  三、四代見到他所做
[00:23:44.120 --> 00:23:45.800]  也都受他的影響
[00:23:45.800 --> 00:23:47.480]  但愛我守我誡命的
[00:23:47.480 --> 00:23:49.560]  我必向他們發慈愛
[00:23:49.560 --> 00:23:52.400]  直到千代
[00:23:52.400 --> 00:23:54.160]  第三節第十一節
[00:23:54.160 --> 00:23:59.080]  不可妄稱耶和華你神的名
[00:23:59.080 --> 00:24:02.120]  利用神的名達到私人的目的
[00:24:02.120 --> 00:24:05.400]  甚至是邪惡的目的
[00:24:05.400 --> 00:24:06.520]  我們過去說笑
[00:24:06.520 --> 00:24:10.320]  就會提到一些男士來到教會之後
[00:24:10.320 --> 00:24:13.760]  很想到處留意有哪些對象
[00:24:13.760 --> 00:24:16.440]  他可以發展追求
[00:24:16.440 --> 00:24:20.560]  當他留意到某一個女士或姐妹的時候
[00:24:20.560 --> 00:24:21.320]  他就告訴她
[00:24:21.320 --> 00:24:22.360]  你知不知道
[00:24:22.360 --> 00:24:23.440]  我經過祈禱了
[00:24:23.440 --> 00:24:24.160]  神告訴我
[00:24:24.160 --> 00:24:28.920]  你應該結婚嫁給我
[00:24:28.920 --> 00:24:30.840]  他會拿神的名出來
[00:24:30.840 --> 00:24:31.640]  告訴別人
[00:24:31.640 --> 00:24:36.080]  你應該按我的意思嫁給我
[00:24:36.080 --> 00:24:39.720]  這就是妄稱耶和華的其中一方面
[00:24:39.720 --> 00:24:42.160]  人利用了神的名義
[00:24:42.160 --> 00:24:44.920]  去達成自己的目的
[00:24:44.920 --> 00:24:47.400]  我記得有一次在美國
[00:24:47.400 --> 00:24:48.680]  我看電視的時候
[00:24:48.680 --> 00:24:51.640]  看到一個電視的報導家
[00:24:51.640 --> 00:24:55.880]  在當中來到電視傳講福音
[00:24:55.880 --> 00:24:59.040]  但聽著聽著覺得這些訊息很特別
[00:24:59.040 --> 00:25:00.600]  後來他就提出
[00:25:00.600 --> 00:25:02.520]  你們誰要祝福
[00:25:02.520 --> 00:25:06.800]  我們現在正興建一個機構的大樓
[00:25:06.800 --> 00:25:08.720]  你們支持我們大樓的建築
[00:25:08.720 --> 00:25:10.600]  也是支持神的工作
[00:25:10.600 --> 00:25:12.640]  你們只要寄入一張支票
[00:25:12.640 --> 00:25:14.920]  29.99
[00:25:14.920 --> 00:25:17.720]  你們知道美國通常都是9.9
[00:25:17.720 --> 00:25:21.320]  29.99就會將一份祝福賜給你們
[00:25:21.320 --> 00:25:22.960]  我們會特別為你們祈禱求神
[00:25:22.960 --> 00:25:24.680]  將祝福給你們
[00:25:24.680 --> 00:25:27.240]  如果你們想有雙倍的祝福
[00:25:27.240 --> 00:25:32.640]  可以
[00:25:32.640 --> 00:25:37.320]  就是59.98
[00:25:37.320 --> 00:25:40.680]  我想馬上關掉電視
[00:25:40.680 --> 00:25:44.440]  竟然用錢去買祝福
[00:25:44.440 --> 00:25:47.320]  這是人妄稱神的名義
[00:25:47.320 --> 00:25:49.280]  去達到自己的目的
[00:25:49.280 --> 00:25:51.920]  在歷史當中的贖罪券
[00:25:51.920 --> 00:25:53.840]  就是這件事
[00:25:53.840 --> 00:25:55.760]  告訴別人你只要給錢
[00:25:55.760 --> 00:25:57.400]  就有贖罪券給你
[00:25:57.400 --> 00:25:59.680]  你就免受神的刑罰
[00:25:59.680 --> 00:26:01.400]  神赦免你
[00:26:01.400 --> 00:26:04.120]  也是妄稱神的名義
[00:26:04.120 --> 00:26:05.800]  利用了神的名義
[00:26:05.800 --> 00:26:08.520]  去達到個人的目的
[00:26:08.520 --> 00:26:09.600]  在你人生裏面
[00:26:09.600 --> 00:26:12.040]  你常常留心
[00:26:12.040 --> 00:26:14.560]  我們未必會刻意這樣做
[00:26:14.560 --> 00:26:15.320]  但留心
[00:26:15.320 --> 00:26:18.520]  你不要用了神的名義
[00:26:18.520 --> 00:26:20.920]  去達至你的目的
[00:26:20.920 --> 00:26:21.920]  聖經說
[00:26:21.920 --> 00:26:25.400]  「妄稱也,還以神的名
[00:26:25.400 --> 00:26:30.720]  也,必不以他為無罪」
[00:26:30.720 --> 00:26:32.720]  在第四誡
[00:26:32.720 --> 00:26:35.200]  聖經提到安息日
[00:26:35.200 --> 00:26:36.520]  其實每一屆
[00:26:36.520 --> 00:26:39.680]  值得我們很小心的心思
[00:26:39.680 --> 00:26:41.960]  我們今天只能夠簡單地看
[00:26:41.960 --> 00:26:42.920]  在安息日裏面
[00:26:42.920 --> 00:26:44.840]  聖經提到放下工作
[00:26:44.840 --> 00:26:45.560]  第十五節
[00:26:45.560 --> 00:26:47.680]  大家看看
[00:26:47.680 --> 00:26:50.880]  「你也要紀念你在埃及地作過勞勃
[00:26:50.880 --> 00:26:52.960]  而又說你神用大能的手
[00:26:52.960 --> 00:26:54.160]  和伸出力的膀臂
[00:26:54.160 --> 00:26:57.440]  將你從那裏領出來」
[00:26:57.440 --> 00:26:59.200]  聖經提到放下工作
[00:26:59.200 --> 00:27:02.800]  是為了紀念神過去的恩惠
[00:27:02.800 --> 00:27:05.120]  神過去如何將他們從埃及地
[00:27:05.120 --> 00:27:06.960]  釋放出來
[00:27:06.960 --> 00:27:08.640]  要他們有一段時間
[00:27:08.640 --> 00:27:10.880]  不被工作分散精神
[00:27:10.880 --> 00:27:14.040]  專心紀念神的恩惠
[00:27:14.040 --> 00:27:15.320]  也要讓他們知道
[00:27:15.320 --> 00:27:17.240]  他們有的成就
[00:27:17.240 --> 00:27:19.720]  不是他們拼搏得來的
[00:27:19.720 --> 00:27:24.600]  我們香港人很喜歡說「拼搏精神」
[00:27:24.600 --> 00:27:25.640]  有些時候我們以為
[00:27:25.640 --> 00:27:27.440]  是我們自己的努力
[00:27:27.440 --> 00:27:29.520]  得取今天的成就
[00:27:29.520 --> 00:27:30.680]  在安息日的時候
[00:27:30.680 --> 00:27:31.600]  正是告訴你
[00:27:31.600 --> 00:27:33.440]  不是你的拼搏
[00:27:33.440 --> 00:27:36.640]  是耶和華的膀臂和大能的右手
[00:27:36.640 --> 00:27:38.800]  將你釋放出來
[00:27:38.800 --> 00:27:41.960]  而是你今天有今天
[00:27:41.960 --> 00:27:43.560]  因此安息日的時候
[00:27:43.560 --> 00:27:46.520]  是叫我們重新調整
[00:27:46.520 --> 00:27:48.240]  向準你的神
[00:27:48.240 --> 00:27:50.480]  去敬畏祂
[00:27:50.480 --> 00:27:52.640]  去倚靠祂
[00:27:52.640 --> 00:27:54.520]  因此聖經提到
[00:27:54.520 --> 00:27:55.840]  在那個日子
[00:27:55.840 --> 00:27:57.840]  你要善待你身邊的人
[00:27:57.840 --> 00:28:01.280]  因此第十四節提到
[00:28:01.280 --> 00:28:02.480]  在這天裡面
[00:28:02.480 --> 00:28:04.040]  你和你的兒女
[00:28:04.040 --> 00:28:05.920]  臀臂牛顱深觸
[00:28:05.920 --> 00:28:07.440]  並成你寄居的客人
[00:28:07.440 --> 00:28:09.760]  無論何工都不可做
[00:28:09.760 --> 00:28:13.520]  使你的臀臂可以和你一樣安息
[00:28:13.520 --> 00:28:14.520]  在安息日的時候
[00:28:14.520 --> 00:28:16.160]  善待你身邊的人
[00:28:16.160 --> 00:28:19.840]  一方面重視你的家庭關係
[00:28:19.840 --> 00:28:23.040]  讓你的兒女跟你一起享受安息
[00:28:23.040 --> 00:28:25.320]  甚至你身邊的朋友
[00:28:25.320 --> 00:28:28.360]  他們都能夠有那份祝福
[00:28:28.360 --> 00:28:31.520]  人放下了對自己的堅執的時候
[00:28:31.520 --> 00:28:33.400]  在那一刻
[00:28:33.400 --> 00:28:37.240]  他將恩福帶給他身邊的人
[00:28:37.240 --> 00:28:40.680]  接著到了第五節
[00:28:40.680 --> 00:28:43.720]  提到孝敬父母使你得福
[00:28:43.720 --> 00:28:46.760]  使你的日子在耶和華你神所設的地上
[00:28:46.760 --> 00:28:49.240]  得以長久
[00:28:49.240 --> 00:28:51.280]  去孝敬父母
[00:28:51.280 --> 00:28:53.320]  去重視家庭
[00:28:53.320 --> 00:28:56.800]  這是神很喜悅我們所做的事情
[00:28:56.800 --> 00:29:00.720]  神說我喜悅你孝敬你的父母
[00:29:00.720 --> 00:29:02.760]  以致你可以得福
[00:29:02.760 --> 00:29:03.520]  有些人就說
[00:29:03.520 --> 00:29:05.880]  是不是一定長壽呢?
[00:29:05.880 --> 00:29:07.120]  這裡所說的長壽
[00:29:07.120 --> 00:29:09.600]  或者在新約裡面所提及的長壽
[00:29:09.600 --> 00:29:13.400]  不一定是指他的年歲
[00:29:13.400 --> 00:29:15.480]  所以你不要隨便來到這裡說
[00:29:15.480 --> 00:29:19.240]  這個人這麼早死的
[00:29:19.240 --> 00:29:22.600]  一定是他不孝順父母
[00:29:22.600 --> 00:29:25.080]  你不要隨便這樣去定論
[00:29:25.080 --> 00:29:25.800]  聖經提到
[00:29:25.800 --> 00:29:29.360]  在耶和華所設的地上長久得福
[00:29:29.360 --> 00:29:31.960]  意味著神將屬靈的恩惠賜給你
[00:29:31.960 --> 00:29:34.040]  好像以色列人在埃及地
[00:29:34.040 --> 00:29:37.240]  領受神給他的應許之地
[00:29:37.240 --> 00:29:39.880]  神給你屬靈的恩惠
[00:29:39.880 --> 00:29:42.600]  你能夠長久領受
[00:29:42.600 --> 00:29:47.280]  是因為你孝敬父母
[00:29:47.280 --> 00:29:50.320]  是因為你聽從神的吩咐
[00:29:50.320 --> 00:29:52.720]  重視你的家人
[00:29:52.720 --> 00:29:55.360]  而神因此將屬靈的恩惠
[00:29:55.360 --> 00:29:59.440]  各樣的祝福來賜給你
[00:29:59.440 --> 00:30:00.680]  而接著的第六誡
[00:30:00.680 --> 00:30:02.680]  第七誡、第八誡
[00:30:02.680 --> 00:30:04.680]  很簡單但也重要地提出
[00:30:04.680 --> 00:30:08.520]  不可殺人、不可姦淫、不可偷渡
[00:30:08.520 --> 00:30:11.440]  這三方面不單單反面地提醒我們
[00:30:11.440 --> 00:30:13.400]  不可以做什麼
[00:30:13.400 --> 00:30:16.800]  其實也包含了正面的意思
[00:30:16.800 --> 00:30:21.160]  第一 包含了對生命的尊重
[00:30:21.160 --> 00:30:26.000]  第二 包含了對夫婦關係的尊重
[00:30:26.000 --> 00:30:29.280]  性只是在婚姻關係之內
[00:30:29.280 --> 00:30:34.960]  任何婚姻之前、婚姻之外的性關係
[00:30:34.960 --> 00:30:37.520]  都是得罪神的
[00:30:37.520 --> 00:30:40.800]  要尊重這種夫妻的關係
[00:30:40.800 --> 00:30:44.960]  第三 要尊重別人所擁有的物品
[00:30:44.960 --> 00:30:46.880]  他們擁有權
[00:30:46.880 --> 00:30:50.480]  你要尊重你不要偷他們的東西
[00:30:50.480 --> 00:30:54.400]  這也成為了教徒在很多不同的事情上
[00:30:54.400 --> 00:30:57.280]  生活的守則
[00:30:57.280 --> 00:30:59.840]  到了第八、第九誡
[00:30:59.840 --> 00:31:02.880]  不可作假見證任何人
[00:31:02.880 --> 00:31:04.400]  也都剛才我們提及
[00:31:04.400 --> 00:31:09.160]  神很歡喜他們能夠保持公義、公正行事
[00:31:09.160 --> 00:31:11.680]  不要有假的見證
[00:31:11.680 --> 00:31:13.040]  第十誡
[00:31:13.040 --> 00:31:15.280]  不要貪戀
[00:31:15.280 --> 00:31:17.280]  不要貪圖別人的房屋
[00:31:17.280 --> 00:31:21.880]  貪戀這個字在《原來經文》是一個很強調的字眼
[00:31:21.880 --> 00:31:27.040]  不要有一種強烈的慾望要得到別人所得
[00:31:27.040 --> 00:31:32.360]  在《聖經》裏面的第一誡是講到愛神、敬畏神
[00:31:32.360 --> 00:31:33.800]  到了第十誡的時候
[00:31:33.800 --> 00:31:35.680]  呼應第一誡
[00:31:35.680 --> 00:31:38.280]  重新去回人的內心
[00:31:38.280 --> 00:31:41.040]  不單單是表面上遵守某些規條
[00:31:41.040 --> 00:31:46.560]  是因為內心裏面的那些意欲服從在神的裏面
[00:31:46.560 --> 00:31:52.560]  愛神多於是滿足自己的意欲
[00:31:52.560 --> 00:31:56.000]  不讓自己的意欲超越神的心意
[00:31:56.000 --> 00:32:00.680]  因此內愛都是敬畏神
[00:32:00.680 --> 00:32:04.400]  因此在《聖經》裏面所提及的這十個誡命
[00:32:04.400 --> 00:32:11.160]  正是很清楚地將人對神的心和關係表達出來
[00:32:11.160 --> 00:32:13.280]  各位弟兄姊妹
[00:32:13.280 --> 00:32:19.240]  舊約的十誡不是過時的
[00:32:19.240 --> 00:32:22.560]  亦都不單單是給舊約的人的
[00:32:22.560 --> 00:32:26.120]  同時是今天神賜給我們的
[00:32:26.120 --> 00:32:29.720]  我們在其中帶著感謝的心去領受
[00:32:29.720 --> 00:32:32.280]  聖經給我們的十誡
[00:32:32.280 --> 00:32:35.680]  在火裏面出來的十誡
[00:32:35.680 --> 00:32:40.240]  對於遵從的人成為了他永恆的祝福
[00:32:40.240 --> 00:32:42.240]  對於那些違背的人
[00:32:42.240 --> 00:32:45.560]  成為了他火的審判
[00:32:45.560 --> 00:32:47.560]  所以在你人生的路上
[00:32:47.560 --> 00:32:52.000]  這兩條路你要自慰地選擇
[00:32:52.000 --> 00:32:54.400]  雖然都在火裏面出來
[00:32:54.400 --> 00:32:56.280]  但是對聽的人
[00:32:56.280 --> 00:33:00.480]  對不聽的人有非常大的分別
[00:33:00.480 --> 00:33:02.160]  求神幫助我們
[00:33:02.160 --> 00:33:04.160]  我們再提討

