
[00:00:00.000 --> 00:00:04.720]  我們來到啟示錄七教會的第五間教會
[00:17:51.560 --> 00:17:54.080]  但相對於百多萬
[00:17:54.080 --> 00:17:55.000]  你不找律師
[00:17:55.000 --> 00:17:57.920]  可能百多萬也沒有了
[00:17:57.920 --> 00:18:00.400]  但當時他跟我們分享
[00:18:00.400 --> 00:18:01.800]  他就說
[00:18:01.800 --> 00:18:05.960]  我現在也沒有請律師幫忙
[00:18:05.960 --> 00:18:06.960]  我不知道這百多萬
[00:18:06.960 --> 00:18:08.680]  能否拿回來
[00:18:08.680 --> 00:18:10.320]  但無論如何
[00:18:10.320 --> 00:18:14.720]  我不願意做得罪神的事
[00:18:14.720 --> 00:18:15.920]  我們感謝神
[00:18:15.920 --> 00:18:18.280]  有人會蒙受神的賜福
[00:18:18.280 --> 00:18:21.120]  也有些人仍然受到一些虧損
[00:18:21.120 --> 00:18:23.040]  但他們仍然堅持著
[00:18:23.040 --> 00:18:26.320]  不願意得罪神
[00:18:26.320 --> 00:18:29.520]  先說到當時的情況
[00:18:29.520 --> 00:18:32.640]  或許我們將來會更清楚地經歷
[00:18:32.640 --> 00:18:34.120]  因為神也告訴我們
[00:18:34.120 --> 00:18:35.320]  要醒覺
[00:18:35.320 --> 00:18:37.600]  因為神有審判
[00:18:37.600 --> 00:18:42.040]  我們再看第二章
[00:18:42.040 --> 00:18:43.640]  在啟示錄第二章
[00:18:43.640 --> 00:18:45.920]  接著的第二十一節
[00:18:45.920 --> 00:18:48.040]  提到神的審判
[00:18:48.040 --> 00:18:49.400]  一直到第二十三節
[00:18:49.400 --> 00:18:51.960]  都提到這方面
[00:18:51.960 --> 00:18:54.320]  「使應說:我曾給他悔改的機會
[00:18:54.320 --> 00:18:56.880]  他卻不肯悔改他的淫行
[00:18:56.880 --> 00:18:59.320]  看來我要叫他病我在床
[00:18:59.320 --> 00:19:00.520]  那些與他行淫的人
[00:19:00.520 --> 00:19:02.080]  若不悔改所行的
[00:19:02.080 --> 00:19:05.520]  我也要叫他們同受大患難
[00:19:05.520 --> 00:19:08.920]  而且要殺死他們的黨內」
[00:19:08.920 --> 00:19:10.680]  使應提到神賜給教會
[00:19:10.680 --> 00:19:13.040]  有悔改的機會
[00:19:13.040 --> 00:19:15.520]  如果他們不願意悔改
[00:19:15.520 --> 00:19:18.040]  就會病我在床
[00:19:18.040 --> 00:19:20.200]  相信是致死的病
[00:19:20.200 --> 00:19:22.560]  因為他們的黨羽
[00:19:22.560 --> 00:19:25.480]  也要面對神的擊殺
[00:19:25.480 --> 00:19:27.120]  神會有審判的
[00:19:27.120 --> 00:19:30.640]  但留心第二十二節中間說
[00:19:30.640 --> 00:19:33.680]  「若不悔改所行的」
[00:19:33.680 --> 00:19:36.160]  是甚麼意思?
[00:19:36.160 --> 00:19:39.800]  是意味著他們可以悔改
[00:19:39.800 --> 00:19:42.720]  他們可以逃避神的審判
[00:19:42.720 --> 00:19:45.920]  雖然神已經定下計劃要審判
[00:19:45.920 --> 00:19:48.120]  但如果他們悔改
[00:19:48.120 --> 00:19:51.400]  是可以免去這些審判
[00:19:51.400 --> 00:19:53.200]  原來聖經讓我們很清楚知道
[00:19:53.200 --> 00:19:55.960]  要逃避神的審判
[00:19:55.960 --> 00:19:58.480]  很簡單 兩個字
[00:19:58.480 --> 00:20:00.040]  是甚麼?
[00:20:00.040 --> 00:20:02.240]  悔改
[00:20:02.240 --> 00:20:04.160]  是迴轉
[00:20:04.160 --> 00:20:09.880]  原來悔改是逃避神審判的唯一途徑
[00:20:09.880 --> 00:20:12.200]  當人在罪莊中的時候
[00:20:12.200 --> 00:20:16.520]  聖經不斷呼籲我們要悔改
[00:20:16.520 --> 00:20:20.400]  因為祂是那個眼目如火焰的上帝
[00:20:20.400 --> 00:20:21.440]  我們記得
[00:20:21.440 --> 00:20:24.440]  而且你記得第二十三節繼續說
[00:20:24.440 --> 00:20:25.680]  「叫宗教會知道
[00:20:25.680 --> 00:20:29.400]  我是那察看人肺腑心腸的」
[00:20:29.400 --> 00:20:34.440]  沒有人可以隱藏自己裏面的實況
[00:20:34.440 --> 00:20:38.320]  祂是察看我們肺腑心腸
[00:20:38.320 --> 00:20:41.320]  我記得在美國一次機會崇拜
[00:20:41.320 --> 00:20:43.320]  參加一個主日的敬拜
[00:20:43.320 --> 00:20:44.600]  我自己不用講道
[00:20:44.600 --> 00:20:47.200]  我就在當中安靜地敬拜
[00:20:47.200 --> 00:20:48.560]  當時這位牧師講道
[00:20:48.560 --> 00:20:51.880]  是提及到關於淫亂的罪
[00:20:51.880 --> 00:20:53.560]  不斷提醒我們要警覺
[00:20:53.560 --> 00:20:56.440]  去勝過很多的試探
[00:20:56.440 --> 00:20:59.000]  之前有師班再唱一首詩歌
[00:20:59.000 --> 00:21:00.920]  之後也唱了一首詩歌
[00:21:00.920 --> 00:21:03.640]  在詩篇第十九篇
[00:21:03.640 --> 00:21:06.520]  當中提及過一段大家熟悉的經文
[00:21:06.520 --> 00:21:07.880]  大家會記得的
[00:21:07.880 --> 00:21:08.520]  就是講到
[00:21:08.520 --> 00:21:13.000]  「我的盆石我的救贖主
[00:21:13.000 --> 00:21:15.640]  願我口中的言語
[00:21:15.640 --> 00:21:17.960]  和心裏的意念
[00:21:17.960 --> 00:21:22.840]  可以在你的面前蒙月那」
[00:21:22.840 --> 00:21:23.720]  當我聽到的時候
[00:21:23.720 --> 00:21:25.440]  我心裏面有很大的感動
[00:21:25.440 --> 00:21:28.200]  我都不斷向祈禱神聖連問我
[00:21:28.200 --> 00:21:31.560]  求你幫我有一天面對你的時候
[00:21:31.560 --> 00:21:33.600]  我口中的言語
[00:21:33.600 --> 00:21:35.320]  我心裏面的意念
[00:21:35.320 --> 00:21:37.960]  都可以蒙你的月那
[00:21:37.960 --> 00:21:39.480]  因為你是監察人
[00:21:39.480 --> 00:21:42.760]  心靈肺腑的上帝
[00:21:42.760 --> 00:21:43.720]  各位電影姊妹
[00:21:43.720 --> 00:21:46.920]  我們沒有什麼可以在神面前隱藏
[00:21:46.920 --> 00:21:48.920]  有些黑暗當中做的事情
[00:21:48.920 --> 00:21:52.920]  一樣會在光明當中被揭露
[00:21:52.920 --> 00:21:57.480]  你一定記得去年的陳冠希事件
[00:21:57.480 --> 00:21:59.480]  記得嗎?
[00:21:59.480 --> 00:22:01.480]  在暗中所做的事情
[00:22:01.480 --> 00:22:04.840]  自己以為可以放在自己私人電腦裏面
[00:22:04.840 --> 00:22:11.000]  但誰知會成為公諸於世的一些片段
[00:22:11.000 --> 00:22:12.920]  一切的事情在神的面前
[00:22:12.920 --> 00:22:14.200]  祂都會知道
[00:22:14.200 --> 00:22:17.400]  然後聖經在二十三節最後所說
[00:22:17.400 --> 00:22:22.680]  「並要照你們的行為報應你們各人」
[00:22:22.680 --> 00:22:24.600]  《馬太福音》十六章二十七節
[00:22:24.600 --> 00:22:26.600]  當聖經提到當主在臨的時候
[00:22:26.600 --> 00:22:29.880]  和眾使者在榮耀當中降臨
[00:22:29.880 --> 00:22:31.480]  當祂降臨的時候
[00:22:31.480 --> 00:22:38.920]  聖經立時說「要照各人所行的報應他」
[00:22:38.920 --> 00:22:41.320]  神是會報應的
[00:22:41.320 --> 00:22:42.360]  當我們讀到這裏的時候
[00:22:42.360 --> 00:22:44.680]  或者我們心裏面都會有些擔憂
[00:22:44.680 --> 00:22:47.800]  會不會我們都面對神的報應呢?
[00:22:47.800 --> 00:22:48.520]  各位電影姊妹
[00:22:48.520 --> 00:22:50.760]  當聖經提及這些真理的時候
[00:22:50.760 --> 00:22:53.160]  不是想威嚇我們
[00:22:53.160 --> 00:22:55.320]  聖經提到這位上帝
[00:22:55.320 --> 00:23:04.440]  是後悔不降所定的災的上帝
[00:23:04.440 --> 00:23:06.520]  我們以為他做了些錯事所以後悔
[00:23:06.520 --> 00:23:07.960]  但聖經提到後悔
[00:23:07.960 --> 00:23:10.120]  不是用人的角度去說
[00:23:10.120 --> 00:23:14.360]  是在說神定義要有的懲罰
[00:23:14.360 --> 00:23:17.640]  因為人改變悔改
[00:23:17.640 --> 00:23:19.080]  他就後悔
[00:23:19.080 --> 00:23:21.640]  他就改變他原定的意思
[00:23:21.640 --> 00:23:26.280]  不降所要降的災禍
[00:23:26.280 --> 00:23:28.680]  先知勸告有一個目的
[00:23:28.680 --> 00:23:33.000]  是有人能夠回轉能夠悔改
[00:23:33.000 --> 00:23:34.680]  因此你和我在期間
[00:23:34.680 --> 00:23:36.840]  求神光照我們有些什麼事情
[00:23:36.840 --> 00:23:38.600]  是神所不起悅的
[00:23:38.600 --> 00:23:42.120]  我們就悔改
[00:23:42.120 --> 00:23:45.560]  而領受神給我們的恩惠
[00:23:45.560 --> 00:23:47.880]  最後我們再看下的二十四節開始
[00:23:47.880 --> 00:23:52.040]  我們看到神要我們持守著真理到底
[00:23:52.040 --> 00:23:53.000]  在二十四節
[00:23:53.000 --> 00:23:56.360]  我請大家一起讀一讀二十四節二十五節
[00:23:56.360 --> 00:24:00.360]  「至於你們推也推撈其餘的人
[00:24:00.360 --> 00:24:03.240]  就是一切不從那教訓
[00:24:03.240 --> 00:24:05.960]  不要得他們所說
[00:24:05.960 --> 00:24:08.360]  但心無之理的人
[00:24:08.360 --> 00:24:09.800]  我告訴你們
[00:24:09.800 --> 00:24:13.800]  我不將別的間子放在你們身上
[00:24:13.800 --> 00:24:15.960]  但你們已經有的
[00:24:15.960 --> 00:24:17.400]  神要持守
[00:24:17.400 --> 00:24:19.800]  直等到我來」
[00:24:19.800 --> 00:24:22.360]  提到有深奧的道理
[00:24:22.360 --> 00:24:25.720]  這些表面看似很深奧的道理
[00:24:25.720 --> 00:24:28.120]  我們常常都會聽到很多人
[00:24:28.120 --> 00:24:31.320]  講很多不同的哲理、很多的理念
[00:24:31.320 --> 00:24:32.760]  譬如提及
[00:24:32.760 --> 00:24:35.160]  這個社會是一個多元文化的社會
[00:24:35.160 --> 00:24:38.120]  應該從多個角度去理解一個道理
[00:24:38.120 --> 00:24:39.400]  又或者提及
[00:24:39.400 --> 00:24:41.640]  很多不同的處境應該有不同的做法
[00:24:41.640 --> 00:24:44.200]  有處境性的倫理去考慮
[00:24:44.200 --> 00:24:47.080]  又提及很多的文化裏面有次文化
[00:24:47.080 --> 00:24:48.840]  應該考慮文化的轉移
[00:24:48.840 --> 00:24:52.440]  去考慮不同的狀況來作出判斷
[00:24:52.440 --> 00:24:55.160]  沒錯,這些事情都值得我們思想
[00:24:55.160 --> 00:24:56.440]  但要小心
[00:24:56.440 --> 00:24:58.840]  某一些的深奧的道理
[00:24:58.840 --> 00:25:03.240]  其實可能是撒旦深奧的道理
[00:25:03.240 --> 00:25:06.600]  是出自惡者想迷惑我們的心思
[00:25:06.600 --> 00:25:11.480]  多於是一些真正引導我們行善的道理
[00:25:11.480 --> 00:25:12.840]  神給我們的道理
[00:25:12.840 --> 00:25:15.400]  基本上可以說是很簡單
[00:25:15.400 --> 00:25:16.200]  聖經所說
[00:25:16.200 --> 00:25:20.760]  祂不把別的擔子加在我們身上
[00:25:20.760 --> 00:25:22.760]  就是原本你所有的
[00:25:22.760 --> 00:25:24.440]  是甚麼?
[00:25:24.440 --> 00:25:27.160]  就是最簡單、最直接的道理
[00:25:27.160 --> 00:25:32.680]  行公義、好憐憫、全謙卑的心
[00:25:32.680 --> 00:25:36.200]  與你的神同行
[00:25:36.200 --> 00:25:39.880]  這是神給我們最基本的道理
[00:25:39.880 --> 00:25:41.480]  在你人生的路上
[00:25:41.480 --> 00:25:44.280]  你未必懂得很多深奧的道理
[00:25:44.280 --> 00:25:46.680]  但神要你做的
[00:25:46.680 --> 00:25:48.920]  把握著這個基本的真理
[00:25:48.920 --> 00:25:51.800]  要持守到底
[00:25:51.800 --> 00:25:55.880]  直至到主再來
[00:25:55.880 --> 00:26:01.240]  我昨晚看了一些網上的資料
[00:26:01.240 --> 00:26:03.480]  是以前我的女兒介紹給我的
[00:26:03.480 --> 00:26:04.680]  是韓國的教會
[00:26:04.680 --> 00:26:07.560]  他們在網站上有些動畫
[00:26:07.560 --> 00:26:10.120]  有很多不同的小主題
[00:26:10.120 --> 00:26:15.080]  關於個人生命與神的關係的主題
[00:26:15.080 --> 00:26:18.920]  其中有一個主題提到關於責任
[00:26:18.920 --> 00:26:21.720]  英文是Duty
[00:26:21.720 --> 00:26:24.120]  這個小動畫一放出來的時候
[00:26:24.120 --> 00:26:26.440]  看到一個弟兄
[00:26:26.440 --> 00:26:28.520]  他站在那裡的時候
[00:26:28.520 --> 00:26:30.680]  耶穌就走過來了
[00:26:30.680 --> 00:26:33.720]  耶穌戴著一個很大的路標
[00:26:33.720 --> 00:26:35.240]  其實是一個十字架
[00:26:35.240 --> 00:26:37.000]  十字架上有一個指示牌
[00:26:37.000 --> 00:26:39.240]  指向某個方向
[00:26:39.240 --> 00:26:41.400]  然後就跟這個弟兄說
[00:26:41.400 --> 00:26:46.920]  弟兄 你可不可以看守著這個路標
[00:26:46.920 --> 00:26:49.800]  直至到我回來
[00:26:49.800 --> 00:26:53.640]  這個弟兄就說 好啊
[00:26:53.640 --> 00:26:55.560]  因此耶穌走開了
[00:26:55.560 --> 00:26:59.400]  他就很開心地抱著這個路標
[00:26:59.400 --> 00:27:00.440]  很多人經過
[00:27:00.440 --> 00:27:01.800]  看到路標指示的方向
[00:27:01.800 --> 00:27:03.640]  就去尋找到主耶穌
[00:27:03.640 --> 00:27:05.880]  他們很開心
[00:27:05.880 --> 00:27:07.000]  但過了一段時間之後
[00:27:07.000 --> 00:27:10.600]  突然發現狂風大作
[00:27:10.600 --> 00:27:14.840]  這位弟兄要很用力地抱著路標
[00:27:14.840 --> 00:27:17.960]  不讓路標倒下
[00:27:17.960 --> 00:27:21.160]  但接著是更大的暴風雨
[00:27:21.160 --> 00:27:23.480]  他實在忍受不住
[00:27:23.480 --> 00:27:25.880]  路標就倒下
[00:27:25.880 --> 00:27:28.840]  他自己也倒下
[00:27:28.840 --> 00:27:33.400]  在鏡頭拍攝他的面容
[00:27:33.400 --> 00:27:35.960]  突然間他心裡浮起一個念頭
[00:27:35.960 --> 00:27:39.160]  想起剛才主耶穌的形象
[00:27:39.160 --> 00:27:43.240]  主耶穌將一個十字架的路標交給他
[00:27:43.240 --> 00:27:49.160]  你可以為我守衛著這個路標嗎?
[00:27:49.160 --> 00:27:50.840]  他點頭
[00:27:50.840 --> 00:27:52.360]  然後主耶穌說
[00:27:52.360 --> 00:27:54.440]  直到我回來
[00:27:54.440 --> 00:27:56.200]  他想起這個片段
[00:27:56.200 --> 00:27:59.000]  因此他再次站起來
[00:27:59.000 --> 00:28:00.520]  他鼓起他的勇氣
[00:28:00.520 --> 00:28:03.320]  再將十字架豎起來
[00:28:03.320 --> 00:28:07.880]  然後很用力地抱著十字架
[00:28:07.880 --> 00:28:11.240]  當時繼續有很多大風雨吹過
[00:28:11.240 --> 00:28:13.560]  但他堅持著
[00:28:13.560 --> 00:28:15.160]  在堅持的時刻
[00:28:15.160 --> 00:28:18.040]  突然有一個陰影照過來
[00:28:18.040 --> 00:28:20.680]  原來是主耶穌回來了
[00:28:20.680 --> 00:28:21.800]  在那時候
[00:28:21.800 --> 00:28:25.960]  鏡頭看到這位弟兄開始流眼淚
[00:28:25.960 --> 00:28:30.200]  同時他看到主耶穌也在流眼淚
[00:28:30.200 --> 00:28:34.520]  主耶穌走過來跟他說
[00:28:34.520 --> 00:28:36.360]  我的弟兄
[00:28:36.360 --> 00:28:38.360]  你所經歷的辛苦
[00:28:38.360 --> 00:28:41.160]  我知道
[00:28:41.160 --> 00:28:44.040]  然後他就擁抱著他
[00:28:44.040 --> 00:28:46.760]  告訴他知道
[00:28:46.760 --> 00:28:48.120]  從今之後
[00:28:48.120 --> 00:28:52.280]  你和我永遠在一起
[00:28:52.280 --> 00:28:53.400]  當我自己看的時候
[00:28:53.400 --> 00:28:55.160]  我心裡也很有感動
[00:28:55.160 --> 00:28:56.440]  我知道這位上帝
[00:28:56.440 --> 00:28:59.000]  上上感激到他鼓勵我們的心
[00:28:59.000 --> 00:29:02.040]  不要放棄堅守真理
[00:29:02.040 --> 00:29:05.560]  不要放棄豎起的十字架
[00:29:05.560 --> 00:29:08.840]  讓真理可以顯明出來
[00:29:08.840 --> 00:29:10.520]  不單止你所說的
[00:29:10.520 --> 00:29:11.880]  你所行的
[00:29:11.880 --> 00:29:14.200]  也都在真理的裡面
[00:29:14.200 --> 00:29:15.480]  因此主當時說
[00:29:15.480 --> 00:29:18.280]  我沒有將其他的擔子加給你們
[00:29:18.280 --> 00:29:19.880]  但你們所有的
[00:29:19.880 --> 00:29:21.400]  你要持守著
[00:29:21.400 --> 00:29:24.280]  直等到我來到
[00:29:24.280 --> 00:29:26.760]  然後主告訴他們
[00:29:26.760 --> 00:29:29.240]  德勝會是怎樣的
[00:29:29.240 --> 00:29:31.800]  大家再看
[00:29:31.800 --> 00:29:33.320]  在第26節
[00:29:33.320 --> 00:29:36.600]  那德勝又遵守我命令到底的
[00:29:36.600 --> 00:29:39.480]  我要賜給他權柄制服列國
[00:29:39.480 --> 00:29:41.800]  他必用鐵掌核管他們
[00:29:41.800 --> 00:29:45.320]  將他們如同搖掌的瓦器打得粉碎
[00:29:45.320 --> 00:29:48.760]  像我從我父領受的權柄一樣
[00:29:48.760 --> 00:29:52.360]  我又要把神星賜給他
[00:29:52.360 --> 00:29:54.680]  神要賞賜給我們
[00:29:54.680 --> 00:29:58.520]  是能夠與神分享他的權柄
[00:29:58.520 --> 00:30:01.080]  或者說治權
[00:30:01.080 --> 00:30:02.920]  各位弟兄姊妹
[00:30:02.920 --> 00:30:05.240]  無論你的自我形象怎樣
[00:30:05.240 --> 00:30:07.000]  要記得
[00:30:07.000 --> 00:30:08.680]  你會是王子
[00:30:08.680 --> 00:30:10.840]  你會是公主
[00:30:10.840 --> 00:30:11.800]  在聖經清楚說
[00:30:11.800 --> 00:30:15.080]  我們會與主分享他的王權
[00:30:15.080 --> 00:30:18.600]  我們會領受神給我們的權柄
[00:30:18.600 --> 00:30:21.160]  但關鍵就是權柄來自
[00:30:21.160 --> 00:30:25.000]  你對神真理的馴服
[00:30:25.000 --> 00:30:26.520]  英文有一句話說
[00:30:26.520 --> 00:30:30.760]  Authority comes from submission
[00:30:30.760 --> 00:30:33.640]  當人學習去馴服神的真理的時候
[00:30:33.640 --> 00:30:37.000]  神就將權柄賜給我們
[00:30:37.000 --> 00:30:40.040]  能夠將一切敵對的勢力瓦解
[00:30:40.040 --> 00:30:43.400]  變成粉碎
[00:30:43.400 --> 00:30:44.360]  同樣聖經說到
[00:30:44.360 --> 00:30:46.520]  神將他的神星賜給我們
[00:30:46.520 --> 00:30:47.720]  甚麼是神星呢?
[00:30:47.720 --> 00:30:53.960]  請大家看一看後面二十二章
[00:30:53.960 --> 00:31:07.960]  在二十二章第十六節
[00:31:07.960 --> 00:31:09.160]  聖經說
[00:31:09.160 --> 00:31:11.080]  我耶穌差遣我的使者
[00:31:11.080 --> 00:31:14.920]  為宗教會將這些事向你們證明
[00:31:14.920 --> 00:31:16.280]  我是大衛的根
[00:31:16.280 --> 00:31:17.960]  又是他的後裔
[00:31:17.960 --> 00:31:22.840]  我是明亮的神星
[00:31:22.840 --> 00:31:23.640]  主耶穌說
[00:31:23.640 --> 00:31:26.840]  我就是明亮的神星
[00:31:26.840 --> 00:31:30.760]  當主要將最寶貴的賜給我們
[00:31:30.760 --> 00:31:34.280]  就會將祂自己賜給我們
[00:31:34.280 --> 00:31:37.400]  因為主耶穌基督是自保
[00:31:37.400 --> 00:31:38.280]  很多人告訴你
[00:31:38.280 --> 00:31:39.160]  你跟著我走
[00:31:39.160 --> 00:31:40.920]  這條路是發財的
[00:31:40.920 --> 00:31:42.520]  你跟著我做
[00:31:42.520 --> 00:31:45.560]  你會榮華富貴
[00:31:45.560 --> 00:31:49.160]  但那些路帶來的是死亡
[00:31:49.160 --> 00:31:51.880]  不是真正的利益
[00:31:51.880 --> 00:31:53.880]  但當你跟隨主
[00:31:53.880 --> 00:31:57.160]  主將真正永恆的利益賜給你
[00:31:57.160 --> 00:31:59.800]  就是祂自己
[00:31:59.800 --> 00:32:03.240]  我昨天從沙田杜豐山回來
[00:32:03.240 --> 00:32:04.520]  很多電影節目可能都去過
[00:32:04.520 --> 00:32:06.680]  沙田有一個地方
[00:32:06.680 --> 00:32:09.400]  叫做「教教叢林」的地方
[00:32:09.400 --> 00:32:11.720]  你看到有一個很大的十字架
[00:32:11.720 --> 00:32:13.960]  有時候在火車站都會看到
[00:32:13.960 --> 00:32:15.400]  上面有一個很大的十字架
[00:32:15.400 --> 00:32:18.440]  上面寫著「成了」
[00:32:18.440 --> 00:32:19.800]  走到那個地方的時候
[00:32:19.800 --> 00:32:22.280]  要經過一條很窄的路
[00:32:22.280 --> 00:32:23.080]  其實不是很窄
[00:32:23.080 --> 00:32:25.000]  不過是一些石級很窄
[00:32:25.000 --> 00:32:27.560]  然後進入一個窄門
[00:32:27.560 --> 00:32:29.800]  那個窄門真的挺窄的
[00:32:29.800 --> 00:32:31.480]  如果稍微胖一點
[00:32:31.480 --> 00:32:33.320]  可能要打側身走
[00:32:33.320 --> 00:32:34.280]  我就不用
[00:32:34.280 --> 00:32:37.560]  我馬上走
[00:32:37.560 --> 00:32:39.480]  但窄門的兩旁
[00:32:39.480 --> 00:32:41.720]  有一句對聯
[00:32:41.720 --> 00:32:44.120]  很多人都記得這句對聯
[00:32:44.120 --> 00:32:47.640]  寫著「寬路行人多
[00:32:47.640 --> 00:32:51.080]  並無增樂
[00:32:51.080 --> 00:32:53.800]  窄路進者少
[00:32:53.800 --> 00:32:57.720]  內有永生」
[00:32:57.720 --> 00:33:00.280]  很多人寬起行寬路
[00:33:00.280 --> 00:33:01.640]  覺得很自由
[00:33:01.640 --> 00:33:04.760]  不受很多的約束
[00:33:04.760 --> 00:33:07.320]  但他不知道這條所謂的寬路
[00:33:07.320 --> 00:33:10.360]  是帶去死亡的
[00:33:10.360 --> 00:33:11.400]  聖經提醒我們
[00:33:11.400 --> 00:33:12.360]  主耶穌吩咐我們
[00:33:12.360 --> 00:33:14.680]  你們要走窄路
[00:33:14.680 --> 00:33:17.480]  這條窄路好像辛苦一點
[00:33:17.480 --> 00:33:20.120]  甚至有時候負一些代價
[00:33:20.120 --> 00:33:24.440]  但卻是引向永生
[00:33:24.440 --> 00:33:28.040]  有時候尋求短暫的利益
[00:33:28.040 --> 00:33:30.680]  但是拉來了死亡
[00:33:30.680 --> 00:33:33.400]  尋求在主裡面的真理
[00:33:33.400 --> 00:33:35.080]  堅守在其中
[00:33:35.080 --> 00:33:36.280]  聖經提醒我們
[00:33:36.280 --> 00:33:39.480]  我們能夠得到神聖
[00:33:39.480 --> 00:33:40.840]  因為這位上帝
[00:33:40.840 --> 00:33:43.000]  他原本就是喜愛公義
[00:33:43.000 --> 00:33:45.320]  恨惡罪惡的上帝
[00:33:45.320 --> 00:33:47.640]  和罪惡妥協的人
[00:33:47.640 --> 00:33:51.080]  不能領受神給我們的恩惠
[00:33:51.080 --> 00:33:53.480]  各位弟兄姊妹
[00:33:53.480 --> 00:33:55.960]  當你看完這段經文
[00:33:55.960 --> 00:33:58.440]  無論今天或將來
[00:33:58.440 --> 00:34:01.080]  當你面對挑戰的時候
[00:34:01.080 --> 00:34:03.560]  要記得聖經所說
[00:34:03.560 --> 00:34:07.960]  有以可停的就應當停
[00:34:07.960 --> 00:34:10.440]  堅守在神給你的真理裡面
[00:34:10.440 --> 00:34:13.560]  你要至終能夠無福
[00:34:13.560 --> 00:34:15.560]  我們一起祈禱

