
[00:00:00.000 --> 00:00:02.400]  大家會知道在今個季度
[00:18:33.900 --> 00:18:38.900]  這細蠻衣就是聖徒所行的衣
[00:18:38.900 --> 00:18:39.900]  聖經提到羔羊
[00:18:39.900 --> 00:18:41.900]  大家知道耶穌基督
[00:18:41.900 --> 00:18:43.900]  說到身輔
[00:18:43.900 --> 00:18:44.900]  很明顯
[00:18:44.900 --> 00:18:46.900]  聖經多次提到身輔的時候
[00:18:46.900 --> 00:18:49.900]  就在說基督的教會
[00:18:49.900 --> 00:18:50.900]  教會有一天
[00:18:50.900 --> 00:18:54.900]  祂會穿著光明潔白的細蠻衣
[00:18:54.900 --> 00:18:55.900]  預備好自己
[00:18:55.900 --> 00:18:57.900]  來給基督的聖徒穿上
[00:18:57.900 --> 00:18:59.900]  然後祂就在聖徒身上
[00:18:59.900 --> 00:19:02.900]  穿著光明潔白的細蠻衣
[00:19:02.900 --> 00:19:04.900]  預備好自己
[00:19:04.900 --> 00:19:06.900]  來給基督的聖徒迎娶
[00:19:06.900 --> 00:19:07.900]  在那個時候
[00:19:07.900 --> 00:19:13.900]  那種生命的真正的聯合就完全了
[00:19:13.900 --> 00:19:16.900]  每當我看到這些經文的時候
[00:19:16.900 --> 00:19:19.900]  我都覺得有一種盼望在我心裡
[00:19:19.900 --> 00:19:22.900]  因為這麼多年在教會
[00:19:22.900 --> 00:19:26.900]  我聽過、見過有不少的問題
[00:19:26.900 --> 00:19:28.900]  在外間也聽到很多目者
[00:19:28.900 --> 00:19:30.900]  有時候聽得多
[00:19:30.900 --> 00:19:33.900]  都會有一點情緒
[00:19:33.900 --> 00:19:34.900]  怎麼會這樣呢?
[00:19:34.900 --> 00:19:35.900]  不是相信耶穌嗎?
[00:19:35.900 --> 00:19:37.900]  怎麼會這樣呢?
[00:19:37.900 --> 00:19:38.900]  沒錯
[00:19:38.900 --> 00:19:39.900]  教會裡面很多人
[00:19:39.900 --> 00:19:41.900]  生命有很大的改變
[00:19:41.900 --> 00:19:44.900]  但仍有不少人有很多軟弱
[00:19:44.900 --> 00:19:45.900]  很多的錯失
[00:19:45.900 --> 00:19:49.900]  甚至很多的詭詐
[00:19:49.900 --> 00:19:50.900]  如果你看回今天
[00:19:50.900 --> 00:19:52.900]  你會失望
[00:19:52.900 --> 00:19:54.900]  但如果你想回頭
[00:19:54.900 --> 00:19:57.900]  如果耶穌基督願意捨棄自己的生命
[00:19:57.900 --> 00:20:00.900]  來拯救我們
[00:20:00.900 --> 00:20:02.900]  祂會繼續這樣工作嗎?
[00:20:02.900 --> 00:20:04.900]  直到祂的教會
[00:20:04.900 --> 00:20:07.900]  祂的身體能夠成為聖潔的教會
[00:20:07.900 --> 00:20:10.900]  難道祂不會這樣做嗎?
[00:20:10.900 --> 00:20:12.900]  祂一定會
[00:20:12.900 --> 00:20:14.900]  因此既然祂沒有放棄
[00:20:14.900 --> 00:20:17.900]  我們也不應該放棄自己
[00:20:17.900 --> 00:20:18.900]  也不要放棄你身邊
[00:20:18.900 --> 00:20:20.900]  你體位很軟弱的人
[00:20:20.900 --> 00:20:21.900]  你不要心裡說
[00:20:21.900 --> 00:20:23.900]  看著祂吧
[00:20:23.900 --> 00:20:26.900]  祂也不行
[00:20:26.900 --> 00:20:27.900]  不要放棄
[00:20:27.900 --> 00:20:29.900]  因為基督沒有放棄
[00:20:29.900 --> 00:20:32.900]  而我們繼續忍耐著去建立自己
[00:20:32.900 --> 00:20:34.900]  去建立你身邊的弟兄姊妹
[00:20:34.900 --> 00:20:36.900]  因為基督定義
[00:20:36.900 --> 00:20:39.900]  讓教會成為聖潔的身輔
[00:20:39.900 --> 00:20:42.900]  無瞻污、無咒民等類的病
[00:20:42.900 --> 00:20:46.900]  乃是聖潔沒有瑕疵的教會
[00:20:46.900 --> 00:20:49.900]  這是神定義要承傳的事
[00:20:49.900 --> 00:20:51.900]  因此今天當我們這樣了解的時候
[00:20:51.900 --> 00:20:53.900]  我們的心就可以去面對
[00:20:53.900 --> 00:20:56.900]  去忍耐、去等候
[00:20:56.900 --> 00:21:00.900]  剛剛上星期在26、27日
[00:21:00.900 --> 00:21:02.900]  在很多報章裡面都提到
[00:21:02.900 --> 00:21:05.900]  海嘯一週年紀念
[00:21:05.900 --> 00:21:07.900]  我看到這個報道的時候
[00:21:07.900 --> 00:21:08.900]  其中一個報道
[00:21:08.900 --> 00:21:10.900]  看完之後很感動
[00:21:10.900 --> 00:21:12.900]  就提到在印度
[00:21:12.900 --> 00:21:14.900]  在去年海嘯期間
[00:21:14.900 --> 00:21:16.900]  一個家庭裡面的一對子女
[00:21:16.900 --> 00:21:18.900]  兩個都被海水沖走
[00:21:18.900 --> 00:21:20.900]  因此死亡
[00:21:20.900 --> 00:21:23.900]  父母後來找回子女的屍體
[00:21:23.900 --> 00:21:29.900]  很傷心、很難過、很痛心
[00:21:29.900 --> 00:21:30.900]  但經過一段時間之後
[00:21:30.900 --> 00:21:31.900]  他們夫婦就決心
[00:21:31.900 --> 00:21:33.900]  我們不要讓自己繼續難過下去
[00:21:33.900 --> 00:21:35.900]  因此他們做了一件事情
[00:21:35.900 --> 00:21:39.900]  到處去找那些已經沒有了父母的兒童
[00:21:39.900 --> 00:21:42.900]  在海嘯當中喪失了父母的兒童
[00:21:42.900 --> 00:21:44.900]  帶著他們來家裡
[00:21:44.900 --> 00:21:46.900]  當他們是自己的子女來照顧
[00:21:46.900 --> 00:21:48.900]  報紙訪問他們的時候
[00:21:48.900 --> 00:21:52.900]  他們家裡有16個兒童
[00:21:52.900 --> 00:21:54.900]  在各地找回來
[00:21:54.900 --> 00:21:57.900]  很忙碌地照顧他們
[00:21:57.900 --> 00:21:59.900]  我就想
[00:21:59.900 --> 00:22:00.900]  是什麼動力
[00:22:00.900 --> 00:22:04.900]  令對夫婦化悲憤為力量
[00:22:04.900 --> 00:22:06.900]  自己受傷害
[00:22:06.900 --> 00:22:11.900]  將傷害變成一種醫治別人的動力
[00:22:11.900 --> 00:22:13.900]  很明顯他們心中有個盼望
[00:22:13.900 --> 00:22:16.900]  沒錯,我兒子沒有了,我女兒沒有了
[00:22:16.900 --> 00:22:18.900]  但這些兒童
[00:22:18.900 --> 00:22:20.900]  只要我用心照顧他們
[00:22:20.900 --> 00:22:23.900]  他們有盼望
[00:22:23.900 --> 00:22:25.900]  因此成為了一種動力
[00:22:25.900 --> 00:22:27.900]  將自己的傷痕
[00:22:27.900 --> 00:22:31.900]  變成一種醫治的動力
[00:22:31.900 --> 00:22:32.900]  各位弟兄姊妹
[00:22:32.900 --> 00:22:33.900]  當我再思想一件事的時候
[00:22:33.900 --> 00:22:34.900]  我就想起
[00:22:34.900 --> 00:22:35.900]  或者在教會當中
[00:22:35.900 --> 00:22:38.900]  你曾經受過傷害
[00:22:38.900 --> 00:22:41.900]  或者你看到一些不如意的事情
[00:22:41.900 --> 00:22:43.900]  但將你的傷痕
[00:22:43.900 --> 00:22:45.900]  化成一種醫治的力量
[00:22:45.900 --> 00:22:47.900]  去建立那些你能夠建立的人
[00:22:47.900 --> 00:22:50.900]  去幫助那些你能夠幫助的人
[00:22:50.900 --> 00:22:54.900]  因為基督也是如此地幫助我們
[00:22:54.900 --> 00:22:56.900]  在教會當中
[00:22:56.900 --> 00:22:57.900]  不是為了哪間教會
[00:22:57.900 --> 00:22:59.900]  或者哪個部門
[00:22:59.900 --> 00:23:01.900]  有時候很多人告訴我
[00:23:01.900 --> 00:23:05.900]  施牧師我只是幫你而已
[00:23:05.900 --> 00:23:07.900]  我很感謝他們幫我
[00:23:07.900 --> 00:23:10.900]  但最重要的是
[00:23:10.900 --> 00:23:15.900]  我們同心去建立基督的教會
[00:23:15.900 --> 00:23:18.900]  因為我們是其中一份子
[00:23:18.900 --> 00:23:20.900]  而我們深信教會
[00:23:20.900 --> 00:23:22.900]  不單止是北角宣導會
[00:23:22.900 --> 00:23:24.900]  是所有的教會
[00:23:24.900 --> 00:23:27.900]  有一天會成為聖潔的辛苦
[00:23:27.900 --> 00:23:31.900]  能夠和基督有一種完全的一體
[00:23:31.900 --> 00:23:32.900]  合一的關係
[00:23:32.900 --> 00:23:36.900]  這正是你和我的盼望和動力
[00:23:36.900 --> 00:23:39.900]  我們回到聖經的二福所書
[00:23:39.900 --> 00:23:41.900]  我們再看一遍
[00:23:41.900 --> 00:23:48.900]  當聖經去到最後的時候
[00:23:48.900 --> 00:23:49.900]  三十一節就提到
[00:23:49.900 --> 00:23:52.900]  為這個緣故人要離開父母
[00:23:52.900 --> 00:23:54.900]  與妻子聯合
[00:23:54.900 --> 00:23:55.900]  二人成為一體
[00:23:55.900 --> 00:23:58.900]  的確是一個很大的奧秘
[00:23:58.900 --> 00:23:59.900]  所以聖經說
[00:23:59.900 --> 00:24:01.900]  這是極大的奧秘
[00:24:01.900 --> 00:24:04.900]  但突然間保羅的心思就轉變了
[00:24:04.900 --> 00:24:06.900]  他說最大的奧秘
[00:24:06.900 --> 00:24:07.900]  更大的奧秘
[00:24:07.900 --> 00:24:13.900]  但我是指著基督和教會說的
[00:24:13.900 --> 00:24:14.900]  各位靈姐妹
[00:24:14.900 --> 00:24:17.900]  你是正在經歷這個奧秘
[00:24:17.900 --> 00:24:19.900]  但願神幫助你和幫助我
[00:24:19.900 --> 00:24:23.900]  更加知道愛主愛教會
[00:24:23.900 --> 00:24:28.900]  也領受這種生命的一種奧秘
[00:24:28.900 --> 00:24:30.900]  我們同心祈禱

