
[00:00:00.000 --> 00:00:05.420]  我們今天先上一段我們熟悉的主耶穌的一個比喻
[00:18:05.560 --> 00:18:08.560]  這位神為他們寫記
[00:18:08.560 --> 00:18:12.560]  也樂意將生命賜給他們
[00:18:12.560 --> 00:18:13.560]  司經再講
[00:18:13.560 --> 00:18:16.560]  主要和他的羊建立親密的關係
[00:18:16.560 --> 00:18:18.560]  所以下面就是十四節
[00:18:18.560 --> 00:18:20.560]  你會看到
[00:18:20.560 --> 00:18:21.560]  司經說
[00:18:21.560 --> 00:18:22.560]  我是好木人
[00:18:22.560 --> 00:18:24.560]  我認識我的羊
[00:18:24.560 --> 00:18:26.560]  我的羊也認識我
[00:18:26.560 --> 00:18:27.560]  好丈夫認識我
[00:18:27.560 --> 00:18:30.560]  我也認識父一樣
[00:18:30.560 --> 00:18:32.560]  認識不是在說一種頭腦上
[00:18:32.560 --> 00:18:34.560]  我知道這件事情
[00:18:34.560 --> 00:18:37.560]  而是在說一種生命親密的關係
[00:18:37.560 --> 00:18:39.560]  甚至主耶穌比較
[00:18:39.560 --> 00:18:41.560]  他和父之間的關係
[00:18:41.560 --> 00:18:42.560]  那種的認識
[00:18:42.560 --> 00:18:44.560]  我認識我的羊
[00:18:44.560 --> 00:18:47.560]  好像我父認識我一樣
[00:18:47.560 --> 00:18:49.560]  因為主不單只會拯救我們
[00:18:49.560 --> 00:18:54.560]  他要和我們建立一種生命契合的關係
[00:18:54.560 --> 00:18:59.560]  他要愛世間上屬他的人
[00:18:59.560 --> 00:19:00.560]  因此弟兄姊妹
[00:19:00.560 --> 00:19:01.560]  我們自己經歷了
[00:19:01.560 --> 00:19:03.560]  去告訴你身邊的人知道
[00:19:03.560 --> 00:19:05.560]  有一位上帝
[00:19:05.560 --> 00:19:07.560]  他愛你
[00:19:07.560 --> 00:19:09.560]  無論你感覺你怎樣
[00:19:09.560 --> 00:19:12.560]  無論你覺得你自己多麼敗壞
[00:19:12.560 --> 00:19:14.560]  甚至沒用沒價值
[00:19:14.560 --> 00:19:16.560]  但是這位神認識你
[00:19:16.560 --> 00:19:21.560]  他要和你建立生命的關係
[00:19:21.560 --> 00:19:23.560]  我也想再說
[00:19:23.560 --> 00:19:25.560]  很多時候我見到一些
[00:19:25.560 --> 00:19:27.560]  未曾認識主的男士
[00:19:27.560 --> 00:19:29.560]  我也會想起這件事情
[00:19:29.560 --> 00:19:32.560]  就是有一次我在北美
[00:19:32.560 --> 00:19:33.560]  我遇到一對夫婦
[00:19:33.560 --> 00:19:36.560]  這對夫婦本身他們都是在教會
[00:19:36.560 --> 00:19:40.560]  很積極地侍奉很衛生的教徒
[00:19:40.560 --> 00:19:42.560]  有一次見到他們的時候
[00:19:42.560 --> 00:19:43.560]  我就說
[00:19:43.560 --> 00:19:46.560]  是不是你先信主帶領你太太信主
[00:19:46.560 --> 00:19:49.560]  我見到他很衛生在教會裏面
[00:19:49.560 --> 00:19:50.560]  這位弟兄就告訴我
[00:19:50.560 --> 00:19:51.560]  不是啊 施牧師
[00:19:51.560 --> 00:19:53.560]  是太太先信主
[00:19:53.560 --> 00:19:55.560]  我很後來才信耶穌
[00:19:55.560 --> 00:19:56.560]  他就說
[00:19:56.560 --> 00:20:01.560]  其實我跟著太太回教會一兩次之後
[00:20:01.560 --> 00:20:02.560]  我就很厭煩
[00:20:02.560 --> 00:20:04.560]  我就不肯回
[00:20:04.560 --> 00:20:06.560]  但是早上星期日的時候
[00:20:06.560 --> 00:20:09.560]  太太就回了教會崇拜
[00:20:09.560 --> 00:20:10.560]  就剩下他一個
[00:20:10.560 --> 00:20:12.560]  他們沒有弟弟
[00:20:12.560 --> 00:20:14.560]  他就說很多次起床的時候
[00:20:14.560 --> 00:20:15.560]  見不到太太
[00:20:15.560 --> 00:20:18.560]  心裡就很不開心
[00:20:18.560 --> 00:20:22.560]  他說上帝搶了我老婆
[00:20:22.560 --> 00:20:24.560]  沒有人陪我 只有他一個
[00:20:24.560 --> 00:20:26.560]  然後早上起床的時候
[00:20:26.560 --> 00:20:28.560]  他又見不到太太
[00:20:28.560 --> 00:20:30.560]  所以很不開心
[00:20:30.560 --> 00:20:32.560]  所以開始罵
[00:20:32.560 --> 00:20:33.560]  罵完太太之後
[00:20:33.560 --> 00:20:36.560]  就開始罵神
[00:20:36.560 --> 00:20:39.560]  罵神為什麼你這樣搶走我老婆
[00:20:39.560 --> 00:20:42.560]  整個星期日只剩下我一個
[00:20:42.560 --> 00:20:44.560]  罵罵罵的時候
[00:20:44.560 --> 00:20:46.560]  他就說他很驚訝
[00:20:46.560 --> 00:20:50.560]  突然間聽到一把聲音
[00:20:50.560 --> 00:20:53.560]  在他耳邊響起
[00:20:53.560 --> 00:20:55.560]  就跟他說
[00:20:55.560 --> 00:20:58.560]  我等了你這麼多年
[00:20:58.560 --> 00:21:03.560]  你為什麼還不回家
[00:21:03.560 --> 00:21:04.560]  這位弟兄說
[00:21:04.560 --> 00:21:06.560]  他說當時的心很震撼
[00:21:06.560 --> 00:21:07.560]  那把聲音出現的時候
[00:21:07.560 --> 00:21:09.560]  是令他很驚訝
[00:21:09.560 --> 00:21:11.560]  但是他很感受到這把聲音
[00:21:11.560 --> 00:21:13.560]  所說的話
[00:21:13.560 --> 00:21:16.560]  是帶著很大的愛
[00:21:16.560 --> 00:21:18.560]  竟然在他罵神的時候
[00:21:18.560 --> 00:21:19.560]  告訴他
[00:21:19.560 --> 00:21:21.560]  我等了你很多年
[00:21:21.560 --> 00:21:25.560]  為什麼你不回家
[00:21:25.560 --> 00:21:28.560]  這位弟兄後來信得住
[00:21:28.560 --> 00:21:30.560]  但是他說自此之後
[00:21:30.560 --> 00:21:32.560]  我自己很願意侍奉神
[00:21:32.560 --> 00:21:35.560]  所以後來他一直很堅定地侍奉
[00:21:35.560 --> 00:21:37.560]  因為他體會到
[00:21:37.560 --> 00:21:39.560]  他雖然是這樣對神
[00:21:39.560 --> 00:21:43.560]  但是神愛他
[00:21:43.560 --> 00:21:45.560]  這位主愛人
[00:21:45.560 --> 00:21:47.560]  他認識他的羊
[00:21:47.560 --> 00:21:50.560]  也知道他的羊會認識他
[00:21:50.560 --> 00:21:53.560]  而在生命裡面領受神給的那種
[00:21:53.560 --> 00:21:56.560]  極寶貴的生命的關係
[00:21:56.560 --> 00:21:57.560]  而你會發覺這位主
[00:21:57.560 --> 00:21:59.560]  他很渴望
[00:21:59.560 --> 00:22:03.560]  其他的羊都能夠進入羊圈中
[00:22:03.560 --> 00:22:04.560]  是他所揀選的
[00:22:04.560 --> 00:22:06.560]  但是還沒有進入羊圈
[00:22:06.560 --> 00:22:09.560]  他渴望他們都能夠回到羊圈
[00:22:09.560 --> 00:22:12.560]  所以大家再留意第十六節
[00:22:12.560 --> 00:22:14.560]  第十六節說
[00:22:14.560 --> 00:22:19.560]  我還有別的羊不在這羊圈裡
[00:22:19.560 --> 00:22:21.560]  我必須把他們領來
[00:22:21.560 --> 00:22:23.560]  他們也要聽我的聲音
[00:22:23.560 --> 00:22:27.560]  並且會合成一群歸於一個牧人
[00:22:27.560 --> 00:22:29.560]  有別的羊
[00:22:29.560 --> 00:22:32.560]  雖然他們還沒有認識主
[00:22:32.560 --> 00:22:35.560]  但是主已經以他們為自己的羊
[00:22:35.560 --> 00:22:38.560]  而他心裡面很渴望
[00:22:38.560 --> 00:22:39.560]  因此他說
[00:22:39.560 --> 00:22:43.560]  我必須將他們帶回過來
[00:22:43.560 --> 00:22:45.560]  歷世歷代
[00:22:45.560 --> 00:22:47.560]  上帝在很多的教徒生命當中
[00:22:47.560 --> 00:22:50.560]  不斷地感動提醒
[00:22:50.560 --> 00:22:52.560]  叫我們去體貼神的心
[00:22:52.560 --> 00:22:56.560]  去將很多的人帶到主的羊圈
[00:22:56.560 --> 00:23:00.560]  你會發覺神是會不斷做這件事
[00:23:00.560 --> 00:23:02.560]  他是會去感動人
[00:23:02.560 --> 00:23:04.560]  去帶人回到羊圈
[00:23:04.560 --> 00:23:07.560]  因為他已經立定他的心
[00:23:07.560 --> 00:23:10.560]  就是我必須將其他的羊
[00:23:10.560 --> 00:23:11.560]  帶到我的羊圈
[00:23:11.560 --> 00:23:14.560]  讓他們都可以聽到我的聲音
[00:23:14.560 --> 00:23:17.560]  另一位弟兄
[00:23:17.560 --> 00:23:19.560]  他分享一件事情
[00:23:19.560 --> 00:23:23.560]  他幫一些少年人一個營會
[00:23:23.560 --> 00:23:25.560]  在營會裡面
[00:23:25.560 --> 00:23:27.560]  跟很多少年人玩活動
[00:23:27.560 --> 00:23:28.560]  很累
[00:23:28.560 --> 00:23:29.560]  到了營會中間
[00:23:29.560 --> 00:23:31.560]  他已經累得不能動
[00:23:31.560 --> 00:23:32.560]  他就向大會申請
[00:23:32.560 --> 00:23:35.560]  今個下午可不可以讓我休息一下
[00:23:35.560 --> 00:23:37.560]  其他人出去有交友
[00:23:37.560 --> 00:23:39.560]  他說今次我不出去了
[00:23:39.560 --> 00:23:42.560]  他說下午當他預備回到宿舍
[00:23:42.560 --> 00:23:43.560]  經過一個地方
[00:23:43.560 --> 00:23:47.560]  剛剛在營舍旁邊的一個小公園
[00:23:47.560 --> 00:23:49.560]  他經過公園
[00:23:49.560 --> 00:23:51.560]  回到宿舍之前
[00:23:51.560 --> 00:23:53.560]  就看到有一個少年人
[00:23:53.560 --> 00:23:56.560]  在公園一個人在劇播
[00:23:56.560 --> 00:23:58.560]  我看到他好像很孤單
[00:23:58.560 --> 00:24:00.560]  一個人在劇播
[00:24:00.560 --> 00:24:02.560]  突然間心裡有一種
[00:24:02.560 --> 00:24:03.560]  好像有一種感動
[00:24:03.560 --> 00:24:04.560]  問他
[00:24:04.560 --> 00:24:08.560]  你肯不肯陪他玩一會兒
[00:24:08.560 --> 00:24:10.560]  他說我掙扎了一會兒
[00:24:10.560 --> 00:24:12.560]  好 我陪他
[00:24:12.560 --> 00:24:14.560]  就去陪他劇播
[00:24:14.560 --> 00:24:15.560]  知道應該有少年人
[00:24:15.560 --> 00:24:16.560]  一邊劇播的時候
[00:24:16.560 --> 00:24:17.560]  問開的時候
[00:24:17.560 --> 00:24:18.560]  他原來只有十一歲
[00:24:18.560 --> 00:24:19.560]  很小
[00:24:19.560 --> 00:24:22.560]  但是慢慢他覺得很驚奇
[00:24:22.560 --> 00:24:24.560]  原來問起他的名字
[00:24:24.560 --> 00:24:26.560]  跟自己的名字是一樣的
[00:24:26.560 --> 00:24:27.560]  叫做海文
[00:24:27.560 --> 00:24:29.560]  再聊聊的時候
[00:24:29.560 --> 00:24:31.560]  嘩 更驚奇
[00:24:31.560 --> 00:24:33.560]  同一天生日
[00:24:33.560 --> 00:24:36.560]  突然間他覺得
[00:24:36.560 --> 00:24:39.560]  這個接觸不是偶然
[00:24:39.560 --> 00:24:41.560]  然後他心裡有一個感動
[00:24:41.560 --> 00:24:44.560]  你知不知道我有兩個生日
[00:24:44.560 --> 00:24:47.560]  我還有一個屬靈的生日
[00:24:47.560 --> 00:24:49.560]  這個少年人很驚訝
[00:24:49.560 --> 00:24:51.560]  什麼屬靈的生日
[00:24:51.560 --> 00:24:53.560]  然後意想不到
[00:24:54.560 --> 00:24:57.560]  這是一個福音的相遇
[00:24:57.560 --> 00:24:59.560]  弟兄就幫這個少年人
[00:24:59.560 --> 00:25:02.560]  一路講述到主耶穌的事情
[00:25:02.560 --> 00:25:05.560]  當我聽到這件事的時候
[00:25:05.560 --> 00:25:06.560]  我就會想
[00:25:06.560 --> 00:25:07.560]  各位弟兄姊妹
[00:25:07.560 --> 00:25:08.560]  其實你知道
[00:25:08.560 --> 00:25:10.560]  神比你更加緊張
[00:25:10.560 --> 00:25:13.560]  你身邊很多未曾認識祂的愛的人
[00:25:13.560 --> 00:25:15.560]  祂是會感動你的
[00:25:15.560 --> 00:25:18.560]  祂會引導你去接觸一些生命
[00:25:18.560 --> 00:25:22.560]  幫他們能夠進入陽圈
[00:25:22.560 --> 00:25:23.560]  所以嚴格來說
[00:25:23.560 --> 00:25:25.560]  不是你傳福音
[00:25:25.560 --> 00:25:28.560]  是神在你裡面幫助你去傳福音
[00:25:28.560 --> 00:25:29.560]  或者你說
[00:25:29.560 --> 00:25:31.560]  我也很忙 也很怕
[00:25:31.560 --> 00:25:33.560]  但是你放心
[00:25:33.560 --> 00:25:35.560]  你祈禱
[00:25:35.560 --> 00:25:37.560]  你將自己交給神
[00:25:37.560 --> 00:25:39.560]  神是我願意
[00:25:39.560 --> 00:25:41.560]  求你讓我留意到
[00:25:41.560 --> 00:25:43.560]  你安排的機會
[00:25:43.560 --> 00:25:46.560]  我就在那個時刻去帶領人
[00:25:46.560 --> 00:25:49.560]  進入你的陽圈
[00:25:49.560 --> 00:25:51.560]  剛剛我聽到一位弟兄告訴我
[00:25:51.560 --> 00:25:54.560]  原來拿著一張北宣周刊
[00:25:54.560 --> 00:25:56.560]  可以帶人回教會
[00:25:56.560 --> 00:25:58.560]  那次在地鐵的時候
[00:25:58.560 --> 00:26:00.560]  一邊看周刊的內容
[00:26:00.560 --> 00:26:02.560]  下車之後有人追著他
[00:26:02.560 --> 00:26:04.560]  先生請問你是不是基督徒
[00:26:04.560 --> 00:26:05.560]  我說是的
[00:26:05.560 --> 00:26:06.560]  你回北宣的吧
[00:26:06.560 --> 00:26:08.560]  我經過你們教會
[00:26:08.560 --> 00:26:09.560]  很想進去
[00:26:09.560 --> 00:26:11.560]  可不可以你帶我回去
[00:26:11.560 --> 00:26:14.560]  就這樣帶了人回來教會
[00:26:14.560 --> 00:26:17.560]  留意神自己的工作
[00:26:17.560 --> 00:26:18.560]  你去配合著
[00:26:18.560 --> 00:26:21.560]  而你會經歷到神自己的恩惠
[00:26:21.560 --> 00:26:25.560]  怎樣藉著你帶人去到主的陽圈
[00:26:25.560 --> 00:26:27.560]  各位弟兄姊妹
[00:26:27.560 --> 00:26:32.560]  好木人已經為羊寫命
[00:26:32.560 --> 00:26:33.560]  你經歷過
[00:26:33.560 --> 00:26:36.560]  也求神讓你可以幫助別人
[00:26:36.560 --> 00:26:38.560]  都同樣的經歷
[00:26:38.560 --> 00:26:39.560]  我們一起祈禱
[00:26:39.560 --> 00:26:40.560]  謝謝大家

