
[00:00:00.000 --> 00:00:02.200]  在思想今天的經文之前
[00:20:24.920 --> 00:20:26.920]  沒錯 後來都讓他不貼
[00:20:26.920 --> 00:20:27.920]  不過後來的生活
[00:20:27.920 --> 00:20:28.920]  後來的工作
[00:20:28.920 --> 00:20:30.920]  壓力很大
[00:20:30.920 --> 00:20:33.920]  面對各方面的壓力
[00:20:33.920 --> 00:20:35.920]  這位弟兄告訴我的時候
[00:20:35.920 --> 00:20:37.920]  是幾年前的事
[00:20:37.920 --> 00:20:38.920]  但或者這些事情
[00:20:38.920 --> 00:20:40.920]  今天在更多不同的社會
[00:20:40.920 --> 00:20:43.920]  已經出現了
[00:20:43.920 --> 00:20:46.920]  我們要來到當兵的心境
[00:20:46.920 --> 00:20:48.920]  來堅守真理的時候
[00:20:48.920 --> 00:20:49.920]  聖經更加說
[00:20:49.920 --> 00:20:52.920]  不要讓世無前身
[00:20:52.920 --> 00:20:54.920]  不要讓一些其他
[00:20:54.920 --> 00:20:55.920]  「俏」的事情
[00:20:55.920 --> 00:20:57.920]  難了你不能夠
[00:20:57.920 --> 00:21:00.920]  去明白真道
[00:21:00.920 --> 00:21:03.920]  去幫助別人明白真道
[00:21:03.920 --> 00:21:04.920]  第二 聖經所說的
[00:21:04.920 --> 00:21:07.920]  要留心在比賽的時候
[00:21:07.920 --> 00:21:10.920]  如果不遵守規則第五節
[00:21:10.920 --> 00:21:12.920]  就不能得冠冕
[00:21:12.920 --> 00:21:14.920]  這裡說的是discipline
[00:21:14.920 --> 00:21:16.920]  是在比賽之前
[00:21:16.920 --> 00:21:18.920]  要準備比賽
[00:21:18.920 --> 00:21:20.920]  一定要有紀律性的操練
[00:21:20.920 --> 00:21:22.920]  你不能夠隨便就以為
[00:21:22.920 --> 00:21:24.920]  可以去得獎牌
[00:21:24.920 --> 00:21:28.920]  一位奧運的選手
[00:21:28.920 --> 00:21:29.920]  有人訪問他的時候
[00:21:29.920 --> 00:21:32.920]  你怎樣操練的
[00:21:32.920 --> 00:21:33.920]  他就很清楚地說
[00:21:33.920 --> 00:21:35.920]  他說我很清楚地知道
[00:21:35.920 --> 00:21:37.920]  金牌是不會無緣無故
[00:21:37.920 --> 00:21:40.920]  從天上掉下來的
[00:21:40.920 --> 00:21:44.920]  如果我不是勤力地去操練
[00:21:44.920 --> 00:21:45.920]  如果我不是要承受
[00:21:45.920 --> 00:21:48.920]  我的身體要經歷很多
[00:21:48.920 --> 00:21:50.920]  很多的痛楚
[00:21:50.920 --> 00:21:51.920]  我的身體面對著
[00:21:51.920 --> 00:21:53.920]  很多疼痛酸軟
[00:21:53.920 --> 00:21:54.920]  大家知道要賽跑
[00:21:54.920 --> 00:21:57.920]  要操練是很辛苦的
[00:21:57.920 --> 00:21:58.920]  他說如果我不是
[00:21:58.920 --> 00:22:00.920]  預備好經歷這些
[00:22:00.920 --> 00:22:05.920]  我絕對沒有機會可以擲金
[00:22:05.920 --> 00:22:07.920]  你明白當聖經提及一個
[00:22:07.920 --> 00:22:09.920]  比賽的時候
[00:22:09.920 --> 00:22:12.920]  提及我們要有紀律
[00:22:12.920 --> 00:22:15.920]  幫自己能夠明白真理
[00:22:15.920 --> 00:22:16.920]  明白真理不單單是
[00:22:16.920 --> 00:22:19.920]  你偶爾星期天回來聽一道
[00:22:19.920 --> 00:22:21.920]  而是你真的願意付出代價
[00:22:21.920 --> 00:22:23.920]  去認真地認識
[00:22:23.920 --> 00:22:25.920]  研讀聖經
[00:22:25.920 --> 00:22:27.920]  亦都學習怎樣去幫助別人
[00:22:27.920 --> 00:22:29.920]  去明白
[00:22:29.920 --> 00:22:30.920]  第三
[00:22:30.920 --> 00:22:32.920]  聖經就提及一個農夫
[00:22:32.920 --> 00:22:34.920]  這個農夫是很堅持的
[00:22:34.920 --> 00:22:36.920]  Perseverance
[00:22:36.920 --> 00:22:37.920]  他是堅持著
[00:22:37.920 --> 00:22:40.920]  一定要在這些工作上
[00:22:40.920 --> 00:22:41.920]  不放棄
[00:22:41.920 --> 00:22:43.920]  因為做完一天的勞作之後
[00:22:43.920 --> 00:22:45.920]  不是馬上有收成的
[00:22:45.920 --> 00:22:47.920]  他要繼續繼續努力
[00:22:47.920 --> 00:22:49.920]  才會有收成的
[00:22:49.920 --> 00:22:53.920]  但是他收成是先嘗果實
[00:22:53.920 --> 00:22:56.920]  他是會首先得到那份成果
[00:22:56.920 --> 00:23:00.920]  因為他是努力地去工作
[00:23:00.920 --> 00:23:02.920]  當我們看到這三個情況
[00:23:02.920 --> 00:23:04.920]  忍耐著
[00:23:04.920 --> 00:23:05.920]  紀律著
[00:23:05.920 --> 00:23:06.920]  堅持著
[00:23:06.920 --> 00:23:09.920]  聖經就用這三方面描述
[00:23:09.920 --> 00:23:13.920]  那種為真道堅守的態度
[00:23:13.920 --> 00:23:15.920]  有些時候可能不太明白
[00:23:15.920 --> 00:23:17.920]  但是聖經就說在第七節
[00:23:17.920 --> 00:23:20.920]  你要想想我的話
[00:23:20.920 --> 00:23:22.920]  思想上所說的
[00:23:22.920 --> 00:23:25.920]  凡事主必給你領悟力
[00:23:25.920 --> 00:23:27.920]  在不同的處境
[00:23:27.920 --> 00:23:28.920]  面對著不同的困難的時候
[00:23:28.920 --> 00:23:29.920]  你放心
[00:23:29.920 --> 00:23:31.920]  聖靈會幫助你明白
[00:23:31.920 --> 00:23:32.920]  怎樣繼續毀身
[00:23:32.920 --> 00:23:35.920]  怎樣繼續堅守在神的道裏
[00:23:35.920 --> 00:23:39.920]  然後保羅就說他自己的經歷
[00:23:39.920 --> 00:23:40.920]  第八節
[00:23:40.920 --> 00:23:43.920]  我請大家跟我一起讀出來
[00:23:43.920 --> 00:23:44.920]  第八節
[00:23:44.920 --> 00:23:49.920]  你要記得那從死人中復活的耶穌基督
[00:23:49.920 --> 00:23:52.920]  他是大衛的後裔所生的
[00:23:52.920 --> 00:23:55.920]  這是我所傳的福音
[00:23:55.920 --> 00:23:59.920]  保羅難道以為提摩泰會忘記主耶穌
[00:23:59.920 --> 00:24:01.920]  為何要這樣提
[00:24:01.920 --> 00:24:03.920]  說你要記得
[00:24:03.920 --> 00:24:06.920]  當然提摩泰不會忘記主耶穌
[00:24:06.920 --> 00:24:08.920]  但是你會留意到
[00:24:08.920 --> 00:24:10.920]  在一些困難當中
[00:24:10.920 --> 00:24:14.920]  有時候我們的目光會專注在困難
[00:24:14.920 --> 00:24:18.920]  而忘記留心主耶穌
[00:24:18.920 --> 00:24:20.920]  所以我們常常唱詩歌
[00:24:20.920 --> 00:24:22.920]  當轉眼
[00:24:22.920 --> 00:24:25.920]  仰望耶穌
[00:24:25.920 --> 00:24:26.920]  在困難的時候
[00:24:26.920 --> 00:24:29.920]  更加要思想這位耶穌是怎樣的主
[00:24:29.920 --> 00:24:32.920]  他是復活了的主
[00:24:32.920 --> 00:24:35.920]  他是得勝一切死亡的主
[00:24:35.920 --> 00:24:38.920]  他是勝過邪惡的權勢的主
[00:24:38.920 --> 00:24:42.920]  當你知道他是那位復活的主
[00:24:42.920 --> 00:24:44.920]  你心裏面就有剛強
[00:24:44.920 --> 00:24:47.920]  可以面對挑戰
[00:24:47.920 --> 00:24:49.920]  你知道他是大衛的後裔
[00:24:49.920 --> 00:24:51.920]  意味著他曾經是人
[00:24:51.920 --> 00:24:56.920]  他經歷過你會經歷到的世上的艱難
[00:24:56.920 --> 00:24:57.920]  他會體恤
[00:24:57.920 --> 00:24:58.920]  他會明白
[00:24:58.920 --> 00:25:00.920]  他會成為你的幫助
[00:25:00.920 --> 00:25:04.920]  因此你可以忍耐著那些可能有的壓力
[00:25:04.920 --> 00:25:05.920]  所以保羅說
[00:25:05.920 --> 00:25:07.920]  就算我受了捆綁
[00:25:07.920 --> 00:25:10.920]  我都不害怕第九節
[00:25:10.920 --> 00:25:13.920]  我為了這福音受了磨難
[00:25:13.920 --> 00:25:16.920]  好像一個犯人一樣被人捆綁起來
[00:25:16.920 --> 00:25:21.920]  可是神的話卻不被捆綁
[00:25:21.920 --> 00:25:22.920]  大家讀一次
[00:25:22.920 --> 00:25:26.920]  可是神的話卻不被捆綁
[00:25:26.920 --> 00:25:29.920]  神的話卻不被捆綁
[00:25:29.920 --> 00:25:32.920]  有些人以為我們被取笑了
[00:25:32.920 --> 00:25:33.920]  被人批評了
[00:25:33.920 --> 00:25:36.920]  我們很失敗了
[00:25:36.920 --> 00:25:37.920]  不是
[00:25:37.920 --> 00:25:40.920]  當你堅守在神的真道裏面
[00:25:40.920 --> 00:25:42.920]  永遠不會失敗
[00:25:42.920 --> 00:25:47.920]  因為神的話卻不會被人的輕視捆綁著
[00:25:47.920 --> 00:25:51.920]  神的話卻永遠是立定的
[00:25:51.920 --> 00:25:52.920]  因此保羅說
[00:25:52.920 --> 00:25:54.920]  就算我受了這些困難
[00:25:54.920 --> 00:25:57.920]  我仍然可以很安然
[00:25:57.920 --> 00:26:01.920]  因為知道神的道仍然可以立定
[00:26:01.920 --> 00:26:04.920]  當你看回很多宣教歷史的時候
[00:26:04.920 --> 00:26:06.920]  你會見到很多人因為神的道
[00:26:06.920 --> 00:26:08.920]  他們堅守真理
[00:26:08.920 --> 00:26:10.920]  甚至殉道剛才說
[00:26:10.920 --> 00:26:11.920]  但你會最後發現
[00:26:11.920 --> 00:26:15.920]  就是很奇妙的神透過他們的見證
[00:26:15.920 --> 00:26:21.920]  讓很多人在他們死後而信耶穌
[00:26:21.920 --> 00:26:23.920]  你看到很多見證都是這樣
[00:26:23.920 --> 00:26:25.920]  這些種子
[00:26:25.920 --> 00:26:30.920]  宣教士殉道之後的種子
[00:26:30.920 --> 00:26:32.920]  是教會的種子
[00:26:32.920 --> 00:26:36.920]  教會在當中因此而成長
[00:26:36.920 --> 00:26:38.920]  神的道不會被捆綁
[00:26:38.920 --> 00:26:39.920]  我記得有一天
[00:26:39.920 --> 00:26:42.920]  我自己早上起床的時候
[00:26:42.920 --> 00:26:45.920]  想起一些事情覺得很困難
[00:26:45.920 --> 00:26:49.920]  心裏有些覺得很難
[00:26:49.920 --> 00:26:51.920]  突然間我很感謝上帝
[00:26:51.920 --> 00:26:53.920]  將一句說話放在我心裏
[00:26:53.920 --> 00:26:55.920]  突然間一句說話浮現
[00:26:55.920 --> 00:26:56.920]  聖經裏所說
[00:26:56.920 --> 00:27:00.920]  我知道我所信的是誰
[00:27:00.920 --> 00:27:05.920]  也知道他能保守我所交託他的
[00:27:05.920 --> 00:27:08.920]  直到那日
[00:27:08.920 --> 00:27:10.920]  心裏有一種鼓勵
[00:27:10.920 --> 00:27:12.920]  我知道不在乎我
[00:27:12.920 --> 00:27:13.920]  我所交託他
[00:27:13.920 --> 00:27:14.920]  他會保守我
[00:27:14.920 --> 00:27:16.920]  他所交付給我的
[00:27:16.920 --> 00:27:18.920]  他會保存
[00:27:18.920 --> 00:27:20.920]  因此心就可以繼續
[00:27:20.920 --> 00:27:21.920]  不要緊
[00:27:21.920 --> 00:27:24.920]  祈禱交託給神
[00:27:24.920 --> 00:27:25.920]  各位弟兄姊妹
[00:27:25.920 --> 00:27:28.920]  在你將來的人生的路上
[00:27:28.920 --> 00:27:31.920]  當你要繼續跟隨主
[00:27:31.920 --> 00:27:34.920]  你見到很多見證人圍繞著你
[00:27:34.920 --> 00:27:36.920]  這些見證人包括了一些
[00:27:36.920 --> 00:27:40.920]  為真道而犧牲自己的人
[00:27:40.920 --> 00:27:42.920]  就算不是犧牲自己
[00:27:42.920 --> 00:27:45.920]  他們負上代價的人
[00:27:45.920 --> 00:27:48.920]  這些見證人圍繞在我們身邊
[00:27:48.920 --> 00:27:52.920]  因此你和我都要記得
[00:27:52.920 --> 00:27:56.920]  我們應當為神的道剛強
[00:27:56.920 --> 00:28:02.920]  亦都準備站穩在真理當中
[00:28:02.920 --> 00:28:04.920]  我們一起祈禱

