
[00:00:00.000 --> 00:00:04.200]  我請大家先翻開聖經的詩篇二十四篇
[00:18:12.800 --> 00:18:14.400]  我請大家多看著經文
[00:18:14.400 --> 00:18:16.000]  看《路加福音》
[00:18:16.000 --> 00:18:19.600]  大家看後面《路加福音》
[00:18:19.600 --> 00:18:29.400]  我們看第十九章
[00:18:29.400 --> 00:18:31.200]  《路加福音》第十九章
[00:18:31.200 --> 00:18:34.000]  亦記載同一件事情
[00:18:34.000 --> 00:18:37.800]  去到第四十一節的時候
[00:18:37.800 --> 00:18:41.000]  耶穌將快進入城池
[00:18:41.000 --> 00:18:41.800]  第四十一節
[00:18:41.800 --> 00:18:44.200]  耶穌快到耶路撒冷看見城
[00:18:44.200 --> 00:18:48.000]  就為他哀哭
[00:18:48.000 --> 00:18:50.200]  說:巴不得你在這日子
[00:18:50.200 --> 00:18:52.400]  知道君是你平安的事
[00:18:52.400 --> 00:18:54.800]  無奈這事現在是隱藏的
[00:18:54.800 --> 00:18:57.200]  叫你的眼看不出來
[00:18:57.200 --> 00:18:58.400]  因為日子將到
[00:18:58.400 --> 00:19:00.400]  你的受敵必捉起土裡
[00:19:00.400 --> 00:19:01.800]  周圍環繞你
[00:19:01.800 --> 00:19:04.400]  四面困住你
[00:19:04.400 --> 00:19:07.800]  並要掃滅你和你裏頭的兒女
[00:19:07.800 --> 00:19:11.000]  連一塊石頭也不留在石頭上
[00:19:11.000 --> 00:19:16.200]  因你不知道眷顧你的時候
[00:19:16.200 --> 00:19:21.400]  耶路撒冷正象徵地上很多人群
[00:19:21.400 --> 00:19:24.800]  在一個地方神要建立他的王權
[00:19:24.800 --> 00:19:27.400]  但是人不願意接受神
[00:19:27.400 --> 00:19:30.000]  不願意接受神對他們的呼籲
[00:19:30.000 --> 00:19:32.400]  迴轉悔改吧
[00:19:32.400 --> 00:19:34.400]  但是他們不願意這樣做
[00:19:34.400 --> 00:19:37.600]  因此神就讓審判臨到
[00:19:37.600 --> 00:19:38.800]  在歷史當中
[00:19:38.800 --> 00:19:40.400]  公元七十年
[00:19:40.400 --> 00:19:43.400]  耶路撒冷被拆毀
[00:19:43.400 --> 00:19:45.600]  當時的羅馬軍兵進入
[00:19:45.600 --> 00:19:48.400]  將整個城牆拆毀
[00:19:48.400 --> 00:19:50.000]  正所說一塊石頭
[00:19:50.000 --> 00:19:52.400]  都不會留在一塊石頭上
[00:19:52.400 --> 00:19:56.400]  正表示一切建築都要被拆毀
[00:19:56.400 --> 00:19:57.800]  但是當時人不知道
[00:19:57.800 --> 00:19:59.400]  不知道神給他們機會
[00:19:59.400 --> 00:20:01.400]  不知道神眷顧他們日子
[00:20:01.400 --> 00:20:03.000]  就拒絕神
[00:20:03.000 --> 00:20:04.400]  但是在那個時候
[00:20:04.400 --> 00:20:06.400]  他們要面對審判
[00:20:06.400 --> 00:20:08.400]  因此主耶穌明知自己
[00:20:08.400 --> 00:20:11.400]  將要被人唾罵
[00:20:11.400 --> 00:20:12.400]  排斥
[00:20:12.400 --> 00:20:14.000]  釘十字架
[00:20:14.000 --> 00:20:16.600]  但是他心極之的哀痛
[00:20:16.600 --> 00:20:19.000]  他掛念他們
[00:20:19.000 --> 00:20:20.200]  甚至釘十字架的時候
[00:20:20.200 --> 00:20:21.200]  大家記得
[00:20:21.200 --> 00:20:24.200]  當時很多的女士哀哭
[00:20:24.200 --> 00:20:26.000]  為耶穌哀哭
[00:20:26.000 --> 00:20:27.800]  但主耶穌說不要為我哀哭
[00:20:27.800 --> 00:20:29.400]  耶路撒冷的女子
[00:20:29.400 --> 00:20:32.000]  為你自己哀哭
[00:20:32.000 --> 00:20:35.800]  因為你們將要面對極大的審判
[00:20:35.800 --> 00:20:37.400]  在一個人釘十字架的時候
[00:20:37.400 --> 00:20:40.000]  他沒有掛念自己的苦痛
[00:20:40.000 --> 00:20:45.000]  他的心眷顧著世上的人群
[00:20:45.000 --> 00:20:46.200]  各位電影姐妹
[00:20:46.200 --> 00:20:47.800]  明天開始
[00:20:47.800 --> 00:20:51.800]  是教會歷史當中的一個受苦周
[00:20:51.800 --> 00:20:54.200]  這個星期你會想念到主耶穌
[00:20:54.200 --> 00:20:55.800]  祂被捉拿
[00:20:55.800 --> 00:20:58.000]  祂被釘傷
[00:20:58.000 --> 00:20:59.400]  祂愛我們
[00:20:59.400 --> 00:21:02.200]  縱使自己被排斥
[00:21:02.200 --> 00:21:04.800]  這個就是主的溫柔
[00:21:04.800 --> 00:21:06.200]  大家知道在英文
[00:21:06.200 --> 00:21:10.000]  一個受苦周稱為week of passion
[00:21:10.000 --> 00:21:14.000]  但有些人將它改為week of passivity
[00:21:14.000 --> 00:21:16.400]  一個被動的一周
[00:21:16.400 --> 00:21:18.000]  什麼是被動呢
[00:21:18.000 --> 00:21:19.400]  主耶穌在這個星期裡面
[00:21:19.400 --> 00:21:21.000]  是完全被動
[00:21:21.000 --> 00:21:23.800]  真的好像羔羊被牽到宰殺之地
[00:21:23.800 --> 00:21:26.800]  人將祂帶去巡撫當中
[00:21:26.800 --> 00:21:28.200]  審問祂
[00:21:28.200 --> 00:21:29.000]  辱罵祂
[00:21:29.000 --> 00:21:30.400]  祂完全被動
[00:21:30.400 --> 00:21:34.800]  祂完全好像沒有了一種主動性
[00:21:34.800 --> 00:21:37.600]  但是君王是什麼
[00:21:37.600 --> 00:21:40.000]  君王帶著一個最高的權威
[00:21:40.000 --> 00:21:43.200]  祂有極高的主動性
[00:21:43.200 --> 00:21:46.000]  祂可以作主任何事情
[00:21:46.000 --> 00:21:51.200]  但是君王現今將祂的主動放下
[00:21:51.200 --> 00:21:53.200]  祂變得被動
[00:21:53.200 --> 00:21:56.400]  就像羊羔被牽到宰殺之地
[00:21:56.400 --> 00:22:00.600]  為了承傳對我們的救恩
[00:22:00.600 --> 00:22:02.400]  各位電影姐妹
[00:22:02.400 --> 00:22:03.800]  主耶穌的被動
[00:22:03.800 --> 00:22:06.200]  正是顯出祂的慈愛
[00:22:06.200 --> 00:22:06.600]  沒錯
[00:22:06.600 --> 00:22:11.000]  我們有些時候都會發覺自己會向主變心
[00:22:11.000 --> 00:22:12.400]  以前都挺愛主
[00:22:12.400 --> 00:22:14.600]  但是慢慢好像變了心
[00:22:14.600 --> 00:22:17.000]  愛世界多一點
[00:22:17.000 --> 00:22:18.200]  但是聖經告訴我們
[00:22:18.200 --> 00:22:18.800]  電影姐妹說
[00:22:18.800 --> 00:22:20.800]  抬起頭來不要怕
[00:22:20.800 --> 00:22:22.400]  因為主有溫柔
[00:22:22.400 --> 00:22:23.800]  主有憐憫
[00:22:23.800 --> 00:22:26.400]  呼籲我們回到祂的面前
[00:22:26.400 --> 00:22:30.000]  因為祂是施行拯救的主
[00:22:30.000 --> 00:22:34.000]  我記得一位姐妹分享了一件事情
[00:22:34.000 --> 00:22:35.400]  我覺得很深刻
[00:22:35.400 --> 00:22:36.600]  她就說到
[00:22:36.600 --> 00:22:40.000]  有一次她們搭的士回來教會
[00:22:40.000 --> 00:22:42.200]  在帕萊山站下車
[00:22:42.200 --> 00:22:44.400]  司機說 哦 去教會了
[00:22:44.400 --> 00:22:48.800]  哇 知道帕萊山就是教會
[00:22:48.800 --> 00:22:50.800]  那我今天早上都回完教會了
[00:22:50.800 --> 00:22:53.600]  拿了一份另一間教會的長刊給她看看
[00:22:53.600 --> 00:22:56.600]  哦 你是基督徒啊
[00:22:56.600 --> 00:22:59.600]  她沒有說
[00:22:59.600 --> 00:23:03.200]  說我曾經有一件事情做得非常錯
[00:23:03.200 --> 00:23:06.800]  司機開始說她的故事
[00:23:06.800 --> 00:23:08.200]  我有一個女朋友
[00:23:08.200 --> 00:23:10.800]  她離開了我
[00:23:10.800 --> 00:23:13.600]  但是我很不接受
[00:23:13.600 --> 00:23:15.600]  我很憤怒
[00:23:15.600 --> 00:23:22.800]  因此我決心拿一些鏹水去毀她容
[00:23:22.800 --> 00:23:24.800]  我知道她在哪裡上學
[00:23:24.800 --> 00:23:27.000]  在她學校門口
[00:23:27.000 --> 00:23:31.800]  我扶著 帶著一壺鏹水
[00:23:31.800 --> 00:23:36.200]  但是想不到那天突然間她沒有上學
[00:23:36.200 --> 00:23:38.400]  我想不到她
[00:23:38.400 --> 00:23:41.600]  你說我是不是一個很殘忍的人呢
[00:23:41.600 --> 00:23:48.800]  那姐妹聽到很害怕
[00:23:48.800 --> 00:23:50.200]  她說我是這樣的人
[00:23:50.200 --> 00:23:53.400]  神愛不愛
[00:23:53.400 --> 00:23:55.200]  感謝神給一位姐妹一種
[00:23:55.200 --> 00:23:56.800]  神給她的感動
[00:23:56.800 --> 00:23:59.400]  和給她內心的勇敢
[00:23:59.400 --> 00:24:02.800]  她說先生 神很愛你
[00:24:02.800 --> 00:24:04.600]  如果祂不愛你
[00:24:04.600 --> 00:24:07.000]  你今天就在坐牢
[00:24:07.000 --> 00:24:09.600]  如果那位朋友那天在學校出現
[00:24:09.600 --> 00:24:11.400]  你淋了祂
[00:24:11.400 --> 00:24:13.200]  祂被你毀容
[00:24:13.200 --> 00:24:16.400]  你今天還會做司機
[00:24:16.400 --> 00:24:18.600]  你還不是被人抓去坐牢
[00:24:18.600 --> 00:24:22.200]  神救你脫離一次的錯誤
[00:24:22.200 --> 00:24:25.800]  祂很愛你
[00:24:25.800 --> 00:24:27.400]  這位司機就停了口
[00:24:27.400 --> 00:24:29.000]  沒有出聲
[00:24:29.000 --> 00:24:31.600]  來到炮台山的時候
[00:24:31.600 --> 00:24:32.600]  他突然間說
[00:24:32.600 --> 00:24:36.200]  小姐 拜託你在教會那裡
[00:24:36.200 --> 00:24:40.000]  你為我祈禱
[00:24:40.000 --> 00:24:43.200]  一個人當他看到自己的黑暗的時候
[00:24:43.200 --> 00:24:45.000]  有時候會自卑
[00:24:45.000 --> 00:24:47.600]  甚至會自我排斥
[00:24:47.600 --> 00:24:48.400]  但是各位頂尖
[00:24:48.400 --> 00:24:50.800]  我們見到不少的人
[00:24:50.800 --> 00:24:53.600]  當他知道神的愛
[00:24:53.600 --> 00:24:55.800]  他就會回轉
[00:24:55.800 --> 00:24:58.400]  連我這樣的人他都愛
[00:24:58.400 --> 00:25:00.400]  我真是不配
[00:25:00.400 --> 00:25:03.400]  因此他的心就轉向神
[00:25:03.400 --> 00:25:07.000]  重新得到神給他的恩惠
[00:25:07.000 --> 00:25:08.400]  在受苦周的時候
[00:25:08.400 --> 00:25:09.600]  我們常常想起
[00:25:09.600 --> 00:25:12.800]  我們自己本來都曾經得罪神
[00:25:12.800 --> 00:25:15.000]  但是神沒有放棄我們
[00:25:15.000 --> 00:25:16.200]  讓我們經歷祂
[00:25:16.200 --> 00:25:18.000]  給我們的保守
[00:25:18.000 --> 00:25:20.400]  給我們的看顧
[00:25:20.400 --> 00:25:22.600]  呼喚我們回頭
[00:25:22.600 --> 00:25:25.000]  我們只要抬起頭來
[00:25:25.000 --> 00:25:26.800]  我們重新地承認
[00:25:26.800 --> 00:25:30.000]  耶穌基督 你是我的君王
[00:25:30.000 --> 00:25:32.800]  我迎接你進入我的心中
[00:25:32.800 --> 00:25:35.800]  我願意你竭盡我的生命
[00:25:35.800 --> 00:25:37.600]  施行拯救
[00:25:37.600 --> 00:25:40.200]  我一生高舉你 稱揚你
[00:25:40.200 --> 00:25:42.400]  以你為我的王
[00:25:42.400 --> 00:25:46.600]  來跟隨你直到永遠
[00:25:46.600 --> 00:25:48.000]  各位頂尖姐妹
[00:25:48.000 --> 00:25:51.200]  這位君王是溫柔的
[00:25:51.200 --> 00:25:55.000]  讓我們帶著一份平安的心去接受祂
[00:25:55.000 --> 00:25:56.200]  我們一起祈禱
