
[00:00:00.000 --> 00:00:04.800]  剛才大家讀到一些宗教改革的歷史的時候
[00:19:14.000 --> 00:19:16.000]  是巴拿巴
[00:19:16.000 --> 00:19:20.000]  這個勸惠旨帶給保羅很多的安慰
[00:19:20.000 --> 00:19:22.000]  保羅心裏面很愛巴拿巴
[00:19:22.000 --> 00:19:24.000]  很尊敬他
[00:19:24.000 --> 00:19:25.000]  但在這個處境裏面
[00:19:25.000 --> 00:19:27.000]  他竟然去責備他們
[00:19:27.000 --> 00:19:31.000]  因為他更愛聖經的真理
[00:19:31.000 --> 00:19:35.000]  他寧願失去一些人情
[00:19:35.000 --> 00:19:38.000]  但他不願意犧牲真理
[00:19:38.000 --> 00:19:40.000]  因此他在那個時候
[00:19:40.000 --> 00:19:44.000]  他放開膽量去公開責備他們
[00:19:44.000 --> 00:19:49.000]  為了讓真理能夠堅定
[00:19:49.000 --> 00:19:54.000]  不會令真理被扭曲了
[00:19:54.000 --> 00:19:56.000]  改變了
[00:19:56.000 --> 00:19:59.000]  我們又想回剛才所說的路德
[00:19:59.000 --> 00:20:03.000]  其實當路德貼完那95條論綱之後
[00:20:03.000 --> 00:20:05.000]  你可以想像之後
[00:20:05.000 --> 00:20:08.000]  他是面對極大的逼迫和困難
[00:20:08.000 --> 00:20:10.000]  在1518年
[00:20:10.000 --> 00:20:12.000]  一年之後左右
[00:20:12.000 --> 00:20:14.000]  教廷已經發出了傳票
[00:20:14.000 --> 00:20:18.000]  要他去到教廷前面接受審訊
[00:20:18.000 --> 00:20:24.000]  然後很快就去到1520年
[00:20:24.000 --> 00:20:26.000]  1520年的時候
[00:20:26.000 --> 00:20:29.000]  大概距離他貼出來的之後三年
[00:20:29.000 --> 00:20:34.000]  教皇已經發出了一個很清楚的教諭
[00:20:34.000 --> 00:20:39.000]  就是會革除了路德的教席
[00:20:39.000 --> 00:20:41.000]  當時革除教席
[00:20:41.000 --> 00:20:43.000]  等於我們用英文所說的
[00:20:43.000 --> 00:20:44.000]  excommunication
[00:20:44.000 --> 00:20:46.000]  一個革除會席
[00:20:46.000 --> 00:20:48.000]  是表示他從此之後
[00:20:48.000 --> 00:20:51.000]  是不再有救恩
[00:20:51.000 --> 00:20:56.000]  他不可以再領受任何的聖禮
[00:20:56.000 --> 00:21:02.000]  意味著他被趕逐離開神的家
[00:21:02.000 --> 00:21:03.000]  在這些情況之下
[00:21:03.000 --> 00:21:07.000]  其實路德面對著很大的壓力
[00:21:07.000 --> 00:21:09.000]  包括了他有殺身之禍
[00:21:09.000 --> 00:21:12.000]  因為有消息說有人會暗殺他等等
[00:21:12.000 --> 00:21:14.000]  在整個過程裏面
[00:21:14.000 --> 00:21:15.000]  他面對著這些壓力的時候
[00:21:15.000 --> 00:21:17.000]  但他仍然在這些日子
[00:21:17.000 --> 00:21:19.000]  他寫了很多重要的文章
[00:21:19.000 --> 00:21:22.000]  剛才我們所提及的恩訊、清義
[00:21:22.000 --> 00:21:24.000]  或者包括了信徒、佳濟
[00:21:24.000 --> 00:21:26.000]  先一些重要的聖經的教導
[00:21:26.000 --> 00:21:29.000]  在那些時候他清楚地提出來
[00:21:29.000 --> 00:21:31.000]  因此最後他始終一定要在
[00:21:31.000 --> 00:21:35.000]  德國的皇帝面前
[00:21:35.000 --> 00:21:40.000]  公開地為自己的信仰去辯別
[00:21:40.000 --> 00:21:45.000]  就在1915、1921年的時候
[00:21:45.000 --> 00:21:49.000]  當他在教皇和皇帝的面前
[00:21:49.000 --> 00:21:51.000]  接受審訊的時候
[00:21:51.000 --> 00:21:53.000]  他經過一輪的查詢
[00:21:53.000 --> 00:21:56.000]  最後他說了一句話
[00:21:56.000 --> 00:22:00.000]  他說「沒錯,大家要求我撤回我的教導」
[00:22:00.000 --> 00:22:06.000]  但他就說「除非任何人能夠用聖經裏面的說話
[00:22:06.000 --> 00:22:09.000]  證明我有罪
[00:22:09.000 --> 00:22:14.000]  否則我不能也都不願意撤回任何
[00:22:14.000 --> 00:22:17.000]  我所教導聖經的真理」
[00:22:17.000 --> 00:22:20.000]  然後他一句名句說
[00:22:20.000 --> 00:22:25.000]  「這是我的立場,Here I stand」
[00:22:25.000 --> 00:22:27.000]  他不會改變
[00:22:27.000 --> 00:22:32.000]  因為堅守聖經福音真理的人
[00:22:32.000 --> 00:22:34.000]  因為他的堅守
[00:22:34.000 --> 00:22:37.000]  因為他不害怕這些迫害
[00:22:37.000 --> 00:22:41.000]  今天你和我能夠清楚地明白真理
[00:22:41.000 --> 00:22:46.000]  以致我們可以憑信進入救恩裏面
[00:22:46.000 --> 00:22:49.000]  當大家讀到這些故事的時候
[00:22:49.000 --> 00:22:56.000]  我請你再最後看看聖經的第二章第21節
[00:22:56.000 --> 00:22:58.000]  第二章第21節
[00:22:58.000 --> 00:23:01.000]  保羅說「我不廢棄神的恩
[00:23:01.000 --> 00:23:04.000]  如果義是藉著律法而來的
[00:23:04.000 --> 00:23:07.000]  基督就白白地死了」
[00:23:07.000 --> 00:23:12.000]  當保羅或當路德面對很多對真理的挑戰的時候
[00:23:12.000 --> 00:23:14.000]  他們很清楚記得一件事情
[00:23:14.000 --> 00:23:16.000]  就是恩典
[00:23:16.000 --> 00:23:19.000]  因為何時去拒絕這種真理
[00:23:19.000 --> 00:23:23.000]  其實是廢棄了神的恩
[00:23:23.000 --> 00:23:25.000]  為何廢棄了神的恩
[00:23:25.000 --> 00:23:27.000]  因為何時這樣做的時候
[00:23:27.000 --> 00:23:29.000]  就說耶穌基督釘十字架是沒有意思的
[00:23:29.000 --> 00:23:31.000]  是不必要的
[00:23:31.000 --> 00:23:36.000]  因此輕視了基督耶穌的犧牲社稷
[00:23:36.000 --> 00:23:39.000]  因此否定了英文一個字
[00:23:39.000 --> 00:23:41.000]  叫做nonify
[00:23:41.000 --> 00:23:44.000]  亦是剛才所說的廢棄了神的恩惠
[00:23:44.000 --> 00:23:49.000]  覺得不再需要無意識甚至輕視這個恩典
[00:23:49.000 --> 00:23:54.000]  以致違背了聖經給予的真理
[00:23:54.000 --> 00:23:58.000]  特別當教徒經歷過神的愛的時候
[00:23:58.000 --> 00:24:04.000]  就體會到我們絕對不願意棄絕神的恩惠
[00:24:04.000 --> 00:24:07.000]  因此堅持著真理的原則
[00:24:07.000 --> 00:24:11.000]  就是憑順領受救恩
[00:24:11.000 --> 00:24:16.000]  確認是必定因為耶穌基督恩典的社稷
[00:24:16.000 --> 00:24:18.000]  你和我得到救恩
[00:24:18.000 --> 00:24:20.000]  因此弟兄姊妹
[00:24:20.000 --> 00:24:22.000]  當我們思想真理的時候
[00:24:22.000 --> 00:24:25.000]  宗教改革有一個很重要的信念
[00:24:25.000 --> 00:24:27.000]  唯獨是恩典
[00:24:27.000 --> 00:24:30.000]  在恩典裏面我們堅守真理
[00:24:30.000 --> 00:24:33.000]  因此我們繼續可以領受神的恩
[00:24:33.000 --> 00:24:36.000]  當你再讀到加勒提書後面第三章的時候
[00:24:36.000 --> 00:24:38.000]  保羅就清楚說
[00:24:38.000 --> 00:24:40.000]  你們得救的人要記得
[00:24:40.000 --> 00:24:44.000]  你們是因為怎樣能夠領受救恩呢?
[00:24:44.000 --> 00:24:49.000]  你們得救是因為靠聖靈入門
[00:24:49.000 --> 00:24:53.000]  怎樣說是靠著行律法入門呢?
[00:24:53.000 --> 00:24:55.000]  既然你得救是靠著聖靈
[00:24:55.000 --> 00:24:56.000]  靠著恩典
[00:24:56.000 --> 00:24:59.000]  你就繼續是憑著神的恩典
[00:24:59.000 --> 00:25:02.000]  靠著聖靈繼續地成長
[00:25:02.000 --> 00:25:04.000]  帶給我們一條很清楚的路人
[00:25:04.000 --> 00:25:07.000]  當你領受這份救恩的恩典的時候
[00:25:07.000 --> 00:25:09.000]  在將來當你一路成長
[00:25:09.000 --> 00:25:11.000]  一路追求的時候
[00:25:11.000 --> 00:25:13.000]  不要怕自己的不足
[00:25:13.000 --> 00:25:15.000]  只要知道
[00:25:15.000 --> 00:25:17.000]  By grace I stand
[00:25:17.000 --> 00:25:19.000]  靠著恩典我能夠堅定
[00:25:19.000 --> 00:25:21.000]  我能夠繼續地成長
[00:25:21.000 --> 00:25:26.000]  而可以得到神要給你全部的恩惠
[00:25:26.000 --> 00:25:27.000]  各位靈姐妹
[00:25:27.000 --> 00:25:30.000]  神賜下真理和恩典
[00:25:30.000 --> 00:25:32.000]  而你和我今天
[00:25:32.000 --> 00:25:33.000]  我們都歡喜快樂
[00:25:33.000 --> 00:25:35.000]  在神的恩典和真理當中
[00:25:35.000 --> 00:25:38.000]  我們在神的救恩裏面
[00:25:38.000 --> 00:25:41.000]  一直地跟隨上帝
[00:25:41.000 --> 00:25:43.860]  我們同心 也受一點點的祈禱

