
[00:00:00.000 --> 00:00:05.000]  我們弟兄姊妹有很多不同的生活上的體驗
[00:19:19.000 --> 00:19:21.000]  都沒有聽我祈禱
[00:19:21.000 --> 00:19:23.000]  那位執事還在
[00:19:23.000 --> 00:19:26.000]  不過現在我覺得
[00:19:26.000 --> 00:19:29.000]  其實我是需要這位執事
[00:19:29.000 --> 00:19:30.000]  他繼續解釋
[00:19:30.000 --> 00:19:32.000]  他說我突然間體會到
[00:19:32.000 --> 00:19:34.000]  其實我需要他
[00:19:34.000 --> 00:19:37.000]  以致我那種急躁的性情
[00:19:37.000 --> 00:19:40.000]  能夠得到磨練
[00:19:40.000 --> 00:19:41.000]  我更加要學習
[00:19:41.000 --> 00:19:44.000]  怎樣來忍耐自己
[00:19:44.000 --> 00:19:46.000]  怎樣面對一些衝擊的時候
[00:19:46.000 --> 00:19:49.000]  自己學習平安地面對
[00:19:49.000 --> 00:19:53.000]  他說我其實發覺我需要他
[00:19:53.000 --> 00:19:55.000]  有些時候你會意想不到
[00:19:55.000 --> 00:19:56.000]  在過程當中
[00:19:56.000 --> 00:20:00.000]  有時會心裏面有一種灰心
[00:20:00.000 --> 00:20:02.000]  但在13節聖經繼續說
[00:20:02.000 --> 00:20:03.000]  在這些情況之下
[00:20:03.000 --> 00:20:07.000]  繼續挺直起來向前走
[00:20:07.000 --> 00:20:10.000]  也要把你所走的道路修直
[00:20:10.000 --> 00:20:13.000]  亦都意味著無論情況怎樣
[00:20:13.000 --> 00:20:15.000]  你繼續走正直的路
[00:20:15.000 --> 00:20:18.000]  你不要以惡對惡
[00:20:18.000 --> 00:20:20.000]  你不要因為對神失了信心
[00:20:20.000 --> 00:20:22.000]  你就說我自己做我要做的事情
[00:20:22.000 --> 00:20:24.000]  去解決問題
[00:20:24.000 --> 00:20:26.000]  甚至用一些手段
[00:20:26.000 --> 00:20:28.000]  來嘗試解決這些問題
[00:20:28.000 --> 00:20:29.000]  在過程當中
[00:20:29.000 --> 00:20:31.000]  把道路修直
[00:20:31.000 --> 00:20:32.000]  亦知缺止
[00:20:32.000 --> 00:20:35.000]  可能有某一些缺陷
[00:20:35.000 --> 00:20:37.000]  但不至於扭腳
[00:20:37.000 --> 00:20:39.000]  不至於跌倒
[00:20:39.000 --> 00:20:42.000]  反而能夠復原
[00:20:42.000 --> 00:20:45.000]  反而能夠那種生命的缺陷
[00:20:45.000 --> 00:20:47.000]  能夠得到健壯
[00:20:47.000 --> 00:20:52.000]  能夠得到神給人的那種成熟的生命
[00:20:52.000 --> 00:20:54.000]  在不灰心的時候
[00:20:54.000 --> 00:20:58.000]  領受那份神給我們的恩惠
[00:20:58.000 --> 00:21:00.000]  各位靈姐妹
[00:21:00.000 --> 00:21:03.000]  記得聖經所說
[00:21:03.000 --> 00:21:06.000]  上帝如果不是愛你
[00:21:06.000 --> 00:21:09.000]  祂不會把這些艱難
[00:21:09.000 --> 00:21:11.000]  加在你的身上
[00:21:11.000 --> 00:21:13.000]  但你因為知道是祂的慈愛
[00:21:13.000 --> 00:21:15.000]  出於祂的掌權
[00:21:15.000 --> 00:21:16.000]  祂的慈愛
[00:21:16.000 --> 00:21:18.000]  祝你不要灰心
[00:21:18.000 --> 00:21:19.000]  而你在當中
[00:21:19.000 --> 00:21:23.000]  保持著自己那種正直的心
[00:21:23.000 --> 00:21:25.000]  修直你自己的道路
[00:21:25.000 --> 00:21:27.000]  以至你能夠保留自己
[00:21:27.000 --> 00:21:29.000]  在神的路裏面
[00:21:29.000 --> 00:21:30.000]  經歷過之後
[00:21:30.000 --> 00:21:32.000]  你會發覺自己
[00:21:32.000 --> 00:21:36.000]  更能夠進入神給你的聖潔生命
[00:21:36.000 --> 00:21:37.000]  正如聖經所說
[00:21:37.000 --> 00:21:39.000]  與祂的聖潔有份
[00:21:39.000 --> 00:21:41.000]  來領受神給你
[00:21:41.000 --> 00:21:44.000]  真正永遠的恩惠
[00:21:44.000 --> 00:21:46.000]  求主幫助
[00:21:46.000 --> 00:21:48.000]  叫我們信心
[00:21:48.000 --> 00:21:51.000]  不會輕看管教
[00:21:51.000 --> 00:21:52.000]  跟隨上帝
[00:21:52.000 --> 00:21:54.000]  我們一起祈禱
[00:21:54.000 --> 00:21:56.000]  (字幕製作:貝爾)

