
[00:00:00.000 --> 00:00:01.800]  慈悲的父神
[00:23:17.500 --> 00:23:20.100]  是「挑旺」
[00:23:20.100 --> 00:23:22.900]  提摩太后書一章第六節
[00:23:22.900 --> 00:23:24.700]  「為此我提醒你
[00:23:24.700 --> 00:23:26.700]  使你將神藉我按手
[00:23:26.700 --> 00:23:28.100]  所給你的恩賜
[00:23:28.100 --> 00:23:32.300]  再如火挑旺起來」
[00:23:32.300 --> 00:23:40.300]  現在我們來到第七點
[00:23:40.300 --> 00:23:41.700]  我們現在來到第七點
[00:23:41.700 --> 00:23:46.700]  也就是時間所許可的最後一點
[00:23:46.700 --> 00:23:50.300]  請回到剛才讀的這一節聖經
[00:23:50.300 --> 00:23:51.500]  再看一看
[00:23:51.500 --> 00:23:54.300]  請回到我們剛才所讀的這一節聖經
[00:23:54.300 --> 00:23:55.900]  來看看
[00:23:55.900 --> 00:23:59.900]  我們將全節再讀一次
[00:23:59.900 --> 00:24:02.100]  「為此我提醒你
[00:24:02.100 --> 00:24:05.900]  使你將神藉我按手
[00:24:05.900 --> 00:24:07.700]  所給你的恩賜
[00:24:07.700 --> 00:24:10.500]  再如火挑旺起來」
[00:24:10.500 --> 00:24:12.700]  張:這個恩賜是怎樣得來的呢?
[00:24:12.700 --> 00:24:14.500]  姜:這個恩賜是怎樣得來的呢?
[00:24:14.500 --> 00:24:16.100]  張:藉著按手
[00:24:16.100 --> 00:24:17.900]  姜:藉著按手
[00:24:17.900 --> 00:24:19.700]  張:這個按手代表什麼呢?
[00:24:19.700 --> 00:24:21.700]  姜:這個按手代表什麼呢?
[00:24:21.700 --> 00:24:24.300]  張:代表接受職份
[00:24:24.300 --> 00:24:27.100]  姜:代表接受職份
[00:24:27.100 --> 00:24:28.900]  張:按立
[00:24:28.900 --> 00:24:29.900]  姜:按立
[00:24:29.900 --> 00:24:32.700]  張:接受侍奉的責任
[00:24:32.700 --> 00:24:34.700]  姜:接受侍奉的責任
[00:24:34.700 --> 00:24:35.900]  張:責任來了
[00:24:35.900 --> 00:24:37.100]  姜:責任來了
[00:24:37.100 --> 00:24:38.700]  張:恩賜也來了
[00:24:38.700 --> 00:24:39.900]  姜:恩賜也來了
[00:24:39.900 --> 00:24:45.900]  張:恩賜常常和責任配搭在一起
[00:24:45.900 --> 00:24:48.700]  姜:恩賜時時都和責任配搭在一起
[00:24:48.700 --> 00:24:50.100]  張:我們這樣的解釋
[00:24:50.100 --> 00:24:52.300]  張:按手兩個字對不對呢?
[00:24:52.300 --> 00:24:55.100]  姜:我們這樣解釋按手這兩個字對不對呢?
[00:24:55.100 --> 00:24:55.700]  張:對
[00:24:55.700 --> 00:24:56.300]  姜:對的
[00:24:56.300 --> 00:24:57.700]  張:我們再看另一處
[00:24:57.700 --> 00:24:59.100]  姜:我們再看另一處
[00:24:59.100 --> 00:24:59.900]  張:再看前處
[00:24:59.900 --> 00:25:00.900]  姜:再看前處
[00:25:00.900 --> 00:25:01.700]  張:第四章
[00:25:01.700 --> 00:25:02.700]  姜:第四章
[00:25:02.700 --> 00:25:05.100]  張:第十四節
[00:25:05.100 --> 00:25:06.100]  姜:第十四節
[00:25:06.100 --> 00:25:08.300]  姜:前十四章第十四節
[00:25:08.300 --> 00:25:09.700]  張:又提到按手
[00:25:09.700 --> 00:25:10.900]  姜:又提到按手
[00:25:10.900 --> 00:25:12.300]  張:眾長老按手
[00:25:12.300 --> 00:25:14.100]  姜:是眾長老按手
[00:25:14.100 --> 00:25:15.100]  張:包括保羅在內
[00:25:15.100 --> 00:25:16.700]  姜:是包括保羅在內
[00:25:16.700 --> 00:25:18.900]  張:這個按手是教會歷史告訴我們
[00:25:18.900 --> 00:25:21.500]  姜:這個按手在教會歷史告訴我們
[00:25:21.500 --> 00:25:24.700]  張:是一個人接受聖職的時候的按手
[00:25:24.700 --> 00:25:28.100]  姜:是一個人接受聖職的時候的按手
[00:25:28.100 --> 00:25:30.700]  張:侍奉主的事就是聖事
[00:25:30.700 --> 00:25:33.300]  姜:侍奉主的事是聖事
[00:25:33.300 --> 00:25:35.300]  張:他的職責就是聖職
[00:25:35.300 --> 00:25:37.300]  姜:他的職責就是聖職
[00:25:37.300 --> 00:25:39.300]  張:責任來了
[00:25:39.300 --> 00:25:40.100]  姜:責任來了
[00:25:40.100 --> 00:25:40.900]  張:恩賜也來了
[00:25:40.900 --> 00:25:42.300]  姜:恩賜也來了
[00:25:42.300 --> 00:25:43.300]  張:今天早上
[00:25:43.300 --> 00:25:44.700]  姜:今天早上
[00:25:44.700 --> 00:25:45.500]  張:散會以後
[00:25:45.500 --> 00:25:46.500]  姜:散會之後
[00:25:46.500 --> 00:25:48.300]  張:就是早堂散會以後
[00:25:48.300 --> 00:25:50.700]  姜:就是早堂散會之後
[00:25:50.700 --> 00:25:51.700]  張:有一個姊妹問我
[00:25:51.700 --> 00:25:52.900]  姜:有一個姊妹問我
[00:25:52.900 --> 00:25:55.300]  張:她說怎麼樣知道自己有恩賜
[00:25:55.300 --> 00:25:57.500]  姜:她說怎麼樣知道自己有恩賜
[00:25:57.500 --> 00:25:58.700]  張:有一個很好的答覆
[00:25:58.700 --> 00:26:00.300]  姜:是有一個很好的
[00:26:00.300 --> 00:26:01.300]  張:答覆
[00:26:01.300 --> 00:26:02.100]  姜:答覆
[00:26:02.100 --> 00:26:04.500]  張:就是說你去做
[00:26:04.500 --> 00:26:06.300]  姜:就是說你去做
[00:26:06.300 --> 00:26:08.100]  張:因為愛主而去做
[00:26:08.100 --> 00:26:09.700]  姜:因為愛主而去做
[00:26:09.700 --> 00:26:10.500]  張:去做的時候
[00:26:10.500 --> 00:26:11.500]  姜:去做的時候
[00:26:11.500 --> 00:26:13.300]  張:你就會發現自己的恩賜
[00:26:13.300 --> 00:26:14.900]  姜:你就會發覺自己的恩賜
[00:26:14.900 --> 00:26:16.700]  張:恩賜和做分不開
[00:26:16.700 --> 00:26:18.500]  姜:恩賜和做是分不開的
[00:26:18.500 --> 00:26:19.900]  張:一個不肯為主做的人
[00:26:19.900 --> 00:26:22.500]  張:永遠發現不了恩賜
[00:26:22.500 --> 00:26:24.100]  姜:一個不肯為主做的人
[00:26:24.100 --> 00:26:26.500]  姜:你永遠不會發現自己的恩賜
[00:26:26.500 --> 00:26:27.900]  張:你去為主做的時候
[00:26:27.900 --> 00:26:29.900]  姜:而且你為主做的時候
[00:26:29.900 --> 00:26:31.700]  張:你就會發現你的恩賜
[00:26:31.700 --> 00:26:33.700]  姜:你就會發現自己的恩賜
[00:26:33.700 --> 00:26:35.700]  張:主給了很多人恩賜
[00:26:35.700 --> 00:26:37.500]  姜:主給了很多人很多恩賜
[00:26:37.500 --> 00:26:38.700]  張:很多人從來沒有用過
[00:26:38.700 --> 00:26:40.500]  姜:但很多人從來都沒有用過
[00:26:40.500 --> 00:26:42.100]  張:所以他不曉得自己有恩賜
[00:26:42.100 --> 00:26:44.100]  姜:所以他都不知道自己有恩賜
[00:26:44.100 --> 00:26:45.500]  張:沒有用過沒有發揮過
[00:26:45.500 --> 00:26:47.300]  姜:沒有用過沒有發揮過
[00:26:47.300 --> 00:26:48.300]  張:當然也沒有發展過
[00:26:48.300 --> 00:26:50.900]  姜:當然也沒有發展過
[00:26:50.900 --> 00:26:55.700]  張:在這裡給我們一個很重要的提示
[00:26:55.700 --> 00:26:57.900]  張:接受責任
[00:26:57.900 --> 00:27:02.300]  張:主能給新的恩賜
[00:27:02.300 --> 00:27:04.300]  張:我們這首大歌
[00:27:04.300 --> 00:27:08.300]  張:主啊我們感謝祢
[00:27:08.300 --> 00:27:09.100]  張:祢重視我們
[00:27:09.100 --> 00:27:10.100]  張:給我們恩賜
[00:27:10.100 --> 00:27:11.300]  張:要我們侍奉祢
[00:27:11.300 --> 00:27:12.900]  張:主我們看到這一切之後
[00:27:12.900 --> 00:27:14.700]  張:我們更加記得祢的話說
[00:27:14.700 --> 00:27:16.100]  張:你們要接接求
[00:27:16.100 --> 00:27:19.100]  張:那更大的恩賜就是愛
[00:27:19.100 --> 00:27:21.500]  張:主啊我們在一切的恩賜之中
[00:27:21.500 --> 00:27:22.300]  張:如果沒有愛
[00:27:22.300 --> 00:27:24.300]  張:我們的恩賜的作用
[00:27:24.300 --> 00:27:25.300]  張:就受虧欠
[00:27:25.300 --> 00:27:26.300]  張:主啊我們求祢
[00:27:26.300 --> 00:27:28.100]  張:把祢的愛在我們裡面
[00:27:28.100 --> 00:27:30.300]  張:成為我們每一種的恩賜的
[00:27:30.300 --> 00:27:32.300]  張:最重要元素
[00:27:32.300 --> 00:27:34.300]  張:共同領導
[00:27:34.300 --> 00:27:35.300]  好累喔

