
[00:00:00.000 --> 00:00:04.000]  我記得我之前留意到這個短片的時候
[00:19:10.000 --> 00:19:14.000]  先把錢包在手上
[00:19:14.000 --> 00:19:17.000]  但是聖經就在當中提出
[00:19:17.000 --> 00:19:20.000]  為什麼你連最基本的事情
[00:19:20.000 --> 00:19:22.000]  把錢存入銀行
[00:19:22.000 --> 00:19:26.000]  等我回來的時候就可以連本帶利
[00:19:26.000 --> 00:19:29.000]  為什麼都不做呢?
[00:19:29.000 --> 00:19:32.000]  我在過去一個培靈會當中
[00:19:32.000 --> 00:19:34.000]  和弟兄姊妹分享一件事情
[00:19:34.000 --> 00:19:36.000]  就是提到瀕死經驗
[00:19:36.000 --> 00:19:39.000]  大家都可能會知道這件事情
[00:19:39.000 --> 00:19:42.000]  有些朋友他們在病患當中
[00:19:42.000 --> 00:19:45.000]  例如心臟病急性死亡
[00:19:45.000 --> 00:19:47.000]  但是搶救之後復甦
[00:19:47.000 --> 00:19:50.000]  就在死亡和復甦之間那段經驗
[00:19:50.000 --> 00:19:52.000]  叫做瀕死的經驗
[00:19:52.000 --> 00:19:56.000]  過去這四十多年有很多這些個案出現
[00:19:56.000 --> 00:19:58.000]  有很多學術的研究
[00:19:58.000 --> 00:20:02.000]  就是在看這一段時間他們所經歷的事情是什麼
[00:20:02.000 --> 00:20:06.000]  很多人他們見到主耶穌
[00:20:06.000 --> 00:20:08.000]  有些見到地獄
[00:20:08.000 --> 00:20:10.000]  有些見到使者
[00:20:10.000 --> 00:20:12.000]  但是其中有一個情況就是
[00:20:12.000 --> 00:20:14.000]  他們常常說出
[00:20:14.000 --> 00:20:17.000]  他們會見到一位光明的使者
[00:20:17.000 --> 00:20:19.000]  那時他們知道這位是主耶穌
[00:20:19.000 --> 00:20:21.000]  然後發生一件事情
[00:20:21.000 --> 00:20:24.000]  他們心裡面突然間出現一種人生的回顧
[00:20:24.000 --> 00:20:26.000]  很短的時間裡面
[00:20:26.000 --> 00:20:28.000]  整個人生很多所聽過
[00:20:28.000 --> 00:20:29.000]  所說過
[00:20:29.000 --> 00:20:31.000]  所做過的事情
[00:20:31.000 --> 00:20:35.000]  就在他面前急速地出現
[00:20:35.000 --> 00:20:40.000]  突然間回想起一切自己曾經所做過的事情
[00:20:40.000 --> 00:20:42.000]  但是在這些過程當中
[00:20:42.000 --> 00:20:45.000]  他們大多數會聽到主跟他們說一句話
[00:20:45.000 --> 00:20:48.000]  這句話字眼有些不同
[00:20:48.000 --> 00:20:50.000]  但是都是同一個意思
[00:20:50.000 --> 00:20:53.000]  這句話就是這樣
[00:20:53.000 --> 00:20:56.000]  這句話在問他們
[00:20:56.000 --> 00:20:59.000]  你用我賜給你的生命
[00:20:59.000 --> 00:21:02.000]  做了些什麼
[00:21:02.000 --> 00:21:06.000]  你用我賜給你的生命
[00:21:06.000 --> 00:21:08.000]  做了些什麼
[00:21:08.000 --> 00:21:10.000]  這些朋友說回
[00:21:10.000 --> 00:21:12.000]  他說這些話問的時候
[00:21:12.000 --> 00:21:16.000]  完全不是一種好像要去審問他們的一種語氣
[00:21:16.000 --> 00:21:18.000]  而是一種愛
[00:21:18.000 --> 00:21:20.000]  來幫助他們
[00:21:20.000 --> 00:21:22.000]  來反思自己的人生
[00:21:22.000 --> 00:21:24.000]  叫他們反省
[00:21:24.000 --> 00:21:27.000]  其中有一位弟兄
[00:21:27.000 --> 00:21:31.000]  一位弟兄是在美國一位大學的教授
[00:21:31.000 --> 00:21:34.000]  在當地的一個藝術系的教授
[00:21:34.000 --> 00:21:38.000]  他急性一個胃潰瘍
[00:21:38.000 --> 00:21:39.000]  過身
[00:21:39.000 --> 00:21:41.000]  但是後來復甦了
[00:21:41.000 --> 00:21:43.000]  醒了
[00:21:43.000 --> 00:21:46.000]  但是過程中他見到一位主
[00:21:46.000 --> 00:21:49.000]  看到他人生一切所經過的事情
[00:21:49.000 --> 00:21:52.000]  回想他過去跟父親的經歷
[00:21:52.000 --> 00:21:54.000]  他很仇視他爸爸
[00:21:54.000 --> 00:21:57.000]  因為他爸爸一生對他都很惡劣
[00:21:57.000 --> 00:21:59.000]  不願意來關心他
[00:21:59.000 --> 00:22:02.000]  對他很兇惡
[00:22:02.000 --> 00:22:03.000]  當他自己長大之後
[00:22:03.000 --> 00:22:07.000]  他發覺自己對自己的子女都是這樣
[00:22:07.000 --> 00:22:10.000]  他發覺他自己整個人生
[00:22:10.000 --> 00:22:12.000]  就是很想能夠有一種成就
[00:22:12.000 --> 00:22:16.000]  因此他全副心思放在自己的事業上
[00:22:16.000 --> 00:22:20.000]  也得到很多很多的成就
[00:22:20.000 --> 00:22:23.000]  當他一路看到自己人生所經歷的事情的時候
[00:22:23.000 --> 00:22:24.000]  突然間他就說
[00:22:24.000 --> 00:22:27.000]  他跟一位主說
[00:22:27.000 --> 00:22:29.000]  主,這樣很不公平
[00:22:29.000 --> 00:22:30.000]  只是說這些事情
[00:22:30.000 --> 00:22:32.000]  為什麼不讓我看到
[00:22:32.000 --> 00:22:35.000]  我怎樣得到全國藝術家獎
[00:22:35.000 --> 00:22:36.000]  為什麼不讓我看到
[00:22:36.000 --> 00:22:38.000]  我在那個場合
[00:22:38.000 --> 00:22:40.000]  無數人走來恭賀我的情況
[00:22:40.000 --> 00:22:43.000]  為什麼不讓我看到
[00:22:43.000 --> 00:22:44.000]  但是他就說
[00:22:44.000 --> 00:22:48.000]  當時主就跟他說
[00:22:48.000 --> 00:22:51.000]  這些不重要
[00:22:51.000 --> 00:22:53.000]  我要看到的是
[00:22:53.000 --> 00:22:56.000]  你怎樣待你的子女
[00:22:56.000 --> 00:23:01.000]  你怎樣待你的學生
[00:23:01.000 --> 00:23:04.000]  然後又再問他
[00:23:04.000 --> 00:23:07.000]  你怎樣用我給你的生命
[00:23:07.000 --> 00:23:13.000]  你用我給你的生命做了什麼
[00:23:13.000 --> 00:23:15.000]  當我看到這些弟兄姊妹
[00:23:15.000 --> 00:23:17.000]  他們在這些經歷當中
[00:23:17.000 --> 00:23:18.000]  上帝給他們提醒
[00:23:18.000 --> 00:23:22.000]  也都看見主不斷地渴望
[00:23:22.000 --> 00:23:26.000]  我們善用我們人生來侍奉他
[00:23:26.000 --> 00:23:28.000]  在剛才讀的23節裏面
[00:23:28.000 --> 00:23:31.000]  你會看到主跟這個可惡的僕人說
[00:23:31.000 --> 00:23:35.000]  他說你要等我回來的時候
[00:23:35.000 --> 00:23:36.000]  將我給你的
[00:23:36.000 --> 00:23:39.000]  你都拿出來跟我交代
[00:23:39.000 --> 00:23:40.000]  等我回來
[00:23:40.000 --> 00:23:41.000]  是不斷地說
[00:23:41.000 --> 00:23:42.000]  等我回來
[00:23:42.000 --> 00:23:43.000]  等我回來
[00:23:43.000 --> 00:23:47.000]  之前的經文都長長地提到這件事情
[00:23:47.000 --> 00:23:48.000]  也都意味著
[00:23:48.000 --> 00:23:51.000]  我們在現在人生的階段裏面
[00:23:51.000 --> 00:23:55.000]  有一個好像一個試驗的階段
[00:23:55.000 --> 00:23:56.000]  上帝要問我們
[00:23:56.000 --> 00:23:59.000]  我將一定銀給了你
[00:23:59.000 --> 00:24:03.000]  你有沒有善用我給你的一定銀
[00:24:03.000 --> 00:24:05.000]  如果你善用的
[00:24:05.000 --> 00:24:08.000]  你要得到上帝給你的未來
[00:24:08.000 --> 00:24:13.000]  和將來真正的大的祝福
[00:24:13.000 --> 00:24:14.000]  所以下面的經文
[00:24:14.000 --> 00:24:15.000]  你會看到聖經再說
[00:24:15.000 --> 00:24:17.000]  就是凡有的
[00:24:17.000 --> 00:24:19.000]  然後是什麼
[00:24:19.000 --> 00:24:20.000]  我們常常說的
[00:24:20.000 --> 00:24:23.000]  還要加給他
[00:24:23.000 --> 00:24:24.000]  沒有的
[00:24:24.000 --> 00:24:26.000]  連他所有的
[00:24:26.000 --> 00:24:29.000]  都要奪取回來
[00:24:29.000 --> 00:24:31.000]  他用他有的資源
[00:24:31.000 --> 00:24:33.000]  你都去服侍
[00:24:33.000 --> 00:24:37.000]  上帝將更多的資源賜給他
[00:24:37.000 --> 00:24:38.000]  但是他不去利用
[00:24:38.000 --> 00:24:41.000]  神給他的資源
[00:24:41.000 --> 00:24:44.000]  不去尊重神對他的吩咐
[00:24:44.000 --> 00:24:46.000]  因此連他所僅有的
[00:24:46.000 --> 00:24:49.000]  上帝都拿走
[00:24:49.000 --> 00:24:51.000]  為了要讓他知道
[00:24:51.000 --> 00:24:56.000]  這些是神給他的一個試驗
[00:24:56.000 --> 00:24:59.000]  要知道他的心如何
[00:24:59.000 --> 00:25:00.000]  因此我們常常說
[00:25:00.000 --> 00:25:02.000]  其實上帝沒有缺乏
[00:25:02.000 --> 00:25:04.000]  他不需要我們幫他做什麼
[00:25:04.000 --> 00:25:08.000]  但是他要知道我們對他的心如何
[00:25:08.000 --> 00:25:13.000]  當他知道我們樂意忠心地服侍他的時候
[00:25:13.000 --> 00:25:16.000]  他很願意將五座城
[00:25:16.000 --> 00:25:18.000]  將十座城
[00:25:18.000 --> 00:25:20.000]  將他的王權
[00:25:20.000 --> 00:25:21.000]  將他的榮耀
[00:25:21.000 --> 00:25:23.000]  來賜給我們
[00:25:23.000 --> 00:25:27.000]  讓我們得到真正的祝福
[00:25:27.000 --> 00:25:30.000]  當我們一路來讀這個比喻的時候
[00:25:30.000 --> 00:25:31.000]  弟兄姊妹
[00:25:31.000 --> 00:25:32.000]  相上
[00:25:32.000 --> 00:25:35.000]  去問一個問題
[00:25:35.000 --> 00:25:42.000]  我們有沒有善用主給我們的人生
[00:25:42.000 --> 00:25:45.000]  你如何看你所做的事情
[00:25:45.000 --> 00:25:48.000]  是一種對主的侍奉
[00:25:48.000 --> 00:25:50.000]  而讓這些侍奉
[00:25:50.000 --> 00:25:51.000]  這些工作
[00:25:51.000 --> 00:25:54.000]  變成一個真正的尊貴
[00:25:54.000 --> 00:25:57.000]  真正能夠榮耀主的工作
[00:25:57.000 --> 00:26:00.000]  我們一起在這裡再祈禱

