
[00:00:00.000 --> 00:00:01.120]  在今天的崇拜裏
[00:16:09.680 --> 00:16:12.440]  但是你所表現的
[00:16:12.440 --> 00:16:15.200]  是你好像完全看不過
[00:16:15.200 --> 00:16:16.360]  沒有見過
[00:16:16.360 --> 00:16:17.680]  不知道神的作為
[00:16:17.680 --> 00:16:19.680]  頂智慕我想說什麼
[00:16:19.680 --> 00:16:23.640]  我想說的不是單單是面對困難的時候
[00:16:23.640 --> 00:16:24.520]  我們對神
[00:16:24.520 --> 00:16:25.680]  是有些
[00:16:25.680 --> 00:16:27.320]  有時沒什麼把握
[00:16:27.320 --> 00:16:28.800]  我們會有軟弱的
[00:16:28.800 --> 00:16:30.280]  人也會有軟弱的
[00:16:30.280 --> 00:16:32.680]  有些頂智慕心裡可能會說
[00:16:33.840 --> 00:16:35.360]  換了你
[00:16:35.360 --> 00:16:36.800]  抗拒
[00:16:36.800 --> 00:16:38.640]  沒水喝
[00:16:38.640 --> 00:16:40.520]  怎麼不生氣
[00:16:40.520 --> 00:16:41.920]  是不是?
[00:16:41.920 --> 00:16:42.960]  死到臨頭
[00:16:42.960 --> 00:16:44.520]  抗拒沒水喝
[00:16:44.520 --> 00:16:46.520]  另外剛才那件事件
[00:16:46.520 --> 00:16:48.680]  進到門口
[00:16:48.680 --> 00:16:49.840]  原來
[00:16:49.840 --> 00:16:51.960]  打算去的地方已經住滿人
[00:16:51.960 --> 00:16:53.680]  而且那些人很厲害
[00:16:53.680 --> 00:16:55.520]  我怎麼打強敵當前
[00:16:55.520 --> 00:16:57.000]  我當然是害怕
[00:16:57.000 --> 00:16:57.640]  沒錯
[00:16:57.640 --> 00:16:59.400]  我相信如果我們強敵當前
[00:16:59.400 --> 00:17:00.560]  我們沒水喝的時候
[00:17:00.560 --> 00:17:01.280]  以色列人
[00:17:01.280 --> 00:17:02.560]  他是有信心
[00:17:02.560 --> 00:17:03.520]  有些軟弱
[00:17:03.520 --> 00:17:04.600]  有些怕
[00:17:04.600 --> 00:17:06.120]  這是理所當然的
[00:17:06.120 --> 00:17:06.800]  不是對的
[00:17:06.800 --> 00:17:08.200]  不過是很自然的
[00:17:08.200 --> 00:17:09.600]  如果他們在神面前說
[00:17:09.600 --> 00:17:10.880]  神啊你救我吧
[00:17:10.880 --> 00:17:12.080]  如果我們沒水喝
[00:17:12.080 --> 00:17:13.600]  我想要喝死了
[00:17:13.600 --> 00:17:15.080]  請你們救我
[00:17:15.080 --> 00:17:16.960]  神啊前面這個敵人沒得打的
[00:17:16.960 --> 00:17:18.080]  請你保護我們
[00:17:18.080 --> 00:17:19.080]  和我們一起去打
[00:17:19.080 --> 00:17:20.520]  我相信神不會這麼生氣的
[00:17:20.520 --> 00:17:21.160]  是不是?
[00:17:21.160 --> 00:17:22.280]  神生什麼氣?
[00:17:22.280 --> 00:17:24.080]  神生氣他們的態度
[00:17:24.080 --> 00:17:25.720]  神生氣他們的態度
[00:17:25.720 --> 00:17:27.200]  說神啊你怎麼會這麼做
[00:17:27.200 --> 00:17:29.360]  那種囂張
[00:17:29.360 --> 00:17:33.280]  那種鬧彆扭
[00:17:33.400 --> 00:17:35.000]  那種要倒彈
[00:17:35.000 --> 00:17:41.080]  那種刻薄對神的僕人
[00:17:41.080 --> 00:17:44.600]  這個態度令到神憤怒
[00:17:44.600 --> 00:17:45.920]  神就說我很生氣
[00:17:45.920 --> 00:17:47.120]  我就是裂路東
[00:17:47.120 --> 00:17:48.400]  對自己的氣勢說
[00:17:48.400 --> 00:17:50.800]  這班人不能夠得到我的安息
[00:17:50.800 --> 00:17:52.760]  頂姐妹今天我很想和大家
[00:17:52.760 --> 00:17:54.160]  一起來思想
[00:17:54.160 --> 00:17:55.960]  這是很嚴重的問題
[00:17:55.960 --> 00:18:00.720]  寬恕我講幾句心裏面的話
[00:18:01.720 --> 00:18:03.280]  我在香港長大
[00:18:03.280 --> 00:18:05.440]  我今年信耶穌
[00:18:05.440 --> 00:18:06.640]  快要五十年了
[00:18:06.640 --> 00:18:09.880]  我看見的香港的文化
[00:18:09.880 --> 00:18:13.160]  實在令我心裏很難過
[00:18:13.160 --> 00:18:17.520]  香港的文化為何會變成現在這樣
[00:18:17.520 --> 00:18:19.160]  刻薄
[00:18:19.160 --> 00:18:21.120]  鬧彆扭
[00:18:21.120 --> 00:18:23.280]  倒彈
[00:18:23.280 --> 00:18:25.280]  挑剔
[00:18:25.280 --> 00:18:30.040]  那天在大埔
[00:18:31.000 --> 00:18:32.760]  那天坐的士
[00:18:32.760 --> 00:18:34.600]  我們坐上的士
[00:18:34.600 --> 00:18:37.560]  不知道為何談起大埔的車禍
[00:18:37.560 --> 00:18:39.600]  的同的士司機
[00:18:39.600 --> 00:18:44.360]  我說林鄭我們的特首
[00:18:44.360 --> 00:18:45.960]  立即的車禍之後
[00:18:45.960 --> 00:18:48.680]  立即帶著高官和醫管局的人
[00:18:48.680 --> 00:18:52.320]  去醫院探望那些傷者
[00:18:52.320 --> 00:18:55.840]  司機說那些人在演戲
[00:18:57.720 --> 00:18:59.160]  在演戲
[00:18:59.160 --> 00:19:00.600]  虛偽演戲
[00:19:00.600 --> 00:19:03.160]  演戲不演怎能行
[00:19:03.160 --> 00:19:05.000]  我心裏不知如何回答
[00:19:05.000 --> 00:19:06.680]  我太太開始忍不住
[00:19:06.680 --> 00:19:07.240]  跟他說
[00:19:07.240 --> 00:19:09.280]  那就叫他不要去
[00:19:09.280 --> 00:19:10.840]  他說不去怎能行
[00:19:10.840 --> 00:19:14.520]  我太太說你不去又被你罵
[00:19:14.520 --> 00:19:17.160]  她說你為她虛偽
[00:19:17.160 --> 00:19:20.000]  不去又說你這麼冷血
[00:19:20.000 --> 00:19:21.560]  死了這麼多人你都不理
[00:19:21.560 --> 00:19:22.880]  你想她怎樣
[00:19:22.880 --> 00:19:24.440]  我不知道
[00:19:24.440 --> 00:19:25.960]  幸好司機沒有打她
[00:19:26.520 --> 00:19:28.480]  我沒有她這麼直
[00:19:28.480 --> 00:19:31.080]  這就是我們香港人
[00:19:31.080 --> 00:19:32.840]  你想她怎樣
[00:19:32.840 --> 00:19:33.880]  甚麼都罵
[00:19:33.880 --> 00:19:35.640]  是不是我們的
[00:19:35.640 --> 00:19:37.640]  我們的網上已經習慣了
[00:19:37.640 --> 00:19:41.720]  那種回應留言的評論
[00:19:41.720 --> 00:19:43.480]  語不驚人死不休
[00:19:43.480 --> 00:19:45.040]  要罵人罵得這麼厲害
[00:19:45.040 --> 00:19:45.840]  弟兄姊妹
[00:19:45.840 --> 00:19:46.440]  我說弟兄姊妹
[00:19:46.440 --> 00:19:47.840]  這不只是香港的文化
[00:19:47.840 --> 00:19:50.120]  我發覺我們來到我們教會裏面
[00:19:50.120 --> 00:19:51.160]  在基督徒之間
[00:19:51.160 --> 00:19:52.280]  都有這樣的文化
[00:19:52.280 --> 00:19:54.080]  我不是指北宣的弟兄姊妹
[00:19:54.080 --> 00:19:55.200]  我不知道
[00:19:55.680 --> 00:19:58.200]  反正我這些講道都會出youtube的
[00:19:58.200 --> 00:19:58.760]  是不是
[00:19:58.760 --> 00:20:00.520]  甚麼人都會聽的
[00:20:00.520 --> 00:20:01.520]  夠膽
[00:20:01.520 --> 00:20:02.840]  我也夠膽說
[00:20:02.840 --> 00:20:06.040]  為甚麼現在我們有基督徒的網上電台
[00:20:06.040 --> 00:20:07.560]  可以說髒話罵人
[00:20:07.560 --> 00:20:11.000]  可以說得這麼毒辣
[00:20:11.000 --> 00:20:18.120]  為甚麼我們基督徒的文章裏面
[00:20:18.120 --> 00:20:20.000]  是又罵不是又罵
[00:20:20.000 --> 00:20:23.880]  這是態度的問題
[00:20:23.880 --> 00:20:25.040]  弟兄姊妹
[00:20:25.040 --> 00:20:27.560]  神說我不喜歡這種態度
[00:20:27.560 --> 00:20:30.800]  這種態度當我不在
[00:20:30.800 --> 00:20:33.120]  你親眼見過我的作為
[00:20:33.120 --> 00:20:35.120]  弟兄姊妹
[00:20:35.120 --> 00:20:37.440]  這是神認為是嚴重的問題
[00:20:37.440 --> 00:20:39.080]  你試探我
[00:20:39.080 --> 00:20:40.400]  神用這個字眼
[00:20:40.400 --> 00:20:41.760]  你試探我
[00:20:41.760 --> 00:20:43.720]  你看我生不生氣
[00:20:43.720 --> 00:20:45.000]  我是生氣的
[00:20:45.000 --> 00:20:47.240]  我是不喜歡的
[00:20:47.240 --> 00:20:49.160]  弟兄姊妹
[00:20:49.160 --> 00:20:51.760]  我們不要讓這種文化來到我們那裏
[00:20:51.760 --> 00:20:52.360]  好嗎
[00:20:53.560 --> 00:20:55.800]  我們不要用聖經的說話
[00:20:55.800 --> 00:20:57.720]  去支持我們這樣的做法
[00:20:57.720 --> 00:20:58.240]  好嗎
[00:20:58.240 --> 00:21:00.760]  就做個詩篇
[00:21:00.760 --> 00:21:02.800]  不可以拿來支持你說髒話的
[00:21:02.800 --> 00:21:08.240]  神的僕人所做的事
[00:21:08.240 --> 00:21:11.040]  你可以不一定贊成
[00:21:11.040 --> 00:21:12.520]  我不是說我們要
[00:21:12.520 --> 00:21:14.040]  樣樣都贊成
[00:21:14.040 --> 00:21:15.800]  我們不是不可以批評
[00:21:15.800 --> 00:21:17.720]  但我們的態度
[00:21:17.720 --> 00:21:19.680]  不是要踐踏它
[00:21:22.160 --> 00:21:23.760]  不是要羞辱它
[00:21:23.760 --> 00:21:25.680]  這是神的工作
[00:21:25.680 --> 00:21:28.280]  我們都是為了神而工作的
[00:21:28.280 --> 00:21:31.200]  所以第三個
[00:21:31.200 --> 00:21:33.280]  聖經裏面所用的字眼
[00:21:33.280 --> 00:21:36.000]  就是用了三次
[00:21:36.000 --> 00:21:39.200]  因為他們要試探他們的不信
[00:21:39.200 --> 00:21:42.120]  他們是不聽從
[00:21:42.120 --> 00:21:44.080]  不肯順從
[00:21:44.080 --> 00:21:45.360]  神的聲音
[00:21:45.360 --> 00:21:47.840]  聽從順從的意思就是說
[00:21:47.840 --> 00:21:49.360]  神是告訴你的
[00:21:49.360 --> 00:21:51.560]  誠誠實實告訴你的
[00:21:52.560 --> 00:21:55.560]  不過你總是不想相信
[00:21:55.560 --> 00:21:56.960]  我告訴過你
[00:21:56.960 --> 00:21:59.040]  我會保護你們與你們同行的
[00:21:59.040 --> 00:22:01.000]  你現在不信我在這裏
[00:22:01.000 --> 00:22:03.880]  我將你們是埃及帶出來
[00:22:03.880 --> 00:22:05.040]  拯救你們
[00:22:05.040 --> 00:22:06.920]  要去將來的安息的
[00:22:06.920 --> 00:22:09.680]  一個迦南的美地的時候
[00:22:09.680 --> 00:22:10.520]  你來到門口
[00:22:10.520 --> 00:22:12.080]  你不信我給你
[00:22:12.080 --> 00:22:14.960]  這個是神自己最難過
[00:22:14.960 --> 00:22:15.920]  最不喜歡的
[00:22:15.920 --> 00:22:18.040]  我說了你聽到的
[00:22:18.040 --> 00:22:19.200]  不是你聽不到
[00:22:19.200 --> 00:22:20.120]  不是你沒聽過
[00:22:20.120 --> 00:22:20.960]  你聽過
[00:22:20.960 --> 00:22:22.600]  但是你不肯信
[00:22:22.600 --> 00:22:23.920]  不順從
[00:22:23.920 --> 00:22:25.720]  不聽我所說的話
[00:22:25.720 --> 00:22:26.760]  頂姐們
[00:22:26.760 --> 00:22:28.120]  這也是我們今天
[00:22:28.120 --> 00:22:29.080]  在教會裏面
[00:22:29.080 --> 00:22:30.280]  我們有沒有這樣的情況
[00:22:30.280 --> 00:22:31.600]  我們提醒我們自己
[00:22:31.600 --> 00:22:34.280]  剛才我們說
[00:22:34.280 --> 00:22:35.960]  是啊
[00:22:35.960 --> 00:22:38.440]  說髒話有什麼不好呢?
[00:22:38.440 --> 00:22:40.720]  情緒發洩一下而已
[00:22:40.720 --> 00:22:41.440]  很自然的
[00:22:41.440 --> 00:22:42.160]  每個人都是這樣
[00:22:42.160 --> 00:22:43.560]  你沒有朋友不說髒話
[00:22:43.560 --> 00:22:45.640]  我在基督徒文章見過這些說話
[00:22:45.640 --> 00:22:47.160]  我說如果你這麼大膽
[00:22:47.160 --> 00:22:48.760]  我心裏面說你這麼大膽
[00:22:48.760 --> 00:22:51.160]  你對著你的將來岳母說髒話
[00:22:51.160 --> 00:22:54.680]  你回公司對著你的大老闆說髒話
[00:22:54.680 --> 00:22:55.640]  你又不說
[00:22:55.640 --> 00:22:58.920]  你不說就是表示你知道是不對勁的
[00:22:58.920 --> 00:23:00.240]  為什麼你一直說
[00:23:00.240 --> 00:23:02.520]  為什麼對著神的傳道人這麼說
[00:23:02.520 --> 00:23:04.480]  為什麼寫文章裏面
[00:23:04.480 --> 00:23:08.840]  這樣來強烈的
[00:23:08.840 --> 00:23:12.160]  不惡意的來批評一些神的事工
[00:23:12.160 --> 00:23:15.520]  譬如上一年的福音聖會
[00:23:15.520 --> 00:23:17.480]  有什麼得罪你呢?
[00:23:17.920 --> 00:23:19.800]  說得他們這麼醜化
[00:23:19.800 --> 00:23:21.440]  人們出來說見證的時候
[00:23:21.440 --> 00:23:23.200]  為什麼他有錢
[00:23:23.200 --> 00:23:24.800]  他說見證不行嗎?
[00:23:24.800 --> 00:23:26.600]  有些是我的朋友
[00:23:26.600 --> 00:23:29.160]  他心裏面說我何必出來說見證呢?
[00:23:29.160 --> 00:23:30.920]  如果我要賺錢
[00:23:30.920 --> 00:23:32.960]  為什麼要被你這樣罵呢?
[00:23:32.960 --> 00:23:36.000]  頂曉妹你知不知道不可以這麼做
[00:23:36.000 --> 00:23:38.000]  那個心態的問題
[00:23:38.000 --> 00:23:41.080]  聖經從舊約到新約
[00:23:41.080 --> 00:23:44.320]  對於性別很清楚的
[00:23:44.320 --> 00:23:46.480]  為什麼你就是不肯聽
[00:23:46.480 --> 00:23:48.480]  是要改變他們的說法呢?
[00:23:48.480 --> 00:23:49.880]  頂曉妹
[00:23:49.880 --> 00:23:52.080]  這些今天我們在神的面前
[00:23:52.080 --> 00:23:53.720]  不是溫慧要說的話
[00:23:53.720 --> 00:23:56.600]  我想大家去看聖經裏面所說的話
[00:23:56.600 --> 00:23:58.440]  我知道有人不喜歡聽這些話
[00:23:58.440 --> 00:24:00.440]  但我要按照聖經來這樣說
[00:24:00.440 --> 00:24:03.080]  因為神說我們要互相的怨言
[00:24:03.080 --> 00:24:04.320]  我提醒我自己
[00:24:04.320 --> 00:24:06.240]  但是我也提醒頂曉妹
[00:24:06.240 --> 00:24:08.280]  我們好好地在神面前
[00:24:08.280 --> 00:24:09.880]  反省
[00:24:09.880 --> 00:24:13.320]  我們堅持對神的心
[00:24:13.320 --> 00:24:15.360]  信心到底
[00:24:15.640 --> 00:24:17.640]  但是我們也要堅持提醒
[00:24:17.640 --> 00:24:19.840]  我們不要堅持心硬
[00:24:19.840 --> 00:24:21.840]  基督徒也可以不信的
[00:24:21.840 --> 00:24:25.200]  基督徒也可以試探神的
[00:24:25.200 --> 00:24:28.120]  基督徒也可以聽了神很多個說話
[00:24:28.120 --> 00:24:30.320]  但是不肯聽的
[00:24:30.320 --> 00:24:32.520]  這三件事
[00:24:32.520 --> 00:24:35.120]  神說我在這三件事裏面
[00:24:35.120 --> 00:24:36.400]  我很生氣的
[00:24:36.400 --> 00:24:38.280]  記得嗎?
[00:24:38.280 --> 00:24:39.720]  神說了六次
[00:24:39.720 --> 00:24:40.800]  我很生氣的
[00:24:40.800 --> 00:24:42.600]  所以我在神面前
[00:24:42.600 --> 00:24:43.640]  我很警醒
[00:24:43.640 --> 00:24:44.920]  我很提醒頂曉妹
[00:24:44.920 --> 00:24:46.440]  神真的生氣的
[00:24:46.440 --> 00:24:49.440]  我們一起祈禱

